,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BOSTON_ACTION,ORLANDO_SCORE,BOSTON_SCORE
34,1,7:25.0,,G. Hayward makes 3-pt jump shot from 26 ft (assist by J. Brown),10,8
35,1,7:07.0,N. Vučević makes 2-pt layup from 3 ft (assist by E. Fournier),,12,8
36,1,7:07.0,Shooting foul by J. Tatum (drawn by N. Vučević),,12,8
37,1,7:07.0,N. Vučević misses free throw 1 of 1,,12,8
38,1,7:07.0,,Defensive rebound by G. Hayward,12,8
39,1,6:55.0,,A. Horford makes 2-pt layup from 1 ft (assist by J. Brown),12,10
40,1,6:31.0,J. Isaac makes 3-pt jump shot from 24 ft (assist by D. Augustin),,15,10
41,1,6:07.0,,Turnover by K. Irving (bad pass; steal by N. Vučević),15,10
42,1,6:03.0,J. Isaac makes 2-pt dunk from 3 ft (assist by D. Augustin),,17,10
43,1,5:55.0,,Turnover by G. Hayward (bad pass; steal by N. Vučević),17,10
44,1,5:45.0,A. Gordon misses 3-pt jump shot from 28 ft,,17,10
45,1,5:44.0,,Defensive rebound by K. Irving,17,10
46,1,5:38.0,,A. Horford makes 2-pt jump shot from 17 ft (assist by K. Irving),17,12
47,1,5:28.0,Orlando full timeout,,17,12
48,1,5:28.0,M. Bamba enters the game for A. Gordon,,17,12
49,1,5:28.0,T. Ross enters the game for J. Isaac,,17,12
50,1,5:28.0,,M. Morris enters the game for G. Hayward,17,12
51,1,5:28.0,,M. Smart enters the game for J. Tatum,17,12
52,1,5:14.0,T. Ross makes 2-pt jump shot from 16 ft (assist by M. Bamba),,19,12
53,1,4:59.0,,M. Morris makes 2-pt jump shot from 15 ft (assist by J. Brown),19,14
54,1,4:42.0,D. Augustin makes 3-pt jump shot from 24 ft (assist by E. Fournier),,22,14
55,1,4:14.0,,K. Irving misses 2-pt jump shot from 14 ft,22,14
56,1,4:13.0,Defensive rebound by M. Bamba,,22,14
57,1,3:56.0,T. Ross misses 3-pt jump shot from 23 ft,,22,14
58,1,3:53.0,,Defensive rebound by A. Horford,22,14
59,1,3:48.0,,K. Irving misses 2-pt layup from 3 ft,22,14
60,1,3:47.0,Defensive rebound by N. Vučević,,22,14
61,1,3:36.0,D. Augustin misses 2-pt layup from 3 ft,,22,14
62,1,3:35.0,Offensive rebound by N. Vučević,,22,14
63,1,3:35.0,N. Vučević makes 2-pt layup at rim,,24,14
64,1,3:24.0,,J. Brown misses 3-pt jump shot from 25 ft,24,14
65,1,3:21.0,Defensive rebound by D. Augustin,,24,14
66,1,3:17.0,T. Ross makes 2-pt layup from 2 ft (assist by D. Augustin),,26,14
67,1,3:17.0,,Boston full timeout,26,14
68,1,3:17.0,A. Gordon enters the game for D. Augustin,,26,14
69,1,3:17.0,J. Grant enters the game for E. Fournier,,26,14
70,1,3:17.0,J. Simmons enters the game for N. Vučević,,26,14
71,1,3:17.0,,T. Rozier enters the game for J. Brown,26,14
72,1,3:17.0,,D. Theis enters the game for A. Horford,26,14
73,1,3:17.0,,G. Yabusele enters the game for K. Irving,26,14
74,1,2:57.0,,G. Yabusele misses 3-pt jump shot from 24 ft,26,14
75,1,2:56.0,Defensive rebound by A. Gordon,,26,14
76,1,2:43.0,M. Bamba misses 3-pt jump shot from 27 ft,,26,14
77,1,2:42.0,,Defensive rebound by M. Morris,26,14
78,1,2:25.0,,M. Smart misses 3-pt jump shot from 28 ft,26,14
79,1,2:23.0,Defensive rebound by T. Ross,,26,14
80,1,2:11.0,J. Grant misses 2-pt jump shot from 6 ft,,26,14
81,1,2:10.0,Offensive rebound by J. Grant,,26,14
82,1,2:08.0,Turnover by A. Gordon (lost ball; steal by M. Smart),,26,14
83,1,2:00.0,,M. Smart makes 2-pt layup from 2 ft,26,16
84,1,1:31.0,M. Bamba misses 3-pt jump shot from 28 ft,,26,16
85,1,1:30.0,,Defensive rebound by M. Morris,26,16
86,1,1:16.0,,Personal foul by J. Simmons (drawn by M. Morris),26,16
87,1,1:09.0,,M. Smart misses 2-pt jump shot from 16 ft,26,16
88,1,1:08.0,Defensive rebound by J. Simmons,,26,16
89,1,0:58.0,T. Ross misses 3-pt jump shot from 28 ft,,26,16
90,1,0:55.0,,Defensive rebound by D. Theis,26,16
91,1,0:46.0,,Offensive foul by M. Morris (drawn by J. Simmons),26,16
92,1,0:46.0,,Turnover by M. Morris (offensive foul),26,16
93,1,0:46.0,,S. Ojeleye enters the game for G. Yabusele,26,16
94,1,0:38.0,A. Gordon misses 3-pt jump shot from 28 ft,,26,16
95,1,0:35.0,,Defensive rebound by M. Morris,26,16
96,1,0:30.0,,Offensive foul by D. Theis (drawn by J. Grant),26,16
97,1,0:30.0,,Turnover by D. Theis (offensive foul),26,16
98,1,0:11.0,J. Grant makes 2-pt jump shot from 13 ft,,28,16
99,1,0:02.0,,T. Rozier makes 3-pt jump shot from 27 ft,28,19
100,2,11:47.0,Turnover by J. Simmons (bad pass),,28,19
101,2,11:35.0,,T. Rozier misses 2-pt jump shot from 11 ft (block by M. Bamba),28,19
102,2,11:32.0,Defensive rebound by M. Bamba,,28,19
103,2,11:27.0,T. Ross misses 3-pt jump shot from 26 ft,,28,19
104,2,11:26.0,,Defensive rebound by T. Rozier,28,19
105,2,11:14.0,,D. Theis misses 2-pt layup from 2 ft,28,19
106,2,11:13.0,Defensive rebound by J. Grant,,28,19
107,2,10:59.0,J. Simmons makes 2-pt jump shot from 4 ft,,30,19
108,2,10:40.0,,M. Morris misses 2-pt layup from 3 ft,30,19
109,2,10:39.0,Defensive rebound by J. Simmons,,30,19
110,2,10:33.0,A. Gordon makes 2-pt layup from 1 ft (assist by J. Simmons),,32,19
111,2,10:11.0,,T. Rozier makes 2-pt layup from 1 ft,32,21
112,2,9:51.0,J. Grant misses 2-pt jump shot from 13 ft,,32,21
113,2,9:50.0,,Defensive rebound by D. Theis,32,21
114,2,9:36.0,,M. Smart makes 2-pt jump shot from 8 ft (assist by D. Theis),32,23
115,2,9:15.0,Turnover by T. Ross (bad pass; steal by M. Smart),,32,23
116,2,9:10.0,Violation by Team (kicked ball),,32,23
117,2,9:10.0,,J. Tatum enters the game for M. Smart,32,23
118,2,9:03.0,,D. Theis makes 2-pt dunk from 2 ft (assist by J. Tatum),32,25
119,2,8:34.0,J. Simmons misses 2-pt jump shot from 6 ft,,32,25
120,2,8:32.0,,Defensive rebound by M. Morris,32,25
121,2,8:23.0,,T. Rozier misses 3-pt jump shot from 26 ft,32,25
122,2,8:21.0,Defensive rebound by A. Gordon,,32,25
123,2,8:15.0,Offensive foul by A. Gordon (drawn by S. Ojeleye),,32,25
124,2,8:15.0,Turnover by A. Gordon (offensive foul),,32,25
125,2,8:15.0,,G. Hayward enters the game for M. Morris,32,25
126,2,8:02.0,,Turnover by D. Theis (bad pass; steal by M. Bamba),32,25
127,2,7:58.0,Orlando full timeout,,32,25
128,2,7:51.0,T. Ross misses 3-pt jump shot from 26 ft,,32,25
129,2,7:49.0,,Defensive rebound by G. Hayward,32,25
130,2,7:36.0,,G. Hayward misses 3-pt jump shot from 26 ft,32,25
131,2,7:35.0,Defensive rebound by J. Grant,,32,25
132,2,7:25.0,A. Gordon makes 3-pt jump shot from 27 ft (assist by J. Grant),,35,25
133,2,7:08.0,,J. Tatum misses 3-pt jump shot from 25 ft,35,25
134,2,7:06.0,,Offensive rebound by S. Ojeleye,35,25
135,2,6:58.0,,D. Theis makes 2-pt layup from 2 ft (assist by G. Hayward),35,27
136,2,6:58.0,,Shooting foul by T. Ross (drawn by D. Theis),35,27
137,2,6:58.0,E. Fournier enters the game for M. Bamba,,35,27
138,2,6:58.0,N. Vučević enters the game for T. Ross,,35,27
139,2,6:58.0,,K. Irving enters the game for T. Rozier,35,27
140,2,6:58.0,,D. Theis makes free throw 1 of 1,35,28
141,2,6:46.0,N. Vučević misses 2-pt layup from 3 ft,,35,28
142,2,6:45.0,,Defensive rebound by D. Theis,35,28
143,2,6:39.0,,S. Ojeleye makes 2-pt layup from 1 ft (assist by K. Irving),35,30
144,2,6:24.0,Personal foul by G. Hayward (drawn by J. Simmons),,35,30
145,2,6:19.0,E. Fournier misses 2-pt jump shot from 21 ft,,35,30
146,2,6:17.0,,Defensive rebound by K. Irving,35,30
147,2,6:05.0,,S. Ojeleye misses 3-pt jump shot from 26 ft,35,30
148,2,6:04.0,Defensive rebound by N. Vučević,,35,30
149,2,5:53.0,N. Vučević misses 2-pt layup from 1 ft,,35,30
150,2,5:53.0,Offensive rebound by Team,,35,30
151,2,5:53.0,J. Isaac enters the game for A. Gordon,,35,30
152,2,5:53.0,,J. Brown enters the game for S. Ojeleye,35,30
153,2,5:53.0,,A. Horford enters the game for D. Theis,35,30
154,2,5:49.0,J. Isaac misses 2-pt jump shot from 13 ft,,35,30
155,2,5:48.0,,Defensive rebound by G. Hayward,35,30
156,2,5:42.0,,K. Irving makes 2-pt jump shot from 7 ft,35,32
157,2,5:20.0,J. Simmons misses 3-pt jump shot from 26 ft,,35,32
158,2,5:19.0,,Defensive rebound by J. Tatum,35,32
159,2,5:11.0,,A. Horford misses 3-pt jump shot from 26 ft,35,32
160,2,5:10.0,Defensive rebound by J. Isaac,,35,32
161,2,5:00.0,N. Vučević makes 2-pt hook shot from 2 ft (assist by E. Fournier),,37,32
162,2,4:53.0,,Offensive foul by G. Hayward (drawn by J. Simmons),37,32
163,2,4:53.0,,Turnover by G. Hayward (offensive foul),37,32
164,2,4:53.0,D. Augustin enters the game for J. Grant,,37,32
165,2,4:31.0,E. Fournier misses 3-pt jump shot from 26 ft,,37,32
166,2,4:30.0,,Defensive rebound by J. Brown,37,32
167,2,4:21.0,,J. Tatum makes 2-pt layup from 1 ft,37,34
168,2,4:07.0,N. Vučević makes 3-pt jump shot from 26 ft (assist by D. Augustin),,40,34
169,2,3:48.0,,J. Brown makes 2-pt layup from 1 ft (assist by K. Irving),40,36
170,2,3:36.0,N. Vučević misses 3-pt jump shot from 26 ft,,40,36
171,2,3:34.0,Offensive rebound by J. Isaac,,40,36
172,2,3:33.0,J. Isaac misses 2-pt dunk at rim,,40,36
173,2,3:32.0,Offensive rebound by J. Isaac,,40,36
174,2,3:30.0,J. Isaac makes 2-pt dunk at rim,,42,36
175,2,3:19.0,,K. Irving misses 3-pt jump shot from 24 ft,42,36
176,2,3:19.0,Defensive rebound by N. Vučević,,42,36
177,2,3:01.0,Turnover by J. Simmons (bad pass; steal by K. Irving),,42,36
178,2,2:57.0,,J. Tatum makes 2-pt dunk from 1 ft (assist by G. Hayward),42,38
179,2,2:40.0,E. Fournier makes 3-pt jump shot from 23 ft (assist by D. Augustin),,45,38
180,2,2:32.0,,Boston full timeout,45,38
181,2,2:32.0,A. Gordon enters the game for J. Simmons,,45,38
182,2,2:28.0,,K. Irving misses 2-pt layup from 2 ft,45,38
183,2,2:24.0,Defensive rebound by E. Fournier,,45,38
184,2,2:18.0,D. Augustin misses 3-pt jump shot from 27 ft (block by A. Horford),,45,38
185,2,2:16.0,,Defensive rebound by A. Horford,45,38
186,2,2:14.0,,G. Hayward makes 2-pt dunk from 1 ft (assist by K. Irving),45,40
187,2,1:48.0,D. Augustin misses 2-pt layup from 5 ft,,45,40
188,2,1:46.0,Offensive rebound by N. Vučević,,45,40
189,2,1:44.0,N. Vučević makes 2-pt layup from 2 ft (assist by E. Fournier),,47,40
190,2,1:44.0,Shooting foul by J. Brown (drawn by N. Vučević),,47,40
191,2,1:44.0,,M. Smart enters the game for G. Hayward,47,40
192,2,1:44.0,N. Vučević makes free throw 1 of 1,,48,40
193,2,1:23.0,,Turnover by M. Smart (bad pass; steal by N. Vučević),48,40
194,2,1:10.0,N. Vučević misses 2-pt jump shot from 14 ft,,48,40
195,2,1:08.0,,Defensive rebound by J. Brown,48,40
196,2,0:55.0,,A. Horford misses 2-pt hook shot from 4 ft,48,40
197,2,0:53.0,Defensive rebound by N. Vučević,,48,40
198,2,0:42.0,Turnover by D. Augustin (bad pass; steal by M. Smart),,48,40
199,2,0:37.0,,K. Irving makes 3-pt jump shot from 23 ft (assist by J. Tatum),48,43
200,2,0:16.0,E. Fournier misses 2-pt layup from 2 ft,,48,43
201,2,0:14.0,,Defensive rebound by J. Tatum,48,43
202,2,0:01.0,,J. Tatum makes 2-pt jump shot from 20 ft,48,45
203,3,11:41.0,N. Vučević makes 2-pt dunk from 3 ft (assist by E. Fournier),,50,45
204,3,11:19.0,,J. Brown misses 2-pt jump shot from 8 ft,50,45
205,3,11:18.0,Defensive rebound by J. Isaac,,50,45
206,3,11:09.0,A. Gordon misses 3-pt jump shot from 25 ft,,50,45
207,3,11:04.0,,Defensive rebound by J. Tatum,50,45
208,3,10:52.0,,M. Morris makes 2-pt layup from 2 ft (assist by A. Horford),50,47
209,3,10:43.0,E. Fournier misses 2-pt jump shot from 18 ft,,50,47
210,3,10:43.0,Offensive rebound by Team,,50,47
211,3,10:43.0,,Loose ball foul by J. Brown (drawn by A. Gordon),50,47
212,3,10:28.0,D. Augustin misses 3-pt jump shot from 28 ft,,50,47
213,3,10:27.0,,Defensive rebound by A. Horford,50,47
214,3,10:18.0,,A. Horford misses 3-pt jump shot from 26 ft,50,47
215,3,10:16.0,Defensive rebound by J. Isaac,,50,47
216,3,10:00.0,A. Gordon makes 2-pt layup from 1 ft (assist by N. Vučević),,52,47
217,3,9:54.0,,K. Irving makes 3-pt jump shot from 26 ft,52,50
218,3,9:39.0,Shooting foul by M. Morris (drawn by A. Gordon),,52,50
219,3,9:39.0,A. Gordon misses free throw 1 of 2,,52,50
220,3,9:39.0,Offensive rebound by Team,,52,50
221,3,9:39.0,A. Gordon makes free throw 2 of 2,,53,50
222,3,9:31.0,,J. Brown misses 2-pt jump shot from 12 ft,53,50
223,3,9:29.0,Defensive rebound by E. Fournier,,53,50
224,3,9:13.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by A. Gordon),,56,50
225,3,8:58.0,,J. Tatum misses 2-pt jump shot from 8 ft,56,50
226,3,8:54.0,Defensive rebound by N. Vučević,,56,50
227,3,8:42.0,J. Isaac misses 3-pt jump shot from 23 ft,,56,50
228,3,8:40.0,,Defensive rebound by K. Irving,56,50
229,3,8:34.0,,Turnover by K. Irving (bad pass; steal by J. Isaac),56,50
230,3,8:18.0,D. Augustin misses 2-pt jump shot from 10 ft,,56,50
231,3,8:17.0,,Defensive rebound by M. Morris,56,50
232,3,8:00.0,,M. Morris misses 2-pt layup from 3 ft,56,50
233,3,7:54.0,Defensive rebound by D. Augustin,,56,50
234,3,7:51.0,D. Augustin misses 2-pt layup from 3 ft (block by J. Brown),,56,50
235,3,7:49.0,,Defensive rebound by J. Brown,56,50
236,3,7:45.0,,J. Tatum misses 3-pt jump shot from 27 ft,56,50
237,3,7:41.0,,Offensive rebound by K. Irving,56,50
238,3,7:40.0,,J. Tatum misses 3-pt jump shot from 27 ft,56,50
239,3,7:39.0,Defensive rebound by J. Isaac,,56,50
240,3,7:24.0,J. Isaac makes 3-pt jump shot from 27 ft (assist by D. Augustin),,59,50
241,3,7:22.0,,Boston full timeout,59,50
242,3,7:13.0,,A. Horford makes 3-pt jump shot from 28 ft (assist by J. Tatum),59,53
243,3,6:58.0,A. Gordon misses 2-pt jump shot from 19 ft,,59,53
244,3,6:57.0,,Defensive rebound by K. Irving,59,53
245,3,6:43.0,,K. Irving misses 3-pt jump shot from 27 ft,59,53
246,3,6:41.0,Defensive rebound by A. Gordon,,59,53
247,3,6:27.0,E. Fournier makes 2-pt jump shot from 19 ft,,61,53
248,3,6:10.0,,J. Brown misses 3-pt jump shot from 27 ft,61,53
249,3,6:07.0,Defensive rebound by Team,,61,53
250,3,5:55.0,E. Fournier makes 2-pt jump shot from 19 ft (assist by D. Augustin),,63,53
251,3,5:40.0,,K. Irving makes 2-pt jump shot from 7 ft (assist by A. Horford),63,55
252,3,5:16.0,N. Vučević makes 2-pt jump shot from 16 ft (assist by E. Fournier),,65,55
253,3,5:01.0,,J. Tatum misses 3-pt jump shot from 27 ft,65,55
254,3,5:00.0,Defensive rebound by J. Isaac,,65,55
255,3,4:47.0,A. Gordon makes 3-pt jump shot from 24 ft (assist by E. Fournier),,68,55
256,3,4:22.0,,K. Irving makes 2-pt layup from 1 ft,68,57
257,3,4:03.0,E. Fournier misses 3-pt jump shot from 29 ft,,68,57
258,3,4:01.0,,Defensive rebound by M. Morris,68,57
259,3,3:53.0,,M. Morris makes 2-pt layup from 1 ft,68,59
260,3,3:53.0,,Shooting foul by J. Isaac (drawn by M. Morris),68,59
261,3,3:53.0,M. Bamba enters the game for A. Gordon,,68,59
262,3,3:53.0,T. Ross enters the game for J. Isaac,,68,59
263,3,3:53.0,,G. Hayward enters the game for J. Brown,68,59
264,3,3:53.0,,R. Williams enters the game for J. Tatum,68,59
265,3,3:53.0,,M. Morris makes free throw 1 of 1,68,60
266,3,3:30.0,D. Augustin makes 3-pt jump shot from 26 ft (assist by E. Fournier),,71,60
267,3,3:23.0,,Personal foul by D. Augustin (drawn by K. Irving),71,60
268,3,3:23.0,,M. Smart enters the game for M. Morris,71,60
269,3,3:14.0,,K. Irving misses 3-pt jump shot from 26 ft,71,60
270,3,3:12.0,Defensive rebound by E. Fournier,,71,60
271,3,3:01.0,N. Vučević makes 2-pt layup from 1 ft (assist by E. Fournier),,73,60
272,3,2:39.0,,M. Smart makes 3-pt jump shot from 27 ft (assist by G. Hayward),73,63
273,3,2:14.0,N. Vučević misses 2-pt hook shot from 7 ft,,73,63
274,3,2:11.0,,Defensive rebound by A. Horford,73,63
275,3,2:06.0,,K. Irving makes 2-pt layup from 3 ft,73,65
276,3,2:06.0,Orlando full timeout,,73,65
277,3,2:06.0,A. Gordon enters the game for D. Augustin,,73,65
278,3,2:06.0,J. Grant enters the game for E. Fournier,,73,65
279,3,2:06.0,J. Simmons enters the game for N. Vučević,,73,65
280,3,1:57.0,Turnover by J. Grant (bad pass; steal by K. Irving),,73,65
281,3,1:55.0,,Turnover by K. Irving (out of bounds lost ball),73,65
282,3,1:36.0,J. Grant misses 3-pt jump shot from 26 ft,,73,65
283,3,1:35.0,,Defensive rebound by G. Hayward,73,65
284,3,1:24.0,,A. Horford misses 3-pt jump shot from 27 ft,73,65
285,3,1:22.0,Defensive rebound by M. Bamba,,73,65
286,3,1:13.0,A. Gordon makes 2-pt layup from 1 ft (assist by J. Grant),,75,65
287,3,0:51.0,,K. Irving makes 2-pt jump shot from 18 ft,75,67
288,3,0:42.0,J. Grant misses 2-pt layup from 4 ft,,75,67
289,3,0:42.0,,Defensive rebound by Team,75,67
290,3,0:42.0,,T. Rozier enters the game for A. Horford,75,67
291,3,0:42.0,,J. Tatum enters the game for K. Irving,75,67
292,3,0:26.0,,T. Rozier misses 3-pt jump shot from 28 ft,75,67
293,3,0:24.0,,Offensive rebound by J. Tatum,75,67
294,3,0:23.0,,Personal foul by A. Gordon (drawn by J. Tatum),75,67
295,3,0:23.0,,M. Morris enters the game for R. Williams,75,67
296,3,0:23.0,,Away from play foul by M. Bamba (drawn by M. Morris),75,67
297,3,0:23.0,,M. Morris misses free throw 1 of 1,75,67
298,3,0:23.0,,Offensive rebound by Team,75,67
299,3,0:11.0,,G. Hayward makes 3-pt jump shot from 23 ft (assist by T. Rozier),75,70
300,3,0:00.0,J. Simmons misses 3-pt jump shot from 24 ft,,75,70
301,3,0:00.0,Offensive rebound by Team,,75,70
302,4,11:42.0,,M. Smart makes 2-pt jump shot from 12 ft,75,72
303,4,11:16.0,J. Simmons misses 3-pt jump shot from 27 ft,,75,72
304,4,11:15.0,,Defensive rebound by D. Theis,75,72
305,4,11:06.0,,G. Hayward misses 2-pt jump shot from 10 ft,75,72
306,4,11:03.0,Defensive rebound by M. Bamba,,75,72
307,4,10:49.0,A. Gordon misses 2-pt jump shot from 9 ft,,75,72
308,4,10:47.0,,Defensive rebound by T. Rozier,75,72
309,4,10:43.0,,T. Rozier misses 3-pt jump shot from 27 ft,75,72
310,4,10:42.0,Defensive rebound by J. Simmons,,75,72
311,4,10:32.0,T. Ross misses 3-pt jump shot from 28 ft,,75,72
312,4,10:29.0,,Defensive rebound by Team,75,72
313,4,10:10.0,,Personal foul by J. Simmons (drawn by D. Theis),75,72
314,4,10:08.0,,Personal foul by T. Ross (drawn by M. Smart),75,72
315,4,10:03.0,,M. Smart misses 3-pt jump shot from 27 ft,75,72
316,4,10:02.0,,Offensive rebound by Team,75,72
317,4,10:02.0,Loose ball foul by J. Grant (drawn by D. Theis),,75,72
318,4,9:54.0,,T. Rozier misses 3-pt jump shot from 27 ft,75,72
319,4,9:53.0,,Offensive rebound by M. Smart,75,72
320,4,9:46.0,,T. Rozier misses 2-pt jump shot from 8 ft,75,72
321,4,9:45.0,,Offensive rebound by Team,75,72
322,4,9:45.0,Loose ball foul by J. Grant (drawn by D. Theis),,75,72
323,4,9:37.0,,D. Theis makes 2-pt layup from 2 ft (assist by J. Tatum),75,74
324,4,9:19.0,T. Ross makes 2-pt hook shot from 5 ft (assist by A. Gordon),,77,74
325,4,9:05.0,,Turnover by M. Smart (bad pass; steal by T. Ross),77,74
326,4,8:54.0,J. Simmons misses 2-pt layup from 4 ft,,77,74
327,4,8:52.0,Offensive rebound by Team,,77,74
328,4,8:52.0,,Loose ball foul by D. Theis (drawn by J. Simmons),77,74
329,4,8:42.0,Turnover by J. Grant (out of bounds lost ball),,77,74
330,4,8:42.0,,J. Brown enters the game for G. Hayward,77,74
331,4,8:20.0,,M. Smart misses 3-pt jump shot from 28 ft,77,74
332,4,8:19.0,Defensive rebound by M. Bamba,,77,74
333,4,8:11.0,J. Grant makes 2-pt layup from 1 ft,,79,74
334,4,8:02.0,,Personal foul by J. Simmons (drawn by J. Tatum),79,74
335,4,8:02.0,,J. Tatum misses free throw 1 of 2,79,74
336,4,8:02.0,,Offensive rebound by Team,79,74
337,4,8:02.0,,J. Tatum makes free throw 2 of 2,79,75
338,4,7:42.0,M. Bamba misses 2-pt jump shot from 13 ft,,79,75
339,4,7:40.0,,Defensive rebound by J. Tatum,79,75
340,4,7:30.0,,J. Tatum misses 2-pt jump shot from 6 ft,79,75
341,4,7:29.0,,Offensive rebound by J. Tatum,79,75
342,4,7:29.0,,J. Tatum misses 2-pt layup from 1 ft,79,75
343,4,7:28.0,,Offensive rebound by D. Theis,79,75
344,4,7:27.0,,D. Theis misses 2-pt jump shot from 5 ft (block by M. Bamba),79,75
345,4,7:25.0,,Offensive rebound by M. Smart,79,75
346,4,7:19.0,,Turnover by J. Brown (traveling),79,75
347,4,7:09.0,Shooting foul by D. Theis (drawn by J. Simmons),,79,75
348,4,7:09.0,J. Simmons makes free throw 1 of 2,,80,75
349,4,7:09.0,E. Fournier enters the game for M. Bamba,,80,75
350,4,7:09.0,N. Vučević enters the game for T. Ross,,80,75
351,4,7:09.0,,K. Irving enters the game for M. Smart,80,75
352,4,7:09.0,J. Simmons makes free throw 2 of 2,,81,75
353,4,6:55.0,,T. Rozier misses 2-pt jump shot from 22 ft,81,75
354,4,6:51.0,,Offensive rebound by D. Theis,81,75
355,4,6:49.0,,J. Brown misses 2-pt jump shot from 16 ft,81,75
356,4,6:45.0,Defensive rebound by E. Fournier,,81,75
357,4,6:26.0,J. Simmons misses 2-pt jump shot from 16 ft,,81,75
358,4,6:21.0,,Defensive rebound by J. Tatum,81,75
359,4,6:20.0,,Boston full timeout,81,75
360,4,6:20.0,D. Augustin enters the game for J. Grant,,81,75
361,4,6:20.0,,A. Horford enters the game for D. Theis,81,75
362,4,6:03.0,,K. Irving makes 2-pt jump shot from 4 ft,81,77
363,4,5:46.0,E. Fournier misses 2-pt jump shot from 17 ft,,81,77
364,4,5:43.0,,Defensive rebound by J. Brown,81,77
365,4,5:32.0,,Turnover by K. Irving (step out of bounds),81,77
366,4,5:32.0,J. Isaac enters the game for A. Gordon,,81,77
367,4,5:32.0,,G. Hayward enters the game for T. Rozier,81,77
368,4,5:32.0,,M. Morris enters the game for J. Tatum,81,77
369,4,5:13.0,D. Augustin makes 3-pt jump shot from 23 ft (assist by E. Fournier),,84,77
370,4,4:59.0,,G. Hayward misses 2-pt jump shot from 15 ft,84,77
371,4,4:57.0,Defensive rebound by J. Simmons,,84,77
372,4,4:50.0,J. Simmons misses 3-pt jump shot from 27 ft,,84,77
373,4,4:48.0,,Defensive rebound by M. Morris,84,77
374,4,4:31.0,,A. Horford makes 2-pt layup from 3 ft (assist by K. Irving),84,79
375,4,4:13.0,D. Augustin misses 3-pt jump shot from 26 ft,,84,79
376,4,4:11.0,Offensive rebound by N. Vučević,,84,79
377,4,4:11.0,N. Vučević makes 2-pt layup from 1 ft,,86,79
378,4,3:56.0,,K. Irving misses 3-pt jump shot from 27 ft,86,79
379,4,3:56.0,Defensive rebound by E. Fournier,,86,79
380,4,3:43.0,J. Simmons misses 2-pt jump shot from 6 ft,,86,79
381,4,3:40.0,,Defensive rebound by K. Irving,86,79
382,4,3:29.0,,Personal foul by E. Fournier (drawn by A. Horford),86,79
383,4,3:29.0,,A. Horford makes free throw 1 of 2,86,80
384,4,3:29.0,,A. Horford makes free throw 2 of 2,86,81
385,4,3:26.0,Orlando full timeout,,86,81
386,4,3:26.0,A. Gordon enters the game for J. Simmons,,86,81
