,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,SAN ANTONIO_ACTION,BROOKLYN_SCORE,SAN ANTONIO_SCORE
97,1,0:41.0,D. Russell makes 3-pt jump shot from 25 ft (assist by S. Napier),,22,29
98,1,0:31.0,,Turnover by P. Mills (back court),22,29
99,1,0:26.0,D. Russell makes 3-pt jump shot from 26 ft,,25,29
100,1,0:07.0,,P. Mills misses 2-pt jump shot from 19 ft,25,29
101,1,0:04.0,,Offensive rebound by Team,25,29
102,1,0:00.0,,P. Gasol misses 2-pt jump shot from 11 ft,25,29
103,1,0:00.0,,Offensive rebound by Team,25,29
104,2,11:44.0,,D. Bertāns misses 2-pt jump shot from 12 ft,25,29
105,2,11:41.0,Defensive rebound by D. Russell,,25,29
106,2,11:37.0,D. Russell makes 2-pt layup from 1 ft,,27,29
107,2,11:24.0,,P. Mills misses 3-pt jump shot from 26 ft,27,29
108,2,11:20.0,Defensive rebound by R. Hollis-Jefferson,,27,29
109,2,11:15.0,D. Russell misses 3-pt jump shot from 24 ft,,27,29
110,2,11:12.0,,Defensive rebound by P. Gasol,27,29
111,2,11:01.0,,D. Bertāns misses 3-pt jump shot from 26 ft,27,29
112,2,10:58.0,Defensive rebound by R. Hollis-Jefferson,,27,29
113,2,10:38.0,D. Carroll misses 2-pt jump shot from 12 ft,,27,29
114,2,10:35.0,,Defensive rebound by B. Forbes,27,29
115,2,10:29.0,,B. Forbes misses 2-pt jump shot from 16 ft,27,29
116,2,10:25.0,Defensive rebound by E. Davis,,27,29
117,2,10:20.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft,,29,29
118,2,10:04.0,,D. Bertāns misses 3-pt jump shot from 24 ft,29,29
119,2,10:00.0,Defensive rebound by E. Davis,,29,29
120,2,9:54.0,D. Russell misses 2-pt jump shot from 14 ft,,29,29
121,2,9:52.0,,Defensive rebound by Team,29,29
122,2,9:52.0,,R. Gay enters the game for D. Cunningham,29,29
123,2,9:52.0,,D. White enters the game for P. Mills,29,29
124,2,9:35.0,,D. White makes 2-pt layup from 1 ft (assist by P. Gasol),29,31
125,2,9:20.0,Turnover by R. Hollis-Jefferson (bad pass; steal by P. Gasol),,29,31
126,2,9:12.0,,D. White misses 2-pt layup from 2 ft,29,31
127,2,9:07.0,,Offensive rebound by P. Gasol,29,31
128,2,9:07.0,,P. Gasol misses 2-pt layup at rim,29,31
129,2,9:07.0,,Offensive rebound by P. Gasol,29,31
130,2,9:04.0,,P. Gasol misses 2-pt layup at rim,29,31
131,2,9:03.0,,Offensive rebound by D. White,29,31
132,2,9:01.0,,D. Bertāns makes 3-pt jump shot from 25 ft (assist by D. White),29,34
133,2,8:44.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by D. Russell),,32,34
134,2,8:31.0,,P. Gasol makes 2-pt dunk from 1 ft (assist by D. White),32,36
135,2,8:17.0,D. Russell misses 2-pt layup from 1 ft (block by B. Forbes),,32,36
136,2,8:17.0,,Defensive rebound by R. Gay,32,36
137,2,8:09.0,,R. Gay misses 2-pt jump shot from 18 ft,32,36
138,2,8:04.0,Defensive rebound by E. Davis,,32,36
139,2,7:52.0,E. Davis makes 2-pt jump shot from 3 ft (assist by D. Carroll),,34,36
140,2,7:39.0,,D. White makes 2-pt jump shot from 11 ft,34,38
141,2,7:39.0,,Shooting foul by D. Russell (drawn by D. White),34,38
142,2,7:39.0,Brooklyn full timeout,,34,38
143,2,7:39.0,R. Kurucs enters the game for S. Napier,,34,38
144,2,7:39.0,,L. Aldridge enters the game for D. Bertāns,34,38
145,2,7:39.0,,M. Belinelli enters the game for B. Forbes,34,38
146,2,7:39.0,,D. DeRozan enters the game for P. Gasol,34,38
147,2,7:39.0,,D. White makes free throw 1 of 1,34,39
148,2,7:21.0,D. Carroll misses 3-pt jump shot from 25 ft,,34,39
149,2,7:19.0,,Defensive rebound by M. Belinelli,34,39
150,2,7:13.0,,R. Gay makes 2-pt layup from 1 ft (assist by M. Belinelli),34,41
151,2,7:02.0,D. Russell makes 2-pt jump shot from 9 ft,,36,41
152,2,6:47.0,,D. DeRozan misses 2-pt jump shot from 20 ft,36,41
153,2,6:44.0,Defensive rebound by D. Carroll,,36,41
154,2,6:38.0,Shooting foul by L. Aldridge (drawn by D. Carroll),,36,41
155,2,6:38.0,D. Carroll misses free throw 1 of 2,,36,41
156,2,6:38.0,Offensive rebound by Team,,36,41
157,2,6:38.0,D. Carroll makes free throw 2 of 2,,37,41
158,2,6:17.0,,D. DeRozan misses 2-pt jump shot from 12 ft,37,41
159,2,6:15.0,Defensive rebound by E. Davis,,37,41
160,2,6:04.0,D. Russell misses 2-pt jump shot from 10 ft,,37,41
161,2,6:02.0,,Defensive rebound by L. Aldridge,37,41
162,2,5:46.0,,D. White makes 2-pt jump shot from 9 ft,37,43
163,2,5:37.0,R. Kurucs misses 3-pt jump shot from 25 ft,,37,43
164,2,5:37.0,Offensive rebound by R. Kurucs,,37,43
165,2,5:27.0,R. Hollis-Jefferson makes 2-pt layup at rim (assist by D. Carroll),,39,43
166,2,5:27.0,J. Allen enters the game for D. Carroll,,39,43
167,2,5:27.0,J. Harris enters the game for E. Davis,,39,43
168,2,5:06.0,,L. Aldridge makes 2-pt jump shot from 9 ft,39,45
169,2,4:52.0,Shooting foul by M. Belinelli (drawn by R. Hollis-Jefferson),,39,45
170,2,4:52.0,R. Hollis-Jefferson misses free throw 1 of 2,,39,45
171,2,4:52.0,Offensive rebound by Team,,39,45
172,2,4:52.0,S. Napier enters the game for D. Russell,,39,45
173,2,4:52.0,R. Hollis-Jefferson makes free throw 2 of 2,,40,45
174,2,4:37.0,,Turnover by L. Aldridge (3 sec),40,45
175,2,4:37.0,T. Graham enters the game for R. Hollis-Jefferson,,40,45
176,2,4:24.0,Turnover by J. Harris (bad pass),,40,45
177,2,4:05.0,,D. White misses 2-pt jump shot from 6 ft,40,45
178,2,4:03.0,Defensive rebound by R. Kurucs,,40,45
179,2,3:59.0,Personal foul by D. White (drawn by S. Napier),,40,45
180,2,3:59.0,,P. Mills enters the game for D. White,40,45
181,2,3:52.0,S. Napier makes 3-pt jump shot from 26 ft (assist by J. Allen),,43,45
182,2,3:33.0,,R. Gay misses 3-pt jump shot from 26 ft,43,45
183,2,3:29.0,Defensive rebound by T. Graham,,43,45
184,2,3:18.0,Turnover by S. Napier (bad pass; steal by R. Gay),,43,45
185,2,3:10.0,,M. Belinelli misses 3-pt jump shot from 27 ft,43,45
186,2,3:05.0,Defensive rebound by T. Graham,,43,45
187,2,3:05.0,,D. Bertāns enters the game for R. Gay,43,45
188,2,2:59.0,R. Kurucs makes 2-pt layup from 2 ft (assist by J. Allen),,45,45
189,2,2:59.0,,Violation by Team (def goaltending),45,45
190,2,2:46.0,,D. Bertāns misses 3-pt jump shot from 24 ft,45,45
191,2,2:41.0,Defensive rebound by J. Harris,,45,45
192,2,2:34.0,S. Napier misses 2-pt jump shot from 11 ft,,45,45
193,2,2:31.0,,Defensive rebound by L. Aldridge,45,45
194,2,2:21.0,,Turnover by L. Aldridge (lost ball; steal by J. Allen),45,45
195,2,2:12.0,J. Harris makes 2-pt layup from 2 ft (assist by S. Napier),,47,45
196,2,1:55.0,,Personal foul by T. Graham (drawn by L. Aldridge),47,45
197,2,1:55.0,,San Antonio full timeout,47,45
198,2,1:55.0,D. Carroll enters the game for R. Kurucs,,47,45
199,2,1:49.0,,D. DeRozan misses 2-pt jump shot from 4 ft (block by J. Allen),47,45
200,2,1:48.0,Defensive rebound by D. Carroll,,47,45
201,2,1:45.0,J. Allen makes 2-pt layup from 1 ft (assist by S. Napier),,49,45
202,2,1:45.0,Shooting foul by M. Belinelli (drawn by J. Allen),,49,45
203,2,1:45.0,J. Allen misses free throw 1 of 1,,49,45
204,2,1:45.0,,Defensive rebound by D. Bertāns,49,45
205,2,1:35.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by D. DeRozan),49,48
206,2,1:35.0,,R. Gay enters the game for D. Bertāns,49,48
207,2,1:12.0,J. Allen makes 2-pt layup from 1 ft (assist by J. Harris),,51,48
208,2,1:03.0,,Personal foul by J. Allen (drawn by L. Aldridge),51,48
209,2,1:03.0,,L. Aldridge makes free throw 1 of 2,51,49
210,2,1:03.0,,B. Forbes enters the game for M. Belinelli,51,49
211,2,1:03.0,,L. Aldridge makes free throw 2 of 2,51,50
212,2,0:50.0,J. Harris misses 2-pt jump shot from 8 ft,,51,50
213,2,0:48.0,,Defensive rebound by R. Gay,51,50
214,2,0:42.0,,R. Gay makes 2-pt jump shot from 15 ft,51,52
215,2,0:36.0,S. Napier misses 3-pt jump shot from 26 ft,,51,52
216,2,0:36.0,,Defensive rebound by Team,51,52
217,2,0:28.0,,B. Forbes misses 3-pt jump shot from 26 ft,51,52
218,2,0:24.0,Defensive rebound by J. Allen,,51,52
219,2,0:04.0,S. Napier misses 2-pt jump shot from 8 ft,,51,52
220,2,0:02.0,,Defensive rebound by D. DeRozan,51,52
221,2,0:00.0,,D. DeRozan misses 3-pt jump shot from 37 ft,51,52
222,2,0:00.0,,Offensive rebound by Team,51,52
223,3,11:38.0,,R. Gay makes 3-pt jump shot from 25 ft,51,55
224,3,11:22.0,D. Russell makes 2-pt jump shot from 13 ft,,53,55
225,3,11:14.0,,D. White misses 2-pt jump shot from 18 ft,53,55
226,3,11:11.0,Defensive rebound by R. Kurucs,,53,55
227,3,11:07.0,Shooting foul by D. DeRozan (drawn by J. Allen),,53,55
228,3,11:07.0,J. Allen makes free throw 1 of 2,,54,55
229,3,11:07.0,J. Allen misses free throw 2 of 2,,54,55
230,3,11:04.0,,Defensive rebound by L. Aldridge,54,55
231,3,10:47.0,,D. DeRozan makes 2-pt layup from 4 ft (assist by D. White),54,57
232,3,10:35.0,D. Russell misses 2-pt jump shot from 16 ft,,54,57
233,3,10:27.0,Offensive rebound by R. Kurucs,,54,57
234,3,10:27.0,R. Kurucs makes 2-pt layup at rim,,56,57
235,3,10:18.0,,R. Gay makes 2-pt jump shot from 6 ft (assist by D. White),56,59
236,3,10:11.0,Shooting foul by D. White (drawn by R. Kurucs),,56,59
237,3,10:11.0,R. Kurucs makes free throw 1 of 2,,57,59
238,3,10:11.0,,P. Mills enters the game for D. White,57,59
239,3,10:11.0,R. Kurucs misses free throw 2 of 2,,57,59
240,3,10:11.0,Offensive rebound by Team,,57,59
241,3,10:00.0,D. Russell makes 2-pt jump shot from 10 ft,,59,59
242,3,9:50.0,,B. Forbes misses 2-pt jump shot from 14 ft,59,59
243,3,9:50.0,Defensive rebound by R. Kurucs,,59,59
244,3,9:42.0,Personal foul by B. Forbes (drawn by R. Kurucs),,59,59
245,3,9:35.0,D. Russell misses 3-pt jump shot from 25 ft,,59,59
246,3,9:32.0,,Defensive rebound by B. Forbes,59,59
247,3,9:16.0,,B. Forbes misses 3-pt jump shot from 25 ft,59,59
248,3,9:13.0,Defensive rebound by Team,,59,59
249,3,8:57.0,T. Graham makes 2-pt jump shot from 12 ft (assist by D. Russell),,61,59
250,3,8:49.0,,Personal foul by T. Graham (drawn by D. DeRozan),61,59
251,3,8:43.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. DeRozan),61,62
252,3,8:28.0,T. Graham misses 3-pt jump shot from 23 ft,,61,62
253,3,8:24.0,,Defensive rebound by R. Gay,61,62
254,3,8:21.0,,Turnover by P. Mills (bad pass; steal by J. Allen),61,62
255,3,8:14.0,T. Graham misses 2-pt jump shot from 10 ft,,61,62
256,3,8:13.0,Offensive rebound by R. Kurucs,,61,62
257,3,8:13.0,R. Kurucs misses 2-pt layup at rim,,61,62
258,3,8:13.0,Offensive rebound by Team,,61,62
259,3,8:06.0,J. Harris makes 2-pt layup from 2 ft (assist by D. Russell),,63,62
260,3,8:06.0,Shooting foul by L. Aldridge (drawn by J. Harris),,63,62
261,3,8:06.0,J. Harris makes free throw 1 of 1,,64,62
262,3,7:51.0,,P. Mills misses 3-pt jump shot from 23 ft,64,62
263,3,7:47.0,Defensive rebound by J. Allen,,64,62
264,3,7:40.0,J. Allen makes 2-pt hook shot from 7 ft (assist by T. Graham),,66,62
265,3,7:39.0,,San Antonio full timeout,66,62
266,3,7:27.0,,D. DeRozan misses 2-pt layup from 3 ft (block by J. Allen),66,62
267,3,7:20.0,,Offensive rebound by D. DeRozan,66,62
268,3,7:20.0,,D. DeRozan makes 2-pt layup from 1 ft,66,64
269,3,7:20.0,Brooklyn full timeout,,66,64
270,3,7:20.0,R. Hollis-Jefferson enters the game for T. Graham,,66,64
271,3,7:13.0,J. Allen makes 2-pt dunk at rim (assist by R. Kurucs),,68,64
272,3,6:57.0,,R. Gay misses 3-pt jump shot from 25 ft,68,64
273,3,6:54.0,Defensive rebound by J. Allen,,68,64
274,3,6:49.0,Turnover by J. Allen (bad pass; steal by P. Mills),,68,64
275,3,6:47.0,,Turnover by L. Aldridge (bad pass),68,64
276,3,6:47.0,,D. Bertāns enters the game for R. Gay,68,64
277,3,6:34.0,Turnover by J. Harris (out of bounds lost ball),,68,64
278,3,6:18.0,,P. Mills makes 3-pt jump shot from 26 ft (assist by D. Bertāns),68,67
279,3,5:59.0,J. Harris makes 2-pt jump shot from 8 ft,,70,67
280,3,5:48.0,,B. Forbes misses 3-pt jump shot from 26 ft,70,67
281,3,5:48.0,Defensive rebound by R. Hollis-Jefferson,,70,67
282,3,5:42.0,D. Russell misses 3-pt jump shot from 26 ft,,70,67
283,3,5:38.0,,Defensive rebound by D. DeRozan,70,67
284,3,5:26.0,,B. Forbes makes 3-pt jump shot from 26 ft (assist by D. Bertāns),70,70
285,3,5:25.0,Brooklyn full timeout,,70,70
286,3,5:25.0,S. Napier enters the game for D. Russell,,70,70
287,3,5:10.0,J. Harris misses 3-pt jump shot from 24 ft,,70,70
288,3,5:06.0,,Defensive rebound by D. DeRozan,70,70
289,3,5:03.0,,Shooting foul by R. Hollis-Jefferson (drawn by D. DeRozan),70,70
290,3,5:03.0,,D. DeRozan makes free throw 1 of 2,70,71
291,3,5:03.0,D. Carroll enters the game for R. Kurucs,,70,71
292,3,5:03.0,,D. DeRozan makes free throw 2 of 2,70,72
293,3,4:48.0,S. Napier misses 3-pt jump shot from 26 ft,,70,72
294,3,4:45.0,,Defensive rebound by D. Bertāns,70,72
295,3,4:35.0,,B. Forbes misses 2-pt jump shot from 18 ft,70,72
296,3,4:31.0,Defensive rebound by R. Hollis-Jefferson,,70,72
297,3,4:27.0,J. Allen makes 3-pt jump shot from 23 ft (assist by R. Hollis-Jefferson),,73,72
298,3,4:14.0,,Shooting foul by J. Allen (drawn by L. Aldridge),73,72
299,3,4:14.0,,L. Aldridge makes free throw 1 of 2,73,73
300,3,4:14.0,E. Davis enters the game for J. Allen,,73,73
301,3,4:14.0,,M. Belinelli enters the game for B. Forbes,73,73
302,3,4:14.0,,L. Aldridge makes free throw 2 of 2,73,74
303,3,4:02.0,Personal foul by M. Belinelli (drawn by S. Napier),,73,74
304,3,4:02.0,S. Napier makes free throw 1 of 2,,74,74
305,3,4:02.0,,B. Forbes enters the game for L. Aldridge,74,74
306,3,4:02.0,,J. Poeltl enters the game for M. Belinelli,74,74
307,3,4:02.0,S. Napier makes free throw 2 of 2,,75,74
308,3,3:48.0,,B. Forbes makes 3-pt jump shot from 24 ft (assist by J. Poeltl),75,77
309,3,3:35.0,D. Carroll misses 3-pt jump shot from 26 ft,,75,77
310,3,3:32.0,,Defensive rebound by B. Forbes,75,77
311,3,3:27.0,,B. Forbes misses 2-pt jump shot from 18 ft,75,77
312,3,3:23.0,Defensive rebound by J. Harris,,75,77
313,3,3:16.0,D. Carroll makes 3-pt jump shot from 26 ft (assist by S. Napier),,78,77
314,3,3:16.0,Shooting foul by J. Poeltl (drawn by D. Carroll),,78,77
315,3,3:16.0,D. Carroll makes free throw 1 of 1,,79,77
316,3,3:06.0,,P. Mills makes 2-pt jump shot from 11 ft (assist by D. DeRozan),79,79
317,3,2:51.0,S. Napier makes 2-pt jump shot from 18 ft,,81,79
318,3,2:37.0,,P. Mills makes 3-pt jump shot from 26 ft (assist by D. Bertāns),81,82
319,3,2:22.0,R. Hollis-Jefferson misses 2-pt jump shot from 4 ft,,81,82
320,3,2:22.0,Offensive rebound by Team,,81,82
321,3,2:22.0,D. Russell enters the game for J. Harris,,81,82
322,3,2:16.0,Personal foul by B. Forbes (drawn by D. Russell),,81,82
323,3,2:16.0,D. Russell makes free throw 1 of 2,,82,82
324,3,2:16.0,D. Russell misses free throw 2 of 2,,82,82
325,3,2:14.0,,Defensive rebound by D. DeRozan,82,82
326,3,2:02.0,,B. Forbes misses 2-pt jump shot from 19 ft,82,82
327,3,1:59.0,Defensive rebound by R. Hollis-Jefferson,,82,82
328,3,1:56.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by D. Russell),,85,82
329,3,1:45.0,,P. Mills misses 2-pt jump shot from 20 ft,85,82
330,3,1:42.0,Defensive rebound by R. Hollis-Jefferson,,85,82
331,3,1:30.0,D. Carroll misses 2-pt layup from 2 ft,,85,82
332,3,1:30.0,Offensive rebound by Team,,85,82
333,3,1:30.0,,Loose ball foul by B. Forbes (drawn by D. Carroll),85,82
334,3,1:30.0,D. Carroll misses free throw 1 of 2,,85,82
335,3,1:30.0,Offensive rebound by Team,,85,82
336,3,1:30.0,D. Carroll makes free throw 2 of 2,,86,82
337,3,1:23.0,,Shooting foul by R. Hollis-Jefferson (drawn by D. DeRozan),86,82
338,3,1:23.0,,D. DeRozan misses free throw 1 of 2,86,82
339,3,1:23.0,,Offensive rebound by Team,86,82
340,3,1:23.0,,D. DeRozan makes free throw 2 of 2,86,83
341,3,1:13.0,D. Russell makes 2-pt jump shot from 8 ft (assist by S. Napier),,88,83
342,3,0:56.0,,J. Poeltl misses 2-pt layup from 1 ft (block by S. Napier),88,83
343,3,0:56.0,,Offensive rebound by J. Poeltl,88,83
344,3,0:52.0,,B. Forbes misses 3-pt jump shot from 24 ft,88,83
345,3,0:50.0,Defensive rebound by E. Davis,,88,83
346,3,0:48.0,Shooting foul by D. Bertāns (drawn by R. Hollis-Jefferson),,88,83
347,3,0:48.0,R. Hollis-Jefferson misses free throw 1 of 2,,88,83
348,3,0:48.0,Offensive rebound by Team,,88,83
349,3,0:48.0,R. Hollis-Jefferson makes free throw 2 of 2,,89,83
350,3,0:35.0,,D. DeRozan misses 2-pt jump shot from 15 ft,89,83
351,3,0:32.0,Defensive rebound by E. Davis,,89,83
352,3,0:18.0,Turnover by D. Russell (bad pass),,89,83
353,3,0:06.0,,Personal foul by R. Hollis-Jefferson (drawn by D. DeRozan),89,83
354,3,0:06.0,,D. DeRozan makes free throw 1 of 2,89,84
355,3,0:06.0,J. Harris enters the game for R. Hollis-Jefferson,,89,84
356,3,0:06.0,,D. DeRozan makes free throw 2 of 2,89,85
357,3,0:01.0,Turnover by D. Carroll (lost ball; steal by P. Mills),,89,85
358,3,0:00.0,,P. Mills misses 3-pt jump shot from 55 ft,89,85
359,3,0:00.0,,Offensive rebound by Team,89,85
360,4,11:50.0,D. Russell misses 2-pt jump shot from 17 ft,,89,85
361,4,11:46.0,,Defensive rebound by R. Gay,89,85
362,4,11:36.0,,Shooting foul by S. Napier (drawn by D. White),89,85
363,4,11:36.0,,D. White misses free throw 1 of 2,89,85
364,4,11:36.0,,Offensive rebound by Team,89,85
365,4,11:36.0,,D. White makes free throw 2 of 2,89,86
366,4,11:21.0,D. Carroll misses 2-pt hook shot from 6 ft,,89,86
367,4,11:17.0,Offensive rebound by E. Davis,,89,86
368,4,11:17.0,E. Davis misses 2-pt layup at rim,,89,86
369,4,11:16.0,,Defensive rebound by R. Gay,89,86
370,4,11:06.0,,D. White misses 3-pt jump shot from 25 ft,89,86
371,4,11:02.0,Defensive rebound by S. Napier,,89,86
372,4,10:58.0,S. Napier makes 2-pt layup from 1 ft,,91,86
373,4,10:58.0,Shooting foul by L. Aldridge (drawn by S. Napier),,91,86
374,4,10:58.0,S. Napier makes free throw 1 of 1,,92,86
375,4,10:42.0,,R. Gay makes 2-pt jump shot from 11 ft (assist by Q. Pondexter),92,88
376,4,10:29.0,S. Napier misses 3-pt jump shot from 27 ft,,92,88
377,4,10:24.0,,Defensive rebound by Q. Pondexter,92,88
378,4,10:11.0,,M. Belinelli misses 3-pt jump shot from 24 ft,92,88
379,4,10:09.0,Defensive rebound by T. Graham,,92,88
380,4,9:50.0,D. Russell misses 2-pt jump shot from 10 ft,,92,88
381,4,9:47.0,,Defensive rebound by L. Aldridge,92,88
382,4,9:38.0,,Personal foul by E. Davis (drawn by L. Aldridge),92,88
383,4,9:38.0,R. Kurucs enters the game for D. Russell,,92,88
