,QUARTER,TIME_REMAINING,PORTLAND_ACTION,TORONTO_ACTION,PORTLAND_SCORE,TORONTO_SCORE
379,4,3:04.0,Defensive rebound by J. Nurkić,,103,103
380,4,3:04.0,Personal foul by P. Siakam (drawn by J. Nurkić),,103,103
381,4,3:04.0,J. Nurkić makes free throw 1 of 2,,104,103
382,4,3:04.0,J. Nurkić makes free throw 2 of 2,,105,103
383,4,2:54.0,,K. Leonard makes 2-pt jump shot from 21 ft,105,105
384,4,2:30.0,J. Nurkić makes 2-pt hook shot from 13 ft (assist by M. Harkless),,107,105
385,4,2:18.0,,Personal foul by M. Harkless (drawn by K. Leonard),107,105
386,4,2:15.0,,K. Leonard makes 2-pt layup from 3 ft,107,107
387,4,2:15.0,,Shooting foul by M. Harkless (drawn by K. Leonard),107,107
388,4,2:15.0,,K. Leonard makes free throw 1 of 1,107,108
389,4,1:55.0,J. Layman misses 3-pt jump shot from 26 ft,,107,108
390,4,1:53.0,Offensive rebound by J. Nurkić,,107,108
391,4,1:52.0,J. Nurkić makes 2-pt hook shot from 2 ft,,109,108
392,4,1:40.0,,Turnover by K. Lowry (bad pass; steal by M. Harkless),109,108
393,4,1:38.0,Shooting foul by K. Leonard (drawn by M. Harkless),,109,108
394,4,1:38.0,M. Harkless makes free throw 1 of 2,,110,108
395,4,1:38.0,M. Harkless misses free throw 2 of 2,,110,108
396,4,1:36.0,,Defensive rebound by K. Lowry,110,108
397,4,1:27.0,,K. Lowry makes 2-pt layup from 1 ft,110,110
398,4,1:12.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by C. McCollum),,113,110
399,4,0:57.0,,D. Green makes 3-pt jump shot from 23 ft (assist by K. Leonard),113,113
400,4,0:57.0,Portland full timeout,,113,113
401,4,0:46.0,Personal foul by P. Siakam (drawn by D. Lillard),,113,113
402,4,0:46.0,D. Lillard misses free throw 1 of 2,,113,113
403,4,0:46.0,Offensive rebound by Team,,113,113
404,4,0:46.0,D. Lillard makes free throw 2 of 2,,114,113
405,4,0:35.0,,K. Lowry makes 2-pt layup from 2 ft (assist by D. Green),114,115
406,4,0:29.0,,Violation by Team (kicked ball),114,115
407,4,0:23.0,C. McCollum misses 3-pt jump shot from 26 ft,,114,115
408,4,0:18.0,,Defensive rebound by K. Lowry,114,115
409,4,0:17.0,,Personal foul by J. Layman (drawn by K. Leonard),114,115
410,4,0:17.0,,K. Leonard makes free throw 1 of 2,114,116
411,4,0:17.0,,K. Leonard makes free throw 2 of 2,114,117
412,4,0:17.0,Portland full timeout,,114,117
413,4,0:17.0,,P. McCaw enters the game for M. Gasol,114,117
414,4,0:13.0,Shooting foul by K. Lowry (drawn by D. Lillard),,114,117
415,4,0:13.0,D. Lillard makes free throw 1 of 3,,115,117
416,4,0:13.0,D. Lillard makes free throw 2 of 3,,116,117
417,4,0:13.0,,M. Gasol enters the game for P. McCaw,116,117
418,4,0:13.0,D. Lillard makes free throw 3 of 3,,117,117
419,4,0:03.0,,K. Leonard makes 2-pt jump shot from 12 ft,117,119
420,4,0:00.0,D. Lillard misses 3-pt jump shot from 70 ft,,117,119
421,4,0:00.0,Offensive rebound by Team,,117,119
