,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW ORLEANS_ACTION,DALLAS_SCORE,NEW ORLEANS_SCORE
383,4,7:43.0,D. Finney-Smith enters the game for J. Barea,,88,110
384,4,7:43.0,,A. Davis makes free throw 2 of 2,88,111
385,4,7:27.0,R. Broekhoff makes 2-pt layup from 3 ft (assist by J. Brunson),,90,111
386,4,7:14.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by A. Davis),90,114
387,4,6:57.0,M. Kleber misses 3-pt jump shot from 26 ft,,90,114
388,4,6:55.0,,Defensive rebound by A. Davis,90,114
389,4,6:48.0,,E. Moore makes 2-pt layup from 2 ft (assist by J. Holiday),90,116
390,4,6:48.0,Dallas full timeout,,90,116
391,4,6:32.0,D. Finney-Smith makes 2-pt hook shot from 9 ft,,92,116
392,4,6:17.0,,J. Randle makes 2-pt layup from 2 ft (assist by A. Davis),92,118
393,4,6:09.0,Shooting foul by J. Randle (drawn by J. Brunson),,92,118
394,4,6:09.0,J. Brunson misses free throw 1 of 2,,92,118
395,4,6:09.0,Offensive rebound by Team,,92,118
396,4,6:09.0,J. Brunson misses free throw 2 of 2,,92,118
397,4,6:07.0,,Defensive rebound by J. Randle,92,118
398,4,5:58.0,,A. Davis misses 2-pt dunk from 2 ft,92,118
399,4,5:52.0,Defensive rebound by D. Finney-Smith,,92,118
400,4,5:50.0,J. Brunson makes 2-pt layup from 2 ft (assist by D. Finney-Smith),,94,118
401,4,5:32.0,,A. Davis makes 3-pt jump shot from 24 ft (assist by E. Moore),94,121
402,4,5:09.0,D. Powell makes 2-pt layup from 2 ft (assist by J. Brunson),,96,121
403,4,4:55.0,,E. Moore misses 2-pt jump shot from 10 ft,96,121
404,4,4:52.0,Defensive rebound by J. Brunson,,96,121
405,4,4:46.0,M. Kleber misses 3-pt jump shot from 27 ft,,96,121
406,4,4:43.0,,Defensive rebound by J. Randle,96,121
407,4,4:43.0,,C. Diallo enters the game for A. Davis,96,121
408,4,4:19.0,,E. Moore misses 2-pt jump shot from 21 ft,96,121
409,4,4:16.0,Defensive rebound by D. Powell,,96,121
410,4,4:10.0,R. Broekhoff misses 2-pt layup from 5 ft (block by J. Holiday),,96,121
411,4,4:03.0,,Defensive rebound by C. Diallo,96,121
412,4,3:45.0,,E. Moore misses 2-pt layup from 2 ft,96,121
413,4,3:43.0,Defensive rebound by D. Powell,,96,121
414,4,3:34.0,J. Brunson makes 2-pt layup from 2 ft,,98,121
415,4,3:33.0,,New Orleans full timeout,98,121
416,4,3:33.0,,I. Clark enters the game for J. Holiday,98,121
417,4,3:33.0,,A. Harrison enters the game for D. Miller,98,121
418,4,3:33.0,,W. Johnson enters the game for E. Moore,98,121
419,4,3:33.0,,J. Okafor enters the game for J. Randle,98,121
420,4,3:11.0,,J. Okafor makes 2-pt hook shot from 6 ft,98,123
421,4,2:56.0,R. Broekhoff makes 3-pt jump shot from 26 ft (assist by J. Brunson),,101,123
422,4,2:41.0,,I. Clark makes 3-pt jump shot from 26 ft,101,126
423,4,2:26.0,Turnover by D. Finney-Smith (lost ball; steal by I. Clark),,101,126
424,4,2:21.0,,I. Clark makes 3-pt jump shot from 25 ft,101,129
425,4,2:11.0,Personal foul by A. Harrison (drawn by J. Brunson),,101,129
426,4,1:59.0,M. Kleber misses 3-pt jump shot from 23 ft,,101,129
427,4,1:55.0,,Defensive rebound by I. Clark,101,129
428,4,1:53.0,,I. Clark misses 3-pt jump shot from 25 ft,101,129
429,4,1:52.0,,Offensive rebound by Team,101,129
430,4,1:50.0,,W. Johnson misses 2-pt jump shot from 21 ft,101,129
431,4,1:45.0,Defensive rebound by J. Brunson,,101,129
432,4,1:37.0,D. Finney-Smith makes 2-pt layup from 2 ft (assist by J. Brunson),,103,129
433,4,1:24.0,,W. Johnson makes 3-pt jump shot from 24 ft,103,132
434,4,1:13.0,D. Powell misses 3-pt jump shot from 26 ft,,103,132
435,4,1:09.0,,Defensive rebound by W. Johnson,103,132
436,4,0:56.0,,J. Okafor misses 2-pt layup from 6 ft,103,132
437,4,0:52.0,,Offensive rebound by C. Diallo,103,132
438,4,0:52.0,,C. Diallo misses 2-pt layup at rim,103,132
439,4,0:51.0,Defensive rebound by D. Powell,,103,132
440,4,0:47.0,Shooting foul by J. Okafor (drawn by D. Powell),,103,132
441,4,0:47.0,D. Powell makes free throw 1 of 3,,104,132
442,4,0:47.0,D. Powell makes free throw 2 of 3,,105,132
443,4,0:47.0,D. Powell makes free throw 3 of 3,,106,132
444,4,0:25.0,,A. Harrison misses 2-pt layup from 3 ft,106,132
445,4,0:23.0,Defensive rebound by M. Kleber,,106,132
446,4,0:16.0,Turnover by D. Powell (bad pass),,106,132
