,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,MEMPHIS_ACTION,MINNESOTA_SCORE,MEMPHIS_SCORE
37,1,7:04.0,,T. Dorsey misses 2-pt layup from 1 ft,10,11
38,1,7:01.0,,Offensive rebound by J. Noah,10,11
39,1,7:01.0,,J. Noah misses 2-pt layup at rim,10,11
40,1,6:59.0,Defensive rebound by K. Towns,,10,11
41,1,6:54.0,Turnover by D. Šarić (bad pass; steal by B. Caboclo),,10,11
42,1,6:52.0,,Personal take foul by T. Jones (drawn by M. Conley),10,11
43,1,6:52.0,,Memphis full timeout,10,11
44,1,6:52.0,,D. Wright enters the game for T. Dorsey,10,11
45,1,6:41.0,,M. Conley misses 2-pt jump shot from 6 ft,10,11
46,1,6:38.0,Defensive rebound by J. Okogie,,10,11
47,1,6:28.0,Personal foul by J. Noah (drawn by K. Towns),,10,11
48,1,6:26.0,Turnover by A. Wiggins (bad pass; steal by J. Holiday),,10,11
49,1,6:13.0,,J. Holiday misses 2-pt layup from 1 ft,10,11
50,1,6:10.0,Defensive rebound by A. Wiggins,,10,11
51,1,6:06.0,T. Jones makes 3-pt jump shot from 24 ft (assist by J. Okogie),,13,11
52,1,5:49.0,,J. Holiday misses 2-pt layup from 1 ft (block by A. Wiggins),13,11
53,1,5:47.0,,Offensive rebound by J. Holiday,13,11
54,1,5:46.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by D. Wright),13,14
55,1,5:46.0,K. Bates-Diop enters the game for A. Wiggins,,13,14
56,1,5:46.0,,C. Parsons enters the game for B. Caboclo,13,14
57,1,5:28.0,Turnover by K. Towns (bad pass; steal by M. Conley),,13,14
58,1,5:24.0,,J. Noah misses 2-pt dunk from 1 ft,13,14
59,1,5:21.0,Defensive rebound by K. Bates-Diop,,13,14
60,1,5:17.0,D. Šarić misses 3-pt jump shot from 26 ft,,13,14
61,1,5:17.0,Offensive rebound by K. Towns,,13,14
62,1,5:11.0,K. Towns makes 2-pt layup from 1 ft,,15,14
63,1,4:58.0,,M. Conley makes 2-pt layup from 1 ft (assist by J. Noah),15,16
64,1,4:53.0,Personal foul by J. Noah (drawn by K. Towns),,15,16
65,1,4:53.0,A. Tolliver enters the game for D. Šarić,,15,16
66,1,4:41.0,K. Towns misses 2-pt layup from 2 ft,,15,16
67,1,4:39.0,,Defensive rebound by J. Noah,15,16
68,1,4:32.0,,C. Parsons makes 2-pt jump shot from 13 ft (assist by J. Noah),15,18
69,1,4:17.0,K. Bates-Diop misses 2-pt jump shot from 17 ft,,15,18
70,1,4:14.0,,Defensive rebound by C. Parsons,15,18
71,1,4:06.0,,Turnover by J. Holiday (bad pass; steal by K. Bates-Diop),15,18
72,1,4:00.0,T. Jones misses 2-pt jump shot from 11 ft,,15,18
73,1,3:57.0,,Defensive rebound by J. Noah,15,18
74,1,3:52.0,,M. Conley misses 3-pt jump shot from 25 ft,15,18
75,1,3:48.0,,Offensive rebound by J. Noah,15,18
76,1,3:48.0,,Shooting foul by K. Towns (drawn by J. Noah),15,18
77,1,3:48.0,,J. Noah makes free throw 1 of 2,15,19
78,1,3:48.0,G. Dieng enters the game for K. Towns,,15,19
79,1,3:48.0,,J. Carter enters the game for M. Conley,15,19
80,1,3:48.0,,J. Washburn enters the game for J. Holiday,15,19
81,1,3:48.0,,J. Noah makes free throw 2 of 2,15,20
82,1,3:34.0,T. Jones misses 2-pt jump shot from 10 ft,,15,20
83,1,3:33.0,,Defensive rebound by J. Noah,15,20
84,1,3:27.0,,J. Carter misses 3-pt jump shot from 25 ft,15,20
85,1,3:23.0,,Offensive rebound by J. Washburn,15,20
86,1,3:12.0,,Personal foul by A. Tolliver (drawn by J. Washburn),15,20
87,1,3:12.0,J. Bayless enters the game for J. Okogie,,15,20
88,1,3:01.0,,C. Parsons makes 3-pt jump shot from 25 ft,15,23
89,1,2:48.0,K. Bates-Diop makes 2-pt layup from 2 ft (assist by A. Tolliver),,17,23
90,1,2:27.0,,D. Wright misses 2-pt jump shot from 4 ft,17,23
91,1,2:25.0,,Offensive rebound by D. Wright,17,23
92,1,2:25.0,,D. Wright makes 2-pt jump shot from 8 ft,17,25
93,1,2:06.0,G. Dieng makes 2-pt jump shot from 15 ft (assist by A. Tolliver),,19,25
94,1,1:57.0,Violation by Team (kicked ball),,19,25
95,1,1:57.0,Minnesota full timeout,,19,25
96,1,1:57.0,,I. Rabb enters the game for J. Noah,19,25
97,1,1:45.0,,Turnover by C. Parsons (bad pass),19,25
98,1,1:27.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by T. Jones),,22,25
99,1,1:00.0,,J. Carter misses 2-pt jump shot from 15 ft,22,25
100,1,1:00.0,Defensive rebound by Team,,22,25
101,1,1:00.0,,Loose ball foul by I. Rabb (drawn by G. Dieng),22,25
102,1,1:00.0,A. Wiggins enters the game for T. Jones,,22,25
103,1,0:52.0,Shooting foul by I. Rabb (drawn by G. Dieng),,22,25
104,1,0:52.0,G. Dieng makes free throw 1 of 2,,23,25
105,1,0:52.0,,T. Dorsey enters the game for J. Washburn,23,25
106,1,0:52.0,G. Dieng misses free throw 2 of 2,,23,25
107,1,0:51.0,,Defensive rebound by T. Dorsey,23,25
108,1,0:30.0,,C. Parsons misses 3-pt jump shot from 26 ft,23,25
109,1,0:27.0,,Offensive rebound by D. Wright,23,25
110,1,0:18.0,,Turnover by D. Wright (traveling),23,25
111,1,0:01.0,A. Wiggins makes 2-pt jump shot from 20 ft,,25,25
112,1,0:01.0,,Turnover by C. Parsons (bad pass),25,25
113,1,0:01.0,K. Towns enters the game for G. Dieng,,25,25
114,1,0:01.0,,J. Noah enters the game for I. Rabb,25,25
115,1,0:00.0,K. Towns misses 2-pt jump shot from 21 ft,,25,25
116,1,0:00.0,Offensive rebound by Team,,25,25
117,2,11:45.0,,T. Dorsey misses 3-pt jump shot from 23 ft,25,25
118,2,11:40.0,Defensive rebound by A. Tolliver,,25,25
119,2,11:26.0,A. Wiggins makes 2-pt layup from 1 ft,,27,25
120,2,11:00.0,,D. Wright makes 3-pt jump shot from 25 ft (assist by J. Holiday),27,28
121,2,10:36.0,K. Bates-Diop misses 2-pt jump shot from 22 ft,,27,28
122,2,10:33.0,,Defensive rebound by J. Valančiūnas,27,28
123,2,10:26.0,,J. Valančiūnas makes 3-pt jump shot from 25 ft (assist by D. Wright),27,31
124,2,10:08.0,Personal foul by T. Dorsey (drawn by A. Wiggins),,27,31
125,2,9:58.0,J. Bayless misses 2-pt jump shot from 18 ft,,27,31
126,2,9:53.0,Offensive rebound by G. Dieng,,27,31
127,2,9:53.0,G. Dieng misses 2-pt jump shot from 14 ft,,27,31
128,2,9:49.0,Offensive rebound by J. Bayless,,27,31
129,2,9:45.0,A. Wiggins misses 2-pt layup from 1 ft (block by J. Valančiūnas),,27,31
130,2,9:40.0,Offensive rebound by A. Wiggins,,27,31
131,2,9:40.0,A. Wiggins makes 2-pt layup from 1 ft,,29,31
132,2,9:33.0,,Offensive foul by J. Valančiūnas (drawn by G. Dieng),29,31
133,2,9:33.0,,Turnover by J. Valančiūnas (offensive foul),29,31
134,2,9:18.0,Offensive foul by A. Wiggins (drawn by D. Wright),,29,31
135,2,9:18.0,Turnover by A. Wiggins (offensive foul),,29,31
136,2,9:01.0,,J. Valančiūnas misses 2-pt layup from 2 ft (block by K. Bates-Diop),29,31
137,2,8:53.0,,Offensive rebound by J. Valančiūnas,29,31
138,2,8:53.0,,J. Valančiūnas misses 2-pt layup at rim (block by A. Tolliver),29,31
139,2,8:53.0,,Offensive rebound by J. Valančiūnas,29,31
140,2,8:52.0,,J. Valančiūnas misses 2-pt layup at rim,29,31
141,2,8:52.0,,Offensive rebound by I. Rabb,29,31
142,2,8:52.0,,I. Rabb misses 2-pt dunk from 1 ft,29,31
143,2,8:52.0,,Offensive rebound by J. Valančiūnas,29,31
144,2,8:49.0,,J. Valančiūnas makes 2-pt layup at rim,29,33
145,2,8:29.0,A. Wiggins misses 2-pt jump shot at rim,,29,33
146,2,8:27.0,Offensive rebound by G. Dieng,,29,33
147,2,8:26.0,G. Dieng misses 2-pt layup from 1 ft (block by I. Rabb),,29,33
148,2,8:26.0,Offensive rebound by A. Wiggins,,29,33
149,2,8:19.0,G. Dieng misses 2-pt jump shot from 20 ft,,29,33
150,2,8:16.0,,Defensive rebound by T. Dorsey,29,33
151,2,8:11.0,,Turnover by T. Dorsey (bad pass; steal by J. Bayless),29,33
152,2,8:11.0,Personal take foul by T. Dorsey (drawn by J. Bayless),,29,33
153,2,8:11.0,C. Reynolds enters the game for A. Wiggins,,29,33
154,2,8:11.0,,B. Caboclo enters the game for I. Rabb,29,33
155,2,8:11.0,,J. Noah enters the game for J. Valančiūnas,29,33
156,2,7:57.0,A. Tolliver makes 3-pt jump shot from 26 ft (assist by J. Bayless),,32,33
157,2,7:36.0,,B. Caboclo misses 2-pt layup from 1 ft (block by A. Tolliver),32,33
158,2,7:34.0,,Offensive rebound by J. Holiday,32,33
159,2,7:32.0,,Shooting foul by G. Dieng (drawn by J. Noah),32,33
160,2,7:32.0,,J. Noah makes free throw 1 of 2,32,34
161,2,7:32.0,J. Okogie enters the game for K. Bates-Diop,,32,34
162,2,7:32.0,K. Towns enters the game for G. Dieng,,32,34
163,2,7:32.0,,M. Conley enters the game for T. Dorsey,32,34
164,2,7:32.0,,C. Parsons enters the game for D. Wright,32,34
165,2,7:32.0,,J. Noah misses free throw 2 of 2,32,34
166,2,7:28.0,Defensive rebound by K. Towns,,32,34
167,2,7:17.0,Turnover by J. Bayless (lost ball; steal by M. Conley),,32,34
168,2,7:14.0,,M. Conley misses 2-pt layup from 1 ft (block by J. Bayless),32,34
169,2,7:14.0,,Offensive rebound by Team,32,34
170,2,7:11.0,,M. Conley makes 2-pt jump shot from 19 ft (assist by C. Parsons),32,36
171,2,7:03.0,Personal foul by J. Noah (drawn by K. Towns),,32,36
172,2,7:03.0,T. Jones enters the game for J. Bayless,,32,36
173,2,7:03.0,,J. Valančiūnas enters the game for J. Noah,32,36
174,2,6:58.0,K. Towns misses 2-pt jump shot from 20 ft,,32,36
175,2,6:56.0,,Defensive rebound by J. Valančiūnas,32,36
176,2,6:47.0,,J. Valančiūnas misses 2-pt jump shot from 5 ft,32,36
177,2,6:44.0,Defensive rebound by K. Towns,,32,36
178,2,6:40.0,J. Okogie misses 2-pt layup from 5 ft,,32,36
179,2,6:38.0,Offensive rebound by J. Okogie,,32,36
180,2,6:38.0,Shooting foul by J. Valančiūnas (drawn by J. Okogie),,32,36
181,2,6:38.0,,Memphis full timeout,32,36
182,2,6:38.0,,J. Noah enters the game for J. Valančiūnas,32,36
183,2,6:38.0,J. Okogie makes free throw 1 of 2,,33,36
184,2,6:38.0,J. Okogie makes free throw 2 of 2,,34,36
185,2,6:28.0,,C. Parsons misses 3-pt jump shot from 28 ft,34,36
186,2,6:25.0,Defensive rebound by J. Okogie,,34,36
187,2,6:14.0,C. Reynolds misses 2-pt jump shot from 7 ft,,34,36
188,2,6:09.0,,Defensive rebound by B. Caboclo,34,36
189,2,6:03.0,,Shooting foul by J. Okogie (drawn by M. Conley),34,36
190,2,6:03.0,,M. Conley makes free throw 1 of 2,34,37
191,2,6:03.0,,M. Conley makes free throw 2 of 2,34,38
192,2,5:49.0,A. Tolliver misses 3-pt jump shot from 23 ft,,34,38
193,2,5:45.0,,Defensive rebound by J. Holiday,34,38
194,2,5:39.0,,J. Holiday makes 2-pt layup at rim (assist by J. Noah),34,40
195,2,5:22.0,T. Jones makes 2-pt jump shot from 13 ft,,36,40
196,2,5:11.0,,J. Noah makes 2-pt layup from 5 ft (assist by M. Conley),36,42
197,2,4:48.0,T. Jones misses 2-pt jump shot from 10 ft,,36,42
198,2,4:48.0,Offensive rebound by Team,,36,42
199,2,4:48.0,D. Šarić enters the game for A. Tolliver,,36,42
200,2,4:45.0,K. Towns makes 2-pt layup from 1 ft (assist by J. Okogie),,38,42
201,2,4:45.0,Shooting foul by J. Noah (drawn by K. Towns),,38,42
202,2,4:45.0,A. Wiggins enters the game for C. Reynolds,,38,42
203,2,4:45.0,,I. Rabb enters the game for J. Noah,38,42
204,2,4:45.0,K. Towns makes free throw 1 of 1,,39,42
205,2,4:32.0,,Shooting foul by D. Šarić (drawn by M. Conley),39,42
206,2,4:32.0,,M. Conley makes free throw 1 of 2,39,43
207,2,4:32.0,,M. Conley makes free throw 2 of 2,39,44
208,2,4:18.0,K. Towns misses 3-pt jump shot from 25 ft,,39,44
209,2,4:16.0,,Defensive rebound by I. Rabb,39,44
210,2,4:06.0,,I. Rabb makes 2-pt layup at rim (assist by M. Conley),39,46
211,2,3:49.0,D. Šarić misses 2-pt layup from 1 ft,,39,46
212,2,3:45.0,Offensive rebound by K. Towns,,39,46
213,2,3:45.0,K. Towns makes 2-pt layup from 1 ft,,41,46
214,2,3:32.0,,B. Caboclo misses 2-pt layup from 1 ft,41,46
215,2,3:28.0,Defensive rebound by D. Šarić,,41,46
216,2,3:20.0,D. Šarić misses 2-pt jump shot from 14 ft,,41,46
217,2,3:18.0,,Defensive rebound by M. Conley,41,46
218,2,3:09.0,,I. Rabb misses 2-pt jump shot from 10 ft,41,46
219,2,3:05.0,Defensive rebound by K. Towns,,41,46
220,2,2:55.0,Shooting foul by C. Parsons (drawn by J. Okogie),,41,46
221,2,2:55.0,Minnesota full timeout,,41,46
222,2,2:55.0,J. Okogie makes free throw 1 of 2,,42,46
223,2,2:55.0,J. Okogie makes free throw 2 of 2,,43,46
224,2,2:42.0,,Shooting foul by D. Šarić (drawn by I. Rabb),43,46
225,2,2:42.0,,I. Rabb misses free throw 1 of 2,43,46
226,2,2:42.0,,Offensive rebound by Team,43,46
227,2,2:42.0,A. Tolliver enters the game for D. Šarić,,43,46
228,2,2:42.0,,J. Washburn enters the game for J. Holiday,43,46
229,2,2:42.0,,D. Wright enters the game for C. Parsons,43,46
230,2,2:42.0,,I. Rabb makes free throw 2 of 2,43,47
231,2,2:27.0,Personal foul by I. Rabb (drawn by A. Wiggins),,43,47
232,2,2:27.0,A. Wiggins makes free throw 1 of 2,,44,47
233,2,2:27.0,A. Wiggins makes free throw 2 of 2,,45,47
234,2,2:15.0,,B. Caboclo misses 3-pt jump shot from 23 ft,45,47
235,2,2:11.0,Defensive rebound by J. Okogie,,45,47
236,2,2:03.0,T. Jones misses 2-pt layup from 1 ft,,45,47
237,2,1:57.0,Offensive rebound by T. Jones,,45,47
238,2,1:57.0,T. Jones makes 2-pt layup from 1 ft,,47,47
239,2,1:41.0,,Turnover by J. Washburn (bad pass; steal by K. Towns),47,47
240,2,1:38.0,Turnover by J. Okogie (out of bounds lost ball),,47,47
241,2,1:24.0,,Turnover by M. Conley (bad pass; steal by T. Jones),47,47
242,2,1:18.0,Turnover by J. Okogie (bad pass; steal by D. Wright),,47,47
243,2,1:14.0,,J. Washburn makes 3-pt jump shot from 26 ft (assist by D. Wright),47,50
244,2,0:56.0,J. Okogie misses 2-pt layup from 1 ft,,47,50
245,2,0:53.0,Offensive rebound by T. Jones,,47,50
246,2,0:49.0,J. Okogie makes 2-pt layup from 2 ft (assist by T. Jones),,49,50
247,2,0:33.0,,M. Conley misses 2-pt jump shot from 11 ft,49,50
248,2,0:31.0,Defensive rebound by A. Tolliver,,49,50
249,2,0:28.0,J. Okogie misses 2-pt layup from 1 ft,,49,50
250,2,0:24.0,,Defensive rebound by B. Caboclo,49,50
251,2,0:04.0,,D. Wright misses 3-pt jump shot from 28 ft,49,50
252,2,0:04.0,Defensive rebound by A. Wiggins,,49,50
253,3,11:43.0,,M. Conley misses 3-pt jump shot from 27 ft,49,50
254,3,11:40.0,Defensive rebound by K. Towns,,49,50
255,3,11:28.0,K. Towns misses 3-pt jump shot from 25 ft,,49,50
256,3,11:25.0,,Defensive rebound by B. Caboclo,49,50
257,3,11:15.0,,Personal foul by A. Wiggins (drawn by J. Holiday),49,50
258,3,11:02.0,,J. Holiday misses 3-pt jump shot from 23 ft,49,50
259,3,10:58.0,Defensive rebound by K. Towns,,49,50
260,3,10:49.0,A. Wiggins makes 2-pt jump shot from 5 ft (assist by K. Towns),,51,50
261,3,10:33.0,,M. Conley makes 2-pt jump shot from 13 ft (assist by J. Valančiūnas),51,52
262,3,10:18.0,Turnover by K. Towns (bad pass; steal by T. Dorsey),,51,52
263,3,10:10.0,,T. Dorsey misses 2-pt jump shot from 12 ft,51,52
264,3,10:10.0,,Offensive rebound by Team,51,52
265,3,10:10.0,Loose ball foul by K. Towns (drawn by J. Valančiūnas),,51,52
266,3,10:03.0,,J. Holiday misses 2-pt jump shot from 16 ft,51,52
267,3,9:59.0,Defensive rebound by K. Towns,,51,52
268,3,9:57.0,Shooting foul by B. Caboclo (drawn by T. Jones),,51,52
269,3,9:57.0,T. Jones makes free throw 1 of 2,,52,52
270,3,9:57.0,T. Jones makes free throw 2 of 2,,53,52
271,3,9:39.0,,J. Valančiūnas makes 2-pt hook shot from 5 ft,53,54
272,3,9:23.0,K. Towns makes 2-pt jump shot from 3 ft (assist by J. Okogie),,55,54
273,3,9:04.0,,J. Valančiūnas misses 2-pt layup from 2 ft,55,54
274,3,9:02.0,Defensive rebound by J. Okogie,,55,54
275,3,8:55.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by A. Wiggins),,58,54
276,3,8:54.0,,Memphis full timeout,58,54
277,3,8:44.0,,Turnover by M. Conley (bad pass; steal by J. Okogie),58,54
278,3,8:33.0,K. Towns makes 2-pt layup at rim (assist by D. Šarić),,60,54
279,3,8:12.0,,M. Conley misses 2-pt layup from 2 ft (block by D. Šarić),60,54
280,3,8:12.0,Defensive rebound by Team,,60,54
281,3,8:12.0,,Memphis full timeout,60,54
282,3,7:56.0,J. Okogie makes 3-pt jump shot from 26 ft,,63,54
283,3,7:39.0,,Def 3 sec tech foul by Team,63,54
284,3,7:39.0,,M. Conley misses technical free throw,63,54
285,3,7:39.0,,Offensive rebound by Team,63,54
286,3,7:31.0,,M. Conley misses 2-pt jump shot from 10 ft,63,54
287,3,7:26.0,Defensive rebound by K. Towns,,63,54
288,3,7:17.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by T. Jones),,66,54
289,3,7:03.0,,T. Dorsey misses 3-pt jump shot from 27 ft,66,54
290,3,7:00.0,,Offensive rebound by J. Valančiūnas,66,54
291,3,6:58.0,,J. Valančiūnas misses 2-pt layup from 1 ft,66,54
292,3,6:55.0,Defensive rebound by K. Towns,,66,54
293,3,6:49.0,Personal foul by B. Caboclo (drawn by D. Šarić),,66,54
294,3,6:49.0,,C. Parsons enters the game for T. Dorsey,66,54
295,3,6:42.0,Shooting foul by J. Valančiūnas (drawn by K. Towns),,66,54
296,3,6:42.0,K. Towns makes free throw 1 of 2,,67,54
297,3,6:42.0,K. Towns makes free throw 2 of 2,,68,54
298,3,6:27.0,,C. Parsons makes 2-pt layup from 1 ft (assist by J. Valančiūnas),68,56
299,3,6:05.0,K. Towns misses 3-pt jump shot from 26 ft,,68,56
300,3,6:03.0,Offensive rebound by Team,,68,56
301,3,6:00.0,D. Šarić misses 3-pt jump shot from 26 ft,,68,56
302,3,5:56.0,,Defensive rebound by M. Conley,68,56
303,3,5:47.0,,B. Caboclo misses 3-pt jump shot from 23 ft,68,56
304,3,5:44.0,Defensive rebound by K. Towns,,68,56
305,3,5:37.0,K. Towns misses 2-pt jump shot from 11 ft,,68,56
306,3,5:35.0,Offensive rebound by K. Towns,,68,56
307,3,5:34.0,K. Towns makes 2-pt layup from 1 ft,,70,56
308,3,5:23.0,,J. Holiday misses 3-pt jump shot from 26 ft,70,56
309,3,5:20.0,Defensive rebound by K. Towns,,70,56
310,3,5:12.0,Offensive foul by K. Towns (drawn by J. Holiday),,70,56
311,3,5:12.0,Turnover by K. Towns (offensive foul),,70,56
312,3,5:12.0,K. Bates-Diop enters the game for J. Okogie,,70,56
313,3,5:12.0,G. Dieng enters the game for K. Towns,,70,56
314,3,5:12.0,,D. Wright enters the game for M. Conley,70,56
315,3,5:04.0,,Personal foul by G. Dieng (drawn by J. Valančiūnas),70,56
316,3,4:57.0,,C. Parsons misses 3-pt jump shot from 26 ft,70,56
317,3,4:53.0,Defensive rebound by K. Bates-Diop,,70,56
318,3,4:47.0,A. Wiggins makes 3-pt jump shot from 27 ft (assist by T. Jones),,73,56
319,3,4:40.0,,Memphis full timeout,73,56
320,3,4:40.0,,J. Carter enters the game for B. Caboclo,73,56
321,3,4:40.0,,I. Rabb enters the game for J. Valančiūnas,73,56
322,3,4:25.0,,C. Parsons makes 2-pt layup from 1 ft,73,58
323,3,4:12.0,Turnover by K. Bates-Diop (bad pass),,73,58
324,3,3:53.0,,Turnover by I. Rabb (off goaltending),73,58
325,3,3:34.0,T. Jones makes 2-pt jump shot from 9 ft (assist by G. Dieng),,75,58
326,3,3:19.0,,D. Wright misses 2-pt layup at rim,75,58
327,3,3:18.0,Defensive rebound by Team,,75,58
328,3,3:18.0,,M. Conley enters the game for J. Holiday,75,58
329,3,3:07.0,K. Bates-Diop makes 2-pt layup from 1 ft (assist by D. Šarić),,77,58
330,3,2:47.0,,I. Rabb makes 2-pt layup from 4 ft,77,60
331,3,2:35.0,Turnover by A. Wiggins (lost ball; steal by D. Wright),,77,60
332,3,2:31.0,,D. Wright makes 2-pt layup at rim (assist by J. Carter),77,62
333,3,2:19.0,Minnesota full timeout,,77,62
334,3,2:19.0,J. Bayless enters the game for T. Jones,,77,62
335,3,2:19.0,A. Tolliver enters the game for D. Šarić,,77,62
336,3,2:07.0,A. Wiggins makes 2-pt layup from 1 ft,,79,62
337,3,1:44.0,,C. Parsons misses 2-pt jump shot from 10 ft,79,62
338,3,1:41.0,Defensive rebound by J. Bayless,,79,62
339,3,1:31.0,Personal foul by I. Rabb (drawn by G. Dieng),,79,62
340,3,1:31.0,,T. Dorsey enters the game for I. Rabb,79,62
341,3,1:17.0,A. Tolliver misses 3-pt jump shot from 24 ft,,79,62
342,3,1:14.0,,Defensive rebound by T. Dorsey,79,62
343,3,1:08.0,,J. Carter misses 3-pt jump shot from 30 ft,79,62
344,3,1:04.0,Defensive rebound by J. Bayless,,79,62
345,3,0:54.0,A. Wiggins makes 2-pt layup from 2 ft,,81,62
346,3,0:41.0,,T. Dorsey makes 2-pt layup from 1 ft,81,64
347,3,0:41.0,,Shooting foul by K. Bates-Diop (drawn by T. Dorsey),81,64
348,3,0:41.0,,J. Valančiūnas enters the game for J. Carter,81,64
349,3,0:41.0,,T. Dorsey makes free throw 1 of 1,81,65
350,3,0:32.0,A. Tolliver misses 3-pt jump shot from 27 ft,,81,65
351,3,0:28.0,,Defensive rebound by J. Valančiūnas,81,65
352,3,0:21.0,,M. Conley makes 3-pt jump shot from 26 ft (assist by D. Wright),81,68
353,3,0:01.0,A. Wiggins makes 2-pt jump shot from 18 ft,,83,68
354,3,0:01.0,Shooting foul by D. Wright (drawn by A. Wiggins),,83,68
355,3,0:01.0,A. Wiggins makes free throw 1 of 1,,84,68
356,3,0:00.0,,D. Wright misses 3-pt jump shot from 46 ft,84,68
357,3,0:00.0,,Offensive rebound by Team,84,68
358,4,11:44.0,G. Dieng misses 2-pt jump shot from 12 ft,,84,68
359,4,11:41.0,,Defensive rebound by J. Valančiūnas,84,68
360,4,11:24.0,,J. Valančiūnas makes 2-pt layup from 4 ft (assist by C. Parsons),84,70
361,4,11:04.0,G. Dieng misses 2-pt jump shot from 15 ft,,84,70
362,4,11:01.0,,Defensive rebound by D. Wright,84,70
363,4,10:51.0,,D. Wright misses 2-pt layup from 2 ft (block by G. Dieng),84,70
364,4,10:51.0,,Offensive rebound by Team,84,70
365,4,10:43.0,,Shooting foul by G. Dieng (drawn by M. Conley),84,70
366,4,10:43.0,,M. Conley makes free throw 1 of 2,84,71
367,4,10:43.0,J. Okogie enters the game for G. Dieng,,84,71
368,4,10:43.0,K. Towns enters the game for A. Wiggins,,84,71
369,4,10:43.0,,M. Conley makes free throw 2 of 2,84,72
370,4,10:24.0,J. Okogie makes 2-pt layup from 1 ft (assist by K. Towns),,86,72
371,4,10:09.0,,J. Valančiūnas makes 2-pt layup from 1 ft,86,74
372,4,9:48.0,J. Okogie misses 3-pt jump shot from 28 ft,,86,74
373,4,9:46.0,,Defensive rebound by C. Parsons,86,74
374,4,9:41.0,,Offensive foul by D. Wright (drawn by A. Tolliver),86,74
375,4,9:41.0,,Turnover by D. Wright (offensive foul),86,74
376,4,9:41.0,,J. Holiday enters the game for C. Parsons,86,74
377,4,9:28.0,K. Bates-Diop makes 2-pt layup from 1 ft (assist by A. Tolliver),,88,74
378,4,9:18.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by D. Wright),88,77
379,4,8:57.0,Shooting foul by Y. Watanabe (drawn by J. Okogie),,88,77
380,4,8:57.0,J. Okogie makes free throw 1 of 2,,89,77
