,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHICAGO_ACTION,BROOKLYN_SCORE,CHICAGO_SCORE
384,4,3:48.0,,K. Dunn makes 2-pt dunk from 1 ft,107,93
385,4,3:30.0,Turnover by D. Russell (lost ball; steal by K. Dunn),,107,93
386,4,3:28.0,,Turnover by L. Markkanen (lost ball; steal by J. Dudley),107,93
387,4,3:24.0,E. Davis makes 2-pt dunk at rim (assist by D. Russell),,109,93
388,4,3:19.0,,Personal take foul by D. Russell (drawn by Z. LaVine),109,93
389,4,3:19.0,S. Napier enters the game for J. Harris,,109,93
390,4,3:19.0,,R. Arcidiacono enters the game for A. Blakeney,109,93
391,4,3:19.0,,C. Felício enters the game for W. Carter,109,93
392,4,3:19.0,,S. Harrison enters the game for K. Dunn,109,93
393,4,3:19.0,,C. Hutchison enters the game for Z. LaVine,109,93
394,4,3:19.0,,W. Selden enters the game for L. Markkanen,109,93
395,4,3:07.0,,C. Hutchison misses 2-pt hook shot from 8 ft,109,93
396,4,3:05.0,Defensive rebound by E. Davis,,109,93
397,4,2:44.0,E. Davis misses 2-pt layup from 3 ft,,109,93
398,4,2:44.0,Offensive rebound by Team,,109,93
399,4,2:44.0,Turnover by Team (shot clock),,109,93
400,4,2:44.0,S. Dinwiddie enters the game for D. Russell,,109,93
401,4,2:31.0,,Shooting foul by E. Davis (drawn by W. Selden),109,93
402,4,2:31.0,,W. Selden misses free throw 1 of 2,109,93
403,4,2:31.0,,Offensive rebound by Team,109,93
404,4,2:31.0,,W. Selden makes free throw 2 of 2,109,94
405,4,2:12.0,S. Napier makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,111,94
406,4,1:56.0,,C. Hutchison makes 2-pt hook shot from 1 ft (assist by W. Selden),111,96
407,4,1:40.0,S. Napier makes 2-pt layup from 1 ft,,113,96
408,4,1:31.0,,C. Hutchison makes 2-pt layup from 2 ft (assist by C. Felício),113,98
409,4,1:12.0,J. Dudley makes 2-pt layup from 2 ft (assist by D. Carroll),,115,98
410,4,0:58.0,,S. Harrison misses 2-pt jump shot from 13 ft,115,98
411,4,0:55.0,,Offensive rebound by S. Harrison,115,98
412,4,0:53.0,,S. Harrison misses 2-pt layup from 1 ft,115,98
413,4,0:51.0,Defensive rebound by E. Davis,,115,98
414,4,0:33.0,S. Napier makes 2-pt layup from 3 ft,,117,98
415,4,0:29.0,,Personal foul by J. Dudley (drawn by S. Harrison),117,98
416,4,0:29.0,R. Kurucs enters the game for D. Carroll,,117,98
417,4,0:20.0,,W. Selden misses 3-pt jump shot from 23 ft,117,98
418,4,0:17.0,,Offensive rebound by C. Felício,117,98
419,4,0:17.0,,C. Felício makes 2-pt dunk at rim,117,100
