,QUARTER,TIME_REMAINING,UTAH_ACTION,OKLAHOMA CITY_ACTION,UTAH_SCORE,OKLAHOMA CITY_SCORE
77,1,2:54.0,J. Ingles enters the game for D. Mitchell,,27,26
78,1,2:54.0,R. Neto enters the game for R. O'Neale,,27,26
79,1,2:54.0,,P. George enters the game for R. Westbrook,27,26
80,1,2:54.0,,S. Adams misses free throw 1 of 2,27,26
81,1,2:54.0,,Offensive rebound by Team,27,26
82,1,2:54.0,,S. Adams misses free throw 2 of 2,27,26
83,1,2:54.0,Defensive rebound by Team,,27,26
84,1,2:36.0,D. Favors makes 2-pt dunk from 1 ft (assist by J. Ingles),,29,26
85,1,2:18.0,,P. George makes 3-pt jump shot from 25 ft (assist by M. Morris),29,29
86,1,2:04.0,K. Korver misses 3-pt jump shot from 25 ft,,29,29
87,1,2:02.0,,Defensive rebound by P. George,29,29
88,1,1:53.0,,D. Schröder misses 2-pt layup from 1 ft,29,29
89,1,1:52.0,Defensive rebound by J. Crowder,,29,29
90,1,1:46.0,K. Korver makes 3-pt jump shot from 25 ft (assist by J. Crowder),,32,29
91,1,1:25.0,,T. Ferguson makes 3-pt jump shot from 23 ft (assist by P. George),32,32
92,1,1:05.0,J. Crowder makes 2-pt layup from 2 ft (assist by R. Neto),,34,32
93,1,1:00.0,,T. Ferguson makes 3-pt jump shot from 24 ft (assist by D. Schröder),34,35
94,1,0:50.0,Turnover by K. Korver (lost ball; steal by S. Adams),,34,35
95,1,0:47.0,,Personal take foul by R. Neto (drawn by T. Ferguson),34,35
96,1,0:47.0,,A. Nader enters the game for S. Adams,34,35
97,1,0:47.0,,N. Noel enters the game for T. Ferguson,34,35
98,1,0:32.0,,D. Schröder misses 2-pt layup from 1 ft,34,35
99,1,0:30.0,Defensive rebound by R. Neto,,34,35
100,1,0:06.0,J. Ingles misses 3-pt jump shot from 26 ft,,34,35
101,1,0:03.0,,Defensive rebound by P. George,34,35
102,1,0:00.0,,P. George misses 3-pt jump shot from 25 ft,34,35
103,1,0:00.0,,Offensive rebound by Team,34,35
104,2,11:51.0,,P. George makes 2-pt layup from 1 ft (assist by D. Schröder),34,37
105,2,11:38.0,Personal foul by D. Schröder (drawn by R. Neto),,34,37
106,2,11:27.0,D. Favors makes 2-pt dunk from 1 ft (assist by K. Korver),,36,37
107,2,11:01.0,,A. Nader misses 3-pt jump shot from 26 ft (block by K. Korver),36,37
108,2,10:57.0,Defensive rebound by D. Favors,,36,37
109,2,10:52.0,Turnover by R. Neto (bad pass),,36,37
110,2,10:38.0,,Personal foul by J. Ingles (drawn by P. George),36,37
111,2,10:24.0,,D. Schröder misses 3-pt jump shot from 32 ft,36,37
112,2,10:20.0,Defensive rebound by D. Favors,,36,37
113,2,10:09.0,J. Crowder makes 2-pt dunk from 1 ft (assist by J. Ingles),,38,37
114,2,9:59.0,,Personal foul by R. Neto (drawn by N. Noel),38,37
115,2,9:59.0,R. O'Neale enters the game for K. Korver,,38,37
116,2,9:49.0,,Turnover by N. Noel (lost ball; steal by R. Neto),38,37
117,2,9:46.0,R. Neto misses 2-pt layup from 1 ft,,38,37
118,2,9:45.0,Offensive rebound by D. Favors,,38,37
119,2,9:45.0,D. Favors makes 2-pt dunk from 1 ft,,40,37
120,2,9:45.0,Shooting foul by A. Nader (drawn by D. Favors),,40,37
121,2,9:45.0,,Oklahoma City full timeout,40,37
122,2,9:45.0,T. Sefolosha enters the game for J. Crowder,,40,37
123,2,9:45.0,D. Favors makes free throw 1 of 1,,41,37
124,2,9:39.0,,Personal foul by R. O'Neale (drawn by P. George),41,37
125,2,9:34.0,,Personal foul by R. Neto (drawn by D. Schröder),41,37
126,2,9:34.0,,R. Westbrook enters the game for P. George,41,37
127,2,9:23.0,,R. Westbrook misses 3-pt jump shot from 25 ft,41,37
128,2,9:20.0,,Offensive rebound by A. Nader,41,37
129,2,9:08.0,,Turnover by D. Schröder (bad pass; steal by R. O'Neale),41,37
130,2,9:04.0,R. O'Neale makes 2-pt layup from 2 ft,,43,37
131,2,8:48.0,,D. Schröder misses 2-pt layup from 2 ft (block by D. Favors),43,37
132,2,8:45.0,Defensive rebound by R. Neto,,43,37
133,2,8:44.0,R. O'Neale misses 3-pt jump shot from 25 ft,,43,37
134,2,8:39.0,,Defensive rebound by R. Westbrook,43,37
135,2,8:35.0,,D. Schröder misses 3-pt jump shot from 25 ft,43,37
136,2,8:35.0,,Offensive rebound by Team,43,37
137,2,8:35.0,D. Mitchell enters the game for J. Ingles,,43,37
138,2,8:35.0,R. Rubio enters the game for R. Neto,,43,37
139,2,8:35.0,,T. Ferguson enters the game for A. Nader,43,37
140,2,8:21.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by D. Schröder),43,40
141,2,8:12.0,Personal foul by T. Ferguson (drawn by D. Mitchell),,43,40
142,2,8:12.0,R. Gobert enters the game for D. Favors,,43,40
143,2,8:05.0,Shooting foul by T. Ferguson (drawn by D. Mitchell),,43,40
144,2,8:05.0,D. Mitchell makes free throw 1 of 2,,44,40
145,2,8:05.0,,S. Adams enters the game for T. Ferguson,44,40
146,2,8:05.0,,P. George enters the game for N. Noel,44,40
147,2,8:05.0,D. Mitchell makes free throw 2 of 2,,45,40
148,2,7:58.0,,Personal foul by R. Rubio (drawn by R. Westbrook),45,40
149,2,7:58.0,,R. Westbrook makes free throw 1 of 2,45,41
150,2,7:58.0,,R. Westbrook makes free throw 2 of 2,45,42
151,2,7:38.0,T. Sefolosha misses 2-pt jump shot from 22 ft,,45,42
152,2,7:37.0,,Defensive rebound by P. George,45,42
153,2,7:27.0,,P. George makes 3-pt jump shot from 23 ft (assist by S. Adams),45,45
154,2,7:07.0,R. Gobert misses 2-pt dunk from 1 ft (block by R. Westbrook),,45,45
155,2,7:03.0,Offensive rebound by T. Sefolosha,,45,45
156,2,7:03.0,R. Rubio makes 3-pt jump shot from 25 ft (assist by T. Sefolosha),,48,45
157,2,6:52.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),48,48
158,2,6:39.0,Personal foul by P. George (drawn by R. Rubio),,48,48
159,2,6:39.0,R. Rubio makes free throw 1 of 2,,49,48
160,2,6:39.0,R. Rubio makes free throw 2 of 2,,50,48
161,2,6:28.0,,Turnover by R. Westbrook (bad pass; steal by R. Gobert),50,48
162,2,6:21.0,Turnover by T. Sefolosha (bad pass; steal by S. Adams),,50,48
163,2,6:15.0,,P. George misses 3-pt jump shot from 25 ft,50,48
164,2,6:13.0,Defensive rebound by R. Gobert,,50,48
165,2,6:01.0,R. Gobert misses 2-pt jump shot from 2 ft (block by J. Grant),,50,48
166,2,6:01.0,,Defensive rebound by Team,50,48
167,2,6:01.0,J. Crowder enters the game for T. Sefolosha,,50,48
168,2,5:50.0,,D. Schröder misses 3-pt jump shot from 23 ft,50,48
169,2,5:47.0,,Offensive rebound by R. Westbrook,50,48
170,2,5:41.0,,R. Westbrook misses 2-pt jump shot from 8 ft,50,48
171,2,5:41.0,Defensive rebound by R. O'Neale,,50,48
172,2,5:32.0,D. Mitchell misses 2-pt layup from 2 ft,,50,48
173,2,5:29.0,,Defensive rebound by R. Westbrook,50,48
174,2,5:25.0,,Shooting foul by D. Mitchell (drawn by J. Grant),50,48
175,2,5:25.0,,J. Grant makes free throw 1 of 2,50,49
176,2,5:25.0,,J. Grant makes free throw 2 of 2,50,50
177,2,5:15.0,R. Rubio misses 2-pt layup from 2 ft,,50,50
178,2,5:14.0,,Defensive rebound by S. Adams,50,50
179,2,5:09.0,,Personal foul by R. O'Neale (drawn by P. George),50,50
180,2,5:09.0,,P. George makes free throw 1 of 2,50,51
181,2,5:09.0,,P. George makes free throw 2 of 2,50,52
182,2,5:00.0,D. Mitchell misses 2-pt layup from 2 ft (block by J. Grant),,50,52
183,2,4:57.0,,Defensive rebound by R. Westbrook,50,52
184,2,4:55.0,,D. Schröder misses 2-pt layup at rim,50,52
185,2,4:53.0,Defensive rebound by J. Crowder,,50,52
186,2,4:46.0,R. O'Neale misses 2-pt layup from 1 ft,,50,52
187,2,4:43.0,Offensive rebound by R. Gobert,,50,52
188,2,4:43.0,R. Gobert makes 2-pt layup at rim,,52,52
189,2,4:35.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by P. George),52,55
190,2,4:33.0,Utah full timeout,,52,55
191,2,4:33.0,J. Ingles enters the game for R. O'Neale,,52,55
192,2,4:20.0,Turnover by R. Gobert (lost ball; steal by S. Adams),,52,55
193,2,4:18.0,,R. Westbrook makes 2-pt layup from 2 ft (assist by D. Schröder),52,57
194,2,4:03.0,J. Ingles misses 3-pt jump shot from 24 ft,,52,57
195,2,3:58.0,,Defensive rebound by R. Westbrook,52,57
196,2,3:52.0,,Turnover by R. Westbrook (bad pass; steal by R. Rubio),52,57
197,2,3:45.0,J. Crowder misses 3-pt jump shot from 23 ft,,52,57
198,2,3:41.0,,Defensive rebound by R. Westbrook,52,57
199,2,3:33.0,,R. Westbrook makes 3-pt jump shot from 26 ft,52,60
200,2,3:01.0,J. Crowder misses 3-pt jump shot from 23 ft,,52,60
201,2,2:59.0,,Defensive rebound by D. Schröder,52,60
202,2,2:53.0,,D. Schröder misses 3-pt jump shot from 23 ft,52,60
203,2,2:48.0,Defensive rebound by R. Gobert,,52,60
204,2,2:37.0,R. Rubio misses 3-pt jump shot from 25 ft,,52,60
205,2,2:36.0,,Defensive rebound by R. Westbrook,52,60
206,2,2:31.0,,R. Westbrook misses 3-pt jump shot from 26 ft,52,60
207,2,2:25.0,Defensive rebound by J. Crowder,,52,60
208,2,2:21.0,D. Mitchell makes 3-pt jump shot from 23 ft (assist by J. Ingles),,55,60
209,2,1:59.0,,P. George makes 2-pt layup from 1 ft,55,62
210,2,1:45.0,R. Rubio misses 2-pt jump shot from 12 ft,,55,62
211,2,1:43.0,,Defensive rebound by P. George,55,62
212,2,1:30.0,,R. Westbrook misses 2-pt jump shot from 9 ft (block by D. Mitchell),55,62
213,2,1:26.0,Defensive rebound by R. Gobert,,55,62
214,2,1:20.0,Personal foul by P. George (drawn by R. Gobert),,55,62
215,2,1:20.0,R. Gobert misses free throw 1 of 2,,55,62
216,2,1:20.0,Offensive rebound by Team,,55,62
217,2,1:20.0,R. Gobert misses free throw 2 of 2,,55,62
218,2,1:19.0,,Defensive rebound by R. Westbrook,55,62
219,2,0:59.0,,Turnover by S. Adams (out of bounds lost ball),55,62
220,2,0:35.0,D. Mitchell misses 2-pt jump shot from 23 ft,,55,62
221,2,0:32.0,,Defensive rebound by P. George,55,62
222,2,0:27.0,,Personal foul by J. Crowder (drawn by D. Schröder),55,62
223,2,0:27.0,,Technical foul by D. Schröder,55,62
224,2,0:27.0,Technical foul by J. Crowder,,55,62
225,2,0:27.0,,D. Schröder makes free throw 1 of 2,55,63
226,2,0:27.0,,D. Schröder makes free throw 2 of 2,55,64
227,2,0:07.0,D. Mitchell makes 2-pt jump shot from 8 ft,,57,64
228,2,0:00.0,,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),57,66
229,3,11:46.0,,R. Westbrook makes 2-pt jump shot from 18 ft,57,68
230,3,11:46.0,,Shooting foul by R. Rubio (drawn by R. Westbrook),57,68
231,3,11:46.0,,R. Westbrook misses free throw 1 of 1,57,68
232,3,11:43.0,Defensive rebound by D. Favors,,57,68
233,3,11:35.0,D. Mitchell makes 2-pt jump shot from 4 ft,,59,68
234,3,11:13.0,,P. George makes 2-pt jump shot from 1 ft,59,70
235,3,10:49.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,62,70
236,3,10:36.0,,T. Ferguson misses 3-pt jump shot from 25 ft,62,70
237,3,10:34.0,Defensive rebound by R. Gobert,,62,70
238,3,10:18.0,D. Favors makes 2-pt dunk from 1 ft (assist by R. Gobert),,64,70
239,3,10:00.0,,R. Westbrook makes 2-pt layup from 2 ft,64,72
240,3,9:52.0,Personal foul by R. Westbrook (drawn by R. Rubio),,64,72
241,3,9:49.0,Personal foul by R. Westbrook (drawn by R. Rubio),,64,72
242,3,9:35.0,D. Mitchell misses 3-pt jump shot from 24 ft,,64,72
243,3,9:33.0,,Defensive rebound by J. Grant,64,72
244,3,9:29.0,,R. Westbrook makes 2-pt jump shot from 17 ft,64,74
245,3,9:20.0,Personal foul by T. Ferguson (drawn by D. Mitchell),,64,74
246,3,9:20.0,,Technical foul by T. Ferguson,64,74
247,3,9:20.0,R. Rubio makes technical free throw,,65,74
248,3,9:10.0,D. Favors makes 2-pt hook shot from 5 ft (assist by R. Rubio),,67,74
249,3,8:52.0,,P. George makes 2-pt layup from 1 ft,67,76
250,3,8:27.0,Turnover by Team (shot clock),,67,76
251,3,8:18.0,,T. Ferguson misses 3-pt jump shot from 25 ft,67,76
252,3,8:15.0,Defensive rebound by J. Ingles,,67,76
253,3,8:10.0,Shooting foul by J. Grant (drawn by R. Gobert),,67,76
254,3,8:10.0,R. Gobert misses free throw 1 of 2,,67,76
255,3,8:10.0,Offensive rebound by Team,,67,76
256,3,8:10.0,R. Gobert makes free throw 2 of 2,,68,76
257,3,8:01.0,,Personal foul by D. Favors (drawn by J. Grant),68,76
258,3,7:54.0,,R. Westbrook misses 2-pt layup from 2 ft,68,76
259,3,7:53.0,Defensive rebound by R. Gobert,,68,76
260,3,7:38.0,D. Mitchell misses 2-pt jump shot from 2 ft,,68,76
261,3,7:35.0,Offensive rebound by R. Gobert,,68,76
262,3,7:35.0,R. Gobert makes 2-pt layup from 2 ft,,70,76
263,3,7:35.0,Violation by Team (delay of game),,70,76
264,3,7:20.0,,J. Grant misses 2-pt layup from 2 ft,70,76
265,3,7:17.0,Defensive rebound by R. Gobert,,70,76
266,3,7:14.0,Turnover by R. Rubio (step out of bounds),,70,76
267,3,7:14.0,,Oklahoma City full timeout,70,76
268,3,7:03.0,,S. Adams misses 2-pt jump shot from 8 ft,70,76
269,3,7:01.0,Defensive rebound by D. Favors,,70,76
270,3,6:51.0,D. Mitchell makes 3-pt jump shot from 28 ft (assist by D. Favors),,73,76
271,3,6:30.0,,T. Ferguson makes 2-pt layup from 2 ft (assist by S. Adams),73,78
272,3,6:17.0,J. Ingles misses 3-pt jump shot from 26 ft,,73,78
273,3,6:15.0,,Defensive rebound by J. Grant,73,78
274,3,6:15.0,J. Crowder enters the game for D. Favors,,73,78
275,3,6:15.0,R. O'Neale enters the game for J. Ingles,,73,78
276,3,6:15.0,,D. Schröder enters the game for T. Ferguson,73,78
277,3,5:56.0,,S. Adams misses 2-pt jump shot from 9 ft,73,78
278,3,5:55.0,Defensive rebound by R. Gobert,,73,78
279,3,5:50.0,R. Rubio makes 3-pt jump shot from 25 ft (assist by D. Mitchell),,76,78
280,3,5:38.0,,R. Westbrook misses 2-pt jump shot from 18 ft,76,78
281,3,5:36.0,Defensive rebound by R. Rubio,,76,78
282,3,5:27.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by R. O'Neale),,79,78
283,3,5:13.0,,P. George misses 3-pt jump shot from 28 ft,79,78
284,3,5:11.0,Defensive rebound by R. O'Neale,,79,78
285,3,5:03.0,D. Mitchell misses 3-pt jump shot from 26 ft,,79,78
286,3,5:02.0,Offensive rebound by Team,,79,78
287,3,5:02.0,,Loose ball foul by J. Grant (drawn by R. Gobert),79,78
288,3,5:02.0,R. Gobert misses free throw 1 of 2,,79,78
289,3,5:02.0,Offensive rebound by Team,,79,78
290,3,5:02.0,,D. Burton enters the game for P. George,79,78
291,3,5:02.0,R. Gobert makes free throw 2 of 2,,80,78
292,3,4:57.0,,R. Westbrook makes 2-pt jump shot from 12 ft,80,80
293,3,4:57.0,,Shooting foul by R. O'Neale (drawn by R. Westbrook),80,80
294,3,4:57.0,,R. Westbrook makes free throw 1 of 1,80,81
295,3,4:43.0,D. Mitchell misses 2-pt dunk from 1 ft,,80,81
296,3,4:41.0,,Defensive rebound by R. Westbrook,80,81
297,3,4:38.0,,R. Westbrook misses 3-pt jump shot from 28 ft,80,81
298,3,4:35.0,,Offensive rebound by S. Adams,80,81
299,3,4:32.0,,Turnover by S. Adams (turnover),80,81
300,3,4:32.0,,Loose ball foul by S. Adams (drawn by J. Crowder),80,81
301,3,4:32.0,J. Crowder makes free throw 1 of 2,,81,81
302,3,4:32.0,K. Korver enters the game for R. O'Neale,,81,81
303,3,4:32.0,J. Crowder makes free throw 2 of 2,,82,81
304,3,4:21.0,,R. Westbrook makes 2-pt layup from 2 ft,82,83
305,3,3:57.0,J. Crowder misses 3-pt jump shot from 25 ft,,82,83
306,3,3:56.0,,Defensive rebound by Team,82,83
307,3,3:56.0,Loose ball foul by R. Gobert (drawn by R. Westbrook),,82,83
308,3,3:56.0,J. Ingles enters the game for R. Rubio,,82,83
309,3,3:56.0,,M. Morris enters the game for J. Grant,82,83
310,3,3:41.0,,D. Burton misses 2-pt jump shot from 14 ft,82,83
311,3,3:37.0,Defensive rebound by J. Crowder,,82,83
312,3,3:29.0,R. Gobert makes 2-pt layup from 3 ft (assist by J. Crowder),,84,83
313,3,3:16.0,,D. Burton misses 3-pt jump shot from 23 ft,84,83
314,3,3:14.0,Defensive rebound by J. Crowder,,84,83
315,3,3:10.0,J. Crowder misses 3-pt jump shot from 25 ft,,84,83
316,3,3:06.0,,Defensive rebound by D. Burton,84,83
317,3,3:00.0,,D. Schröder misses 3-pt jump shot from 26 ft,84,83
318,3,2:56.0,Defensive rebound by K. Korver,,84,83
319,3,2:49.0,D. Mitchell misses 2-pt layup from 2 ft,,84,83
320,3,2:45.0,,Defensive rebound by D. Schröder,84,83
321,3,2:43.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by D. Schröder),84,86
322,3,2:39.0,Utah full timeout,,84,86
323,3,2:39.0,D. Favors enters the game for R. Gobert,,84,86
324,3,2:39.0,R. Neto enters the game for D. Mitchell,,84,86
325,3,2:39.0,,N. Noel enters the game for S. Adams,84,86
326,3,2:27.0,K. Korver makes 3-pt jump shot from 26 ft (assist by D. Favors),,87,86
327,3,2:15.0,,R. Westbrook misses 2-pt layup from 2 ft (block by D. Favors),87,86
328,3,2:13.0,Defensive rebound by J. Ingles,,87,86
329,3,2:10.0,D. Favors makes 2-pt dunk at rim (assist by J. Ingles),,89,86
330,3,1:53.0,,D. Schröder misses 2-pt layup from 2 ft,89,86
331,3,1:50.0,,Offensive rebound by R. Westbrook,89,86
332,3,1:49.0,,R. Westbrook makes 3-pt jump shot from 25 ft,89,89
333,3,1:35.0,Turnover by J. Ingles (bad pass; steal by M. Morris),,89,89
334,3,1:29.0,,D. Schröder makes 2-pt layup from 1 ft,89,91
335,3,1:08.0,Turnover by J. Crowder (lost ball; steal by N. Noel),,89,91
336,3,1:01.0,,D. Burton misses 2-pt layup from 2 ft,89,91
337,3,0:59.0,Defensive rebound by K. Korver,,89,91
338,3,0:52.0,Turnover by K. Korver (bad pass; steal by D. Burton),,89,91
339,3,0:47.0,,D. Burton misses 2-pt layup from 2 ft,89,91
340,3,0:45.0,Defensive rebound by Team,,89,91
341,3,0:45.0,,P. George enters the game for R. Westbrook,89,91
342,3,0:36.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by R. Neto),,92,91
343,3,0:16.0,,N. Noel misses 2-pt layup from 2 ft,92,91
344,3,0:16.0,Defensive rebound by J. Crowder,,92,91
345,3,0:16.0,Personal foul by N. Noel (drawn by J. Crowder),,92,91
346,3,0:16.0,J. Crowder misses free throw 1 of 2,,92,91
347,3,0:16.0,Offensive rebound by Team,,92,91
348,3,0:16.0,R. O'Neale enters the game for K. Korver,,92,91
349,3,0:16.0,J. Crowder makes free throw 2 of 2,,93,91
350,3,0:05.0,,Personal foul by J. Crowder (drawn by P. George),93,91
351,3,0:05.0,,P. George makes free throw 1 of 2,93,92
352,3,0:05.0,K. Korver enters the game for R. Neto,,93,92
353,3,0:05.0,D. Mitchell enters the game for R. O'Neale,,93,92
354,3,0:05.0,,P. George makes free throw 2 of 2,93,93
355,3,0:00.0,D. Mitchell makes 2-pt jump shot from 11 ft,,95,93
356,4,11:50.0,Turnover by D. Favors (lost ball; steal by N. Noel),,95,93
357,4,11:35.0,,M. Morris misses 2-pt jump shot from 7 ft,95,93
358,4,11:31.0,Defensive rebound by R. Neto,,95,93
359,4,11:21.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by R. Neto),,98,93
360,4,11:01.0,,N. Noel makes 2-pt dunk at rim (assist by M. Morris),98,95
361,4,10:37.0,R. Neto misses 2-pt jump shot from 12 ft,,98,95
362,4,10:36.0,Offensive rebound by Team,,98,95
363,4,10:36.0,,Loose ball foul by N. Noel (drawn by D. Favors),98,95
364,4,10:23.0,R. Neto misses 2-pt jump shot from 12 ft,,98,95
365,4,10:20.0,Offensive rebound by D. Favors,,98,95
366,4,10:20.0,D. Favors makes 2-pt layup from 1 ft,,100,95
367,4,10:04.0,,N. Noel misses 2-pt hook shot from 2 ft,100,95
368,4,10:02.0,Defensive rebound by J. Crowder,,100,95
369,4,9:56.0,Shooting foul by D. Burton (drawn by D. Favors),,100,95
370,4,9:56.0,D. Favors makes free throw 1 of 2,,101,95
371,4,9:56.0,D. Favors makes free throw 2 of 2,,102,95
372,4,9:39.0,,Shooting foul by D. Favors (drawn by P. George),102,95
373,4,9:39.0,,P. George makes free throw 1 of 2,102,96
374,4,9:39.0,,P. George makes free throw 2 of 2,102,97
375,4,9:18.0,J. Ingles misses 2-pt layup from 1 ft,,102,97
376,4,9:16.0,Offensive rebound by J. Ingles,,102,97
377,4,9:16.0,,T. Ferguson enters the game for D. Burton,102,97
378,4,9:16.0,,R. Westbrook enters the game for D. Schröder,102,97
379,4,9:07.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by R. Neto),,105,97
380,4,8:48.0,,P. George misses 2-pt layup from 3 ft (block by J. Crowder),105,97
381,4,8:45.0,Defensive rebound by R. Neto,,105,97
382,4,8:43.0,R. Neto makes 2-pt layup from 1 ft,,107,97
