,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
26,1,8:53.0,,J. Harden misses 3-pt jump shot from 27 ft,4,10
27,1,8:52.0,,Offensive rebound by C. Capela,4,10
28,1,8:45.0,,J. Harden misses 2-pt jump shot from 13 ft,4,10
29,1,8:43.0,Defensive rebound by R. Gobert,,4,10
30,1,8:24.0,R. Gobert misses 2-pt jump shot from 12 ft,,4,10
31,1,8:22.0,,Defensive rebound by P. Tucker,4,10
32,1,8:13.0,,P. Tucker misses 3-pt jump shot from 23 ft,4,10
33,1,8:11.0,,Offensive rebound by C. Capela,4,10
34,1,7:58.0,,C. Paul misses 3-pt jump shot from 47 ft,4,10
35,1,7:57.0,Defensive rebound by Team,,4,10
36,1,7:57.0,R. O'Neale enters the game for R. Rubio,,4,10
37,1,7:45.0,D. Mitchell makes 2-pt jump shot from 11 ft,,6,10
38,1,7:30.0,,Turnover by J. Harden (bad pass; steal by J. Ingles),6,10
39,1,7:23.0,J. Crowder misses 2-pt layup from 10 ft (block by J. Harden),,6,10
40,1,7:16.0,,Defensive rebound by C. Paul,6,10
41,1,7:13.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),6,12
42,1,6:57.0,D. Mitchell misses 3-pt jump shot from 26 ft,,6,12
43,1,6:55.0,Offensive rebound by J. Crowder,,6,12
44,1,6:45.0,Turnover by D. Mitchell (lost ball),,6,12
45,1,6:45.0,Loose ball foul by D. Mitchell (drawn by P. Tucker),,6,12
46,1,6:45.0,,D. House enters the game for C. Paul,6,12
47,1,6:33.0,,Turnover by C. Capela (lost ball; steal by D. Mitchell),6,12
48,1,6:24.0,J. Ingles misses 3-pt jump shot from 23 ft,,6,12
49,1,6:22.0,Offensive rebound by R. Gobert,,6,12
50,1,6:13.0,Turnover by R. O'Neale (bad pass; steal by P. Tucker),,6,12
51,1,6:05.0,,J. Harden misses 3-pt jump shot from 27 ft,6,12
52,1,6:03.0,Defensive rebound by J. Ingles,,6,12
53,1,5:52.0,R. O'Neale makes 2-pt layup from 5 ft (assist by J. Ingles),,8,12
54,1,5:45.0,,E. Gordon misses 2-pt layup from 3 ft,8,12
55,1,5:44.0,Defensive rebound by R. O'Neale,,8,12
56,1,5:31.0,Personal foul by E. Gordon (drawn by D. Mitchell),,8,12
57,1,5:24.0,Shooting foul by P. Tucker (drawn by D. Mitchell),,8,12
58,1,5:24.0,D. Mitchell makes free throw 1 of 2,,9,12
59,1,5:24.0,G. Niang enters the game for J. Crowder,,9,12
60,1,5:24.0,T. Sefolosha enters the game for J. Ingles,,9,12
61,1,5:24.0,D. Mitchell makes free throw 2 of 2,,10,12
62,1,5:09.0,,D. House misses 2-pt layup from 3 ft,10,12
63,1,5:07.0,Defensive rebound by T. Sefolosha,,10,12
64,1,4:56.0,T. Sefolosha misses 2-pt jump shot from 12 ft,,10,12
65,1,4:53.0,Offensive rebound by R. Gobert,,10,12
66,1,4:50.0,R. Gobert misses 2-pt layup from 3 ft (block by J. Harden),,10,12
67,1,4:50.0,Offensive rebound by Team,,10,12
68,1,4:50.0,D. Favors enters the game for R. Gobert,,10,12
69,1,4:37.0,D. Mitchell misses 3-pt jump shot from 29 ft,,10,12
70,1,4:35.0,,Defensive rebound by J. Harden,10,12
71,1,4:22.0,,J. Harden misses 3-pt jump shot from 28 ft,10,12
72,1,4:19.0,Defensive rebound by D. Mitchell,,10,12
73,1,4:16.0,D. Mitchell makes 2-pt layup from 2 ft,,12,12
74,1,4:02.0,,J. Harden misses 2-pt layup from 2 ft (block by D. Favors),12,12
75,1,4:01.0,,Offensive rebound by C. Capela,12,12
76,1,3:59.0,,C. Capela makes 2-pt layup from 2 ft,12,14
77,1,3:40.0,T. Sefolosha misses 3-pt jump shot from 25 ft,,12,14
78,1,3:40.0,,Defensive rebound by E. Gordon,12,14
79,1,3:32.0,,E. Gordon makes 3-pt jump shot from 27 ft,12,17
80,1,3:14.0,Personal foul by D. House (drawn by D. Mitchell),,12,17
81,1,3:14.0,,C. Paul enters the game for J. Harden,12,17
82,1,3:14.0,,A. Rivers enters the game for P. Tucker,12,17
83,1,3:04.0,G. Niang misses 3-pt jump shot from 24 ft,,12,17
84,1,3:01.0,,Defensive rebound by D. House,12,17
85,1,2:56.0,,Offensive foul by C. Paul (drawn by D. Favors),12,17
86,1,2:56.0,,Turnover by C. Paul (offensive foul),12,17
87,1,2:56.0,,Houston full timeout,12,17
88,1,2:56.0,J. Ingles enters the game for D. Mitchell,,12,17
89,1,2:56.0,R. Rubio enters the game for R. O'Neale,,12,17
90,1,2:56.0,,K. Faried enters the game for C. Capela,12,17
91,1,2:56.0,,G. Green enters the game for E. Gordon,12,17
92,1,2:40.0,G. Niang misses 2-pt layup from 6 ft,,12,17
93,1,2:38.0,,Defensive rebound by K. Faried,12,17
94,1,2:27.0,,Turnover by A. Rivers (step out of bounds),12,17
95,1,2:14.0,Shooting foul by C. Paul (drawn by R. Rubio),,12,17
96,1,2:14.0,R. Rubio makes free throw 1 of 2,,13,17
97,1,2:14.0,R. O'Neale enters the game for T. Sefolosha,,13,17
98,1,2:14.0,R. Rubio makes free throw 2 of 2,,14,17
99,1,2:02.0,,Personal foul by J. Ingles (drawn by C. Paul),14,17
100,1,1:55.0,,K. Faried makes 2-pt jump shot from 4 ft,14,19
101,1,1:43.0,R. O'Neale makes 2-pt jump shot from 4 ft (assist by R. Rubio),,16,19
102,1,1:27.0,,C. Paul misses 3-pt jump shot from 26 ft,16,19
103,1,1:25.0,Defensive rebound by J. Ingles,,16,19
104,1,1:09.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by R. O'Neale),,19,19
105,1,0:55.0,,Turnover by A. Rivers (out of bounds lost ball),19,19
106,1,0:43.0,Personal foul by K. Faried (drawn by D. Favors),,19,19
107,1,0:43.0,D. Favors misses free throw 1 of 2,,19,19
108,1,0:43.0,Offensive rebound by Team,,19,19
109,1,0:43.0,D. Favors makes free throw 2 of 2,,20,19
110,1,0:35.0,,C. Paul misses 2-pt jump shot from 4 ft,20,19
111,1,0:32.0,Defensive rebound by J. Ingles,,20,19
112,1,0:25.0,Turnover by R. Rubio (bad pass; steal by K. Faried),,20,19
113,1,0:06.0,,Shooting foul by D. Favors (drawn by D. House),20,19
114,1,0:06.0,,D. House makes free throw 1 of 2,20,20
115,1,0:06.0,D. Mitchell enters the game for R. Rubio,,20,20
116,1,0:06.0,,E. Gordon enters the game for C. Paul,20,20
117,1,0:06.0,,D. House misses free throw 2 of 2,20,20
118,1,0:06.0,Defensive rebound by D. Mitchell,,20,20
119,1,0:00.0,G. Niang misses 3-pt jump shot from 26 ft,,20,20
120,1,0:00.0,Offensive rebound by Team,,20,20
121,2,11:45.0,D. Mitchell misses 2-pt jump shot from 7 ft,,20,20
122,2,11:39.0,Offensive rebound by D. Favors,,20,20
123,2,11:39.0,D. Favors misses 2-pt layup from 1 ft,,20,20
124,2,11:38.0,,Defensive rebound by C. Paul,20,20
125,2,11:37.0,,E. Gordon misses 3-pt jump shot from 26 ft,20,20
126,2,11:34.0,,Offensive rebound by C. Capela,20,20
127,2,11:27.0,,C. Paul makes 2-pt jump shot from 16 ft,20,22
128,2,11:13.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by J. Ingles),,23,22
129,2,10:47.0,,P. Tucker misses 2-pt jump shot from 11 ft,23,22
130,2,10:45.0,Defensive rebound by J. Crowder,,23,22
131,2,10:31.0,J. Ingles misses 3-pt jump shot from 25 ft,,23,22
132,2,10:28.0,,Defensive rebound by C. Paul,23,22
133,2,10:28.0,R. Rubio enters the game for G. Niang,,23,22
134,2,10:28.0,,J. Harden enters the game for A. Rivers,23,22
135,2,10:19.0,,J. Harden misses 3-pt jump shot from 24 ft,23,22
136,2,10:18.0,Defensive rebound by Team,,23,22
137,2,10:18.0,,Loose ball foul by J. Harden (drawn by R. Rubio),23,22
138,2,10:08.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by R. Rubio),,26,22
139,2,9:47.0,,Turnover by C. Paul (bad pass; steal by R. Rubio),26,22
140,2,9:44.0,Shooting foul by E. Gordon (drawn by J. Crowder),,26,22
141,2,9:44.0,J. Crowder misses free throw 1 of 2,,26,22
142,2,9:44.0,Offensive rebound by Team,,26,22
143,2,9:44.0,J. Crowder makes free throw 2 of 2,,27,22
144,2,9:31.0,,C. Capela makes 2-pt dunk from 2 ft (assist by J. Harden),27,24
145,2,9:01.0,R. Rubio misses 3-pt jump shot from 24 ft,,27,24
146,2,9:00.0,,Defensive rebound by J. Harden,27,24
147,2,8:53.0,,J. Harden makes 2-pt layup from 2 ft,27,26
148,2,8:28.0,D. Favors misses 2-pt dunk from 2 ft (block by P. Tucker),,27,26
149,2,8:26.0,,Defensive rebound by C. Capela,27,26
150,2,8:19.0,,P. Tucker misses 3-pt jump shot from 28 ft,27,26
151,2,8:16.0,Defensive rebound by D. Favors,,27,26
152,2,8:11.0,J. Ingles misses 3-pt jump shot from 24 ft,,27,26
153,2,8:10.0,,Defensive rebound by Team,27,26
154,2,8:10.0,R. Gobert enters the game for D. Favors,,27,26
155,2,8:10.0,R. O'Neale enters the game for R. Rubio,,27,26
156,2,8:10.0,,G. Green enters the game for C. Paul,27,26
157,2,7:50.0,,J. Harden misses 2-pt jump shot from 15 ft,27,26
158,2,7:50.0,Defensive rebound by Team,,27,26
159,2,7:36.0,D. Mitchell misses 2-pt jump shot from 9 ft,,27,26
160,2,7:33.0,,Defensive rebound by G. Green,27,26
161,2,7:26.0,,Shooting foul by J. Ingles (drawn by C. Capela),27,26
162,2,7:26.0,,C. Capela makes free throw 1 of 2,27,27
163,2,7:26.0,,C. Capela makes free throw 2 of 2,27,28
164,2,7:15.0,J. Crowder misses 3-pt jump shot from 25 ft,,27,28
165,2,7:13.0,,Defensive rebound by J. Harden,27,28
166,2,7:09.0,,J. Harden misses 3-pt jump shot from 28 ft,27,28
167,2,7:06.0,Defensive rebound by Team,,27,28
168,2,6:55.0,Personal foul by P. Tucker (drawn by J. Crowder),,27,28
169,2,6:55.0,,Houston full timeout,27,28
170,2,6:55.0,,N. Hilário enters the game for C. Capela,27,28
171,2,6:46.0,R. Gobert makes 2-pt layup from 1 ft (assist by J. Ingles),,29,28
172,2,6:33.0,,G. Green misses 3-pt jump shot from 26 ft,29,28
173,2,6:32.0,Defensive rebound by Team,,29,28
174,2,6:32.0,R. Rubio enters the game for J. Ingles,,29,28
175,2,6:15.0,Turnover by D. Mitchell (bad pass; steal by G. Green),,29,28
176,2,6:14.0,,Personal take foul by R. O'Neale (drawn by J. Harden),29,28
177,2,6:05.0,,G. Green misses 3-pt jump shot from 28 ft,29,28
178,2,6:02.0,Defensive rebound by R. Gobert,,29,28
179,2,5:52.0,R. Rubio makes 2-pt layup at rim (assist by R. Gobert),,31,28
180,2,5:35.0,,N. Hilário makes 2-pt layup from 1 ft (assist by J. Harden),31,30
181,2,5:26.0,J. Crowder makes 2-pt layup from 1 ft (assist by R. Rubio),,33,30
182,2,5:12.0,,E. Gordon misses 2-pt layup from 1 ft (block by R. Gobert),33,30
183,2,5:09.0,,Offensive rebound by N. Hilário,33,30
184,2,5:09.0,,Shooting foul by R. Gobert (drawn by N. Hilário),33,30
185,2,5:09.0,,N. Hilário makes free throw 1 of 2,33,31
186,2,5:09.0,,C. Paul enters the game for G. Green,33,31
187,2,5:09.0,,N. Hilário makes free throw 2 of 2,33,32
188,2,4:59.0,R. Rubio misses 2-pt jump shot from 12 ft,,33,32
189,2,4:57.0,Offensive rebound by R. Gobert,,33,32
190,2,4:57.0,Shooting foul by J. Harden (drawn by R. Gobert),,33,32
191,2,4:57.0,R. Gobert makes free throw 1 of 2,,34,32
192,2,4:57.0,R. Gobert makes free throw 2 of 2,,35,32
193,2,4:38.0,,J. Harden misses 2-pt dunk from 1 ft,35,32
194,2,4:36.0,Defensive rebound by R. Rubio,,35,32
195,2,4:27.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),,37,32
196,2,4:12.0,,Turnover by E. Gordon (bad pass),37,32
197,2,3:57.0,D. Mitchell misses 2-pt layup from 1 ft,,37,32
198,2,3:54.0,,Defensive rebound by N. Hilário,37,32
199,2,3:45.0,,C. Paul misses 2-pt jump shot from 15 ft,37,32
200,2,3:43.0,Defensive rebound by R. Gobert,,37,32
201,2,3:26.0,R. Gobert makes 2-pt layup at rim (assist by R. Rubio),,39,32
202,2,3:03.0,,J. Harden makes 3-pt jump shot from 25 ft (assist by E. Gordon),39,35
203,2,2:38.0,R. O'Neale makes 2-pt layup from 1 ft (assist by D. Mitchell),,41,35
204,2,2:25.0,,N. Hilário makes 2-pt jump shot from 20 ft,41,37
205,2,2:14.0,Utah full timeout,,41,37
206,2,2:14.0,J. Ingles enters the game for R. Rubio,,41,37
207,2,2:14.0,,C. Capela enters the game for N. Hilário,41,37
208,2,2:11.0,D. Mitchell misses 2-pt layup from 2 ft (block by P. Tucker),,41,37
209,2,2:10.0,,Defensive rebound by E. Gordon,41,37
210,2,2:10.0,,Personal take foul by J. Crowder (drawn by E. Gordon),41,37
211,2,1:47.0,,P. Tucker misses 3-pt jump shot from 24 ft,41,37
212,2,1:45.0,Defensive rebound by R. Gobert,,41,37
213,2,1:38.0,D. Mitchell misses 3-pt jump shot from 28 ft,,41,37
214,2,1:36.0,,Defensive rebound by C. Paul,41,37
215,2,1:24.0,,Personal foul by R. O'Neale (drawn by E. Gordon),41,37
216,2,1:24.0,,E. Gordon misses free throw 1 of 2,41,37
217,2,1:24.0,,Offensive rebound by Team,41,37
218,2,1:24.0,,E. Gordon makes free throw 2 of 2,41,38
219,2,1:09.0,R. O'Neale misses 2-pt layup from 3 ft (block by C. Capela),,41,38
220,2,1:06.0,Offensive rebound by R. O'Neale,,41,38
221,2,1:05.0,J. Ingles misses 3-pt jump shot from 23 ft,,41,38
222,2,1:05.0,,Defensive rebound by P. Tucker,41,38
223,2,0:58.0,,J. Harden makes 3-pt jump shot from 27 ft,41,41
224,2,0:43.0,Personal foul by C. Paul (drawn by J. Crowder),,41,41
225,2,0:43.0,J. Crowder misses free throw 1 of 2,,41,41
226,2,0:43.0,Offensive rebound by Team,,41,41
227,2,0:43.0,J. Crowder makes free throw 2 of 2,,42,41
228,2,0:32.0,,E. Gordon makes 3-pt jump shot from 28 ft (assist by J. Harden),42,44
229,2,0:11.0,R. O'Neale misses 2-pt layup from 2 ft (block by C. Capela),,42,44
230,2,0:08.0,,Defensive rebound by C. Capela,42,44
231,2,0:03.0,,J. Harden makes 2-pt layup from 2 ft,42,46
232,2,0:00.0,D. Mitchell misses 3-pt jump shot from 47 ft,,42,46
233,2,0:00.0,Offensive rebound by Team,,42,46
234,3,11:38.0,R. Rubio makes 2-pt jump shot from 15 ft (assist by R. Gobert),,44,46
235,3,11:24.0,,E. Gordon makes 2-pt layup from 2 ft (assist by C. Capela),44,48
236,3,11:18.0,Turnover by D. Mitchell (bad pass; steal by J. Harden),,44,48
237,3,11:15.0,,J. Harden makes 3-pt jump shot from 28 ft,44,51
238,3,10:54.0,J. Crowder misses 3-pt jump shot from 24 ft,,44,51
239,3,10:50.0,,Defensive rebound by P. Tucker,44,51
240,3,10:35.0,,C. Capela makes 2-pt dunk from 1 ft (assist by C. Paul),44,53
241,3,10:23.0,R. Rubio misses 3-pt jump shot from 26 ft,,44,53
242,3,10:20.0,,Defensive rebound by P. Tucker,44,53
243,3,10:13.0,,J. Harden misses 3-pt jump shot from 25 ft,44,53
244,3,10:12.0,Defensive rebound by D. Mitchell,,44,53
245,3,10:03.0,Turnover by J. Ingles (bad pass; steal by C. Paul),,44,53
246,3,10:01.0,,Personal take foul by R. Rubio (drawn by J. Harden),44,53
247,3,9:56.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by C. Capela),44,56
248,3,9:54.0,Utah full timeout,,44,56
249,3,9:54.0,R. O'Neale enters the game for D. Mitchell,,44,56
250,3,9:31.0,R. O'Neale makes 2-pt layup from 2 ft,,46,56
251,3,9:15.0,,E. Gordon misses 3-pt jump shot from 28 ft,46,56
252,3,9:14.0,Defensive rebound by R. O'Neale,,46,56
253,3,8:59.0,Personal foul by P. Tucker (drawn by R. Rubio),,46,56
254,3,8:59.0,,D. House enters the game for E. Gordon,46,56
255,3,8:53.0,R. Rubio misses 2-pt jump shot from 12 ft,,46,56
256,3,8:51.0,,Defensive rebound by D. House,46,56
257,3,8:41.0,,J. Harden misses 3-pt jump shot from 26 ft,46,56
258,3,8:38.0,Defensive rebound by J. Ingles,,46,56
259,3,8:25.0,Turnover by R. O'Neale (lost ball; steal by J. Harden),,46,56
260,3,8:23.0,,Turnover by P. Tucker (bad pass; steal by J. Ingles),46,56
261,3,8:19.0,J. Crowder misses 3-pt jump shot from 26 ft,,46,56
262,3,8:17.0,,Defensive rebound by C. Capela,46,56
263,3,7:57.0,,C. Paul misses 3-pt jump shot from 22 ft,46,56
264,3,7:54.0,Defensive rebound by J. Crowder,,46,56
265,3,7:50.0,R. O'Neale makes 2-pt dunk from 1 ft (assist by J. Ingles),,48,56
266,3,7:35.0,,P. Tucker misses 3-pt jump shot from 23 ft,48,56
267,3,7:35.0,Defensive rebound by J. Crowder,,48,56
268,3,7:18.0,Offensive foul by R. O'Neale (drawn by P. Tucker),,48,56
269,3,7:18.0,Turnover by R. O'Neale (offensive foul),,48,56
270,3,7:18.0,D. Mitchell enters the game for J. Ingles,,48,56
271,3,7:18.0,,E. Gordon enters the game for C. Paul,48,56
272,3,7:08.0,,J. Harden makes 2-pt jump shot from 10 ft,48,58
273,3,6:55.0,D. Mitchell misses 3-pt jump shot from 27 ft,,48,58
274,3,6:53.0,Offensive rebound by J. Crowder,,48,58
275,3,6:52.0,J. Crowder makes 2-pt layup from 2 ft,,50,58
276,3,6:46.0,,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),50,60
277,3,6:32.0,R. Rubio makes 2-pt layup from 2 ft,,52,60
278,3,6:18.0,,D. House makes 3-pt jump shot from 26 ft (assist by P. Tucker),52,63
279,3,6:02.0,J. Crowder misses 3-pt jump shot from 24 ft,,52,63
280,3,6:00.0,Offensive rebound by R. Gobert,,52,63
281,3,5:58.0,Turnover by R. Gobert (lost ball; steal by D. House),,52,63
282,3,5:52.0,,Turnover by J. Harden (out of bounds lost ball),52,63
283,3,5:37.0,R. O'Neale makes 3-pt jump shot from 24 ft (assist by R. Rubio),,55,63
284,3,5:18.0,,J. Harden misses 3-pt jump shot from 23 ft,55,63
285,3,5:16.0,Defensive rebound by J. Crowder,,55,63
286,3,5:11.0,J. Crowder misses 2-pt layup from 4 ft (block by P. Tucker),,55,63
287,3,5:11.0,Offensive rebound by Team,,55,63
288,3,5:09.0,R. O'Neale misses 2-pt layup from 1 ft,,55,63
289,3,5:06.0,,Defensive rebound by D. House,55,63
290,3,5:03.0,,Turnover by D. House (step out of bounds),55,63
291,3,5:03.0,D. Favors enters the game for R. Gobert,,55,63
292,3,4:51.0,D. Mitchell misses 2-pt jump shot from 9 ft (block by J. Harden),,55,63
293,3,4:48.0,,Defensive rebound by P. Tucker,55,63
294,3,4:39.0,,J. Harden misses 2-pt layup from 1 ft (block by D. Favors),55,63
295,3,4:39.0,Defensive rebound by D. Favors,,55,63
296,3,4:30.0,Shooting foul by C. Capela (drawn by D. Favors),,55,63
297,3,4:30.0,D. Favors makes free throw 1 of 2,,56,63
298,3,4:30.0,J. Ingles enters the game for J. Crowder,,56,63
299,3,4:30.0,T. Sefolosha enters the game for R. Rubio,,56,63
300,3,4:30.0,,N. Hilário enters the game for C. Capela,56,63
301,3,4:30.0,D. Favors makes free throw 2 of 2,,57,63
302,3,4:17.0,,D. House makes 3-pt jump shot from 27 ft (assist by E. Gordon),57,66
303,3,4:05.0,T. Sefolosha misses 3-pt jump shot from 28 ft,,57,66
304,3,4:00.0,,Defensive rebound by D. House,57,66
305,3,3:54.0,,J. Harden makes 2-pt layup from 1 ft,57,68
306,3,3:35.0,J. Ingles misses 3-pt jump shot from 26 ft,,57,68
307,3,3:33.0,Offensive rebound by T. Sefolosha,,57,68
308,3,3:18.0,Turnover by T. Sefolosha (lost ball; steal by J. Harden),,57,68
309,3,3:12.0,,Turnover by E. Gordon (bad pass; steal by D. Favors),57,68
310,3,2:59.0,R. O'Neale makes 3-pt jump shot from 26 ft,,60,68
311,3,2:57.0,,Houston full timeout,60,68
312,3,2:57.0,G. Niang enters the game for T. Sefolosha,,60,68
313,3,2:57.0,,C. Paul enters the game for J. Harden,60,68
314,3,2:57.0,,A. Rivers enters the game for P. Tucker,60,68
315,3,2:43.0,,E. Gordon misses 3-pt jump shot from 26 ft,60,68
316,3,2:41.0,Defensive rebound by D. Favors,,60,68
317,3,2:35.0,D. Mitchell misses 2-pt layup from 3 ft (block by E. Gordon),,60,68
318,3,2:32.0,,Defensive rebound by N. Hilário,60,68
319,3,2:31.0,,Turnover by E. Gordon (out of bounds lost ball),60,68
320,3,2:24.0,D. Mitchell makes 2-pt layup from 2 ft (assist by G. Niang),,62,68
321,3,2:24.0,Shooting foul by A. Rivers (drawn by D. Mitchell),,62,68
322,3,2:24.0,R. Rubio enters the game for R. O'Neale,,62,68
323,3,2:24.0,D. Mitchell makes free throw 1 of 1,,63,68
324,3,2:11.0,,A. Rivers makes 3-pt jump shot from 26 ft (assist by C. Paul),63,71
325,3,1:53.0,G. Niang makes 2-pt jump shot from 8 ft (assist by J. Ingles),,65,71
326,3,1:30.0,,C. Paul makes 2-pt jump shot from 10 ft,65,73
327,3,1:21.0,Personal foul by N. Hilário (drawn by D. Mitchell),,65,73
328,3,1:21.0,,G. Green enters the game for E. Gordon,65,73
329,3,1:10.0,D. Mitchell misses 2-pt jump shot from 10 ft,,65,73
330,3,1:08.0,,Defensive rebound by C. Paul,65,73
331,3,0:57.0,,A. Rivers misses 3-pt jump shot from 27 ft,65,73
332,3,0:54.0,Defensive rebound by D. Mitchell,,65,73
333,3,0:43.0,D. Favors makes 2-pt dunk from 1 ft (assist by R. Rubio),,67,73
334,3,0:33.0,,Offensive foul by N. Hilário (drawn by J. Ingles),67,73
335,3,0:33.0,,Turnover by N. Hilário (offensive foul),67,73
336,3,0:19.0,R. Rubio makes 2-pt jump shot from 19 ft,,69,73
337,3,0:00.0,,C. Paul misses 2-pt layup from 2 ft,69,73
338,3,0:00.0,,Offensive rebound by N. Hilário,69,73
339,3,0:00.0,,N. Hilário makes 2-pt layup from 1 ft,69,75
340,4,11:36.0,,A. Rivers misses 3-pt jump shot from 26 ft,69,75
341,4,11:33.0,Defensive rebound by G. Niang,,69,75
342,4,11:23.0,D. Favors makes 2-pt dunk from 1 ft (assist by J. Ingles),,71,75
343,4,11:06.0,,C. Paul misses 2-pt layup from 3 ft,71,75
344,4,11:03.0,Defensive rebound by R. Rubio,,71,75
345,4,10:58.0,D. Mitchell misses 3-pt jump shot from 29 ft,,71,75
346,4,10:56.0,,Defensive rebound by C. Capela,71,75
347,4,10:45.0,,Turnover by C. Paul (bad pass; steal by R. Rubio),71,75
348,4,10:42.0,J. Ingles makes 2-pt layup from 2 ft (assist by R. Rubio),,73,75
349,4,10:30.0,,Personal foul by D. Mitchell (drawn by C. Paul),73,75
350,4,10:30.0,R. O'Neale enters the game for D. Mitchell,,73,75
351,4,10:30.0,,J. Harden enters the game for D. House,73,75
352,4,10:30.0,,P. Tucker enters the game for A. Rivers,73,75
353,4,10:27.0,,Shooting foul by D. Favors (drawn by J. Harden),73,75
354,4,10:27.0,,J. Harden misses free throw 1 of 2,73,75
355,4,10:27.0,,Offensive rebound by Team,73,75
356,4,10:27.0,,J. Harden misses free throw 2 of 2,73,75
357,4,10:27.0,Defensive rebound by R. O'Neale,,73,75
358,4,10:09.0,R. Rubio makes 2-pt jump shot from 12 ft (assist by J. Ingles),,75,75
359,4,9:44.0,,J. Harden misses 2-pt layup from 3 ft,75,75
360,4,9:42.0,Defensive rebound by G. Niang,,75,75
361,4,9:36.0,Personal foul by J. Harden (drawn by R. Rubio),,75,75
362,4,9:36.0,,D. House enters the game for E. Gordon,75,75
363,4,9:29.0,R. Rubio misses 2-pt layup from 3 ft (block by C. Capela),,75,75
364,4,9:28.0,Offensive rebound by Team,,75,75
365,4,9:24.0,J. Ingles misses 2-pt layup from 4 ft,,75,75
366,4,9:20.0,Offensive rebound by J. Ingles,,75,75
367,4,9:20.0,J. Ingles misses 2-pt layup at rim,,75,75
368,4,9:19.0,,Defensive rebound by P. Tucker,75,75
369,4,9:14.0,,J. Harden misses 3-pt jump shot from 25 ft,75,75
370,4,9:13.0,,Offensive rebound by Team,75,75
371,4,9:13.0,Loose ball foul by R. Rubio (drawn by D. House),,75,75
372,4,9:05.0,,Turnover by J. Harden (bad pass; steal by R. Rubio),75,75
373,4,9:00.0,G. Niang makes 2-pt layup from 2 ft (assist by J. Ingles),,77,75
374,4,8:48.0,,C. Paul makes 2-pt jump shot from 11 ft,77,77
375,4,8:24.0,Turnover by R. Rubio (lost ball; steal by C. Paul),,77,77
376,4,8:22.0,,Personal foul by J. Ingles (drawn by C. Paul),77,77
377,4,8:08.0,,J. Harden makes 2-pt jump shot from 11 ft (assist by C. Paul),77,79
378,4,8:08.0,,Shooting foul by D. Favors (drawn by J. Harden),77,79
379,4,8:08.0,J. Crowder enters the game for D. Favors,,77,79
380,4,8:08.0,R. Gobert enters the game for G. Niang,,77,79
381,4,8:08.0,,J. Harden makes free throw 1 of 1,77,80
382,4,7:50.0,R. Rubio makes 3-pt jump shot from 27 ft (assist by J. Ingles),,80,80
383,4,7:32.0,,C. Paul makes 2-pt jump shot from 12 ft,80,82
384,4,7:11.0,J. Ingles misses 3-pt jump shot from 26 ft,,80,82
385,4,7:09.0,,Defensive rebound by C. Capela,80,82
