,QUARTER,TIME_REMAINING,BOSTON_ACTION,MILWAUKEE_ACTION,BOSTON_SCORE,MILWAUKEE_SCORE
379,4,8:42.0,Defensive rebound by R. Williams,,76,105
380,4,8:37.0,Personal foul by B. Lopez (drawn by T. Rozier),,76,105
381,4,8:37.0,K. Irving enters the game for J. Brown,,76,105
382,4,8:25.0,S. Ojeleye makes 3-pt jump shot from 26 ft (assist by G. Hayward),,79,105
383,4,8:04.0,,G. Antetokounmpo misses 2-pt jump shot from 15 ft,79,105
384,4,8:00.0,Defensive rebound by T. Rozier,,79,105
385,4,7:57.0,K. Irving misses 2-pt layup from 3 ft (block by E. Bledsoe),,79,105
386,4,7:53.0,,Defensive rebound by B. Lopez,79,105
387,4,7:42.0,,Shooting foul by G. Hayward (drawn by G. Antetokounmpo),79,105
388,4,7:42.0,,G. Antetokounmpo makes free throw 1 of 2,79,106
389,4,7:42.0,,G. Hill enters the game for E. Bledsoe,79,106
390,4,7:42.0,,G. Antetokounmpo misses free throw 2 of 2,79,106
391,4,7:42.0,Defensive rebound by Team,,79,106
392,4,7:42.0,,Loose ball foul by N. Mirotić (drawn by R. Williams),79,106
393,4,7:20.0,T. Rozier makes 2-pt jump shot from 19 ft (assist by G. Hayward),,81,106
394,4,7:09.0,,B. Lopez misses 3-pt jump shot from 26 ft,81,106
395,4,7:09.0,,Offensive rebound by P. Connaughton,81,106
396,4,7:04.0,,N. Mirotić makes 3-pt jump shot from 29 ft (assist by P. Connaughton),81,109
397,4,7:04.0,Boston full timeout,,81,109
398,4,7:04.0,J. Tatum enters the game for G. Hayward,,81,109
399,4,7:04.0,B. Wanamaker enters the game for K. Irving,,81,109
400,4,7:04.0,,S. Brown enters the game for G. Antetokounmpo,81,109
401,4,7:04.0,,E. İlyasova enters the game for B. Lopez,81,109
402,4,6:48.0,J. Tatum misses 2-pt jump shot from 18 ft,,81,109
403,4,6:45.0,,Defensive rebound by P. Connaughton,81,109
404,4,6:30.0,,G. Hill makes 3-pt jump shot from 27 ft,81,112
405,4,6:13.0,S. Ojeleye misses 2-pt layup from 3 ft,,81,112
406,4,6:11.0,,Defensive rebound by E. İlyasova,81,112
407,4,5:53.0,,G. Hill misses 3-pt jump shot from 27 ft,81,112
408,4,5:49.0,Defensive rebound by R. Williams,,81,112
409,4,5:43.0,R. Williams makes 2-pt dunk from 2 ft (assist by T. Rozier),,83,112
410,4,5:32.0,,N. Mirotić misses 2-pt layup from 2 ft,83,112
411,4,5:29.0,,Offensive rebound by N. Mirotić,83,112
412,4,5:29.0,,N. Mirotić misses 2-pt layup from 1 ft,83,112
413,4,5:29.0,,Offensive rebound by N. Mirotić,83,112
414,4,5:29.0,,N. Mirotić misses 2-pt layup at rim,83,112
415,4,5:28.0,,Offensive rebound by N. Mirotić,83,112
416,4,5:27.0,,N. Mirotić makes 2-pt layup at rim,83,114
417,4,5:22.0,Personal take foul by G. Hill (drawn by T. Rozier),,83,114
418,4,5:22.0,,T. Frazier enters the game for P. Connaughton,83,114
419,4,5:22.0,,T. Snell enters the game for G. Hill,83,114
420,4,5:22.0,,D. Wilson enters the game for N. Mirotić,83,114
421,4,5:22.0,T. Rozier makes free throw 1 of 2,,84,114
422,4,5:22.0,T. Rozier makes free throw 2 of 2,,85,114
423,4,5:22.0,G. Yabusele enters the game for J. Tatum,,85,114
424,4,5:10.0,,Turnover by D. Wilson (bad pass; steal by B. Wanamaker),85,114
425,4,5:08.0,G. Yabusele makes 2-pt dunk from 1 ft,,87,114
426,4,5:08.0,Shooting foul by E. İlyasova (drawn by G. Yabusele),,87,114
427,4,5:08.0,G. Yabusele makes free throw 1 of 1,,88,114
428,4,4:52.0,,Turnover by T. Frazier (traveling),88,114
429,4,4:42.0,B. Wanamaker misses 2-pt jump shot from 13 ft,,88,114
430,4,4:39.0,,Defensive rebound by D. Wilson,88,114
431,4,4:29.0,,D. Wilson misses 3-pt jump shot from 26 ft,88,114
432,4,4:28.0,,Offensive rebound by E. İlyasova,88,114
433,4,4:19.0,,Shooting foul by R. Williams (drawn by E. İlyasova),88,114
434,4,4:19.0,,E. İlyasova makes free throw 1 of 2,88,115
435,4,4:19.0,,E. İlyasova makes free throw 2 of 2,88,116
436,4,4:02.0,B. Wanamaker makes 2-pt jump shot from 17 ft,,90,116
437,4,3:44.0,,D. Wilson makes 2-pt layup from 2 ft (assist by T. Frazier),90,118
438,4,3:27.0,G. Yabusele makes 2-pt layup from 2 ft (assist by B. Wanamaker),,92,118
439,4,3:16.0,,D. Wilson misses 3-pt jump shot from 22 ft,92,118
440,4,3:12.0,Defensive rebound by R. Williams,,92,118
441,4,3:05.0,Personal foul by T. Snell (drawn by G. Yabusele),,92,118
442,4,3:05.0,G. Yabusele makes free throw 1 of 2,,93,118
443,4,3:05.0,G. Yabusele misses free throw 2 of 2,,93,118
444,4,3:02.0,,Defensive rebound by D. Wilson,93,118
445,4,2:54.0,,S. Brown misses 3-pt jump shot from 23 ft,93,118
446,4,2:51.0,Defensive rebound by R. Williams,,93,118
447,4,2:46.0,Personal foul by T. Frazier (drawn by B. Wanamaker),,93,118
448,4,2:46.0,,Milwaukee full timeout,93,118
449,4,2:46.0,B. Wanamaker makes free throw 1 of 2,,94,118
450,4,2:46.0,B. Wanamaker makes free throw 2 of 2,,95,118
451,4,2:32.0,,T. Snell makes 3-pt jump shot from 26 ft (assist by S. Brown),95,121
452,4,2:13.0,T. Rozier misses 3-pt jump shot from 25 ft,,95,121
453,4,2:13.0,Offensive rebound by Team,,95,121
454,4,2:13.0,,Loose ball foul by D. Wilson (drawn by S. Ojeleye),95,121
455,4,2:13.0,S. Ojeleye makes free throw 1 of 2,,96,121
456,4,2:13.0,S. Ojeleye makes free throw 2 of 2,,97,121
457,4,1:55.0,,Turnover by D. Wilson (step out of bounds),97,121
458,4,1:41.0,B. Wanamaker makes 3-pt jump shot from 27 ft (assist by G. Yabusele),,100,121
459,4,1:27.0,,E. İlyasova misses 3-pt jump shot from 26 ft,100,121
460,4,1:24.0,Defensive rebound by T. Rozier,,100,121
461,4,1:17.0,B. Wanamaker misses 2-pt jump shot from 6 ft,,100,121
462,4,1:15.0,Offensive rebound by R. Williams,,100,121
463,4,1:14.0,R. Williams misses 2-pt layup from 3 ft,,100,121
464,4,1:11.0,,Defensive rebound by T. Frazier,100,121
465,4,1:06.0,,T. Frazier misses 3-pt jump shot from 27 ft,100,121
466,4,1:02.0,,Offensive rebound by E. İlyasova,100,121
467,4,1:01.0,,E. İlyasova misses 2-pt layup from 2 ft,100,121
468,4,0:57.0,Defensive rebound by T. Rozier,,100,121
469,4,0:56.0,Offensive foul by G. Yabusele (drawn by E. İlyasova),,100,121
470,4,0:56.0,Turnover by G. Yabusele (offensive foul),,100,121
471,4,0:43.0,,E. İlyasova misses 2-pt jump shot from 18 ft (block by G. Yabusele),100,121
472,4,0:43.0,,Offensive rebound by Team,100,121
473,4,0:34.0,,T. Frazier makes 2-pt layup from 1 ft (assist by D. Wilson),100,123
474,4,0:27.0,Shooting foul by T. Frazier (drawn by R. Williams),,100,123
475,4,0:27.0,R. Williams makes free throw 1 of 2,,101,123
476,4,0:27.0,R. Williams makes free throw 2 of 2,,102,123
477,4,0:03.0,,Turnover by Team (shot clock),102,123
