,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHICAGO_ACTION,TORONTO_SCORE,CHICAGO_SCORE
104,1,2:01.0,,Offensive rebound by R. Alkins,22,20
105,1,2:01.0,,R. Alkins makes 2-pt layup at rim,22,22
106,1,1:46.0,D. Green misses 2-pt jump shot from 4 ft,,22,22
107,1,1:43.0,Offensive rebound by S. Ibaka,,22,22
108,1,1:43.0,S. Ibaka misses 2-pt layup from 1 ft,,22,22
109,1,1:42.0,,Defensive rebound by R. Alkins,22,22
110,1,1:42.0,,W. Lemon makes 2-pt jump shot from 7 ft,22,24
111,1,1:42.0,,Shooting foul by J. Lin (drawn by W. Lemon),22,24
112,1,1:42.0,M. Gasol enters the game for D. Green,,22,24
113,1,1:42.0,J. Meeks enters the game for S. Ibaka,,22,24
114,1,1:42.0,,C. Felício enters the game for R. Lopez,22,24
115,1,1:42.0,,W. Lemon misses free throw 1 of 1,22,24
116,1,1:30.0,Defensive rebound by N. Powell,,22,24
117,1,1:30.0,Personal foul by W. Lemon (drawn by M. Gasol),,22,24
118,1,1:30.0,M. Gasol makes free throw 1 of 2,,23,24
119,1,1:30.0,M. Gasol makes free throw 2 of 2,,24,24
120,1,1:18.0,,C. Felício misses 2-pt jump shot from 7 ft (block by M. Gasol),24,24
121,1,1:14.0,,Offensive rebound by R. Alkins,24,24
122,1,1:10.0,,W. Lemon misses 2-pt layup from 2 ft,24,24
123,1,1:08.0,Defensive rebound by K. Lowry,,24,24
124,1,1:04.0,K. Lowry misses 3-pt jump shot from 25 ft,,24,24
125,1,1:02.0,,Defensive rebound by R. Alkins,24,24
126,1,0:57.0,,A. Blakeney misses 3-pt jump shot from 25 ft,24,24
127,1,0:53.0,,Offensive rebound by T. Luwawu-Cabarrot,24,24
128,1,0:48.0,,A. Blakeney makes 2-pt jump shot from 9 ft,24,26
129,1,0:48.0,,Shooting foul by N. Powell (drawn by A. Blakeney),24,26
130,1,0:48.0,,A. Blakeney misses free throw 1 of 1,24,26
131,1,0:44.0,Defensive rebound by N. Powell,,24,26
132,1,0:34.0,N. Powell makes 2-pt layup from 1 ft,,26,26
133,1,0:18.0,,A. Blakeney makes 2-pt jump shot from 5 ft,26,28
134,1,0:02.0,J. Meeks misses 3-pt jump shot from 25 ft,,26,28
135,1,0:02.0,,Defensive rebound by A. Blakeney,26,28
136,2,11:38.0,J. Meeks misses 2-pt jump shot from 13 ft,,26,28
137,2,11:35.0,Offensive rebound by M. Gasol,,26,28
138,2,11:35.0,M. Gasol misses 2-pt layup from 1 ft,,26,28
139,2,11:34.0,,Defensive rebound by A. Blakeney,26,28
140,2,11:27.0,,A. Blakeney misses 2-pt jump shot from 7 ft,26,28
141,2,11:25.0,Defensive rebound by J. Meeks,,26,28
142,2,11:15.0,J. Lin makes 2-pt jump shot from 14 ft,,28,28
143,2,10:58.0,,W. Lemon makes 2-pt layup from 1 ft,28,30
144,2,10:46.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by F. VanVleet),,31,30
145,2,10:32.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 26 ft (assist by W. Lemon),31,33
146,2,10:10.0,J. Lin makes 3-pt jump shot from 23 ft (assist by N. Powell),,34,33
147,2,9:46.0,,A. Blakeney makes 3-pt jump shot from 26 ft (assist by R. Alkins),34,36
148,2,9:29.0,N. Powell misses 3-pt jump shot from 22 ft,,34,36
149,2,9:24.0,,Defensive rebound by C. Felício,34,36
150,2,9:15.0,,A. Blakeney misses 3-pt jump shot from 26 ft,34,36
151,2,9:13.0,Defensive rebound by J. Meeks,,34,36
152,2,9:06.0,Shooting foul by C. Felício (drawn by M. Gasol),,34,36
153,2,9:06.0,M. Gasol misses free throw 1 of 2,,34,36
154,2,9:06.0,Offensive rebound by Team,,34,36
155,2,9:06.0,,R. Arcidiacono enters the game for R. Alkins,34,36
156,2,9:06.0,,B. Sampson enters the game for W. Lemon,34,36
157,2,9:06.0,M. Gasol misses free throw 2 of 2,,34,36
158,2,9:03.0,,Defensive rebound by T. Luwawu-Cabarrot,34,36
159,2,8:52.0,,A. Blakeney misses 3-pt jump shot from 25 ft,34,36
160,2,8:47.0,Defensive rebound by F. VanVleet,,34,36
161,2,8:42.0,F. VanVleet makes 2-pt layup from 2 ft,,36,36
162,2,8:42.0,Shooting foul by R. Arcidiacono (drawn by F. VanVleet),,36,36
163,2,8:42.0,F. VanVleet makes free throw 1 of 1,,37,36
164,2,8:31.0,,A. Blakeney makes 2-pt jump shot from 2 ft (assist by R. Arcidiacono),37,38
165,2,8:31.0,Toronto full timeout,,37,38
166,2,8:11.0,N. Powell makes 2-pt layup from 2 ft (assist by J. Lin),,39,38
167,2,7:46.0,,A. Blakeney misses 2-pt jump shot from 16 ft,39,38
168,2,7:44.0,Defensive rebound by M. Gasol,,39,38
169,2,7:34.0,M. Gasol makes 2-pt jump shot from 6 ft (assist by F. VanVleet),,41,38
170,2,7:32.0,,Chicago full timeout,41,38
171,2,7:32.0,,S. Harrison enters the game for A. Blakeney,41,38
172,2,7:32.0,,W. Selden enters the game for T. Luwawu-Cabarrot,41,38
173,2,7:10.0,,B. Sampson makes 2-pt layup from 1 ft (assist by R. Arcidiacono),41,40
174,2,6:53.0,J. Meeks makes 2-pt jump shot from 5 ft (assist by N. Powell),,43,40
175,2,6:31.0,,B. Sampson misses 2-pt jump shot from 10 ft,43,40
176,2,6:27.0,,Offensive rebound by B. Sampson,43,40
177,2,6:26.0,,Turnover by B. Sampson (bad pass; steal by F. VanVleet),43,40
178,2,6:22.0,F. VanVleet makes 3-pt jump shot from 26 ft,,46,40
179,2,5:55.0,,W. Selden makes 2-pt jump shot from 13 ft,46,42
180,2,5:41.0,F. VanVleet misses 3-pt jump shot from 25 ft,,46,42
181,2,5:38.0,,Defensive rebound by C. Felício,46,42
182,2,5:27.0,,Turnover by W. Selden (lost ball; steal by J. Lin),46,42
183,2,5:21.0,J. Lin makes 2-pt layup from 2 ft (assist by N. Powell),,48,42
184,2,5:12.0,,B. Sampson misses 3-pt jump shot from 26 ft,48,42
185,2,5:10.0,Defensive rebound by M. Gasol,,48,42
186,2,5:10.0,N. Powell makes 2-pt dunk from 1 ft (assist by F. VanVleet),,50,42
187,2,5:10.0,,Chicago full timeout,50,42
188,2,5:10.0,K. Lowry enters the game for J. Lin,,50,42
189,2,5:10.0,M. Miller enters the game for N. Powell,,50,42
190,2,5:10.0,,W. Lemon enters the game for R. Arcidiacono,50,42
191,2,5:10.0,,R. Lopez enters the game for C. Felício,50,42
192,2,5:08.0,,Turnover by W. Selden (bad pass; steal by J. Meeks),50,42
193,2,5:08.0,J. Meeks makes 2-pt layup from 2 ft,,52,42
194,2,4:43.0,,B. Sampson misses 2-pt layup from 2 ft,52,42
195,2,4:43.0,Defensive rebound by F. VanVleet,,52,42
196,2,4:36.0,F. VanVleet makes 2-pt layup from 1 ft,,54,42
197,2,4:15.0,,W. Lemon makes 2-pt layup from 1 ft (assist by B. Sampson),54,44
198,2,3:55.0,M. Gasol makes 2-pt jump shot from 15 ft (assist by K. Lowry),,56,44
199,2,3:45.0,,Turnover by W. Selden (bad pass; steal by K. Lowry),56,44
200,2,3:37.0,J. Meeks makes 2-pt jump shot from 5 ft (assist by K. Lowry),,58,44
201,2,3:23.0,,W. Selden misses 3-pt jump shot from 26 ft,58,44
202,2,3:20.0,Defensive rebound by K. Lowry,,58,44
203,2,3:00.0,J. Meeks makes 3-pt jump shot from 26 ft (assist by M. Gasol),,61,44
204,2,3:00.0,S. Ibaka enters the game for M. Gasol,,61,44
205,2,3:00.0,,T. Luwawu-Cabarrot enters the game for W. Selden,61,44
206,2,2:37.0,,Shooting foul by S. Ibaka (drawn by S. Harrison),61,44
207,2,2:37.0,,S. Harrison makes free throw 1 of 2,61,45
208,2,2:37.0,,S. Harrison makes free throw 2 of 2,61,46
209,2,2:23.0,Turnover by K. Lowry (lost ball; steal by B. Sampson),,61,46
210,2,2:17.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 26 ft (assist by S. Harrison),61,49
211,2,2:02.0,J. Meeks makes 2-pt jump shot from 11 ft (assist by K. Lowry),,63,49
212,2,1:52.0,,Personal foul by K. Lowry (drawn by S. Harrison),63,49
213,2,1:52.0,J. Loyd enters the game for F. VanVleet,,63,49
214,2,1:45.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft (assist by W. Lemon),63,52
215,2,1:23.0,M. Miller misses 2-pt jump shot from 6 ft (block by B. Sampson),,63,52
216,2,1:21.0,,Defensive rebound by S. Harrison,63,52
217,2,1:21.0,,Turnover by S. Harrison (out of bounds lost ball),63,52
218,2,1:08.0,S. Ibaka makes 2-pt jump shot from 13 ft (assist by K. Lowry),,65,52
219,2,0:45.0,,Personal foul by K. Lowry (drawn by T. Luwawu-Cabarrot),65,52
220,2,0:45.0,,T. Luwawu-Cabarrot makes free throw 1 of 2,65,53
221,2,0:45.0,F. VanVleet enters the game for K. Lowry,,65,53
222,2,0:45.0,,T. Luwawu-Cabarrot makes free throw 2 of 2,65,54
223,2,0:28.0,S. Ibaka makes 2-pt layup from 1 ft (assist by J. Loyd),,67,54
224,2,0:10.0,,W. Lemon makes 2-pt layup from 1 ft,67,56
225,2,0:03.0,F. VanVleet misses 3-pt jump shot from 26 ft,,67,56
226,2,0:03.0,,Defensive rebound by W. Lemon,67,56
227,3,11:50.0,M. Gasol makes 3-pt jump shot from 26 ft (assist by K. Lowry),,70,56
228,3,11:25.0,,W. Selden misses 2-pt layup from 2 ft,70,56
229,3,11:25.0,Defensive rebound by Team,,70,56
230,3,11:25.0,,Loose ball foul by W. Selden (drawn by M. Gasol),70,56
231,3,11:15.0,Turnover by M. Gasol (bad pass; steal by W. Selden),,70,56
232,3,11:09.0,,S. Harrison makes 2-pt layup from 1 ft,70,58
233,3,10:57.0,S. Ibaka makes 2-pt layup from 2 ft (assist by M. Gasol),,72,58
234,3,10:36.0,,R. Arcidiacono misses 3-pt jump shot from 25 ft,72,58
235,3,10:36.0,Defensive rebound by F. VanVleet,,72,58
236,3,10:27.0,M. Gasol misses 3-pt jump shot from 25 ft,,72,58
237,3,10:23.0,Offensive rebound by S. Ibaka,,72,58
238,3,10:15.0,F. VanVleet misses 3-pt jump shot from 25 ft,,72,58
239,3,10:13.0,,Defensive rebound by R. Arcidiacono,72,58
240,3,10:07.0,,S. Harrison misses 3-pt jump shot from 26 ft,72,58
241,3,10:04.0,Defensive rebound by M. Gasol,,72,58
242,3,9:52.0,D. Green makes 2-pt layup from 1 ft,,74,58
243,3,9:26.0,,S. Harrison misses 2-pt jump shot from 15 ft,74,58
244,3,9:24.0,Defensive rebound by S. Ibaka,,74,58
245,3,9:16.0,D. Green makes 3-pt jump shot from 23 ft (assist by K. Lowry),,77,58
246,3,9:15.0,,Chicago full timeout,77,58
247,3,9:00.0,,B. Sampson makes 3-pt jump shot from 26 ft (assist by R. Lopez),77,61
248,3,8:42.0,D. Green makes 3-pt jump shot from 23 ft (assist by F. VanVleet),,80,61
249,3,8:31.0,,R. Arcidiacono misses 2-pt layup from 7 ft,80,61
250,3,8:28.0,,Offensive rebound by S. Harrison,80,61
251,3,8:25.0,,Turnover by B. Sampson (bad pass),80,61
252,3,8:01.0,Turnover by Team (shot clock),,80,61
253,3,7:44.0,,R. Arcidiacono misses 2-pt layup from 2 ft,80,61
254,3,7:41.0,,Offensive rebound by R. Lopez,80,61
255,3,7:41.0,,R. Lopez makes 2-pt dunk from 1 ft,80,63
256,3,7:33.0,K. Lowry misses 2-pt layup from 3 ft,,80,63
257,3,7:29.0,Offensive rebound by K. Lowry,,80,63
258,3,7:29.0,K. Lowry misses 2-pt layup at rim,,80,63
259,3,7:28.0,,Defensive rebound by S. Harrison,80,63
260,3,7:15.0,,W. Selden misses 2-pt jump shot from 15 ft,80,63
261,3,7:12.0,Defensive rebound by D. Green,,80,63
262,3,7:12.0,,W. Lemon enters the game for R. Arcidiacono,80,63
263,3,7:12.0,,T. Luwawu-Cabarrot enters the game for B. Sampson,80,63
264,3,7:03.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by K. Lowry),,83,63
265,3,6:48.0,,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by W. Lemon),83,65
266,3,6:37.0,Personal foul by T. Luwawu-Cabarrot (drawn by F. VanVleet),,83,65
267,3,6:28.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by M. Gasol),,86,65
268,3,6:18.0,,Personal foul by M. Gasol (drawn by W. Lemon),86,65
269,3,6:07.0,,W. Selden misses 2-pt jump shot from 13 ft,86,65
270,3,6:04.0,Defensive rebound by M. Gasol,,86,65
271,3,6:01.0,Offensive foul by S. Ibaka (drawn by W. Selden),,86,65
272,3,6:01.0,Turnover by S. Ibaka (offensive foul),,86,65
273,3,5:41.0,,S. Harrison makes 2-pt layup from 1 ft (assist by R. Lopez),86,67
274,3,5:28.0,S. Ibaka misses 2-pt jump shot from 14 ft,,86,67
275,3,5:27.0,,Defensive rebound by T. Luwawu-Cabarrot,86,67
276,3,5:27.0,N. Powell enters the game for S. Ibaka,,86,67
277,3,5:27.0,,A. Blakeney enters the game for W. Selden,86,67
278,3,5:11.0,,Turnover by T. Luwawu-Cabarrot (bad pass; steal by K. Lowry),86,67
279,3,4:55.0,M. Gasol makes 2-pt jump shot from 14 ft (assist by F. VanVleet),,88,67
280,3,4:38.0,,W. Lemon misses 3-pt jump shot from 26 ft,88,67
281,3,4:36.0,Defensive rebound by K. Lowry,,88,67
282,3,4:28.0,Turnover by F. VanVleet (bad pass),,88,67
283,3,4:12.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,88,67
284,3,4:09.0,Defensive rebound by M. Gasol,,88,67
285,3,4:02.0,F. VanVleet makes 3-pt jump shot from 26 ft (assist by M. Gasol),,91,67
286,3,4:01.0,,Chicago full timeout,91,67
287,3,4:01.0,,C. Felício enters the game for R. Lopez,91,67
288,3,3:51.0,,Shooting foul by M. Gasol (drawn by W. Lemon),91,67
289,3,3:51.0,,W. Lemon makes free throw 1 of 2,91,68
290,3,3:51.0,,W. Lemon misses free throw 2 of 2,91,68
291,3,3:49.0,Defensive rebound by N. Powell,,91,68
292,3,3:25.0,M. Gasol misses 2-pt jump shot from 13 ft,,91,68
293,3,3:23.0,,Defensive rebound by A. Blakeney,91,68
294,3,3:11.0,,Personal foul by M. Gasol (drawn by T. Luwawu-Cabarrot),91,68
295,3,3:11.0,J. Lin enters the game for D. Green,,91,68
296,3,3:11.0,J. Meeks enters the game for F. VanVleet,,91,68
297,3,3:05.0,,W. Lemon makes 2-pt layup from 1 ft,91,70
298,3,2:45.0,N. Powell misses 3-pt jump shot from 22 ft,,91,70
299,3,2:42.0,,Defensive rebound by S. Harrison,91,70
300,3,2:21.0,,A. Blakeney misses 3-pt jump shot from 26 ft,91,70
301,3,2:18.0,Defensive rebound by K. Lowry,,91,70
302,3,2:09.0,K. Lowry misses 2-pt jump shot from 12 ft,,91,70
303,3,2:07.0,,Defensive rebound by A. Blakeney,91,70
304,3,1:58.0,,Turnover by A. Blakeney (bad pass; steal by K. Lowry),91,70
305,3,1:54.0,K. Lowry makes 2-pt layup from 2 ft,,93,70
306,3,1:39.0,,S. Harrison misses 2-pt layup from 1 ft,93,70
307,3,1:37.0,,Offensive rebound by T. Luwawu-Cabarrot,93,70
308,3,1:29.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 23 ft (assist by S. Harrison),93,73
309,3,1:03.0,J. Lin misses 2-pt jump shot from 4 ft,,93,73
310,3,0:59.0,,Defensive rebound by T. Luwawu-Cabarrot,93,73
311,3,0:41.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,93,73
312,3,0:39.0,,Offensive rebound by C. Felício,93,73
313,3,0:31.0,,W. Lemon misses 2-pt jump shot from 18 ft,93,73
314,3,0:29.0,Defensive rebound by K. Lowry,,93,73
315,3,0:26.0,K. Lowry misses 3-pt jump shot from 26 ft,,93,73
316,3,0:21.0,Offensive rebound by J. Meeks,,93,73
317,3,0:12.0,Turnover by K. Lowry (bad pass; steal by S. Harrison),,93,73
318,3,0:09.0,,S. Harrison makes 2-pt dunk from 1 ft,93,75
319,3,0:03.0,N. Powell misses 2-pt jump shot from 10 ft,,93,75
320,3,0:00.0,,Defensive rebound by T. Luwawu-Cabarrot,93,75
321,3,0:00.0,Technical foul by K. Lowry,,93,75
322,3,0:00.0,,Technical foul by W. Lemon,93,75
323,4,11:46.0,,C. Felício makes 2-pt layup from 2 ft (assist by W. Lemon),93,77
324,4,11:25.0,S. Ibaka makes 3-pt jump shot from 27 ft (assist by J. Lin),,96,77
325,4,11:01.0,,T. Luwawu-Cabarrot makes 2-pt jump shot from 18 ft,96,79
326,4,10:32.0,F. VanVleet misses 3-pt jump shot from 25 ft,,96,79
327,4,10:27.0,,Defensive rebound by W. Lemon,96,79
328,4,10:21.0,,W. Lemon misses 2-pt layup from 2 ft,96,79
329,4,10:20.0,Defensive rebound by S. Ibaka,,96,79
330,4,10:09.0,N. Powell makes 3-pt jump shot from 26 ft (assist by J. Lin),,99,79
331,4,9:48.0,,R. Alkins misses 2-pt jump shot from 8 ft,99,79
332,4,9:48.0,,Offensive rebound by R. Alkins,99,79
333,4,9:41.0,,R. Alkins misses 2-pt layup from 1 ft,99,79
334,4,9:39.0,Defensive rebound by F. VanVleet,,99,79
335,4,9:35.0,Turnover by F. VanVleet (lost ball; steal by W. Lemon),,99,79
336,4,9:32.0,,W. Lemon makes 2-pt dunk from 1 ft,99,81
337,4,9:24.0,J. Lin misses 2-pt jump shot from 3 ft (block by T. Luwawu-Cabarrot),,99,81
338,4,9:24.0,,Defensive rebound by T. Luwawu-Cabarrot,99,81
339,4,9:19.0,,A. Blakeney makes 2-pt dunk at rim (assist by R. Alkins),99,83
340,4,9:07.0,F. VanVleet makes 2-pt layup from 2 ft (assist by S. Ibaka),,101,83
341,4,8:52.0,,T. Luwawu-Cabarrot misses 2-pt jump shot from 17 ft,101,83
342,4,8:48.0,,Offensive rebound by R. Alkins,101,83
343,4,8:42.0,,Shooting foul by S. Ibaka (drawn by A. Blakeney),101,83
344,4,8:42.0,,A. Blakeney misses free throw 1 of 2,101,83
345,4,8:42.0,,Offensive rebound by Team,101,83
346,4,8:42.0,,A. Blakeney makes free throw 2 of 2,101,84
347,4,8:28.0,F. VanVleet makes 3-pt jump shot from 27 ft,,104,84
348,4,8:08.0,,R. Alkins makes 2-pt layup from 1 ft (assist by C. Felício),104,86
349,4,8:08.0,,Shooting foul by J. Lin (drawn by R. Alkins),104,86
350,4,8:08.0,,R. Arcidiacono enters the game for A. Blakeney,104,86
351,4,8:08.0,,R. Alkins makes free throw 1 of 1,104,87
352,4,7:55.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by N. Powell),,107,87
353,4,7:42.0,,R. Alkins misses 3-pt jump shot from 25 ft,107,87
354,4,7:42.0,Defensive rebound by S. Ibaka,,107,87
355,4,7:30.0,N. Powell misses 2-pt layup from 1 ft,,107,87
356,4,7:28.0,,Defensive rebound by R. Alkins,107,87
357,4,7:25.0,,R. Arcidiacono makes 3-pt jump shot from 25 ft (assist by R. Alkins),107,90
358,4,7:08.0,S. Ibaka misses 3-pt jump shot from 26 ft,,107,90
359,4,7:04.0,,Defensive rebound by R. Arcidiacono,107,90
360,4,6:45.0,,W. Lemon misses 2-pt jump shot from 8 ft,107,90
361,4,6:44.0,Defensive rebound by J. Lin,,107,90
362,4,6:40.0,F. VanVleet misses 3-pt jump shot from 26 ft,,107,90
363,4,6:37.0,,Defensive rebound by T. Luwawu-Cabarrot,107,90
364,4,6:29.0,,Turnover by T. Luwawu-Cabarrot (lost ball; steal by N. Powell),107,90
365,4,6:27.0,Personal foul by R. Arcidiacono (drawn by N. Powell),,107,90
366,4,6:27.0,,Chicago full timeout,107,90
367,4,6:27.0,,S. Harrison enters the game for W. Lemon,107,90
368,4,6:23.0,Turnover by J. Lin (bad pass),,107,90
