,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,OKLAHOMA CITY_ACTION,LA CLIPPERS_SCORE,OKLAHOMA CITY_SCORE
127,2,10:01.0,,H. Diallo makes 2-pt layup from 2 ft (assist by D. Schröder),32,36
128,2,9:41.0,T. Harris misses 2-pt jump shot from 2 ft,,32,36
129,2,9:40.0,,Defensive rebound by Á. Abrines,32,36
130,2,9:40.0,,Personal foul by M. Teodosić (drawn by Á. Abrines),32,36
131,2,9:21.0,,D. Schröder misses 2-pt layup from 1 ft,32,36
132,2,9:20.0,Defensive rebound by M. Harrell,,32,36
133,2,9:17.0,T. Harris misses 3-pt jump shot from 23 ft,,32,36
134,2,9:15.0,,Defensive rebound by Team,32,36
135,2,9:06.0,,D. Schröder misses 2-pt layup from 2 ft,32,36
136,2,9:03.0,Defensive rebound by T. Harris,,32,36
137,2,8:54.0,Turnover by M. Teodosić (bad pass),,32,36
138,2,8:54.0,,Oklahoma City full timeout,32,36
139,2,8:54.0,,R. Westbrook enters the game for Á. Abrines,32,36
140,2,8:41.0,,Turnover by R. Westbrook (bad pass; steal by T. Harris),32,36
141,2,8:38.0,M. Teodosić misses 3-pt jump shot from 26 ft,,32,36
142,2,8:35.0,,Defensive rebound by D. Schröder,32,36
143,2,8:30.0,,H. Diallo makes 2-pt layup from 1 ft (assist by D. Schröder),32,38
144,2,8:25.0,Offensive foul by M. Harrell (drawn by P. Patterson),,32,38
145,2,8:25.0,Turnover by M. Harrell (offensive foul),,32,38
146,2,8:12.0,,D. Schröder misses 3-pt jump shot from 25 ft,32,38
147,2,8:08.0,Defensive rebound by T. Harris,,32,38
148,2,7:53.0,Personal foul by N. Noel (drawn by M. Harrell),,32,38
149,2,7:53.0,A. Bradley enters the game for M. Teodosić,,32,38
150,2,7:44.0,P. Beverley makes 3-pt jump shot from 25 ft (assist by M. Scott),,35,38
151,2,7:36.0,,Shooting foul by P. Beverley (drawn by H. Diallo),35,38
152,2,7:36.0,,S. Adams enters the game for N. Noel,35,38
153,2,7:36.0,,J. Grant enters the game for P. Patterson,35,38
154,2,7:36.0,,H. Diallo makes free throw 1 of 2,35,39
155,2,7:36.0,,H. Diallo makes free throw 2 of 2,35,40
156,2,7:27.0,T. Harris makes 3-pt jump shot from 25 ft (assist by M. Harrell),,38,40
157,2,7:17.0,,H. Diallo misses 2-pt layup from 2 ft (block by A. Bradley),38,40
158,2,7:16.0,Defensive rebound by M. Scott,,38,40
159,2,7:14.0,Turnover by M. Scott (bad pass),,38,40
160,2,7:14.0,D. Gallinari enters the game for P. Beverley,,38,40
161,2,7:14.0,S. Gilgeous-Alexander enters the game for M. Scott,,38,40
162,2,7:07.0,,R. Westbrook misses 2-pt jump shot from 14 ft,38,40
163,2,7:04.0,Defensive rebound by A. Bradley,,38,40
164,2,7:03.0,Offensive foul by M. Harrell (drawn by H. Diallo),,38,40
165,2,7:03.0,Turnover by M. Harrell (offensive foul),,38,40
166,2,7:03.0,M. Gortat enters the game for M. Harrell,,38,40
167,2,6:46.0,,Turnover by D. Schröder (bad pass),38,40
168,2,6:32.0,T. Harris makes 2-pt jump shot from 12 ft,,40,40
169,2,6:32.0,Shooting foul by H. Diallo (drawn by T. Harris),,40,40
170,2,6:32.0,,T. Ferguson enters the game for H. Diallo,40,40
171,2,6:32.0,,P. George enters the game for D. Schröder,40,40
172,2,6:32.0,T. Harris makes free throw 1 of 1,,41,40
173,2,6:24.0,,R. Westbrook misses 2-pt jump shot from 17 ft,41,40
174,2,6:20.0,Defensive rebound by A. Bradley,,41,40
175,2,6:03.0,D. Gallinari misses 2-pt layup from 2 ft,,41,40
176,2,6:02.0,,Defensive rebound by P. George,41,40
177,2,5:57.0,,P. George makes 3-pt jump shot from 25 ft,41,43
178,2,5:48.0,Shooting foul by J. Grant (drawn by S. Gilgeous-Alexander),,41,43
179,2,5:48.0,S. Gilgeous-Alexander misses free throw 1 of 2,,41,43
180,2,5:48.0,Offensive rebound by Team,,41,43
181,2,5:48.0,S. Gilgeous-Alexander misses free throw 2 of 2,,41,43
182,2,5:46.0,,Defensive rebound by R. Westbrook,41,43
183,2,5:40.0,,Shooting foul by M. Gortat (drawn by S. Adams),41,43
184,2,5:40.0,,S. Adams makes free throw 1 of 2,41,44
185,2,5:40.0,,S. Adams misses free throw 2 of 2,41,44
186,2,5:38.0,Defensive rebound by M. Gortat,,41,44
187,2,5:23.0,Turnover by S. Gilgeous-Alexander (lost ball; steal by R. Westbrook),,41,44
188,2,5:07.0,,S. Adams misses 2-pt layup from 2 ft,41,44
189,2,5:04.0,Defensive rebound by D. Gallinari,,41,44
190,2,4:59.0,Turnover by D. Gallinari (lost ball; steal by R. Westbrook),,41,44
191,2,4:54.0,,P. George makes 2-pt dunk from 1 ft (assist by R. Westbrook),41,46
192,2,4:31.0,A. Bradley misses 3-pt jump shot from 25 ft,,41,46
193,2,4:28.0,,Defensive rebound by R. Westbrook,41,46
194,2,4:25.0,,Turnover by R. Westbrook (bad pass; steal by D. Gallinari),41,46
195,2,4:20.0,Personal foul by T. Ferguson (drawn by D. Gallinari),,41,46
196,2,4:20.0,,Oklahoma City full timeout,41,46
197,2,4:20.0,P. Beverley enters the game for S. Gilgeous-Alexander,,41,46
198,2,4:20.0,D. Gallinari misses free throw 1 of 2,,41,46
199,2,4:20.0,Offensive rebound by Team,,41,46
200,2,4:20.0,D. Gallinari makes free throw 2 of 2,,42,46
201,2,4:01.0,,J. Grant misses 2-pt layup from 2 ft,42,46
202,2,3:58.0,,Offensive rebound by S. Adams,42,46
203,2,3:57.0,,S. Adams misses 2-pt layup from 1 ft,42,46
204,2,3:55.0,Defensive rebound by P. Beverley,,42,46
205,2,3:43.0,A. Bradley misses 3-pt jump shot from 23 ft,,42,46
206,2,3:40.0,,Defensive rebound by S. Adams,42,46
207,2,3:35.0,,R. Westbrook misses 2-pt jump shot from 18 ft,42,46
208,2,3:29.0,Defensive rebound by D. Gallinari,,42,46
209,2,3:19.0,T. Harris misses 3-pt jump shot from 23 ft,,42,46
210,2,3:16.0,Offensive rebound by A. Bradley,,42,46
211,2,3:15.0,D. Gallinari misses 3-pt jump shot from 27 ft,,42,46
212,2,3:12.0,,Defensive rebound by J. Grant,42,46
213,2,3:01.0,,S. Adams makes 2-pt layup from 1 ft (assist by P. George),42,48
214,2,2:40.0,T. Harris makes 2-pt jump shot from 23 ft,,44,48
215,2,2:35.0,,Personal foul by M. Gortat (drawn by S. Adams),44,48
216,2,2:35.0,Technical foul by M. Gortat,,44,48
217,2,2:35.0,,P. George makes technical free throw,44,49
218,2,2:35.0,,S. Adams makes free throw 1 of 2,44,50
219,2,2:35.0,,Á. Abrines enters the game for T. Ferguson,44,50
220,2,2:35.0,,S. Adams makes free throw 2 of 2,44,51
221,2,2:24.0,M. Gortat makes 2-pt layup from 4 ft (assist by A. Bradley),,46,51
222,2,2:16.0,,J. Grant misses 3-pt jump shot from 25 ft,46,51
223,2,2:13.0,Defensive rebound by A. Bradley,,46,51
224,2,2:11.0,Turnover by A. Bradley (bad pass; steal by J. Grant),,46,51
225,2,2:07.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by P. George),46,54
226,2,1:47.0,Turnover by A. Bradley (bad pass),,46,54
227,2,1:39.0,,J. Grant makes 2-pt jump shot from 14 ft (assist by R. Westbrook),46,56
228,2,1:12.0,T. Harris makes 2-pt layup at rim,,48,56
229,2,1:03.0,,P. George misses 2-pt layup from 2 ft,48,56
230,2,1:03.0,Defensive rebound by M. Gortat,,48,56
231,2,1:03.0,Personal foul by P. George (drawn by M. Gortat),,48,56
232,2,1:03.0,M. Gortat makes free throw 1 of 2,,49,56
233,2,1:03.0,M. Gortat makes free throw 2 of 2,,50,56
234,2,0:54.0,,P. George makes 3-pt jump shot from 22 ft (assist by R. Westbrook),50,59
235,2,0:38.0,Turnover by T. Harris (bad pass; steal by R. Westbrook),,50,59
236,2,0:19.0,,J. Grant makes 2-pt layup from 1 ft (assist by P. George),50,61
237,2,0:03.0,Turnover by T. Harris (bad pass),,50,61
238,3,11:49.0,,P. George misses 3-pt jump shot from 25 ft,50,61
239,3,11:48.0,Defensive rebound by Team,,50,61
240,3,11:32.0,D. Gallinari makes 2-pt jump shot from 12 ft,,52,61
241,3,11:08.0,,T. Ferguson makes 2-pt jump shot from 13 ft (assist by J. Grant),52,63
242,3,10:42.0,Personal foul by J. Grant (drawn by D. Gallinari),,52,63
243,3,10:32.0,M. Gortat misses 2-pt dunk from 2 ft (block by P. George),,52,63
244,3,10:29.0,,Defensive rebound by T. Ferguson,52,63
245,3,10:27.0,,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),52,65
246,3,10:15.0,Offensive foul by D. Gallinari (drawn by T. Ferguson),,52,65
247,3,10:15.0,Turnover by D. Gallinari (offensive foul),,52,65
248,3,10:02.0,,Turnover by J. Grant (lost ball; steal by D. Gallinari),52,65
249,3,9:46.0,Turnover by A. Bradley (bad pass; steal by J. Grant),,52,65
250,3,9:41.0,,Turnover by R. Westbrook (bad pass),52,65
251,3,9:18.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by T. Harris),,55,65
252,3,8:59.0,,T. Ferguson misses 3-pt jump shot from 23 ft,55,65
253,3,8:57.0,Defensive rebound by M. Gortat,,55,65
254,3,8:38.0,Turnover by T. Harris (bad pass; steal by R. Westbrook),,55,65
255,3,8:37.0,,Personal take foul by D. Gallinari (drawn by R. Westbrook),55,65
256,3,8:25.0,,S. Adams misses 2-pt hook shot from 4 ft,55,65
257,3,8:23.0,,Offensive rebound by J. Grant,55,65
258,3,8:22.0,,J. Grant makes 2-pt dunk at rim,55,67
259,3,8:22.0,LA Clippers full timeout,,55,67
260,3,8:08.0,Turnover by M. Gortat (lost ball; steal by R. Westbrook),,55,67
261,3,8:06.0,,Personal foul by A. Bradley (drawn by R. Westbrook),55,67
262,3,7:55.0,,P. George makes 2-pt layup from 2 ft (assist by S. Adams),55,69
263,3,7:34.0,S. Gilgeous-Alexander makes 2-pt jump shot from 19 ft,,57,69
264,3,7:18.0,,S. Adams misses 2-pt layup at rim (block by M. Gortat),57,69
265,3,7:16.0,Defensive rebound by M. Gortat,,57,69
266,3,7:06.0,Shooting foul by R. Westbrook (drawn by M. Gortat),,57,69
267,3,7:06.0,M. Gortat misses free throw 1 of 2,,57,69
268,3,7:06.0,Offensive rebound by Team,,57,69
269,3,7:06.0,M. Gortat makes free throw 2 of 2,,58,69
270,3,6:48.0,,P. George makes 2-pt jump shot from 23 ft,58,71
271,3,6:29.0,D. Gallinari makes 2-pt jump shot from 19 ft,,60,71
272,3,6:23.0,,Personal foul by D. Gallinari (drawn by S. Adams),60,71
273,3,6:09.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by P. George),60,74
274,3,5:47.0,S. Gilgeous-Alexander misses 2-pt jump shot from 5 ft (block by J. Grant),,60,74
275,3,5:42.0,,Defensive rebound by S. Adams,60,74
276,3,5:42.0,,Oklahoma City full timeout,60,74
277,3,5:42.0,P. Beverley enters the game for S. Gilgeous-Alexander,,60,74
278,3,5:42.0,M. Harrell enters the game for M. Gortat,,60,74
279,3,5:31.0,,R. Westbrook misses 2-pt layup from 3 ft,60,74
280,3,5:29.0,Defensive rebound by A. Bradley,,60,74
281,3,5:24.0,M. Harrell makes 2-pt layup from 1 ft (assist by A. Bradley),,62,74
282,3,5:13.0,,R. Westbrook misses 2-pt layup from 2 ft,62,74
283,3,5:12.0,Defensive rebound by T. Harris,,62,74
284,3,5:03.0,T. Harris makes 2-pt dunk from 1 ft (assist by M. Harrell),,64,74
285,3,4:47.0,,P. George misses 2-pt jump shot from 3 ft,64,74
286,3,4:45.0,Defensive rebound by P. Beverley,,64,74
287,3,4:45.0,Personal foul by P. George (drawn by P. Beverley),,64,74
288,3,4:45.0,,D. Schröder enters the game for T. Ferguson,64,74
289,3,4:26.0,A. Bradley makes 2-pt jump shot from 13 ft (assist by M. Harrell),,66,74
290,3,4:09.0,,D. Schröder misses 2-pt jump shot from 15 ft,66,74
291,3,4:06.0,,Offensive rebound by S. Adams,66,74
292,3,3:59.0,,S. Adams makes 2-pt hook shot from 9 ft (assist by R. Westbrook),66,76
293,3,3:36.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by D. Gallinari),,69,76
294,3,3:19.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by S. Adams),69,79
295,3,2:59.0,A. Bradley misses 3-pt jump shot from 25 ft,,69,79
296,3,2:57.0,,Defensive rebound by Team,69,79
297,3,2:57.0,M. Scott enters the game for D. Gallinari,,69,79
298,3,2:57.0,,N. Noel enters the game for S. Adams,69,79
299,3,2:46.0,,Shooting foul by A. Bradley (drawn by R. Westbrook),69,79
300,3,2:46.0,Technical foul by A. Bradley,,69,79
301,3,2:46.0,,R. Westbrook misses technical free throw,69,79
302,3,2:46.0,,Offensive rebound by Team,69,79
303,3,2:46.0,,R. Westbrook makes free throw 1 of 2,69,80
304,3,2:46.0,,R. Westbrook makes free throw 2 of 2,69,81
305,3,2:28.0,Personal foul by N. Noel (drawn by T. Harris),,69,81
306,3,2:28.0,,Á. Abrines enters the game for R. Westbrook,69,81
307,3,2:16.0,Turnover by P. Beverley (bad pass; steal by D. Schröder),,69,81
308,3,2:12.0,,Shooting foul by M. Scott (drawn by J. Grant),69,81
309,3,2:12.0,,J. Grant misses free throw 1 of 2,69,81
310,3,2:12.0,,Offensive rebound by Team,69,81
311,3,2:12.0,,J. Grant misses free throw 2 of 2,69,81
312,3,2:10.0,Defensive rebound by M. Harrell,,69,81
313,3,1:48.0,A. Bradley misses 2-pt layup from 2 ft (block by N. Noel),,69,81
314,3,1:46.0,,Defensive rebound by J. Grant,69,81
315,3,1:45.0,,Turnover by J. Grant (traveling),69,81
316,3,1:45.0,M. Teodosić enters the game for A. Bradley,,69,81
317,3,1:45.0,,P. Patterson enters the game for J. Grant,69,81
318,3,1:27.0,M. Scott misses 2-pt jump shot from 6 ft,,69,81
319,3,1:23.0,,Defensive rebound by P. George,69,81
320,3,1:19.0,,P. George misses 3-pt jump shot from 26 ft,69,81
321,3,1:16.0,Defensive rebound by T. Harris,,69,81
322,3,1:08.0,M. Harrell misses 2-pt layup from 1 ft,,69,81
323,3,1:05.0,Offensive rebound by M. Harrell,,69,81
324,3,1:05.0,M. Harrell misses 2-pt layup at rim,,69,81
325,3,1:05.0,Offensive rebound by M. Harrell,,69,81
326,3,1:04.0,M. Harrell misses 2-pt layup at rim,,69,81
327,3,1:04.0,,Defensive rebound by N. Noel,69,81
328,3,0:52.0,,Turnover by D. Schröder (lost ball; steal by P. Beverley),69,81
329,3,0:47.0,Turnover by M. Harrell (traveling),,69,81
330,3,0:38.0,,P. George makes 3-pt jump shot from 25 ft (assist by P. Patterson),69,84
331,3,0:23.0,M. Teodosić misses 3-pt jump shot from 25 ft,,69,84
332,3,0:21.0,,Defensive rebound by P. George,69,84
333,3,0:21.0,S. Thornwell enters the game for T. Harris,,69,84
334,3,0:09.0,,Personal foul by P. Beverley (drawn by P. George),69,84
335,3,0:09.0,,P. George misses free throw 1 of 2,69,84
336,3,0:09.0,,Offensive rebound by Team,69,84
337,3,0:09.0,,P. George makes free throw 2 of 2,69,85
338,3,0:09.0,Technical foul by P. Beverley,,69,85
339,3,0:09.0,,P. George makes technical free throw,69,86
340,3,0:02.0,Turnover by M. Teodosić (lost ball; steal by N. Noel),,69,86
341,4,11:40.0,M. Harrell makes 2-pt hook shot from 6 ft,,71,86
342,4,11:20.0,,Á. Abrines makes 2-pt jump shot from 18 ft,71,88
343,4,11:10.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by M. Teodosić),,74,88
344,4,10:52.0,,H. Diallo makes 2-pt layup from 5 ft (assist by D. Schröder),74,90
345,4,10:30.0,D. Gallinari makes 2-pt jump shot from 15 ft,,76,90
346,4,10:21.0,,D. Schröder makes 2-pt layup from 2 ft,76,92
347,4,10:12.0,Shooting foul by D. Schröder (drawn by P. Beverley),,76,92
348,4,10:12.0,P. Beverley makes free throw 1 of 2,,77,92
349,4,10:12.0,P. Beverley makes free throw 2 of 2,,78,92
350,4,10:01.0,,D. Schröder misses 2-pt layup from 2 ft (block by M. Harrell),78,92
351,4,9:59.0,Defensive rebound by M. Scott,,78,92
352,4,9:42.0,D. Gallinari makes 2-pt layup from 2 ft,,80,92
353,4,9:31.0,,D. Schröder misses 2-pt jump shot from 9 ft,80,92
354,4,9:30.0,Defensive rebound by Team,,80,92
355,4,9:30.0,,Loose ball foul by N. Noel (drawn by D. Gallinari),80,92
356,4,9:18.0,D. Gallinari misses 3-pt jump shot from 24 ft,,80,92
357,4,9:15.0,,Defensive rebound by Á. Abrines,80,92
358,4,9:09.0,,Á. Abrines misses 3-pt jump shot from 25 ft,80,92
359,4,9:06.0,,Offensive rebound by N. Noel,80,92
360,4,9:05.0,,N. Noel misses 2-pt hook shot from 4 ft,80,92
361,4,9:03.0,Defensive rebound by D. Gallinari,,80,92
362,4,8:55.0,Turnover by D. Gallinari (lost ball; steal by P. Patterson),,80,92
363,4,8:50.0,,H. Diallo makes 2-pt layup from 2 ft (assist by P. Patterson),80,94
364,4,8:32.0,M. Harrell misses 2-pt dunk from 1 ft,,80,94
365,4,8:32.0,,Defensive rebound by D. Schröder,80,94
366,4,8:32.0,,Personal foul by M. Teodosić (drawn by D. Schröder),80,94
367,4,8:32.0,,R. Westbrook enters the game for Á. Abrines,80,94
368,4,8:21.0,,D. Schröder makes 2-pt jump shot from 15 ft,80,96
369,4,8:10.0,M. Teodosić makes 2-pt layup from 1 ft,,82,96
370,4,7:59.0,,D. Schröder misses 3-pt jump shot from 26 ft,82,96
371,4,7:56.0,Defensive rebound by D. Gallinari,,82,96
372,4,7:48.0,M. Scott misses 2-pt jump shot from 14 ft,,82,96
373,4,7:46.0,,Defensive rebound by N. Noel,82,96
374,4,7:27.0,,R. Westbrook misses 3-pt jump shot from 28 ft,82,96
375,4,7:25.0,Defensive rebound by P. Beverley,,82,96
376,4,7:20.0,M. Teodosić misses 2-pt layup from 3 ft (block by H. Diallo),,82,96
377,4,7:17.0,,Defensive rebound by H. Diallo,82,96
378,4,7:12.0,,N. Noel makes 2-pt dunk from 1 ft (assist by R. Westbrook),82,98
379,4,7:12.0,LA Clippers full timeout,,82,98
380,4,7:12.0,A. Bradley enters the game for M. Scott,,82,98
381,4,7:12.0,T. Harris enters the game for M. Teodosić,,82,98
