,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DALLAS_ACTION,PHOENIX_SCORE,DALLAS_SCORE
46,1,5:19.0,,H. Barnes misses 3-pt jump shot from 26 ft,18,16
47,1,5:14.0,Defensive rebound by R. Holmes,,18,16
48,1,5:10.0,T. Warren misses 2-pt layup from 6 ft (block by M. Kleber),,18,16
49,1,5:10.0,Offensive rebound by Team,,18,16
50,1,5:10.0,K. Oubre enters the game for M. Bridges,,18,16
51,1,5:03.0,J. Jackson makes 2-pt jump shot from 8 ft,,20,16
52,1,4:48.0,,M. Kleber makes 2-pt dunk from 1 ft (assist by J. Barea),20,18
53,1,4:48.0,,Shooting foul by J. Jackson (drawn by M. Kleber),20,18
54,1,4:48.0,,D. Harris enters the game for W. Matthews,20,18
55,1,4:48.0,,M. Kleber makes free throw 1 of 1,20,19
56,1,4:40.0,Personal foul by D. Harris (drawn by K. Oubre),,20,19
57,1,4:31.0,Turnover by T. Warren (lost ball; steal by H. Barnes),,20,19
58,1,4:25.0,,Personal foul by R. Holmes (drawn by D. Jordan),20,19
59,1,4:25.0,,D. Jordan makes free throw 1 of 2,20,20
60,1,4:25.0,,D. Jordan makes free throw 2 of 2,20,21
61,1,4:09.0,J. Jackson misses 3-pt jump shot from 25 ft,,20,21
62,1,4:06.0,,Defensive rebound by M. Kleber,20,21
63,1,4:03.0,,Personal foul by R. Holmes (drawn by D. Jordan),20,21
64,1,4:03.0,,Offensive rebound by Team,20,21
65,1,4:03.0,,D. Jordan misses free throw 1 of 2,20,21
66,1,4:03.0,,D. Finney-Smith enters the game for M. Kleber,20,21
67,1,4:03.0,,D. Jordan misses free throw 2 of 2,20,21
68,1,4:00.0,Defensive rebound by T. Warren,,20,21
69,1,3:42.0,Turnover by K. Oubre (palming),,20,21
70,1,3:31.0,,J. Barea misses 2-pt jump shot from 9 ft,20,21
71,1,3:28.0,Defensive rebound by E. Okobo,,20,21
72,1,3:23.0,R. Holmes makes 2-pt jump shot from 3 ft (assist by E. Okobo),,22,21
73,1,3:03.0,,Turnover by J. Barea (bad pass; steal by J. Jackson),22,21
74,1,2:56.0,K. Oubre misses 3-pt jump shot from 23 ft,,22,21
75,1,2:53.0,,Defensive rebound by H. Barnes,22,21
76,1,2:46.0,,H. Barnes misses 3-pt jump shot from 26 ft,22,21
77,1,2:43.0,Defensive rebound by T. Warren,,22,21
78,1,2:41.0,Phoenix full timeout,,22,21
79,1,2:41.0,Q. Acy enters the game for T. Warren,,22,21
80,1,2:41.0,,L. Dončić enters the game for H. Barnes,22,21
81,1,2:41.0,,D. Powell enters the game for D. Jordan,22,21
82,1,2:32.0,E. Okobo makes 2-pt layup from 3 ft,,24,21
83,1,2:07.0,,D. Harris misses 3-pt jump shot from 26 ft,24,21
84,1,2:04.0,Defensive rebound by J. Jackson,,24,21
85,1,1:53.0,E. Okobo makes 2-pt jump shot from 6 ft (assist by J. Jackson),,26,21
86,1,1:31.0,,Turnover by J. Barea (bad pass; steal by R. Holmes),26,21
87,1,1:20.0,Turnover by E. Okobo (bad pass; steal by L. Dončić),,26,21
88,1,1:17.0,,L. Dončić makes 2-pt layup from 2 ft,26,23
89,1,1:17.0,,Shooting foul by J. Jackson (drawn by L. Dončić),26,23
90,1,1:17.0,T. Daniels enters the game for J. Jackson,,26,23
91,1,1:17.0,,L. Dončić makes free throw 1 of 1,26,24
92,1,1:06.0,E. Okobo misses 3-pt jump shot from 26 ft,,26,24
93,1,1:04.0,,Defensive rebound by Team,26,24
94,1,1:04.0,Loose ball foul by Q. Acy (drawn by L. Dončić),,26,24
95,1,1:04.0,,L. Dončić makes free throw 1 of 2,26,25
96,1,1:04.0,,L. Dončić makes free throw 2 of 2,26,26
97,1,0:55.0,K. Oubre misses 2-pt jump shot from 12 ft,,26,26
98,1,0:52.0,,Defensive rebound by D. Harris,26,26
99,1,0:42.0,,D. Finney-Smith misses 2-pt hook shot from 6 ft,26,26
100,1,0:39.0,Defensive rebound by R. Holmes,,26,26
101,1,0:32.0,T. Daniels misses 3-pt jump shot from 26 ft,,26,26
102,1,0:28.0,,Defensive rebound by J. Barea,26,26
103,1,0:14.0,,J. Barea misses 3-pt jump shot from 25 ft,26,26
104,1,0:09.0,Defensive rebound by Q. Acy,,26,26
105,1,0:06.0,Personal foul by J. Barea (drawn by K. Oubre),,26,26
106,1,0:06.0,,W. Matthews enters the game for J. Barea,26,26
107,1,0:00.0,Offensive foul by K. Oubre (drawn by D. Finney-Smith),,26,26
108,1,0:00.0,Turnover by K. Oubre (offensive foul),,26,26
109,1,0:00.0,,Turnover by D. Finney-Smith (bad pass; steal by R. Holmes),26,26
110,2,11:47.0,,Turnover by D. Finney-Smith (bad pass; steal by K. Oubre),26,26
111,2,11:47.0,Personal foul by D. Finney-Smith (drawn by K. Oubre),,26,26
112,2,11:34.0,Def 3 sec tech foul by Team,,26,26
113,2,11:34.0,T. Daniels makes technical free throw,,27,26
114,2,11:22.0,Turnover by D. Ayton (out of bounds lost ball),,27,26
115,2,11:10.0,,J. Barea misses 3-pt jump shot from 27 ft,27,26
116,2,11:07.0,Defensive rebound by D. Ayton,,27,26
117,2,10:52.0,D. Ayton misses 2-pt jump shot from 11 ft,,27,26
118,2,10:49.0,,Defensive rebound by D. Powell,27,26
119,2,10:39.0,,Turnover by J. Barea (lost ball; steal by K. Oubre),27,26
120,2,10:35.0,K. Oubre makes 2-pt layup from 1 ft (assist by D. Ayton),,29,26
121,2,10:22.0,,L. Dončić makes 2-pt jump shot from 15 ft (assist by D. Finney-Smith),29,28
122,2,10:05.0,E. Okobo misses 2-pt jump shot from 12 ft,,29,28
123,2,10:02.0,,Defensive rebound by J. Barea,29,28
124,2,9:59.0,,Personal foul by E. Okobo (drawn by J. Barea),29,28
125,2,9:59.0,D. Melton enters the game for Q. Acy,,29,28
126,2,9:59.0,T. Warren enters the game for E. Okobo,,29,28
127,2,9:53.0,,Turnover by L. Dončić (bad pass),29,28
128,2,9:42.0,D. Melton misses 2-pt jump shot from 21 ft,,29,28
129,2,9:37.0,,Defensive rebound by D. Powell,29,28
130,2,9:25.0,,Turnover by D. Harris (step out of bounds),29,28
131,2,9:14.0,Shooting foul by D. Finney-Smith (drawn by T. Warren),,29,28
132,2,9:14.0,T. Warren misses free throw 1 of 2,,29,28
133,2,9:14.0,Offensive rebound by Team,,29,28
134,2,9:14.0,T. Warren makes free throw 2 of 2,,30,28
135,2,9:00.0,,Personal foul by K. Oubre (drawn by D. Harris),30,28
136,2,8:49.0,,L. Dončić misses 3-pt jump shot from 26 ft,30,28
137,2,8:45.0,,Offensive rebound by D. Finney-Smith,30,28
138,2,8:37.0,,D. Harris misses 3-pt jump shot from 23 ft,30,28
139,2,8:32.0,Defensive rebound by K. Oubre,,30,28
140,2,8:28.0,T. Daniels misses 3-pt jump shot from 25 ft,,30,28
141,2,8:24.0,,Defensive rebound by D. Powell,30,28
142,2,8:17.0,,J. Barea misses 3-pt jump shot from 26 ft,30,28
143,2,8:17.0,,Offensive rebound by Team,30,28
144,2,8:17.0,Loose ball foul by D. Melton (drawn by L. Dončić),,30,28
145,2,8:17.0,M. Bridges enters the game for T. Daniels,,30,28
146,2,8:17.0,J. Jackson enters the game for K. Oubre,,30,28
147,2,8:17.0,,J. Brunson enters the game for J. Barea,30,28
148,2,8:17.0,,W. Matthews enters the game for D. Harris,30,28
149,2,8:10.0,,Turnover by L. Dončić (lost ball; steal by J. Jackson),30,28
150,2,8:07.0,D. Melton misses 2-pt layup from 3 ft (block by D. Finney-Smith),,30,28
151,2,8:05.0,Offensive rebound by J. Jackson,,30,28
152,2,8:02.0,J. Jackson makes 2-pt layup at rim,,32,28
153,2,8:02.0,,Dallas full timeout,32,28
154,2,8:02.0,,M. Kleber enters the game for L. Dončić,32,28
155,2,7:49.0,,D. Finney-Smith misses 3-pt jump shot from 25 ft,32,28
156,2,7:45.0,Defensive rebound by J. Jackson,,32,28
157,2,7:28.0,J. Jackson misses 2-pt jump shot from 21 ft,,32,28
158,2,7:25.0,,Defensive rebound by D. Finney-Smith,32,28
159,2,7:17.0,,D. Powell misses 2-pt jump shot from 19 ft,32,28
160,2,7:14.0,Defensive rebound by D. Ayton,,32,28
161,2,7:00.0,T. Warren misses 2-pt layup from 2 ft,,32,28
162,2,6:59.0,,Defensive rebound by D. Finney-Smith,32,28
163,2,6:53.0,,W. Matthews makes 2-pt jump shot from 7 ft (assist by M. Kleber),32,30
164,2,6:36.0,J. Jackson makes 2-pt dunk from 1 ft (assist by D. Melton),,34,30
165,2,6:19.0,,J. Brunson misses 2-pt jump shot from 12 ft,34,30
166,2,6:15.0,Defensive rebound by D. Melton,,34,30
167,2,6:13.0,Shooting foul by J. Brunson (drawn by T. Warren),,34,30
168,2,6:13.0,T. Warren misses free throw 1 of 2,,34,30
169,2,6:13.0,Offensive rebound by Team,,34,30
170,2,6:13.0,,H. Barnes enters the game for D. Finney-Smith,34,30
171,2,6:13.0,,D. Jordan enters the game for D. Powell,34,30
172,2,6:13.0,T. Warren makes free throw 2 of 2,,35,30
173,2,6:00.0,,M. Kleber misses 3-pt jump shot from 23 ft,35,30
174,2,5:56.0,Defensive rebound by M. Bridges,,35,30
175,2,5:54.0,Offensive foul by D. Ayton (drawn by J. Brunson),,35,30
176,2,5:54.0,Turnover by D. Ayton (offensive foul),,35,30
177,2,5:39.0,,J. Brunson makes 2-pt jump shot from 9 ft,35,32
178,2,5:23.0,D. Ayton misses 2-pt jump shot from 7 ft,,35,32
179,2,5:20.0,,Defensive rebound by D. Jordan,35,32
180,2,5:16.0,,Personal foul by J. Jackson (drawn by J. Brunson),35,32
181,2,5:11.0,,Turnover by J. Brunson (palming),35,32
182,2,5:11.0,Phoenix full timeout,,35,32
183,2,5:11.0,R. Holmes enters the game for D. Ayton,,35,32
184,2,5:11.0,K. Oubre enters the game for J. Jackson,,35,32
185,2,5:01.0,K. Oubre makes 2-pt jump shot from 17 ft (assist by T. Warren),,37,32
186,2,4:37.0,,H. Barnes misses 3-pt jump shot from 23 ft,37,32
187,2,4:35.0,Defensive rebound by Team,,37,32
188,2,4:35.0,,Loose ball foul by M. Kleber (drawn by K. Oubre),37,32
189,2,4:35.0,,L. Dončić enters the game for W. Matthews,37,32
190,2,4:25.0,T. Warren makes 3-pt jump shot from 27 ft,,40,32
191,2,4:22.0,,Dallas full timeout,40,32
192,2,4:06.0,,H. Barnes misses 2-pt hook shot from 2 ft,40,32
193,2,4:04.0,,Offensive rebound by D. Jordan,40,32
194,2,4:03.0,,D. Jordan misses 2-pt layup from 1 ft,40,32
195,2,4:02.0,,Offensive rebound by Team,40,32
196,2,3:58.0,,Shooting foul by R. Holmes (drawn by H. Barnes),40,32
197,2,3:58.0,,H. Barnes makes free throw 1 of 2,40,33
198,2,3:58.0,,H. Barnes makes free throw 2 of 2,40,34
199,2,3:41.0,K. Oubre makes 2-pt jump shot from 19 ft (assist by R. Holmes),,42,34
200,2,3:36.0,Violation by Team (delay of game),,42,34
201,2,3:20.0,,L. Dončić makes 2-pt jump shot from 8 ft,42,36
202,2,3:02.0,D. Melton makes 2-pt jump shot from 5 ft,,44,36
203,2,2:43.0,,M. Kleber makes 3-pt jump shot from 25 ft (assist by L. Dončić),44,39
204,2,2:30.0,T. Warren misses 2-pt jump shot from 17 ft,,44,39
205,2,2:27.0,,Defensive rebound by M. Kleber,44,39
206,2,2:22.0,,H. Barnes misses 3-pt jump shot from 23 ft,44,39
207,2,2:18.0,Defensive rebound by D. Melton,,44,39
208,2,2:14.0,M. Bridges makes 3-pt jump shot from 26 ft (assist by D. Melton),,47,39
209,2,1:53.0,,H. Barnes makes 2-pt layup from 1 ft (assist by L. Dončić),47,41
210,2,1:38.0,D. Melton misses 2-pt jump shot from 11 ft,,47,41
211,2,1:35.0,,Defensive rebound by M. Kleber,47,41
212,2,1:24.0,,J. Brunson makes 3-pt jump shot from 25 ft (assist by H. Barnes),47,44
213,2,1:02.0,T. Warren misses 3-pt jump shot from 23 ft,,47,44
214,2,0:59.0,,Defensive rebound by D. Jordan,47,44
215,2,0:54.0,,M. Kleber misses 2-pt dunk from 2 ft (block by D. Melton),47,44
216,2,0:54.0,,Offensive rebound by M. Kleber,47,44
217,2,0:54.0,,Shooting foul by M. Bridges (drawn by M. Kleber),47,44
218,2,0:54.0,,M. Kleber makes free throw 1 of 2,47,45
219,2,0:54.0,D. Ayton enters the game for R. Holmes,,47,45
220,2,0:54.0,,M. Kleber makes free throw 2 of 2,47,46
221,2,0:42.0,Turnover by D. Melton (bad pass; steal by M. Kleber),,47,46
222,2,0:38.0,,J. Brunson misses 2-pt dunk from 3 ft (block by D. Melton),47,46
223,2,0:35.0,Defensive rebound by T. Warren,,47,46
224,2,0:32.0,M. Bridges makes 3-pt jump shot from 23 ft (assist by D. Melton),,50,46
225,2,0:15.0,,J. Brunson misses 3-pt jump shot from 22 ft,50,46
226,2,0:11.0,Defensive rebound by M. Bridges,,50,46
227,2,0:02.0,T. Warren misses 3-pt jump shot from 28 ft,,50,46
228,2,0:00.0,Offensive rebound by Team,,50,46
229,3,11:45.0,,W. Matthews makes 2-pt jump shot from 11 ft,50,48
230,3,11:25.0,J. Jackson misses 2-pt jump shot from 11 ft,,50,48
231,3,11:21.0,,Defensive rebound by L. Dončić,50,48
232,3,11:16.0,,Turnover by L. Dončić (bad pass; steal by D. Ayton),50,48
233,3,11:08.0,J. Jackson misses 2-pt jump shot from 6 ft (block by D. Jordan),,50,48
234,3,11:07.0,Offensive rebound by J. Jackson,,50,48
235,3,10:58.0,Turnover by J. Jackson (bad pass; steal by H. Barnes),,50,48
236,3,10:46.0,,Turnover by D. Jordan (bad pass),50,48
237,3,10:32.0,Shooting foul by D. Jordan (drawn by D. Ayton),,50,48
238,3,10:32.0,D. Ayton makes free throw 1 of 2,,51,48
239,3,10:32.0,D. Ayton makes free throw 2 of 2,,52,48
240,3,10:20.0,,Personal foul by D. Melton (drawn by W. Matthews),52,48
241,3,10:11.0,,H. Barnes misses 3-pt jump shot from 25 ft,52,48
242,3,10:03.0,Defensive rebound by M. Bridges,,52,48
243,3,9:59.0,T. Warren makes 3-pt jump shot from 27 ft (assist by M. Bridges),,55,48
244,3,9:41.0,,D. Jordan misses 2-pt dunk from 2 ft (block by J. Jackson),55,48
245,3,9:39.0,,Offensive rebound by D. Jordan,55,48
246,3,9:37.0,,D. Jordan makes 2-pt dunk at rim,55,50
247,3,9:28.0,D. Ayton misses 2-pt jump shot from 10 ft,,55,50
248,3,9:25.0,,Defensive rebound by H. Barnes,55,50
249,3,9:16.0,,L. Dončić makes 3-pt jump shot from 29 ft (assist by W. Matthews),55,53
250,3,8:57.0,J. Jackson misses 3-pt jump shot from 24 ft,,55,53
251,3,8:54.0,,Defensive rebound by D. Jordan,55,53
252,3,8:46.0,,L. Dončić makes 3-pt jump shot from 27 ft,55,56
253,3,8:46.0,R. Holmes enters the game for D. Ayton,,55,56
254,3,8:17.0,Turnover by D. Melton (bad pass; steal by L. Dončić),,55,56
255,3,8:11.0,,Shooting foul by D. Melton (drawn by W. Matthews),55,56
256,3,8:11.0,,W. Matthews makes free throw 1 of 2,55,57
257,3,8:11.0,E. Okobo enters the game for D. Melton,,55,57
258,3,8:11.0,,W. Matthews makes free throw 2 of 2,55,58
259,3,7:58.0,R. Holmes makes 2-pt dunk from 2 ft (assist by J. Jackson),,57,58
260,3,7:43.0,,M. Kleber misses 3-pt jump shot from 26 ft,57,58
261,3,7:40.0,Defensive rebound by E. Okobo,,57,58
262,3,7:26.0,T. Warren misses 2-pt jump shot from 10 ft,,57,58
263,3,7:21.0,Offensive rebound by M. Bridges,,57,58
264,3,7:20.0,T. Warren misses 2-pt jump shot from 16 ft,,57,58
265,3,7:18.0,Offensive rebound by R. Holmes,,57,58
266,3,7:17.0,R. Holmes misses 2-pt hook shot from 5 ft,,57,58
267,3,7:14.0,,Defensive rebound by D. Jordan,57,58
268,3,7:01.0,,Turnover by H. Barnes (lost ball; steal by J. Jackson),57,58
269,3,6:55.0,M. Bridges misses 3-pt jump shot from 23 ft,,57,58
270,3,6:53.0,Offensive rebound by Team,,57,58
271,3,6:53.0,,Dallas full timeout,57,58
272,3,6:43.0,M. Bridges misses 3-pt jump shot from 25 ft,,57,58
273,3,6:41.0,,Defensive rebound by L. Dončić,57,58
274,3,6:31.0,,Shooting foul by J. Jackson (drawn by H. Barnes),57,58
275,3,6:31.0,,H. Barnes makes free throw 1 of 2,57,59
276,3,6:31.0,K. Oubre enters the game for J. Jackson,,57,59
277,3,6:31.0,,H. Barnes makes free throw 2 of 2,57,60
278,3,6:17.0,K. Oubre misses 2-pt jump shot from 4 ft,,57,60
279,3,6:15.0,Offensive rebound by Team,,57,60
280,3,6:06.0,Turnover by M. Bridges (traveling),,57,60
281,3,5:53.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by H. Barnes),57,62
282,3,5:48.0,Offensive foul by E. Okobo (drawn by L. Dončić),,57,62
283,3,5:48.0,Turnover by E. Okobo (offensive foul),,57,62
284,3,5:31.0,,Shooting foul by E. Okobo (drawn by W. Matthews),57,62
285,3,5:31.0,,W. Matthews makes free throw 1 of 2,57,63
286,3,5:31.0,,W. Matthews makes free throw 2 of 2,57,64
287,3,5:08.0,T. Warren misses 2-pt jump shot from 12 ft,,57,64
288,3,5:03.0,Offensive rebound by R. Holmes,,57,64
289,3,5:02.0,R. Holmes makes 2-pt dunk from 1 ft,,59,64
290,3,4:46.0,,D. Jordan makes 2-pt dunk from 2 ft (assist by L. Dončić),59,66
291,3,4:35.0,E. Okobo makes 3-pt jump shot from 26 ft (assist by R. Holmes),,62,66
292,3,4:20.0,,Personal foul by M. Bridges (drawn by L. Dončić),62,66
293,3,4:20.0,,L. Dončić makes free throw 1 of 2,62,67
294,3,4:20.0,Q. Acy enters the game for M. Bridges,,62,67
295,3,4:20.0,T. Daniels enters the game for T. Warren,,62,67
296,3,4:20.0,,L. Dončić makes free throw 2 of 2,62,68
297,3,3:59.0,R. Holmes makes 2-pt dunk from 2 ft (assist by E. Okobo),,64,68
298,3,3:46.0,,D. Jordan misses 2-pt jump shot from 4 ft (block by R. Holmes),64,68
299,3,3:46.0,,Offensive rebound by Team,64,68
300,3,3:36.0,,L. Dončić misses 3-pt jump shot from 32 ft,64,68
301,3,3:33.0,Defensive rebound by Team,,64,68
302,3,3:33.0,,J. Barea enters the game for L. Dončić,64,68
303,3,3:16.0,Shooting foul by M. Kleber (drawn by R. Holmes),,64,68
304,3,3:16.0,Offensive rebound by Team,,64,68
305,3,3:16.0,R. Holmes misses free throw 1 of 2,,64,68
306,3,3:16.0,,D. Finney-Smith enters the game for D. Jordan,64,68
307,3,3:16.0,,D. Powell enters the game for M. Kleber,64,68
308,3,3:16.0,R. Holmes makes free throw 2 of 2,,65,68
309,3,3:06.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,65,68
310,3,3:04.0,,Offensive rebound by D. Finney-Smith,65,68
311,3,3:02.0,,D. Finney-Smith misses 2-pt layup from 3 ft (block by K. Oubre),65,68
312,3,3:01.0,Defensive rebound by Team,,65,68
313,3,2:51.0,K. Oubre misses 3-pt jump shot from 26 ft,,65,68
314,3,2:48.0,,Defensive rebound by H. Barnes,65,68
315,3,2:32.0,,W. Matthews makes 3-pt jump shot from 26 ft (assist by D. Powell),65,71
316,3,2:19.0,R. Holmes makes 2-pt hook shot from 7 ft (assist by E. Okobo),,67,71
317,3,2:05.0,,W. Matthews misses 2-pt jump shot from 13 ft,67,71
318,3,2:03.0,Defensive rebound by R. Holmes,,67,71
319,3,1:53.0,K. Oubre misses 2-pt jump shot from 6 ft,,67,71
320,3,1:51.0,,Defensive rebound by Team,67,71
321,3,1:51.0,Loose ball foul by R. Holmes (drawn by H. Barnes),,67,71
322,3,1:51.0,Phoenix full timeout,,67,71
323,3,1:51.0,D. Ayton enters the game for R. Holmes,,67,71
324,3,1:51.0,,J. Brunson enters the game for W. Matthews,67,71
325,3,1:51.0,,H. Barnes makes free throw 1 of 2,67,72
326,3,1:51.0,,H. Barnes makes free throw 2 of 2,67,73
327,3,1:39.0,Shooting foul by D. Powell (drawn by D. Ayton),,67,73
328,3,1:39.0,D. Ayton makes free throw 1 of 2,,68,73
329,3,1:39.0,D. Ayton makes free throw 2 of 2,,69,73
330,3,1:26.0,,Offensive foul by J. Barea (drawn by Q. Acy),69,73
331,3,1:26.0,,Turnover by J. Barea (offensive foul),69,73
332,3,1:15.0,T. Daniels misses 2-pt jump shot from 18 ft,,69,73
333,3,1:11.0,Offensive rebound by D. Ayton,,69,73
334,3,1:11.0,Offensive foul by D. Ayton (drawn by D. Powell),,69,73
335,3,1:11.0,Turnover by D. Ayton (offensive foul),,69,73
336,3,0:52.0,,J. Barea misses 2-pt layup from 3 ft (block by D. Ayton),69,73
337,3,0:51.0,,Offensive rebound by Team,69,73
338,3,0:50.0,,J. Brunson makes 2-pt layup from 2 ft (assist by J. Barea),69,75
339,3,0:38.0,Turnover by K. Oubre (lost ball; steal by D. Finney-Smith),,69,75
340,3,0:33.0,,Personal foul by D. Ayton (drawn by D. Finney-Smith),69,75
341,3,0:33.0,,D. Finney-Smith makes free throw 1 of 2,69,76
342,3,0:33.0,,D. Finney-Smith misses free throw 2 of 2,69,76
343,3,0:31.0,Defensive rebound by E. Okobo,,69,76
344,3,0:08.0,D. Ayton misses 2-pt layup from 4 ft,,69,76
345,3,0:05.0,,Defensive rebound by J. Barea,69,76
346,3,0:01.0,,J. Barea misses 2-pt jump shot from 6 ft,69,76
347,3,0:00.0,,Offensive rebound by D. Powell,69,76
348,3,0:00.0,,D. Powell makes 2-pt dunk at rim,69,78
349,3,0:00.0,E. Okobo misses 3-pt jump shot from 58 ft,,69,78
350,3,0:00.0,Offensive rebound by Team,,69,78
351,4,11:46.0,D. Ayton makes 2-pt layup from 1 ft (assist by K. Oubre),,71,78
352,4,11:28.0,,Shooting foul by D. Melton (drawn by J. Barea),71,78
353,4,11:28.0,,J. Barea makes free throw 1 of 2,71,79
354,4,11:28.0,,J. Barea misses free throw 2 of 2,71,79
355,4,11:26.0,Defensive rebound by D. Ayton,,71,79
356,4,11:15.0,K. Oubre makes 2-pt jump shot from 11 ft,,73,79
357,4,10:59.0,,Shooting foul by D. Ayton (drawn by D. Powell),73,79
358,4,10:59.0,,D. Powell misses free throw 1 of 2,73,79
359,4,10:59.0,,Offensive rebound by Team,73,79
360,4,10:59.0,R. Holmes enters the game for D. Ayton,,73,79
361,4,10:59.0,,D. Powell misses free throw 2 of 2,73,79
362,4,10:56.0,Defensive rebound by D. Melton,,73,79
363,4,10:40.0,Shooting foul by J. Barea (drawn by K. Oubre),,73,79
364,4,10:40.0,K. Oubre misses free throw 1 of 2,,73,79
365,4,10:40.0,Offensive rebound by Team,,73,79
366,4,10:40.0,J. Jackson enters the game for T. Daniels,,73,79
367,4,10:40.0,K. Oubre makes free throw 2 of 2,,74,79
368,4,10:25.0,,L. Dončić misses 3-pt jump shot from 29 ft,74,79
369,4,10:23.0,,Offensive rebound by D. Finney-Smith,74,79
370,4,10:12.0,,Turnover by L. Dončić (bad pass; steal by D. Melton),74,79
371,4,10:06.0,T. Warren misses 3-pt jump shot from 25 ft,,74,79
372,4,10:02.0,,Defensive rebound by J. Barea,74,79
373,4,9:51.0,,J. Barea makes 3-pt jump shot from 27 ft (assist by D. Powell),74,82
374,4,9:36.0,J. Jackson misses 3-pt jump shot from 26 ft,,74,82
375,4,9:33.0,,Defensive rebound by L. Dončić,74,82
376,4,9:19.0,,J. Barea misses 2-pt jump shot from 8 ft,74,82
377,4,9:15.0,,Offensive rebound by D. Finney-Smith,74,82
378,4,9:15.0,,D. Finney-Smith misses 2-pt layup at rim,74,82
379,4,9:14.0,Defensive rebound by J. Jackson,,74,82
380,4,9:11.0,Turnover by J. Jackson (bad pass; steal by L. Dončić),,74,82
381,4,9:05.0,,Shooting foul by R. Holmes (drawn by L. Dončić),74,82
382,4,9:05.0,,L. Dončić makes free throw 1 of 2,74,83
383,4,9:05.0,,L. Dončić misses free throw 2 of 2,74,83
384,4,9:02.0,Defensive rebound by T. Warren,,74,83
385,4,8:58.0,Phoenix full timeout,,74,83
386,4,8:58.0,,M. Kleber enters the game for L. Dončić,74,83
