,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHILADELPHIA_ACTION,BROOKLYN_SCORE,PHILADELPHIA_SCORE
124,2,10:42.0,,Offensive rebound by Team,31,38
125,2,10:42.0,J. Allen enters the game for E. Davis,,31,38
126,2,10:42.0,,J. Embiid makes free throw 2 of 2,31,39
127,2,10:30.0,D. Carroll misses 3-pt jump shot from 26 ft,,31,39
128,2,10:28.0,,Defensive rebound by J. Embiid,31,39
129,2,10:21.0,,J. Embiid makes 2-pt layup from 2 ft (assist by B. Simmons),31,41
130,2,10:21.0,,Shooting foul by J. Allen (drawn by J. Embiid),31,41
131,2,10:21.0,,J. Embiid makes free throw 1 of 1,31,42
132,2,10:08.0,Turnover by D. Russell (out of bounds lost ball),,31,42
133,2,9:55.0,,J. Embiid makes 2-pt layup from 2 ft,31,44
134,2,9:39.0,C. LeVert makes 3-pt jump shot from 25 ft,,34,44
135,2,9:26.0,,J. Embiid misses 2-pt hook shot from 5 ft,34,44
136,2,9:26.0,,Offensive rebound by B. Simmons,34,44
137,2,9:23.0,,Turnover by B. Simmons (bad pass),34,44
138,2,9:12.0,D. Russell makes 3-pt jump shot from 26 ft,,37,44
139,2,9:09.0,,Philadelphia full timeout,37,44
140,2,9:09.0,,B. Marjanović enters the game for J. Bolden,37,44
141,2,9:09.0,,M. Scott enters the game for J. Embiid,37,44
142,2,8:55.0,,B. Marjanović makes 2-pt jump shot from 16 ft (assist by J. Butler),37,46
143,2,8:46.0,D. Russell misses 3-pt jump shot from 26 ft,,37,46
144,2,8:44.0,,Defensive rebound by J. Butler,37,46
145,2,8:34.0,,B. Marjanović misses 2-pt layup from 3 ft (block by J. Allen),37,46
146,2,8:33.0,,Offensive rebound by Team,37,46
147,2,8:33.0,,Personal foul by T. Graham (drawn by J. Butler),37,46
148,2,8:27.0,,Turnover by B. Simmons (bad pass; steal by D. Carroll),37,46
149,2,8:21.0,T. Graham makes 2-pt layup from 2 ft (assist by D. Carroll),,39,46
150,2,8:04.0,,T. Harris makes 2-pt jump shot from 16 ft (assist by B. Marjanović),39,48
151,2,7:48.0,T. Graham misses 3-pt jump shot from 27 ft,,39,48
152,2,7:45.0,,Defensive rebound by J. Butler,39,48
153,2,7:30.0,,B. Marjanović misses 2-pt jump shot from 16 ft,39,48
154,2,7:27.0,Defensive rebound by T. Graham,,39,48
155,2,7:20.0,C. LeVert makes 3-pt jump shot from 23 ft (assist by D. Carroll),,42,48
156,2,7:04.0,,T. Harris misses 3-pt jump shot from 24 ft,42,48
157,2,7:00.0,Defensive rebound by D. Russell,,42,48
158,2,6:57.0,D. Carroll misses 3-pt jump shot from 26 ft,,42,48
159,2,6:55.0,,Defensive rebound by B. Marjanović,42,48
160,2,6:47.0,,Turnover by B. Simmons (3 sec),42,48
161,2,6:47.0,S. Dinwiddie enters the game for D. Carroll,,42,48
162,2,6:47.0,J. Harris enters the game for T. Graham,,42,48
163,2,6:47.0,R. Kurucs enters the game for C. LeVert,,42,48
164,2,6:47.0,,J. Redick enters the game for B. Simmons,42,48
165,2,6:36.0,R. Kurucs misses 3-pt jump shot from 25 ft,,42,48
166,2,6:33.0,Offensive rebound by R. Kurucs,,42,48
167,2,6:31.0,R. Kurucs makes 2-pt dunk from 1 ft,,44,48
168,2,6:18.0,,M. Scott makes 3-pt jump shot from 24 ft (assist by J. Butler),44,51
169,2,6:02.0,Turnover by D. Russell (bad pass; steal by J. Butler),,44,51
170,2,5:58.0,,Shooting foul by D. Russell (drawn by J. Butler),44,51
171,2,5:58.0,,J. Butler misses free throw 1 of 2,44,51
172,2,5:58.0,,Offensive rebound by Team,44,51
173,2,5:58.0,,J. Butler makes free throw 2 of 2,44,52
174,2,5:45.0,J. Harris makes 2-pt layup from 2 ft (assist by D. Russell),,46,52
175,2,5:32.0,,J. Butler misses 2-pt layup from 3 ft,46,52
176,2,5:28.0,,Offensive rebound by B. Marjanović,46,52
177,2,5:28.0,,B. Marjanović misses 2-pt layup at rim,46,52
178,2,5:28.0,,Offensive rebound by J. Butler,46,52
179,2,5:27.0,,J. Butler misses 2-pt layup at rim,46,52
180,2,5:25.0,Defensive rebound by R. Kurucs,,46,52
181,2,5:24.0,Shooting foul by T. Harris (drawn by R. Kurucs),,46,52
182,2,5:24.0,R. Kurucs makes free throw 1 of 2,,47,52
183,2,5:24.0,,B. Simmons enters the game for J. Butler,47,52
184,2,5:24.0,R. Kurucs makes free throw 2 of 2,,48,52
185,2,5:05.0,,B. Simmons makes 2-pt hook shot from 11 ft (assist by J. Redick),48,54
186,2,4:49.0,D. Russell misses 2-pt jump shot from 10 ft,,48,54
187,2,4:49.0,,Defensive rebound by B. Marjanović,48,54
188,2,4:40.0,,B. Simmons makes 2-pt layup from 2 ft (assist by J. Redick),48,56
189,2,4:40.0,Brooklyn full timeout,,48,56
190,2,4:19.0,R. Kurucs makes 2-pt jump shot from 22 ft (assist by J. Allen),,50,56
191,2,4:01.0,,B. Marjanović makes 2-pt jump shot from 16 ft,50,58
192,2,3:34.0,R. Kurucs makes 2-pt dunk from 1 ft (assist by J. Allen),,52,58
193,2,3:24.0,,J. Redick makes 2-pt jump shot from 17 ft (assist by B. Simmons),52,60
194,2,3:13.0,S. Dinwiddie makes 3-pt jump shot from 26 ft,,55,60
195,2,2:56.0,,J. Redick misses 2-pt jump shot from 5 ft,55,60
196,2,2:54.0,Defensive rebound by D. Russell,,55,60
197,2,2:47.0,Shooting foul by B. Marjanović (drawn by J. Allen),,55,60
198,2,2:47.0,J. Allen misses free throw 1 of 2,,55,60
199,2,2:47.0,Offensive rebound by Team,,55,60
200,2,2:47.0,C. LeVert enters the game for D. Russell,,55,60
201,2,2:47.0,,J. Butler enters the game for T. Harris,55,60
202,2,2:47.0,,J. Embiid enters the game for B. Marjanović,55,60
203,2,2:47.0,J. Allen makes free throw 2 of 2,,56,60
204,2,2:26.0,,J. Embiid makes 2-pt hook shot from 4 ft,56,62
205,2,2:15.0,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,58,62
206,2,1:59.0,,B. Simmons misses 2-pt layup from 5 ft,58,62
207,2,1:57.0,,Offensive rebound by J. Embiid,58,62
208,2,1:56.0,,J. Embiid misses 2-pt layup from 2 ft,58,62
209,2,1:54.0,Defensive rebound by J. Allen,,58,62
210,2,1:50.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,58,62
211,2,1:47.0,,Defensive rebound by B. Simmons,58,62
212,2,1:42.0,,J. Embiid misses 2-pt layup from 3 ft,58,62
213,2,1:39.0,,Offensive rebound by B. Simmons,58,62
214,2,1:37.0,,B. Simmons makes 2-pt jump shot from 10 ft,58,64
215,2,1:20.0,Shooting foul by B. Simmons (drawn by C. LeVert),,58,64
216,2,1:20.0,C. LeVert makes free throw 1 of 2,,59,64
217,2,1:20.0,C. LeVert makes free throw 2 of 2,,60,64
218,2,0:59.0,,J. Butler misses 2-pt jump shot from 10 ft,60,64
219,2,0:55.0,Defensive rebound by C. LeVert,,60,64
220,2,0:54.0,Shooting foul by J. Embiid (drawn by C. LeVert),,60,64
221,2,0:54.0,C. LeVert makes free throw 1 of 2,,61,64
222,2,0:54.0,C. LeVert makes free throw 2 of 2,,62,64
223,2,0:35.0,Flagrant foul type 1 by J. Embiid (drawn by J. Allen),,62,64
224,2,0:35.0,,Turnover by J. Embiid (turnover),62,64
225,2,0:35.0,J. Allen makes flagrant free throw 1 of 2,,63,64
226,2,0:35.0,J. Allen makes flagrant free throw 2 of 2,,64,64
227,2,0:35.0,,J. Ennis enters the game for J. Redick,64,64
228,2,0:28.0,J. Allen misses 2-pt hook shot from 6 ft,,64,64
229,2,0:24.0,Offensive rebound by C. LeVert,,64,64
230,2,0:14.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,64,64
231,2,0:13.0,,Defensive rebound by Team,64,64
232,2,0:13.0,,J. Redick enters the game for J. Ennis,64,64
233,2,0:02.0,,J. Butler misses 2-pt jump shot from 18 ft,64,64
234,2,0:02.0,,Offensive rebound by Team,64,64
235,2,0:02.0,,Flagrant foul type 1 by R. Kurucs (drawn by B. Simmons),64,64
236,2,0:02.0,,B. Simmons makes flagrant free throw 1 of 2,64,65
237,2,0:02.0,,B. Simmons misses flagrant free throw 2 of 2,64,65
238,2,0:02.0,,Offensive rebound by Team,64,65
239,2,0:02.0,T. Graham enters the game for J. Allen,,64,65
240,2,0:01.0,,M. Scott misses 3-pt jump shot from 26 ft,64,65
241,2,0:01.0,,Offensive rebound by Team,64,65
242,3,11:47.0,Turnover by J. Harris (out of bounds lost ball),,64,65
243,3,11:30.0,,J. Embiid makes 2-pt jump shot from 10 ft,64,67
244,3,11:10.0,R. Kurucs misses 2-pt jump shot from 6 ft (block by T. Harris),,64,67
245,3,11:09.0,Offensive rebound by R. Kurucs,,64,67
246,3,11:08.0,R. Kurucs misses 2-pt jump shot from 6 ft,,64,67
247,3,11:05.0,,Defensive rebound by J. Embiid,64,67
248,3,11:03.0,,J. Embiid makes 2-pt layup from 3 ft (assist by B. Simmons),64,69
249,3,11:03.0,,Shooting foul by J. Harris (drawn by J. Embiid),64,69
250,3,11:03.0,,J. Embiid makes free throw 1 of 1,64,70
251,3,10:46.0,D. Russell misses 2-pt jump shot from 12 ft,,64,70
252,3,10:43.0,,Defensive rebound by B. Simmons,64,70
253,3,10:37.0,,J. Embiid makes 2-pt dunk from 2 ft (assist by B. Simmons),64,72
254,3,10:25.0,D. Carroll misses 3-pt jump shot from 27 ft,,64,72
255,3,10:25.0,,Defensive rebound by J. Embiid,64,72
256,3,10:18.0,,Shooting foul by D. Carroll (drawn by T. Harris),64,72
257,3,10:18.0,,T. Harris makes free throw 1 of 3,64,73
258,3,10:18.0,,T. Harris makes free throw 2 of 3,64,74
259,3,10:18.0,,T. Harris makes free throw 3 of 3,64,75
260,3,10:03.0,Turnover by D. Russell (bad pass; steal by J. Embiid),,64,75
261,3,10:02.0,Clear path foul by T. Harris,,64,75
262,3,10:02.0,,T. Harris makes clear path free throw 1 of 2,64,76
263,3,10:02.0,,T. Harris makes clear path free throw 2 of 2,64,77
264,3,9:55.0,,J. Redick misses 3-pt jump shot from 25 ft,64,77
265,3,9:52.0,,Offensive rebound by J. Embiid,64,77
266,3,9:42.0,,J. Embiid makes 2-pt jump shot from 6 ft (assist by T. Harris),64,79
267,3,9:35.0,Personal foul by J. Redick (drawn by D. Russell),,64,79
268,3,9:35.0,S. Dinwiddie enters the game for D. Carroll,,64,79
269,3,9:25.0,S. Dinwiddie misses 2-pt layup from 5 ft,,64,79
270,3,9:21.0,Offensive rebound by J. Allen,,64,79
271,3,9:21.0,J. Allen makes 2-pt dunk at rim,,66,79
272,3,9:04.0,,Def 3 sec tech foul by Team,66,79
273,3,9:04.0,,J. Redick makes technical free throw,66,80
274,3,8:54.0,,J. Redick makes 2-pt jump shot from 11 ft (assist by J. Embiid),66,82
275,3,8:40.0,R. Kurucs misses 3-pt jump shot from 26 ft,,66,82
276,3,8:38.0,Offensive rebound by J. Allen,,66,82
277,3,8:31.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,66,82
278,3,8:28.0,,Defensive rebound by B. Simmons,66,82
279,3,8:21.0,,J. Embiid misses 2-pt layup from 2 ft,66,82
280,3,8:19.0,,Offensive rebound by J. Embiid,66,82
281,3,8:19.0,,Shooting foul by R. Kurucs (drawn by J. Embiid),66,82
282,3,8:19.0,,J. Embiid makes free throw 1 of 2,66,83
283,3,8:19.0,,J. Embiid makes free throw 2 of 2,66,84
284,3,8:08.0,Turnover by J. Allen (bad pass; steal by B. Simmons),,66,84
285,3,8:06.0,,B. Simmons makes 2-pt layup from 2 ft,66,86
286,3,8:06.0,T. Graham enters the game for R. Kurucs,,66,86
287,3,7:50.0,Shooting foul by J. Redick (drawn by J. Harris),,66,86
288,3,7:50.0,J. Harris makes free throw 1 of 2,,67,86
289,3,7:50.0,J. Harris makes free throw 2 of 2,,68,86
290,3,7:41.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by B. Simmons),68,89
291,3,7:17.0,J. Allen makes 2-pt hook shot from 2 ft (assist by D. Russell),,70,89
292,3,7:02.0,,J. Redick misses 3-pt jump shot from 26 ft,70,89
293,3,7:02.0,Defensive rebound by Team,,70,89
294,3,7:02.0,,Loose ball foul by J. Embiid (drawn by J. Allen),70,89
295,3,7:02.0,R. Hollis-Jefferson enters the game for J. Allen,,70,89
296,3,7:02.0,,B. Marjanović enters the game for J. Embiid,70,89
297,3,7:02.0,,M. Scott enters the game for B. Simmons,70,89
298,3,6:48.0,S. Dinwiddie makes 2-pt layup from 1 ft (assist by R. Hollis-Jefferson),,72,89
299,3,6:32.0,,Turnover by J. Redick (bad pass),72,89
300,3,6:24.0,D. Russell misses 2-pt jump shot from 4 ft,,72,89
301,3,6:20.0,,Defensive rebound by T. Harris,72,89
302,3,6:09.0,,Offensive foul by B. Marjanović (drawn by S. Dinwiddie),72,89
303,3,6:09.0,,Turnover by B. Marjanović (offensive foul),72,89
304,3,6:09.0,C. LeVert enters the game for D. Russell,,72,89
305,3,6:09.0,,J. Ennis enters the game for J. Redick,72,89
306,3,5:57.0,S. Dinwiddie makes 2-pt layup from 1 ft,,74,89
307,3,5:57.0,,Philadelphia full timeout,74,89
308,3,5:47.0,,J. Butler makes 2-pt jump shot from 11 ft,74,91
309,3,5:36.0,Shooting foul by J. Butler (drawn by R. Hollis-Jefferson),,74,91
310,3,5:36.0,R. Hollis-Jefferson makes free throw 1 of 2,,75,91
311,3,5:36.0,R. Hollis-Jefferson misses free throw 2 of 2,,75,91
312,3,5:33.0,,Defensive rebound by B. Marjanović,75,91
313,3,5:18.0,,J. Butler misses 2-pt layup from 4 ft,75,91
314,3,5:16.0,Defensive rebound by S. Dinwiddie,,75,91
315,3,5:14.0,Turnover by S. Dinwiddie (bad pass),,75,91
316,3,4:58.0,,B. Marjanović misses 2-pt jump shot from 17 ft,75,91
317,3,4:53.0,,Offensive rebound by J. Ennis,75,91
318,3,4:53.0,,J. Ennis makes 2-pt layup from 1 ft,75,93
319,3,4:50.0,S. Dinwiddie makes 2-pt layup from 1 ft,,77,93
320,3,4:34.0,,T. Harris makes 2-pt jump shot from 12 ft,77,95
321,3,4:25.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,77,95
322,3,4:22.0,,Defensive rebound by J. Ennis,77,95
323,3,4:04.0,,M. Scott makes 2-pt layup from 2 ft (assist by T. Harris),77,97
324,3,3:53.0,C. LeVert misses 2-pt jump shot from 10 ft,,77,97
325,3,3:50.0,,Defensive rebound by J. Butler,77,97
326,3,3:43.0,,T. Harris makes 2-pt layup at rim (assist by J. Butler),77,99
327,3,3:24.0,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,79,99
328,3,3:12.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by J. Butler),79,102
329,3,2:53.0,C. LeVert misses 3-pt jump shot from 24 ft,,79,102
330,3,2:50.0,,Defensive rebound by T. Harris,79,102
331,3,2:43.0,,T. Harris misses 2-pt jump shot from 13 ft,79,102
332,3,2:40.0,,Offensive rebound by J. Ennis,79,102
333,3,2:40.0,,J. Ennis makes 2-pt layup from 1 ft,79,104
334,3,2:40.0,Brooklyn full timeout,,79,104
335,3,2:40.0,D. Carroll enters the game for J. Harris,,79,104
336,3,2:40.0,,J. Embiid enters the game for J. Butler,79,104
337,3,2:40.0,,J. Redick enters the game for T. Harris,79,104
338,3,2:40.0,,B. Simmons enters the game for B. Marjanović,79,104
339,3,2:29.0,Personal foul by B. Simmons (drawn by T. Graham),,79,104
340,3,2:29.0,T. Graham misses free throw 1 of 2,,79,104
341,3,2:29.0,Offensive rebound by Team,,79,104
342,3,2:29.0,T. Graham makes free throw 2 of 2,,80,104
343,3,2:17.0,,Shooting foul by C. LeVert (drawn by J. Ennis),80,104
344,3,2:17.0,,J. Ennis makes free throw 1 of 2,80,105
345,3,2:17.0,,J. Ennis makes free throw 2 of 2,80,106
346,3,2:06.0,S. Dinwiddie makes 2-pt layup from 1 ft,,82,106
347,3,1:42.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Ennis),82,109
348,3,1:31.0,S. Dinwiddie misses 2-pt jump shot from 6 ft,,82,109
349,3,1:29.0,,Defensive rebound by J. Embiid,82,109
350,3,1:23.0,,Offensive foul by J. Redick (drawn by T. Graham),82,109
351,3,1:23.0,,Turnover by J. Redick (offensive foul),82,109
352,3,1:23.0,,Technical foul by J. Redick,82,109
353,3,1:23.0,C. LeVert makes technical free throw,,83,109
354,3,1:13.0,T. Graham misses 3-pt jump shot from 25 ft,,83,109
355,3,1:12.0,,Defensive rebound by Team,83,109
356,3,0:57.0,,M. Scott makes 3-pt jump shot from 27 ft (assist by B. Simmons),83,112
357,3,0:47.0,Shooting foul by J. Embiid (drawn by R. Hollis-Jefferson),,83,112
358,3,0:47.0,R. Hollis-Jefferson makes free throw 1 of 2,,84,112
359,3,0:47.0,R. Hollis-Jefferson makes free throw 2 of 2,,85,112
360,3,0:30.0,,J. Embiid makes 2-pt jump shot from 10 ft,85,114
361,3,0:14.0,C. LeVert makes 2-pt layup from 1 ft,,87,114
362,3,0:01.0,,J. Redick misses 2-pt jump shot from 15 ft,87,114
363,3,0:01.0,,Offensive rebound by B. Simmons,87,114
364,3,0:00.0,,M. Scott makes 2-pt jump shot from 5 ft (assist by B. Simmons),87,116
365,4,11:47.0,,Offensive foul by J. Embiid (drawn by R. Hollis-Jefferson),87,116
366,4,11:47.0,,Turnover by J. Embiid (offensive foul),87,116
367,4,11:40.0,R. Hollis-Jefferson misses 2-pt layup from 3 ft,,87,116
368,4,11:38.0,,Defensive rebound by B. Simmons,87,116
369,4,11:35.0,,B. Simmons misses 2-pt layup from 3 ft,87,116
370,4,11:34.0,,Offensive rebound by Team,87,116
371,4,11:33.0,Loose ball foul by R. Kurucs (drawn by B. Simmons),,87,116
372,4,11:33.0,,B. Marjanović enters the game for J. Embiid,87,116
373,4,11:25.0,,B. Marjanović makes 2-pt jump shot from 18 ft (assist by J. Butler),87,118
374,4,11:08.0,C. LeVert misses 2-pt layup from 3 ft,,87,118
375,4,11:05.0,,Defensive rebound by J. Bolden,87,118
376,4,10:59.0,,J. Bolden misses 3-pt jump shot from 24 ft,87,118
377,4,10:56.0,Defensive rebound by C. LeVert,,87,118
378,4,10:49.0,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by R. Kurucs),,89,118
379,4,10:38.0,,J. Bolden misses 3-pt jump shot from 28 ft,89,118
380,4,10:38.0,Defensive rebound by Team,,89,118
381,4,10:22.0,Turnover by C. LeVert (bad pass; steal by B. Simmons),,89,118
382,4,10:16.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by B. Simmons),89,121
