,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MIAMI_ACTION,OKLAHOMA CITY_SCORE,MIAMI_SCORE
39,1,6:34.0,,H. Whiteside misses free throw 1 of 2,18,11
40,1,6:34.0,,Offensive rebound by Team,18,11
41,1,6:34.0,,H. Whiteside misses free throw 2 of 2,18,11
42,1,6:31.0,Defensive rebound by R. Westbrook,,18,11
43,1,6:18.0,S. Adams misses 2-pt layup from 5 ft,,18,11
44,1,6:12.0,Offensive rebound by R. Westbrook,,18,11
45,1,6:12.0,R. Westbrook makes 2-pt layup from 1 ft,,20,11
46,1,6:02.0,,J. Richardson misses 3-pt jump shot from 26 ft,20,11
47,1,5:58.0,Defensive rebound by R. Westbrook,,20,11
48,1,5:53.0,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,23,11
49,1,5:34.0,,J. Johnson makes 2-pt jump shot from 7 ft (assist by T. Johnson),23,13
50,1,5:26.0,Turnover by R. Westbrook (bad pass; steal by J. Richardson),,23,13
51,1,5:23.0,,J. Richardson makes 2-pt dunk from 1 ft (assist by J. Johnson),23,15
52,1,5:05.0,T. Ferguson misses 2-pt jump shot from 11 ft,,23,15
53,1,4:59.0,,Defensive rebound by H. Whiteside,23,15
54,1,4:54.0,,T. Johnson misses 3-pt jump shot from 23 ft,23,15
55,1,4:52.0,Defensive rebound by J. Grant,,23,15
56,1,4:52.0,D. Schröder enters the game for T. Ferguson,,23,15
57,1,4:52.0,,D. Wade enters the game for J. Winslow,23,15
58,1,4:41.0,P. George misses 2-pt jump shot from 19 ft,,23,15
59,1,4:39.0,,Defensive rebound by T. Johnson,23,15
60,1,4:34.0,,J. Johnson misses 2-pt layup from 1 ft,23,15
61,1,4:33.0,Defensive rebound by Team,,23,15
62,1,4:23.0,J. Grant makes 2-pt dunk from 1 ft (assist by R. Westbrook),,25,15
63,1,3:59.0,,Turnover by D. Wade (bad pass; steal by J. Grant),25,15
64,1,3:53.0,J. Grant misses 2-pt jump shot from 5 ft,,25,15
65,1,3:50.0,,Defensive rebound by H. Whiteside,25,15
66,1,3:50.0,A. Nader enters the game for P. George,,25,15
67,1,3:50.0,,B. Adebayo enters the game for J. Johnson,25,15
68,1,3:50.0,,K. Olynyk enters the game for T. Johnson,25,15
69,1,3:50.0,,D. Waiters enters the game for H. Whiteside,25,15
70,1,3:38.0,,Shooting foul by A. Nader (drawn by D. Wade),25,15
71,1,3:38.0,,D. Wade makes free throw 1 of 2,25,16
72,1,3:38.0,N. Noel enters the game for S. Adams,,25,16
73,1,3:38.0,,D. Wade makes free throw 2 of 2,25,17
74,1,3:12.0,N. Noel makes 2-pt dunk from 1 ft (assist by R. Westbrook),,27,17
75,1,2:57.0,,B. Adebayo misses 2-pt dunk from 1 ft,27,17
76,1,2:55.0,Defensive rebound by R. Westbrook,,27,17
77,1,2:52.0,Shooting foul by J. Richardson (drawn by R. Westbrook),,27,17
78,1,2:52.0,Oklahoma City full timeout,,27,17
79,1,2:52.0,P. Patterson enters the game for J. Grant,,27,17
80,1,2:52.0,R. Westbrook makes free throw 1 of 2,,28,17
81,1,2:52.0,R. Westbrook misses free throw 2 of 2,,28,17
82,1,2:49.0,,Defensive rebound by B. Adebayo,28,17
83,1,2:27.0,,K. Olynyk makes 2-pt jump shot from 16 ft,28,19
84,1,2:14.0,A. Nader misses 2-pt jump shot from 6 ft,,28,19
85,1,2:12.0,Offensive rebound by A. Nader,,28,19
86,1,2:09.0,A. Nader misses 2-pt layup from 1 ft,,28,19
87,1,2:08.0,,Defensive rebound by B. Adebayo,28,19
88,1,2:07.0,,J. Richardson misses 2-pt layup from 2 ft (block by N. Noel),28,19
89,1,2:07.0,,Offensive rebound by Team,28,19
90,1,2:07.0,P. George enters the game for R. Westbrook,,28,19
91,1,1:57.0,,J. Richardson makes 2-pt jump shot from 18 ft,28,21
92,1,1:42.0,D. Schröder misses 3-pt jump shot from 26 ft,,28,21
93,1,1:42.0,,Defensive rebound by K. Olynyk,28,21
94,1,1:29.0,,Turnover by D. Wade (traveling),28,21
95,1,1:08.0,Turnover by P. Patterson (bad pass; steal by D. Wade),,28,21
96,1,1:06.0,,Personal foul by A. Nader (drawn by D. Wade),28,21
97,1,0:59.0,,D. Waiters misses 2-pt jump shot from 19 ft,28,21
98,1,0:57.0,,Offensive rebound by B. Adebayo,28,21
99,1,0:54.0,,Shooting foul by A. Nader (drawn by D. Wade),28,21
100,1,0:54.0,,D. Wade misses free throw 1 of 2,28,21
101,1,0:54.0,,Offensive rebound by Team,28,21
102,1,0:54.0,T. Ferguson enters the game for A. Nader,,28,21
103,1,0:54.0,,D. Wade makes free throw 2 of 2,28,22
104,1,0:41.0,N. Noel misses 2-pt jump shot from 11 ft,,28,22
105,1,0:39.0,,Defensive rebound by B. Adebayo,28,22
106,1,0:32.0,,B. Adebayo makes 2-pt layup from 2 ft (assist by D. Wade),28,24
107,1,0:32.0,,Shooting foul by T. Ferguson (drawn by B. Adebayo),28,24
108,1,0:32.0,,B. Adebayo misses free throw 1 of 1,28,24
109,1,0:30.0,Defensive rebound by N. Noel,,28,24
110,1,0:14.0,P. George makes 3-pt jump shot from 25 ft,,31,24
111,1,0:01.0,,D. Wade misses 3-pt jump shot from 26 ft,31,24
112,1,0:01.0,Defensive rebound by N. Noel,,31,24
113,2,11:51.0,,D. Wade makes 2-pt layup from 2 ft (assist by J. Winslow),31,26
114,2,11:34.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by P. George),,34,26
115,2,11:25.0,,Personal foul by T. Ferguson (drawn by D. Wade),34,26
116,2,11:10.0,,J. Winslow misses 3-pt jump shot from 23 ft,34,26
117,2,11:07.0,Defensive rebound by D. Schröder,,34,26
118,2,10:59.0,Personal foul by D. Waiters (drawn by D. Schröder),,34,26
119,2,10:51.0,Turnover by N. Noel (traveling),,34,26
120,2,10:34.0,,J. Winslow misses 2-pt layup from 3 ft (block by N. Noel),34,26
121,2,10:31.0,Defensive rebound by P. George,,34,26
122,2,10:27.0,P. George makes 3-pt jump shot from 27 ft,,37,26
123,2,10:03.0,,D. Wade misses 3-pt jump shot from 24 ft,37,26
124,2,9:59.0,Defensive rebound by D. Schröder,,37,26
125,2,9:52.0,D. Schröder makes 2-pt jump shot from 17 ft,,39,26
126,2,9:46.0,,Miami full timeout,39,26
127,2,9:33.0,,D. Waiters misses 3-pt jump shot from 23 ft,39,26
128,2,9:31.0,Defensive rebound by N. Noel,,39,26
129,2,9:17.0,D. Schröder makes 2-pt jump shot from 16 ft (assist by P. George),,41,26
130,2,9:08.0,,Turnover by D. Waiters (step out of bounds),41,26
131,2,8:54.0,P. Patterson makes 2-pt jump shot from 9 ft (assist by P. George),,43,26
132,2,8:54.0,Á. Abrines enters the game for T. Ferguson,,43,26
133,2,8:54.0,R. Westbrook enters the game for P. George,,43,26
134,2,8:34.0,,K. Olynyk misses 3-pt jump shot from 26 ft,43,26
135,2,8:28.0,,Offensive rebound by D. Wade,43,26
136,2,8:28.0,,D. Wade makes 2-pt layup at rim,43,28
137,2,8:15.0,P. Patterson misses 2-pt jump shot from 9 ft,,43,28
138,2,8:12.0,,Defensive rebound by K. Olynyk,43,28
139,2,7:52.0,,K. Olynyk misses 2-pt hook shot from 6 ft (block by N. Noel),43,28
140,2,7:48.0,Defensive rebound by N. Noel,,43,28
141,2,7:45.0,D. Schröder makes 3-pt jump shot from 25 ft,,46,28
142,2,7:20.0,,D. Waiters makes 3-pt jump shot from 26 ft (assist by D. Wade),46,31
143,2,7:04.0,Á. Abrines misses 3-pt jump shot from 23 ft,,46,31
144,2,7:01.0,,Defensive rebound by B. Adebayo,46,31
145,2,6:51.0,,D. Waiters misses 2-pt layup at rim,46,31
146,2,6:48.0,,Offensive rebound by B. Adebayo,46,31
147,2,6:48.0,,B. Adebayo makes 2-pt layup at rim,46,33
148,2,6:34.0,D. Schröder makes 2-pt jump shot from 7 ft,,48,33
149,2,6:19.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Winslow),48,36
150,2,6:10.0,D. Schröder makes 2-pt jump shot from 9 ft,,50,36
151,2,5:58.0,,Personal foul by Á. Abrines (drawn by B. Adebayo),50,36
152,2,5:58.0,S. Adams enters the game for N. Noel,,50,36
153,2,5:58.0,J. Grant enters the game for P. Patterson,,50,36
154,2,5:58.0,,J. Richardson enters the game for B. Adebayo,50,36
155,2,5:58.0,,H. Whiteside enters the game for D. Wade,50,36
156,2,5:50.0,,Turnover by K. Olynyk (lost ball; steal by S. Adams),50,36
157,2,5:46.0,Turnover by S. Adams (bad pass; steal by H. Whiteside),,50,36
158,2,5:43.0,,Turnover by H. Whiteside (lost ball; steal by S. Adams),50,36
159,2,5:38.0,D. Schröder makes 3-pt jump shot from 26 ft,,53,36
160,2,5:38.0,,Miami full timeout,53,36
161,2,5:21.0,,J. Richardson misses 3-pt jump shot from 28 ft,53,36
162,2,5:20.0,Defensive rebound by R. Westbrook,,53,36
163,2,5:11.0,S. Adams misses 2-pt jump shot from 9 ft,,53,36
164,2,5:09.0,,Defensive rebound by Team,53,36
165,2,4:55.0,,H. Whiteside makes 2-pt dunk from 5 ft (assist by J. Richardson),53,38
166,2,4:55.0,,Shooting foul by J. Grant (drawn by H. Whiteside),53,38
167,2,4:55.0,P. George enters the game for Á. Abrines,,53,38
168,2,4:55.0,,H. Whiteside misses free throw 1 of 1,53,38
169,2,4:52.0,Defensive rebound by R. Westbrook,,53,38
170,2,4:37.0,D. Schröder makes 2-pt jump shot from 18 ft,,55,38
171,2,4:27.0,,Offensive foul by H. Whiteside (drawn by P. George),55,38
172,2,4:27.0,,Turnover by H. Whiteside (offensive foul),55,38
173,2,4:20.0,Shooting foul by J. Richardson (drawn by D. Schröder),,55,38
174,2,4:20.0,D. Schröder makes free throw 1 of 2,,56,38
175,2,4:20.0,,T. Johnson enters the game for D. Waiters,56,38
176,2,4:20.0,D. Schröder makes free throw 2 of 2,,57,38
177,2,4:10.0,,K. Olynyk misses 2-pt jump shot from 14 ft,57,38
178,2,4:10.0,,Offensive rebound by Team,57,38
179,2,4:10.0,Loose ball foul by S. Adams (drawn by H. Whiteside),,57,38
180,2,3:56.0,,Turnover by Team (shot clock),57,38
181,2,3:47.0,Turnover by D. Schröder (bad pass),,57,38
182,2,3:28.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by T. Johnson),57,40
183,2,3:16.0,S. Adams misses 2-pt hook shot from 7 ft,,57,40
184,2,3:15.0,Offensive rebound by J. Grant,,57,40
185,2,3:15.0,J. Grant makes 2-pt jump shot from 4 ft,,59,40
186,2,3:15.0,Shooting foul by H. Whiteside (drawn by J. Grant),,59,40
187,2,3:15.0,,J. Johnson enters the game for H. Whiteside,59,40
188,2,3:15.0,J. Grant makes free throw 1 of 1,,60,40
189,2,3:00.0,,J. Winslow misses 2-pt layup from 2 ft,60,40
190,2,2:59.0,Defensive rebound by R. Westbrook,,60,40
191,2,2:55.0,P. George misses 3-pt jump shot from 25 ft,,60,40
192,2,2:51.0,,Defensive rebound by K. Olynyk,60,40
193,2,2:43.0,,J. Richardson misses 3-pt jump shot from 24 ft,60,40
194,2,2:40.0,Defensive rebound by S. Adams,,60,40
195,2,2:35.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,63,40
196,2,2:11.0,,J. Winslow makes 3-pt jump shot from 23 ft (assist by T. Johnson),63,43
197,2,2:03.0,Shooting foul by J. Winslow (drawn by P. George),,63,43
198,2,2:03.0,P. George makes free throw 1 of 2,,64,43
199,2,2:03.0,,D. Wade enters the game for J. Winslow,64,43
200,2,2:03.0,P. George makes free throw 2 of 2,,65,43
201,2,1:44.0,,J. Johnson makes 2-pt layup from 1 ft,65,45
202,2,1:44.0,,Shooting foul by P. George (drawn by J. Johnson),65,45
203,2,1:44.0,,J. Johnson makes free throw 1 of 1,65,46
204,2,1:31.0,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),,67,46
205,2,1:21.0,,Shooting foul by S. Adams (drawn by J. Richardson),67,46
206,2,1:21.0,,J. Richardson makes free throw 1 of 2,67,47
207,2,1:21.0,,J. Richardson makes free throw 2 of 2,67,48
208,2,1:08.0,J. Grant misses 2-pt layup from 1 ft,,67,48
209,2,1:06.0,Offensive rebound by J. Grant,,67,48
210,2,1:04.0,J. Grant misses 2-pt layup from 3 ft,,67,48
211,2,1:02.0,Offensive rebound by S. Adams,,67,48
212,2,1:02.0,Turnover by S. Adams (bad pass),,67,48
213,2,0:47.0,,T. Johnson makes 2-pt layup from 4 ft,67,50
214,2,0:40.0,R. Westbrook misses 3-pt jump shot from 25 ft,,67,50
215,2,0:37.0,,Defensive rebound by J. Johnson,67,50
216,2,0:32.0,,J. Johnson misses 2-pt layup from 1 ft,67,50
217,2,0:27.0,Defensive rebound by R. Westbrook,,67,50
218,2,0:25.0,P. George makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,70,50
219,2,0:05.0,,K. Olynyk makes 3-pt jump shot from 26 ft (assist by D. Wade),70,53
220,2,0:00.0,P. George makes 2-pt layup from 2 ft (assist by R. Westbrook),,72,53
221,3,11:46.0,,H. Whiteside misses 2-pt layup from 1 ft,72,53
222,3,11:41.0,,Offensive rebound by H. Whiteside,72,53
223,3,11:39.0,,J. Winslow misses 3-pt jump shot from 25 ft,72,53
224,3,11:37.0,Defensive rebound by P. George,,72,53
225,3,11:26.0,P. George misses 3-pt jump shot from 24 ft,,72,53
226,3,11:23.0,Offensive rebound by S. Adams,,72,53
227,3,11:23.0,S. Adams misses 2-pt layup at rim,,72,53
228,3,11:23.0,Offensive rebound by Team,,72,53
229,3,11:23.0,,Loose ball foul by J. Winslow (drawn by P. George),72,53
230,3,11:18.0,Shooting foul by J. Richardson (drawn by R. Westbrook),,72,53
231,3,11:18.0,R. Westbrook makes free throw 1 of 2,,73,53
232,3,11:18.0,R. Westbrook misses free throw 2 of 2,,73,53
233,3,11:14.0,,Defensive rebound by H. Whiteside,73,53
234,3,10:51.0,,J. Richardson makes 2-pt layup from 1 ft,73,55
235,3,10:38.0,P. George misses 3-pt jump shot from 25 ft,,73,55
236,3,10:36.0,,Defensive rebound by J. Johnson,73,55
237,3,10:28.0,,Turnover by T. Johnson (bad pass; steal by S. Adams),73,55
238,3,10:15.0,R. Westbrook makes 2-pt layup from 1 ft (assist by S. Adams),,75,55
239,3,10:05.0,,J. Johnson misses 3-pt jump shot from 24 ft,75,55
240,3,10:03.0,Defensive rebound by P. George,,75,55
241,3,9:57.0,P. George misses 3-pt jump shot from 25 ft,,75,55
242,3,9:54.0,,Defensive rebound by J. Johnson,75,55
243,3,9:53.0,,Turnover by J. Johnson (lost ball; steal by R. Westbrook),75,55
244,3,9:48.0,P. George makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,78,55
245,3,9:47.0,,Miami full timeout,78,55
246,3,9:34.0,,J. Richardson misses 2-pt layup from 2 ft,78,55
247,3,9:31.0,,Offensive rebound by H. Whiteside,78,55
248,3,9:31.0,,H. Whiteside misses 2-pt layup from 1 ft,78,55
249,3,9:30.0,,Offensive rebound by H. Whiteside,78,55
250,3,9:30.0,,H. Whiteside misses 2-pt layup from 1 ft,78,55
251,3,9:30.0,,Offensive rebound by H. Whiteside,78,55
252,3,9:20.0,,J. Winslow makes 3-pt jump shot from 24 ft (assist by J. Johnson),78,58
253,3,9:02.0,S. Adams misses 2-pt jump shot from 12 ft,,78,58
254,3,8:59.0,,Defensive rebound by J. Richardson,78,58
255,3,8:42.0,,J. Richardson makes 3-pt jump shot from 29 ft (assist by J. Johnson),78,61
256,3,8:15.0,J. Grant misses 2-pt jump shot from 11 ft,,78,61
257,3,8:10.0,Offensive rebound by S. Adams,,78,61
258,3,8:10.0,S. Adams misses 2-pt layup at rim,,78,61
259,3,8:10.0,,Defensive rebound by H. Whiteside,78,61
260,3,8:06.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by J. Winslow),78,63
261,3,8:06.0,Oklahoma City full timeout,,78,63
262,3,7:53.0,J. Grant makes 3-pt jump shot from 23 ft (assist by S. Adams),,81,63
263,3,7:33.0,,H. Whiteside makes 2-pt jump shot from 6 ft (assist by J. Richardson),81,65
264,3,7:19.0,R. Westbrook makes 2-pt jump shot from 17 ft,,83,65
265,3,7:04.0,,Offensive foul by H. Whiteside (drawn by P. George),83,65
266,3,7:04.0,,Turnover by H. Whiteside (offensive foul),83,65
267,3,6:55.0,P. George misses 2-pt layup from 2 ft,,83,65
268,3,6:52.0,,Defensive rebound by H. Whiteside,83,65
269,3,6:35.0,,H. Whiteside misses 2-pt jump shot from 14 ft,83,65
270,3,6:32.0,Defensive rebound by R. Westbrook,,83,65
271,3,6:23.0,R. Westbrook misses 2-pt jump shot from 9 ft,,83,65
272,3,6:20.0,,Defensive rebound by H. Whiteside,83,65
273,3,6:12.0,,J. Winslow misses 3-pt jump shot from 25 ft,83,65
274,3,6:09.0,Defensive rebound by R. Westbrook,,83,65
275,3,5:55.0,S. Adams misses 2-pt hook shot from 11 ft,,83,65
276,3,5:52.0,Offensive rebound by J. Grant,,83,65
277,3,5:52.0,J. Grant misses 2-pt layup at rim,,83,65
278,3,5:51.0,,Defensive rebound by H. Whiteside,83,65
279,3,5:44.0,,Personal foul by S. Adams (drawn by H. Whiteside),83,65
280,3,5:44.0,D. Schröder enters the game for P. George,,83,65
281,3,5:44.0,,D. Wade enters the game for J. Winslow,83,65
282,3,5:28.0,,J. Richardson misses 3-pt jump shot from 24 ft,83,65
283,3,5:25.0,Defensive rebound by J. Grant,,83,65
284,3,5:20.0,R. Westbrook makes 2-pt dunk from 1 ft,,85,65
285,3,5:04.0,,Personal foul by T. Ferguson (drawn by J. Richardson),85,65
286,3,4:56.0,,T. Johnson misses 3-pt jump shot from 26 ft,85,65
287,3,4:52.0,Defensive rebound by J. Grant,,85,65
288,3,4:48.0,R. Westbrook misses 2-pt layup from 3 ft,,85,65
289,3,4:46.0,,Defensive rebound by H. Whiteside,85,65
290,3,4:40.0,,T. Johnson makes 2-pt layup from 1 ft (assist by D. Wade),85,67
291,3,4:28.0,D. Schröder misses 3-pt jump shot from 25 ft,,85,67
292,3,4:26.0,Offensive rebound by S. Adams,,85,67
293,3,4:24.0,S. Adams makes 2-pt layup from 3 ft,,87,67
294,3,4:12.0,,J. Richardson makes 2-pt dunk from 1 ft,87,69
295,3,3:45.0,S. Adams misses 2-pt hook shot from 8 ft,,87,69
296,3,3:43.0,,Defensive rebound by H. Whiteside,87,69
297,3,3:25.0,,Turnover by J. Richardson (bad pass; steal by T. Ferguson),87,69
298,3,3:21.0,D. Schröder makes 2-pt layup from 2 ft,,89,69
299,3,3:05.0,,D. Wade misses 2-pt jump shot from 9 ft (block by R. Westbrook),89,69
300,3,3:05.0,,Offensive rebound by Team,89,69
301,3,3:05.0,P. George enters the game for S. Adams,,89,69
302,3,3:05.0,N. Noel enters the game for R. Westbrook,,89,69
303,3,3:05.0,,B. Adebayo enters the game for J. Johnson,89,69
304,3,3:05.0,,K. Olynyk enters the game for T. Johnson,89,69
305,3,3:05.0,,D. Waiters enters the game for H. Whiteside,89,69
306,3,2:58.0,,D. Waiters misses 3-pt jump shot from 23 ft,89,69
307,3,2:54.0,Defensive rebound by N. Noel,,89,69
308,3,2:48.0,Shooting foul by D. Wade (drawn by P. George),,89,69
309,3,2:48.0,P. George makes free throw 1 of 2,,90,69
310,3,2:48.0,A. Nader enters the game for T. Ferguson,,90,69
311,3,2:48.0,P. George misses free throw 2 of 2,,90,69
312,3,2:45.0,,Defensive rebound by K. Olynyk,90,69
313,3,2:24.0,,D. Waiters misses 3-pt jump shot from 23 ft,90,69
314,3,2:24.0,,Offensive rebound by Team,90,69
315,3,2:24.0,Loose ball foul by D. Schröder (drawn by B. Adebayo),,90,69
316,3,2:13.0,,B. Adebayo makes 2-pt hook shot from 5 ft (assist by D. Wade),90,71
317,3,1:49.0,Turnover by J. Grant (lost ball; steal by D. Wade),,90,71
318,3,1:41.0,,D. Wade misses 2-pt jump shot from 17 ft,90,71
319,3,1:38.0,,Offensive rebound by J. Richardson,90,71
320,3,1:38.0,,J. Richardson misses 2-pt layup from 1 ft,90,71
321,3,1:36.0,,Offensive rebound by J. Richardson,90,71
322,3,1:33.0,,J. Richardson misses 3-pt jump shot from 23 ft,90,71
323,3,1:31.0,Defensive rebound by N. Noel,,90,71
324,3,1:28.0,Personal foul by J. Richardson (drawn by N. Noel),,90,71
325,3,1:28.0,,Technical foul by D. Wade,90,71
326,3,1:28.0,P. George makes technical free throw,,91,71
327,3,1:28.0,P. Patterson enters the game for J. Grant,,91,71
328,3,1:17.0,P. Patterson misses 3-pt jump shot from 23 ft,,91,71
329,3,1:14.0,,Defensive rebound by J. Richardson,91,71
330,3,1:09.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by B. Adebayo),91,74
331,3,0:49.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by P. George),,94,74
332,3,0:39.0,,Personal foul by A. Nader (drawn by B. Adebayo),94,74
333,3,0:25.0,,Turnover by D. Wade (bad pass; steal by P. George),94,74
334,3,0:00.0,N. Noel misses 2-pt jump shot from 16 ft,,94,74
335,3,0:00.0,,Defensive rebound by B. Adebayo,94,74
336,4,11:46.0,N. Noel misses 2-pt layup from 4 ft (block by K. Olynyk),,94,74
337,4,11:42.0,Offensive rebound by N. Noel,,94,74
338,4,11:41.0,N. Noel makes 2-pt layup from 2 ft,,96,74
339,4,11:22.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by D. Wade),96,77
340,4,11:03.0,A. Nader misses 3-pt jump shot from 25 ft,,96,77
341,4,10:59.0,,Defensive rebound by B. Adebayo,96,77
342,4,10:37.0,,D. Waiters misses 2-pt layup from 1 ft,96,77
343,4,10:34.0,Defensive rebound by A. Nader,,96,77
344,4,10:21.0,N. Noel misses 2-pt layup from 1 ft,,96,77
345,4,10:19.0,,Defensive rebound by J. Winslow,96,77
346,4,10:13.0,,J. Winslow misses 2-pt jump shot from 5 ft,96,77
347,4,10:09.0,Defensive rebound by A. Nader,,96,77
348,4,10:08.0,Shooting foul by D. Wade (drawn by A. Nader),,96,77
349,4,10:08.0,A. Nader makes free throw 1 of 2,,97,77
350,4,10:08.0,A. Nader makes free throw 2 of 2,,98,77
351,4,9:48.0,,Shooting foul by N. Noel (drawn by B. Adebayo),98,77
352,4,9:48.0,,B. Adebayo makes free throw 1 of 2,98,78
353,4,9:48.0,,B. Adebayo makes free throw 2 of 2,98,79
354,4,9:36.0,P. George makes 3-pt jump shot from 25 ft,,101,79
355,4,9:25.0,,D. Wade misses 3-pt jump shot from 23 ft,101,79
356,4,9:21.0,,Offensive rebound by J. Winslow,101,79
357,4,9:11.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by J. Winslow),101,81
358,4,9:11.0,,Shooting foul by N. Noel (drawn by K. Olynyk),101,81
359,4,9:11.0,,K. Olynyk makes free throw 1 of 1,101,82
360,4,8:59.0,Turnover by P. George (bad pass; steal by D. Wade),,101,82
361,4,8:53.0,,K. Olynyk misses 3-pt jump shot from 23 ft,101,82
362,4,8:49.0,Defensive rebound by A. Nader,,101,82
363,4,8:47.0,D. Schröder makes 2-pt layup from 2 ft,,103,82
364,4,8:47.0,,Violation by Team (def goaltending),103,82
365,4,8:36.0,,J. Winslow makes 2-pt jump shot from 2 ft,103,84
366,4,8:24.0,P. George makes 3-pt jump shot from 25 ft,,106,84
367,4,8:10.0,,D. Wade misses 2-pt layup from 1 ft,106,84
368,4,8:06.0,Defensive rebound by P. George,,106,84
369,4,8:05.0,Turnover by A. Nader (out of bounds lost ball),,106,84
370,4,8:05.0,,Miami full timeout,106,84
371,4,8:05.0,Á. Abrines enters the game for P. George,,106,84
372,4,8:05.0,R. Westbrook enters the game for D. Schröder,,106,84
373,4,8:05.0,,J. Richardson enters the game for D. Wade,106,84
374,4,7:58.0,,Personal foul by P. Patterson (drawn by J. Richardson),106,84
375,4,7:40.0,,J. Winslow misses 2-pt jump shot from 19 ft,106,84
376,4,7:37.0,Defensive rebound by P. Patterson,,106,84
377,4,7:18.0,A. Nader misses 3-pt jump shot from 23 ft,,106,84
378,4,7:16.0,,Defensive rebound by D. Waiters,106,84
379,4,6:59.0,,D. Waiters makes 2-pt jump shot from 2 ft (assist by J. Winslow),106,86
380,4,6:50.0,Turnover by R. Westbrook (bad pass),,106,86
381,4,6:46.0,,J. Richardson misses 3-pt jump shot from 23 ft,106,86
382,4,6:44.0,Defensive rebound by P. Patterson,,106,86
383,4,6:41.0,Turnover by R. Westbrook (out of bounds lost ball),,106,86
384,4,6:17.0,,J. Richardson makes 3-pt jump shot from 23 ft (assist by D. Waiters),106,89
