,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SACRAMENTO_ACTION,LA CLIPPERS_SCORE,SACRAMENTO_SCORE
70,1,4:08.0,L. Shamet makes 3-pt jump shot from 23 ft (assist by P. Beverley),,21,13
71,1,3:46.0,,W. Cauley-Stein misses 2-pt hook shot from 5 ft,21,13
72,1,3:43.0,Defensive rebound by M. Harrell,,21,13
73,1,3:39.0,Shooting foul by C. Brewer (drawn by D. Gallinari),,21,13
74,1,3:39.0,D. Gallinari makes free throw 1 of 2,,22,13
75,1,3:39.0,,N. Bjelica enters the game for H. Barnes,22,13
76,1,3:39.0,,H. Giles enters the game for W. Cauley-Stein,22,13
77,1,3:39.0,D. Gallinari makes free throw 2 of 2,,23,13
78,1,3:30.0,,Personal foul by P. Beverley (drawn by B. Hield),23,13
79,1,3:30.0,J. Green enters the game for D. Gallinari,,23,13
80,1,3:22.0,,B. Bogdanović misses 2-pt jump shot from 13 ft,23,13
81,1,3:16.0,,Offensive rebound by B. Hield,23,13
82,1,3:16.0,,B. Hield makes 2-pt layup at rim,23,15
83,1,3:13.0,Personal foul by C. Brewer (drawn by L. Williams),,23,15
84,1,3:13.0,L. Williams makes free throw 1 of 2,,24,15
85,1,3:13.0,L. Williams misses free throw 2 of 2,,24,15
86,1,3:10.0,,Defensive rebound by H. Giles,24,15
87,1,2:50.0,,N. Bjelica misses 3-pt jump shot from 26 ft,24,15
88,1,2:48.0,Defensive rebound by M. Harrell,,24,15
89,1,2:44.0,LA Clippers full timeout,,24,15
90,1,2:44.0,G. Temple enters the game for L. Shamet,,24,15
91,1,2:44.0,,A. Burks enters the game for B. Hield,24,15
92,1,2:36.0,L. Williams misses 3-pt jump shot from 26 ft,,24,15
93,1,2:33.0,,Defensive rebound by N. Bjelica,24,15
94,1,2:23.0,,H. Giles makes 2-pt dunk from 1 ft (assist by C. Brewer),24,17
95,1,2:23.0,T. Wallace enters the game for P. Beverley,,24,17
96,1,2:04.0,J. Green misses 3-pt jump shot from 25 ft,,24,17
97,1,2:00.0,,Defensive rebound by C. Brewer,24,17
98,1,1:52.0,,H. Giles makes 2-pt jump shot from 10 ft (assist by B. Bogdanović),24,19
99,1,1:38.0,M. Harrell makes 2-pt layup from 2 ft (assist by G. Temple),,26,19
100,1,1:17.0,,H. Giles misses 2-pt jump shot from 11 ft,26,19
101,1,1:13.0,Defensive rebound by J. Green,,26,19
102,1,1:07.0,L. Williams misses 2-pt layup from 2 ft,,26,19
103,1,1:05.0,,Defensive rebound by B. Bogdanović,26,19
104,1,1:01.0,,N. Bjelica misses 3-pt jump shot from 23 ft,26,19
105,1,0:57.0,Defensive rebound by J. Green,,26,19
106,1,0:56.0,Turnover by J. Green (bad pass; steal by A. Burks),,26,19
107,1,0:40.0,,C. Brewer makes 2-pt layup from 2 ft (assist by H. Giles),26,21
108,1,0:23.0,Turnover by M. Harrell (lost ball; steal by C. Brewer),,26,21
109,1,0:21.0,,A. Burks makes 2-pt dunk from 1 ft (assist by C. Brewer),26,23
110,1,0:04.0,L. Williams misses 3-pt jump shot from 26 ft,,26,23
111,1,0:02.0,,Defensive rebound by B. Bogdanović,26,23
112,1,0:00.0,,B. Bogdanović misses 3-pt jump shot from 34 ft,26,23
113,1,0:00.0,,Offensive rebound by Team,26,23
114,2,11:45.0,Turnover by T. Wallace (bad pass; steal by H. Giles),,26,23
115,2,11:41.0,,Turnover by H. Giles (bad pass; steal by L. Williams),26,23
116,2,11:36.0,M. Harrell misses 2-pt layup from 8 ft (block by A. Burks),,26,23
117,2,11:32.0,Offensive rebound by J. Green,,26,23
118,2,11:28.0,J. Green makes 2-pt layup from 1 ft,,28,23
119,2,11:17.0,,Personal foul by T. Wallace (drawn by D. Fox),28,23
120,2,11:17.0,S. Gilgeous-Alexander enters the game for T. Wallace,,28,23
121,2,11:07.0,,H. Giles misses 2-pt jump shot from 11 ft,28,23
122,2,11:01.0,Defensive rebound by S. Gilgeous-Alexander,,28,23
123,2,10:48.0,J. Green makes 2-pt dunk from 1 ft,,30,23
124,2,10:32.0,,H. Giles makes 2-pt layup from 2 ft (assist by D. Fox),30,25
125,2,10:19.0,S. Gilgeous-Alexander makes 2-pt jump shot from 14 ft,,32,25
126,2,10:03.0,,C. Brewer makes 2-pt layup from 1 ft (assist by D. Fox),32,27
127,2,9:57.0,Turnover by L. Williams (step out of bounds),,32,27
128,2,9:57.0,,W. Cauley-Stein enters the game for H. Giles,32,27
129,2,9:47.0,,D. Fox makes 2-pt jump shot from 7 ft,32,29
130,2,9:47.0,,Shooting foul by L. Williams (drawn by D. Fox),32,29
131,2,9:47.0,,D. Fox makes free throw 1 of 1,32,30
132,2,9:31.0,L. Williams misses 3-pt jump shot from 25 ft,,32,30
133,2,9:27.0,,Defensive rebound by N. Bjelica,32,30
134,2,9:23.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by D. Fox),32,33
135,2,9:09.0,Shooting foul by A. Burks (drawn by L. Williams),,32,33
136,2,9:09.0,L. Williams misses free throw 1 of 2,,32,33
137,2,9:09.0,Offensive rebound by Team,,32,33
138,2,9:09.0,L. Williams misses free throw 2 of 2,,32,33
139,2,9:02.0,,Defensive rebound by A. Burks,32,33
140,2,8:53.0,,N. Bjelica makes 2-pt dunk from 1 ft (assist by C. Brewer),32,35
141,2,8:43.0,LA Clippers full timeout,,32,35
142,2,8:40.0,Personal foul by C. Brewer (drawn by S. Gilgeous-Alexander),,32,35
143,2,8:40.0,,H. Barnes enters the game for C. Brewer,32,35
144,2,8:23.0,M. Harrell makes 2-pt hook shot from 7 ft,,34,35
145,2,8:07.0,,A. Burks makes 2-pt jump shot from 16 ft,34,37
146,2,7:56.0,M. Harrell misses 2-pt layup from 2 ft (block by W. Cauley-Stein),,34,37
147,2,7:52.0,,Defensive rebound by W. Cauley-Stein,34,37
148,2,7:48.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Fox),34,39
149,2,7:26.0,S. Gilgeous-Alexander misses 2-pt layup from 3 ft (block by N. Bjelica),,34,39
150,2,7:24.0,,Defensive rebound by A. Burks,34,39
151,2,7:13.0,,H. Barnes misses 2-pt layup from 3 ft (block by J. Green),34,39
152,2,7:09.0,Defensive rebound by G. Temple,,34,39
153,2,7:06.0,L. Williams makes 2-pt layup from 2 ft (assist by G. Temple),,36,39
154,2,6:59.0,,A. Burks misses 3-pt jump shot from 25 ft,36,39
155,2,6:55.0,Defensive rebound by J. Green,,36,39
156,2,6:50.0,S. Gilgeous-Alexander misses 2-pt jump shot from 12 ft,,36,39
157,2,6:47.0,,Defensive rebound by N. Bjelica,36,39
158,2,6:42.0,,Sacramento full timeout,36,39
159,2,6:42.0,P. Beverley enters the game for G. Temple,,36,39
160,2,6:42.0,D. Gallinari enters the game for L. Williams,,36,39
161,2,6:42.0,,B. Hield enters the game for A. Burks,36,39
162,2,6:29.0,,B. Hield misses 2-pt layup from 5 ft,36,39
163,2,6:27.0,,Offensive rebound by W. Cauley-Stein,36,39
164,2,6:20.0,,D. Fox makes 2-pt jump shot from 11 ft,36,41
165,2,5:53.0,D. Gallinari makes 2-pt jump shot from 15 ft,,38,41
166,2,5:44.0,,Turnover by D. Fox (bad pass; steal by M. Harrell),38,41
167,2,5:39.0,Shooting foul by B. Hield (drawn by M. Harrell),,38,41
168,2,5:39.0,M. Harrell makes free throw 1 of 2,,39,41
169,2,5:39.0,L. Shamet enters the game for J. Green,,39,41
170,2,5:39.0,,B. Bogdanović enters the game for N. Bjelica,39,41
171,2,5:39.0,M. Harrell makes free throw 2 of 2,,40,41
172,2,5:21.0,,B. Hield makes 2-pt layup from 3 ft (assist by H. Barnes),40,43
173,2,5:01.0,S. Gilgeous-Alexander makes 3-pt jump shot from 23 ft (assist by M. Harrell),,43,43
174,2,4:54.0,,D. Fox misses 2-pt jump shot from 10 ft,43,43
175,2,4:51.0,Defensive rebound by M. Harrell,,43,43
176,2,4:38.0,M. Harrell makes 2-pt layup from 2 ft (assist by D. Gallinari),,45,43
177,2,4:29.0,,Shooting foul by D. Gallinari (drawn by H. Barnes),45,43
178,2,4:29.0,,H. Barnes makes free throw 1 of 2,45,44
179,2,4:29.0,I. Zubac enters the game for M. Harrell,,45,44
180,2,4:29.0,,H. Barnes makes free throw 2 of 2,45,45
181,2,4:13.0,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,,45,45
182,2,4:11.0,,Defensive rebound by W. Cauley-Stein,45,45
183,2,4:09.0,,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by D. Fox),45,47
184,2,4:09.0,,Shooting foul by L. Shamet (drawn by W. Cauley-Stein),45,47
185,2,4:09.0,,W. Cauley-Stein misses free throw 1 of 1,45,47
186,2,4:06.0,Defensive rebound by P. Beverley,,45,47
187,2,3:57.0,P. Beverley makes 2-pt layup from 3 ft,,47,47
188,2,3:51.0,,B. Hield misses 3-pt jump shot from 25 ft,47,47
189,2,3:51.0,Defensive rebound by L. Shamet,,47,47
190,2,3:43.0,L. Shamet misses 2-pt layup from 3 ft (block by W. Cauley-Stein),,47,47
191,2,3:39.0,,Defensive rebound by D. Fox,47,47
192,2,3:33.0,,H. Barnes makes 2-pt layup from 2 ft (assist by D. Fox),47,49
193,2,3:09.0,I. Zubac misses 2-pt jump shot from 7 ft,,47,49
194,2,3:05.0,,Defensive rebound by W. Cauley-Stein,47,49
195,2,3:03.0,,D. Fox misses 2-pt layup from 1 ft,47,49
196,2,2:59.0,Defensive rebound by S. Gilgeous-Alexander,,47,49
197,2,2:49.0,Shooting foul by B. Bogdanović (drawn by I. Zubac),,47,49
198,2,2:49.0,I. Zubac misses free throw 1 of 2,,47,49
199,2,2:49.0,Offensive rebound by Team,,47,49
200,2,2:49.0,,A. Burks enters the game for W. Cauley-Stein,47,49
201,2,2:49.0,,H. Giles enters the game for D. Fox,47,49
202,2,2:49.0,I. Zubac makes free throw 2 of 2,,48,49
203,2,2:34.0,,B. Hield misses 2-pt layup from 3 ft (block by P. Beverley),48,49
204,2,2:34.0,,Offensive rebound by Team,48,49
205,2,2:34.0,L. Williams enters the game for S. Gilgeous-Alexander,,48,49
206,2,2:30.0,,B. Bogdanović misses 2-pt jump shot from 17 ft,48,49
207,2,2:27.0,Defensive rebound by D. Gallinari,,48,49
208,2,2:18.0,D. Gallinari misses 3-pt jump shot from 25 ft,,48,49
209,2,2:13.0,,Defensive rebound by B. Bogdanović,48,49
210,2,2:10.0,,B. Bogdanović misses 2-pt layup from 3 ft,48,49
211,2,2:05.0,Defensive rebound by I. Zubac,,48,49
212,2,2:00.0,D. Gallinari misses 2-pt jump shot from 9 ft,,48,49
213,2,1:56.0,,Defensive rebound by B. Bogdanović,48,49
214,2,1:50.0,,H. Giles makes 2-pt jump shot from 9 ft (assist by B. Hield),48,51
215,2,1:32.0,D. Gallinari misses 2-pt jump shot from 9 ft,,48,51
216,2,1:29.0,,Defensive rebound by A. Burks,48,51
217,2,1:17.0,,H. Barnes misses 2-pt layup from 3 ft (block by I. Zubac),48,51
218,2,1:13.0,Defensive rebound by D. Gallinari,,48,51
219,2,1:10.0,D. Gallinari makes 2-pt layup from 2 ft,,50,51
220,2,1:10.0,Shooting foul by H. Giles (drawn by D. Gallinari),,50,51
221,2,1:10.0,M. Harrell enters the game for I. Zubac,,50,51
222,2,1:10.0,D. Gallinari makes free throw 1 of 1,,51,51
223,2,0:52.0,,H. Giles makes 2-pt jump shot from 11 ft (assist by B. Hield),51,53
224,2,0:43.0,Turnover by P. Beverley (out of bounds lost ball),,51,53
225,2,0:43.0,J. Green enters the game for D. Gallinari,,51,53
226,2,0:30.0,,Offensive foul by H. Barnes (drawn by P. Beverley),51,53
227,2,0:30.0,,Turnover by H. Barnes (offensive foul),51,53
228,2,0:12.0,Shooting foul by A. Burks (drawn by L. Williams),,51,53
229,2,0:12.0,L. Williams misses free throw 1 of 2,,51,53
230,2,0:12.0,Offensive rebound by Team,,51,53
231,2,0:12.0,S. Thornwell enters the game for L. Shamet,,51,53
232,2,0:12.0,L. Williams makes free throw 2 of 2,,52,53
233,2,0:03.0,,Shooting foul by J. Green (drawn by B. Hield),52,53
234,2,0:03.0,,B. Hield makes free throw 1 of 3,52,54
235,2,0:03.0,,B. Hield makes free throw 2 of 3,52,55
236,2,0:03.0,L. Shamet enters the game for S. Thornwell,,52,55
237,2,0:03.0,,B. Hield makes free throw 3 of 3,52,56
238,2,0:00.0,M. Harrell misses 3-pt jump shot from 26 ft,,52,56
239,2,0:00.0,Offensive rebound by Team,,52,56
240,3,11:46.0,Shooting foul by W. Cauley-Stein (drawn by D. Gallinari),,52,56
241,3,11:46.0,D. Gallinari makes free throw 1 of 2,,53,56
242,3,11:46.0,D. Gallinari makes free throw 2 of 2,,54,56
243,3,11:32.0,,B. Hield misses 2-pt layup from 2 ft,54,56
244,3,11:28.0,Defensive rebound by S. Gilgeous-Alexander,,54,56
245,3,11:21.0,S. Gilgeous-Alexander misses 2-pt jump shot from 10 ft,,54,56
246,3,11:17.0,Offensive rebound by I. Zubac,,54,56
247,3,11:17.0,I. Zubac misses 2-pt layup at rim,,54,56
248,3,11:12.0,,Defensive rebound by B. Hield,54,56
249,3,11:09.0,,W. Cauley-Stein misses 2-pt jump shot from 9 ft,54,56
250,3,11:06.0,Defensive rebound by P. Beverley,,54,56
251,3,10:56.0,P. Beverley makes 3-pt jump shot from 25 ft (assist by I. Zubac),,57,56
252,3,10:41.0,,W. Cauley-Stein misses 2-pt layup from 2 ft,57,56
253,3,10:35.0,,W. Cauley-Stein makes 2-pt layup from 1 ft,57,58
254,3,10:35.0,,Offensive rebound by W. Cauley-Stein,57,58
255,3,10:21.0,P. Beverley makes 2-pt jump shot from 16 ft,,59,58
256,3,10:01.0,,D. Fox misses 2-pt jump shot from 10 ft,59,58
257,3,9:57.0,Defensive rebound by D. Gallinari,,59,58
258,3,9:40.0,L. Shamet misses 3-pt jump shot from 25 ft,,59,58
259,3,9:37.0,,Defensive rebound by H. Barnes,59,58
260,3,9:32.0,,H. Barnes makes 3-pt jump shot from 26 ft (assist by B. Hield),59,61
261,3,9:11.0,I. Zubac misses 2-pt hook shot from 7 ft,,59,61
262,3,9:07.0,,Defensive rebound by W. Cauley-Stein,59,61
263,3,8:53.0,,B. Bogdanović misses 2-pt jump shot from 11 ft,59,61
264,3,8:51.0,Defensive rebound by D. Gallinari,,59,61
265,3,8:41.0,Personal foul by B. Hield (drawn by S. Gilgeous-Alexander),,59,61
266,3,8:35.0,D. Gallinari makes 3-pt jump shot from 25 ft,,62,61
267,3,8:23.0,,B. Bogdanović misses 2-pt jump shot from 9 ft,62,61
268,3,8:20.0,Defensive rebound by I. Zubac,,62,61
269,3,8:11.0,S. Gilgeous-Alexander misses 2-pt layup from 3 ft,,62,61
270,3,8:08.0,,Defensive rebound by W. Cauley-Stein,62,61
271,3,8:08.0,,Personal take foul by P. Beverley (drawn by B. Hield),62,61
272,3,8:08.0,,Sacramento full timeout,62,61
273,3,7:58.0,,B. Hield makes 3-pt jump shot from 26 ft (assist by D. Fox),62,64
274,3,7:30.0,S. Gilgeous-Alexander makes 3-pt jump shot from 23 ft (assist by D. Gallinari),,65,64
275,3,7:12.0,,W. Cauley-Stein misses 2-pt layup from 4 ft (block by I. Zubac),65,64
276,3,7:09.0,Defensive rebound by P. Beverley,,65,64
277,3,7:05.0,P. Beverley misses 3-pt jump shot from 25 ft,,65,64
278,3,7:01.0,,Defensive rebound by D. Fox,65,64
279,3,6:56.0,,Turnover by B. Bogdanović (bad pass; steal by S. Gilgeous-Alexander),65,64
280,3,6:51.0,L. Shamet makes 3-pt jump shot from 24 ft (assist by S. Gilgeous-Alexander),,68,64
281,3,6:51.0,Shooting foul by H. Barnes (drawn by L. Shamet),,68,64
282,3,6:51.0,L. Shamet makes free throw 1 of 1,,69,64
283,3,6:43.0,,B. Hield misses 3-pt jump shot from 25 ft,69,64
284,3,6:39.0,Defensive rebound by L. Shamet,,69,64
285,3,6:33.0,I. Zubac makes 2-pt layup from 2 ft (assist by L. Shamet),,71,64
286,3,6:23.0,,Personal foul by P. Beverley (drawn by B. Hield),71,64
287,3,6:23.0,,C. Brewer enters the game for B. Bogdanović,71,64
288,3,6:16.0,,H. Barnes makes 2-pt jump shot from 18 ft (assist by W. Cauley-Stein),71,66
289,3,5:51.0,P. Beverley misses 2-pt jump shot from 7 ft,,71,66
290,3,5:49.0,Offensive rebound by I. Zubac,,71,66
291,3,5:48.0,I. Zubac makes 2-pt layup from 1 ft,,73,66
292,3,5:40.0,,W. Cauley-Stein makes 2-pt layup from 5 ft,73,68
293,3,5:25.0,L. Shamet makes 3-pt jump shot from 25 ft (assist by P. Beverley),,76,68
294,3,5:24.0,,Sacramento full timeout,76,68
295,3,5:24.0,,H. Giles enters the game for W. Cauley-Stein,76,68
296,3,5:04.0,,H. Giles makes 2-pt layup from 1 ft (assist by H. Barnes),76,70
297,3,4:45.0,L. Shamet misses 3-pt jump shot from 23 ft,,76,70
298,3,4:43.0,,Defensive rebound by B. Hield,76,70
299,3,4:36.0,,H. Giles makes 2-pt layup from 2 ft,76,72
300,3,4:17.0,Shooting foul by D. Fox (drawn by L. Shamet),,76,72
301,3,4:17.0,L. Shamet makes free throw 1 of 2,,77,72
302,3,4:17.0,M. Harrell enters the game for I. Zubac,,77,72
303,3,4:17.0,L. Shamet makes free throw 2 of 2,,78,72
304,3,4:02.0,,H. Giles misses 2-pt jump shot from 8 ft (block by M. Harrell),78,72
305,3,3:59.0,Defensive rebound by D. Gallinari,,78,72
306,3,3:46.0,D. Gallinari misses 2-pt jump shot from 19 ft,,78,72
307,3,3:46.0,Offensive rebound by M. Harrell,,78,72
308,3,3:41.0,M. Harrell misses 2-pt jump shot from 3 ft,,78,72
309,3,3:39.0,Offensive rebound by P. Beverley,,78,72
310,3,3:29.0,M. Harrell misses 2-pt hook shot from 5 ft,,78,72
311,3,3:26.0,,Defensive rebound by D. Fox,78,72
312,3,3:24.0,,Shooting foul by P. Beverley (drawn by B. Hield),78,72
313,3,3:24.0,,B. Hield makes free throw 1 of 3,78,73
314,3,3:24.0,,B. Hield makes free throw 2 of 3,78,74
315,3,3:24.0,L. Williams enters the game for P. Beverley,,78,74
316,3,3:24.0,,N. Bjelica enters the game for H. Barnes,78,74
317,3,3:24.0,,Y. Ferrell enters the game for D. Fox,78,74
318,3,3:24.0,,B. Hield makes free throw 3 of 3,78,75
319,3,3:07.0,D. Gallinari makes 2-pt layup from 4 ft,,80,75
320,3,2:58.0,,B. Hield makes 2-pt jump shot from 22 ft,80,77
321,3,2:57.0,LA Clippers full timeout,,80,77
322,3,2:57.0,J. Green enters the game for D. Gallinari,,80,77
323,3,2:49.0,Turnover by M. Harrell (offensive foul),,80,77
324,3,2:49.0,Offensive foul by M. Harrell (drawn by C. Brewer),,80,77
325,3,2:49.0,G. Temple enters the game for L. Shamet,,80,77
326,3,2:33.0,,H. Giles misses 2-pt jump shot from 6 ft,80,77
327,3,2:28.0,Defensive rebound by J. Green,,80,77
328,3,2:25.0,L. Williams misses 2-pt layup from 9 ft,,80,77
329,3,2:21.0,,Defensive rebound by H. Giles,80,77
330,3,2:14.0,,B. Hield misses 3-pt jump shot from 25 ft,80,77
331,3,2:12.0,Defensive rebound by L. Williams,,80,77
332,3,2:11.0,Shooting foul by N. Bjelica (drawn by M. Harrell),,80,77
333,3,2:11.0,M. Harrell makes free throw 1 of 2,,81,77
334,3,2:11.0,M. Harrell misses free throw 2 of 2,,81,77
335,3,2:07.0,Offensive rebound by S. Gilgeous-Alexander,,81,77
336,3,2:04.0,S. Gilgeous-Alexander makes 2-pt jump shot from 14 ft (assist by G. Temple),,83,77
337,3,1:52.0,,Y. Ferrell misses 2-pt jump shot from 17 ft,83,77
338,3,1:49.0,Defensive rebound by L. Williams,,83,77
339,3,1:42.0,J. Green misses 2-pt layup from 2 ft (block by N. Bjelica),,83,77
340,3,1:38.0,,Defensive rebound by H. Giles,83,77
341,3,1:31.0,,B. Hield misses 2-pt layup from 2 ft,83,77
342,3,1:30.0,,Offensive rebound by H. Giles,83,77
343,3,1:30.0,,H. Giles misses 2-pt layup from 1 ft,83,77
344,3,1:30.0,,Offensive rebound by Team,83,77
345,3,1:30.0,Loose ball foul by S. Gilgeous-Alexander (drawn by Y. Ferrell),,83,77
346,3,1:29.0,,Personal foul by S. Gilgeous-Alexander (drawn by H. Giles),83,77
347,3,1:29.0,,Y. Ferrell makes free throw 1 of 2,83,78
348,3,1:29.0,,Y. Ferrell makes free throw 2 of 2,83,79
349,3,1:29.0,L. Shamet enters the game for S. Gilgeous-Alexander,,83,79
350,3,1:15.0,L. Williams misses 2-pt jump shot from 2 ft (block by N. Bjelica),,83,79
351,3,1:15.0,Offensive rebound by Team,,83,79
352,3,1:06.0,M. Harrell misses 2-pt layup from 2 ft,,83,79
353,3,1:04.0,,Turnover by Y. Ferrell (bad pass; steal by J. Green),83,79
354,3,1:05.0,,Defensive rebound by Y. Ferrell,83,79
355,3,1:01.0,J. Green misses 2-pt layup from 4 ft,,83,79
356,3,1:01.0,Offensive rebound by J. Green,,83,79
357,3,1:01.0,Shooting foul by B. Hield (drawn by J. Green),,83,79
358,3,1:01.0,J. Green misses free throw 1 of 2,,83,79
359,3,1:01.0,Offensive rebound by Team,,83,79
360,3,1:01.0,J. Green makes free throw 2 of 2,,84,79
361,3,0:40.0,,Personal foul by J. Green (drawn by H. Giles),84,79
362,3,0:40.0,,H. Giles misses free throw 1 of 2,84,79
363,3,0:40.0,,Offensive rebound by Team,84,79
364,3,0:40.0,,H. Giles makes free throw 2 of 2,84,80
365,3,0:33.0,L. Williams makes 2-pt jump shot from 10 ft,,86,80
366,3,0:33.0,Shooting foul by N. Bjelica (drawn by L. Williams),,86,80
367,3,0:33.0,L. Williams makes free throw 1 of 1,,87,80
368,3,0:17.0,,Personal foul by G. Temple (drawn by B. Hield),87,80
369,3,0:17.0,,B. Hield makes free throw 1 of 2,87,81
370,3,0:17.0,,H. Barnes enters the game for N. Bjelica,87,81
371,3,0:17.0,,B. Hield makes free throw 2 of 2,87,82
372,3,0:02.0,L. Williams misses 3-pt jump shot from 25 ft,,87,82
373,3,0:02.0,,Defensive rebound by Y. Ferrell,87,82
374,4,11:35.0,,A. Burks misses 3-pt jump shot from 24 ft,87,82
375,4,11:31.0,Defensive rebound by L. Shamet,,87,82
