,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW YORK_ACTION,BROOKLYN_SCORE,NEW YORK_SCORE
58,1,4:12.0,,E. Freedom makes free throw 2 of 2,19,21
59,1,3:58.0,S. Dinwiddie misses 2-pt layup from 1 ft,,19,21
60,1,3:56.0,Offensive rebound by E. Davis,,19,21
61,1,3:55.0,E. Davis makes 2-pt dunk at rim,,21,21
62,1,3:49.0,Violation by Team (kicked ball),,21,21
63,1,3:43.0,,E. Mudiay misses 3-pt jump shot from 26 ft,21,21
64,1,3:40.0,Defensive rebound by R. Hollis-Jefferson,,21,21
65,1,3:35.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,21,21
66,1,3:33.0,Offensive rebound by D. Carroll,,21,21
67,1,3:20.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft,,23,21
68,1,2:59.0,,Turnover by E. Mudiay (out of bounds lost ball),23,21
69,1,2:59.0,Brooklyn full timeout,,23,21
70,1,2:59.0,R. Kurucs enters the game for A. Crabbe,,23,21
71,1,2:59.0,D. Russell enters the game for R. Hollis-Jefferson,,23,21
72,1,2:59.0,,M. Robinson enters the game for E. Freedom,23,21
73,1,2:59.0,,A. Trier enters the game for E. Mudiay,23,21
74,1,2:36.0,Turnover by S. Dinwiddie (out of bounds lost ball),,23,21
75,1,2:23.0,,K. Knox misses 2-pt jump shot from 19 ft,23,21
76,1,2:19.0,Defensive rebound by S. Dinwiddie,,23,21
77,1,2:15.0,S. Dinwiddie makes 2-pt layup from 1 ft,,25,21
78,1,2:04.0,,A. Trier makes 2-pt layup from 1 ft,25,23
79,1,1:58.0,R. Kurucs misses 3-pt jump shot from 24 ft,,25,23
80,1,1:56.0,Offensive rebound by E. Davis,,25,23
81,1,1:56.0,Shooting foul by M. Robinson (drawn by E. Davis),,25,23
82,1,1:56.0,E. Davis misses free throw 1 of 2,,25,23
83,1,1:56.0,Offensive rebound by Team,,25,23
84,1,1:56.0,,C. Lee enters the game for M. Hezonja,25,23
85,1,1:56.0,E. Davis makes free throw 2 of 2,,26,23
86,1,1:36.0,,Turnover by K. Knox (traveling),26,23
87,1,1:22.0,D. Carroll makes 2-pt jump shot from 22 ft (assist by S. Dinwiddie),,28,23
88,1,0:59.0,,K. Knox misses 2-pt jump shot from 16 ft (block by R. Kurucs),28,23
89,1,0:55.0,Defensive rebound by D. Russell,,28,23
90,1,0:52.0,D. Carroll misses 3-pt jump shot from 26 ft,,28,23
91,1,0:51.0,Offensive rebound by E. Davis,,28,23
92,1,0:51.0,E. Davis makes 2-pt layup from 1 ft,,30,23
93,1,0:51.0,,New York full timeout,30,23
94,1,0:41.0,,Turnover by A. Trier (lost ball; steal by S. Dinwiddie),30,23
95,1,0:27.0,D. Russell misses 2-pt jump shot from 18 ft,,30,23
96,1,0:23.0,,Defensive rebound by K. Knox,30,23
97,1,0:04.0,,A. Trier misses 2-pt jump shot from 22 ft,30,23
98,1,0:04.0,Defensive rebound by R. Kurucs,,30,23
99,1,0:00.0,R. Kurucs misses 3-pt jump shot from 36 ft,,30,23
100,1,0:00.0,Offensive rebound by Team,,30,23
101,2,11:46.0,,Turnover by T. Hardaway (traveling),30,23
102,2,11:25.0,D. Carroll misses 3-pt jump shot from 23 ft,,30,23
103,2,11:22.0,,Defensive rebound by T. Hardaway,30,23
104,2,11:21.0,,Personal foul by D. Russell (drawn by C. Lee),30,23
105,2,11:10.0,,C. Lee misses 2-pt jump shot from 18 ft,30,23
106,2,11:08.0,,Offensive rebound by M. Robinson,30,23
107,2,11:06.0,,M. Robinson misses 2-pt layup from 1 ft (block by J. Dudley),30,23
108,2,11:05.0,Defensive rebound by Team,,30,23
109,2,10:44.0,D. Russell misses 2-pt jump shot from 6 ft,,30,23
110,2,10:42.0,Offensive rebound by E. Davis,,30,23
111,2,10:42.0,E. Davis misses 2-pt layup from 1 ft,,30,23
112,2,10:38.0,Offensive rebound by D. Carroll,,30,23
113,2,10:38.0,D. Carroll makes 2-pt layup from 1 ft,,32,23
114,2,10:31.0,,T. Hardaway makes 2-pt jump shot from 20 ft,32,25
115,2,10:31.0,,Shooting foul by R. Kurucs (drawn by T. Hardaway),32,25
116,2,10:31.0,,N. Vonleh enters the game for C. Lee,32,25
117,2,10:31.0,,T. Hardaway makes free throw 1 of 1,32,26
118,2,10:20.0,J. Dudley misses 3-pt jump shot from 26 ft,,32,26
119,2,10:18.0,Offensive rebound by D. Carroll,,32,26
120,2,10:12.0,D. Russell misses 3-pt jump shot from 28 ft,,32,26
121,2,10:08.0,Offensive rebound by J. Dudley,,32,26
122,2,10:07.0,J. Dudley makes 2-pt layup from 1 ft,,34,26
123,2,9:54.0,,T. Hardaway misses 3-pt jump shot from 26 ft,34,26
124,2,9:51.0,Defensive rebound by E. Davis,,34,26
125,2,9:44.0,D. Russell makes 2-pt jump shot from 3 ft,,36,26
126,2,9:43.0,,New York full timeout,36,26
127,2,9:43.0,,E. Freedom enters the game for M. Robinson,36,26
128,2,9:35.0,,Personal foul by R. Kurucs (drawn by T. Hardaway),36,26
129,2,9:24.0,,N. Vonleh misses 3-pt jump shot from 25 ft,36,26
130,2,9:21.0,Defensive rebound by D. Carroll,,36,26
131,2,9:10.0,R. Kurucs misses 2-pt layup from 1 ft,,36,26
132,2,9:10.0,,Defensive rebound by A. Trier,36,26
133,2,9:05.0,,A. Trier misses 2-pt layup from 1 ft,36,26
134,2,9:05.0,Defensive rebound by Team,,36,26
135,2,9:05.0,,Loose ball foul by N. Vonleh (drawn by D. Carroll),36,26
136,2,8:47.0,D. Carroll misses 2-pt layup from 1 ft,,36,26
137,2,8:45.0,,Defensive rebound by E. Freedom,36,26
138,2,8:34.0,,Shooting foul by R. Kurucs (drawn by A. Trier),36,26
139,2,8:34.0,,A. Trier makes free throw 1 of 2,36,27
140,2,8:34.0,S. Dinwiddie enters the game for R. Kurucs,,36,27
141,2,8:34.0,,E. Mudiay enters the game for D. Dotson,36,27
142,2,8:34.0,,A. Trier makes free throw 2 of 2,36,28
143,2,8:18.0,D. Russell makes 2-pt layup from 2 ft,,38,28
144,2,7:55.0,,E. Freedom makes 2-pt jump shot from 3 ft (assist by E. Mudiay),38,30
145,2,7:44.0,Turnover by D. Russell (bad pass; steal by N. Vonleh),,38,30
146,2,7:38.0,,A. Trier makes 2-pt layup from 1 ft,38,32
147,2,7:38.0,Brooklyn full timeout,,38,32
148,2,7:38.0,,M. Hezonja enters the game for T. Hardaway,38,32
149,2,7:21.0,S. Dinwiddie misses 2-pt layup at rim,,38,32
150,2,7:18.0,,Defensive rebound by E. Freedom,38,32
151,2,7:07.0,,Turnover by A. Trier (bad pass; steal by D. Russell),38,32
152,2,7:04.0,S. Dinwiddie makes 2-pt layup from 1 ft (assist by D. Russell),,40,32
153,2,6:37.0,,Turnover by Team (shot clock),40,32
154,2,6:30.0,Personal foul by E. Mudiay (drawn by S. Dinwiddie),,40,32
155,2,6:21.0,D. Russell misses 2-pt jump shot from 16 ft,,40,32
156,2,6:18.0,,Defensive rebound by N. Vonleh,40,32
157,2,6:09.0,,M. Hezonja makes 2-pt jump shot from 22 ft (assist by N. Vonleh),40,34
158,2,5:58.0,Shooting foul by E. Freedom (drawn by E. Davis),,40,34
159,2,5:58.0,E. Davis makes free throw 1 of 2,,41,34
160,2,5:58.0,J. Harris enters the game for D. Russell,,41,34
161,2,5:58.0,E. Davis misses free throw 2 of 2,,41,34
162,2,5:56.0,,Defensive rebound by E. Freedom,41,34
163,2,5:44.0,,E. Freedom makes 2-pt layup at rim (assist by E. Mudiay),41,36
164,2,5:44.0,,Shooting foul by D. Carroll (drawn by E. Freedom),41,36
165,2,5:44.0,J. Allen enters the game for E. Davis,,41,36
166,2,5:44.0,,E. Freedom misses free throw 1 of 1,41,36
167,2,5:44.0,Defensive rebound by J. Dudley,,41,36
168,2,5:33.0,J. Dudley makes 2-pt jump shot from 20 ft (assist by J. Harris),,43,36
169,2,5:12.0,,E. Mudiay makes 3-pt jump shot from 22 ft (assist by N. Vonleh),43,39
170,2,4:59.0,Shooting foul by E. Freedom (drawn by J. Harris),,43,39
171,2,4:59.0,A. Crabbe enters the game for D. Carroll,,43,39
172,2,4:59.0,R. Hollis-Jefferson enters the game for J. Dudley,,43,39
173,2,4:59.0,,T. Hardaway enters the game for A. Trier,43,39
174,2,4:59.0,J. Harris misses free throw 1 of 2,,43,39
175,2,4:59.0,Offensive rebound by Team,,43,39
176,2,4:59.0,J. Harris makes free throw 2 of 2,,44,39
177,2,4:50.0,,T. Hardaway misses 3-pt jump shot from 25 ft,44,39
178,2,4:47.0,Defensive rebound by J. Harris,,44,39
179,2,4:41.0,J. Harris misses 3-pt jump shot from 26 ft,,44,39
180,2,4:37.0,,Defensive rebound by E. Freedom,44,39
181,2,4:31.0,,E. Mudiay misses 3-pt jump shot from 26 ft,44,39
182,2,4:23.0,Defensive rebound by J. Allen,,44,39
183,2,4:17.0,R. Hollis-Jefferson makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,47,39
184,2,3:59.0,,N. Vonleh misses 3-pt jump shot from 23 ft,47,39
185,2,3:56.0,Defensive rebound by A. Crabbe,,47,39
186,2,3:49.0,A. Crabbe makes 3-pt jump shot from 28 ft (assist by S. Dinwiddie),,50,39
187,2,3:48.0,,New York full timeout,50,39
188,2,3:33.0,,Turnover by N. Vonleh (bad pass; steal by A. Crabbe),50,39
189,2,3:28.0,Turnover by S. Dinwiddie (bad pass; steal by N. Vonleh),,50,39
190,2,3:26.0,,Shooting foul by S. Dinwiddie (drawn by E. Mudiay),50,39
191,2,3:26.0,,E. Mudiay misses free throw 1 of 2,50,39
192,2,3:26.0,,Offensive rebound by Team,50,39
193,2,3:26.0,,D. Dotson enters the game for N. Vonleh,50,39
194,2,3:26.0,,E. Mudiay makes free throw 2 of 2,50,40
195,2,3:12.0,J. Harris misses 2-pt layup at rim,,50,40
196,2,3:10.0,,Defensive rebound by E. Freedom,50,40
197,2,2:56.0,,M. Hezonja misses 2-pt jump shot from 15 ft,50,40
198,2,2:53.0,Defensive rebound by A. Crabbe,,50,40
199,2,2:46.0,Shooting foul by M. Hezonja (drawn by S. Dinwiddie),,50,40
200,2,2:46.0,S. Dinwiddie makes free throw 1 of 2,,51,40
201,2,2:46.0,S. Dinwiddie misses free throw 2 of 2,,51,40
202,2,2:44.0,,Defensive rebound by M. Hezonja,51,40
203,2,2:22.0,,D. Dotson misses 2-pt jump shot from 11 ft,51,40
204,2,2:17.0,Defensive rebound by R. Hollis-Jefferson,,51,40
205,2,2:12.0,J. Harris makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,54,40
206,2,2:02.0,,T. Hardaway misses 2-pt jump shot from 3 ft,54,40
207,2,1:58.0,Defensive rebound by J. Allen,,54,40
208,2,1:50.0,J. Allen misses 2-pt hook shot from 9 ft,,54,40
209,2,1:48.0,,Defensive rebound by E. Freedom,54,40
210,2,1:31.0,,E. Freedom misses 2-pt layup from 1 ft (block by J. Allen),54,40
211,2,1:29.0,Defensive rebound by J. Allen,,54,40
212,2,1:24.0,J. Harris misses 2-pt layup from 2 ft,,54,40
213,2,1:22.0,,Defensive rebound by E. Mudiay,54,40
214,2,1:19.0,,Shooting foul by S. Dinwiddie (drawn by M. Hezonja),54,40
215,2,1:19.0,,M. Hezonja misses free throw 1 of 2,54,40
216,2,1:19.0,,Offensive rebound by Team,54,40
217,2,1:19.0,,M. Hezonja makes free throw 2 of 2,54,41
218,2,1:03.0,J. Allen misses 2-pt layup at rim,,54,41
219,2,1:02.0,Offensive rebound by J. Allen,,54,41
220,2,1:02.0,J. Allen makes 2-pt hook shot from 3 ft,,56,41
221,2,0:45.0,,E. Freedom misses 2-pt hook shot from 5 ft,56,41
222,2,0:42.0,Defensive rebound by S. Dinwiddie,,56,41
223,2,0:36.0,Turnover by J. Harris (bad pass; steal by T. Hardaway),,56,41
224,2,0:33.0,,Shooting foul by R. Hollis-Jefferson (drawn by T. Hardaway),56,41
225,2,0:33.0,,N. Vonleh enters the game for E. Freedom,56,41
226,2,0:33.0,,T. Hardaway makes free throw 1 of 2,56,42
227,2,0:33.0,,T. Hardaway makes free throw 2 of 2,56,43
228,2,0:18.0,Personal foul by E. Mudiay (drawn by S. Dinwiddie),,56,43
229,2,0:18.0,S. Dinwiddie misses free throw 1 of 2,,56,43
230,2,0:18.0,Offensive rebound by Team,,56,43
231,2,0:18.0,S. Dinwiddie misses free throw 2 of 2,,56,43
232,2,0:16.0,,Defensive rebound by M. Hezonja,56,43
233,2,0:06.0,,E. Mudiay makes 2-pt jump shot from 17 ft,56,45
234,2,0:00.0,A. Crabbe misses 2-pt jump shot from 18 ft,,56,45
235,2,0:00.0,Offensive rebound by Team,,56,45
236,3,11:43.0,,E. Freedom misses 2-pt layup from 2 ft,56,45
237,3,11:39.0,Defensive rebound by R. Hollis-Jefferson,,56,45
238,3,11:30.0,J. Allen makes 2-pt layup from 1 ft (assist by J. Harris),,58,45
239,3,11:30.0,Shooting foul by E. Mudiay (drawn by J. Allen),,58,45
240,3,11:30.0,J. Allen makes free throw 1 of 1,,59,45
241,3,11:12.0,,N. Vonleh makes 2-pt hook shot from 6 ft,59,47
242,3,11:03.0,J. Allen makes 2-pt layup from 7 ft (assist by D. Russell),,61,47
243,3,11:03.0,Shooting foul by N. Vonleh (drawn by J. Allen),,61,47
244,3,11:03.0,J. Allen makes free throw 1 of 1,,62,47
245,3,10:49.0,,M. Hezonja misses 2-pt layup from 10 ft (block by J. Allen),62,47
246,3,10:46.0,Defensive rebound by J. Allen,,62,47
247,3,10:38.0,J. Allen misses 2-pt hook shot from 4 ft,,62,47
248,3,10:34.0,Offensive rebound by J. Allen,,62,47
249,3,10:34.0,J. Allen misses 2-pt layup at rim,,62,47
250,3,10:33.0,,Defensive rebound by M. Hezonja,62,47
251,3,10:29.0,,T. Hardaway misses 3-pt jump shot from 29 ft,62,47
252,3,10:25.0,Defensive rebound by J. Allen,,62,47
253,3,10:16.0,J. Harris misses 2-pt layup from 3 ft,,62,47
254,3,10:13.0,,Defensive rebound by E. Freedom,62,47
255,3,10:08.0,,T. Hardaway misses 2-pt jump shot from 17 ft,62,47
256,3,10:05.0,Defensive rebound by J. Allen,,62,47
257,3,9:53.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft (block by T. Hardaway),,62,47
258,3,9:52.0,Offensive rebound by Team,,62,47
259,3,9:51.0,Turnover by R. Hollis-Jefferson (out of bounds lost ball),,62,47
260,3,9:38.0,,Turnover by N. Vonleh (lost ball; steal by R. Hollis-Jefferson),62,47
261,3,9:26.0,D. Russell misses 2-pt jump shot from 4 ft,,62,47
262,3,9:24.0,,Defensive rebound by N. Vonleh,62,47
263,3,9:18.0,,Shooting foul by J. Allen (drawn by N. Vonleh),62,47
264,3,9:18.0,,N. Vonleh makes free throw 1 of 2,62,48
265,3,9:18.0,,N. Vonleh makes free throw 2 of 2,62,49
266,3,9:02.0,D. Russell makes 2-pt jump shot from 10 ft,,64,49
267,3,8:47.0,,E. Freedom makes 2-pt layup from 2 ft (assist by E. Mudiay),64,51
268,3,8:34.0,Turnover by J. Harris (step out of bounds),,64,51
269,3,8:27.0,,T. Hardaway makes 2-pt jump shot from 18 ft,64,53
270,3,8:09.0,R. Hollis-Jefferson makes 2-pt jump shot from 1 ft (assist by A. Crabbe),,66,53
271,3,7:51.0,,Shooting foul by J. Harris (drawn by E. Mudiay),66,53
272,3,7:51.0,,E. Mudiay makes free throw 1 of 2,66,54
273,3,7:51.0,,E. Mudiay makes free throw 2 of 2,66,55
274,3,7:33.0,J. Harris makes 3-pt jump shot from 30 ft (assist by D. Russell),,69,55
275,3,7:13.0,,E. Freedom makes 2-pt layup from 1 ft (assist by N. Vonleh),69,57
276,3,6:54.0,A. Crabbe makes 3-pt jump shot from 23 ft (assist by R. Hollis-Jefferson),,72,57
277,3,6:42.0,,T. Hardaway misses 3-pt jump shot from 25 ft,72,57
278,3,6:37.0,Defensive rebound by D. Russell,,72,57
279,3,6:33.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by D. Russell),,75,57
280,3,6:31.0,,New York full timeout,75,57
281,3,6:31.0,,D. Dotson enters the game for N. Vonleh,75,57
282,3,6:16.0,,E. Mudiay misses 2-pt jump shot from 9 ft,75,57
283,3,6:12.0,,Offensive rebound by E. Freedom,75,57
284,3,6:11.0,,E. Freedom makes 2-pt layup from 2 ft,75,59
285,3,6:01.0,Personal foul by D. Dotson (drawn by A. Crabbe),,75,59
286,3,6:01.0,S. Dinwiddie enters the game for D. Russell,,75,59
287,3,5:52.0,J. Harris misses 3-pt jump shot from 25 ft,,75,59
288,3,5:51.0,,Defensive rebound by E. Freedom,75,59
289,3,5:38.0,,T. Hardaway misses 2-pt jump shot from 10 ft,75,59
290,3,5:34.0,,Offensive rebound by E. Freedom,75,59
291,3,5:34.0,,E. Freedom makes 2-pt layup from 1 ft,75,61
292,3,5:21.0,Shooting foul by E. Freedom (drawn by J. Allen),,75,61
293,3,5:21.0,D. Carroll enters the game for J. Harris,,75,61
294,3,5:21.0,,A. Trier enters the game for T. Hardaway,75,61
295,3,5:21.0,J. Allen makes free throw 1 of 2,,76,61
296,3,5:21.0,J. Allen makes free throw 2 of 2,,77,61
297,3,5:01.0,,Shooting foul by J. Allen (drawn by E. Freedom),77,61
298,3,5:01.0,E. Davis enters the game for J. Allen,,77,61
299,3,5:01.0,,E. Freedom makes free throw 1 of 2,77,62
300,3,5:01.0,,E. Freedom misses free throw 2 of 2,77,62
301,3,4:59.0,Defensive rebound by Team,,77,62
302,3,4:46.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,79,62
303,3,4:46.0,Shooting foul by M. Hezonja (drawn by R. Hollis-Jefferson),,79,62
304,3,4:46.0,R. Hollis-Jefferson makes free throw 1 of 1,,80,62
305,3,4:30.0,,M. Hezonja makes 3-pt jump shot from 25 ft (assist by E. Freedom),80,65
306,3,4:09.0,R. Hollis-Jefferson misses 2-pt jump shot from 5 ft,,80,65
307,3,4:07.0,,Defensive rebound by E. Freedom,80,65
308,3,4:03.0,,E. Mudiay misses 2-pt layup from 2 ft,80,65
309,3,4:01.0,Defensive rebound by S. Dinwiddie,,80,65
310,3,3:57.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,80,65
311,3,3:54.0,,Defensive rebound by D. Dotson,80,65
312,3,3:51.0,,A. Trier misses 3-pt jump shot from 24 ft,80,65
313,3,3:47.0,Defensive rebound by A. Crabbe,,80,65
314,3,3:43.0,Brooklyn full timeout,,80,65
315,3,3:43.0,,F. Ntilikina enters the game for E. Freedom,80,65
316,3,3:43.0,,M. Robinson enters the game for E. Mudiay,80,65
317,3,3:40.0,Shooting foul by M. Robinson (drawn by R. Hollis-Jefferson),,80,65
318,3,3:40.0,R. Hollis-Jefferson makes free throw 1 of 2,,81,65
319,3,3:40.0,R. Hollis-Jefferson makes free throw 2 of 2,,82,65
320,3,3:31.0,,Personal foul by A. Crabbe (drawn by M. Robinson),82,65
321,3,3:31.0,R. Kurucs enters the game for A. Crabbe,,82,65
322,3,3:31.0,D. Russell enters the game for R. Hollis-Jefferson,,82,65
323,3,3:22.0,,D. Dotson misses 2-pt jump shot from 19 ft,82,65
324,3,3:19.0,Defensive rebound by E. Davis,,82,65
325,3,3:04.0,Turnover by D. Carroll (bad pass; steal by M. Robinson),,82,65
326,3,3:03.0,,Personal foul by D. Russell (drawn by D. Dotson),82,65
327,3,3:03.0,,D. Dotson misses free throw 1 of 2,82,65
328,3,3:03.0,,Offensive rebound by Team,82,65
329,3,3:03.0,,K. Knox enters the game for M. Hezonja,82,65
330,3,3:03.0,,D. Dotson misses free throw 2 of 2,82,65
331,3,2:59.0,,Offensive rebound by K. Knox,82,65
332,3,2:57.0,,D. Dotson makes 3-pt jump shot from 26 ft (assist by K. Knox),82,68
333,3,2:36.0,S. Dinwiddie misses 2-pt layup from 2 ft,,82,68
334,3,2:31.0,Offensive rebound by E. Davis,,82,68
335,3,2:31.0,E. Davis makes 2-pt layup at rim,,84,68
336,3,2:27.0,,D. Dotson makes 3-pt jump shot from 27 ft (assist by F. Ntilikina),84,71
337,3,2:07.0,D. Russell makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,87,71
338,3,1:54.0,,D. Dotson makes 2-pt jump shot from 19 ft,87,73
339,3,1:42.0,Shooting foul by M. Robinson (drawn by S. Dinwiddie),,87,73
340,3,1:42.0,S. Dinwiddie misses free throw 1 of 2,,87,73
341,3,1:42.0,Offensive rebound by Team,,87,73
342,3,1:42.0,S. Dinwiddie makes free throw 2 of 2,,88,73
343,3,1:31.0,,M. Robinson makes 2-pt layup from 1 ft (assist by F. Ntilikina),88,75
344,3,1:09.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,88,75
345,3,1:08.0,Offensive rebound by Team,,88,75
346,3,1:01.0,S. Dinwiddie makes 2-pt dunk from 2 ft (assist by E. Davis),,90,75
347,3,0:51.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,90,75
348,3,0:48.0,Defensive rebound by Team,,90,75
349,3,0:30.0,S. Dinwiddie makes 2-pt layup from 1 ft,,92,75
350,3,0:13.0,,D. Dotson makes 2-pt jump shot from 16 ft,92,77
351,3,0:01.0,S. Dinwiddie makes 2-pt layup from 2 ft,,94,77
352,3,0:00.0,,F. Ntilikina misses 3-pt jump shot from 81 ft,94,77
353,3,0:00.0,,Offensive rebound by Team,94,77
354,3,0:00.0,Technical foul by E. Davis,,94,77
355,3,0:00.0,,Technical foul by M. Robinson,94,77
356,4,11:40.0,Shooting foul by M. Robinson (drawn by S. Dinwiddie),,94,77
357,4,11:40.0,S. Dinwiddie makes free throw 1 of 2,,95,77
358,4,11:40.0,S. Dinwiddie makes free throw 2 of 2,,96,77
359,4,11:26.0,,D. Dotson makes 2-pt layup from 2 ft (assist by M. Robinson),96,79
360,4,11:11.0,D. Russell misses 2-pt jump shot from 15 ft,,96,79
361,4,11:10.0,,Defensive rebound by D. Dotson,96,79
362,4,11:10.0,Loose ball foul by R. Kurucs (drawn by D. Dotson),,96,79
363,4,10:54.0,,D. Dotson misses 2-pt jump shot from 14 ft,96,79
364,4,10:51.0,Defensive rebound by E. Davis,,96,79
365,4,10:42.0,Turnover by S. Dinwiddie (bad pass; steal by M. Robinson),,96,79
366,4,10:37.0,,A. Trier makes 2-pt layup from 1 ft (assist by D. Dotson),96,81
367,4,10:08.0,D. Russell misses 2-pt layup from 2 ft,,96,81
368,4,10:05.0,,Defensive rebound by F. Ntilikina,96,81
369,4,10:03.0,,Turnover by F. Ntilikina (bad pass),96,81
370,4,9:46.0,S. Dinwiddie makes 2-pt layup from 1 ft (assist by D. Russell),,98,81
371,4,9:33.0,,A. Trier makes 2-pt layup from 2 ft,98,83
372,4,9:22.0,D. Russell misses 2-pt jump shot from 4 ft,,98,83
373,4,9:18.0,,Defensive rebound by K. Knox,98,83
374,4,9:18.0,,K. Knox makes 2-pt layup from 2 ft,98,85
375,4,9:18.0,,Shooting foul by R. Kurucs (drawn by K. Knox),98,85
376,4,9:18.0,Brooklyn full timeout,,98,85
