,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,LA LAKERS_ACTION,LA CLIPPERS_SCORE,LA LAKERS_SCORE
37,1,8:22.0,D. Gallinari makes 2-pt jump shot from 16 ft (assist by I. Zubac),,10,11
38,1,8:04.0,,M. Muscala misses 2-pt jump shot from 20 ft,10,11
39,1,8:02.0,Defensive rebound by I. Zubac,,10,11
40,1,7:52.0,P. Beverley makes 3-pt jump shot from 24 ft (assist by L. Shamet),,13,11
41,1,7:36.0,,Def 3 sec tech foul by Team,13,11
42,1,7:36.0,,R. Bullock makes technical free throw,13,12
43,1,7:30.0,,Shooting foul by I. Zubac (drawn by M. Muscala),13,12
44,1,7:30.0,,M. Muscala makes free throw 1 of 2,13,13
45,1,7:30.0,,M. Muscala makes free throw 2 of 2,13,14
46,1,7:18.0,D. Gallinari misses 3-pt jump shot from 27 ft,,13,14
47,1,7:16.0,,Defensive rebound by R. Rondo,13,14
48,1,7:11.0,,Personal foul by D. Gallinari (drawn by L. James),13,14
49,1,7:11.0,J. Green enters the game for D. Gallinari,,13,14
50,1,6:51.0,,Turnover by R. Rondo (bad pass; steal by P. Beverley),13,14
51,1,6:46.0,Turnover by P. Beverley (bad pass),,13,14
52,1,6:46.0,,LA Lakers full timeout,13,14
53,1,6:31.0,,R. Bullock misses 3-pt jump shot from 27 ft,13,14
54,1,6:26.0,,Offensive rebound by K. Kuzma,13,14
55,1,6:26.0,,K. Kuzma misses 2-pt layup from 1 ft,13,14
56,1,6:25.0,Defensive rebound by P. Beverley,,13,14
57,1,6:13.0,S. Gilgeous-Alexander makes 2-pt jump shot from 19 ft,,15,14
58,1,6:02.0,,R. Rondo makes 3-pt jump shot from 29 ft,15,17
59,1,5:47.0,L. Shamet misses 3-pt jump shot from 23 ft,,15,17
60,1,5:44.0,,Defensive rebound by R. Rondo,15,17
61,1,5:39.0,,L. James makes 2-pt layup from 2 ft,15,19
62,1,5:17.0,L. Shamet misses 2-pt jump shot from 20 ft,,15,19
63,1,5:13.0,,Defensive rebound by R. Bullock,15,19
64,1,5:08.0,,R. Bullock misses 3-pt jump shot from 23 ft,15,19
65,1,5:05.0,Defensive rebound by J. Green,,15,19
66,1,5:01.0,L. Shamet misses 3-pt jump shot from 22 ft,,15,19
67,1,4:58.0,,Defensive rebound by K. Kuzma,15,19
68,1,4:50.0,,L. James misses 2-pt layup from 5 ft (block by S. Gilgeous-Alexander),15,19
69,1,4:50.0,,Offensive rebound by Team,15,19
70,1,4:50.0,M. Harrell enters the game for L. Shamet,,15,19
71,1,4:50.0,L. Williams enters the game for I. Zubac,,15,19
72,1,4:47.0,,R. Bullock makes 2-pt jump shot from 19 ft (assist by R. Rondo),15,21
73,1,4:35.0,P. Beverley makes 3-pt jump shot from 27 ft (assist by M. Harrell),,18,21
74,1,4:17.0,,R. Rondo misses 2-pt layup from 1 ft,18,21
75,1,4:15.0,Defensive rebound by M. Harrell,,18,21
76,1,4:03.0,S. Gilgeous-Alexander misses 3-pt jump shot from 23 ft,,18,21
77,1,4:00.0,,Defensive rebound by R. Rondo,18,21
78,1,3:56.0,,M. Muscala misses 3-pt jump shot from 27 ft,18,21
79,1,3:53.0,Defensive rebound by J. Green,,18,21
80,1,3:50.0,Turnover by L. Williams (out of bounds lost ball),,18,21
81,1,3:50.0,,J. Hart enters the game for L. James,18,21
82,1,3:36.0,,K. Kuzma makes 2-pt hook shot from 5 ft (assist by R. Bullock),18,23
83,1,3:30.0,LA Clippers full timeout,,18,23
84,1,3:30.0,G. Temple enters the game for P. Beverley,,18,23
85,1,3:30.0,,K. Caldwell-Pope enters the game for R. Bullock,18,23
86,1,3:23.0,Personal foul by M. Muscala (drawn by L. Williams),,18,23
87,1,3:23.0,L. Williams makes free throw 1 of 2,,19,23
88,1,3:23.0,L. Williams makes free throw 2 of 2,,20,23
89,1,3:11.0,,K. Kuzma makes 2-pt jump shot from 14 ft (assist by R. Rondo),20,25
90,1,2:52.0,J. Green misses 2-pt jump shot from 11 ft,,20,25
91,1,2:49.0,,Defensive rebound by J. Hart,20,25
92,1,2:45.0,,J. Hart misses 2-pt layup from 3 ft (block by S. Gilgeous-Alexander),20,25
93,1,2:45.0,,Offensive rebound by Team,20,25
94,1,2:45.0,T. Wallace enters the game for S. Gilgeous-Alexander,,20,25
95,1,2:39.0,,M. Muscala misses 2-pt hook shot from 3 ft,20,25
96,1,2:36.0,Defensive rebound by G. Temple,,20,25
97,1,2:29.0,L. Williams makes 2-pt dunk from 2 ft (assist by G. Temple),,22,25
98,1,2:17.0,,K. Kuzma makes 3-pt jump shot from 26 ft (assist by R. Rondo),22,28
99,1,2:05.0,G. Temple misses 3-pt jump shot from 26 ft,,22,28
100,1,2:02.0,,Defensive rebound by M. Muscala,22,28
101,1,1:51.0,,Shooting foul by J. Green (drawn by K. Kuzma),22,28
102,1,1:51.0,,K. Kuzma makes free throw 1 of 2,22,29
103,1,1:51.0,,M. Wagner enters the game for M. Muscala,22,29
104,1,1:51.0,,K. Kuzma makes free throw 2 of 2,22,30
105,1,1:40.0,Personal foul by R. Rondo (drawn by G. Temple),,22,30
106,1,1:40.0,G. Temple makes free throw 1 of 2,,23,30
107,1,1:40.0,,L. James enters the game for R. Rondo,23,30
108,1,1:40.0,G. Temple makes free throw 2 of 2,,24,30
109,1,1:30.0,,L. James misses 2-pt layup from 3 ft,24,30
110,1,1:26.0,Defensive rebound by J. Green,,24,30
111,1,1:23.0,T. Wallace misses 2-pt layup from 2 ft,,24,30
112,1,1:20.0,,Defensive rebound by J. Hart,24,30
113,1,1:04.0,,Personal foul by T. Wallace (drawn by L. James),24,30
114,1,1:04.0,,L. James makes free throw 1 of 2,24,31
115,1,1:04.0,,L. James misses free throw 2 of 2,24,31
116,1,1:01.0,Defensive rebound by M. Harrell,,24,31
117,1,0:52.0,Turnover by L. Williams (back court),,24,31
118,1,0:42.0,,Shooting foul by G. Temple (drawn by L. James),24,31
119,1,0:42.0,Technical foul by G. Temple,,24,31
120,1,0:42.0,,K. Caldwell-Pope makes technical free throw,24,32
121,1,0:42.0,,L. James makes free throw 1 of 2,24,33
122,1,0:42.0,,L. James makes free throw 2 of 2,24,34
123,1,0:35.0,L. Williams makes 2-pt jump shot from 18 ft,,26,34
124,1,0:23.0,,L. James misses 2-pt layup from 1 ft,26,34
125,1,0:20.0,Defensive rebound by T. Wallace,,26,34
126,1,0:11.0,Turnover by T. Wallace (bad pass),,26,34
127,1,0:00.0,,J. Hart misses 3-pt jump shot from 23 ft,26,34
128,1,0:00.0,,Offensive rebound by Team,26,34
129,2,11:48.0,,K. Caldwell-Pope misses 2-pt jump shot from 15 ft,26,34
130,2,11:48.0,,Offensive rebound by Team,26,34
131,2,11:48.0,Loose ball foul by G. Temple (drawn by K. Kuzma),,26,34
132,2,11:48.0,,R. Bullock enters the game for K. Kuzma,26,34
133,2,11:41.0,,J. Hart makes 2-pt layup from 2 ft (assist by L. James),26,36
134,2,11:29.0,Turnover by L. Williams (bad pass; steal by L. James),,26,36
135,2,11:23.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,26,36
136,2,11:18.0,Defensive rebound by T. Wallace,,26,36
137,2,11:12.0,Turnover by J. Green (step out of bounds),,26,36
138,2,11:00.0,,K. Caldwell-Pope misses 2-pt layup from 3 ft,26,36
139,2,10:58.0,Defensive rebound by T. Wallace,,26,36
140,2,10:54.0,J. Green makes 3-pt jump shot from 24 ft (assist by L. Williams),,29,36
141,2,10:43.0,,L. James misses 3-pt jump shot from 29 ft,29,36
142,2,10:41.0,,Offensive rebound by M. Wagner,29,36
143,2,10:41.0,,M. Wagner misses 2-pt layup from 1 ft,29,36
144,2,10:40.0,,Offensive rebound by M. Wagner,29,36
145,2,10:38.0,,Turnover by R. Bullock (bad pass; steal by J. Green),29,36
146,2,10:36.0,Shooting foul by R. Bullock (drawn by T. Wallace),,29,36
147,2,10:36.0,T. Wallace makes free throw 1 of 2,,30,36
148,2,10:36.0,T. Wallace makes free throw 2 of 2,,31,36
149,2,10:19.0,,M. Wagner misses 3-pt jump shot from 27 ft,31,36
150,2,10:18.0,Defensive rebound by M. Harrell,,31,36
151,2,10:14.0,Shooting foul by L. James (drawn by L. Williams),,31,36
152,2,10:14.0,L. Williams makes free throw 1 of 2,,32,36
153,2,10:14.0,,R. Rondo enters the game for K. Caldwell-Pope,32,36
154,2,10:14.0,L. Williams makes free throw 2 of 2,,33,36
155,2,9:54.0,,J. Hart misses 2-pt layup from 3 ft,33,36
156,2,9:52.0,Defensive rebound by G. Temple,,33,36
157,2,9:37.0,T. Wallace makes 2-pt layup from 4 ft,,35,36
158,2,9:37.0,,LA Lakers full timeout,35,36
159,2,9:37.0,,K. Kuzma enters the game for J. Hart,35,36
160,2,9:37.0,,J. McGee enters the game for M. Wagner,35,36
161,2,9:18.0,,J. McGee misses 2-pt jump shot from 9 ft,35,36
162,2,9:17.0,Defensive rebound by J. Green,,35,36
163,2,9:10.0,J. Green misses 3-pt jump shot from 26 ft,,35,36
164,2,9:07.0,Offensive rebound by M. Harrell,,35,36
165,2,9:06.0,M. Harrell misses 2-pt layup from 3 ft (block by J. McGee),,35,36
166,2,9:02.0,Offensive rebound by T. Wallace,,35,36
167,2,8:56.0,T. Wallace misses 2-pt layup from 1 ft (block by J. McGee),,35,36
168,2,8:53.0,Offensive rebound by J. Green,,35,36
169,2,8:52.0,J. Green misses 3-pt jump shot from 24 ft,,35,36
170,2,8:52.0,Offensive rebound by Team,,35,36
171,2,8:52.0,Turnover by Team (shot clock),,35,36
172,2,8:42.0,,L. James makes 2-pt dunk from 3 ft (assist by R. Rondo),35,38
173,2,8:27.0,Def 3 sec tech foul by Team,,35,38
174,2,8:27.0,L. Williams makes technical free throw,,36,38
175,2,8:27.0,P. Beverley enters the game for G. Temple,,36,38
176,2,8:27.0,L. Shamet enters the game for T. Wallace,,36,38
177,2,8:21.0,M. Harrell makes 2-pt layup from 4 ft,,38,38
178,2,8:10.0,,R. Rondo makes 3-pt jump shot from 28 ft,38,41
179,2,7:55.0,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),,40,41
180,2,7:38.0,,K. Kuzma misses 2-pt jump shot from 9 ft,40,41
181,2,7:35.0,Defensive rebound by J. Green,,40,41
182,2,7:21.0,P. Beverley misses 3-pt jump shot from 26 ft,,40,41
183,2,7:19.0,,Defensive rebound by L. James,40,41
184,2,7:12.0,,Turnover by R. Rondo (bad pass; steal by P. Beverley),40,41
185,2,6:55.0,L. Williams misses 3-pt jump shot from 23 ft,,40,41
186,2,6:52.0,Offensive rebound by P. Beverley,,40,41
187,2,6:49.0,M. Harrell makes 2-pt dunk from 2 ft (assist by P. Beverley),,42,41
188,2,6:48.0,,LA Lakers full timeout,42,41
189,2,6:48.0,D. Gallinari enters the game for J. Green,,42,41
190,2,6:48.0,,J. Hart enters the game for L. James,42,41
191,2,6:31.0,,J. McGee misses 2-pt jump shot from 9 ft,42,41
192,2,6:29.0,Defensive rebound by D. Gallinari,,42,41
193,2,6:18.0,L. Shamet misses 3-pt jump shot from 28 ft,,42,41
194,2,6:13.0,,Defensive rebound by R. Rondo,42,41
195,2,6:07.0,,R. Rondo makes 2-pt jump shot from 6 ft,42,43
196,2,5:51.0,M. Harrell misses 2-pt layup from 3 ft (block by R. Bullock),,42,43
197,2,5:51.0,Offensive rebound by Team,,42,43
198,2,5:47.0,M. Harrell misses 2-pt jump shot from 16 ft,,42,43
199,2,5:43.0,,Defensive rebound by R. Rondo,42,43
200,2,5:38.0,,Turnover by K. Kuzma (out of bounds lost ball),42,43
201,2,5:38.0,S. Gilgeous-Alexander enters the game for L. Williams,,42,43
202,2,5:23.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by L. Shamet),,45,43
203,2,4:59.0,,Turnover by K. Kuzma (bad pass; steal by P. Beverley),45,43
204,2,4:58.0,Shooting foul by R. Rondo (drawn by P. Beverley),,45,43
205,2,4:58.0,P. Beverley makes free throw 1 of 2,,46,43
206,2,4:58.0,,L. James enters the game for J. McGee,46,43
207,2,4:58.0,P. Beverley makes free throw 2 of 2,,47,43
208,2,4:48.0,,R. Bullock misses 3-pt jump shot from 26 ft,47,43
209,2,4:46.0,Defensive rebound by D. Gallinari,,47,43
210,2,4:33.0,S. Gilgeous-Alexander makes 2-pt layup from 1 ft (assist by M. Harrell),,49,43
211,2,4:20.0,,R. Rondo misses 3-pt jump shot from 28 ft,49,43
212,2,4:18.0,Defensive rebound by L. Shamet,,49,43
213,2,4:03.0,M. Harrell misses 2-pt hook shot from 2 ft,,49,43
214,2,4:01.0,,Defensive rebound by L. James,49,43
215,2,3:59.0,,L. James makes 2-pt layup from 2 ft,49,45
216,2,3:59.0,,Shooting foul by M. Harrell (drawn by L. James),49,45
217,2,3:59.0,,L. James makes free throw 1 of 1,49,46
218,2,3:51.0,L. Shamet makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander),,52,46
219,2,3:26.0,,R. Rondo misses 3-pt jump shot from 26 ft,52,46
220,2,3:24.0,Defensive rebound by M. Harrell,,52,46
221,2,3:15.0,L. Shamet misses 3-pt jump shot from 23 ft,,52,46
222,2,3:13.0,,Defensive rebound by R. Rondo,52,46
223,2,3:08.0,,J. Hart makes 3-pt jump shot from 23 ft (assist by K. Kuzma),52,49
224,2,3:05.0,LA Clippers full timeout,,52,49
225,2,3:05.0,,K. Caldwell-Pope enters the game for R. Bullock,52,49
226,2,3:05.0,,A. Caruso enters the game for R. Rondo,52,49
227,2,2:52.0,Turnover by M. Harrell (bad pass),,52,49
228,2,2:39.0,,Turnover by K. Kuzma (lost ball; steal by P. Beverley),52,49
229,2,2:25.0,D. Gallinari misses 2-pt jump shot from 19 ft,,52,49
230,2,2:22.0,,Defensive rebound by L. James,52,49
231,2,2:13.0,,J. Hart makes 3-pt jump shot from 27 ft (assist by L. James),52,52
232,2,2:03.0,D. Gallinari makes 2-pt layup from 1 ft (assist by M. Harrell),,54,52
233,2,2:03.0,Shooting foul by K. Kuzma (drawn by D. Gallinari),,54,52
234,2,2:03.0,L. Williams enters the game for S. Gilgeous-Alexander,,54,52
235,2,2:03.0,D. Gallinari misses free throw 1 of 1,,54,52
236,2,2:00.0,,Defensive rebound by K. Kuzma,54,52
237,2,1:49.0,,L. James makes 3-pt jump shot from 26 ft,54,55
238,2,1:29.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by L. Williams),,57,55
239,2,1:02.0,,L. James misses 3-pt jump shot from 23 ft,57,55
240,2,0:59.0,Defensive rebound by M. Harrell,,57,55
241,2,0:50.0,Turnover by M. Harrell (traveling),,57,55
242,2,0:45.0,,L. James makes 2-pt layup from 2 ft (assist by A. Caruso),57,57
243,2,0:31.0,D. Gallinari makes 2-pt layup from 1 ft (assist by M. Harrell),,59,57
244,2,0:28.0,,L. James misses 3-pt jump shot from 28 ft,59,57
245,2,0:27.0,Defensive rebound by Team,,59,57
246,2,0:27.0,,Loose ball foul by A. Caruso (drawn by D. Gallinari),59,57
247,2,0:27.0,D. Gallinari makes free throw 1 of 2,,60,57
248,2,0:27.0,S. Thornwell enters the game for L. Williams,,60,57
249,2,0:27.0,D. Gallinari makes free throw 2 of 2,,61,57
250,2,0:06.0,,Offensive foul by L. James (drawn by D. Gallinari),61,57
251,2,0:06.0,,Turnover by L. James (offensive foul),61,57
252,2,0:06.0,L. Williams enters the game for S. Thornwell,,61,57
253,2,0:00.0,L. Williams misses 3-pt jump shot from 27 ft,,61,57
254,2,0:00.0,Offensive rebound by Team,,61,57
255,3,11:47.0,Violation by Team (kicked ball),,61,57
256,3,11:37.0,,K. Kuzma misses 3-pt jump shot from 25 ft,61,57
257,3,11:33.0,,Offensive rebound by J. McGee,61,57
258,3,11:31.0,,K. Kuzma misses 2-pt layup from 1 ft,61,57
259,3,11:29.0,,Offensive rebound by J. McGee,61,57
260,3,11:29.0,,J. McGee misses 2-pt layup at rim,61,57
261,3,11:29.0,Defensive rebound by I. Zubac,,61,57
262,3,11:29.0,Personal foul by L. James (drawn by I. Zubac),,61,57
263,3,11:17.0,Personal foul by K. Kuzma (drawn by D. Gallinari),,61,57
264,3,11:05.0,P. Beverley misses 3-pt jump shot from 27 ft,,61,57
265,3,11:02.0,,Defensive rebound by R. Bullock,61,57
266,3,10:45.0,,J. McGee misses 2-pt hook shot from 6 ft,61,57
267,3,10:43.0,Defensive rebound by P. Beverley,,61,57
268,3,10:35.0,D. Gallinari makes 2-pt jump shot from 17 ft (assist by P. Beverley),,63,57
269,3,10:12.0,,L. James makes 2-pt jump shot from 3 ft,63,59
270,3,10:12.0,,Shooting foul by I. Zubac (drawn by L. James),63,59
271,3,10:12.0,,L. James makes free throw 1 of 1,63,60
272,3,9:51.0,I. Zubac makes 2-pt dunk from 1 ft (assist by S. Gilgeous-Alexander),,65,60
273,3,9:32.0,,J. McGee makes 2-pt layup from 2 ft (assist by L. James),65,62
274,3,9:32.0,,Shooting foul by L. Shamet (drawn by J. McGee),65,62
275,3,9:32.0,,J. McGee makes free throw 1 of 1,65,63
276,3,9:16.0,S. Gilgeous-Alexander makes 3-pt jump shot from 27 ft,,68,63
277,3,9:08.0,,R. Rondo makes 3-pt jump shot from 27 ft,68,66
278,3,8:44.0,D. Gallinari makes 2-pt jump shot from 11 ft,,70,66
279,3,8:22.0,,K. Kuzma makes 2-pt jump shot from 6 ft (assist by R. Rondo),70,68
280,3,7:56.0,Turnover by Team (shot clock),,70,68
281,3,7:35.0,,R. Rondo makes 2-pt layup from 2 ft,70,70
282,3,7:27.0,S. Gilgeous-Alexander misses 2-pt layup from 4 ft,,70,70
283,3,7:25.0,Offensive rebound by I. Zubac,,70,70
284,3,7:23.0,I. Zubac makes 2-pt layup from 2 ft,,72,70
285,3,7:10.0,,Personal foul by P. Beverley (drawn by L. James),72,70
286,3,6:55.0,,R. Bullock makes 2-pt jump shot from 10 ft,72,72
287,3,6:42.0,S. Gilgeous-Alexander makes 2-pt jump shot from 14 ft,,74,72
288,3,6:34.0,,Turnover by J. McGee (bad pass),74,72
289,3,6:34.0,,LA Lakers full timeout,74,72
290,3,6:34.0,,M. Muscala enters the game for J. McGee,74,72
291,3,6:08.0,D. Gallinari misses 3-pt jump shot from 26 ft,,74,72
292,3,6:06.0,,Defensive rebound by L. James,74,72
293,3,5:46.0,,R. Rondo misses 3-pt jump shot from 27 ft,74,72
294,3,5:43.0,Defensive rebound by I. Zubac,,74,72
295,3,5:32.0,P. Beverley makes 3-pt jump shot from 22 ft (assist by S. Gilgeous-Alexander),,77,72
296,3,5:22.0,,Turnover by R. Rondo (bad pass),77,72
297,3,5:22.0,M. Harrell enters the game for I. Zubac,,77,72
298,3,5:09.0,Turnover by M. Harrell (bad pass),,77,72
299,3,5:09.0,,J. Hart enters the game for L. James,77,72
300,3,4:57.0,,Personal foul by S. Gilgeous-Alexander (drawn by K. Kuzma),77,72
301,3,4:57.0,L. Williams enters the game for P. Beverley,,77,72
302,3,4:49.0,,M. Muscala makes 3-pt jump shot from 26 ft (assist by R. Rondo),77,75
303,3,4:49.0,LA Clippers full timeout,,77,75
304,3,4:29.0,D. Gallinari makes 2-pt layup from 2 ft,,79,75
305,3,4:11.0,,K. Kuzma misses 3-pt jump shot from 29 ft,79,75
306,3,4:08.0,Defensive rebound by S. Gilgeous-Alexander,,79,75
307,3,4:00.0,D. Gallinari misses 2-pt layup from 2 ft,,79,75
308,3,3:58.0,,Defensive rebound by R. Rondo,79,75
309,3,3:49.0,,R. Rondo makes 2-pt layup from 2 ft,79,77
310,3,3:33.0,Turnover by D. Gallinari (traveling),,79,77
311,3,3:33.0,,L. James enters the game for K. Kuzma,79,77
312,3,3:16.0,,R. Rondo makes 2-pt layup from 3 ft,79,79
313,3,3:06.0,Personal foul by M. Muscala (drawn by L. Williams),,79,79
314,3,3:06.0,J. Green enters the game for D. Gallinari,,79,79
315,3,3:00.0,M. Harrell misses 2-pt dunk at rim,,79,79
316,3,2:58.0,,Defensive rebound by R. Rondo,79,79
317,3,2:55.0,,J. Hart makes 2-pt layup from 3 ft (assist by R. Rondo),79,81
318,3,2:55.0,,Shooting foul by L. Shamet (drawn by J. Hart),79,81
319,3,2:55.0,,J. Hart makes free throw 1 of 1,79,82
320,3,2:43.0,L. Shamet makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander),,82,82
321,3,2:27.0,,R. Rondo misses 3-pt jump shot from 27 ft,82,82
322,3,2:24.0,Defensive rebound by J. Green,,82,82
323,3,2:19.0,Offensive foul by M. Harrell (drawn by L. James),,82,82
324,3,2:19.0,Turnover by M. Harrell (offensive foul),,82,82
325,3,2:07.0,,R. Rondo misses 2-pt layup from 3 ft,82,82
326,3,2:05.0,Defensive rebound by M. Harrell,,82,82
327,3,1:55.0,S. Gilgeous-Alexander makes 2-pt jump shot from 5 ft (assist by J. Green),,84,82
328,3,1:55.0,Shooting foul by R. Rondo (drawn by S. Gilgeous-Alexander),,84,82
329,3,1:55.0,,A. Caruso enters the game for R. Rondo,84,82
330,3,1:55.0,S. Gilgeous-Alexander makes free throw 1 of 1,,85,82
331,3,1:47.0,,L. James misses 3-pt jump shot from 26 ft,85,82
332,3,1:44.0,Defensive rebound by L. Shamet,,85,82
333,3,1:40.0,Shooting foul by R. Bullock (drawn by S. Gilgeous-Alexander),,85,82
334,3,1:40.0,S. Gilgeous-Alexander makes free throw 1 of 2,,86,82
335,3,1:40.0,S. Gilgeous-Alexander makes free throw 2 of 2,,87,82
336,3,1:21.0,,R. Bullock misses 3-pt jump shot from 27 ft,87,82
337,3,1:16.0,Defensive rebound by J. Green,,87,82
338,3,0:55.0,S. Gilgeous-Alexander misses 2-pt jump shot from 11 ft,,87,82
339,3,0:52.0,,Defensive rebound by R. Bullock,87,82
340,3,0:45.0,,R. Bullock misses 3-pt jump shot from 23 ft,87,82
341,3,0:44.0,Defensive rebound by Team,,87,82
342,3,0:44.0,G. Temple enters the game for S. Gilgeous-Alexander,,87,82
343,3,0:40.0,L. Williams makes 2-pt jump shot from 6 ft,,89,82
344,3,0:30.0,,Personal foul by M. Harrell (drawn by M. Muscala),89,82
345,3,0:30.0,,M. Muscala misses free throw 1 of 2,89,82
346,3,0:30.0,,Offensive rebound by Team,89,82
347,3,0:30.0,,M. Muscala makes free throw 2 of 2,89,83
348,3,0:08.0,L. Williams makes 2-pt jump shot from 3 ft,,91,83
349,3,0:00.0,,R. Bullock makes 2-pt jump shot from 19 ft (assist by L. James),91,85
350,4,11:48.0,L. Williams makes 2-pt jump shot from 11 ft,,93,85
351,4,11:28.0,,L. James misses 3-pt jump shot from 28 ft,93,85
352,4,11:28.0,Defensive rebound by M. Harrell,,93,85
353,4,11:15.0,M. Harrell makes 2-pt jump shot from 6 ft (assist by L. Williams),,95,85
354,4,11:09.0,,Personal foul by J. Green (drawn by L. James),95,85
355,4,11:03.0,,J. Hart makes 2-pt jump shot from 12 ft (assist by L. James),95,87
356,4,10:45.0,Personal foul by M. Muscala (drawn by M. Harrell),,95,87
357,4,10:45.0,,R. Rondo enters the game for M. Muscala,95,87
358,4,10:36.0,M. Harrell makes 2-pt dunk from 2 ft (assist by L. Williams),,97,87
359,4,10:22.0,,Turnover by L. James (bad pass; steal by L. Williams),97,87
360,4,10:20.0,L. Williams misses 2-pt layup from 2 ft (block by J. Hart),,97,87
361,4,10:17.0,Offensive rebound by L. Williams,,97,87
362,4,10:17.0,L. Williams makes 2-pt layup from 1 ft,,99,87
363,4,10:17.0,,LA Lakers full timeout,99,87
364,4,10:17.0,Technical foul by P. Beverley,,99,87
365,4,10:17.0,,Technical foul by J. Hart,99,87
366,4,10:07.0,,Personal foul by J. Green (drawn by L. James),99,87
367,4,10:02.0,,L. James makes 2-pt layup from 2 ft (assist by R. Rondo),99,89
368,4,10:02.0,,Shooting foul by M. Harrell (drawn by L. James),99,89
369,4,10:02.0,,L. James misses free throw 1 of 1,99,89
370,4,9:58.0,,Offensive rebound by K. Kuzma,99,89
371,4,9:56.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,99,89
372,4,9:54.0,Defensive rebound by M. Harrell,,99,89
373,4,9:32.0,M. Harrell misses 2-pt hook shot from 10 ft,,99,89
374,4,9:31.0,,Defensive rebound by K. Kuzma,99,89
375,4,9:20.0,,R. Rondo makes 2-pt layup from 3 ft (assist by K. Caldwell-Pope),99,91
376,4,8:59.0,,Defensive rebound by K. Caldwell-Pope,99,91
377,4,8:59.0,P. Beverley misses 2-pt jump shot from 2 ft,,99,91
378,4,8:52.0,,Turnover by R. Rondo (bad pass),99,91
379,4,8:35.0,L. Williams misses 3-pt jump shot from 27 ft,,99,91
380,4,8:32.0,,Defensive rebound by L. James,99,91
381,4,8:27.0,,R. Rondo makes 2-pt layup from 3 ft,99,93
382,4,8:27.0,LA Clippers full timeout,,99,93
383,4,8:27.0,L. Shamet enters the game for G. Temple,,99,93
