,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MIAMI_ACTION,ORLANDO_SCORE,MIAMI_SCORE
70,1,3:12.0,Turnover by A. Gordon (lost ball; steal by K. Olynyk),,24,22
71,1,3:05.0,,K. Olynyk misses 2-pt layup from 1 ft,24,22
72,1,3:02.0,Defensive rebound by N. Vučević,,24,22
73,1,2:50.0,T. Ross makes 3-pt jump shot from 27 ft (assist by A. Gordon),,27,22
74,1,2:26.0,,Turnover by W. Ellington (offensive foul),27,22
75,1,2:26.0,,Offensive foul by W. Ellington (drawn by J. Grant),27,22
76,1,2:26.0,Orlando full timeout,,27,22
77,1,2:26.0,M. Bamba enters the game for A. Gordon,,27,22
78,1,2:26.0,J. Simmons enters the game for N. Vučević,,27,22
79,1,2:26.0,,T. Johnson enters the game for W. Ellington,27,22
80,1,2:10.0,J. Simmons misses 2-pt jump shot from 5 ft (block by J. Winslow),,27,22
81,1,2:10.0,Offensive rebound by Team,,27,22
82,1,2:06.0,T. Ross misses 2-pt jump shot from 17 ft,,27,22
83,1,2:03.0,,Defensive rebound by T. Johnson,27,22
84,1,1:57.0,,T. Johnson makes 2-pt layup from 1 ft,27,24
85,1,1:35.0,T. Ross misses 2-pt jump shot from 20 ft,,27,24
86,1,1:32.0,,Defensive rebound by B. Adebayo,27,24
87,1,1:16.0,,Shooting foul by J. Isaac (drawn by K. Olynyk),27,24
88,1,1:16.0,,K. Olynyk misses free throw 1 of 2,27,24
89,1,1:16.0,,Offensive rebound by Team,27,24
90,1,1:16.0,,K. Olynyk makes free throw 2 of 2,27,25
91,1,1:01.0,T. Ross misses 2-pt jump shot from 11 ft,,27,25
92,1,0:58.0,,Defensive rebound by J. Winslow,27,25
93,1,0:37.0,,D. Wade misses 2-pt hook shot from 4 ft,27,25
94,1,0:31.0,Defensive rebound by J. Isaac,,27,25
95,1,0:27.0,J. Grant misses 2-pt jump shot from 9 ft,,27,25
96,1,0:25.0,,Defensive rebound by K. Olynyk,27,25
97,1,0:06.0,,J. Winslow misses 2-pt jump shot from 10 ft,27,25
98,1,0:05.0,Defensive rebound by J. Simmons,,27,25
99,1,0:04.0,J. Simmons misses 2-pt layup from 2 ft (block by K. Olynyk),,27,25
100,1,0:03.0,Offensive rebound by J. Simmons,,27,25
101,1,0:02.0,J. Simmons misses 2-pt layup from 2 ft (block by T. Johnson),,27,25
102,1,0:01.0,,Defensive rebound by K. Olynyk,27,25
103,2,11:49.0,Turnover by E. Fournier (bad pass; steal by T. Johnson),,27,25
104,2,11:43.0,,Turnover by T. Johnson (bad pass),27,25
105,2,11:34.0,Turnover by M. Bamba (lost ball; steal by D. Wade),,27,25
106,2,11:26.0,,D. Wade makes 2-pt layup from 2 ft,27,27
107,2,11:04.0,T. Ross misses 2-pt dunk from 1 ft (block by B. Adebayo),,27,27
108,2,11:02.0,,Defensive rebound by D. Wade,27,27
109,2,10:57.0,,T. Johnson makes 2-pt layup from 2 ft (assist by D. Wade),27,29
110,2,10:44.0,E. Fournier misses 2-pt layup from 1 ft (block by B. Adebayo),,27,29
111,2,10:40.0,,Defensive rebound by B. Adebayo,27,29
112,2,10:26.0,,Turnover by D. Wade (lost ball; steal by J. Isaac),27,29
113,2,10:18.0,Personal foul by B. Adebayo (drawn by M. Bamba),,27,29
114,2,10:18.0,,R. McGruder enters the game for T. Johnson,27,29
115,2,10:06.0,M. Bamba misses 2-pt layup from 2 ft (block by J. Winslow),,27,29
116,2,10:03.0,Offensive rebound by M. Bamba,,27,29
117,2,10:02.0,Turnover by Team (shot clock),,27,29
118,2,9:50.0,,D. Wade misses 3-pt jump shot from 26 ft,27,29
119,2,9:47.0,Defensive rebound by J. Isaac,,27,29
120,2,9:36.0,J. Isaac misses 3-pt jump shot from 24 ft,,27,29
121,2,9:34.0,,Defensive rebound by K. Olynyk,27,29
122,2,9:25.0,,R. McGruder misses 2-pt layup from 1 ft (block by J. Isaac),27,29
123,2,9:21.0,Defensive rebound by J. Grant,,27,29
124,2,9:18.0,E. Fournier misses 2-pt jump shot from 6 ft (block by B. Adebayo),,27,29
125,2,9:14.0,,Defensive rebound by K. Olynyk,27,29
126,2,9:11.0,,K. Olynyk misses 3-pt jump shot from 26 ft,27,29
127,2,9:11.0,,Offensive rebound by B. Adebayo,27,29
128,2,9:06.0,,B. Adebayo makes 2-pt dunk at rim,27,31
129,2,8:44.0,E. Fournier misses 2-pt jump shot from 21 ft,,27,31
130,2,8:43.0,Offensive rebound by Team,,27,31
131,2,8:43.0,Turnover by Team (shot clock),,27,31
132,2,8:43.0,,H. Whiteside enters the game for B. Adebayo,27,31
133,2,8:32.0,,Turnover by D. Wade (bad pass),27,31
134,2,8:32.0,,J. Richardson enters the game for D. Wade,27,31
135,2,8:24.0,Shooting foul by R. McGruder (drawn by J. Grant),,27,31
136,2,8:24.0,J. Grant makes free throw 1 of 2,,28,31
137,2,8:24.0,A. Gordon enters the game for J. Isaac,,28,31
138,2,8:24.0,J. Grant misses free throw 2 of 2,,28,31
139,2,8:22.0,,Defensive rebound by K. Olynyk,28,31
140,2,8:03.0,,J. Winslow makes 2-pt layup from 1 ft,28,33
141,2,7:44.0,A. Gordon misses 2-pt jump shot from 18 ft,,28,33
142,2,7:41.0,,Defensive rebound by R. McGruder,28,33
143,2,7:33.0,,Personal foul by E. Fournier (drawn by J. Richardson),28,33
144,2,7:21.0,,J. Winslow makes 3-pt jump shot from 26 ft (assist by J. Richardson),28,36
145,2,7:04.0,A. Gordon misses 2-pt jump shot from 17 ft,,28,36
146,2,7:03.0,Offensive rebound by M. Bamba,,28,36
147,2,7:02.0,M. Bamba makes 2-pt layup from 1 ft,,30,36
148,2,6:46.0,,J. Winslow misses 2-pt layup from 5 ft (block by M. Bamba),30,36
149,2,6:46.0,Defensive rebound by E. Fournier,,30,36
150,2,6:43.0,Turnover by M. Bamba (offensive foul),,30,36
151,2,6:43.0,Offensive foul by M. Bamba (drawn by K. Olynyk),,30,36
152,2,6:43.0,,Miami full timeout,30,36
153,2,6:43.0,J. Simmons enters the game for T. Ross,,30,36
154,2,6:27.0,,J. Winslow makes 2-pt layup from 1 ft (assist by K. Olynyk),30,38
155,2,6:13.0,Turnover by E. Fournier (discontinued dribble),,30,38
156,2,5:54.0,,K. Olynyk misses 3-pt jump shot from 26 ft,30,38
157,2,5:52.0,,Offensive rebound by J. Richardson,30,38
158,2,5:41.0,,K. Olynyk misses 3-pt jump shot from 25 ft,30,38
159,2,5:38.0,Defensive rebound by E. Fournier,,30,38
160,2,5:34.0,Turnover by E. Fournier (bad pass),,30,38
161,2,5:34.0,Loose ball foul by E. Fournier (drawn by J. Richardson),,30,38
162,2,5:34.0,D. Augustin enters the game for M. Bamba,,30,38
163,2,5:34.0,J. Isaac enters the game for E. Fournier,,30,38
164,2,5:34.0,N. Vučević enters the game for J. Grant,,30,38
165,2,5:18.0,,R. McGruder misses 2-pt jump shot from 4 ft,30,38
166,2,5:17.0,,Offensive rebound by R. McGruder,30,38
167,2,5:16.0,,R. McGruder misses 2-pt layup from 1 ft,30,38
168,2,5:15.0,Defensive rebound by A. Gordon,,30,38
169,2,4:59.0,J. Simmons makes 3-pt jump shot from 25 ft (assist by D. Augustin),,33,38
170,2,4:52.0,,Turnover by K. Olynyk (offensive foul),33,38
171,2,4:52.0,,Offensive foul by K. Olynyk (drawn by J. Simmons),33,38
172,2,4:38.0,J. Simmons misses 2-pt jump shot from 19 ft,,33,38
173,2,4:36.0,,Defensive rebound by H. Whiteside,33,38
174,2,4:14.0,,J. Richardson misses 3-pt jump shot from 25 ft,33,38
175,2,4:12.0,Defensive rebound by A. Gordon,,33,38
176,2,4:10.0,Shooting foul by R. McGruder (drawn by A. Gordon),,33,38
177,2,4:10.0,A. Gordon misses free throw 1 of 2,,33,38
178,2,4:10.0,Offensive rebound by Team,,33,38
179,2,4:10.0,,J. Johnson enters the game for K. Olynyk,33,38
180,2,4:10.0,A. Gordon makes free throw 2 of 2,,34,38
181,2,3:57.0,,J. Winslow makes 2-pt layup from 1 ft,34,40
182,2,3:42.0,Turnover by D. Augustin (lost ball; steal by H. Whiteside),,34,40
183,2,3:37.0,,J. Winslow misses 2-pt layup from 2 ft,34,40
184,2,3:34.0,,Offensive rebound by J. Johnson,34,40
185,2,3:33.0,,Turnover by J. Johnson (lost ball; steal by J. Simmons),34,40
186,2,3:28.0,D. Augustin makes 2-pt layup from 1 ft (assist by A. Gordon),,36,40
187,2,3:09.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Richardson),36,42
188,2,2:57.0,D. Augustin misses 2-pt layup from 1 ft,,36,42
189,2,2:53.0,,Defensive rebound by J. Johnson,36,42
190,2,2:49.0,,Personal foul by N. Vučević (drawn by H. Whiteside),36,42
191,2,2:49.0,Orlando full timeout,,36,42
192,2,2:49.0,,Technical foul by S. Clifford,36,42
193,2,2:49.0,T. Ross enters the game for A. Gordon,,36,42
194,2,2:49.0,,J. Richardson makes technical free throw,36,43
195,2,2:39.0,,R. McGruder misses 2-pt jump shot from 9 ft,36,43
196,2,2:39.0,Defensive rebound by Team,,36,43
197,2,2:39.0,,Loose ball foul by H. Whiteside (drawn by N. Vučević),36,43
198,2,2:23.0,T. Ross makes 2-pt jump shot from 19 ft (assist by D. Augustin),,38,43
199,2,2:11.0,,J. Richardson misses 3-pt jump shot from 23 ft,38,43
200,2,2:08.0,Defensive rebound by D. Augustin,,38,43
201,2,2:03.0,Turnover by D. Augustin (lost ball; steal by R. McGruder),,38,43
202,2,1:58.0,,J. Johnson makes 2-pt layup from 2 ft (assist by R. McGruder),38,45
203,2,1:44.0,N. Vučević makes 2-pt dunk from 1 ft,,40,45
204,2,1:31.0,,J. Johnson makes 2-pt layup from 1 ft,40,47
205,2,1:18.0,J. Isaac makes 2-pt layup from 1 ft (assist by J. Simmons),,42,47
206,2,1:01.0,,R. McGruder makes 3-pt jump shot from 26 ft (assist by J. Winslow),42,50
207,2,0:45.0,T. Ross makes 2-pt layup from 1 ft (assist by N. Vučević),,44,50
208,2,0:22.0,,J. Winslow misses 3-pt jump shot from 23 ft,44,50
209,2,0:19.0,Defensive rebound by N. Vučević,,44,50
210,2,0:00.0,N. Vučević makes 2-pt jump shot from 16 ft (assist by J. Simmons),,46,50
211,3,11:53.0,N. Vučević misses 3-pt jump shot from 25 ft,,46,50
212,3,11:52.0,,Defensive rebound by H. Whiteside,46,50
213,3,11:36.0,,J. Johnson makes 2-pt layup from 4 ft (assist by H. Whiteside),46,52
214,3,11:08.0,E. Fournier misses 2-pt jump shot from 16 ft,,46,52
215,3,11:05.0,,Defensive rebound by J. Johnson,46,52
216,3,10:51.0,,J. Richardson misses 3-pt jump shot from 26 ft,46,52
217,3,10:47.0,Defensive rebound by A. Gordon,,46,52
218,3,10:38.0,J. Simmons misses 3-pt jump shot from 23 ft,,46,52
219,3,10:35.0,,Defensive rebound by H. Whiteside,46,52
220,3,10:15.0,,W. Ellington misses 2-pt jump shot from 18 ft,46,52
221,3,10:12.0,Defensive rebound by A. Gordon,,46,52
222,3,10:05.0,A. Gordon makes 2-pt layup from 1 ft,,48,52
223,3,9:48.0,,J. Johnson makes 3-pt jump shot from 25 ft,48,55
224,3,9:18.0,D. Augustin misses 2-pt jump shot from 15 ft,,48,55
225,3,9:16.0,,Defensive rebound by W. Ellington,48,55
226,3,9:10.0,,W. Ellington misses 3-pt jump shot from 25 ft,48,55
227,3,9:08.0,Defensive rebound by N. Vučević,,48,55
228,3,9:06.0,Shooting foul by J. Johnson (drawn by A. Gordon),,48,55
229,3,9:06.0,A. Gordon makes free throw 1 of 2,,49,55
230,3,9:06.0,A. Gordon makes free throw 2 of 2,,50,55
231,3,8:43.0,,J. Richardson misses 2-pt layup from 2 ft,50,55
232,3,8:43.0,Defensive rebound by Team,,50,55
233,3,8:31.0,N. Vučević misses 2-pt jump shot from 16 ft,,50,55
234,3,8:28.0,,Defensive rebound by R. McGruder,50,55
235,3,8:15.0,,J. Johnson misses 3-pt jump shot from 25 ft,50,55
236,3,8:13.0,Defensive rebound by N. Vučević,,50,55
237,3,8:09.0,D. Augustin misses 3-pt jump shot from 25 ft,,50,55
238,3,8:08.0,Offensive rebound by N. Vučević,,50,55
239,3,8:07.0,N. Vučević misses 2-pt layup from 1 ft,,50,55
240,3,8:06.0,,Defensive rebound by H. Whiteside,50,55
241,3,7:51.0,,H. Whiteside misses 2-pt jump shot from 20 ft,50,55
242,3,7:48.0,Defensive rebound by A. Gordon,,50,55
243,3,7:43.0,A. Gordon makes 3-pt jump shot from 26 ft,,53,55
244,3,7:27.0,,Turnover by R. McGruder (bad pass; steal by A. Gordon),53,55
245,3,7:25.0,A. Gordon makes 2-pt dunk from 1 ft,,55,55
246,3,7:25.0,,Miami full timeout,55,55
247,3,7:06.0,,J. Richardson misses 2-pt layup from 4 ft,55,55
248,3,7:05.0,,Offensive rebound by J. Richardson,55,55
249,3,7:05.0,,J. Richardson misses 2-pt layup from 2 ft,55,55
250,3,7:04.0,,Offensive rebound by J. Richardson,55,55
251,3,7:02.0,,J. Richardson makes 2-pt layup from 1 ft,55,57
252,3,6:42.0,A. Gordon misses 2-pt layup from 2 ft (block by H. Whiteside),,55,57
253,3,6:42.0,,Defensive rebound by W. Ellington,55,57
254,3,6:34.0,,Personal foul by J. Simmons (drawn by H. Whiteside),55,57
255,3,6:26.0,,Turnover by J. Johnson (bad pass; steal by N. Vučević),55,57
256,3,6:21.0,Personal foul by J. Johnson (drawn by A. Gordon),,55,57
257,3,6:09.0,N. Vučević misses 2-pt jump shot from 19 ft,,55,57
258,3,6:07.0,,Defensive rebound by R. McGruder,55,57
259,3,5:59.0,,Shooting foul by J. Simmons (drawn by H. Whiteside),55,57
260,3,5:59.0,,H. Whiteside misses free throw 1 of 2,55,57
261,3,5:59.0,,Offensive rebound by Team,55,57
262,3,5:59.0,J. Isaac enters the game for J. Simmons,,55,57
263,3,5:59.0,,H. Whiteside misses free throw 2 of 2,55,57
264,3,5:56.0,,Offensive rebound by R. McGruder,55,57
265,3,5:54.0,,W. Ellington misses 3-pt jump shot from 23 ft,55,57
266,3,5:50.0,Defensive rebound by J. Isaac,,55,57
267,3,5:39.0,E. Fournier makes 3-pt jump shot from 25 ft,,58,57
268,3,5:16.0,,J. Johnson misses 3-pt jump shot from 22 ft,58,57
269,3,5:13.0,Defensive rebound by D. Augustin,,58,57
270,3,5:07.0,D. Augustin misses 2-pt layup from 1 ft (block by H. Whiteside),,58,57
271,3,5:07.0,Offensive rebound by Team,,58,57
272,3,5:07.0,T. Ross enters the game for E. Fournier,,58,57
273,3,5:07.0,,D. Wade enters the game for R. McGruder,58,57
274,3,5:01.0,T. Ross makes 2-pt jump shot from 22 ft (assist by D. Augustin),,60,57
275,3,4:39.0,,J. Richardson makes 3-pt jump shot from 23 ft (assist by D. Wade),60,60
276,3,4:12.0,J. Isaac makes 2-pt layup from 2 ft,,62,60
277,3,3:42.0,,J. Richardson misses 3-pt jump shot from 25 ft,62,60
278,3,3:39.0,Defensive rebound by A. Gordon,,62,60
279,3,3:33.0,A. Gordon makes 3-pt jump shot from 25 ft,,65,60
280,3,3:20.0,,J. Johnson misses 2-pt layup from 1 ft,65,60
281,3,3:18.0,Defensive rebound by N. Vučević,,65,60
282,3,3:15.0,D. Augustin misses 3-pt jump shot from 25 ft,,65,60
283,3,3:11.0,,Defensive rebound by J. Johnson,65,60
284,3,3:07.0,,Miami full timeout,65,60
285,3,3:07.0,J. Grant enters the game for D. Augustin,,65,60
286,3,3:07.0,,B. Adebayo enters the game for W. Ellington,65,60
287,3,3:07.0,,T. Johnson enters the game for J. Johnson,65,60
288,3,3:07.0,,K. Olynyk enters the game for J. Richardson,65,60
289,3,3:07.0,,J. Winslow enters the game for H. Whiteside,65,60
290,3,2:52.0,,D. Wade misses 2-pt jump shot from 9 ft,65,60
291,3,2:50.0,Defensive rebound by N. Vučević,,65,60
292,3,2:37.0,A. Gordon makes 2-pt dunk from 1 ft (assist by N. Vučević),,67,60
293,3,2:25.0,,Turnover by K. Olynyk (lost ball),67,60
294,3,2:25.0,,Loose ball foul by K. Olynyk (drawn by J. Isaac),67,60
295,3,2:12.0,,Violation by Team (kicked ball),67,60
296,3,2:07.0,T. Ross makes 2-pt jump shot from 16 ft,,69,60
297,3,1:44.0,,D. Wade makes 2-pt layup from 2 ft,69,62
298,3,1:25.0,N. Vučević makes 2-pt hook shot from 5 ft (assist by A. Gordon),,71,62
299,3,1:14.0,,J. Winslow misses 2-pt jump shot from 18 ft,71,62
300,3,1:11.0,Defensive rebound by J. Isaac,,71,62
301,3,1:04.0,A. Gordon makes 2-pt dunk from 1 ft,,73,62
302,3,0:46.0,,B. Adebayo misses 2-pt jump shot from 12 ft,73,62
303,3,0:43.0,Defensive rebound by N. Vučević,,73,62
304,3,0:35.0,J. Grant misses 3-pt jump shot from 23 ft,,73,62
305,3,0:31.0,,Defensive rebound by B. Adebayo,73,62
306,3,0:31.0,,Turnover by B. Adebayo (bad pass),73,62
307,3,0:31.0,M. Bamba enters the game for N. Vučević,,73,62
308,3,0:10.0,T. Ross makes 3-pt jump shot from 25 ft,,76,62
309,3,0:01.0,,J. Winslow misses 3-pt jump shot from 23 ft,76,62
310,3,0:00.0,,Offensive rebound by Team,76,62
311,4,11:44.0,,T. Johnson misses 2-pt layup from 4 ft (block by J. Grant),76,62
312,4,11:43.0,,Offensive rebound by J. Winslow,76,62
313,4,11:40.0,,J. Winslow makes 2-pt layup from 1 ft,76,64
314,4,11:26.0,T. Ross misses 2-pt jump shot from 19 ft,,76,64
315,4,11:26.0,Offensive rebound by Team,,76,64
316,4,11:10.0,J. Grant misses 3-pt jump shot from 26 ft,,76,64
317,4,11:08.0,Offensive rebound by J. Grant,,76,64
318,4,11:06.0,J. Grant misses 3-pt jump shot from 25 ft,,76,64
319,4,11:06.0,,Defensive rebound by Team,76,64
320,4,10:46.0,,B. Adebayo misses 2-pt layup from 1 ft,76,64
321,4,10:44.0,,Offensive rebound by B. Adebayo,76,64
322,4,10:42.0,,B. Adebayo makes 2-pt layup from 1 ft,76,66
323,4,10:25.0,T. Ross misses 3-pt jump shot from 25 ft,,76,66
324,4,10:22.0,,Defensive rebound by B. Adebayo,76,66
325,4,10:13.0,,Personal foul by J. Grant (drawn by B. Adebayo),76,66
326,4,10:05.0,,K. Olynyk misses 3-pt jump shot from 24 ft,76,66
327,4,10:02.0,Defensive rebound by J. Isaac,,76,66
328,4,9:56.0,J. Grant makes 3-pt jump shot from 26 ft (assist by T. Ross),,79,66
329,4,9:44.0,,K. Olynyk makes 3-pt jump shot from 29 ft (assist by J. Winslow),79,69
330,4,9:27.0,Personal foul by K. Olynyk (drawn by M. Bamba),,79,69
331,4,9:13.0,J. Isaac makes 2-pt jump shot from 17 ft,,81,69
332,4,8:55.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by D. Wade),81,72
333,4,8:32.0,M. Bamba misses 2-pt layup from 6 ft (block by D. Wade),,81,72
334,4,8:30.0,Offensive rebound by Team,,81,72
335,4,8:30.0,Turnover by Team (shot clock),,81,72
336,4,8:16.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by D. Wade),81,75
337,4,8:16.0,Orlando full timeout,,81,75
338,4,7:58.0,T. Ross makes 2-pt jump shot from 21 ft (assist by J. Isaac),,83,75
339,4,7:42.0,,D. Wade makes 2-pt layup from 1 ft (assist by T. Johnson),83,77
340,4,7:42.0,A. Gordon enters the game for J. Isaac,,83,77
341,4,7:13.0,M. Bamba makes 2-pt layup from 2 ft (assist by J. Grant),,85,77
342,4,7:00.0,,D. Wade misses 2-pt jump shot from 8 ft,85,77
343,4,6:55.0,Defensive rebound by E. Fournier,,85,77
344,4,6:55.0,Shooting foul by D. Wade (drawn by M. Bamba),,85,77
345,4,6:55.0,M. Bamba misses free throw 1 of 2,,85,77
346,4,6:55.0,Offensive rebound by Team,,85,77
347,4,6:55.0,,J. Richardson enters the game for T. Johnson,85,77
348,4,6:55.0,M. Bamba misses free throw 2 of 2,,85,77
349,4,6:52.0,,Defensive rebound by J. Winslow,85,77
350,4,6:35.0,,Personal foul by E. Fournier (drawn by K. Olynyk),85,77
351,4,6:30.0,,J. Richardson misses 3-pt jump shot from 26 ft,85,77
352,4,6:27.0,Defensive rebound by T. Ross,,85,77
353,4,6:25.0,Turnover by M. Bamba (offensive foul),,85,77
354,4,6:25.0,Offensive foul by M. Bamba (drawn by K. Olynyk),,85,77
355,4,6:25.0,N. Vučević enters the game for M. Bamba,,85,77
356,4,6:06.0,,J. Winslow misses 2-pt layup from 1 ft,85,77
357,4,6:05.0,,Offensive rebound by B. Adebayo,85,77
358,4,6:04.0,,B. Adebayo makes 2-pt dunk from 1 ft,85,79
359,4,5:42.0,Turnover by T. Ross (bad pass; steal by B. Adebayo),,85,79
360,4,5:40.0,,Turnover by B. Adebayo (bad pass),85,79
361,4,5:40.0,D. Augustin enters the game for E. Fournier,,85,79
362,4,5:40.0,J. Isaac enters the game for J. Grant,,85,79
363,4,5:40.0,,R. McGruder enters the game for D. Wade,85,79
364,4,5:26.0,D. Augustin misses 3-pt jump shot from 29 ft,,85,79
365,4,5:22.0,Offensive rebound by N. Vučević,,85,79
366,4,5:19.0,N. Vučević makes 2-pt hook shot from 8 ft,,87,79
367,4,4:58.0,,B. Adebayo misses 2-pt layup from 2 ft,87,79
368,4,4:56.0,Defensive rebound by A. Gordon,,87,79
369,4,4:48.0,A. Gordon misses 2-pt jump shot from 21 ft,,87,79
370,4,4:47.0,Offensive rebound by J. Isaac,,87,79
371,4,4:38.0,Shooting foul by K. Olynyk (drawn by N. Vučević),,87,79
372,4,4:38.0,N. Vučević misses free throw 1 of 2,,87,79
373,4,4:38.0,Offensive rebound by Team,,87,79
374,4,4:38.0,N. Vučević makes free throw 2 of 2,,88,79
375,4,4:35.0,,Miami full timeout,88,79
376,4,4:26.0,,K. Olynyk misses 3-pt jump shot from 26 ft,88,79
377,4,4:23.0,Defensive rebound by T. Ross,,88,79
378,4,4:10.0,N. Vučević misses 3-pt jump shot from 23 ft,,88,79
379,4,4:08.0,,Defensive rebound by J. Richardson,88,79
380,4,4:04.0,,J. Winslow makes 3-pt jump shot from 26 ft (assist by J. Richardson),88,82
381,4,3:36.0,N. Vučević makes 2-pt hook shot from 7 ft,,90,82
382,4,3:13.0,,J. Richardson misses 2-pt jump shot from 20 ft,90,82
383,4,3:12.0,,Offensive rebound by Team,90,82
