,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DETROIT_ACTION,GOLDEN STATE_SCORE,DETROIT_SCORE
147,2,8:47.0,,S. Johnson misses 2-pt layup from 7 ft,29,32
148,2,8:47.0,Defensive rebound by Team,,29,32
149,2,8:36.0,J. Bell misses 2-pt layup from 3 ft,,29,32
150,2,8:36.0,Offensive rebound by Team,,29,32
151,2,8:33.0,S. Livingston misses 2-pt jump shot from 10 ft,,29,32
152,2,8:30.0,,Defensive rebound by Z. Pachulia,29,32
153,2,8:15.0,,S. Johnson misses 3-pt jump shot from 23 ft,29,32
154,2,8:12.0,Defensive rebound by K. Durant,,29,32
155,2,8:06.0,K. Durant makes 2-pt jump shot from 15 ft,,31,32
156,2,7:53.0,,L. Galloway makes 3-pt jump shot from 29 ft (assist by S. Johnson),31,35
157,2,7:44.0,Personal foul by S. Johnson (drawn by K. Durant),,31,35
158,2,7:37.0,K. Durant misses 2-pt jump shot from 18 ft,,31,35
159,2,7:34.0,,Defensive rebound by L. Galloway,31,35
160,2,7:29.0,,B. Brown makes 2-pt layup from 1 ft (assist by Z. Pachulia),31,37
161,2,7:07.0,Turnover by S. Curry (bad pass; steal by B. Brown),,31,37
162,2,7:02.0,,S. Johnson makes 2-pt layup from 4 ft (assist by B. Brown),31,39
163,2,7:02.0,Golden State full timeout,,31,39
164,2,7:02.0,K. Thompson enters the game for S. Curry,,31,39
165,2,7:02.0,Violation by Team (delay of game),,31,39
166,2,6:49.0,J. Bell makes 2-pt hook shot from 4 ft (assist by K. Durant),,33,39
167,2,6:31.0,,Personal foul by J. Bell (drawn by Z. Pachulia),33,39
168,2,6:15.0,,S. Johnson makes 2-pt jump shot from 11 ft,33,41
169,2,5:55.0,K. Thompson misses 2-pt jump shot from 12 ft,,33,41
170,2,5:53.0,,Defensive rebound by Z. Pachulia,33,41
171,2,5:48.0,,B. Brown misses 2-pt layup from 4 ft,33,41
172,2,5:44.0,,Offensive rebound by S. Johnson,33,41
173,2,5:44.0,,S. Johnson makes 2-pt layup from 1 ft,33,43
174,2,5:38.0,K. Thompson makes 2-pt layup from 2 ft (assist by J. Bell),,35,43
175,2,5:23.0,,I. Smith makes 2-pt hook shot from 4 ft (assist by S. Johnson),35,45
176,2,5:15.0,D. Lee makes 2-pt layup from 4 ft (assist by S. Livingston),,37,45
177,2,5:02.0,,I. Smith misses 2-pt jump shot from 5 ft,37,45
178,2,4:58.0,Defensive rebound by D. Lee,,37,45
179,2,4:46.0,S. Livingston misses 2-pt jump shot from 13 ft,,37,45
180,2,4:43.0,Offensive rebound by S. Livingston,,37,45
181,2,4:41.0,J. Bell misses 2-pt jump shot from 10 ft,,37,45
182,2,4:38.0,,Defensive rebound by S. Johnson,37,45
183,2,4:37.0,,L. Galloway misses 2-pt layup from 5 ft (block by J. Bell),37,45
184,2,4:37.0,,Offensive rebound by Team,37,45
185,2,4:37.0,S. Curry enters the game for J. Bell,,37,45
186,2,4:37.0,A. Iguodala enters the game for D. Lee,,37,45
187,2,4:37.0,K. Looney enters the game for S. Livingston,,37,45
188,2,4:37.0,,R. Bullock enters the game for B. Brown,37,45
189,2,4:37.0,,A. Drummond enters the game for L. Galloway,37,45
190,2,4:37.0,,B. Griffin enters the game for Z. Pachulia,37,45
191,2,4:30.0,,I. Smith misses 2-pt jump shot from 17 ft,37,45
192,2,4:28.0,Defensive rebound by S. Curry,,37,45
193,2,4:24.0,Turnover by S. Curry (bad pass; steal by A. Drummond),,37,45
194,2,4:13.0,,R. Bullock makes 2-pt layup from 2 ft (assist by B. Griffin),37,47
195,2,4:07.0,Turnover by S. Curry (bad pass; steal by A. Drummond),,37,47
196,2,3:56.0,,Turnover by A. Drummond (lost ball; steal by K. Thompson),37,47
197,2,3:50.0,K. Thompson misses 2-pt layup from 3 ft,,37,47
198,2,3:47.0,,Defensive rebound by B. Griffin,37,47
199,2,3:44.0,,S. Johnson misses 3-pt jump shot from 24 ft,37,47
200,2,3:38.0,Defensive rebound by A. Iguodala,,37,47
201,2,3:36.0,Personal foul by S. Johnson (drawn by A. Iguodala),,37,47
202,2,3:36.0,A. Iguodala misses free throw 1 of 2,,37,47
203,2,3:36.0,Offensive rebound by Team,,37,47
204,2,3:36.0,,L. Galloway enters the game for S. Johnson,37,47
205,2,3:36.0,,R. Jackson enters the game for I. Smith,37,47
206,2,3:36.0,A. Iguodala makes free throw 2 of 2,,38,47
207,2,3:15.0,,B. Griffin makes 2-pt layup from 3 ft,38,49
208,2,2:59.0,K. Looney makes 2-pt dunk from 2 ft (assist by K. Thompson),,40,49
209,2,2:43.0,,R. Bullock misses 2-pt jump shot from 9 ft,40,49
210,2,2:40.0,Defensive rebound by K. Thompson,,40,49
211,2,2:38.0,K. Durant makes 2-pt jump shot from 8 ft,,42,49
212,2,2:20.0,,B. Griffin misses 3-pt jump shot from 24 ft,42,49
213,2,2:18.0,Defensive rebound by S. Curry,,42,49
214,2,2:05.0,Personal foul by R. Bullock (drawn by K. Durant),,42,49
215,2,2:05.0,K. Durant makes free throw 1 of 2,,43,49
216,2,2:05.0,K. Durant makes free throw 2 of 2,,44,49
217,2,1:50.0,,R. Jackson misses 2-pt jump shot from 6 ft,44,49
218,2,1:48.0,,Offensive rebound by R. Jackson,44,49
219,2,1:46.0,,Turnover by A. Drummond (step out of bounds),44,49
220,2,1:39.0,S. Curry misses 3-pt jump shot from 30 ft,,44,49
221,2,1:37.0,,Defensive rebound by A. Drummond,44,49
222,2,1:34.0,,R. Bullock makes 3-pt jump shot from 31 ft (assist by R. Jackson),44,52
223,2,1:16.0,Turnover by Team (shot clock),,44,52
224,2,0:48.0,,R. Bullock misses 3-pt jump shot from 26 ft,44,52
225,2,0:44.0,Defensive rebound by S. Curry,,44,52
226,2,0:39.0,K. Durant misses 2-pt jump shot from 20 ft,,44,52
227,2,0:34.0,,Defensive rebound by A. Drummond,44,52
228,2,0:32.0,,Shooting foul by K. Durant (drawn by B. Griffin),44,52
229,2,0:32.0,,B. Griffin makes free throw 1 of 2,44,53
230,2,0:32.0,,B. Griffin makes free throw 2 of 2,44,54
231,2,0:14.0,Personal foul by R. Jackson (drawn by S. Curry),,44,54
232,2,0:14.0,S. Curry makes free throw 1 of 2,,45,54
233,2,0:14.0,D. Jones enters the game for K. Looney,,45,54
234,2,0:14.0,S. Curry makes free throw 2 of 2,,46,54
235,2,0:05.0,,B. Griffin misses 3-pt jump shot from 29 ft,46,54
236,2,0:01.0,Defensive rebound by D. Jones,,46,54
237,2,0:01.0,S. Curry misses 3-pt jump shot from 50 ft,,46,54
238,2,0:00.0,Offensive rebound by Team,,46,54
239,3,11:45.0,K. Looney misses 2-pt layup from 3 ft,,46,54
240,3,11:43.0,Offensive rebound by Team,,46,54
241,3,11:40.0,Turnover by S. Curry (bad pass; steal by R. Jackson),,46,54
242,3,11:34.0,,A. Drummond makes 2-pt dunk from 2 ft,46,56
243,3,11:29.0,Turnover by S. Curry (step out of bounds),,46,56
244,3,11:11.0,,R. Jackson makes 2-pt hook shot from 3 ft (assist by B. Griffin),46,58
245,3,11:00.0,K. Thompson makes 2-pt jump shot from 15 ft (assist by S. Curry),,48,58
246,3,10:41.0,,A. Drummond misses 3-pt jump shot from 27 ft,48,58
247,3,10:37.0,Defensive rebound by K. Looney,,48,58
248,3,10:23.0,K. Durant makes 2-pt jump shot from 15 ft,,50,58
249,3,9:56.0,,B. Griffin makes 2-pt jump shot from 19 ft,50,60
250,3,9:42.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by D. Jones),,53,60
251,3,9:20.0,,R. Jackson misses 2-pt jump shot from 8 ft (block by K. Looney),53,60
252,3,9:16.0,Defensive rebound by K. Thompson,,53,60
253,3,9:11.0,D. Jones misses 2-pt layup from 2 ft,,53,60
254,3,9:09.0,,Defensive rebound by A. Drummond,53,60
255,3,8:58.0,,B. Griffin makes 3-pt jump shot from 27 ft (assist by R. Jackson),53,63
256,3,8:37.0,K. Durant misses 3-pt jump shot from 28 ft,,53,63
257,3,8:34.0,,Defensive rebound by B. Griffin,53,63
258,3,8:28.0,,R. Bullock makes 3-pt jump shot from 26 ft (assist by G. Robinson),53,66
259,3,8:04.0,K. Thompson makes 2-pt jump shot from 18 ft,,55,66
260,3,7:53.0,,R. Bullock misses 3-pt jump shot from 28 ft,55,66
261,3,7:50.0,Defensive rebound by K. Looney,,55,66
262,3,7:40.0,K. Thompson misses 2-pt jump shot from 7 ft,,55,66
263,3,7:36.0,,Defensive rebound by A. Drummond,55,66
264,3,7:34.0,,R. Jackson makes 2-pt layup from 3 ft,55,68
265,3,7:34.0,,Shooting foul by S. Curry (drawn by R. Jackson),55,68
266,3,7:34.0,,R. Jackson makes free throw 1 of 1,55,69
267,3,7:17.0,S. Curry makes 3-pt jump shot from 28 ft (assist by K. Durant),,58,69
268,3,7:16.0,,Detroit full timeout,58,69
269,3,7:04.0,,B. Griffin makes 2-pt hook shot from 7 ft (assist by R. Jackson),58,71
270,3,6:45.0,D. Jones misses 2-pt dunk from 5 ft,,58,71
271,3,6:41.0,Offensive rebound by K. Looney,,58,71
272,3,6:41.0,K. Looney misses 2-pt layup from 5 ft,,58,71
273,3,6:39.0,,Defensive rebound by A. Drummond,58,71
274,3,6:24.0,,B. Griffin misses 3-pt jump shot from 27 ft,58,71
275,3,6:20.0,Defensive rebound by K. Thompson,,58,71
276,3,6:08.0,S. Curry makes 3-pt jump shot from 28 ft (assist by D. Jones),,61,71
277,3,5:56.0,,R. Jackson makes 3-pt jump shot from 28 ft (assist by B. Griffin),61,74
278,3,5:43.0,S. Curry makes 2-pt layup from 5 ft,,63,74
279,3,5:17.0,,R. Jackson misses 3-pt jump shot from 26 ft,63,74
280,3,5:13.0,,Offensive rebound by G. Robinson,63,74
281,3,5:01.0,,B. Griffin makes 2-pt jump shot from 6 ft,63,76
282,3,4:49.0,D. Jones makes 2-pt dunk from 4 ft (assist by K. Durant),,65,76
283,3,4:32.0,,Shooting foul by K. Looney (drawn by A. Drummond),65,76
284,3,4:32.0,J. Jerebko enters the game for K. Looney,,65,76
285,3,4:32.0,,B. Brown enters the game for R. Bullock,65,76
286,3,4:32.0,,L. Galloway enters the game for R. Jackson,65,76
287,3,4:32.0,,I. Smith enters the game for G. Robinson,65,76
288,3,4:32.0,,A. Drummond misses free throw 1 of 2,65,76
289,3,4:32.0,,Offensive rebound by Team,65,76
290,3,4:32.0,,A. Drummond misses free throw 2 of 2,65,76
291,3,4:28.0,Defensive rebound by J. Jerebko,,65,76
292,3,4:16.0,Personal foul by B. Brown (drawn by K. Durant),,65,76
293,3,4:13.0,K. Thompson makes 2-pt jump shot from 16 ft (assist by K. Durant),,67,76
294,3,3:58.0,,Turnover by A. Drummond (lost ball; steal by S. Curry),67,76
295,3,3:51.0,K. Durant makes 2-pt layup from 5 ft (assist by S. Curry),,69,76
296,3,3:33.0,,Turnover by B. Brown (lost ball; steal by S. Curry),69,76
297,3,3:27.0,K. Thompson misses 3-pt jump shot from 23 ft,,69,76
298,3,3:20.0,Offensive rebound by D. Jones,,69,76
299,3,3:20.0,D. Jones makes 2-pt layup from 1 ft,,71,76
300,3,3:09.0,,I. Smith makes 2-pt jump shot from 6 ft,71,78
301,3,3:09.0,Golden State full timeout,,71,78
302,3,3:09.0,Q. Cook enters the game for S. Curry,,71,78
303,3,3:09.0,A. Iguodala enters the game for K. Thompson,,71,78
304,3,3:09.0,,S. Johnson enters the game for B. Brown,71,78
305,3,2:59.0,Shooting foul by A. Drummond (drawn by K. Durant),,71,78
306,3,2:59.0,K. Durant makes free throw 1 of 2,,72,78
307,3,2:59.0,K. Durant makes free throw 2 of 2,,73,78
308,3,2:40.0,,S. Johnson misses 3-pt jump shot from 26 ft,73,78
309,3,2:38.0,Defensive rebound by J. Jerebko,,73,78
310,3,2:22.0,Q. Cook misses 3-pt jump shot from 26 ft,,73,78
311,3,2:18.0,Offensive rebound by D. Jones,,73,78
312,3,2:06.0,A. Iguodala makes 3-pt jump shot from 23 ft (assist by Q. Cook),,76,78
313,3,1:47.0,,B. Griffin misses 2-pt hook shot from 6 ft,76,78
314,3,1:43.0,,Offensive rebound by A. Drummond,76,78
315,3,1:43.0,,A. Drummond makes 2-pt layup at rim,76,80
316,3,1:29.0,Turnover by A. Iguodala (bad pass; steal by A. Drummond),,76,80
317,3,1:22.0,,Turnover by L. Galloway (bad pass),76,80
318,3,1:08.0,D. Jones misses 2-pt layup from 4 ft (block by A. Drummond),,76,80
319,3,1:04.0,,Defensive rebound by S. Johnson,76,80
320,3,0:59.0,,L. Galloway misses 3-pt jump shot from 29 ft,76,80
321,3,0:56.0,,Offensive rebound by L. Galloway,76,80
322,3,0:49.0,,S. Johnson misses 2-pt layup from 5 ft,76,80
323,3,0:44.0,,Offensive rebound by A. Drummond,76,80
324,3,0:44.0,,A. Drummond misses 2-pt layup at rim,76,80
325,3,0:43.0,Defensive rebound by K. Durant,,76,80
326,3,0:40.0,K. Durant misses 3-pt jump shot from 29 ft,,76,80
327,3,0:38.0,,Defensive rebound by L. Galloway,76,80
328,3,0:21.0,,A. Drummond misses 2-pt layup from 5 ft (block by K. Durant),76,80
329,3,0:21.0,,Offensive rebound by Team,76,80
330,3,0:15.0,,B. Griffin misses 2-pt hook shot from 8 ft,76,80
331,3,0:13.0,,Offensive rebound by A. Drummond,76,80
332,3,0:13.0,,A. Drummond misses 2-pt layup from 1 ft,76,80
333,3,0:13.0,,Offensive rebound by A. Drummond,76,80
334,3,0:10.0,,A. Drummond makes 2-pt layup at rim,76,82
335,3,0:05.0,Shooting foul by A. Drummond (drawn by K. Durant),,76,82
336,3,0:05.0,K. Durant makes free throw 1 of 2,,77,82
337,3,0:05.0,J. Bell enters the game for Q. Cook,,77,82
338,3,0:05.0,K. Looney enters the game for J. Jerebko,,77,82
339,3,0:05.0,K. Durant makes free throw 2 of 2,,78,82
340,3,0:05.0,Q. Cook enters the game for D. Jones,,78,82
341,3,0:00.0,,S. Johnson makes 3-pt jump shot from 22 ft (assist by I. Smith),78,85
342,4,11:37.0,,I. Smith misses 2-pt jump shot from 20 ft,78,85
343,4,11:35.0,Defensive rebound by J. Jerebko,,78,85
344,4,11:20.0,S. Curry misses 2-pt hook shot from 11 ft,,78,85
345,4,11:17.0,,Defensive rebound by B. Brown,78,85
346,4,11:12.0,,L. Galloway misses 3-pt jump shot from 24 ft,78,85
347,4,11:10.0,Defensive rebound by S. Curry,,78,85
348,4,11:05.0,Turnover by K. Looney (offensive foul),,78,85
349,4,11:05.0,Offensive foul by K. Looney (drawn by B. Brown),,78,85
350,4,11:05.0,J. Bell enters the game for K. Looney,,78,85
351,4,10:51.0,,Z. Pachulia misses 2-pt layup from 3 ft,78,85
352,4,10:51.0,Defensive rebound by Team,,78,85
353,4,10:51.0,,Loose ball foul by S. Johnson (drawn by J. Jerebko),78,85
354,4,10:39.0,Turnover by A. Iguodala (bad pass; steal by L. Galloway),,78,85
355,4,10:34.0,,I. Smith makes 3-pt jump shot from 26 ft (assist by L. Galloway),78,88
356,4,10:34.0,Golden State full timeout,,78,88
357,4,10:34.0,,R. Bullock enters the game for S. Johnson,78,88
358,4,10:20.0,Offensive foul by S. Curry (drawn by L. Galloway),,78,88
359,4,10:20.0,Turnover by S. Curry (offensive foul),,78,88
360,4,10:02.0,,I. Smith makes 2-pt layup from 3 ft,78,90
361,4,9:44.0,S. Curry makes 2-pt layup from 2 ft (assist by J. Bell),,80,90
362,4,9:34.0,,I. Smith misses 2-pt layup from 6 ft (block by J. Bell),80,90
363,4,9:30.0,Defensive rebound by J. Bell,,80,90
364,4,9:26.0,Shooting foul by B. Brown (drawn by S. Livingston),,80,90
365,4,9:26.0,S. Livingston makes free throw 1 of 2,,81,90
366,4,9:26.0,S. Livingston misses free throw 2 of 2,,81,90
367,4,9:14.0,,Defensive rebound by R. Bullock,81,90
368,4,9:03.0,,I. Smith makes 2-pt layup from 2 ft,81,92
369,4,8:56.0,S. Curry misses 2-pt layup from 5 ft,,81,92
370,4,8:51.0,Offensive rebound by J. Bell,,81,92
371,4,8:46.0,Personal foul by B. Brown (drawn by J. Bell),,81,92
372,4,8:46.0,K. Thompson enters the game for A. Iguodala,,81,92
373,4,8:38.0,S. Curry makes 3-pt jump shot from 28 ft (assist by S. Livingston),,84,92
374,4,8:14.0,,I. Smith misses 2-pt layup from 4 ft,84,92
375,4,8:13.0,Defensive rebound by Team,,84,92
376,4,7:47.0,S. Curry misses 3-pt jump shot from 30 ft,,84,92
377,4,7:45.0,,Defensive rebound by Z. Pachulia,84,92
378,4,7:40.0,,R. Bullock misses 3-pt jump shot from 29 ft,84,92
379,4,7:37.0,Defensive rebound by K. Thompson,,84,92
380,4,7:31.0,K. Thompson misses 3-pt jump shot from 26 ft,,84,92
381,4,7:27.0,,Defensive rebound by R. Bullock,84,92
382,4,7:22.0,,Detroit full timeout,84,92
383,4,7:22.0,K. Durant enters the game for J. Bell,,84,92
384,4,7:22.0,K. Looney enters the game for S. Curry,,84,92
385,4,7:22.0,,A. Drummond enters the game for B. Brown,84,92
386,4,7:22.0,,B. Griffin enters the game for Z. Pachulia,84,92
387,4,7:22.0,,R. Jackson enters the game for I. Smith,84,92
388,4,7:04.0,,A. Drummond misses 2-pt jump shot from 8 ft,84,92
