,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHARLOTTE_ACTION,BOSTON_SCORE,CHARLOTTE_SCORE
382,4,5:52.0,M. Morris misses 3-pt jump shot from 30 ft,,112,102
383,4,5:51.0,Offensive rebound by Team,,112,102
384,4,5:51.0,Turnover by Team (shot clock),,112,102
385,4,5:51.0,K. Irving enters the game for S. Ojeleye,,112,102
386,4,5:51.0,M. Smart enters the game for T. Rozier,,112,102
387,4,5:38.0,,K. Walker misses 3-pt jump shot from 26 ft,112,102
388,4,5:35.0,Defensive rebound by J. Tatum,,112,102
389,4,5:23.0,Personal foul by D. Graham (drawn by J. Brown),,112,102
390,4,5:23.0,G. Yabusele enters the game for J. Brown,,112,102
391,4,5:09.0,M. Smart misses 2-pt jump shot from 19 ft,,112,102
392,4,5:07.0,,Defensive rebound by M. Bridges,112,102
393,4,5:07.0,,Personal foul by M. Smart (drawn by K. Walker),112,102
394,4,4:57.0,,K. Walker misses 2-pt jump shot from 10 ft,112,102
395,4,4:55.0,Defensive rebound by M. Morris,,112,102
396,4,4:46.0,G. Yabusele misses 2-pt jump shot from 17 ft,,112,102
397,4,4:44.0,,Defensive rebound by D. Graham,112,102
398,4,4:37.0,,M. Williams misses 3-pt jump shot from 26 ft,112,102
399,4,4:33.0,,Offensive rebound by M. Williams,112,102
400,4,4:28.0,,M. Williams makes 3-pt jump shot from 26 ft,112,105
401,4,4:19.0,K. Irving misses 3-pt jump shot from 30 ft,,112,105
402,4,4:15.0,Offensive rebound by G. Yabusele,,112,105
403,4,4:03.0,J. Tatum misses 2-pt jump shot from 16 ft,,112,105
404,4,4:01.0,,Defensive rebound by M. Bridges,112,105
405,4,3:53.0,,M. Williams misses 3-pt jump shot from 25 ft,112,105
406,4,3:52.0,,Offensive rebound by Team,112,105
407,4,3:52.0,Loose ball foul by K. Irving (drawn by M. Bridges),,112,105
408,4,3:52.0,J. Brown enters the game for M. Morris,,112,105
409,4,3:52.0,,Charlotte full timeout,112,105
410,4,3:40.0,,D. Bacon makes 3-pt jump shot from 26 ft,112,108
411,4,3:25.0,J. Brown makes 3-pt jump shot from 22 ft (assist by M. Smart),,115,108
412,4,3:08.0,,Turnover by M. Williams (bad pass; steal by G. Yabusele),115,108
413,4,3:02.0,M. Smart misses 3-pt jump shot from 22 ft,,115,108
414,4,2:59.0,,Defensive rebound by K. Walker,115,108
415,4,2:55.0,,K. Walker makes 3-pt jump shot from 26 ft,115,111
416,4,2:40.0,Offensive foul by M. Smart (drawn by D. Graham),,115,111
417,4,2:40.0,Turnover by M. Smart (offensive foul),,115,111
418,4,2:40.0,M. Morris enters the game for G. Yabusele,,115,111
419,4,2:33.0,,Turnover by K. Walker (bad pass),115,111
420,4,2:21.0,Offensive foul by M. Smart (drawn by D. Graham),,115,111
421,4,2:21.0,Turnover by M. Smart (offensive foul),,115,111
422,4,2:21.0,T. Rozier enters the game for M. Smart,,115,111
423,4,2:06.0,,K. Walker makes 2-pt layup from 2 ft,115,113
424,4,1:53.0,K. Irving makes 2-pt layup from 2 ft,,117,113
425,4,1:43.0,,K. Walker makes 2-pt jump shot from 19 ft,117,115
426,4,1:33.0,K. Irving misses 3-pt jump shot from 28 ft,,117,115
427,4,1:31.0,,Defensive rebound by Team,117,115
428,4,1:19.0,,K. Walker makes 3-pt jump shot from 23 ft,117,118
429,4,1:03.0,K. Irving misses 3-pt jump shot from 26 ft,,117,118
430,4,0:58.0,,Defensive rebound by K. Walker,117,118
431,4,0:55.0,,Personal foul by K. Irving (drawn by K. Walker),117,118
432,4,0:46.0,,K. Walker misses 2-pt layup from 4 ft (block by J. Brown),117,118
433,4,0:43.0,Defensive rebound by K. Irving,,117,118
434,4,0:42.0,Turnover by K. Irving (lost ball; steal by M. Bridges),,117,118
435,4,0:41.0,,Shooting foul by K. Irving (drawn by M. Williams),117,118
436,4,0:41.0,,M. Williams makes free throw 1 of 2,117,119
437,4,0:41.0,D. Theis enters the game for T. Rozier,,117,119
438,4,0:41.0,,M. Williams makes free throw 2 of 2,117,120
439,4,0:41.0,Boston full timeout,,117,120
440,4,0:41.0,T. Rozier enters the game for D. Theis,,117,120
441,4,0:31.0,J. Tatum misses 3-pt jump shot from 24 ft,,117,120
442,4,0:26.0,Offensive rebound by M. Morris,,117,120
443,4,0:26.0,M. Morris misses 2-pt layup at rim,,117,120
444,4,0:25.0,,Defensive rebound by D. Bacon,117,120
445,4,0:23.0,,Turnover by M. Bridges (out of bounds lost ball),117,120
446,4,0:14.0,T. Rozier misses 3-pt jump shot from 26 ft,,117,120
447,4,0:14.0,,Defensive rebound by M. Williams,117,120
448,4,0:14.0,,Personal foul by K. Irving (drawn by M. Williams),117,120
449,4,0:14.0,,M. Williams makes free throw 1 of 2,117,121
450,4,0:14.0,D. Theis enters the game for T. Rozier,,117,121
451,4,0:14.0,,M. Williams makes free throw 2 of 2,117,122
452,4,0:14.0,Boston full timeout,,117,122
453,4,0:14.0,T. Rozier enters the game for D. Theis,,117,122
454,4,0:08.0,K. Irving misses 3-pt jump shot from 26 ft,,117,122
455,4,0:05.0,,Defensive rebound by K. Walker,117,122
456,4,0:05.0,,Personal take foul by M. Morris (drawn by K. Walker),117,122
457,4,0:05.0,,K. Walker makes free throw 1 of 2,117,123
458,4,0:05.0,,K. Walker makes free throw 2 of 2,117,124
459,4,0:00.0,J. Tatum misses 3-pt jump shot from 27 ft,,117,124
460,4,0:00.0,Offensive rebound by Team,,117,124
