,QUARTER,TIME_REMAINING,DETROIT_ACTION,INDIANA_ACTION,DETROIT_SCORE,INDIANA_SCORE
378,4,5:37.0,,T. Evans misses 3-pt jump shot from 27 ft,77,106
379,4,5:35.0,Defensive rebound by R. Jackson,,77,106
380,4,5:31.0,Turnover by R. Jackson (bad pass; steal by T. Evans),,77,106
381,4,5:16.0,,T. Young makes 2-pt dunk from 1 ft (assist by D. Sabonis),77,108
382,4,4:58.0,A. Drummond makes 2-pt layup from 1 ft (assist by B. Griffin),,79,108
383,4,4:47.0,,T. Young makes 2-pt dunk from 3 ft (assist by D. Sabonis),79,110
384,4,4:29.0,R. Jackson misses 3-pt jump shot from 29 ft,,79,110
385,4,4:26.0,,Defensive rebound by C. Joseph,79,110
386,4,4:24.0,,Shooting foul by R. Jackson (drawn by T. Young),79,110
387,4,4:24.0,Detroit full timeout,,79,110
388,4,4:24.0,B. Brown enters the game for R. Bullock,,79,110
389,4,4:24.0,J. Calderón enters the game for A. Drummond,,79,110
390,4,4:24.0,S. Johnson enters the game for B. Griffin,,79,110
391,4,4:24.0,J. Leuer enters the game for R. Jackson,,79,110
392,4,4:24.0,K. Thomas enters the game for L. Kennard,,79,110
393,4,4:24.0,,K. O'Quinn enters the game for D. Sabonis,79,110
394,4,4:24.0,,T. Young makes free throw 1 of 2,79,111
395,4,4:24.0,,T. Young misses free throw 2 of 2,79,111
396,4,4:23.0,Defensive rebound by S. Johnson,,79,111
397,4,4:08.0,J. Leuer makes 2-pt jump shot from 8 ft (assist by B. Brown),,81,111
398,4,3:52.0,,D. McDermott makes 2-pt layup from 3 ft (assist by T. Evans),81,113
399,4,3:52.0,,Shooting foul by K. Thomas (drawn by D. McDermott),81,113
400,4,3:52.0,,A. Holiday enters the game for T. Evans,81,113
401,4,3:52.0,,T. Leaf enters the game for T. Young,81,113
402,4,3:52.0,,D. McDermott misses free throw 1 of 1,81,113
403,4,3:51.0,Defensive rebound by S. Johnson,,81,113
404,4,3:33.0,J. Leuer makes 2-pt layup at rim (assist by J. Calderón),,83,113
405,4,3:21.0,,K. O'Quinn makes 2-pt jump shot from 14 ft (assist by A. Holiday),83,115
406,4,3:11.0,Personal foul by T. Leaf (drawn by J. Leuer),,83,115
407,4,3:11.0,J. Leuer misses free throw 1 of 2,,83,115
408,4,3:11.0,Offensive rebound by Team,,83,115
409,4,3:11.0,,D. Reed enters the game for C. Joseph,83,115
410,4,3:11.0,J. Leuer makes free throw 2 of 2,,84,115
411,4,3:02.0,,K. O'Quinn misses 3-pt jump shot from 27 ft,84,115
412,4,2:59.0,Defensive rebound by S. Johnson,,84,115
413,4,2:45.0,B. Brown misses 2-pt layup at rim,,84,115
414,4,2:41.0,Offensive rebound by Team,,84,115
415,4,2:37.0,K. Thomas misses 3-pt jump shot from 26 ft,,84,115
416,4,2:35.0,,Defensive rebound by T. Leaf,84,115
417,4,2:26.0,,A. Holiday makes 2-pt jump shot from 16 ft,84,117
418,4,2:14.0,B. Brown misses 2-pt layup at rim,,84,117
419,4,2:12.0,,Defensive rebound by K. O'Quinn,84,117
420,4,2:04.0,,A. Holiday makes 3-pt jump shot from 28 ft (assist by K. O'Quinn),84,120
421,4,1:46.0,J. Leuer misses 2-pt jump shot from 18 ft,,84,120
422,4,1:45.0,,Defensive rebound by D. McDermott,84,120
423,4,1:38.0,,Turnover by A. Holiday (bad pass; steal by J. Leuer),84,120
424,4,1:33.0,B. Brown makes 2-pt layup from 1 ft (assist by J. Calderón),,86,120
425,4,1:19.0,,T. Leaf makes 3-pt jump shot from 27 ft (assist by A. Holiday),86,123
426,4,1:02.0,B. Brown misses 2-pt layup from 3 ft (block by K. O'Quinn),,86,123
427,4,1:02.0,Offensive rebound by Team,,86,123
428,4,1:00.0,B. Brown makes 2-pt jump shot from 7 ft (assist by J. Calderón),,88,123
429,4,0:49.0,,D. Reed misses 2-pt jump shot from 19 ft,88,123
430,4,0:46.0,Defensive rebound by K. Thomas,,88,123
431,4,0:41.0,B. Brown misses 3-pt jump shot from 28 ft,,88,123
432,4,0:38.0,,Defensive rebound by K. O'Quinn,88,123
433,4,0:23.0,,K. O'Quinn misses 2-pt layup from 1 ft,88,123
434,4,0:21.0,Defensive rebound by J. Calderón,,88,123
435,4,0:15.0,S. Johnson misses 3-pt jump shot from 24 ft,,88,123
436,4,0:12.0,Offensive rebound by B. Brown,,88,123
437,4,0:11.0,B. Brown misses 2-pt layup at rim,,88,123
438,4,0:11.0,,Defensive rebound by T. Leaf,88,123
439,4,0:01.0,,K. O'Quinn makes 2-pt jump shot from 9 ft (assist by A. Holiday),88,125
