,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,UTAH_ACTION,MINNESOTA_SCORE,UTAH_SCORE
41,1,6:34.0,,R. Gobert makes 2-pt dunk from 1 ft,14,10
42,1,6:17.0,G. Dieng makes 2-pt jump shot from 13 ft (assist by A. Wiggins),,16,10
43,1,6:00.0,,J. Crowder misses 3-pt jump shot from 25 ft,16,10
44,1,5:56.0,Defensive rebound by J. Bayless,,16,10
45,1,5:51.0,J. Bayless misses 3-pt jump shot from 25 ft,,16,10
46,1,5:48.0,,Defensive rebound by K. Korver,16,10
47,1,5:42.0,,Personal foul by J. Okogie (drawn by D. Mitchell),16,10
48,1,5:42.0,L. Deng enters the game for T. Gibson,,16,10
49,1,5:42.0,D. Šarić enters the game for A. Wiggins,,16,10
50,1,5:36.0,,D. Mitchell makes 2-pt layup from 3 ft,16,12
51,1,5:36.0,,Shooting foul by D. Šarić (drawn by D. Mitchell),16,12
52,1,5:36.0,,D. Mitchell makes free throw 1 of 1,16,13
53,1,5:20.0,G. Dieng makes 2-pt jump shot from 19 ft (assist by J. Bayless),,18,13
54,1,5:08.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Mitchell),18,16
55,1,5:08.0,J. Terrell enters the game for J. Okogie,,18,16
56,1,4:48.0,D. Šarić misses 2-pt jump shot from 21 ft,,18,16
57,1,4:44.0,Offensive rebound by G. Dieng,,18,16
58,1,4:31.0,Turnover by Team (shot clock),,18,16
59,1,4:19.0,,J. Crowder misses 3-pt jump shot from 24 ft,18,16
60,1,4:17.0,Defensive rebound by J. Bayless,,18,16
61,1,4:04.0,J. Bayless misses 2-pt layup from 2 ft,,18,16
62,1,4:00.0,Offensive rebound by G. Dieng,,18,16
63,1,4:00.0,G. Dieng makes 2-pt layup at rim,,20,16
64,1,3:50.0,,D. Mitchell makes 2-pt jump shot from 10 ft,20,18
65,1,3:30.0,G. Dieng misses 3-pt jump shot from 22 ft,,20,18
66,1,3:27.0,,Defensive rebound by D. Mitchell,20,18
67,1,3:23.0,,R. O'Neale makes 2-pt layup from 2 ft (assist by J. Crowder),20,20
68,1,3:22.0,Minnesota full timeout,,20,20
69,1,3:05.0,D. Šarić misses 3-pt jump shot from 26 ft,,20,20
70,1,3:01.0,Offensive rebound by L. Deng,,20,20
71,1,2:59.0,G. Dieng makes 2-pt jump shot from 6 ft (assist by L. Deng),,22,20
72,1,2:44.0,,K. Korver misses 3-pt jump shot from 25 ft,22,20
73,1,2:41.0,Defensive rebound by L. Deng,,22,20
74,1,2:30.0,Turnover by J. Terrell (bad pass; steal by R. Gobert),,22,20
75,1,2:25.0,,D. Mitchell makes 3-pt jump shot from 28 ft (assist by K. Korver),22,23
76,1,2:10.0,J. Bayless misses 2-pt jump shot from 21 ft,,22,23
77,1,2:07.0,,Defensive rebound by R. Gobert,22,23
78,1,1:55.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by D. Mitchell),22,26
79,1,1:30.0,J. Bayless misses 2-pt jump shot from 19 ft,,22,26
80,1,1:27.0,,Defensive rebound by R. Gobert,22,26
81,1,1:25.0,,Turnover by J. Crowder (traveling),22,26
82,1,1:25.0,A. Wiggins enters the game for J. Bayless,,22,26
83,1,1:25.0,,D. Favors enters the game for R. Gobert,22,26
84,1,1:25.0,,J. Ingles enters the game for D. Mitchell,22,26
85,1,1:25.0,,R. Rubio enters the game for R. O'Neale,22,26
86,1,1:18.0,Shooting foul by D. Favors (drawn by A. Wiggins),,22,26
87,1,1:18.0,A. Wiggins makes free throw 1 of 2,,23,26
88,1,1:18.0,A. Wiggins makes free throw 2 of 2,,24,26
89,1,1:07.0,,K. Korver makes 2-pt jump shot from 23 ft (assist by R. Rubio),24,28
90,1,0:47.0,J. Terrell misses 3-pt jump shot from 25 ft,,24,28
91,1,0:43.0,Offensive rebound by D. Šarić,,24,28
92,1,0:42.0,D. Šarić misses 2-pt jump shot from 2 ft,,24,28
93,1,0:42.0,,Defensive rebound by Team,24,28
94,1,0:37.0,,Personal foul by J. Terrell (drawn by R. Rubio),24,28
95,1,0:37.0,,R. Rubio misses free throw 1 of 2,24,28
96,1,0:37.0,,Offensive rebound by Team,24,28
97,1,0:37.0,,R. Rubio makes free throw 2 of 2,24,29
98,1,0:30.0,J. Terrell misses 2-pt jump shot from 9 ft,,24,29
99,1,0:27.0,,Defensive rebound by K. Korver,24,29
100,1,0:06.0,,D. Favors makes 2-pt layup from 2 ft (assist by J. Ingles),24,31
101,1,0:00.0,Turnover by A. Wiggins (lost ball; steal by J. Ingles),,24,31
102,2,11:48.0,,Turnover by J. Crowder (traveling),24,31
103,2,11:40.0,A. Wiggins misses 3-pt jump shot from 26 ft,,24,31
104,2,11:37.0,,Defensive rebound by K. Korver,24,31
105,2,11:29.0,,D. Favors makes 2-pt layup from 2 ft (assist by J. Ingles),24,33
106,2,11:16.0,A. Wiggins misses 2-pt layup from 3 ft,,24,33
107,2,11:14.0,,Defensive rebound by D. Favors,24,33
108,2,11:01.0,,R. Rubio misses 2-pt layup from 3 ft,24,33
109,2,10:59.0,Defensive rebound by K. Towns,,24,33
110,2,10:38.0,A. Wiggins misses 2-pt jump shot from 15 ft,,24,33
111,2,10:36.0,Offensive rebound by Team,,24,33
112,2,10:36.0,,Loose ball foul by J. Crowder (drawn by D. Šarić),24,33
113,2,10:35.0,Turnover by J. Okogie (bad pass; steal by J. Crowder),,24,33
114,2,10:33.0,,Turnover by J. Crowder (out of bounds lost ball),24,33
115,2,10:16.0,K. Towns makes 2-pt layup from 4 ft (assist by J. Terrell),,26,33
116,2,9:59.0,,Turnover by K. Korver (bad pass; steal by J. Okogie),26,33
117,2,9:57.0,Turnover by K. Towns (bad pass; steal by R. Rubio),,26,33
118,2,9:57.0,,Personal foul by K. Towns (drawn by R. Rubio),26,33
119,2,9:57.0,T. Gibson enters the game for K. Towns,,26,33
120,2,9:57.0,,R. O'Neale enters the game for K. Korver,26,33
121,2,9:48.0,,D. Favors misses 2-pt jump shot from 11 ft,26,33
122,2,9:45.0,,Offensive rebound by R. Rubio,26,33
123,2,9:44.0,,J. Ingles misses 3-pt jump shot from 27 ft,26,33
124,2,9:41.0,,Offensive rebound by J. Crowder,26,33
125,2,9:37.0,,R. Rubio misses 2-pt layup from 4 ft,26,33
126,2,9:34.0,Defensive rebound by A. Wiggins,,26,33
127,2,9:32.0,A. Wiggins makes 2-pt layup from 5 ft,,28,33
128,2,9:32.0,Shooting foul by J. Ingles (drawn by A. Wiggins),,28,33
129,2,9:32.0,,G. Niang enters the game for J. Crowder,28,33
130,2,9:32.0,A. Wiggins makes free throw 1 of 1,,29,33
131,2,9:21.0,,J. Ingles misses 3-pt jump shot from 25 ft,29,33
132,2,9:18.0,Defensive rebound by A. Wiggins,,29,33
133,2,9:08.0,Personal foul by G. Niang (drawn by D. Šarić),,29,33
134,2,9:08.0,J. Bayless enters the game for J. Terrell,,29,33
135,2,9:08.0,,D. Mitchell enters the game for R. Rubio,29,33
136,2,8:54.0,D. Šarić misses 2-pt hook shot from 7 ft,,29,33
137,2,8:52.0,,Defensive rebound by G. Niang,29,33
138,2,8:44.0,,D. Mitchell makes 2-pt layup from 2 ft,29,35
139,2,8:26.0,,Violation by Team (kicked ball),29,35
140,2,8:26.0,,K. Korver enters the game for J. Ingles,29,35
141,2,8:16.0,T. Gibson misses 2-pt jump shot from 9 ft,,29,35
142,2,8:13.0,,Defensive rebound by D. Favors,29,35
143,2,8:05.0,,D. Favors makes 2-pt dunk from 3 ft (assist by D. Mitchell),29,37
144,2,8:04.0,Minnesota full timeout,,29,37
145,2,8:04.0,A. Tolliver enters the game for D. Šarić,,29,37
146,2,7:53.0,A. Wiggins misses 2-pt layup from 4 ft,,29,37
147,2,7:50.0,,Defensive rebound by K. Korver,29,37
148,2,7:42.0,,G. Niang makes 3-pt jump shot from 24 ft (assist by D. Mitchell),29,40
149,2,7:26.0,J. Okogie makes 2-pt jump shot from 16 ft,,31,40
150,2,7:26.0,Shooting foul by K. Korver (drawn by J. Okogie),,31,40
151,2,7:26.0,,R. Gobert enters the game for D. Favors,31,40
152,2,7:26.0,J. Okogie makes free throw 1 of 1,,32,40
153,2,7:14.0,,K. Korver misses 3-pt jump shot from 26 ft,32,40
154,2,7:11.0,Defensive rebound by J. Okogie,,32,40
155,2,7:05.0,J. Okogie misses 2-pt jump shot from 9 ft (block by R. Gobert),,32,40
156,2,7:05.0,Offensive rebound by Team,,32,40
157,2,6:54.0,A. Wiggins makes 2-pt jump shot from 11 ft (assist by J. Bayless),,34,40
158,2,6:40.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by D. Mitchell),34,43
159,2,6:25.0,Turnover by A. Wiggins (out of bounds lost ball),,34,43
160,2,6:09.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by K. Korver),34,45
161,2,5:55.0,J. Okogie misses 3-pt jump shot from 25 ft,,34,45
162,2,5:51.0,,Defensive rebound by R. Gobert,34,45
163,2,5:37.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by R. O'Neale),34,47
164,2,5:18.0,A. Wiggins misses 2-pt layup from 5 ft,,34,47
165,2,5:15.0,Offensive rebound by Team,,34,47
166,2,5:09.0,Turnover by J. Bayless (bad pass; steal by R. O'Neale),,34,47
167,2,5:03.0,,K. Korver misses 2-pt jump shot from 16 ft,34,47
168,2,4:59.0,Defensive rebound by J. Okogie,,34,47
169,2,4:54.0,J. Bayless misses 2-pt layup from 4 ft,,34,47
170,2,4:54.0,Offensive rebound by Team,,34,47
171,2,4:54.0,,Loose ball foul by R. Gobert (drawn by T. Gibson),34,47
172,2,4:54.0,T. Gibson makes free throw 1 of 2,,35,47
173,2,4:54.0,C. Williams enters the game for A. Wiggins,,35,47
174,2,4:54.0,,J. Ingles enters the game for K. Korver,35,47
175,2,4:54.0,T. Gibson makes free throw 2 of 2,,36,47
176,2,4:40.0,,Turnover by D. Mitchell (lost ball; steal by J. Bayless),36,47
177,2,4:36.0,Turnover by J. Bayless (bad pass; steal by J. Ingles),,36,47
178,2,4:30.0,,Turnover by G. Niang (out of bounds lost ball),36,47
179,2,4:14.0,J. Okogie misses 2-pt layup from 4 ft,,36,47
180,2,4:12.0,,Defensive rebound by G. Niang,36,47
181,2,4:02.0,,J. Ingles misses 3-pt jump shot from 24 ft,36,47
182,2,3:59.0,,Offensive rebound by R. Gobert,36,47
183,2,3:53.0,,D. Mitchell misses 2-pt layup from 4 ft,36,47
184,2,3:50.0,,Offensive rebound by Team,36,47
185,2,3:50.0,Loose ball foul by A. Tolliver (drawn by R. Gobert),,36,47
186,2,3:50.0,L. Deng enters the game for A. Tolliver,,36,47
187,2,3:50.0,,J. Crowder enters the game for G. Niang,36,47
188,2,3:37.0,,R. Gobert misses 2-pt dunk from 3 ft,36,47
189,2,3:34.0,Defensive rebound by C. Williams,,36,47
190,2,3:30.0,J. Bayless misses 3-pt jump shot from 25 ft,,36,47
191,2,3:26.0,,Defensive rebound by D. Mitchell,36,47
192,2,3:19.0,,R. O'Neale makes 2-pt dunk from 2 ft (assist by J. Crowder),36,49
193,2,2:59.0,C. Williams makes 2-pt layup from 3 ft (assist by J. Bayless),,38,49
194,2,2:51.0,,Utah full timeout,38,49
195,2,2:51.0,A. Wiggins enters the game for J. Okogie,,38,49
196,2,2:51.0,,R. Rubio enters the game for R. O'Neale,38,49
197,2,2:38.0,,Shooting foul by T. Gibson (drawn by R. Gobert),38,49
198,2,2:38.0,,R. Gobert makes free throw 1 of 2,38,50
199,2,2:38.0,,R. Gobert misses free throw 2 of 2,38,50
200,2,2:36.0,Defensive rebound by T. Gibson,,38,50
201,2,2:23.0,A. Wiggins misses 2-pt layup from 2 ft,,38,50
202,2,2:18.0,Offensive rebound by A. Wiggins,,38,50
203,2,2:17.0,Turnover by A. Wiggins (lost ball; steal by J. Ingles),,38,50
204,2,2:00.0,,Turnover by R. Rubio (out of bounds lost ball),38,50
205,2,2:00.0,G. Dieng enters the game for C. Williams,,38,50
206,2,1:48.0,A. Wiggins misses 2-pt jump shot from 11 ft,,38,50
207,2,1:45.0,,Defensive rebound by R. Gobert,38,50
208,2,1:39.0,,D. Mitchell misses 2-pt jump shot from 4 ft,38,50
209,2,1:38.0,,Offensive rebound by Team,38,50
210,2,1:38.0,Loose ball foul by G. Dieng (drawn by R. Gobert),,38,50
211,2,1:31.0,,D. Mitchell misses 2-pt jump shot from 8 ft,38,50
212,2,1:28.0,Defensive rebound by G. Dieng,,38,50
213,2,1:15.0,J. Bayless makes 3-pt jump shot from 24 ft (assist by T. Gibson),,41,50
214,2,1:02.0,,R. Rubio makes 2-pt jump shot from 18 ft (assist by R. Gobert),41,52
215,2,0:51.0,Personal foul by D. Mitchell (drawn by L. Deng),,41,52
216,2,0:51.0,L. Deng makes free throw 1 of 2,,42,52
217,2,0:51.0,D. Šarić enters the game for T. Gibson,,42,52
218,2,0:51.0,L. Deng makes free throw 2 of 2,,43,52
219,2,0:40.0,,Turnover by R. Rubio (bad pass; steal by L. Deng),43,52
220,2,0:36.0,A. Wiggins makes 2-pt dunk from 2 ft (assist by L. Deng),,45,52
221,2,0:29.0,,J. Crowder misses 3-pt jump shot from 25 ft,45,52
222,2,0:26.0,Defensive rebound by A. Wiggins,,45,52
223,2,0:08.0,Turnover by A. Wiggins (out of bounds lost ball),,45,52
224,2,0:00.0,,R. Rubio misses 3-pt jump shot from 25 ft,45,52
225,2,0:00.0,,Offensive rebound by Team,45,52
226,3,11:39.0,,D. Favors makes 3-pt jump shot from 24 ft (assist by D. Mitchell),45,55
227,3,11:16.0,T. Gibson misses 3-pt jump shot from 23 ft,,45,55
228,3,11:13.0,,Defensive rebound by J. Ingles,45,55
229,3,11:06.0,,Personal foul by J. Okogie (drawn by R. Gobert),45,55
230,3,10:59.0,,D. Mitchell makes 2-pt jump shot from 10 ft,45,57
231,3,10:40.0,Turnover by T. Gibson (step out of bounds),,45,57
232,3,10:30.0,,J. Ingles misses 3-pt jump shot from 26 ft,45,57
233,3,10:26.0,Defensive rebound by A. Wiggins,,45,57
234,3,10:15.0,T. Gibson makes 2-pt dunk from 1 ft (assist by A. Wiggins),,47,57
235,3,10:03.0,,Offensive foul by D. Mitchell (drawn by J. Okogie),47,57
236,3,10:03.0,,Turnover by D. Mitchell (offensive foul),47,57
237,3,9:53.0,J. Okogie makes 2-pt dunk from 1 ft (assist by K. Towns),,49,57
238,3,9:31.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by D. Mitchell),49,59
239,3,9:17.0,K. Towns makes 3-pt jump shot from 26 ft (assist by J. Bayless),,52,59
240,3,9:01.0,,R. Rubio misses 2-pt layup from 5 ft,52,59
241,3,9:01.0,,Offensive rebound by Team,52,59
242,3,8:53.0,,J. Ingles makes 3-pt jump shot from 25 ft,52,62
243,3,8:31.0,Personal foul by D. Favors (drawn by K. Towns),,52,62
244,3,8:27.0,K. Towns makes 2-pt jump shot from 9 ft (assist by A. Wiggins),,54,62
245,3,8:00.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by D. Mitchell),54,65
246,3,7:39.0,K. Towns misses 2-pt layup from 4 ft (block by D. Favors),,54,65
247,3,7:36.0,,Defensive rebound by D. Favors,54,65
248,3,7:22.0,,J. Ingles misses 3-pt jump shot from 26 ft,54,65
249,3,7:19.0,Defensive rebound by J. Bayless,,54,65
250,3,7:05.0,J. Bayless misses 2-pt jump shot from 22 ft,,54,65
251,3,7:02.0,,Defensive rebound by J. Ingles,54,65
252,3,6:56.0,,R. Rubio misses 3-pt jump shot from 23 ft,54,65
253,3,6:53.0,Defensive rebound by A. Wiggins,,54,65
254,3,6:48.0,A. Wiggins misses 2-pt jump shot from 8 ft (block by D. Mitchell),,54,65
255,3,6:44.0,,Defensive rebound by D. Favors,54,65
256,3,6:41.0,,Shooting foul by T. Gibson (drawn by J. Ingles),54,65
257,3,6:41.0,,Utah full timeout,54,65
258,3,6:41.0,Technical foul by T. Gibson,,54,65
259,3,6:41.0,Technical foul by K. Towns,,54,65
260,3,6:41.0,Technical foul by T. Gibson,,54,65
261,3,6:41.0,T. Gibson ejected from game,,54,65
262,3,6:41.0,D. Šarić enters the game for T. Gibson,,54,65
263,3,6:41.0,,K. Korver enters the game for R. Rubio,54,65
264,3,6:41.0,,D. Mitchell makes technical free throw,54,66
265,3,6:41.0,,D. Mitchell makes technical free throw,54,67
266,3,6:41.0,,D. Mitchell misses technical free throw,54,67
267,3,6:41.0,,Offensive rebound by Team,54,67
268,3,6:41.0,,J. Ingles makes free throw 1 of 2,54,68
269,3,6:41.0,,J. Ingles makes free throw 2 of 2,54,69
270,3,6:25.0,Offensive foul by K. Towns (drawn by R. Gobert),,54,69
271,3,6:25.0,Turnover by K. Towns (offensive foul),,54,69
272,3,6:25.0,L. Deng enters the game for J. Okogie,,54,69
273,3,6:25.0,G. Dieng enters the game for K. Towns,,54,69
274,3,6:07.0,,Personal foul by A. Wiggins (drawn by J. Ingles),54,69
275,3,6:07.0,,J. Crowder enters the game for D. Favors,54,69
276,3,5:57.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by D. Mitchell),54,72
277,3,5:41.0,Personal foul by J. Ingles (drawn by A. Wiggins),,54,72
278,3,5:34.0,A. Wiggins misses 2-pt layup from 2 ft,,54,72
279,3,5:32.0,,Defensive rebound by D. Mitchell,54,72
280,3,5:24.0,,D. Mitchell misses 2-pt layup from 3 ft,54,72
281,3,5:23.0,,Offensive rebound by R. Gobert,54,72
282,3,5:23.0,,Shooting foul by J. Bayless (drawn by R. Gobert),54,72
283,3,5:23.0,,R. Gobert makes free throw 1 of 2,54,73
284,3,5:23.0,,R. O'Neale enters the game for J. Ingles,54,73
285,3,5:23.0,,R. Gobert misses free throw 2 of 2,54,73
286,3,5:21.0,Defensive rebound by G. Dieng,,54,73
287,3,5:02.0,A. Wiggins misses 2-pt jump shot from 5 ft,,54,73
288,3,5:01.0,Offensive rebound by A. Wiggins,,54,73
289,3,5:01.0,Shooting foul by J. Crowder (drawn by A. Wiggins),,54,73
290,3,5:01.0,A. Wiggins misses free throw 1 of 2,,54,73
291,3,5:01.0,Offensive rebound by Team,,54,73
292,3,5:01.0,A. Wiggins misses free throw 2 of 2,,54,73
293,3,4:59.0,,Defensive rebound by R. Gobert,54,73
294,3,4:46.0,,Shooting foul by G. Dieng (drawn by D. Mitchell),54,73
295,3,4:46.0,,D. Mitchell makes free throw 1 of 2,54,74
296,3,4:46.0,K. Towns enters the game for G. Dieng,,54,74
297,3,4:46.0,,D. Mitchell makes free throw 2 of 2,54,75
298,3,4:34.0,Shooting foul by D. Mitchell (drawn by K. Towns),,54,75
299,3,4:34.0,K. Towns makes free throw 1 of 2,,55,75
300,3,4:34.0,J. Terrell enters the game for A. Wiggins,,55,75
301,3,4:34.0,K. Towns makes free throw 2 of 2,,56,75
302,3,4:22.0,,D. Mitchell misses 2-pt layup from 2 ft,56,75
303,3,4:20.0,,Offensive rebound by R. Gobert,56,75
304,3,4:19.0,,R. Gobert makes 2-pt dunk from 2 ft,56,77
305,3,4:04.0,K. Towns makes 2-pt jump shot from 19 ft,,58,77
306,3,3:45.0,,K. Korver misses 3-pt jump shot from 23 ft,58,77
307,3,3:42.0,,Offensive rebound by R. Gobert,58,77
308,3,3:36.0,,J. Crowder misses 2-pt jump shot from 22 ft,58,77
309,3,3:32.0,Defensive rebound by K. Towns,,58,77
310,3,3:31.0,Personal foul by D. Mitchell (drawn by L. Deng),,58,77
311,3,3:31.0,L. Deng makes free throw 1 of 2,,59,77
312,3,3:31.0,C. Williams enters the game for J. Bayless,,59,77
313,3,3:31.0,,R. Rubio enters the game for D. Mitchell,59,77
314,3,3:31.0,L. Deng makes free throw 2 of 2,,60,77
315,3,3:21.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by R. Rubio),60,79
316,3,3:20.0,Minnesota full timeout,,60,79
317,3,3:05.0,K. Towns misses 2-pt layup from 3 ft (block by R. Gobert),,60,79
318,3,3:02.0,,Defensive rebound by R. Rubio,60,79
319,3,2:59.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by R. Rubio),60,82
320,3,2:44.0,Personal foul by R. Gobert (drawn by K. Towns),,60,82
321,3,2:44.0,K. Towns makes free throw 1 of 2,,61,82
322,3,2:44.0,K. Towns makes free throw 2 of 2,,62,82
323,3,2:23.0,,R. Rubio makes 2-pt jump shot from 18 ft,62,84
324,3,2:04.0,K. Towns misses 2-pt jump shot from 5 ft,,62,84
325,3,2:02.0,,Defensive rebound by R. O'Neale,62,84
326,3,1:47.0,,Shooting foul by J. Terrell (drawn by R. O'Neale),62,84
327,3,1:47.0,,R. O'Neale misses free throw 1 of 2,62,84
328,3,1:47.0,,Offensive rebound by Team,62,84
329,3,1:47.0,,D. Favors enters the game for R. Gobert,62,84
330,3,1:47.0,,R. O'Neale makes free throw 2 of 2,62,85
331,3,1:35.0,K. Towns makes 3-pt jump shot from 26 ft (assist by C. Williams),,65,85
332,3,1:11.0,,K. Korver misses 3-pt jump shot from 26 ft,65,85
333,3,1:09.0,Defensive rebound by J. Terrell,,65,85
334,3,1:05.0,L. Deng makes 2-pt layup from 2 ft (assist by J. Terrell),,67,85
335,3,0:48.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by R. O'Neale),67,88
336,3,0:35.0,Personal foul by D. Favors (drawn by K. Towns),,67,88
337,3,0:35.0,K. Towns makes free throw 1 of 2,,68,88
338,3,0:35.0,J. Okogie enters the game for L. Deng,,68,88
339,3,0:35.0,K. Towns makes free throw 2 of 2,,69,88
340,3,0:22.0,,R. O'Neale misses 2-pt dunk from 2 ft,69,88
341,3,0:19.0,,Offensive rebound by J. Crowder,69,88
342,3,0:06.0,,R. Rubio misses 2-pt layup from 3 ft,69,88
343,3,0:05.0,,Offensive rebound by D. Favors,69,88
344,3,0:05.0,,D. Favors makes 2-pt layup from 2 ft,69,90
345,4,11:46.0,A. Wiggins makes 2-pt layup from 5 ft (assist by K. Towns),,71,90
346,4,11:46.0,Shooting foul by D. Favors (drawn by A. Wiggins),,71,90
347,4,11:46.0,A. Wiggins makes free throw 1 of 1,,72,90
348,4,11:34.0,,K. Korver misses 2-pt jump shot from 22 ft,72,90
349,4,11:30.0,Defensive rebound by J. Okogie,,72,90
350,4,11:28.0,K. Towns makes 2-pt layup from 3 ft (assist by J. Okogie),,74,90
351,4,11:11.0,,J. Crowder misses 3-pt jump shot from 23 ft,74,90
352,4,11:08.0,Defensive rebound by A. Wiggins,,74,90
353,4,11:03.0,A. Wiggins makes 2-pt layup from 2 ft,,76,90
354,4,11:03.0,,Utah full timeout,76,90
355,4,11:03.0,,J. Ingles enters the game for K. Korver,76,90
356,4,10:53.0,,R. O'Neale misses 3-pt jump shot from 23 ft,76,90
357,4,10:50.0,Defensive rebound by J. Bayless,,76,90
358,4,10:40.0,A. Wiggins misses 3-pt jump shot from 26 ft,,76,90
359,4,10:36.0,,Defensive rebound by R. O'Neale,76,90
360,4,10:24.0,,J. Crowder misses 3-pt jump shot from 24 ft,76,90
361,4,10:21.0,,Offensive rebound by D. Favors,76,90
362,4,10:18.0,,R. Rubio misses 3-pt jump shot from 24 ft,76,90
363,4,10:18.0,Defensive rebound by J. Bayless,,76,90
364,4,10:18.0,,D. Mitchell enters the game for J. Crowder,76,90
365,4,10:18.0,,G. Niang enters the game for R. Rubio,76,90
366,4,10:05.0,A. Wiggins makes 2-pt dunk from 1 ft (assist by K. Towns),,78,90
367,4,10:05.0,Shooting foul by R. O'Neale (drawn by A. Wiggins),,78,90
368,4,10:05.0,A. Wiggins misses free throw 1 of 1,,78,90
369,4,10:03.0,,Defensive rebound by G. Niang,78,90
370,4,9:52.0,,D. Mitchell misses 2-pt layup from 5 ft (block by K. Towns),78,90
371,4,9:49.0,Defensive rebound by J. Okogie,,78,90
372,4,9:46.0,J. Okogie makes 2-pt jump shot from 5 ft,,80,90
373,4,9:36.0,,D. Favors misses 2-pt layup from 3 ft (block by A. Wiggins),80,90
374,4,9:33.0,Defensive rebound by A. Tolliver,,80,90
375,4,9:31.0,J. Okogie misses 2-pt layup from 4 ft (block by R. O'Neale),,80,90
376,4,9:29.0,,Defensive rebound by Team,80,90
377,4,9:25.0,,D. Mitchell misses 2-pt layup from 5 ft (block by J. Bayless),80,90
378,4,9:19.0,,Offensive rebound by D. Mitchell,80,90
379,4,9:18.0,,Turnover by D. Mitchell (lost ball; steal by K. Towns),80,90
380,4,9:01.0,K. Towns misses 2-pt jump shot from 12 ft,,80,90
381,4,9:00.0,Offensive rebound by K. Towns,,80,90
382,4,8:59.0,K. Towns makes 2-pt layup from 2 ft,,82,90
383,4,8:45.0,,J. Ingles makes 2-pt layup from 5 ft,82,92
