,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW YORK_ACTION,WASHINGTON_SCORE,NEW YORK_SCORE
43,1,5:49.0,,E. Mudiay misses 2-pt layup from 2 ft,12,16
44,1,5:47.0,,Offensive rebound by E. Freedom,12,16
45,1,5:47.0,,E. Freedom makes 2-pt layup from 1 ft,12,18
46,1,5:47.0,Washington full timeout,,12,18
47,1,5:24.0,T. Satoranský makes 3-pt jump shot from 23 ft (assist by J. Wall),,15,18
48,1,5:07.0,,M. Hezonja misses 2-pt layup from 1 ft,15,18
49,1,5:05.0,,Offensive rebound by E. Freedom,15,18
50,1,5:05.0,,E. Freedom makes 2-pt layup from 1 ft,15,20
51,1,4:50.0,Offensive foul by J. Wall (drawn by T. Hardaway),,15,20
52,1,4:50.0,Turnover by J. Wall (offensive foul),,15,20
53,1,4:50.0,M. Morris enters the game for T. Bryant,,15,20
54,1,4:40.0,,M. Hezonja makes 3-pt jump shot from 26 ft (assist by T. Hardaway),15,23
55,1,4:16.0,O. Porter misses 3-pt jump shot from 23 ft,,15,23
56,1,4:14.0,,Defensive rebound by E. Mudiay,15,23
57,1,4:01.0,,N. Vonleh makes 2-pt layup from 1 ft (assist by E. Freedom),15,25
58,1,3:48.0,J. Wall makes 2-pt layup from 1 ft,,17,25
59,1,3:40.0,,Offensive foul by E. Freedom (drawn by M. Morris),17,25
60,1,3:40.0,,Turnover by E. Freedom (offensive foul),17,25
61,1,3:40.0,K. Oubre enters the game for O. Porter,,17,25
62,1,3:40.0,,K. Knox enters the game for M. Hezonja,17,25
63,1,3:40.0,,A. Trier enters the game for E. Mudiay,17,25
64,1,3:32.0,B. Beal misses 3-pt jump shot from 25 ft,,17,25
65,1,3:30.0,,Defensive rebound by E. Freedom,17,25
66,1,3:19.0,,T. Hardaway misses 3-pt jump shot from 27 ft,17,25
67,1,3:17.0,Defensive rebound by M. Morris,,17,25
68,1,3:05.0,Shooting foul by E. Freedom (drawn by J. Wall),,17,25
69,1,3:05.0,J. Green enters the game for T. Satoranský,,17,25
70,1,3:05.0,,M. Robinson enters the game for E. Freedom,17,25
71,1,3:05.0,J. Wall makes free throw 1 of 2,,18,25
72,1,3:05.0,J. Wall makes free throw 2 of 2,,19,25
73,1,2:53.0,,K. Knox makes 2-pt jump shot from 19 ft,19,27
74,1,2:34.0,Turnover by J. Wall (bad pass),,19,27
75,1,2:34.0,,New York full timeout,19,27
76,1,2:34.0,A. Rivers enters the game for J. Wall,,19,27
77,1,2:25.0,,Turnover by N. Vonleh (out of bounds lost ball),19,27
78,1,2:13.0,A. Rivers misses 3-pt jump shot from 27 ft,,19,27
79,1,2:11.0,,Defensive rebound by Team,19,27
80,1,1:53.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by K. Knox),19,29
81,1,1:36.0,B. Beal makes 2-pt jump shot from 17 ft,,21,29
82,1,1:24.0,,T. Hardaway makes 3-pt jump shot from 26 ft,21,32
83,1,1:09.0,B. Beal misses 2-pt jump shot from 15 ft,,21,32
84,1,1:07.0,,Defensive rebound by N. Vonleh,21,32
85,1,0:58.0,,Offensive foul by N. Vonleh (drawn by K. Oubre),21,32
86,1,0:58.0,,Turnover by N. Vonleh (offensive foul),21,32
87,1,0:58.0,,D. Dotson enters the game for N. Vonleh,21,32
88,1,0:46.0,K. Oubre makes 3-pt jump shot from 24 ft (assist by M. Morris),,24,32
89,1,0:27.0,,T. Hardaway misses 3-pt jump shot from 26 ft,24,32
90,1,0:25.0,Defensive rebound by M. Morris,,24,32
91,1,0:07.0,Personal foul by M. Robinson (drawn by B. Beal),,24,32
92,1,0:00.0,B. Beal makes 2-pt layup from 2 ft,,26,32
93,2,11:45.0,,D. Dotson misses 3-pt jump shot from 26 ft (block by K. Oubre),26,32
94,2,11:43.0,,Offensive rebound by D. Dotson,26,32
95,2,11:40.0,,D. Dotson misses 2-pt jump shot from 14 ft,26,32
96,2,11:38.0,Defensive rebound by J. Green,,26,32
97,2,11:28.0,K. Oubre misses 2-pt jump shot from 19 ft (block by M. Robinson),,26,32
98,2,11:26.0,Offensive rebound by Team,,26,32
99,2,11:26.0,Away from play foul by C. Lee (drawn by A. Rivers),,26,32
100,2,11:26.0,J. Green misses free throw 1 of 1,,26,32
101,2,11:26.0,Offensive rebound by Team,,26,32
102,2,11:16.0,M. Morris misses 2-pt hook shot from 7 ft,,26,32
103,2,11:14.0,,Defensive rebound by K. Knox,26,32
104,2,11:08.0,,K. Knox misses 2-pt jump shot from 13 ft,26,32
105,2,11:07.0,Defensive rebound by M. Morris,,26,32
106,2,10:54.0,T. Satoranský misses 3-pt jump shot from 25 ft,,26,32
107,2,10:52.0,Offensive rebound by K. Oubre,,26,32
108,2,10:47.0,Shooting foul by D. Dotson (drawn by M. Morris),,26,32
109,2,10:47.0,M. Morris misses free throw 1 of 2,,26,32
110,2,10:47.0,Offensive rebound by Team,,26,32
111,2,10:47.0,M. Morris makes free throw 2 of 2,,27,32
112,2,10:32.0,,K. Knox makes 2-pt jump shot from 21 ft,27,34
113,2,10:17.0,K. Oubre makes 3-pt jump shot from 26 ft (assist by A. Rivers),,30,34
114,2,10:07.0,,K. Knox misses 3-pt jump shot from 26 ft,30,34
115,2,10:05.0,,Offensive rebound by Team,30,34
116,2,10:05.0,,Away from play foul by J. Green (drawn by D. Dotson),30,34
117,2,10:05.0,,C. Lee makes free throw 1 of 1,30,35
118,2,10:02.0,,A. Trier misses 3-pt jump shot from 26 ft,30,35
119,2,10:02.0,Defensive rebound by K. Oubre,,30,35
120,2,9:49.0,K. Oubre makes 2-pt dunk from 2 ft,,32,35
121,2,9:38.0,,Personal foul by J. Green (drawn by K. Knox),32,35
122,2,9:33.0,,D. Dotson makes 2-pt jump shot from 20 ft (assist by M. Robinson),32,37
123,2,9:20.0,J. Green misses 2-pt jump shot from 23 ft,,32,37
124,2,9:18.0,,Defensive rebound by D. Dotson,32,37
125,2,9:07.0,,A. Trier misses 2-pt jump shot from 22 ft,32,37
126,2,9:04.0,,Offensive rebound by C. Lee,32,37
127,2,8:51.0,,K. Knox misses 2-pt layup from 1 ft,32,37
128,2,8:49.0,Defensive rebound by M. Morris,,32,37
129,2,8:45.0,K. Oubre makes 3-pt jump shot from 23 ft (assist by T. Satoranský),,35,37
130,2,8:38.0,,New York full timeout,35,37
131,2,8:38.0,,E. Mudiay enters the game for A. Trier,35,37
132,2,8:26.0,,K. Knox makes 2-pt jump shot from 21 ft (assist by D. Dotson),35,39
133,2,8:12.0,M. Morris misses 2-pt layup from 1 ft (block by M. Robinson),,35,39
134,2,8:12.0,Offensive rebound by Team,,35,39
135,2,8:12.0,J. Wall enters the game for T. Satoranský,,35,39
136,2,8:04.0,M. Morris makes 3-pt jump shot from 23 ft (assist by J. Wall),,38,39
137,2,7:48.0,,D. Dotson makes 3-pt jump shot from 25 ft (assist by E. Mudiay),38,42
138,2,7:36.0,Offensive foul by M. Morris (drawn by E. Mudiay),,38,42
139,2,7:36.0,Turnover by M. Morris (offensive foul),,38,42
140,2,7:36.0,,N. Vonleh enters the game for M. Robinson,38,42
141,2,7:17.0,,N. Vonleh makes 2-pt hook shot at rim (assist by K. Knox),38,44
142,2,7:16.0,,Violation by Team (delay of game),38,44
143,2,7:05.0,J. Wall misses 2-pt layup from 2 ft (block by N. Vonleh),,38,44
144,2,7:03.0,,Defensive rebound by E. Mudiay,38,44
145,2,7:02.0,,Shooting foul by A. Rivers (drawn by K. Knox),38,44
146,2,7:02.0,Washington full timeout,,38,44
147,2,7:02.0,B. Beal enters the game for A. Rivers,,38,44
148,2,7:02.0,,T. Hardaway enters the game for C. Lee,38,44
149,2,7:02.0,,K. Knox makes free throw 1 of 2,38,45
150,2,7:02.0,,K. Knox makes free throw 2 of 2,38,46
151,2,6:43.0,Def 3 sec tech foul by Team,,38,46
152,2,6:43.0,O. Porter enters the game for J. Green,,38,46
153,2,6:43.0,B. Beal makes technical free throw,,39,46
154,2,6:40.0,B. Beal misses 2-pt jump shot from 20 ft,,39,46
155,2,6:39.0,Offensive rebound by Team,,39,46
156,2,6:39.0,Personal foul by K. Knox (drawn by O. Porter),,39,46
157,2,6:35.0,Personal foul by T. Hardaway (drawn by B. Beal),,39,46
158,2,6:25.0,J. Wall misses 2-pt layup from 1 ft,,39,46
159,2,6:21.0,Offensive rebound by B. Beal,,39,46
160,2,6:17.0,J. Wall makes 2-pt layup at rim,,41,46
161,2,5:59.0,,Shooting foul by M. Morris (drawn by K. Knox),41,46
162,2,5:59.0,,K. Knox misses free throw 1 of 2,41,46
163,2,5:59.0,,Offensive rebound by Team,41,46
164,2,5:59.0,,K. Knox misses free throw 2 of 2,41,46
165,2,5:57.0,Defensive rebound by O. Porter,,41,46
166,2,5:44.0,M. Morris makes 2-pt layup from 1 ft (assist by B. Beal),,43,46
167,2,5:23.0,,K. Knox misses 3-pt jump shot from 23 ft,43,46
168,2,5:21.0,Defensive rebound by K. Oubre,,43,46
169,2,5:16.0,Personal foul by T. Hardaway (drawn by J. Wall),,43,46
170,2,5:16.0,I. Mahinmi enters the game for M. Morris,,43,46
171,2,5:16.0,,M. Hezonja enters the game for D. Dotson,43,46
172,2,5:16.0,,E. Freedom enters the game for K. Knox,43,46
173,2,5:16.0,J. Wall makes free throw 1 of 2,,44,46
174,2,5:16.0,J. Wall misses free throw 2 of 2,,44,46
175,2,5:14.0,,Defensive rebound by E. Freedom,44,46
176,2,5:04.0,,E. Mudiay misses 2-pt layup from 2 ft (block by O. Porter),44,46
177,2,5:02.0,Defensive rebound by B. Beal,,44,46
178,2,4:57.0,B. Beal misses 2-pt layup from 2 ft,,44,46
179,2,4:55.0,,Defensive rebound by E. Freedom,44,46
180,2,4:41.0,,Personal foul by O. Porter (drawn by M. Hezonja),44,46
181,2,4:41.0,,M. Hezonja makes free throw 1 of 2,44,47
182,2,4:41.0,,M. Hezonja makes free throw 2 of 2,44,48
183,2,4:31.0,Turnover by J. Wall (step out of bounds),,44,48
184,2,4:12.0,,M. Hezonja misses 3-pt jump shot from 25 ft,44,48
185,2,4:10.0,Defensive rebound by O. Porter,,44,48
186,2,3:55.0,B. Beal makes 2-pt jump shot from 5 ft (assist by J. Wall),,46,48
187,2,3:43.0,,T. Hardaway makes 2-pt layup from 1 ft,46,50
188,2,3:37.0,B. Beal makes 2-pt layup from 2 ft (assist by J. Wall),,48,50
189,2,3:22.0,,E. Freedom makes 2-pt layup from 1 ft (assist by T. Hardaway),48,52
190,2,3:10.0,B. Beal misses 3-pt jump shot from 24 ft,,48,52
191,2,3:08.0,,Defensive rebound by M. Hezonja,48,52
192,2,2:50.0,,E. Mudiay misses 3-pt jump shot from 26 ft,48,52
193,2,2:49.0,,Offensive rebound by E. Freedom,48,52
194,2,2:48.0,,Shooting foul by O. Porter (drawn by E. Freedom),48,52
195,2,2:48.0,,E. Freedom makes free throw 1 of 2,48,53
196,2,2:48.0,,E. Freedom misses free throw 2 of 2,48,53
197,2,2:46.0,Defensive rebound by B. Beal,,48,53
198,2,2:26.0,K. Oubre makes 2-pt dunk from 1 ft (assist by J. Wall),,50,53
199,2,2:08.0,,T. Hardaway makes 2-pt jump shot from 19 ft (assist by E. Freedom),50,55
200,2,1:43.0,J. Wall misses 3-pt jump shot from 25 ft,,50,55
201,2,1:41.0,,Defensive rebound by E. Freedom,50,55
202,2,1:33.0,,T. Hardaway makes 3-pt jump shot from 25 ft,50,58
203,2,1:09.0,B. Beal misses 3-pt jump shot from 25 ft,,50,58
204,2,1:09.0,,Defensive rebound by Team,50,58
205,2,0:52.0,,E. Mudiay makes 3-pt jump shot from 23 ft (assist by M. Hezonja),50,61
206,2,0:39.0,O. Porter misses 2-pt jump shot from 14 ft,,50,61
207,2,0:39.0,Offensive rebound by I. Mahinmi,,50,61
208,2,0:37.0,I. Mahinmi misses 2-pt layup at rim,,50,61
209,2,0:34.0,Offensive rebound by I. Mahinmi,,50,61
210,2,0:34.0,I. Mahinmi misses 2-pt layup at rim,,50,61
211,2,0:33.0,,Defensive rebound by E. Freedom,50,61
212,2,0:27.0,,Turnover by E. Mudiay (lost ball; steal by O. Porter),50,61
213,2,0:06.0,B. Beal makes 2-pt layup from 1 ft,,52,61
214,2,0:01.0,,E. Mudiay misses 3-pt jump shot from 31 ft (block by K. Oubre),52,61
215,2,0:01.0,,Offensive rebound by Team,52,61
216,3,11:34.0,,N. Vonleh misses 2-pt layup from 1 ft,52,61
217,3,11:33.0,,Offensive rebound by N. Vonleh,52,61
218,3,11:32.0,,N. Vonleh misses 2-pt layup from 1 ft,52,61
219,3,11:31.0,,Offensive rebound by N. Vonleh,52,61
220,3,11:26.0,,T. Hardaway misses 3-pt jump shot from 24 ft,52,61
221,3,11:24.0,Defensive rebound by T. Bryant,,52,61
222,3,11:11.0,Turnover by T. Bryant (offensive foul),,52,61
223,3,11:11.0,Offensive foul by T. Bryant (drawn by T. Hardaway),,52,61
224,3,11:05.0,,Personal foul by T. Bryant (drawn by M. Hezonja),52,61
225,3,10:57.0,,M. Hezonja misses 3-pt jump shot from 24 ft,52,61
226,3,10:55.0,Defensive rebound by T. Satoranský,,52,61
227,3,10:49.0,J. Wall misses 2-pt jump shot from 15 ft,,52,61
228,3,10:47.0,,Defensive rebound by N. Vonleh,52,61
229,3,10:39.0,,T. Hardaway misses 2-pt jump shot from 20 ft,52,61
230,3,10:37.0,,Offensive rebound by E. Freedom,52,61
231,3,10:37.0,,E. Freedom misses 2-pt layup at rim,52,61
232,3,10:35.0,Defensive rebound by B. Beal,,52,61
233,3,10:22.0,B. Beal makes 3-pt jump shot from 24 ft,,55,61
234,3,10:13.0,,Personal foul by T. Satoranský (drawn by M. Hezonja),55,61
235,3,10:00.0,,E. Freedom makes 2-pt hook shot from 5 ft (assist by N. Vonleh),55,63
236,3,9:49.0,T. Bryant makes 2-pt layup from 1 ft (assist by B. Beal),,57,63
237,3,9:31.0,,N. Vonleh misses 2-pt jump shot from 4 ft (block by B. Beal),57,63
238,3,9:28.0,Defensive rebound by Team,,57,63
239,3,9:17.0,J. Wall makes 2-pt jump shot from 17 ft,,59,63
240,3,9:01.0,,M. Hezonja misses 2-pt jump shot from 4 ft,59,63
241,3,8:59.0,Defensive rebound by B. Beal,,59,63
242,3,8:53.0,B. Beal misses 3-pt jump shot from 26 ft,,59,63
243,3,8:51.0,Offensive rebound by T. Bryant,,59,63
244,3,8:47.0,J. Wall misses 3-pt jump shot from 25 ft,,59,63
245,3,8:45.0,,Defensive rebound by E. Mudiay,59,63
246,3,8:37.0,,N. Vonleh misses 3-pt jump shot from 25 ft,59,63
247,3,8:35.0,,Offensive rebound by E. Freedom,59,63
248,3,8:33.0,,Turnover by E. Freedom (traveling),59,63
249,3,8:20.0,O. Porter misses 2-pt jump shot from 22 ft,,59,63
250,3,8:18.0,,Defensive rebound by E. Mudiay,59,63
251,3,8:09.0,,E. Mudiay misses 2-pt layup from 4 ft (block by J. Wall),59,63
252,3,8:08.0,,Offensive rebound by Team,59,63
253,3,7:57.0,,E. Freedom misses 2-pt hook shot from 3 ft,59,63
254,3,7:56.0,Defensive rebound by T. Bryant,,59,63
255,3,7:44.0,O. Porter makes 3-pt jump shot from 25 ft (assist by T. Satoranský),,62,63
256,3,7:43.0,,New York full timeout,62,63
257,3,7:21.0,,E. Freedom makes 2-pt layup from 1 ft,62,65
258,3,7:10.0,T. Bryant makes 2-pt dunk at rim (assist by J. Wall),,64,65
259,3,6:41.0,,E. Mudiay misses 2-pt layup at rim,64,65
260,3,6:39.0,,Offensive rebound by E. Freedom,64,65
261,3,6:38.0,,E. Freedom misses 2-pt layup from 1 ft,64,65
262,3,6:36.0,Defensive rebound by O. Porter,,64,65
263,3,6:20.0,O. Porter makes 3-pt jump shot from 23 ft (assist by T. Bryant),,67,65
264,3,6:06.0,,T. Hardaway misses 2-pt jump shot from 2 ft,67,65
265,3,6:04.0,Defensive rebound by O. Porter,,67,65
266,3,6:01.0,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),,70,65
267,3,5:43.0,,Turnover by M. Hezonja (traveling),70,65
268,3,5:43.0,,D. Dotson enters the game for M. Hezonja,70,65
269,3,5:34.0,B. Beal makes 2-pt dunk from 2 ft (assist by J. Wall),,72,65
270,3,5:34.0,Technical foul by B. Beal,,72,65
271,3,5:34.0,,New York full timeout,72,65
272,3,5:34.0,,K. Knox enters the game for E. Freedom,72,65
273,3,5:34.0,,T. Hardaway makes technical free throw,72,66
274,3,5:27.0,,Personal foul by T. Bryant (drawn by N. Vonleh),72,66
275,3,5:15.0,,K. Knox misses 3-pt jump shot from 24 ft,72,66
276,3,5:14.0,Defensive rebound by Team,,72,66
277,3,5:01.0,O. Porter makes 2-pt jump shot from 20 ft (assist by J. Wall),,74,66
278,3,4:47.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by K. Knox),74,69
279,3,4:26.0,B. Beal misses 2-pt jump shot from 12 ft,,74,69
280,3,4:24.0,Offensive rebound by T. Bryant,,74,69
281,3,4:21.0,T. Bryant makes 2-pt layup from 1 ft,,76,69
282,3,4:16.0,,T. Hardaway misses 3-pt jump shot from 29 ft,76,69
283,3,4:14.0,Defensive rebound by T. Satoranský,,76,69
284,3,4:08.0,B. Beal misses 3-pt jump shot from 23 ft,,76,69
285,3,4:06.0,,Defensive rebound by D. Dotson,76,69
286,3,4:03.0,,Personal foul by T. Satoranský (drawn by D. Dotson),76,69
287,3,4:03.0,M. Morris enters the game for T. Bryant,,76,69
288,3,4:03.0,K. Oubre enters the game for T. Satoranský,,76,69
289,3,4:03.0,,A. Trier enters the game for T. Hardaway,76,69
290,3,3:52.0,,Turnover by N. Vonleh (lost ball; steal by M. Morris),76,69
291,3,3:48.0,M. Morris makes 2-pt dunk from 1 ft (assist by B. Beal),,78,69
292,3,3:37.0,,Turnover by N. Vonleh (bad pass; steal by B. Beal),78,69
293,3,3:33.0,J. Wall makes 2-pt dunk from 1 ft (assist by B. Beal),,80,69
294,3,3:32.0,,New York full timeout,80,69
295,3,3:32.0,,M. Robinson enters the game for N. Vonleh,80,69
296,3,3:20.0,,D. Dotson makes 2-pt layup from 1 ft (assist by A. Trier),80,71
297,3,3:00.0,B. Beal misses 3-pt jump shot from 26 ft,,80,71
298,3,2:58.0,,Defensive rebound by K. Knox,80,71
299,3,2:56.0,,Turnover by K. Knox (bad pass),80,71
300,3,2:46.0,J. Wall misses 2-pt jump shot from 19 ft,,80,71
301,3,2:44.0,,Defensive rebound by K. Knox,80,71
302,3,2:37.0,,E. Mudiay makes 2-pt layup from 1 ft,80,73
303,3,2:23.0,K. Oubre makes 2-pt layup from 1 ft (assist by J. Wall),,82,73
304,3,2:06.0,,E. Mudiay makes 2-pt jump shot from 12 ft (assist by M. Robinson),82,75
305,3,1:50.0,M. Morris makes 2-pt layup from 1 ft (assist by J. Wall),,84,75
306,3,1:35.0,,Shooting foul by K. Oubre (drawn by A. Trier),84,75
307,3,1:35.0,J. Green enters the game for B. Beal,,84,75
308,3,1:35.0,A. Rivers enters the game for O. Porter,,84,75
309,3,1:35.0,,C. Lee enters the game for E. Mudiay,84,75
310,3,1:35.0,,A. Trier misses free throw 1 of 2,84,75
311,3,1:35.0,,Offensive rebound by Team,84,75
312,3,1:35.0,,A. Trier makes free throw 2 of 2,84,76
313,3,1:27.0,Personal foul by A. Trier (drawn by J. Wall),,84,76
314,3,1:20.0,M. Morris makes 2-pt layup from 2 ft (assist by J. Wall),,86,76
315,3,1:08.0,,Personal foul by A. Rivers (drawn by M. Robinson),86,76
316,3,1:08.0,,M. Robinson makes free throw 1 of 2,86,77
317,3,1:08.0,,M. Robinson makes free throw 2 of 2,86,78
318,3,0:54.0,M. Morris misses 2-pt dunk from 2 ft (block by M. Robinson),,86,78
319,3,0:53.0,,Defensive rebound by C. Lee,86,78
320,3,0:49.0,,Turnover by M. Robinson (off goaltending),86,78
321,3,0:24.0,J. Wall misses 3-pt jump shot from 35 ft,,86,78
322,3,0:22.0,,Defensive rebound by K. Knox,86,78
323,3,0:01.0,,Personal foul by A. Rivers (drawn by C. Lee),86,78
324,3,0:01.0,,C. Lee makes free throw 1 of 2,86,79
325,3,0:01.0,,C. Lee makes free throw 2 of 2,86,80
326,4,11:34.0,K. Oubre misses 2-pt layup from 2 ft,,86,80
327,4,11:32.0,Offensive rebound by M. Morris,,86,80
328,4,11:32.0,M. Morris misses 2-pt layup from 1 ft,,86,80
329,4,11:30.0,Offensive rebound by M. Morris,,86,80
330,4,11:30.0,M. Morris makes 2-pt layup from 1 ft,,88,80
331,4,11:27.0,,Personal foul by T. Satoranský (drawn by A. Trier),88,80
332,4,11:14.0,,K. Knox misses 2-pt layup from 9 ft (block by K. Oubre),88,80
333,4,11:13.0,,Offensive rebound by Team,88,80
334,4,11:09.0,,M. Robinson misses 2-pt hook shot from 4 ft,88,80
335,4,11:07.0,Defensive rebound by M. Morris,,88,80
336,4,10:59.0,M. Morris misses 3-pt jump shot from 26 ft,,88,80
337,4,10:57.0,,Defensive rebound by C. Lee,88,80
338,4,10:47.0,,A. Trier misses 3-pt jump shot from 25 ft,88,80
339,4,10:45.0,,Offensive rebound by M. Robinson,88,80
340,4,10:41.0,,C. Lee misses 2-pt jump shot from 21 ft,88,80
341,4,10:39.0,,Offensive rebound by D. Dotson,88,80
342,4,10:31.0,,K. Knox misses 2-pt jump shot from 18 ft,88,80
343,4,10:30.0,,Offensive rebound by D. Dotson,88,80
344,4,10:28.0,,D. Dotson makes 2-pt layup from 2 ft,88,82
345,4,10:07.0,A. Rivers misses 3-pt jump shot from 25 ft,,88,82
346,4,10:05.0,,Defensive rebound by K. Knox,88,82
347,4,10:03.0,,K. Knox misses 2-pt layup from 2 ft,88,82
348,4,10:02.0,,Offensive rebound by D. Dotson,88,82
349,4,10:02.0,,Shooting foul by A. Rivers (drawn by D. Dotson),88,82
350,4,10:02.0,,D. Dotson makes free throw 1 of 2,88,83
351,4,10:02.0,,D. Dotson makes free throw 2 of 2,88,84
352,4,9:38.0,K. Oubre makes 3-pt jump shot from 25 ft (assist by J. Green),,91,84
353,4,9:30.0,,D. Dotson misses 2-pt layup from 1 ft,91,84
354,4,9:28.0,Defensive rebound by J. Green,,91,84
355,4,9:19.0,Shooting foul by M. Robinson (drawn by M. Morris),,91,84
356,4,9:19.0,M. Morris makes free throw 1 of 2,,92,84
357,4,9:19.0,M. Morris makes free throw 2 of 2,,93,84
358,4,9:01.0,,A. Trier misses 3-pt jump shot from 25 ft,93,84
359,4,8:59.0,Defensive rebound by A. Rivers,,93,84
360,4,8:59.0,B. Beal enters the game for T. Satoranský,,93,84
361,4,8:59.0,,E. Freedom enters the game for M. Robinson,93,84
362,4,8:59.0,,E. Mudiay enters the game for A. Trier,93,84
363,4,8:46.0,B. Beal makes 2-pt layup from 1 ft (assist by K. Oubre),,95,84
364,4,8:34.0,,Shooting foul by A. Rivers (drawn by C. Lee),95,84
365,4,8:34.0,,C. Lee misses free throw 1 of 2,95,84
366,4,8:34.0,,Offensive rebound by Team,95,84
367,4,8:34.0,,C. Lee makes free throw 2 of 2,95,85
368,4,8:15.0,A. Rivers misses 2-pt layup from 1 ft,,95,85
369,4,8:13.0,,Defensive rebound by K. Knox,95,85
370,4,8:09.0,,C. Lee misses 3-pt jump shot from 25 ft,95,85
371,4,8:08.0,Defensive rebound by K. Oubre,,95,85
372,4,7:53.0,B. Beal misses 2-pt jump shot from 20 ft,,95,85
373,4,7:51.0,,Defensive rebound by K. Knox,95,85
374,4,7:33.0,,Turnover by E. Mudiay (bad pass; steal by M. Morris),95,85
375,4,7:29.0,Turnover by M. Morris (bad pass; steal by D. Dotson),,95,85
376,4,7:25.0,,Personal foul by M. Morris (drawn by K. Knox),95,85
377,4,7:25.0,T. Bryant enters the game for M. Morris,,95,85
378,4,7:25.0,J. Wall enters the game for A. Rivers,,95,85
379,4,7:25.0,,T. Hardaway enters the game for C. Lee,95,85
380,4,7:20.0,,D. Dotson misses 3-pt jump shot from 26 ft,95,85
381,4,7:18.0,,Offensive rebound by K. Knox,95,85
382,4,7:07.0,,E. Mudiay makes 2-pt layup from 1 ft,95,87
383,4,6:52.0,B. Beal misses 2-pt jump shot from 20 ft,,95,87
384,4,6:50.0,,Defensive rebound by E. Freedom,95,87
385,4,6:45.0,,Shooting foul by T. Bryant (drawn by T. Hardaway),95,87
386,4,6:45.0,,New York full timeout,95,87
387,4,6:45.0,O. Porter enters the game for J. Green,,95,87
