,QUARTER,TIME_REMAINING,UTAH_ACTION,CHICAGO_ACTION,UTAH_SCORE,CHICAGO_SCORE
107,1,0:00.0,,W. Selden misses 2-pt jump shot from 10 ft,33,18
108,1,0:00.0,,Offensive rebound by Team,33,18
109,2,11:48.0,R. Neto makes 3-pt jump shot from 24 ft (assist by K. Korver),,36,18
110,2,11:33.0,,Shooting foul by R. Neto (drawn by R. Arcidiacono),36,18
111,2,11:33.0,,R. Arcidiacono makes free throw 1 of 2,36,19
112,2,11:33.0,,R. Arcidiacono makes free throw 2 of 2,36,20
113,2,11:27.0,K. Korver makes 3-pt jump shot from 25 ft (assist by J. Crowder),,39,20
114,2,11:08.0,,B. Sampson misses 3-pt jump shot from 26 ft,39,20
115,2,11:06.0,Defensive rebound by J. Ingles,,39,20
116,2,11:00.0,D. Favors misses 2-pt jump shot from 7 ft,,39,20
117,2,11:00.0,,Defensive rebound by Team,39,20
118,2,10:51.0,,Offensive foul by W. Selden (drawn by J. Crowder),39,20
119,2,10:51.0,,Turnover by W. Selden (offensive foul),39,20
120,2,10:39.0,Turnover by R. Neto (lost ball; steal by B. Sampson),,39,20
121,2,10:36.0,,Turnover by B. Sampson (lost ball; steal by K. Korver),39,20
122,2,10:31.0,J. Crowder makes 2-pt layup from 1 ft (assist by K. Korver),,41,20
123,2,10:19.0,,W. Selden makes 2-pt dunk at rim (assist by R. Arcidiacono),41,22
124,2,9:59.0,Turnover by K. Korver (bad pass; steal by T. Luwawu-Cabarrot),,41,22
125,2,9:48.0,,W. Selden misses 2-pt jump shot from 14 ft,41,22
126,2,9:44.0,Defensive rebound by J. Crowder,,41,22
127,2,9:38.0,D. Favors makes 2-pt dunk from 1 ft (assist by K. Korver),,43,22
128,2,9:38.0,,Chicago full timeout,43,22
129,2,9:38.0,T. Sefolosha enters the game for J. Crowder,,43,22
130,2,9:22.0,,C. Felício makes 2-pt layup from 2 ft (assist by T. Luwawu-Cabarrot),43,24
131,2,8:56.0,K. Korver misses 3-pt jump shot from 27 ft,,43,24
132,2,8:53.0,,Defensive rebound by C. Felício,43,24
133,2,8:44.0,,R. Arcidiacono misses 2-pt layup from 1 ft,43,24
134,2,8:42.0,Defensive rebound by D. Favors,,43,24
135,2,8:38.0,R. Neto makes 2-pt layup from 1 ft,,45,24
136,2,8:14.0,,W. Selden misses 2-pt jump shot from 9 ft,45,24
137,2,8:11.0,Defensive rebound by R. Neto,,45,24
138,2,8:04.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Neto),,48,24
139,2,7:35.0,,C. Felício misses 2-pt hook shot from 5 ft,48,24
140,2,7:32.0,Defensive rebound by D. Favors,,48,24
141,2,7:26.0,Shooting foul by B. Sampson (drawn by R. Neto),,48,24
142,2,7:26.0,R. Neto makes free throw 1 of 2,,49,24
143,2,7:26.0,R. Gobert enters the game for D. Favors,,49,24
144,2,7:26.0,D. Mitchell enters the game for J. Ingles,,49,24
145,2,7:26.0,R. O'Neale enters the game for K. Korver,,49,24
146,2,7:26.0,,K. Dunn enters the game for R. Arcidiacono,49,24
147,2,7:26.0,,S. Harrison enters the game for C. Felício,49,24
148,2,7:26.0,,R. Lopez enters the game for T. Luwawu-Cabarrot,49,24
149,2,7:26.0,,L. Markkanen enters the game for W. Selden,49,24
150,2,7:26.0,R. Neto makes free throw 2 of 2,,50,24
151,2,7:16.0,,Turnover by R. Lopez (out of bounds lost ball),50,24
152,2,7:02.0,R. Gobert makes 2-pt dunk from 1 ft (assist by D. Mitchell),,52,24
153,2,6:51.0,,L. Markkanen misses 3-pt jump shot from 25 ft,52,24
154,2,6:47.0,Defensive rebound by R. O'Neale,,52,24
155,2,6:40.0,R. Neto makes 3-pt jump shot from 25 ft,,55,24
156,2,6:33.0,,Personal foul by D. Mitchell (drawn by K. Dunn),55,24
157,2,6:33.0,R. Rubio enters the game for R. Neto,,55,24
158,2,6:33.0,,T. Luwawu-Cabarrot enters the game for B. Sampson,55,24
159,2,6:21.0,,K. Dunn misses 2-pt jump shot from 13 ft,55,24
160,2,6:17.0,,Offensive rebound by R. Lopez,55,24
161,2,6:17.0,,R. Lopez misses 2-pt layup from 1 ft,55,24
162,2,6:17.0,Defensive rebound by R. Gobert,,55,24
163,2,6:07.0,Personal foul by S. Harrison (drawn by R. Rubio),,55,24
164,2,6:07.0,Utah full timeout,,55,24
165,2,6:07.0,,A. Blakeney enters the game for T. Luwawu-Cabarrot,55,24
166,2,5:56.0,T. Sefolosha misses 2-pt layup from 2 ft,,55,24
167,2,5:56.0,Offensive rebound by R. Gobert,,55,24
168,2,5:56.0,Shooting foul by K. Dunn (drawn by R. Gobert),,55,24
169,2,5:56.0,R. Gobert misses free throw 1 of 2,,55,24
170,2,5:56.0,Offensive rebound by Team,,55,24
171,2,5:56.0,R. Gobert makes free throw 2 of 2,,56,24
172,2,5:43.0,,L. Markkanen misses 2-pt layup from 2 ft (block by R. Gobert),56,24
173,2,5:39.0,Defensive rebound by D. Mitchell,,56,24
174,2,5:33.0,R. Gobert makes 2-pt layup from 2 ft (assist by R. Rubio),,58,24
175,2,5:10.0,,R. Lopez misses 2-pt hook shot from 5 ft,58,24
176,2,5:08.0,Defensive rebound by R. Gobert,,58,24
177,2,5:01.0,R. Rubio makes 2-pt jump shot from 17 ft,,60,24
178,2,4:43.0,,K. Dunn makes 2-pt jump shot from 16 ft,60,26
179,2,4:34.0,Shooting foul by A. Blakeney (drawn by D. Mitchell),,60,26
180,2,4:34.0,D. Mitchell makes free throw 1 of 2,,61,26
181,2,4:34.0,D. Mitchell makes free throw 2 of 2,,62,26
182,2,4:16.0,,R. Lopez makes 2-pt hook shot from 6 ft,62,28
183,2,4:05.0,R. Rubio makes 2-pt layup from 2 ft,,64,28
184,2,3:58.0,,Shooting foul by R. Gobert (drawn by K. Dunn),64,28
185,2,3:58.0,,K. Dunn makes free throw 1 of 2,64,29
186,2,3:58.0,J. Crowder enters the game for R. O'Neale,,64,29
187,2,3:58.0,J. Ingles enters the game for T. Sefolosha,,64,29
188,2,3:58.0,,K. Dunn makes free throw 2 of 2,64,30
189,2,3:38.0,D. Mitchell misses 2-pt layup from 2 ft,,64,30
190,2,3:35.0,,Defensive rebound by R. Lopez,64,30
191,2,3:32.0,,K. Dunn misses 2-pt layup from 1 ft (block by R. Gobert),64,30
192,2,3:28.0,Defensive rebound by J. Crowder,,64,30
193,2,3:26.0,D. Mitchell makes 2-pt layup at rim (assist by J. Ingles),,66,30
194,2,3:16.0,,Personal foul by D. Mitchell (drawn by S. Harrison),66,30
195,2,3:10.0,,L. Markkanen misses 2-pt jump shot from 19 ft,66,30
196,2,3:05.0,Defensive rebound by D. Mitchell,,66,30
197,2,2:56.0,R. Rubio misses 3-pt jump shot from 25 ft,,66,30
198,2,2:53.0,Offensive rebound by R. Gobert,,66,30
199,2,2:43.0,J. Ingles misses 3-pt jump shot from 26 ft,,66,30
200,2,2:41.0,,Defensive rebound by S. Harrison,66,30
201,2,2:35.0,,S. Harrison misses 2-pt jump shot from 14 ft,66,30
202,2,2:31.0,Defensive rebound by J. Ingles,,66,30
203,2,2:28.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,68,30
204,2,2:28.0,Shooting foul by S. Harrison (drawn by R. Gobert),,68,30
205,2,2:28.0,R. Gobert misses free throw 1 of 1,,68,30
206,2,2:25.0,,Defensive rebound by L. Markkanen,68,30
207,2,2:17.0,,Personal foul by R. Gobert (drawn by R. Lopez),68,30
208,2,2:17.0,,R. Lopez misses free throw 1 of 2,68,30
209,2,2:17.0,,Offensive rebound by Team,68,30
210,2,2:17.0,,R. Lopez misses free throw 2 of 2,68,30
211,2,2:15.0,Defensive rebound by R. Gobert,,68,30
212,2,2:05.0,J. Ingles misses 2-pt layup from 2 ft,,68,30
213,2,2:03.0,,Defensive rebound by A. Blakeney,68,30
214,2,1:58.0,,A. Blakeney makes 2-pt jump shot from 20 ft,68,32
215,2,1:45.0,J. Crowder misses 3-pt jump shot from 24 ft,,68,32
216,2,1:42.0,,Defensive rebound by A. Blakeney,68,32
217,2,1:24.0,,R. Lopez makes 2-pt layup from 1 ft (assist by K. Dunn),68,34
218,2,1:06.0,J. Ingles misses 2-pt jump shot from 8 ft,,68,34
219,2,1:01.0,Offensive rebound by R. Gobert,,68,34
220,2,1:01.0,R. Gobert makes 2-pt dunk at rim,,70,34
221,2,0:45.0,,R. Lopez makes 2-pt layup from 2 ft (assist by A. Blakeney),70,36
222,2,0:36.0,Turnover by R. Rubio (bad pass),,70,36
223,2,0:22.0,,R. Lopez misses 2-pt hook shot from 10 ft (block by R. Gobert),70,36
224,2,0:22.0,,Offensive rebound by Team,70,36
225,2,0:16.0,,R. Lopez misses 3-pt jump shot from 25 ft,70,36
226,2,0:14.0,,Offensive rebound by K. Dunn,70,36
227,2,0:01.0,,A. Blakeney misses 3-pt jump shot from 26 ft,70,36
228,2,0:01.0,Defensive rebound by J. Crowder,,70,36
229,2,0:00.0,J. Crowder misses 3-pt jump shot from 69 ft,,70,36
230,2,0:00.0,Offensive rebound by Team,,70,36
231,3,11:47.0,Shooting foul by S. Harrison (drawn by D. Mitchell),,70,36
232,3,11:47.0,D. Mitchell makes free throw 1 of 2,,71,36
233,3,11:47.0,D. Mitchell makes free throw 2 of 2,,72,36
234,3,11:28.0,,L. Markkanen misses 2-pt jump shot from 12 ft,72,36
235,3,11:25.0,,Offensive rebound by L. Markkanen,72,36
236,3,11:25.0,,Shooting foul by D. Favors (drawn by L. Markkanen),72,36
237,3,11:25.0,,L. Markkanen makes free throw 1 of 2,72,37
238,3,11:25.0,,L. Markkanen makes free throw 2 of 2,72,38
239,3,11:08.0,R. Rubio misses 2-pt layup from 2 ft,,72,38
240,3,11:06.0,,Defensive rebound by R. Lopez,72,38
241,3,10:56.0,,L. Markkanen misses 2-pt jump shot from 6 ft,72,38
242,3,10:56.0,,Offensive rebound by L. Markkanen,72,38
243,3,10:56.0,,L. Markkanen makes 2-pt layup from 1 ft,72,40
244,3,10:56.0,,Shooting foul by D. Mitchell (drawn by L. Markkanen),72,40
245,3,10:56.0,,L. Markkanen makes free throw 1 of 1,72,41
246,3,10:44.0,J. Ingles misses 3-pt jump shot from 24 ft,,72,41
247,3,10:39.0,,Defensive rebound by S. Harrison,72,41
248,3,10:27.0,,L. Markkanen makes 2-pt layup from 8 ft,72,43
249,3,10:12.0,D. Mitchell misses 2-pt layup from 6 ft,,72,43
250,3,10:11.0,Offensive rebound by R. Gobert,,72,43
251,3,10:06.0,R. Gobert makes 2-pt layup at rim,,74,43
252,3,9:47.0,,L. Markkanen misses 3-pt jump shot from 27 ft,74,43
253,3,9:44.0,Defensive rebound by R. Rubio,,74,43
254,3,9:27.0,D. Favors makes 2-pt jump shot from 7 ft (assist by J. Ingles),,76,43
255,3,9:11.0,,A. Blakeney misses 3-pt jump shot from 23 ft,76,43
256,3,9:08.0,Defensive rebound by R. Gobert,,76,43
257,3,9:02.0,J. Ingles misses 2-pt layup from 1 ft,,76,43
258,3,8:59.0,Offensive rebound by D. Favors,,76,43
259,3,8:59.0,D. Favors misses 2-pt layup from 1 ft,,76,43
260,3,8:59.0,,Defensive rebound by L. Markkanen,76,43
261,3,8:54.0,,L. Markkanen makes 2-pt dunk from 1 ft,76,45
262,3,8:41.0,Offensive foul by D. Favors (drawn by S. Harrison),,76,45
263,3,8:41.0,Turnover by D. Favors (offensive foul),,76,45
264,3,8:31.0,,K. Dunn misses 2-pt jump shot from 7 ft,76,45
265,3,8:29.0,Defensive rebound by R. Rubio,,76,45
266,3,8:24.0,Turnover by R. Rubio (lost ball; steal by K. Dunn),,76,45
267,3,8:20.0,,A. Blakeney misses 2-pt layup from 2 ft,76,45
268,3,8:17.0,Defensive rebound by R. Gobert,,76,45
269,3,7:57.0,J. Ingles misses 3-pt jump shot from 23 ft,,76,45
270,3,7:57.0,Offensive rebound by Team,,76,45
271,3,7:57.0,Turnover by Team (shot clock),,76,45
272,3,7:47.0,,L. Markkanen makes 3-pt jump shot from 26 ft (assist by K. Dunn),76,48
273,3,7:47.0,Utah full timeout,,76,48
274,3,7:47.0,J. Crowder enters the game for D. Favors,,76,48
275,3,7:47.0,R. O'Neale enters the game for J. Ingles,,76,48
276,3,7:33.0,R. Gobert makes 2-pt dunk from 1 ft,,78,48
277,3,7:20.0,,A. Blakeney misses 2-pt jump shot from 12 ft,78,48
278,3,7:15.0,Defensive rebound by D. Mitchell,,78,48
279,3,7:03.0,D. Mitchell makes 2-pt jump shot from 19 ft (assist by R. O'Neale),,80,48
280,3,6:42.0,,S. Harrison makes 2-pt jump shot from 11 ft,80,50
281,3,6:29.0,J. Crowder makes 3-pt jump shot from 27 ft (assist by R. Gobert),,83,50
282,3,6:15.0,,L. Markkanen misses 3-pt jump shot from 24 ft,83,50
283,3,6:11.0,Defensive rebound by D. Mitchell,,83,50
284,3,6:03.0,J. Crowder misses 2-pt layup from 2 ft,,83,50
285,3,6:01.0,,Defensive rebound by K. Dunn,83,50
286,3,5:58.0,,Personal foul by R. O'Neale (drawn by L. Markkanen),83,50
287,3,5:50.0,,R. Lopez makes 2-pt layup from 1 ft (assist by K. Dunn),83,52
288,3,5:37.0,R. Rubio misses 2-pt jump shot from 20 ft (block by S. Harrison),,83,52
289,3,5:37.0,Offensive rebound by J. Crowder,,83,52
290,3,5:30.0,J. Crowder misses 3-pt jump shot from 26 ft,,83,52
291,3,5:28.0,,Defensive rebound by K. Dunn,83,52
292,3,5:21.0,,K. Dunn misses 2-pt jump shot from 6 ft,83,52
293,3,5:20.0,Defensive rebound by J. Crowder,,83,52
294,3,5:18.0,Personal foul by K. Dunn (drawn by J. Crowder),,83,52
295,3,5:18.0,K. Korver enters the game for R. Rubio,,83,52
296,3,5:18.0,,R. Arcidiacono enters the game for K. Dunn,83,52
297,3,5:04.0,D. Mitchell misses 2-pt jump shot from 11 ft,,83,52
298,3,5:02.0,,Defensive rebound by S. Harrison,83,52
299,3,4:56.0,,S. Harrison misses 2-pt layup from 1 ft,83,52
300,3,4:56.0,Defensive rebound by D. Mitchell,,83,52
301,3,4:49.0,R. Gobert makes 2-pt dunk at rim (assist by J. Crowder),,85,52
302,3,4:49.0,,Chicago full timeout,85,52
303,3,4:49.0,,W. Selden enters the game for R. Lopez,85,52
304,3,4:26.0,,L. Markkanen misses 2-pt jump shot from 9 ft,85,52
305,3,4:24.0,Defensive rebound by R. Gobert,,85,52
306,3,4:11.0,Turnover by K. Korver (bad pass; steal by L. Markkanen),,85,52
307,3,3:55.0,,L. Markkanen misses 2-pt jump shot from 11 ft,85,52
308,3,3:53.0,Defensive rebound by R. O'Neale,,85,52
309,3,3:44.0,Turnover by D. Mitchell (bad pass; steal by S. Harrison),,85,52
310,3,3:44.0,,Personal foul by J. Crowder (drawn by A. Blakeney),85,52
311,3,3:44.0,,C. Felício enters the game for L. Markkanen,85,52
312,3,3:20.0,,S. Harrison misses 2-pt jump shot from 17 ft,85,52
313,3,3:15.0,Defensive rebound by D. Mitchell,,85,52
314,3,3:03.0,J. Crowder misses 3-pt jump shot from 27 ft,,85,52
315,3,3:00.0,,Defensive rebound by S. Harrison,85,52
316,3,2:55.0,,A. Blakeney misses 2-pt jump shot from 17 ft,85,52
317,3,2:51.0,Defensive rebound by R. Gobert,,85,52
318,3,2:40.0,R. Gobert makes 2-pt dunk from 1 ft (assist by D. Mitchell),,87,52
319,3,2:40.0,Violation by Team (delay of game),,87,52
320,3,2:26.0,,R. Arcidiacono misses 3-pt jump shot from 26 ft,87,52
321,3,2:23.0,Defensive rebound by R. O'Neale,,87,52
322,3,2:17.0,Turnover by J. Crowder (bad pass; steal by R. Arcidiacono),,87,52
323,3,2:14.0,Loose ball foul by K. Korver (drawn by R. Arcidiacono),,87,52
324,3,2:14.0,,R. Arcidiacono makes free throw 1 of 2,87,53
325,3,2:14.0,D. Favors enters the game for R. Gobert,,87,53
326,3,2:14.0,R. Neto enters the game for D. Mitchell,,87,53
327,3,2:14.0,,R. Arcidiacono makes free throw 2 of 2,87,54
328,3,2:08.0,Offensive foul by J. Crowder (drawn by W. Selden),,87,54
329,3,2:08.0,Turnover by J. Crowder (offensive foul),,87,54
330,3,2:08.0,Technical foul by J. Crowder,,87,54
331,3,2:08.0,,W. Selden makes technical free throw,87,55
332,3,2:08.0,J. Ingles enters the game for R. O'Neale,,87,55
333,3,1:58.0,,W. Selden misses 2-pt layup from 8 ft,87,55
334,3,1:55.0,Defensive rebound by D. Favors,,87,55
335,3,1:45.0,D. Favors makes 2-pt jump shot from 6 ft (assist by J. Ingles),,89,55
336,3,1:29.0,,Personal foul by K. Korver (drawn by S. Harrison),89,55
337,3,1:29.0,,S. Harrison makes free throw 1 of 2,89,56
338,3,1:29.0,,S. Harrison makes free throw 2 of 2,89,57
339,3,1:17.0,R. Neto misses 3-pt jump shot from 24 ft,,89,57
340,3,1:12.0,Offensive rebound by K. Korver,,89,57
341,3,1:05.0,K. Korver misses 3-pt jump shot from 25 ft,,89,57
342,3,1:02.0,,Defensive rebound by C. Felício,89,57
343,3,0:53.0,,C. Felício makes 2-pt layup from 2 ft (assist by A. Blakeney),89,59
344,3,0:39.0,J. Ingles makes 2-pt jump shot from 8 ft,,91,59
345,3,0:33.0,,R. Arcidiacono misses 2-pt jump shot from 2 ft,91,59
346,3,0:29.0,Defensive rebound by K. Korver,,91,59
347,3,0:10.0,Turnover by D. Favors (bad pass),,91,59
348,3,0:01.0,,A. Blakeney makes 2-pt layup from 2 ft,91,61
349,3,0:00.0,J. Crowder misses 3-pt jump shot from 71 ft,,91,61
350,3,0:00.0,Offensive rebound by Team,,91,61
351,4,11:50.0,,C. Felício misses 2-pt layup from 4 ft,91,61
352,4,11:49.0,Defensive rebound by J. Crowder,,91,61
353,4,11:32.0,K. Korver misses 2-pt jump shot from 23 ft,,91,61
354,4,11:22.0,,Defensive rebound by W. Selden,91,61
355,4,11:14.0,,B. Sampson misses 3-pt jump shot from 26 ft,91,61
356,4,11:10.0,Defensive rebound by K. Korver,,91,61
357,4,10:55.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by D. Favors),,94,61
358,4,10:33.0,,Turnover by B. Sampson (lost ball; steal by K. Korver),94,61
359,4,10:26.0,K. Korver makes 2-pt layup from 1 ft (assist by J. Crowder),,96,61
360,4,10:26.0,,Chicago full timeout,96,61
361,4,10:26.0,T. Sefolosha enters the game for J. Crowder,,96,61
362,4,10:16.0,,B. Sampson makes 2-pt dunk from 1 ft (assist by C. Felício),96,63
363,4,10:01.0,K. Korver misses 2-pt jump shot from 15 ft,,96,63
364,4,9:58.0,,Defensive rebound by Team,96,63
365,4,9:47.0,,Turnover by B. Sampson (bad pass; steal by T. Sefolosha),96,63
366,4,9:44.0,Personal take foul by C. Felício (drawn by T. Sefolosha),,96,63
367,4,9:44.0,R. Rubio enters the game for R. Neto,,96,63
368,4,9:29.0,Turnover by T. Sefolosha (traveling),,96,63
369,4,9:12.0,,T. Luwawu-Cabarrot makes 2-pt jump shot from 11 ft,96,65
370,4,8:57.0,J. Ingles misses 2-pt layup from 2 ft,,96,65
371,4,8:56.0,Offensive rebound by D. Favors,,96,65
372,4,8:56.0,D. Favors misses 2-pt layup from 2 ft,,96,65
373,4,8:56.0,,Defensive rebound by T. Luwawu-Cabarrot,96,65
374,4,8:47.0,,W. Selden misses 3-pt jump shot from 25 ft,96,65
375,4,8:45.0,Defensive rebound by R. Rubio,,96,65
376,4,8:36.0,J. Ingles makes 2-pt layup from 1 ft,,98,65
377,4,8:36.0,Shooting foul by R. Arcidiacono (drawn by J. Ingles),,98,65
378,4,8:36.0,J. Ingles makes free throw 1 of 1,,99,65
379,4,8:27.0,,Shooting foul by J. Ingles (drawn by T. Luwawu-Cabarrot),99,65
