,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MEMPHIS_ACTION,HOUSTON_SCORE,MEMPHIS_SCORE
388,4,4:18.0,,J. Holiday misses 3-pt jump shot from 23 ft,97,106
389,4,4:16.0,,Offensive rebound by J. Noah,97,106
390,4,4:11.0,,M. Conley misses 3-pt jump shot from 28 ft,97,106
391,4,4:08.0,Defensive rebound by I. Shumpert,,97,106
392,4,3:53.0,A. Rivers misses 2-pt jump shot from 10 ft,,97,106
393,4,3:51.0,Offensive rebound by Team,,97,106
394,4,3:51.0,,Loose ball foul by M. Conley (drawn by J. Harden),97,106
395,4,3:48.0,J. Harden makes 3-pt jump shot from 26 ft (assist by C. Capela),,100,106
396,4,3:48.0,Shooting foul by J. Holiday (drawn by J. Harden),,100,106
397,4,3:48.0,,J. Valančiūnas enters the game for J. Noah,100,106
398,4,3:48.0,J. Harden makes free throw 1 of 1,,101,106
399,4,3:33.0,,B. Caboclo misses 3-pt jump shot from 25 ft,101,106
400,4,3:31.0,Defensive rebound by I. Shumpert,,101,106
401,4,3:22.0,J. Harden makes 3-pt jump shot from 26 ft,,104,106
402,4,2:53.0,,D. Wright misses 2-pt jump shot from 14 ft,104,106
403,4,2:49.0,Defensive rebound by C. Capela,,104,106
404,4,2:40.0,J. Harden misses 2-pt jump shot from 21 ft,,104,106
405,4,2:37.0,,Defensive rebound by M. Conley,104,106
406,4,2:29.0,,M. Conley makes 2-pt layup from 2 ft,104,108
407,4,2:21.0,Houston full timeout,,104,108
408,4,2:21.0,D. House enters the game for A. Rivers,,104,108
409,4,2:21.0,C. Paul enters the game for I. Shumpert,,104,108
410,4,2:05.0,Turnover by D. House (bad pass; steal by J. Holiday),,104,108
411,4,2:00.0,,B. Caboclo makes 2-pt layup from 1 ft,104,110
412,4,1:49.0,D. House misses 3-pt jump shot from 23 ft,,104,110
413,4,1:46.0,,Defensive rebound by B. Caboclo,104,110
414,4,1:45.0,,Turnover by B. Caboclo (bad pass),104,110
415,4,1:24.0,C. Paul makes 3-pt jump shot from 23 ft,,107,110
416,4,1:00.0,,M. Conley makes 2-pt jump shot from 11 ft,107,112
417,4,0:50.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by C. Paul),,110,112
418,4,0:29.0,,M. Conley misses 3-pt jump shot from 25 ft,110,112
419,4,0:25.0,Defensive rebound by C. Paul,,110,112
420,4,0:22.0,D. House misses 2-pt layup from 3 ft,,110,112
421,4,0:21.0,,Defensive rebound by B. Caboclo,110,112
422,4,0:21.0,,Personal take foul by C. Paul (drawn by B. Caboclo),110,112
423,4,0:20.0,,Personal take foul by P. Tucker (drawn by B. Caboclo),110,112
424,4,0:20.0,,B. Caboclo makes free throw 1 of 2,110,113
425,4,0:20.0,,J. Noah enters the game for J. Valančiūnas,110,113
426,4,0:20.0,,B. Caboclo misses free throw 2 of 2,110,113
427,4,0:18.0,Defensive rebound by J. Harden,,110,113
428,4,0:09.0,J. Harden misses 2-pt layup from 1 ft,,110,113
429,4,0:07.0,Offensive rebound by C. Capela,,110,113
430,4,0:07.0,Shooting foul by J. Noah (drawn by C. Capela),,110,113
431,4,0:07.0,C. Capela makes free throw 1 of 2,,111,113
432,4,0:07.0,,J. Valančiūnas enters the game for J. Noah,111,113
433,4,0:07.0,C. Capela makes free throw 2 of 2,,112,113
434,4,0:07.0,,Memphis full timeout,112,113
435,4,0:07.0,,C. Parsons enters the game for B. Caboclo,112,113
436,4,0:05.0,,Personal take foul by D. House (drawn by J. Holiday),112,113
437,4,0:05.0,,B. Caboclo enters the game for C. Parsons,112,113
438,4,0:05.0,,J. Noah enters the game for J. Valančiūnas,112,113
439,4,0:05.0,,J. Holiday makes free throw 1 of 2,112,114
440,4,0:05.0,,J. Holiday makes free throw 2 of 2,112,115
441,4,0:05.0,Houston full timeout,,112,115
442,4,0:05.0,G. Green enters the game for C. Capela,,112,115
443,4,0:04.0,Shooting foul by J. Holiday (drawn by J. Harden),,112,115
444,4,0:04.0,J. Harden makes free throw 1 of 3,,113,115
445,4,0:04.0,J. Harden makes free throw 2 of 3,,114,115
446,4,0:04.0,C. Capela enters the game for G. Green,,114,115
447,4,0:04.0,,C. Parsons enters the game for B. Caboclo,114,115
448,4,0:04.0,,J. Valančiūnas enters the game for J. Noah,114,115
449,4,0:04.0,J. Harden makes free throw 3 of 3,,115,115
450,4,0:00.0,,C. Parsons misses 3-pt jump shot from 40 ft,115,115
451,4,0:00.0,,Offensive rebound by Team,115,115
452,1OT,4:47.0,J. Harden misses 2-pt jump shot from 10 ft,,115,115
453,1OT,4:44.0,,Defensive rebound by J. Valančiūnas,115,115
454,1OT,4:23.0,,M. Conley misses 2-pt jump shot from 3 ft,115,115
455,1OT,4:23.0,,Offensive rebound by J. Valančiūnas,115,115
456,1OT,4:23.0,,Shooting foul by P. Tucker (drawn by J. Valančiūnas),115,115
457,1OT,4:23.0,,J. Valančiūnas misses free throw 1 of 2,115,115
458,1OT,4:23.0,,Offensive rebound by Team,115,115
459,1OT,4:23.0,,J. Valančiūnas makes free throw 2 of 2,115,116
460,1OT,4:01.0,C. Paul misses 3-pt jump shot from 23 ft,,115,116
461,1OT,3:59.0,Offensive rebound by P. Tucker,,115,116
462,1OT,3:51.0,Turnover by P. Tucker (traveling),,115,116
463,1OT,3:30.0,,J. Valančiūnas misses 2-pt layup from 5 ft (block by J. Harden),115,116
464,1OT,3:26.0,Defensive rebound by J. Harden,,115,116
465,1OT,3:24.0,J. Harden makes 2-pt layup from 1 ft,,117,116
466,1OT,3:10.0,,C. Parsons makes 3-pt jump shot from 26 ft (assist by M. Conley),117,119
467,1OT,2:40.0,J. Harden misses 3-pt jump shot from 26 ft,,117,119
468,1OT,2:34.0,,Defensive rebound by M. Conley,117,119
469,1OT,2:34.0,,Personal foul by C. Paul (drawn by M. Conley),117,119
470,1OT,2:23.0,,M. Conley misses 3-pt jump shot from 27 ft,117,119
471,1OT,2:20.0,,Offensive rebound by D. Wright,117,119
472,1OT,2:16.0,,Personal foul by C. Paul (drawn by D. Wright),117,119
473,1OT,2:08.0,,J. Valančiūnas misses 2-pt jump shot from 8 ft,117,119
474,1OT,2:05.0,Defensive rebound by P. Tucker,,117,119
475,1OT,2:04.0,Personal foul by M. Conley (drawn by J. Harden),,117,119
476,1OT,1:48.0,D. House misses 3-pt jump shot from 23 ft,,117,119
477,1OT,1:45.0,,Defensive rebound by C. Parsons,117,119
478,1OT,1:30.0,,C. Parsons misses 2-pt jump shot from 10 ft,117,119
479,1OT,1:27.0,,Offensive rebound by Team,117,119
480,1OT,1:27.0,Loose ball foul by J. Harden (drawn by J. Valančiūnas),,117,119
481,1OT,1:27.0,,J. Valančiūnas makes free throw 1 of 2,117,120
482,1OT,1:27.0,,J. Valančiūnas misses free throw 2 of 2,117,120
483,1OT,1:25.0,Defensive rebound by P. Tucker,,117,120
484,1OT,1:16.0,C. Paul misses 3-pt jump shot from 26 ft,,117,120
485,1OT,1:13.0,,Defensive rebound by C. Parsons,117,120
486,1OT,0:54.0,,C. Parsons makes 3-pt jump shot from 25 ft (assist by M. Conley),117,123
487,1OT,0:53.0,Houston full timeout,,117,123
488,1OT,0:43.0,J. Harden makes 3-pt jump shot from 26 ft,,120,123
489,1OT,0:29.0,,M. Conley makes 2-pt layup from 1 ft,120,125
490,1OT,0:25.0,J. Harden makes 3-pt jump shot from 27 ft,,123,125
491,1OT,0:17.0,,Turnover by D. Wright (lost ball; steal by J. Harden),123,125
492,1OT,0:15.0,J. Harden makes 2-pt layup from 1 ft,,125,125
493,1OT,0:15.0,,Memphis full timeout,125,125
494,1OT,0:02.0,,M. Conley misses 2-pt jump shot from 10 ft (block by P. Tucker),125,125
495,1OT,0:00.0,,Offensive rebound by J. Valančiūnas,125,125
496,1OT,0:00.0,,Shooting foul by C. Capela (drawn by J. Valančiūnas),125,125
497,1OT,0:00.0,,J. Valančiūnas makes free throw 1 of 2,125,126
498,1OT,0:00.0,,J. Valančiūnas misses free throw 2 of 2,125,126
499,1OT,0:00.0,,Offensive rebound by Team,125,126
