,QUARTER,TIME_REMAINING,ORLANDO_ACTION,TORONTO_ACTION,ORLANDO_SCORE,TORONTO_SCORE
379,4,6:50.0,,Defensive rebound by S. Ibaka,75,108
380,4,6:38.0,,J. Meeks makes 2-pt layup from 2 ft (assist by S. Ibaka),75,110
381,4,6:23.0,A. Gordon makes 2-pt jump shot from 20 ft,,77,110
382,4,6:05.0,,N. Powell makes 3-pt jump shot from 25 ft (assist by F. VanVleet),77,113
383,4,5:50.0,Shooting foul by S. Ibaka (drawn by A. Gordon),,77,113
384,4,5:50.0,M. Frazier enters the game for E. Fournier,,77,113
385,4,5:50.0,W. Iwundu enters the game for T. Ross,,77,113
386,4,5:50.0,,J. Lin enters the game for N. Powell,77,113
387,4,5:50.0,,M. Miller enters the game for F. VanVleet,77,113
388,4,5:50.0,A. Gordon makes free throw 1 of 2,,78,113
389,4,5:50.0,A. Gordon misses free throw 2 of 2,,78,113
390,4,5:48.0,,Defensive rebound by P. McCaw,78,113
391,4,5:34.0,,S. Ibaka misses 3-pt jump shot from 25 ft,78,113
392,4,5:32.0,,Offensive rebound by P. McCaw,78,113
393,4,5:26.0,,J. Meeks misses 3-pt jump shot from 23 ft,78,113
394,4,5:23.0,Defensive rebound by A. Gordon,,78,113
395,4,5:17.0,Personal foul by J. Lin (drawn by A. Gordon),,78,113
396,4,5:17.0,A. Gordon misses free throw 1 of 2,,78,113
397,4,5:17.0,Offensive rebound by Team,,78,113
398,4,5:17.0,J. Grant enters the game for M. Carter-Williams,,78,113
399,4,5:17.0,,E. Moreland enters the game for S. Ibaka,78,113
400,4,5:17.0,A. Gordon misses free throw 2 of 2,,78,113
401,4,5:16.0,,Defensive rebound by E. Moreland,78,113
402,4,5:13.0,,Personal take foul by J. Grant (drawn by J. Lin),78,113
403,4,5:13.0,,J. Lin makes free throw 1 of 2,78,114
404,4,5:13.0,J. Martin enters the game for A. Gordon,,78,114
405,4,5:13.0,,J. Lin makes free throw 2 of 2,78,115
406,4,5:02.0,K. Birch makes 2-pt dunk from 2 ft (assist by J. Grant),,80,115
407,4,4:43.0,,J. Meeks misses 2-pt jump shot from 7 ft,80,115
408,4,4:41.0,Defensive rebound by M. Frazier,,80,115
409,4,4:31.0,K. Birch makes 2-pt jump shot from 12 ft (assist by J. Martin),,82,115
410,4,4:16.0,,M. Miller misses 3-pt jump shot from 23 ft,82,115
411,4,4:14.0,Defensive rebound by J. Grant,,82,115
412,4,4:03.0,M. Frazier misses 2-pt jump shot from 23 ft,,82,115
413,4,4:01.0,,Defensive rebound by M. Miller,82,115
414,4,3:56.0,,P. McCaw misses 3-pt jump shot from 23 ft,82,115
415,4,3:53.0,Defensive rebound by W. Iwundu,,82,115
416,4,3:48.0,Shooting foul by M. Miller (drawn by W. Iwundu),,82,115
417,4,3:48.0,W. Iwundu makes free throw 1 of 2,,83,115
418,4,3:48.0,W. Iwundu makes free throw 2 of 2,,84,115
419,4,3:37.0,,J. Meeks misses 3-pt jump shot from 26 ft,84,115
420,4,3:34.0,Defensive rebound by J. Grant,,84,115
421,4,3:20.0,J. Grant misses 2-pt jump shot from 18 ft,,84,115
422,4,3:17.0,Offensive rebound by M. Frazier,,84,115
423,4,3:12.0,W. Iwundu misses 3-pt jump shot from 26 ft,,84,115
424,4,3:09.0,Offensive rebound by K. Birch,,84,115
425,4,3:06.0,M. Frazier makes 2-pt jump shot from 19 ft (assist by K. Birch),,86,115
426,4,2:55.0,,J. Meeks misses 2-pt layup from 2 ft (block by K. Birch),86,115
427,4,2:53.0,Defensive rebound by W. Iwundu,,86,115
428,4,2:51.0,W. Iwundu makes 2-pt jump shot from 3 ft,,88,115
429,4,2:51.0,Shooting foul by E. Moreland (drawn by W. Iwundu),,88,115
430,4,2:51.0,,Toronto full timeout,88,115
431,4,2:51.0,W. Iwundu makes free throw 1 of 1,,89,115
432,4,2:28.0,,E. Moreland misses 2-pt hook shot from 7 ft,89,115
433,4,2:27.0,Defensive rebound by K. Birch,,89,115
434,4,2:24.0,Turnover by K. Birch (bad pass; steal by P. McCaw),,89,115
435,4,2:18.0,,M. Miller misses 3-pt jump shot from 25 ft,89,115
436,4,2:15.0,Defensive rebound by K. Birch,,89,115
437,4,1:59.0,J. Grant makes 2-pt jump shot from 20 ft (assist by K. Birch),,91,115
438,4,1:46.0,,J. Meeks misses 2-pt jump shot from 3 ft,91,115
439,4,1:44.0,Defensive rebound by J. Grant,,91,115
440,4,1:36.0,J. Grant makes 2-pt layup from 3 ft,,93,115
441,4,1:36.0,Shooting foul by E. Moreland (drawn by J. Grant),,93,115
442,4,1:36.0,J. Grant makes free throw 1 of 1,,94,115
443,4,1:22.0,,J. Meeks misses 3-pt jump shot from 25 ft,94,115
444,4,1:20.0,Defensive rebound by J. Grant,,94,115
445,4,1:12.0,J. Grant misses 3-pt jump shot from 26 ft,,94,115
446,4,1:09.0,,Defensive rebound by J. Meeks,94,115
447,4,0:52.0,,Turnover by J. Lin (lost ball; steal by W. Iwundu),94,115
448,4,0:48.0,Shooting foul by P. McCaw (drawn by J. Martin),,94,115
449,4,0:48.0,J. Martin misses free throw 1 of 2,,94,115
450,4,0:48.0,Offensive rebound by Team,,94,115
451,4,0:48.0,J. Martin misses free throw 2 of 2,,94,115
452,4,0:47.0,,Defensive rebound by M. Miller,94,115
453,4,0:32.0,,Turnover by M. Miller (offensive foul),94,115
454,4,0:32.0,,Offensive foul by M. Miller (drawn by J. Grant),94,115
455,4,0:25.0,M. Frazier makes 2-pt dunk from 2 ft (assist by J. Grant),,96,115
456,4,0:08.0,,J. Lin misses 3-pt jump shot from 25 ft,96,115
457,4,0:05.0,Defensive rebound by M. Frazier,,96,115
