,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,TORONTO_ACTION,MEMPHIS_SCORE,TORONTO_SCORE
392,4,3:44.0,Defensive rebound by O. Casspi,,81,116
393,4,3:39.0,Y. Watanabe misses 2-pt layup from 2 ft (block by D. Wright),,81,116
394,4,3:36.0,,Defensive rebound by C. Boucher,81,116
395,4,3:30.0,,Turnover by P. McCaw (bad pass; steal by J. Holiday),81,116
396,4,3:16.0,Y. Watanabe misses 2-pt jump shot from 11 ft,,81,116
397,4,3:14.0,,Defensive rebound by J. Loyd,81,116
398,4,3:01.0,,C. Boucher misses 2-pt jump shot from 16 ft,81,116
399,4,2:58.0,Defensive rebound by Y. Watanabe,,81,116
400,4,2:47.0,S. Mack makes 3-pt jump shot from 28 ft,,84,116
401,4,2:24.0,,M. Richardson makes 3-pt jump shot from 26 ft (assist by J. Loyd),84,119
402,4,2:07.0,Turnover by S. Mack (bad pass; steal by P. McCaw),,84,119
403,4,2:05.0,,Personal foul by S. Mack (drawn by P. McCaw),84,119
404,4,2:05.0,,Toronto full timeout,84,119
405,4,1:56.0,,Turnover by P. McCaw (bad pass; steal by J. Carter),84,119
406,4,1:52.0,J. Carter misses 2-pt layup from 2 ft (block by D. Wright),,84,119
407,4,1:52.0,,Defensive rebound by J. Loyd,84,119
408,4,1:44.0,,M. Richardson misses 3-pt jump shot from 26 ft,84,119
409,4,1:41.0,Defensive rebound by O. Casspi,,84,119
410,4,1:29.0,Personal foul by C. Boucher (drawn by J. Holiday),,84,119
411,4,1:20.0,S. Mack misses 2-pt jump shot from 19 ft (block by C. Boucher),,84,119
412,4,1:18.0,Offensive rebound by S. Mack,,84,119
413,4,1:18.0,O. Casspi makes 2-pt layup from 2 ft (assist by S. Mack),,86,119
414,4,1:01.0,,P. McCaw misses 2-pt layup from 6 ft,86,119
415,4,1:01.0,Defensive rebound by Team,,86,119
416,4,0:40.0,Y. Watanabe makes 2-pt jump shot from 12 ft (assist by S. Mack),,88,119
417,4,0:33.0,,Turnover by J. Loyd (lost ball; steal by J. Holiday),88,119
418,4,0:21.0,S. Mack makes 2-pt jump shot from 10 ft (assist by J. Carter),,90,119
