,QUARTER,TIME_REMAINING,BOSTON_ACTION,MILWAUKEE_ACTION,BOSTON_SCORE,MILWAUKEE_SCORE
190,2,3:20.0,,G. Antetokounmpo enters the game for E. İlyasova,41,40
191,2,3:20.0,G. Hayward makes free throw 2 of 2,,42,40
192,2,3:07.0,,G. Antetokounmpo misses 2-pt layup from 7 ft,42,40
193,2,3:05.0,Defensive rebound by G. Hayward,,42,40
194,2,2:59.0,J. Brown makes 2-pt layup from 2 ft (assist by K. Irving),,44,40
195,2,2:48.0,,N. Mirotić makes 3-pt jump shot from 28 ft (assist by K. Middleton),44,43
196,2,2:28.0,J. Brown misses 3-pt jump shot from 27 ft,,44,43
197,2,2:25.0,,Defensive rebound by G. Hill,44,43
198,2,2:21.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Hill),44,46
199,2,2:02.0,K. Irving makes 2-pt jump shot from 8 ft,,46,46
200,2,1:44.0,,B. Lopez misses 3-pt jump shot from 27 ft,46,46
201,2,1:44.0,Defensive rebound by Team,,46,46
202,2,1:44.0,,E. Bledsoe enters the game for N. Mirotić,46,46
203,2,1:31.0,K. Irving makes 3-pt jump shot from 26 ft,,49,46
204,2,1:12.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft,49,48
205,2,0:55.0,K. Irving misses 3-pt jump shot from 26 ft,,49,48
206,2,0:52.0,,Defensive rebound by K. Middleton,49,48
207,2,0:48.0,,Shooting foul by G. Hayward (drawn by K. Middleton),49,48
208,2,0:48.0,,K. Middleton makes free throw 1 of 2,49,49
209,2,0:48.0,,N. Mirotić enters the game for B. Lopez,49,49
210,2,0:48.0,,K. Middleton makes free throw 2 of 2,49,50
211,2,0:31.0,J. Brown makes 2-pt jump shot from 15 ft,,51,50
212,2,0:14.0,,G. Antetokounmpo misses 2-pt jump shot from 6 ft,51,50
213,2,0:11.0,Defensive rebound by M. Morris,,51,50
214,2,0:02.0,Shooting foul by E. Bledsoe (drawn by A. Baynes),,51,50
215,2,0:02.0,A. Baynes makes free throw 1 of 2,,52,50
216,2,0:02.0,A. Baynes misses free throw 2 of 2,,52,50
217,2,0:02.0,,Defensive rebound by G. Antetokounmpo,52,50
218,3,11:48.0,,Shooting foul by J. Brown (drawn by G. Antetokounmpo),52,50
219,3,11:48.0,,G. Antetokounmpo misses free throw 1 of 2,52,50
220,3,11:48.0,,Offensive rebound by Team,52,50
221,3,11:48.0,,G. Antetokounmpo misses free throw 2 of 2,52,50
222,3,11:45.0,Defensive rebound by J. Tatum,,52,50
223,3,11:29.0,M. Morris makes 2-pt jump shot from 18 ft,,54,50
224,3,11:17.0,,S. Brown misses 2-pt layup from 4 ft (block by A. Horford),54,50
225,3,11:13.0,Defensive rebound by K. Irving,,54,50
226,3,11:08.0,M. Morris misses 3-pt jump shot from 26 ft,,54,50
227,3,11:03.0,,Defensive rebound by K. Middleton,54,50
228,3,10:59.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by K. Middleton),54,53
229,3,10:43.0,K. Irving misses 2-pt jump shot from 11 ft (block by G. Antetokounmpo),,54,53
230,3,10:39.0,,Defensive rebound by B. Lopez,54,53
231,3,10:38.0,,G. Antetokounmpo misses 2-pt layup from 4 ft (block by M. Morris),54,53
232,3,10:38.0,,Offensive rebound by E. Bledsoe,54,53
233,3,10:32.0,,B. Lopez makes 3-pt jump shot from 28 ft (assist by E. Bledsoe),54,56
234,3,10:10.0,A. Horford makes 2-pt jump shot from 19 ft (assist by K. Irving),,56,56
235,3,9:57.0,,G. Antetokounmpo misses 3-pt jump shot from 29 ft,56,56
236,3,9:54.0,Defensive rebound by K. Irving,,56,56
237,3,9:50.0,A. Horford misses 2-pt jump shot from 19 ft,,56,56
238,3,9:47.0,,Defensive rebound by S. Brown,56,56
239,3,9:41.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,56,56
240,3,9:39.0,Defensive rebound by J. Brown,,56,56
241,3,9:34.0,K. Irving makes 2-pt jump shot from 17 ft,,58,56
242,3,9:18.0,,G. Antetokounmpo misses 2-pt jump shot from 6 ft,58,56
243,3,9:16.0,Defensive rebound by A. Horford,,58,56
244,3,9:09.0,J. Brown makes 3-pt jump shot from 26 ft (assist by K. Irving),,61,56
245,3,8:42.0,,G. Antetokounmpo misses 2-pt layup from 3 ft (block by M. Morris),61,56
246,3,8:39.0,Defensive rebound by A. Horford,,61,56
247,3,8:32.0,M. Morris makes 2-pt dunk from 1 ft (assist by K. Irving),,63,56
248,3,8:32.0,,Milwaukee full timeout,63,56
249,3,8:15.0,,K. Middleton misses 2-pt jump shot from 12 ft,63,56
250,3,8:11.0,Defensive rebound by M. Morris,,63,56
251,3,8:02.0,K. Irving misses 2-pt layup from 4 ft,,63,56
252,3,7:59.0,,Defensive rebound by B. Lopez,63,56
253,3,7:51.0,,S. Brown misses 2-pt jump shot from 14 ft,63,56
254,3,7:47.0,Defensive rebound by M. Morris,,63,56
255,3,7:37.0,A. Horford makes 3-pt jump shot from 26 ft (assist by K. Irving),,66,56
256,3,7:16.0,,Turnover by K. Middleton (traveling),66,56
257,3,7:16.0,,P. Connaughton enters the game for S. Brown,66,56
258,3,6:57.0,J. Tatum misses 2-pt jump shot from 11 ft,,66,56
259,3,6:54.0,,Defensive rebound by G. Antetokounmpo,66,56
260,3,6:46.0,,E. Bledsoe makes 2-pt jump shot from 8 ft (assist by K. Middleton),66,58
261,3,6:21.0,A. Horford misses 2-pt layup from 3 ft,,66,58
262,3,6:17.0,,Defensive rebound by K. Middleton,66,58
263,3,6:14.0,,P. Connaughton misses 3-pt jump shot from 25 ft,66,58
264,3,6:10.0,Defensive rebound by J. Tatum,,66,58
265,3,6:04.0,Shooting foul by K. Middleton (drawn by A. Horford),,66,58
266,3,6:04.0,A. Horford makes free throw 1 of 2,,67,58
267,3,6:04.0,,G. Hill enters the game for E. Bledsoe,67,58
268,3,6:04.0,,N. Mirotić enters the game for B. Lopez,67,58
269,3,6:04.0,A. Horford misses free throw 2 of 2,,67,58
270,3,6:00.0,,Defensive rebound by N. Mirotić,67,58
271,3,5:46.0,,P. Connaughton makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),67,60
272,3,5:31.0,A. Horford makes 3-pt jump shot from 27 ft (assist by K. Irving),,70,60
273,3,5:19.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by A. Horford),70,60
274,3,5:21.0,,Offensive rebound by Team,70,60
275,3,5:21.0,,G. Antetokounmpo misses 2-pt layup from 4 ft (block by J. Tatum),70,60
276,3,5:19.0,,Offensive rebound by G. Antetokounmpo,70,60
277,3,5:19.0,G. Hayward enters the game for J. Brown,,70,60
278,3,5:19.0,,E. İlyasova enters the game for G. Antetokounmpo,70,60
279,3,4:59.0,,K. Middleton makes 2-pt jump shot from 15 ft,70,62
280,3,4:41.0,A. Horford makes 2-pt layup from 1 ft,,72,62
281,3,4:28.0,,K. Middleton misses 2-pt jump shot from 14 ft,72,62
282,3,4:26.0,Defensive rebound by K. Irving,,72,62
283,3,4:21.0,K. Irving makes 2-pt layup from 1 ft,,74,62
284,3,4:05.0,,P. Connaughton makes 3-pt jump shot from 26 ft (assist by G. Hill),74,65
285,3,3:49.0,J. Tatum makes 2-pt dunk from 2 ft (assist by A. Horford),,76,65
286,3,3:31.0,,Turnover by P. Connaughton (bad pass),76,65
287,3,3:20.0,K. Irving makes 2-pt layup from 1 ft,,78,65
288,3,3:20.0,,Violation by Team (def goaltending),78,65
289,3,3:11.0,,Personal foul by J. Tatum (drawn by K. Middleton),78,65
290,3,3:11.0,A. Baynes enters the game for A. Horford,,78,65
291,3,3:11.0,T. Rozier enters the game for J. Tatum,,78,65
292,3,3:03.0,,K. Middleton misses 2-pt jump shot from 13 ft,78,65
293,3,3:00.0,,Offensive rebound by P. Connaughton,78,65
294,3,2:59.0,,Personal foul by T. Rozier (drawn by G. Hill),78,65
295,3,2:59.0,Boston full timeout,,78,65
296,3,2:59.0,,G. Antetokounmpo enters the game for P. Connaughton,78,65
297,3,2:59.0,,S. Brown enters the game for K. Middleton,78,65
298,3,2:51.0,,G. Antetokounmpo misses 2-pt hook shot from 6 ft,78,65
299,3,2:48.0,Defensive rebound by K. Irving,,78,65
300,3,2:44.0,Turnover by K. Irving (bad pass; steal by E. İlyasova),,78,65
301,3,2:38.0,,S. Brown misses 2-pt layup from 2 ft,78,65
302,3,2:38.0,,Offensive rebound by Team,78,65
303,3,2:38.0,D. Theis enters the game for A. Baynes,,78,65
304,3,2:34.0,,E. İlyasova misses 3-pt jump shot from 24 ft,78,65
305,3,2:31.0,Defensive rebound by T. Rozier,,78,65
306,3,2:25.0,T. Rozier makes 2-pt jump shot from 13 ft,,80,65
307,3,2:02.0,,G. Hill misses 3-pt jump shot from 26 ft,80,65
308,3,1:59.0,Defensive rebound by M. Morris,,80,65
309,3,1:54.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by T. Rozier),,83,65
310,3,1:33.0,,S. Brown misses 3-pt jump shot from 27 ft,83,65
311,3,1:30.0,Defensive rebound by T. Rozier,,83,65
312,3,1:20.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by G. Hayward),,86,65
313,3,0:57.0,,E. İlyasova makes 2-pt layup from 2 ft,86,67
314,3,0:57.0,,Shooting foul by T. Rozier (drawn by E. İlyasova),86,67
315,3,0:57.0,J. Brown enters the game for K. Irving,,86,67
316,3,0:57.0,J. Tatum enters the game for M. Morris,,86,67
317,3,0:57.0,,E. Bledsoe enters the game for N. Mirotić,86,67
318,3,0:57.0,,E. İlyasova makes free throw 1 of 1,86,68
319,3,0:38.0,J. Tatum misses 2-pt jump shot from 20 ft,,86,68
320,3,0:35.0,,Defensive rebound by S. Brown,86,68
321,3,0:31.0,,Shooting foul by T. Rozier (drawn by E. Bledsoe),86,68
322,3,0:31.0,,E. Bledsoe misses free throw 1 of 2,86,68
323,3,0:31.0,,Offensive rebound by Team,86,68
324,3,0:31.0,,E. Bledsoe makes free throw 2 of 2,86,69
325,3,0:16.0,D. Theis makes 2-pt dunk from 1 ft (assist by J. Tatum),,88,69
326,3,0:04.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft,88,71
327,3,0:00.0,T. Rozier misses 3-pt jump shot from 31 ft,,88,71
328,3,0:00.0,Offensive rebound by Team,,88,71
329,4,11:37.0,A. Horford misses 2-pt hook shot from 8 ft,,88,71
330,4,11:35.0,,Defensive rebound by G. Antetokounmpo,88,71
331,4,11:30.0,,B. Lopez misses 3-pt jump shot from 28 ft,88,71
332,4,11:27.0,Defensive rebound by T. Rozier,,88,71
333,4,11:14.0,T. Rozier misses 3-pt jump shot from 26 ft,,88,71
334,4,11:11.0,,Defensive rebound by G. Antetokounmpo,88,71
335,4,11:06.0,,G. Antetokounmpo makes 3-pt jump shot from 26 ft,88,74
336,4,10:47.0,J. Brown makes 2-pt dunk from 1 ft (assist by G. Hayward),,90,74
337,4,10:23.0,,S. Brown misses 2-pt layup from 4 ft (block by J. Tatum),90,74
338,4,10:20.0,Defensive rebound by A. Horford,,90,74
339,4,10:09.0,T. Rozier misses 2-pt layup from 4 ft,,90,74
340,4,10:06.0,,Defensive rebound by K. Middleton,90,74
341,4,10:04.0,,Shooting foul by J. Brown (drawn by G. Antetokounmpo),90,74
342,4,10:04.0,,G. Antetokounmpo misses free throw 1 of 2,90,74
343,4,10:04.0,,Offensive rebound by Team,90,74
344,4,10:04.0,,P. Connaughton enters the game for S. Brown,90,74
345,4,10:04.0,,G. Antetokounmpo makes free throw 2 of 2,90,75
346,4,9:47.0,J. Brown misses 3-pt jump shot from 24 ft,,90,75
347,4,9:43.0,,Defensive rebound by P. Connaughton,90,75
348,4,9:38.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft,90,77
349,4,9:23.0,G. Hayward misses 3-pt jump shot from 27 ft,,90,77
350,4,9:21.0,,Defensive rebound by K. Middleton,90,77
351,4,9:10.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,90,77
352,4,9:07.0,Defensive rebound by G. Hayward,,90,77
353,4,9:05.0,J. Brown makes 2-pt layup from 6 ft (assist by G. Hayward),,92,77
354,4,8:50.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),92,80
355,4,8:30.0,J. Tatum misses 2-pt layup from 6 ft (block by B. Lopez),,92,80
356,4,8:30.0,Offensive rebound by Team,,92,80
357,4,8:26.0,Shooting foul by B. Lopez (drawn by T. Rozier),,92,80
358,4,8:26.0,T. Rozier makes free throw 1 of 2,,93,80
359,4,8:26.0,T. Rozier misses free throw 2 of 2,,93,80
360,4,8:24.0,,Defensive rebound by K. Middleton,93,80
361,4,8:15.0,,P. Connaughton misses 3-pt jump shot from 27 ft,93,80
362,4,8:12.0,Defensive rebound by J. Tatum,,93,80
363,4,8:01.0,Boston full timeout,,93,80
364,4,8:01.0,K. Irving enters the game for G. Hayward,,93,80
365,4,8:01.0,,G. Hill enters the game for E. Bledsoe,93,80
366,4,8:01.0,,N. Mirotić enters the game for P. Connaughton,93,80
367,4,7:57.0,K. Irving makes 2-pt layup from 1 ft (assist by A. Horford),,95,80
368,4,7:50.0,,Turnover by B. Lopez (traveling),95,80
369,4,7:37.0,Turnover by J. Brown (traveling),,95,80
370,4,7:37.0,,P. Connaughton enters the game for G. Antetokounmpo,95,80
371,4,7:17.0,,P. Connaughton misses 2-pt jump shot from 9 ft,95,80
372,4,7:13.0,Defensive rebound by A. Horford,,95,80
373,4,6:55.0,A. Horford makes 3-pt jump shot from 27 ft (assist by K. Irving),,98,80
374,4,6:44.0,,N. Mirotić misses 3-pt jump shot from 26 ft,98,80
375,4,6:40.0,Defensive rebound by T. Rozier,,98,80
376,4,6:38.0,K. Irving makes 2-pt layup from 1 ft (assist by T. Rozier),,100,80
377,4,6:38.0,,Milwaukee full timeout,100,80
378,4,6:38.0,,G. Antetokounmpo enters the game for B. Lopez,100,80
