,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DALLAS_ACTION,NEW ORLEANS_SCORE,DALLAS_SCORE
382,4,7:28.0,,J. Jackson makes free throw 1 of 1,94,90
383,4,7:18.0,Personal foul by D. Harris (drawn by C. Diallo),,94,90
384,4,7:12.0,I. Clark misses 2-pt jump shot from 9 ft,,94,90
385,4,7:09.0,,Defensive rebound by J. Brunson,94,90
386,4,7:03.0,,J. Brunson misses 2-pt jump shot from 5 ft,94,90
387,4,6:59.0,Defensive rebound by I. Clark,,94,90
388,4,6:59.0,Turnover by D. Bertāns (step out of bounds),,94,90
389,4,6:59.0,,Dallas full timeout,94,90
390,4,6:59.0,F. Jackson enters the game for I. Clark,,94,90
391,4,6:59.0,E. Payton enters the game for D. Miller,,94,90
392,4,6:48.0,,J. Jackson misses 2-pt jump shot from 7 ft,94,90
393,4,6:46.0,Defensive rebound by E. Payton,,94,90
394,4,6:39.0,J. Randle misses 2-pt jump shot from 6 ft,,94,90
395,4,6:35.0,,Defensive rebound by M. Kleber,94,90
396,4,6:22.0,,M. Kleber makes 2-pt jump shot from 13 ft (assist by D. Harris),94,92
397,4,6:04.0,E. Payton misses 2-pt jump shot from 10 ft,,94,92
398,4,6:01.0,Offensive rebound by E. Payton,,94,92
399,4,5:57.0,Personal foul by J. Brunson (drawn by C. Diallo),,94,92
400,4,5:57.0,,T. Hardaway enters the game for J. Jackson,94,92
401,4,5:43.0,F. Jackson misses 2-pt jump shot from 13 ft,,94,92
402,4,5:41.0,,Defensive rebound by D. Finney-Smith,94,92
403,4,5:25.0,,M. Kleber misses 2-pt jump shot from 14 ft,94,92
404,4,5:22.0,Defensive rebound by E. Payton,,94,92
405,4,5:10.0,J. Randle misses 2-pt layup from 4 ft (block by J. Brunson),,94,92
406,4,5:09.0,,Defensive rebound by M. Kleber,94,92
407,4,5:03.0,,M. Kleber makes 2-pt dunk from 1 ft (assist by D. Finney-Smith),94,94
408,4,5:03.0,,Shooting foul by C. Diallo (drawn by M. Kleber),94,94
409,4,5:03.0,,L. Dončić enters the game for D. Harris,94,94
410,4,5:03.0,,M. Kleber makes free throw 1 of 1,94,95
411,4,4:59.0,Personal take foul by J. Brunson (drawn by E. Payton),,94,95
412,4,4:59.0,D. Miller enters the game for D. Bertāns,,94,95
413,4,4:59.0,K. Williams enters the game for C. Diallo,,94,95
414,4,4:59.0,,D. Powell enters the game for M. Kleber,94,95
415,4,4:50.0,F. Jackson misses 2-pt jump shot from 5 ft,,94,95
416,4,4:50.0,,Defensive rebound by Team,94,95
417,4,4:33.0,,L. Dončić makes 2-pt hook shot from 8 ft,94,97
418,4,4:13.0,K. Williams misses 3-pt jump shot from 23 ft,,94,97
419,4,4:11.0,,Defensive rebound by L. Dončić,94,97
420,4,4:04.0,,D. Finney-Smith makes 2-pt layup from 1 ft (assist by J. Brunson),94,99
421,4,4:04.0,New Orleans full timeout,,94,99
422,4,3:53.0,D. Miller misses 3-pt jump shot from 26 ft,,94,99
423,4,3:51.0,,Defensive rebound by T. Hardaway,94,99
424,4,3:36.0,,Personal foul by K. Williams (drawn by L. Dončić),94,99
425,4,3:36.0,,L. Dončić makes free throw 1 of 2,94,100
426,4,3:36.0,,L. Dončić makes free throw 2 of 2,94,101
427,4,3:29.0,J. Randle makes 2-pt layup from 1 ft (assist by D. Miller),,96,101
428,4,3:08.0,,L. Dončić misses 2-pt jump shot from 14 ft,96,101
429,4,3:06.0,Defensive rebound by E. Payton,,96,101
430,4,2:53.0,J. Randle makes 2-pt jump shot from 4 ft,,98,101
431,4,2:29.0,,L. Dončić misses 2-pt jump shot from 14 ft,98,101
432,4,2:26.0,,Offensive rebound by L. Dončić,98,101
433,4,2:26.0,,L. Dončić misses 2-pt layup from 2 ft,98,101
434,4,2:24.0,Defensive rebound by J. Randle,,98,101
435,4,2:15.0,E. Payton misses 3-pt jump shot from 27 ft,,98,101
436,4,2:12.0,,Defensive rebound by L. Dončić,98,101
437,4,2:00.0,,T. Hardaway makes 2-pt layup from 4 ft (assist by D. Finney-Smith),98,103
438,4,1:54.0,J. Randle makes 2-pt jump shot from 4 ft (assist by F. Jackson),,100,103
439,4,1:38.0,,T. Hardaway makes 2-pt jump shot from 18 ft,100,105
440,4,1:31.0,J. Randle makes 3-pt jump shot from 26 ft (assist by E. Payton),,103,105
441,4,1:16.0,,T. Hardaway makes 2-pt jump shot from 4 ft,103,107
442,4,1:00.0,Personal foul by D. Powell (drawn by J. Randle),,103,107
443,4,1:00.0,New Orleans full timeout,,103,107
444,4,0:55.0,D. Miller misses 3-pt jump shot from 25 ft,,103,107
445,4,0:51.0,,Defensive rebound by T. Hardaway,103,107
446,4,0:30.0,,T. Hardaway misses 2-pt jump shot from 10 ft,103,107
447,4,0:28.0,Defensive rebound by E. Payton,,103,107
448,4,0:24.0,Shooting foul by T. Hardaway (drawn by E. Payton),,103,107
449,4,0:24.0,E. Payton makes free throw 1 of 2,,104,107
450,4,0:24.0,E. Payton makes free throw 2 of 2,,105,107
451,4,0:19.0,,Personal take foul by J. Randle (drawn by L. Dončić),105,107
452,4,0:19.0,,L. Dončić makes free throw 1 of 2,105,108
453,4,0:19.0,,L. Dončić makes free throw 2 of 2,105,109
454,4,0:09.0,E. Payton makes 3-pt jump shot from 26 ft (assist by J. Randle),,108,109
455,4,0:07.0,,Turnover by T. Hardaway (bad pass; steal by K. Williams),108,109
456,4,0:05.0,J. Randle makes 2-pt dunk from 1 ft (assist by E. Payton),,110,109
457,4,0:05.0,,Dallas full timeout,110,109
458,4,0:05.0,A. Davis enters the game for J. Randle,,110,109
459,4,0:05.0,,D. Harris enters the game for J. Brunson,110,109
460,4,0:01.0,,Personal foul by K. Williams (drawn by L. Dončić),110,109
461,4,0:01.0,,L. Dončić misses free throw 1 of 2,110,109
462,4,0:01.0,,Offensive rebound by Team,110,109
463,4,0:01.0,J. Randle enters the game for E. Payton,,110,109
464,4,0:01.0,,L. Dončić makes free throw 2 of 2,110,110
465,4,0:01.0,New Orleans full timeout,,110,110
466,4,0:01.0,E. Payton enters the game for A. Davis,,110,110
467,4,0:01.0,,S. Mejri enters the game for L. Dončić,110,110
468,4,0:01.0,J. Randle misses 2-pt jump shot from 15 ft,,110,110
469,4,0:01.0,Offensive rebound by Team,,110,110
470,1OT,4:46.0,,J. Brunson makes 3-pt jump shot from 23 ft (assist by L. Dončić),110,113
471,1OT,4:33.0,Shooting foul by J. Brunson (drawn by E. Payton),,110,113
472,1OT,4:33.0,E. Payton makes free throw 1 of 2,,111,113
473,1OT,4:33.0,E. Payton makes free throw 2 of 2,,112,113
474,1OT,4:20.0,,L. Dončić misses 2-pt jump shot from 5 ft (block by F. Jackson),112,113
475,1OT,4:17.0,,Offensive rebound by L. Dončić,112,113
476,1OT,4:13.0,,L. Dončić misses 3-pt jump shot from 27 ft,112,113
477,1OT,4:09.0,Defensive rebound by E. Payton,,112,113
478,1OT,4:04.0,D. Miller makes 3-pt jump shot from 26 ft (assist by E. Payton),,115,113
479,1OT,3:44.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,115,113
480,1OT,3:40.0,Defensive rebound by K. Williams,,115,113
481,1OT,3:25.0,E. Payton misses 3-pt jump shot from 23 ft,,115,113
482,1OT,3:24.0,,Defensive rebound by Team,115,113
483,1OT,3:24.0,Loose ball foul by K. Williams (drawn by L. Dončić),,115,113
484,1OT,3:08.0,,T. Hardaway misses 2-pt hook shot from 4 ft,115,113
485,1OT,3:05.0,Defensive rebound by C. Diallo,,115,113
486,1OT,2:52.0,Shooting foul by D. Powell (drawn by C. Diallo),,115,113
487,1OT,2:52.0,C. Diallo makes free throw 1 of 2,,116,113
488,1OT,2:52.0,C. Diallo makes free throw 2 of 2,,117,113
489,1OT,2:36.0,,J. Brunson makes 2-pt layup from 1 ft (assist by L. Dončić),117,115
490,1OT,2:22.0,Turnover by C. Diallo (lost ball; steal by D. Finney-Smith),,117,115
491,1OT,2:22.0,Loose ball foul by C. Diallo (drawn by D. Finney-Smith),,117,115
492,1OT,2:10.0,,L. Dončić misses 2-pt jump shot from 4 ft,117,115
493,1OT,2:08.0,Defensive rebound by K. Williams,,117,115
494,1OT,2:08.0,Personal foul by L. Dončić (drawn by K. Williams),,117,115
495,1OT,1:56.0,E. Payton misses 3-pt jump shot from 27 ft,,117,115
496,1OT,1:53.0,,Defensive rebound by D. Powell,117,115
497,1OT,1:42.0,,T. Hardaway misses 3-pt jump shot from 25 ft,117,115
498,1OT,1:39.0,,Offensive rebound by L. Dončić,117,115
499,1OT,1:38.0,,T. Hardaway misses 3-pt jump shot from 27 ft,117,115
500,1OT,1:35.0,Defensive rebound by E. Payton,,117,115
501,1OT,1:20.0,E. Payton makes 2-pt jump shot from 6 ft,,119,115
502,1OT,1:20.0,,Dallas full timeout,119,115
503,1OT,1:12.0,,J. Brunson misses 3-pt jump shot from 25 ft,119,115
504,1OT,1:08.0,,Offensive rebound by L. Dončić,119,115
505,1OT,1:08.0,,L. Dončić makes 2-pt layup from 7 ft,119,117
506,1OT,0:50.0,F. Jackson misses 2-pt jump shot from 5 ft (block by T. Hardaway),,119,117
507,1OT,0:50.0,Offensive rebound by F. Jackson,,119,117
508,1OT,0:50.0,F. Jackson makes 2-pt layup from 2 ft,,121,117
509,1OT,0:43.0,,T. Hardaway misses 3-pt jump shot from 25 ft,121,117
510,1OT,0:40.0,Defensive rebound by Team,,121,117
511,1OT,0:32.0,F. Jackson makes 3-pt jump shot from 25 ft,,124,117
512,1OT,0:32.0,,Dallas full timeout,124,117
513,1OT,0:32.0,,R. Broekhoff enters the game for J. Brunson,124,117
514,1OT,0:32.0,,D. Harris enters the game for D. Finney-Smith,124,117
515,1OT,0:27.0,,L. Dončić misses 2-pt jump shot from 4 ft,124,117
516,1OT,0:27.0,,Offensive rebound by L. Dončić,124,117
517,1OT,0:27.0,,L. Dončić makes 2-pt layup from 2 ft,124,119
518,1OT,0:25.0,Personal take foul by L. Dončić (drawn by F. Jackson),,124,119
519,1OT,0:25.0,F. Jackson misses free throw 1 of 2,,124,119
520,1OT,0:25.0,Offensive rebound by Team,,124,119
521,1OT,0:25.0,F. Jackson makes free throw 2 of 2,,125,119
522,1OT,0:19.0,,Shooting foul by F. Jackson (drawn by T. Hardaway),125,119
523,1OT,0:19.0,,T. Hardaway makes free throw 1 of 2,125,120
524,1OT,0:19.0,,T. Hardaway makes free throw 2 of 2,125,121
525,1OT,0:17.0,Personal foul by L. Dončić (drawn by E. Payton),,125,121
526,1OT,0:17.0,E. Payton makes free throw 1 of 2,,126,121
527,1OT,0:17.0,E. Payton makes free throw 2 of 2,,127,121
528,1OT,0:10.0,,D. Powell makes 2-pt dunk at rim (assist by L. Dončić),127,123
529,1OT,0:09.0,Personal foul by D. Harris (drawn by D. Miller),,127,123
530,1OT,0:09.0,D. Miller makes free throw 1 of 2,,128,123
531,1OT,0:09.0,D. Miller makes free throw 2 of 2,,129,123
532,1OT,0:03.0,,D. Powell makes 2-pt layup at rim (assist by L. Dončić),129,125
