,QUARTER,TIME_REMAINING,INDIANA_ACTION,BOSTON_ACTION,INDIANA_SCORE,BOSTON_SCORE
387,4,0:12.0,C. Joseph enters the game for D. Collison,,91,94
388,4,0:12.0,T. Young enters the game for D. McDermott,,91,94
389,4,0:08.0,,J. Tatum makes 2-pt dunk from 1 ft (assist by A. Horford),91,96
390,4,0:08.0,,Shooting foul by B. Bogdanović (drawn by J. Tatum),91,96
391,4,0:08.0,,J. Tatum makes free throw 1 of 1,91,97
392,4,0:08.0,Indiana full timeout,,91,97
393,4,0:08.0,D. Collison enters the game for C. Joseph,,91,97
394,4,0:08.0,T. Evans enters the game for T. Young,,91,97
395,4,0:05.0,Turnover by M. Turner (bad pass),,91,97
396,4,0:03.0,,Personal take foul by T. Evans (drawn by G. Hayward),91,97
397,4,0:03.0,,G. Hayward makes free throw 1 of 2,91,98
398,4,0:03.0,,G. Hayward makes free throw 2 of 2,91,99
