,QUARTER,TIME_REMAINING,DETROIT_ACTION,ATLANTA_ACTION,DETROIT_SCORE,ATLANTA_SCORE
390,4,8:12.0,A. Drummond misses free throw 2 of 2,,103,101
391,4,8:09.0,Offensive rebound by B. Brown,,103,101
392,4,8:01.0,B. Brown makes 3-pt jump shot from 27 ft (assist by J. Leuer),,106,101
393,4,7:42.0,,T. Young makes 3-pt jump shot from 26 ft,106,104
394,4,7:27.0,R. Jackson makes 2-pt jump shot from 13 ft,,108,104
395,4,7:10.0,,T. Young makes 2-pt layup from 1 ft,108,106
396,4,6:52.0,J. Leuer makes 3-pt jump shot from 25 ft (assist by B. Brown),,111,106
397,4,6:36.0,,Turnover by V. Carter (bad pass; steal by W. Ellington),111,106
398,4,6:33.0,B. Brown makes 2-pt dunk from 1 ft (assist by W. Ellington),,113,106
399,4,6:33.0,,Atlanta full timeout,113,106
400,4,6:33.0,,D. Dedmon enters the game for V. Carter,113,106
401,4,6:33.0,,T. Prince enters the game for O. Spellman,113,106
402,4,6:17.0,,J. Collins misses 2-pt layup from 2 ft,113,106
403,4,6:14.0,,Offensive rebound by J. Collins,113,106
404,4,6:14.0,,J. Collins makes 2-pt layup at rim,113,108
405,4,5:56.0,R. Jackson misses 3-pt jump shot from 25 ft,,113,108
406,4,5:54.0,,Defensive rebound by T. Prince,113,108
407,4,5:45.0,,K. Bazemore makes 2-pt jump shot from 7 ft (assist by T. Young),113,110
408,4,5:17.0,R. Jackson misses 2-pt jump shot from 12 ft,,113,110
409,4,5:14.0,,Defensive rebound by D. Dedmon,113,110
410,4,5:10.0,,J. Collins misses 2-pt jump shot from 7 ft,113,110
411,4,5:06.0,,Offensive rebound by D. Dedmon,113,110
412,4,5:06.0,,D. Dedmon misses 2-pt layup at rim,113,110
413,4,5:03.0,,Offensive rebound by D. Dedmon,113,110
414,4,5:03.0,,D. Dedmon misses 2-pt layup at rim,113,110
415,4,5:02.0,Defensive rebound by J. Leuer,,113,110
416,4,4:50.0,A. Drummond misses 2-pt dunk from 1 ft (block by J. Collins),,113,110
417,4,4:47.0,,Defensive rebound by K. Bazemore,113,110
418,4,4:46.0,,Personal foul by B. Brown (drawn by T. Young),113,110
419,4,4:43.0,,Shooting foul by J. Leuer (drawn by D. Dedmon),113,110
420,4,4:43.0,,D. Dedmon makes free throw 1 of 2,113,111
421,4,4:43.0,,D. Dedmon makes free throw 2 of 2,113,112
422,4,4:18.0,R. Jackson misses 3-pt jump shot from 26 ft,,113,112
423,4,4:15.0,,Defensive rebound by K. Bazemore,113,112
424,4,4:06.0,,J. Collins misses 3-pt jump shot from 23 ft,113,112
425,4,4:03.0,Defensive rebound by R. Jackson,,113,112
426,4,3:51.0,A. Drummond misses 2-pt hook shot from 7 ft,,113,112
427,4,3:47.0,,Defensive rebound by D. Dedmon,113,112
428,4,3:44.0,,T. Young makes 2-pt layup from 2 ft,113,114
429,4,3:44.0,,Shooting foul by B. Brown (drawn by T. Young),113,114
430,4,3:44.0,,T. Young makes free throw 1 of 1,113,115
431,4,3:44.0,Detroit full timeout,,113,115
432,4,3:25.0,W. Ellington misses 2-pt jump shot from 23 ft,,113,115
433,4,3:22.0,,Defensive rebound by K. Bazemore,113,115
434,4,3:08.0,,T. Young misses 3-pt jump shot from 26 ft,113,115
435,4,3:05.0,Defensive rebound by A. Drummond,,113,115
436,4,2:45.0,B. Brown misses 2-pt jump shot from 12 ft,,113,115
437,4,2:43.0,Offensive rebound by A. Drummond,,113,115
438,4,2:42.0,A. Drummond makes 2-pt layup at rim,,115,115
439,4,2:28.0,,J. Collins makes 3-pt jump shot from 26 ft (assist by T. Young),115,118
440,4,2:15.0,Offensive foul by J. Leuer (drawn by T. Prince),,115,118
441,4,2:15.0,Turnover by J. Leuer (offensive foul),,115,118
442,4,2:15.0,L. Kennard enters the game for J. Leuer,,115,118
443,4,1:53.0,,D. Dedmon makes 2-pt jump shot from 5 ft,115,120
444,4,1:42.0,R. Jackson makes 2-pt layup from 2 ft,,117,120
445,4,1:42.0,Shooting foul by J. Collins (drawn by R. Jackson),,117,120
446,4,1:42.0,T. Maker enters the game for L. Kennard,,117,120
447,4,1:42.0,R. Jackson makes free throw 1 of 1,,118,120
448,4,1:25.0,,T. Young makes 2-pt layup from 1 ft,118,122
449,4,1:10.0,A. Drummond makes 2-pt hook shot from 11 ft (assist by T. Maker),,120,122
450,4,0:55.0,,Turnover by T. Young (bad pass; steal by A. Drummond),120,122
451,4,0:43.0,Shooting foul by K. Bazemore (drawn by A. Drummond),,120,122
452,4,0:43.0,A. Drummond makes free throw 1 of 2,,121,122
453,4,0:43.0,A. Drummond makes free throw 2 of 2,,122,122
454,4,0:43.0,,Atlanta full timeout,122,122
455,4,0:31.0,,T. Young misses 2-pt jump shot from 14 ft,122,122
456,4,0:29.0,Defensive rebound by R. Jackson,,122,122
457,4,0:29.0,Detroit full timeout,,122,122
458,4,0:29.0,,D. Bembry enters the game for J. Collins,122,122
459,4,0:17.0,T. Maker makes 3-pt jump shot from 23 ft (assist by R. Jackson),,125,122
460,4,0:16.0,,Atlanta full timeout,125,122
461,4,0:16.0,,V. Carter enters the game for K. Bazemore,125,122
462,4,0:16.0,,J. Collins enters the game for D. Bembry,125,122
463,4,0:10.0,,T. Young misses 3-pt jump shot from 32 ft,125,122
464,4,0:06.0,,Offensive rebound by J. Collins,125,122
465,4,0:05.0,,V. Carter misses 3-pt jump shot from 25 ft,125,122
466,4,0:00.0,Defensive rebound by A. Drummond,,125,122
