,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MILWAUKEE_ACTION,OKLAHOMA CITY_SCORE,MILWAUKEE_SCORE
379,4,7:53.0,,T. Frazier makes 3-pt jump shot from 26 ft (assist by P. Connaughton),108,97
380,4,7:35.0,A. Nader makes 2-pt layup from 4 ft (assist by M. Morris),,110,97
381,4,7:20.0,,D. Wilson misses 3-pt jump shot from 24 ft,110,97
382,4,7:16.0,Defensive rebound by A. Nader,,110,97
383,4,7:04.0,A. Nader makes 2-pt layup from 1 ft (assist by R. Westbrook),,112,97
384,4,7:04.0,Shooting foul by E. İlyasova (drawn by A. Nader),,112,97
385,4,7:04.0,,S. Brown enters the game for E. İlyasova,112,97
386,4,7:04.0,A. Nader misses free throw 1 of 1,,112,97
387,4,7:00.0,,Defensive rebound by T. Frazier,112,97
388,4,6:52.0,,P. Connaughton makes 3-pt jump shot from 27 ft (assist by T. Frazier),112,100
389,4,6:34.0,M. Morris makes 2-pt jump shot from 9 ft (assist by A. Nader),,114,100
390,4,6:25.0,,B. Colson misses 3-pt jump shot from 28 ft,114,100
391,4,6:21.0,Defensive rebound by T. Ferguson,,114,100
392,4,6:13.0,Personal foul by S. Brown (drawn by R. Westbrook),,114,100
393,4,6:13.0,J. Grant enters the game for A. Nader,,114,100
394,4,6:09.0,T. Ferguson misses 3-pt jump shot from 27 ft,,114,100
395,4,6:04.0,,Defensive rebound by D. Wilson,114,100
396,4,5:53.0,,Offensive foul by P. Connaughton (drawn by D. Schröder),114,100
397,4,5:53.0,,Turnover by P. Connaughton (offensive foul),114,100
398,4,5:53.0,M. Morris misses 3-pt jump shot from 23 ft,,114,100
399,4,5:38.0,,Defensive rebound by D. Wilson,114,100
400,4,5:34.0,,Personal foul by T. Ferguson (drawn by D. Wilson),114,100
401,4,5:22.0,,D. Wilson misses 2-pt jump shot from 22 ft,114,100
402,4,5:19.0,Defensive rebound by R. Westbrook,,114,100
403,4,5:15.0,R. Westbrook misses 2-pt layup from 2 ft,,114,100
404,4,5:12.0,,Defensive rebound by B. Colson,114,100
405,4,5:06.0,,P. Connaughton misses 3-pt jump shot from 27 ft,114,100
406,4,5:03.0,Defensive rebound by D. Schröder,,114,100
407,4,4:52.0,D. Schröder makes 3-pt jump shot from 24 ft (assist by T. Ferguson),,117,100
408,4,4:33.0,,S. Brown misses 3-pt jump shot from 27 ft,117,100
409,4,4:30.0,Defensive rebound by D. Schröder,,117,100
410,4,4:27.0,D. Schröder makes 3-pt jump shot from 27 ft,,120,100
411,4,4:15.0,,T. Frazier makes 2-pt jump shot from 11 ft,120,102
412,4,4:15.0,,Shooting foul by D. Schröder (drawn by T. Frazier),120,102
413,4,4:15.0,,G. Hill enters the game for P. Connaughton,120,102
414,4,4:15.0,,T. Frazier makes free throw 1 of 1,120,103
415,4,4:09.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,123,103
416,4,4:07.0,,Milwaukee full timeout,123,103
417,4,3:47.0,,G. Hill misses 3-pt jump shot from 28 ft,123,103
418,4,3:40.0,,Offensive rebound by B. Colson,123,103
419,4,3:40.0,,B. Colson makes 2-pt dunk from 1 ft,123,105
420,4,3:25.0,D. Schröder misses 3-pt jump shot from 28 ft,,123,105
421,4,3:25.0,,Defensive rebound by Team,123,105
422,4,3:03.0,,Shooting foul by M. Morris (drawn by G. Hill),123,105
423,4,3:03.0,,Offensive rebound by Team,123,105
424,4,3:03.0,,G. Hill misses free throw 1 of 2,123,105
425,4,3:03.0,,G. Hill makes free throw 2 of 2,123,106
426,4,2:50.0,J. Grant misses 2-pt jump shot from 15 ft,,123,106
427,4,2:46.0,,Defensive rebound by S. Brown,123,106
428,4,2:41.0,,Personal foul by M. Morris (drawn by T. Frazier),123,106
429,4,2:41.0,,T. Frazier makes free throw 1 of 2,123,107
430,4,2:41.0,R. Felton enters the game for M. Morris,,123,107
431,4,2:41.0,,T. Frazier makes free throw 2 of 2,123,108
432,4,2:26.0,Shooting foul by S. Brown (drawn by R. Westbrook),,123,108
433,4,2:26.0,R. Westbrook misses free throw 1 of 2,,123,108
434,4,2:26.0,Offensive rebound by Team,,123,108
435,4,2:26.0,,Defensive rebound by B. Colson,123,108
436,4,2:26.0,R. Westbrook misses free throw 2 of 2,,123,108
437,4,2:16.0,,T. Frazier makes 3-pt jump shot from 27 ft,123,111
438,4,2:05.0,J. Grant misses 2-pt layup from 3 ft (block by T. Frazier),,123,111
439,4,2:05.0,,Defensive rebound by G. Hill,123,111
440,4,2:03.0,,Shooting foul by R. Felton (drawn by S. Brown),123,111
441,4,2:03.0,,S. Brown misses free throw 1 of 2,123,111
442,4,2:03.0,,Offensive rebound by Team,123,111
443,4,2:03.0,,S. Brown makes free throw 2 of 2,123,112
444,4,1:54.0,R. Westbrook makes 2-pt layup from 2 ft,,125,112
445,4,1:40.0,,Shooting foul by R. Westbrook (drawn by S. Brown),125,112
446,4,1:40.0,,S. Brown makes free throw 1 of 2,125,113
447,4,1:40.0,,S. Brown makes free throw 2 of 2,125,114
448,4,1:29.0,D. Schröder misses 3-pt jump shot from 25 ft,,125,114
449,4,1:25.0,,Defensive rebound by S. Brown,125,114
450,4,1:20.0,,T. Frazier misses 2-pt layup from 4 ft,125,114
451,4,1:17.0,Defensive rebound by R. Westbrook,,125,114
452,4,1:15.0,Turnover by R. Westbrook (bad pass),,125,114
453,4,1:06.0,,T. Frazier misses 2-pt jump shot from 18 ft,125,114
454,4,1:03.0,Defensive rebound by R. Westbrook,,125,114
455,4,0:49.0,J. Grant makes 2-pt jump shot from 14 ft (assist by T. Ferguson),,127,114
456,4,0:34.0,,Personal foul by R. Westbrook (drawn by B. Colson),127,114
457,4,0:34.0,,B. Colson makes free throw 1 of 2,127,115
458,4,0:34.0,D. Burton enters the game for J. Grant,,127,115
459,4,0:34.0,J. Evans enters the game for D. Schröder,,127,115
460,4,0:34.0,A. Nader enters the game for R. Westbrook,,127,115
461,4,0:34.0,,B. Colson makes free throw 2 of 2,127,116
462,4,0:15.0,J. Evans misses 3-pt jump shot from 26 ft,,127,116
463,4,0:12.0,,Defensive rebound by B. Colson,127,116
