,QUARTER,TIME_REMAINING,BOSTON_ACTION,BROOKLYN_ACTION,BOSTON_SCORE,BROOKLYN_SCORE
35,1,7:41.0,J. Tatum makes 3-pt jump shot from 26 ft (assist by A. Horford),,10,7
36,1,7:18.0,,Turnover by J. Allen (lost ball; steal by J. Brown),10,7
37,1,7:13.0,J. Brown misses 2-pt layup from 8 ft,,10,7
38,1,7:10.0,,Defensive rebound by J. Harris,10,7
39,1,7:08.0,,Turnover by J. Harris (bad pass; steal by J. Tatum),10,7
40,1,6:59.0,J. Brown makes 2-pt layup from 3 ft (assist by J. Tatum),,12,7
41,1,6:51.0,,R. Kurucs makes 3-pt jump shot from 24 ft (assist by D. Russell),12,10
42,1,6:38.0,J. Tatum misses 2-pt jump shot from 16 ft,,12,10
43,1,6:34.0,,Defensive rebound by T. Graham,12,10
44,1,6:30.0,,R. Kurucs makes 2-pt layup from 2 ft (assist by J. Allen),12,12
45,1,6:30.0,,Shooting foul by A. Horford (drawn by R. Kurucs),12,12
46,1,6:30.0,G. Hayward enters the game for J. Brown,,12,12
47,1,6:30.0,,R. Kurucs makes free throw 1 of 1,12,13
48,1,6:16.0,T. Rozier misses 3-pt jump shot from 25 ft,,12,13
49,1,6:11.0,,Defensive rebound by J. Allen,12,13
50,1,5:55.0,,T. Graham misses 2-pt jump shot from 9 ft (block by J. Tatum),12,13
51,1,5:52.0,Defensive rebound by J. Tatum,,12,13
52,1,5:47.0,J. Tatum misses 3-pt jump shot from 25 ft,,12,13
53,1,5:44.0,,Defensive rebound by J. Allen,12,13
54,1,5:36.0,,D. Russell makes 2-pt jump shot from 6 ft,12,15
55,1,5:14.0,M. Morris makes 2-pt layup from 2 ft (assist by T. Rozier),,14,15
56,1,4:59.0,,T. Graham misses 3-pt jump shot from 23 ft,14,15
57,1,4:56.0,Defensive rebound by M. Morris,,14,15
58,1,4:48.0,M. Morris makes 2-pt jump shot from 15 ft,,16,15
59,1,4:47.0,,Brooklyn full timeout,16,15
60,1,4:47.0,D. Theis enters the game for A. Horford,,16,15
61,1,4:47.0,,D. Carroll enters the game for R. Kurucs,16,15
62,1,4:47.0,,S. Dinwiddie enters the game for D. Russell,16,15
63,1,4:27.0,,Turnover by J. Harris (bad pass; steal by T. Rozier),16,15
64,1,4:10.0,Turnover by M. Morris (bad pass; steal by J. Allen),,16,15
65,1,4:04.0,,J. Harris makes 2-pt layup from 1 ft (assist by D. Carroll),16,17
66,1,3:50.0,G. Hayward misses 2-pt jump shot from 20 ft,,16,17
67,1,3:50.0,,Defensive rebound by D. Carroll,16,17
68,1,3:35.0,,Shooting foul by J. Tatum (drawn by D. Carroll),16,17
69,1,3:35.0,,D. Carroll makes free throw 1 of 2,16,18
70,1,3:35.0,,E. Davis enters the game for J. Allen,16,18
71,1,3:35.0,,R. Kurucs enters the game for T. Graham,16,18
72,1,3:35.0,,D. Russell enters the game for J. Harris,16,18
73,1,3:35.0,,D. Carroll misses free throw 2 of 2,16,18
74,1,3:32.0,Defensive rebound by G. Hayward,,16,18
75,1,3:22.0,Turnover by T. Rozier (bad pass; steal by R. Kurucs),,16,18
76,1,3:19.0,,R. Kurucs makes 2-pt layup at rim,16,20
77,1,3:00.0,M. Morris makes 3-pt jump shot from 26 ft (assist by T. Rozier),,19,20
78,1,3:00.0,Shooting foul by D. Carroll (drawn by M. Morris),,19,20
79,1,3:00.0,B. Wanamaker enters the game for T. Rozier,,19,20
80,1,3:00.0,M. Morris makes free throw 1 of 1,,20,20
81,1,2:43.0,,D. Carroll misses 3-pt jump shot from 25 ft,20,20
82,1,2:38.0,Defensive rebound by M. Morris,,20,20
83,1,2:33.0,Shooting foul by D. Carroll (drawn by J. Tatum),,20,20
84,1,2:33.0,Offensive rebound by Team,,20,20
85,1,2:33.0,J. Tatum misses free throw 1 of 2,,20,20
86,1,2:33.0,S. Ojeleye enters the game for M. Morris,,20,20
87,1,2:33.0,J. Tatum makes free throw 2 of 2,,21,20
88,1,2:14.0,,D. Russell makes 2-pt jump shot from 16 ft,21,22
89,1,2:01.0,S. Ojeleye misses 3-pt jump shot from 23 ft,,21,22
90,1,1:58.0,,Defensive rebound by E. Davis,21,22
91,1,1:49.0,,D. Russell makes 3-pt jump shot from 26 ft (assist by D. Carroll),21,25
92,1,1:32.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by D. Theis),,24,25
93,1,1:18.0,,D. Russell misses 2-pt jump shot from 12 ft,24,25
94,1,1:15.0,Defensive rebound by S. Ojeleye,,24,25
95,1,1:07.0,G. Hayward misses 3-pt jump shot from 25 ft,,24,25
96,1,1:02.0,,Defensive rebound by E. Davis,24,25
97,1,0:52.0,,D. Russell misses 2-pt jump shot from 15 ft,24,25
98,1,0:51.0,,Offensive rebound by E. Davis,24,25
99,1,0:50.0,,E. Davis makes 2-pt layup from 3 ft,24,27
100,1,0:42.0,Personal foul by R. Kurucs (drawn by J. Tatum),,24,27
101,1,0:42.0,J. Brown enters the game for J. Tatum,,24,27
102,1,0:31.0,Shooting foul by R. Kurucs (drawn by D. Theis),,24,27
103,1,0:31.0,D. Theis makes free throw 1 of 2,,25,27
104,1,0:31.0,D. Theis misses free throw 2 of 2,,25,27
105,1,0:30.0,,Defensive rebound by E. Davis,25,27
106,1,0:08.0,,D. Russell misses 3-pt jump shot from 26 ft,25,27
107,1,0:02.0,Defensive rebound by J. Brown,,25,27
108,1,0:00.0,J. Brown misses 3-pt jump shot from 26 ft,,25,27
109,1,0:00.0,Offensive rebound by Team,,25,27
110,2,11:39.0,,Turnover by R. Kurucs (traveling),25,27
111,2,11:24.0,A. Horford misses 2-pt jump shot from 16 ft,,25,27
112,2,11:20.0,,Defensive rebound by D. Russell,25,27
113,2,11:10.0,,D. Russell makes 2-pt layup from 3 ft,25,29
114,2,11:00.0,S. Ojeleye misses 3-pt jump shot from 25 ft,,25,29
115,2,11:00.0,,Defensive rebound by R. Kurucs,25,29
116,2,10:48.0,,D. Carroll misses 3-pt jump shot from 25 ft,25,29
117,2,10:44.0,Defensive rebound by S. Ojeleye,,25,29
118,2,10:29.0,J. Brown misses 3-pt jump shot from 23 ft,,25,29
119,2,10:24.0,Offensive rebound by S. Ojeleye,,25,29
120,2,10:22.0,B. Wanamaker misses 3-pt jump shot from 26 ft,,25,29
121,2,10:20.0,,Defensive rebound by D. Carroll,25,29
122,2,10:12.0,,E. Davis makes 2-pt layup from 2 ft (assist by D. Russell),25,31
123,2,9:58.0,Personal foul by S. Dinwiddie (drawn by G. Hayward),,25,31
124,2,9:52.0,G. Hayward misses 3-pt jump shot from 25 ft,,25,31
125,2,9:46.0,,Defensive rebound by S. Dinwiddie,25,31
126,2,9:30.0,,E. Davis misses 2-pt hook shot from 10 ft,25,31
127,2,9:28.0,Defensive rebound by G. Hayward,,25,31
128,2,9:18.0,Personal foul by E. Davis (drawn by J. Brown),,25,31
129,2,9:09.0,J. Brown makes 2-pt jump shot from 14 ft (assist by B. Wanamaker),,27,31
130,2,8:51.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,27,31
131,2,8:47.0,Defensive rebound by A. Horford,,27,31
132,2,8:41.0,Shooting foul by E. Davis (drawn by A. Horford),,27,31
133,2,8:41.0,A. Horford makes free throw 1 of 2,,28,31
134,2,8:41.0,,J. Harris enters the game for S. Dinwiddie,28,31
135,2,8:41.0,A. Horford makes free throw 2 of 2,,29,31
136,2,8:26.0,,D. Carroll makes 2-pt layup from 3 ft,29,33
137,2,8:08.0,S. Ojeleye misses 2-pt layup from 2 ft,,29,33
138,2,8:06.0,Offensive rebound by A. Horford,,29,33
139,2,8:05.0,B. Wanamaker makes 3-pt jump shot from 25 ft (assist by A. Horford),,32,33
140,2,7:51.0,,D. Carroll misses 3-pt jump shot from 26 ft,32,33
141,2,7:48.0,,Offensive rebound by D. Russell,32,33
142,2,7:42.0,,D. Russell makes 3-pt jump shot from 25 ft,32,36
143,2,7:41.0,Turnover by B. Wanamaker (out of bounds lost ball),,32,36
144,2,7:41.0,,S. Dinwiddie enters the game for D. Carroll,32,36
145,2,7:22.0,,Turnover by D. Russell (bad pass),32,36
146,2,7:22.0,T. Rozier enters the game for G. Hayward,,32,36
147,2,7:14.0,Offensive foul by A. Horford (drawn by S. Dinwiddie),,32,36
148,2,7:14.0,Turnover by A. Horford (offensive foul),,32,36
149,2,7:03.0,,D. Russell misses 2-pt jump shot from 20 ft,32,36
150,2,7:01.0,Defensive rebound by B. Wanamaker,,32,36
151,2,6:50.0,B. Wanamaker makes 3-pt jump shot from 25 ft (assist by S. Ojeleye),,35,36
152,2,6:34.0,,R. Kurucs misses 3-pt jump shot from 25 ft,35,36
153,2,6:30.0,Defensive rebound by T. Rozier,,35,36
154,2,6:09.0,A. Horford makes 2-pt hook shot from 8 ft (assist by T. Rozier),,37,36
155,2,5:56.0,,Personal foul by B. Wanamaker (drawn by J. Harris),37,36
156,2,5:56.0,,Brooklyn full timeout,37,36
157,2,5:56.0,M. Morris enters the game for A. Horford,,37,36
158,2,5:56.0,D. Theis enters the game for S. Ojeleye,,37,36
159,2,5:56.0,,J. Allen enters the game for E. Davis,37,36
160,2,5:47.0,,Turnover by J. Allen (bad pass; steal by B. Wanamaker),37,36
161,2,5:45.0,Shooting foul by D. Russell (drawn by B. Wanamaker),,37,36
162,2,5:45.0,B. Wanamaker makes free throw 1 of 2,,38,36
163,2,5:45.0,,D. Carroll enters the game for S. Dinwiddie,38,36
164,2,5:45.0,B. Wanamaker makes free throw 2 of 2,,39,36
165,2,5:32.0,,Shooting foul by M. Morris (drawn by J. Allen),39,36
166,2,5:32.0,,J. Allen makes free throw 1 of 2,39,37
167,2,5:32.0,,J. Allen makes free throw 2 of 2,39,38
168,2,5:14.0,M. Morris misses 2-pt jump shot from 14 ft,,39,38
169,2,5:10.0,,Defensive rebound by J. Allen,39,38
170,2,4:52.0,,Turnover by D. Russell (bad pass; steal by D. Theis),39,38
171,2,4:48.0,M. Morris misses 2-pt layup from 2 ft,,39,38
172,2,4:42.0,Offensive rebound by J. Brown,,39,38
173,2,4:42.0,J. Brown makes 2-pt layup from 1 ft,,41,38
174,2,4:29.0,,Turnover by J. Harris (bad pass; steal by B. Wanamaker),41,38
175,2,4:25.0,B. Wanamaker misses 3-pt jump shot from 25 ft,,41,38
176,2,4:22.0,,Defensive rebound by D. Carroll,41,38
177,2,4:17.0,,Personal foul by B. Wanamaker (drawn by D. Russell),41,38
178,2,4:17.0,G. Hayward enters the game for J. Brown,,41,38
179,2,4:17.0,J. Tatum enters the game for B. Wanamaker,,41,38
180,2,4:17.0,,S. Dinwiddie enters the game for R. Kurucs,41,38
181,2,4:17.0,,T. Graham enters the game for D. Russell,41,38
182,2,4:12.0,,J. Harris misses 3-pt jump shot from 25 ft,41,38
183,2,4:10.0,Defensive rebound by Team,,41,38
184,2,3:53.0,D. Theis misses 3-pt jump shot from 25 ft,,41,38
185,2,3:50.0,,Defensive rebound by J. Harris,41,38
186,2,3:45.0,,S. Dinwiddie misses 2-pt layup from 5 ft,41,38
187,2,3:40.0,,Offensive rebound by J. Allen,41,38
188,2,3:40.0,,J. Allen makes 2-pt layup at rim,41,40
189,2,3:28.0,M. Morris misses 2-pt jump shot from 13 ft,,41,40
190,2,3:25.0,,Defensive rebound by J. Harris,41,40
191,2,3:12.0,,J. Harris makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),41,43
192,2,3:11.0,Boston full timeout,,41,43
193,2,3:11.0,R. Williams enters the game for D. Theis,,41,43
194,2,2:59.0,Personal foul by T. Graham (drawn by J. Tatum),,41,43
195,2,2:59.0,J. Tatum makes free throw 1 of 2,,42,43
196,2,2:59.0,J. Tatum misses free throw 2 of 2,,42,43
197,2,2:55.0,,Defensive rebound by D. Carroll,42,43
198,2,2:42.0,,D. Carroll misses 3-pt jump shot from 23 ft,42,43
199,2,2:39.0,,Offensive rebound by J. Allen,42,43
200,2,2:39.0,,J. Allen misses 2-pt hook shot from 2 ft (block by J. Tatum),42,43
201,2,2:39.0,,Offensive rebound by Team,42,43
202,2,2:32.0,,Turnover by S. Dinwiddie (bad pass; steal by R. Williams),42,43
203,2,2:28.0,M. Morris misses 3-pt jump shot from 26 ft,,42,43
204,2,2:22.0,Offensive rebound by T. Rozier,,42,43
205,2,2:20.0,J. Tatum misses 2-pt jump shot from 18 ft,,42,43
206,2,2:17.0,,Defensive rebound by D. Carroll,42,43
207,2,2:07.0,,J. Allen misses 2-pt hook shot from 2 ft (block by R. Williams),42,43
208,2,2:07.0,,Offensive rebound by Team,42,43
209,2,1:56.0,,S. Dinwiddie makes 3-pt jump shot from 36 ft (assist by J. Allen),42,46
210,2,1:41.0,Shooting foul by T. Graham (drawn by J. Tatum),,42,46
211,2,1:41.0,J. Tatum makes free throw 1 of 2,,43,46
212,2,1:41.0,J. Tatum misses free throw 2 of 2,,43,46
213,2,1:38.0,,Defensive rebound by D. Carroll,43,46
214,2,1:22.0,,T. Graham misses 3-pt jump shot from 24 ft,43,46
215,2,1:18.0,Defensive rebound by R. Williams,,43,46
216,2,1:13.0,T. Rozier misses 2-pt layup from 2 ft (block by S. Dinwiddie),,43,46
217,2,1:10.0,,Defensive rebound by T. Graham,43,46
218,2,1:08.0,,D. Carroll misses 2-pt layup from 2 ft,43,46
219,2,1:05.0,Defensive rebound by G. Hayward,,43,46
220,2,1:00.0,M. Morris misses 2-pt jump shot from 8 ft,,43,46
221,2,0:57.0,Offensive rebound by R. Williams,,43,46
222,2,0:55.0,R. Williams misses 2-pt layup from 3 ft (block by D. Carroll),,43,46
223,2,0:55.0,,Defensive rebound by J. Allen,43,46
224,2,0:43.0,,Turnover by D. Carroll (bad pass),43,46
225,2,0:43.0,,R. Kurucs enters the game for T. Graham,43,46
226,2,0:34.0,T. Rozier misses 2-pt layup from 1 ft (block by J. Allen),,43,46
227,2,0:31.0,,Defensive rebound by D. Carroll,43,46
228,2,0:25.0,,Personal foul by G. Hayward (drawn by J. Allen),43,46
229,2,0:12.0,,J. Harris misses 3-pt jump shot from 25 ft,43,46
230,2,0:12.0,Defensive rebound by J. Tatum,,43,46
231,2,0:01.0,J. Tatum makes 2-pt layup from 1 ft,,45,46
232,3,11:36.0,,R. Kurucs misses 3-pt jump shot from 26 ft,45,46
233,3,11:35.0,,Offensive rebound by Team,45,46
234,3,11:29.0,,J. Allen makes 2-pt layup from 2 ft (assist by R. Kurucs),45,48
235,3,11:13.0,J. Tatum makes 2-pt layup from 4 ft (assist by A. Horford),,47,48
236,3,11:03.0,,T. Graham misses 3-pt jump shot from 26 ft,47,48
237,3,11:01.0,,Offensive rebound by R. Kurucs,47,48
238,3,10:55.0,,D. Russell misses 2-pt jump shot from 12 ft,47,48
239,3,10:49.0,,Offensive rebound by J. Allen,47,48
240,3,10:49.0,,J. Allen makes 2-pt layup from 1 ft,47,50
241,3,10:42.0,J. Brown makes 3-pt jump shot from 26 ft (assist by T. Rozier),,50,50
242,3,10:29.0,,J. Harris makes 2-pt layup from 1 ft (assist by D. Russell),50,52
243,3,10:13.0,T. Rozier misses 3-pt jump shot from 25 ft,,50,52
244,3,10:09.0,,Defensive rebound by J. Allen,50,52
245,3,10:03.0,,Shooting foul by J. Brown (drawn by J. Allen),50,52
246,3,10:03.0,,J. Allen makes free throw 1 of 2,50,53
247,3,10:03.0,,J. Allen makes free throw 2 of 2,50,54
248,3,9:51.0,J. Tatum makes 2-pt jump shot from 13 ft,,52,54
249,3,9:33.0,,D. Russell makes 2-pt jump shot from 11 ft,52,56
250,3,9:13.0,Turnover by M. Morris (lost ball; steal by J. Harris),,52,56
251,3,9:09.0,,J. Harris misses 3-pt jump shot from 25 ft,52,56
252,3,9:07.0,,Offensive rebound by R. Kurucs,52,56
253,3,8:55.0,,D. Russell makes 3-pt jump shot from 26 ft,52,59
254,3,8:41.0,T. Rozier misses 2-pt jump shot from 6 ft,,52,59
255,3,8:38.0,,Defensive rebound by J. Harris,52,59
256,3,8:31.0,,T. Graham misses 3-pt jump shot from 25 ft,52,59
257,3,8:29.0,Defensive rebound by T. Rozier,,52,59
258,3,8:17.0,J. Brown makes 3-pt jump shot from 26 ft (assist by T. Rozier),,55,59
259,3,8:05.0,,D. Russell misses 2-pt jump shot from 15 ft,55,59
260,3,8:02.0,Defensive rebound by M. Morris,,55,59
261,3,7:52.0,Personal foul by D. Russell (drawn by M. Morris),,55,59
262,3,7:46.0,T. Rozier makes 2-pt dunk from 2 ft (assist by J. Tatum),,57,59
263,3,7:34.0,,J. Allen makes 2-pt dunk from 1 ft (assist by D. Russell),57,61
264,3,7:33.0,Boston full timeout,,57,61
265,3,7:10.0,A. Horford makes 2-pt hook shot from 6 ft,,59,61
266,3,6:57.0,,Shooting foul by J. Tatum (drawn by R. Kurucs),59,61
267,3,6:57.0,,R. Kurucs makes free throw 1 of 2,59,62
268,3,6:57.0,,R. Kurucs makes free throw 2 of 2,59,63
269,3,6:44.0,T. Rozier misses 3-pt jump shot from 23 ft,,59,63
270,3,6:41.0,,Defensive rebound by D. Russell,59,63
271,3,6:25.0,,R. Kurucs makes 2-pt layup from 2 ft (assist by D. Russell),59,65
272,3,6:00.0,M. Morris misses 3-pt jump shot from 26 ft,,59,65
273,3,5:59.0,Offensive rebound by Team,,59,65
274,3,5:59.0,Turnover by Team (shot clock),,59,65
275,3,5:59.0,,D. Carroll enters the game for R. Kurucs,59,65
276,3,5:49.0,,D. Russell makes 3-pt jump shot from 25 ft,59,68
277,3,5:32.0,Personal foul by T. Graham (drawn by J. Tatum),,59,68
278,3,5:32.0,G. Hayward enters the game for J. Brown,,59,68
279,3,5:32.0,R. Williams enters the game for A. Horford,,59,68
280,3,5:32.0,,S. Dinwiddie enters the game for T. Graham,59,68
281,3,5:18.0,M. Morris misses 3-pt jump shot from 24 ft,,59,68
282,3,5:14.0,,Defensive rebound by D. Russell,59,68
283,3,5:11.0,,J. Allen makes 2-pt dunk from 2 ft (assist by D. Russell),59,70
284,3,4:55.0,Turnover by M. Morris (out of bounds lost ball),,59,70
285,3,4:38.0,,D. Russell makes 3-pt jump shot from 26 ft (assist by J. Harris),59,73
286,3,4:20.0,J. Tatum misses 2-pt layup from 1 ft,,59,73
287,3,4:15.0,,Defensive rebound by J. Harris,59,73
288,3,4:12.0,,Offensive foul by S. Dinwiddie (drawn by T. Rozier),59,73
289,3,4:12.0,,Turnover by S. Dinwiddie (offensive foul),59,73
290,3,3:56.0,R. Williams misses 2-pt dunk from 1 ft (block by J. Allen),,59,73
291,3,3:53.0,,Defensive rebound by J. Harris,59,73
292,3,3:51.0,,D. Russell makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),59,76
293,3,3:34.0,T. Rozier makes 2-pt jump shot from 13 ft,,61,76
294,3,3:28.0,,D. Russell misses 3-pt jump shot from 25 ft,61,76
295,3,3:28.0,Defensive rebound by M. Morris,,61,76
296,3,3:11.0,T. Rozier misses 3-pt jump shot from 26 ft,,61,76
297,3,3:07.0,,Defensive rebound by J. Harris,61,76
298,3,3:07.0,,Personal foul by R. Williams (drawn by J. Harris),61,76
299,3,3:07.0,,Brooklyn full timeout,61,76
300,3,3:07.0,S. Ojeleye enters the game for M. Morris,,61,76
301,3,3:07.0,B. Wanamaker enters the game for T. Rozier,,61,76
302,3,2:48.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by J. Harris),61,79
303,3,2:25.0,B. Wanamaker misses 2-pt jump shot from 16 ft,,61,79
304,3,2:23.0,,Defensive rebound by D. Carroll,61,79
305,3,2:11.0,,S. Dinwiddie makes 2-pt layup from 4 ft,61,81
306,3,2:11.0,Violation by Team (def goaltending),,61,81
307,3,1:55.0,J. Tatum misses 2-pt jump shot from 19 ft,,61,81
308,3,1:51.0,,Defensive rebound by J. Allen,61,81
309,3,1:31.0,,D. Russell makes 2-pt jump shot from 14 ft,61,83
310,3,1:17.0,J. Tatum makes 2-pt hook shot from 7 ft,,63,83
311,3,1:04.0,,D. Russell makes 2-pt jump shot from 12 ft,63,85
312,3,0:51.0,G. Hayward misses 2-pt jump shot from 13 ft,,63,85
313,3,0:48.0,,Defensive rebound by D. Carroll,63,85
314,3,0:43.0,,D. Russell misses 3-pt jump shot from 26 ft,63,85
315,3,0:38.0,Defensive rebound by G. Hayward,,63,85
316,3,0:32.0,Shooting foul by S. Dinwiddie (drawn by J. Tatum),,63,85
317,3,0:32.0,D. Theis enters the game for S. Ojeleye,,63,85
318,3,0:32.0,G. Yabusele enters the game for R. Williams,,63,85
319,3,0:32.0,,T. Graham enters the game for J. Harris,63,85
320,3,0:32.0,,R. Kurucs enters the game for D. Russell,63,85
321,3,0:32.0,J. Tatum misses free throw 1 of 2,,63,85
322,3,0:32.0,Offensive rebound by Team,,63,85
323,3,0:32.0,J. Tatum makes free throw 2 of 2,,64,85
324,3,0:14.0,,R. Kurucs makes 3-pt jump shot from 25 ft (assist by T. Graham),64,88
325,3,0:04.0,J. Tatum makes 2-pt layup from 1 ft,,66,88
326,3,0:02.0,,D. Carroll misses 2-pt jump shot from 22 ft,66,88
327,3,0:02.0,,Offensive rebound by R. Kurucs,66,88
328,3,0:00.0,,R. Kurucs makes 2-pt layup from 2 ft,66,90
329,4,11:37.0,B. Wanamaker misses 2-pt jump shot from 12 ft,,66,90
330,4,11:36.0,Offensive rebound by Team,,66,90
331,4,11:36.0,Turnover by Team (shot clock),,66,90
332,4,11:13.0,,D. Carroll misses 3-pt jump shot from 25 ft,66,90
333,4,11:09.0,Defensive rebound by J. Brown,,66,90
334,4,11:02.0,Turnover by G. Yabusele (bad pass; steal by R. Kurucs),,66,90
335,4,10:50.0,,D. Carroll misses 2-pt layup from 1 ft (block by J. Brown),66,90
336,4,10:46.0,,Offensive rebound by D. Carroll,66,90
337,4,10:46.0,,D. Carroll misses 2-pt layup from 2 ft,66,90
338,4,10:45.0,,Offensive rebound by E. Davis,66,90
339,4,10:43.0,,E. Davis makes 2-pt layup from 1 ft,66,92
340,4,10:28.0,G. Yabusele misses 3-pt jump shot from 26 ft,,66,92
341,4,10:25.0,Offensive rebound by D. Theis,,66,92
342,4,10:18.0,Shooting foul by E. Davis (drawn by D. Theis),,66,92
343,4,10:18.0,D. Theis makes free throw 1 of 2,,67,92
344,4,10:18.0,D. Theis makes free throw 2 of 2,,68,92
345,4,9:54.0,,D. Carroll misses 2-pt layup from 3 ft,68,92
346,4,9:54.0,Defensive rebound by Team,,68,92
347,4,9:54.0,,Loose ball foul by E. Davis (drawn by D. Theis),68,92
348,4,9:44.0,G. Hayward misses 3-pt jump shot from 26 ft,,68,92
349,4,9:40.0,,Defensive rebound by E. Davis,68,92
350,4,9:33.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft,68,95
351,4,9:16.0,G. Yabusele makes 2-pt layup from 3 ft (assist by G. Hayward),,70,95
352,4,8:55.0,,R. Kurucs makes 2-pt jump shot from 9 ft,70,97
353,4,8:47.0,Shooting foul by R. Kurucs (drawn by J. Brown),,70,97
354,4,8:47.0,J. Brown makes free throw 1 of 2,,71,97
355,4,8:47.0,J. Brown misses free throw 2 of 2,,71,97
356,4,8:44.0,,Defensive rebound by E. Davis,71,97
357,4,8:42.0,,Personal foul by B. Wanamaker (drawn by S. Dinwiddie),71,97
358,4,8:31.0,,Personal foul by G. Yabusele (drawn by T. Graham),71,97
359,4,8:23.0,,Turnover by E. Davis (lost ball; steal by D. Theis),71,97
360,4,8:19.0,J. Brown misses 3-pt jump shot from 27 ft,,71,97
361,4,8:15.0,,Defensive rebound by T. Graham,71,97
362,4,8:05.0,,R. Kurucs misses 2-pt layup from 1 ft (block by G. Yabusele),71,97
363,4,8:04.0,Defensive rebound by B. Wanamaker,,71,97
364,4,8:02.0,J. Brown makes 2-pt layup from 2 ft (assist by B. Wanamaker),,73,97
365,4,8:02.0,,Brooklyn full timeout,73,97
366,4,8:02.0,J. Tatum enters the game for G. Hayward,,73,97
367,4,7:48.0,,D. Carroll misses 3-pt jump shot from 24 ft (block by J. Tatum),73,97
368,4,7:43.0,Defensive rebound by J. Brown,,73,97
369,4,7:41.0,J. Brown makes 2-pt layup from 2 ft,,75,97
370,4,7:41.0,Shooting foul by E. Davis (drawn by J. Brown),,75,97
371,4,7:41.0,,D. Russell enters the game for R. Kurucs,75,97
372,4,7:41.0,J. Brown makes free throw 1 of 1,,76,97
373,4,7:18.0,,Turnover by S. Dinwiddie (out of bounds lost ball),76,97
374,4,7:18.0,,J. Allen enters the game for E. Davis,76,97
375,4,7:01.0,B. Wanamaker makes 3-pt jump shot from 26 ft (assist by J. Tatum),,79,97
376,4,6:44.0,,D. Russell misses 3-pt jump shot from 26 ft,79,97
377,4,6:41.0,Defensive rebound by J. Tatum,,79,97
378,4,6:36.0,J. Tatum misses 2-pt layup from 5 ft (block by J. Allen),,79,97
379,4,6:32.0,Offensive rebound by D. Theis,,79,97
380,4,6:32.0,D. Theis makes 2-pt layup at rim,,81,97
381,4,6:20.0,,Shooting foul by D. Theis (drawn by J. Allen),81,97
382,4,6:20.0,,J. Allen makes free throw 1 of 2,81,98
383,4,6:20.0,,J. Harris enters the game for S. Dinwiddie,81,98
384,4,6:20.0,,J. Allen makes free throw 2 of 2,81,99
