,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,SAN ANTONIO_ACTION,CLEVELAND_SCORE,SAN ANTONIO_SCORE
382,4,3:05.0,C. Sexton misses 2-pt layup from 2 ft,,106,104
383,4,3:04.0,,Defensive rebound by P. Mills,106,104
384,4,3:02.0,,Shooting foul by C. Osman (drawn by L. Aldridge),106,104
385,4,3:02.0,,L. Aldridge makes free throw 1 of 2,106,105
386,4,3:02.0,,L. Aldridge makes free throw 2 of 2,106,106
387,4,2:44.0,C. Osman misses 3-pt jump shot from 26 ft,,106,106
388,4,2:40.0,,Defensive rebound by L. Aldridge,106,106
389,4,2:30.0,,R. Gay makes 3-pt jump shot from 24 ft (assist by P. Mills),106,109
390,4,2:05.0,C. Sexton misses 3-pt jump shot from 25 ft,,106,109
391,4,1:59.0,Offensive rebound by L. Nance,,106,109
392,4,1:58.0,Turnover by L. Nance (bad pass; steal by M. Belinelli),,106,109
393,4,1:57.0,,Offensive foul by L. Aldridge (drawn by C. Osman),106,109
394,4,1:57.0,,Turnover by L. Aldridge (offensive foul),106,109
395,4,1:57.0,Cleveland full timeout,,106,109
396,4,1:41.0,K. Love makes 2-pt hook shot from 4 ft,,108,109
397,4,1:27.0,,M. Belinelli makes 2-pt jump shot from 9 ft (assist by D. DeRozan),108,111
398,4,1:12.0,L. Nance makes 2-pt layup from 2 ft,,110,111
399,4,0:50.0,,R. Gay misses 2-pt jump shot from 10 ft,110,111
400,4,0:49.0,Defensive rebound by C. Osman,,110,111
401,4,0:49.0,Personal foul by R. Gay (drawn by C. Osman),,110,111
402,4,0:33.0,C. Osman misses 2-pt jump shot from 21 ft,,110,111
403,4,0:30.0,,Defensive rebound by M. Belinelli,110,111
404,4,0:14.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by D. DeRozan),110,114
405,4,0:13.0,Cleveland full timeout,,110,114
406,4,0:13.0,J. Clarkson enters the game for L. Nance,,110,114
407,4,0:13.0,,D. White enters the game for P. Mills,110,114
408,4,0:11.0,K. Love misses 3-pt jump shot from 22 ft,,110,114
409,4,0:07.0,Offensive rebound by J. Clarkson,,110,114
410,4,0:05.0,J. Clarkson misses 3-pt jump shot from 24 ft,,110,114
411,4,0:03.0,,Defensive rebound by R. Gay,110,114
412,4,0:03.0,,Personal foul by C. Sexton (drawn by R. Gay),110,114
413,4,0:03.0,,R. Gay makes free throw 1 of 2,110,115
414,4,0:03.0,,R. Gay makes free throw 2 of 2,110,116
415,4,0:00.0,C. Sexton misses 3-pt jump shot from 26 ft,,110,116
416,4,0:00.0,Offensive rebound by Team,,110,116
