,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BROOKLYN_ACTION,MILWAUKEE_SCORE,BROOKLYN_SCORE
379,3,0:04.0,P. Connaughton misses 2-pt layup from 1 ft,,87,64
380,3,0:01.0,,Defensive rebound by R. Hollis-Jefferson,87,64
381,3,0:00.0,,D. Russell misses 2-pt jump shot from 4 ft,87,64
382,3,0:00.0,,Offensive rebound by Team,87,64
383,4,11:35.0,,R. Hollis-Jefferson makes 2-pt jump shot from 8 ft (assist by D. Carroll),87,66
384,4,11:15.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,89,66
385,4,11:06.0,,D. Russell makes 3-pt jump shot from 26 ft,89,69
386,4,10:43.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,89,69
387,4,10:41.0,Offensive rebound by E. İlyasova,,89,69
388,4,10:39.0,Turnover by E. İlyasova (lost ball; steal by D. Carroll),,89,69
389,4,10:31.0,,D. Carroll makes 2-pt jump shot from 9 ft (assist by D. Russell),89,71
390,4,10:31.0,,Shooting foul by T. Snell (drawn by D. Carroll),89,71
391,4,10:31.0,,D. Carroll makes free throw 1 of 1,89,72
392,4,10:30.0,Offensive foul by P. Connaughton (drawn by D. Russell),,89,72
393,4,10:30.0,Turnover by P. Connaughton (offensive foul),,89,72
394,4,10:24.0,,D. Russell misses 3-pt jump shot from 25 ft (block by E. Bledsoe),89,72
395,4,10:22.0,,Offensive rebound by R. Hollis-Jefferson,89,72
396,4,10:22.0,,Personal foul by E. Bledsoe (drawn by R. Hollis-Jefferson),89,72
397,4,10:22.0,M. Brogdon enters the game for P. Connaughton,,89,72
398,4,10:10.0,,D. Carroll makes 2-pt jump shot from 12 ft,89,74
399,4,9:48.0,E. Bledsoe makes 2-pt jump shot from 8 ft (assist by G. Antetokounmpo),,91,74
400,4,9:28.0,,Turnover by T. Pinson (lost ball; steal by M. Brogdon),91,74
401,4,9:21.0,E. Bledsoe misses 2-pt layup from 3 ft,,91,74
402,4,9:19.0,,Defensive rebound by D. Carroll,91,74
403,4,9:13.0,,D. Carroll misses 2-pt jump shot from 4 ft,91,74
404,4,9:13.0,Defensive rebound by Team,,91,74
405,4,9:11.0,,Loose ball foul by T. Pinson (drawn by E. Bledsoe),91,74
406,4,9:11.0,,S. Napier enters the game for T. Pinson,91,74
407,4,8:54.0,G. Antetokounmpo misses 2-pt layup from 3 ft (block by D. Carroll),,91,74
408,4,8:54.0,Offensive rebound by G. Antetokounmpo,,91,74
409,4,8:54.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,93,74
410,4,8:54.0,Shooting foul by M. Creek (drawn by G. Antetokounmpo),,93,74
411,4,8:54.0,G. Antetokounmpo misses free throw 1 of 1,,93,74
412,4,8:52.0,Offensive rebound by E. İlyasova,,93,74
413,4,8:49.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,93,74
414,4,8:46.0,,Defensive rebound by S. Napier,93,74
415,4,8:33.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by S. Napier),93,76
416,4,8:13.0,Turnover by G. Antetokounmpo (bad pass),,93,76
417,4,8:13.0,D. Wilson enters the game for E. İlyasova,,93,76
418,4,8:13.0,,R. Kurucs enters the game for D. Russell,93,76
419,4,8:03.0,,S. Napier misses 3-pt jump shot from 25 ft,93,76
420,4,7:59.0,Defensive rebound by D. Wilson,,93,76
421,4,7:50.0,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by D. Wilson),,96,76
422,4,7:49.0,,Brooklyn full timeout,96,76
423,4,7:49.0,,D. Musa enters the game for D. Carroll,96,76
424,4,7:49.0,,T. Pinson enters the game for S. Napier,96,76
425,4,7:34.0,,T. Pinson misses 3-pt jump shot from 27 ft,96,76
426,4,7:29.0,,Offensive rebound by M. Creek,96,76
427,4,7:28.0,,M. Creek misses 2-pt layup from 1 ft (block by G. Antetokounmpo),96,76
428,4,7:25.0,Defensive rebound by M. Brogdon,,96,76
429,4,7:19.0,M. Brogdon makes 2-pt layup from 3 ft,,98,76
430,4,7:04.0,,R. Hollis-Jefferson misses 3-pt jump shot from 24 ft,98,76
431,4,7:00.0,Defensive rebound by E. Bledsoe,,98,76
432,4,6:57.0,Personal foul by R. Hollis-Jefferson (drawn by E. Bledsoe),,98,76
433,4,6:45.0,T. Snell makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,101,76
434,4,6:28.0,,R. Kurucs misses 2-pt layup from 2 ft (block by G. Antetokounmpo),101,76
435,4,6:28.0,,Offensive rebound by Team,101,76
436,4,6:28.0,,A. Williams enters the game for R. Hollis-Jefferson,101,76
437,4,6:23.0,,R. Kurucs misses 3-pt jump shot from 25 ft,101,76
438,4,6:20.0,Defensive rebound by E. Bledsoe,,101,76
439,4,6:14.0,E. Bledsoe misses 2-pt layup from 2 ft,,101,76
440,4,6:14.0,,Defensive rebound by A. Williams,101,76
441,4,6:14.0,,Personal foul by E. Bledsoe (drawn by A. Williams),101,76
442,4,6:01.0,,M. Creek makes 2-pt layup from 4 ft (assist by R. Kurucs),101,78
443,4,6:01.0,,Shooting foul by D. Wilson (drawn by M. Creek),101,78
444,4,6:01.0,P. Connaughton enters the game for T. Snell,,101,78
445,4,6:01.0,,M. Creek makes free throw 1 of 1,101,79
446,4,5:51.0,M. Brogdon misses 3-pt jump shot from 26 ft,,101,79
447,4,5:45.0,Offensive rebound by P. Connaughton,,101,79
448,4,5:45.0,P. Connaughton makes 2-pt dunk at rim,,103,79
449,4,5:34.0,,A. Williams misses 2-pt hook shot from 6 ft,103,79
450,4,5:29.0,,Offensive rebound by M. Creek,103,79
451,4,5:26.0,,A. Williams misses 2-pt hook shot from 7 ft,103,79
452,4,5:24.0,Defensive rebound by G. Antetokounmpo,,103,79
453,4,5:15.0,M. Brogdon misses 2-pt layup from 1 ft,,103,79
454,4,5:12.0,,Defensive rebound by A. Williams,103,79
455,4,5:06.0,,Turnover by D. Musa (bad pass; steal by E. Bledsoe),103,79
456,4,4:59.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,103,79
457,4,4:54.0,,Defensive rebound by R. Kurucs,103,79
458,4,4:53.0,,M. Creek makes 2-pt layup from 1 ft (assist by R. Kurucs),103,81
459,4,4:53.0,Violation by Team (def goaltending),,103,81
460,4,4:43.0,M. Brogdon misses 3-pt jump shot from 25 ft,,103,81
461,4,4:38.0,,Defensive rebound by T. Pinson,103,81
462,4,4:31.0,,D. Musa misses 3-pt jump shot from 25 ft,103,81
463,4,4:28.0,,Offensive rebound by M. Creek,103,81
464,4,4:27.0,,T. Pinson makes 3-pt jump shot from 26 ft (assist by M. Creek),103,84
465,4,4:24.0,Milwaukee full timeout,,103,84
466,4,4:24.0,S. Brown enters the game for G. Antetokounmpo,,103,84
467,4,4:24.0,E. İlyasova enters the game for E. Bledsoe,,103,84
468,4,4:06.0,P. Connaughton misses 2-pt jump shot from 10 ft (block by R. Kurucs),,103,84
469,4,4:02.0,Offensive rebound by E. İlyasova,,103,84
470,4,4:00.0,P. Connaughton makes 3-pt jump shot from 29 ft (assist by E. İlyasova),,106,84
471,4,3:44.0,,Personal foul by M. Brogdon (drawn by M. Creek),106,84
472,4,3:44.0,,M. Creek misses free throw 1 of 2,106,84
473,4,3:44.0,,Offensive rebound by Team,106,84
474,4,3:44.0,,M. Creek makes free throw 2 of 2,106,85
475,4,3:33.0,D. Wilson misses 3-pt jump shot from 25 ft,,106,85
476,4,3:32.0,,Defensive rebound by A. Williams,106,85
477,4,3:23.0,,Shooting foul by D. Wilson (drawn by T. Pinson),106,85
478,4,3:23.0,,T. Pinson misses free throw 1 of 2,106,85
479,4,3:23.0,,Offensive rebound by Team,106,85
480,4,3:23.0,C. Wood enters the game for M. Brogdon,,106,85
481,4,3:23.0,,T. Pinson makes free throw 2 of 2,106,86
482,4,3:08.0,E. İlyasova makes 2-pt layup from 2 ft (assist by S. Brown),,108,86
483,4,2:59.0,,D. Musa misses 3-pt jump shot from 25 ft,108,86
484,4,2:56.0,,Offensive rebound by A. Williams,108,86
485,4,2:50.0,,T. Pinson misses 2-pt layup from 3 ft,108,86
486,4,2:47.0,Defensive rebound by C. Wood,,108,86
487,4,2:44.0,Shooting foul by R. Kurucs (drawn by C. Wood),,108,86
488,4,2:44.0,C. Wood makes free throw 1 of 2,,109,86
489,4,2:44.0,C. Wood makes free throw 2 of 2,,110,86
490,4,2:32.0,,M. Creek makes 2-pt layup from 2 ft (assist by R. Kurucs),110,88
491,4,2:12.0,E. İlyasova misses 2-pt layup from 5 ft,,110,88
492,4,2:08.0,Offensive rebound by E. İlyasova,,110,88
493,4,2:06.0,E. İlyasova misses 2-pt layup at rim,,110,88
494,4,2:05.0,,Defensive rebound by D. Musa,110,88
495,4,2:02.0,,D. Musa misses 2-pt jump shot from 11 ft,110,88
496,4,2:00.0,,Offensive rebound by Team,110,88
497,4,1:48.0,,A. Williams makes 2-pt hook shot from 7 ft (assist by M. Creek),110,90
498,4,1:32.0,S. Brown misses 3-pt jump shot from 26 ft,,110,90
499,4,1:26.0,Offensive rebound by E. İlyasova,,110,90
500,4,1:26.0,E. İlyasova misses 2-pt layup at rim,,110,90
501,4,1:26.0,,Defensive rebound by A. Williams,110,90
502,4,1:22.0,,D. Musa misses 3-pt jump shot from 24 ft,110,90
503,4,1:21.0,Defensive rebound by Team,,110,90
504,4,1:21.0,,Loose ball foul by A. Williams (drawn by C. Wood),110,90
505,4,1:21.0,C. Wood misses free throw 1 of 2,,110,90
506,4,1:21.0,Offensive rebound by Team,,110,90
507,4,1:21.0,C. Wood misses free throw 2 of 2,,110,90
508,4,1:18.0,,Defensive rebound by T. Pinson,110,90
509,4,1:15.0,,D. Musa makes 2-pt layup from 2 ft (assist by M. Creek),110,92
510,4,1:01.0,C. Wood makes 2-pt layup from 4 ft (assist by P. Connaughton),,112,92
511,4,1:01.0,Shooting foul by A. Williams (drawn by C. Wood),,112,92
512,4,1:01.0,C. Wood makes free throw 1 of 1,,113,92
513,4,0:47.0,,R. Kurucs misses 3-pt jump shot from 25 ft,113,92
514,4,0:45.0,Defensive rebound by E. İlyasova,,113,92
515,4,0:31.0,D. Wilson misses 2-pt jump shot from 13 ft,,113,92
516,4,0:28.0,,Defensive rebound by A. Williams,113,92
517,4,0:19.0,,D. Musa makes 2-pt jump shot from 6 ft (assist by R. Kurucs),113,94
