,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,OKLAHOMA CITY_ACTION,SAN ANTONIO_SCORE,OKLAHOMA CITY_SCORE
53,1,6:10.0,,J. Grant makes free throw 1 of 2,10,7
54,1,6:10.0,,J. Grant makes free throw 2 of 2,10,8
55,1,5:54.0,Turnover by D. DeRozan (out of bounds lost ball),,10,8
56,1,5:54.0,P. Mills enters the game for D. White,,10,8
57,1,5:43.0,,Shooting foul by P. Mills (drawn by R. Westbrook),10,8
58,1,5:43.0,,R. Westbrook makes free throw 1 of 2,10,9
59,1,5:43.0,,D. Schröder enters the game for J. Grant,10,9
60,1,5:43.0,,R. Westbrook makes free throw 2 of 2,10,10
61,1,5:24.0,B. Forbes misses 3-pt jump shot from 25 ft,,10,10
62,1,5:24.0,,Defensive rebound by R. Westbrook,10,10
63,1,5:10.0,,D. Schröder misses 2-pt jump shot from 11 ft,10,10
64,1,5:07.0,Defensive rebound by D. DeRozan,,10,10
65,1,5:01.0,D. DeRozan misses 2-pt jump shot from 16 ft,,10,10
66,1,4:57.0,,Defensive rebound by P. George,10,10
67,1,4:56.0,,Turnover by P. George (out of bounds lost ball),10,10
68,1,4:56.0,M. Belinelli enters the game for B. Forbes,,10,10
69,1,4:38.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,13,10
70,1,4:25.0,,S. Adams makes 2-pt jump shot from 8 ft (assist by R. Westbrook),13,12
71,1,4:16.0,M. Belinelli makes 3-pt jump shot from 25 ft,,16,12
72,1,3:57.0,,S. Adams misses 2-pt jump shot from 9 ft,16,12
73,1,3:54.0,Defensive rebound by L. Aldridge,,16,12
74,1,3:50.0,D. DeRozan makes 2-pt layup from 1 ft (assist by P. Mills),,18,12
75,1,3:50.0,Shooting foul by R. Westbrook (drawn by D. DeRozan),,18,12
76,1,3:50.0,D. DeRozan misses free throw 1 of 1,,18,12
77,1,3:48.0,,Defensive rebound by R. Westbrook,18,12
78,1,3:42.0,,P. George misses 3-pt jump shot from 26 ft,18,12
79,1,3:39.0,,Offensive rebound by S. Adams,18,12
80,1,3:39.0,,Shooting foul by M. Belinelli (drawn by P. George),18,12
81,1,3:39.0,,P. George makes free throw 1 of 2,18,13
82,1,3:39.0,,P. George makes free throw 2 of 2,18,14
83,1,3:20.0,L. Aldridge makes 2-pt jump shot from 11 ft,,20,14
84,1,3:11.0,,Shooting foul by D. Bertāns (drawn by S. Adams),20,14
85,1,3:11.0,,S. Adams misses free throw 1 of 2,20,14
86,1,3:11.0,,Offensive rebound by Team,20,14
87,1,3:11.0,,S. Adams makes free throw 2 of 2,20,15
88,1,2:54.0,D. DeRozan misses 2-pt layup from 5 ft (block by S. Adams),,20,15
89,1,2:50.0,Offensive rebound by D. DeRozan,,20,15
90,1,2:50.0,Turnover by D. DeRozan (bad pass; steal by R. Westbrook),,20,15
91,1,2:46.0,,R. Westbrook makes 2-pt layup from 1 ft,20,17
92,1,2:25.0,L. Aldridge makes 2-pt layup from 2 ft (assist by D. DeRozan),,22,17
93,1,2:17.0,,T. Ferguson makes 2-pt layup from 1 ft (assist by R. Westbrook),22,19
94,1,2:10.0,Personal foul by R. Westbrook (drawn by D. Bertāns),,22,19
95,1,2:10.0,San Antonio full timeout,,22,19
96,1,2:10.0,J. Poeltl enters the game for L. Aldridge,,22,19
97,1,2:10.0,D. White enters the game for D. DeRozan,,22,19
98,1,2:10.0,,J. Grant enters the game for T. Ferguson,22,19
99,1,2:10.0,,A. Nader enters the game for R. Westbrook,22,19
100,1,2:08.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by M. Belinelli),,25,19
101,1,1:47.0,,Shooting foul by D. White (drawn by P. George),25,19
102,1,1:47.0,,P. George makes free throw 1 of 2,25,20
103,1,1:47.0,P. Gasol enters the game for D. Bertāns,,25,20
104,1,1:47.0,,P. Patterson enters the game for S. Adams,25,20
105,1,1:47.0,,P. George makes free throw 2 of 2,25,21
106,1,1:32.0,P. Mills misses 3-pt jump shot from 25 ft,,25,21
107,1,1:29.0,Offensive rebound by J. Poeltl,,25,21
108,1,1:25.0,D. White misses 2-pt layup from 2 ft (block by A. Nader),,25,21
109,1,1:25.0,Offensive rebound by D. White,,25,21
110,1,1:17.0,M. Belinelli misses 3-pt jump shot from 25 ft,,25,21
111,1,1:14.0,,Defensive rebound by J. Grant,25,21
112,1,1:05.0,,A. Nader makes 2-pt layup from 1 ft (assist by D. Schröder),25,23
113,1,0:55.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by P. Mills),,28,23
114,1,0:45.0,,P. George misses 2-pt jump shot from 14 ft,28,23
115,1,0:41.0,Defensive rebound by P. Mills,,28,23
116,1,0:33.0,Shooting foul by D. Schröder (drawn by M. Belinelli),,28,23
117,1,0:33.0,M. Belinelli makes free throw 1 of 3,,29,23
118,1,0:33.0,M. Belinelli makes free throw 2 of 3,,30,23
119,1,0:33.0,M. Belinelli makes free throw 3 of 3,,31,23
120,1,0:29.0,,D. Schröder misses 2-pt layup from 2 ft,31,23
121,1,0:27.0,Defensive rebound by J. Poeltl,,31,23
122,1,0:09.0,D. White misses 3-pt jump shot from 25 ft,,31,23
123,1,0:05.0,Offensive rebound by P. Mills,,31,23
124,1,0:00.0,P. Mills misses 2-pt layup from 10 ft,,31,23
125,1,0:00.0,Offensive rebound by Team,,31,23
126,2,11:47.0,Turnover by M. Belinelli (bad pass),,31,23
127,2,11:25.0,,A. Nader makes 2-pt layup from 1 ft,31,25
128,2,11:11.0,M. Belinelli makes 2-pt layup from 9 ft (assist by P. Mills),,33,25
129,2,10:57.0,,A. Nader makes 2-pt layup from 1 ft (assist by P. Patterson),33,27
130,2,10:39.0,J. Poeltl misses 2-pt layup from 1 ft,,33,27
131,2,10:38.0,,Defensive rebound by J. Grant,33,27
132,2,10:34.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by J. Grant),33,30
133,2,10:13.0,P. Gasol misses 2-pt layup from 1 ft (block by J. Grant),,33,30
134,2,10:11.0,Offensive rebound by J. Poeltl,,33,30
135,2,10:09.0,J. Poeltl makes 2-pt layup at rim,,35,30
136,2,9:53.0,,D. Schröder misses 2-pt layup from 2 ft,35,30
137,2,9:52.0,Defensive rebound by P. Gasol,,35,30
138,2,9:51.0,P. Mills makes 2-pt layup from 2 ft,,37,30
139,2,9:51.0,,Oklahoma City full timeout,37,30
140,2,9:51.0,B. Forbes enters the game for P. Mills,,37,30
141,2,9:39.0,,P. Patterson makes 2-pt jump shot from 21 ft (assist by A. Nader),37,32
142,2,9:21.0,Turnover by P. Gasol (lost ball; steal by D. Schröder),,37,32
143,2,9:17.0,,D. Schröder misses 2-pt layup from 7 ft,37,32
144,2,9:10.0,Defensive rebound by J. Poeltl,,37,32
145,2,9:08.0,P. Gasol makes 2-pt dunk from 1 ft (assist by D. White),,39,32
146,2,8:51.0,,A. Nader makes 2-pt jump shot from 6 ft,39,34
147,2,8:30.0,B. Forbes misses 3-pt jump shot from 26 ft,,39,34
148,2,8:27.0,,Defensive rebound by H. Diallo,39,34
149,2,8:24.0,,Shooting foul by P. Gasol (drawn by H. Diallo),39,34
150,2,8:24.0,,H. Diallo misses free throw 1 of 2,39,34
151,2,8:24.0,,Offensive rebound by Team,39,34
152,2,8:24.0,D. Bertāns enters the game for M. Belinelli,,39,34
153,2,8:24.0,D. DeRozan enters the game for P. Gasol,,39,34
154,2,8:24.0,,R. Westbrook enters the game for D. Schröder,39,34
155,2,8:24.0,,H. Diallo makes free throw 2 of 2,39,35
156,2,8:09.0,D. White makes 2-pt layup from 1 ft,,41,35
157,2,8:09.0,,Violation by Team (def goaltending),41,35
158,2,7:58.0,,Turnover by R. Westbrook (bad pass; steal by D. DeRozan),41,35
159,2,7:49.0,D. DeRozan makes 2-pt layup from 3 ft,,43,35
160,2,7:36.0,,R. Westbrook misses 2-pt jump shot from 10 ft,43,35
161,2,7:34.0,Defensive rebound by J. Poeltl,,43,35
162,2,7:21.0,B. Forbes misses 2-pt layup from 2 ft,,43,35
163,2,7:20.0,Offensive rebound by J. Poeltl,,43,35
164,2,7:12.0,D. Bertāns misses 3-pt jump shot from 25 ft,,43,35
165,2,7:10.0,Offensive rebound by D. White,,43,35
166,2,7:10.0,Personal foul by R. Westbrook (drawn by D. White),,43,35
167,2,7:10.0,L. Aldridge enters the game for J. Poeltl,,43,35
168,2,7:10.0,,S. Adams enters the game for J. Grant,43,35
169,2,7:01.0,D. DeRozan makes 2-pt jump shot from 9 ft,,45,35
170,2,6:46.0,,A. Nader makes 2-pt layup from 2 ft,45,37
171,2,6:34.0,D. White makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,48,37
172,2,6:34.0,,P. George enters the game for A. Nader,48,37
173,2,6:15.0,,R. Westbrook misses 2-pt layup from 8 ft (block by D. White),48,37
174,2,6:14.0,,Offensive rebound by Team,48,37
175,2,6:12.0,,P. George misses 3-pt jump shot from 23 ft,48,37
176,2,6:07.0,,Offensive rebound by R. Westbrook,48,37
177,2,6:02.0,,H. Diallo misses 3-pt jump shot from 24 ft,48,37
178,2,6:00.0,Defensive rebound by Team,,48,37
179,2,6:00.0,,T. Ferguson enters the game for H. Diallo,48,37
180,2,5:47.0,L. Aldridge makes 2-pt layup from 2 ft (assist by D. White),,50,37
181,2,5:32.0,,P. Patterson misses 2-pt jump shot from 10 ft,50,37
182,2,5:30.0,,Offensive rebound by P. Patterson,50,37
183,2,5:29.0,,P. Patterson misses 2-pt layup from 2 ft (block by D. White),50,37
184,2,5:27.0,Defensive rebound by D. White,,50,37
185,2,5:24.0,B. Forbes misses 3-pt jump shot from 24 ft,,50,37
186,2,5:24.0,,Defensive rebound by P. Patterson,50,37
187,2,5:11.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by S. Adams),50,40
188,2,5:09.0,San Antonio full timeout,,50,40
189,2,4:59.0,D. DeRozan misses 2-pt jump shot from 14 ft,,50,40
190,2,4:55.0,Offensive rebound by D. DeRozan,,50,40
191,2,4:50.0,L. Aldridge misses 2-pt jump shot from 16 ft,,50,40
192,2,4:47.0,,Defensive rebound by P. George,50,40
193,2,4:39.0,,Personal foul by D. DeRozan (drawn by S. Adams),50,40
194,2,4:30.0,,Turnover by P. Patterson (lost ball; steal by D. Bertāns),50,40
195,2,4:18.0,D. White misses 2-pt layup at rim,,50,40
196,2,4:14.0,,Defensive rebound by P. George,50,40
197,2,4:11.0,,T. Ferguson makes 3-pt jump shot from 23 ft (assist by R. Westbrook),50,43
198,2,4:09.0,San Antonio full timeout,,50,43
199,2,4:09.0,,J. Grant enters the game for P. Patterson,50,43
200,2,3:53.0,B. Forbes misses 3-pt jump shot from 26 ft,,50,43
201,2,3:49.0,,Defensive rebound by P. George,50,43
202,2,3:34.0,,R. Westbrook misses 2-pt jump shot from 12 ft,50,43
203,2,3:32.0,Defensive rebound by D. White,,50,43
204,2,3:24.0,L. Aldridge makes 2-pt layup from 1 ft (assist by D. White),,52,43
205,2,3:13.0,,Turnover by R. Westbrook (bad pass; steal by D. Bertāns),52,43
206,2,3:08.0,B. Forbes misses 2-pt jump shot from 22 ft,,52,43
207,2,3:06.0,,Defensive rebound by P. George,52,43
208,2,2:58.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by T. Ferguson),52,46
209,2,2:39.0,Shooting foul by J. Grant (drawn by D. DeRozan),,52,46
210,2,2:39.0,D. DeRozan makes free throw 1 of 2,,53,46
211,2,2:39.0,D. DeRozan makes free throw 2 of 2,,54,46
212,2,2:29.0,,P. George makes 2-pt dunk from 2 ft (assist by R. Westbrook),54,48
213,2,2:17.0,D. DeRozan makes 2-pt layup from 1 ft,,56,48
214,2,2:10.0,,R. Westbrook misses 2-pt layup from 1 ft,56,48
215,2,2:06.0,Defensive rebound by L. Aldridge,,56,48
216,2,2:05.0,Turnover by D. Bertāns (bad pass; steal by P. George),,56,48
217,2,2:00.0,,Turnover by P. George (bad pass; steal by B. Forbes),56,48
218,2,1:59.0,B. Forbes misses 2-pt layup from 2 ft (block by T. Ferguson),,56,48
219,2,1:58.0,Offensive rebound by B. Forbes,,56,48
220,2,1:56.0,B. Forbes makes 2-pt layup from 1 ft,,58,48
221,2,1:39.0,,P. George misses 2-pt layup from 2 ft,58,48
222,2,1:37.0,Defensive rebound by D. White,,58,48
223,2,1:33.0,D. Bertāns misses 3-pt jump shot from 26 ft,,58,48
224,2,1:30.0,,Defensive rebound by R. Westbrook,58,48
225,2,1:18.0,,J. Grant misses 2-pt layup from 1 ft,58,48
226,2,1:17.0,Defensive rebound by L. Aldridge,,58,48
227,2,1:06.0,D. DeRozan makes 2-pt jump shot from 19 ft,,60,48
228,2,0:44.0,,T. Ferguson makes 3-pt jump shot from 23 ft (assist by P. George),60,51
229,2,0:23.0,Turnover by D. Bertāns (bad pass; steal by S. Adams),,60,51
230,2,0:03.0,,R. Westbrook misses 3-pt jump shot from 26 ft,60,51
231,2,0:03.0,Defensive rebound by D. Bertāns,,60,51
232,3,11:42.0,Turnover by D. White (lost ball; steal by S. Adams),,60,51
233,3,11:39.0,,R. Westbrook makes 2-pt layup at rim (assist by P. George),60,53
234,3,11:13.0,D. White misses 3-pt jump shot from 26 ft,,60,53
235,3,11:11.0,,Defensive rebound by S. Adams,60,53
236,3,11:06.0,,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),60,56
237,3,10:49.0,D. DeRozan misses 2-pt layup from 1 ft,,60,56
238,3,10:48.0,,Defensive rebound by S. Adams,60,56
239,3,10:42.0,,Personal foul by D. DeRozan (drawn by P. George),60,56
240,3,10:33.0,,R. Westbrook misses 2-pt jump shot from 21 ft,60,56
241,3,10:30.0,Defensive rebound by P. Gasol,,60,56
242,3,10:20.0,Turnover by D. White (lost ball; steal by R. Westbrook),,60,56
243,3,10:18.0,,R. Westbrook makes 2-pt dunk at rim,60,58
244,3,9:58.0,D. DeRozan misses 2-pt jump shot from 21 ft,,60,58
245,3,9:53.0,,Defensive rebound by S. Adams,60,58
246,3,9:39.0,,P. George misses 2-pt jump shot from 7 ft,60,58
247,3,9:36.0,Defensive rebound by P. Gasol,,60,58
248,3,9:24.0,L. Aldridge misses 2-pt layup from 4 ft,,60,58
249,3,9:23.0,,Defensive rebound by T. Ferguson,60,58
250,3,9:17.0,,P. George misses 3-pt jump shot from 25 ft,60,58
251,3,9:15.0,Defensive rebound by L. Aldridge,,60,58
252,3,8:59.0,L. Aldridge makes 2-pt layup at rim,,62,58
253,3,8:59.0,Shooting foul by S. Adams (drawn by L. Aldridge),,62,58
254,3,8:59.0,L. Aldridge makes free throw 1 of 1,,63,58
255,3,8:48.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),63,61
256,3,8:33.0,L. Aldridge misses 2-pt jump shot from 12 ft,,63,61
257,3,8:30.0,,Defensive rebound by P. George,63,61
258,3,8:25.0,,P. George makes 3-pt jump shot from 25 ft,63,64
259,3,8:23.0,San Antonio full timeout,,63,64
260,3,8:23.0,D. Bertāns enters the game for P. Gasol,,63,64
261,3,8:08.0,D. DeRozan misses 2-pt layup from 1 ft,,63,64
262,3,8:04.0,,Defensive rebound by P. George,63,64
263,3,7:49.0,,R. Westbrook misses 2-pt jump shot from 17 ft,63,64
264,3,7:46.0,Defensive rebound by B. Forbes,,63,64
265,3,7:39.0,B. Forbes misses 3-pt jump shot from 26 ft,,63,64
266,3,7:36.0,,Defensive rebound by R. Westbrook,63,64
267,3,7:32.0,,Offensive foul by R. Westbrook (drawn by D. White),63,64
268,3,7:32.0,,Turnover by R. Westbrook (offensive foul),63,64
269,3,7:18.0,D. DeRozan misses 2-pt jump shot from 8 ft,,63,64
270,3,7:16.0,,Defensive rebound by S. Adams,63,64
271,3,7:10.0,,S. Adams makes 2-pt dunk from 1 ft (assist by J. Grant),63,66
272,3,6:53.0,Shooting foul by S. Adams (drawn by D. DeRozan),,63,66
273,3,6:53.0,D. DeRozan makes free throw 1 of 2,,64,66
274,3,6:53.0,,Oklahoma City full timeout,64,66
275,3,6:53.0,M. Belinelli enters the game for B. Forbes,,64,66
276,3,6:53.0,P. Mills enters the game for D. White,,64,66
277,3,6:53.0,D. DeRozan misses free throw 2 of 2,,64,66
278,3,6:52.0,,Defensive rebound by R. Westbrook,64,66
279,3,6:42.0,,P. George misses 3-pt jump shot from 24 ft,64,66
280,3,6:39.0,Defensive rebound by D. Bertāns,,64,66
281,3,6:30.0,Turnover by D. DeRozan (out of bounds lost ball),,64,66
282,3,6:23.0,,R. Westbrook misses 2-pt jump shot from 14 ft,64,66
283,3,6:21.0,Defensive rebound by Team,,64,66
284,3,6:12.0,Turnover by D. DeRozan (lost ball; steal by P. George),,64,66
285,3,6:08.0,,R. Westbrook makes 2-pt layup from 2 ft (assist by P. George),64,68
286,3,5:50.0,M. Belinelli makes 2-pt jump shot from 15 ft (assist by L. Aldridge),,66,68
287,3,5:37.0,,P. George misses 2-pt layup from 1 ft (block by D. Bertāns),66,68
288,3,5:34.0,Defensive rebound by L. Aldridge,,66,68
289,3,5:29.0,P. Mills misses 3-pt jump shot from 25 ft,,66,68
290,3,5:23.0,,Defensive rebound by T. Ferguson,66,68
291,3,5:11.0,,J. Grant misses 3-pt jump shot from 25 ft,66,68
292,3,5:07.0,Defensive rebound by D. DeRozan,,66,68
293,3,5:01.0,D. DeRozan makes 2-pt layup from 1 ft,,68,68
294,3,4:54.0,,Shooting foul by P. Mills (drawn by S. Adams),68,68
295,3,4:54.0,,S. Adams makes free throw 1 of 2,68,69
296,3,4:54.0,,D. Schröder enters the game for J. Grant,68,69
297,3,4:54.0,,S. Adams makes free throw 2 of 2,68,70
298,3,4:35.0,L. Aldridge makes 2-pt layup from 1 ft,,70,70
299,3,4:16.0,,P. George misses 2-pt jump shot from 15 ft,70,70
300,3,4:12.0,Defensive rebound by L. Aldridge,,70,70
301,3,4:06.0,D. DeRozan misses 2-pt layup from 1 ft,,70,70
302,3,4:05.0,,Defensive rebound by T. Ferguson,70,70
303,3,3:54.0,,S. Adams misses 2-pt layup from 1 ft (block by D. DeRozan),70,70
304,3,3:51.0,Defensive rebound by D. DeRozan,,70,70
305,3,3:49.0,M. Belinelli misses 3-pt jump shot from 26 ft,,70,70
306,3,3:45.0,,Defensive rebound by S. Adams,70,70
307,3,3:41.0,,R. Westbrook misses 2-pt layup from 3 ft,70,70
308,3,3:39.0,,Offensive rebound by R. Westbrook,70,70
309,3,3:39.0,,R. Westbrook makes 2-pt layup from 1 ft,70,72
310,3,3:39.0,,Shooting foul by P. Mills (drawn by R. Westbrook),70,72
311,3,3:39.0,Technical foul by D. DeRozan,,70,72
312,3,3:39.0,,P. George makes technical free throw,70,73
313,3,3:39.0,B. Forbes enters the game for D. DeRozan,,70,73
314,3,3:39.0,,R. Westbrook makes free throw 1 of 1,70,74
315,3,3:23.0,P. Mills misses 2-pt layup from 2 ft,,70,74
316,3,3:22.0,Offensive rebound by L. Aldridge,,70,74
317,3,3:20.0,M. Belinelli makes 2-pt jump shot from 18 ft (assist by P. Mills),,72,74
318,3,3:07.0,,Turnover by R. Westbrook (lost ball; steal by L. Aldridge),72,74
319,3,3:02.0,B. Forbes makes 3-pt jump shot from 23 ft (assist by D. Bertāns),,75,74
320,3,2:58.0,,Oklahoma City full timeout,75,74
321,3,2:58.0,,A. Nader enters the game for R. Westbrook,75,74
322,3,2:47.0,,D. Schröder makes 2-pt jump shot from 7 ft,75,76
323,3,2:36.0,Turnover by P. Mills (bad pass; steal by D. Schröder),,75,76
324,3,2:27.0,,A. Nader makes 3-pt jump shot from 24 ft (assist by D. Schröder),75,79
325,3,2:06.0,Personal foul by P. George (drawn by M. Belinelli),,75,79
326,3,2:06.0,J. Poeltl enters the game for L. Aldridge,,75,79
327,3,2:04.0,Personal foul by D. Schröder (drawn by P. Mills),,75,79
328,3,1:53.0,B. Forbes makes 2-pt layup from 1 ft,,77,79
329,3,1:44.0,,D. Schröder makes 2-pt jump shot from 23 ft,77,81
330,3,1:19.0,P. Mills makes 2-pt layup from 1 ft,,79,81
331,3,1:12.0,,D. Schröder misses 2-pt layup from 1 ft,79,81
332,3,1:11.0,Defensive rebound by J. Poeltl,,79,81
333,3,1:03.0,Turnover by B. Forbes (bad pass; steal by D. Schröder),,79,81
334,3,0:57.0,,D. Schröder makes 2-pt layup from 1 ft,79,83
335,3,0:57.0,,Technical foul by D. Schröder,79,83
336,3,0:57.0,M. Belinelli makes technical free throw,,80,83
337,3,0:57.0,,P. Patterson enters the game for S. Adams,80,83
338,3,0:44.0,P. Mills misses 2-pt jump shot from 21 ft,,80,83
339,3,0:41.0,,Defensive rebound by A. Nader,80,83
340,3,0:32.0,,Shooting foul by P. Mills (drawn by D. Schröder),80,83
341,3,0:32.0,,D. Schröder misses free throw 1 of 2,80,83
342,3,0:32.0,,Offensive rebound by Team,80,83
343,3,0:32.0,D. DeRozan enters the game for P. Mills,,80,83
344,3,0:32.0,,D. Schröder makes free throw 2 of 2,80,84
345,3,0:09.0,B. Forbes misses 2-pt jump shot from 17 ft,,80,84
346,3,0:06.0,,Defensive rebound by A. Nader,80,84
347,3,0:00.0,,D. Schröder makes 2-pt layup from 1 ft (assist by P. George),80,86
348,4,11:46.0,,D. Schröder misses 2-pt jump shot from 13 ft,80,86
349,4,11:42.0,,Offensive rebound by D. Schröder,80,86
350,4,11:41.0,,Shooting foul by D. Bertāns (drawn by A. Nader),80,86
351,4,11:41.0,,A. Nader makes free throw 1 of 2,80,87
352,4,11:41.0,,A. Nader makes free throw 2 of 2,80,88
353,4,11:29.0,D. DeRozan makes 2-pt jump shot from 8 ft,,82,88
354,4,11:29.0,Shooting foul by J. Grant (drawn by D. DeRozan),,82,88
355,4,11:29.0,D. DeRozan makes free throw 1 of 1,,83,88
356,4,11:18.0,,J. Grant makes 2-pt jump shot from 19 ft (assist by D. Schröder),83,90
357,4,10:56.0,D. Bertāns misses 3-pt jump shot from 27 ft,,83,90
358,4,10:55.0,Offensive rebound by J. Poeltl,,83,90
359,4,10:55.0,J. Poeltl misses 2-pt layup at rim,,83,90
360,4,10:54.0,Offensive rebound by J. Poeltl,,83,90
361,4,10:53.0,Shooting foul by H. Diallo (drawn by J. Poeltl),,83,90
362,4,10:53.0,J. Poeltl makes free throw 1 of 2,,84,90
363,4,10:53.0,J. Poeltl makes free throw 2 of 2,,85,90
364,4,10:43.0,,D. Schröder makes 2-pt layup from 1 ft,85,92
365,4,10:33.0,B. Forbes makes 2-pt layup from 1 ft,,87,92
366,4,10:16.0,,P. Patterson makes 2-pt jump shot from 13 ft (assist by J. Grant),87,94
367,4,10:01.0,D. DeRozan misses 2-pt jump shot from 13 ft,,87,94
368,4,9:59.0,,Defensive rebound by J. Grant,87,94
369,4,9:52.0,,D. Schröder makes 2-pt layup from 1 ft,87,96
370,4,9:52.0,San Antonio full timeout,,87,96
371,4,9:52.0,L. Aldridge enters the game for B. Forbes,,87,96
372,4,9:52.0,D. White enters the game for J. Poeltl,,87,96
373,4,9:35.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,90,96
374,4,9:11.0,,D. Schröder makes 2-pt jump shot from 17 ft (assist by P. Patterson),90,98
375,4,8:56.0,D. DeRozan misses 2-pt layup from 1 ft (block by J. Grant),,90,98
376,4,8:54.0,,Defensive rebound by H. Diallo,90,98
377,4,8:52.0,,H. Diallo misses 2-pt layup from 1 ft (block by D. Bertāns),90,98
378,4,8:52.0,,Offensive rebound by Team,90,98
379,4,8:50.0,,D. Schröder makes 2-pt jump shot from 12 ft (assist by A. Nader),90,100
380,4,8:33.0,Shooting foul by D. Schröder (drawn by D. White),,90,100
381,4,8:33.0,D. White misses free throw 1 of 2,,90,100
382,4,8:33.0,Offensive rebound by Team,,90,100
383,4,8:33.0,,S. Adams enters the game for J. Grant,90,100
384,4,8:33.0,D. White makes free throw 2 of 2,,91,100
385,4,8:20.0,,D. Schröder misses 2-pt jump shot from 14 ft (block by D. White),91,100
386,4,8:18.0,Defensive rebound by D. Bertāns,,91,100
