,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW ORLEANS_ACTION,TORONTO_SCORE,NEW ORLEANS_SCORE
47,1,6:22.0,Defensive rebound by K. Lowry,,11,11
48,1,6:18.0,K. Lowry misses 2-pt layup from 2 ft,,11,11
49,1,6:15.0,,Defensive rebound by K. Williams,11,11
50,1,6:10.0,,K. Williams misses 2-pt layup from 3 ft (block by P. Siakam),11,11
51,1,6:07.0,Defensive rebound by S. Ibaka,,11,11
52,1,6:05.0,K. Leonard makes 2-pt dunk from 1 ft (assist by P. Siakam),,13,11
53,1,5:50.0,,F. Jackson misses 3-pt jump shot from 25 ft,13,11
54,1,5:48.0,,Offensive rebound by F. Jackson,13,11
55,1,5:43.0,,I. Clark makes 3-pt jump shot from 22 ft (assist by K. Williams),13,14
56,1,5:25.0,S. Ibaka makes 2-pt dunk from 1 ft (assist by D. Green),,15,14
57,1,5:25.0,J. Lin enters the game for K. Lowry,,15,14
58,1,5:25.0,,C. Diallo enters the game for J. Okafor,15,14
59,1,5:07.0,,Personal foul by J. Lin (drawn by I. Clark),15,14
60,1,5:00.0,,K. Williams makes 3-pt jump shot from 26 ft (assist by J. Randle),15,17
61,1,4:44.0,D. Green misses 2-pt jump shot from 7 ft,,15,17
62,1,4:44.0,Offensive rebound by S. Ibaka,,15,17
63,1,4:39.0,K. Leonard makes 2-pt jump shot from 15 ft,,17,17
64,1,4:28.0,,I. Clark makes 2-pt jump shot from 9 ft,17,19
65,1,4:21.0,P. Siakam makes 2-pt layup from 2 ft (assist by J. Lin),,19,19
66,1,4:06.0,,I. Clark misses 2-pt jump shot from 21 ft,19,19
67,1,4:03.0,Defensive rebound by K. Leonard,,19,19
68,1,3:58.0,K. Leonard makes 2-pt layup from 1 ft,,21,19
69,1,3:40.0,,Def 3 sec tech foul by Team,21,19
70,1,3:40.0,,F. Jackson misses technical free throw,21,19
71,1,3:40.0,,Offensive rebound by Team,21,19
72,1,3:40.0,N. Powell enters the game for D. Green,,21,19
73,1,3:40.0,,D. Miller enters the game for F. Jackson,21,19
74,1,3:29.0,,I. Clark misses 2-pt jump shot from 16 ft,21,19
75,1,3:27.0,,Offensive rebound by I. Clark,21,19
76,1,3:27.0,,I. Clark makes 2-pt jump shot from 9 ft,21,21
77,1,3:27.0,Violation by Team (def goaltending),,21,21
78,1,3:12.0,K. Leonard makes 2-pt jump shot from 17 ft,,23,21
79,1,3:01.0,,Turnover by J. Randle (traveling),23,21
80,1,3:01.0,,S. Johnson enters the game for K. Williams,23,21
81,1,2:53.0,P. Siakam misses 3-pt jump shot from 25 ft,,23,21
82,1,2:49.0,,Defensive rebound by J. Randle,23,21
83,1,2:38.0,,I. Clark misses 2-pt jump shot from 20 ft,23,21
84,1,2:35.0,Defensive rebound by S. Ibaka,,23,21
85,1,2:29.0,P. Siakam misses 3-pt jump shot from 23 ft,,23,21
86,1,2:23.0,,Defensive rebound by C. Diallo,23,21
87,1,2:20.0,,C. Diallo makes 2-pt jump shot from 7 ft (assist by S. Johnson),23,23
88,1,2:13.0,Toronto full timeout,,23,23
89,1,2:13.0,O. Anunoby enters the game for K. Leonard,,23,23
90,1,2:06.0,N. Powell misses 2-pt jump shot from 16 ft,,23,23
91,1,2:03.0,,Defensive rebound by C. Diallo,23,23
92,1,1:50.0,,S. Johnson makes 2-pt jump shot from 14 ft,23,25
93,1,1:35.0,Turnover by J. Lin (bad pass; steal by S. Johnson),,23,25
94,1,1:30.0,,C. Diallo makes 2-pt dunk from 2 ft (assist by S. Johnson),23,27
95,1,1:07.0,S. Ibaka misses 2-pt jump shot from 19 ft,,23,27
96,1,1:03.0,,Defensive rebound by J. Randle,23,27
97,1,0:58.0,,Turnover by J. Randle (lost ball; steal by P. Siakam),23,27
98,1,0:54.0,J. Lin makes 2-pt layup from 1 ft (assist by O. Anunoby),,25,27
99,1,0:45.0,,Turnover by I. Clark (lost ball; steal by O. Anunoby),25,27
100,1,0:42.0,P. Siakam makes 2-pt dunk at rim (assist by O. Anunoby),,27,27
101,1,0:31.0,,Shooting foul by S. Ibaka (drawn by D. Miller),27,27
102,1,0:31.0,,D. Miller makes free throw 1 of 3,27,28
103,1,0:31.0,,D. Miller misses free throw 2 of 3,27,28
104,1,0:31.0,,Offensive rebound by Team,27,28
105,1,0:31.0,,K. Williams enters the game for J. Randle,27,28
106,1,0:31.0,,D. Miller misses free throw 3 of 3,27,28
107,1,0:31.0,Defensive rebound by P. Siakam,,27,28
108,1,0:26.0,Personal foul by I. Clark (drawn by P. Siakam),,27,28
109,1,0:21.0,Turnover by J. Lin (bad pass; steal by S. Johnson),,27,28
110,1,0:06.0,,D. Miller makes 3-pt jump shot from 23 ft (assist by S. Johnson),27,31
111,1,0:01.0,S. Ibaka makes 2-pt jump shot from 16 ft (assist by J. Lin),,29,31
112,2,11:44.0,,D. Miller makes 2-pt jump shot from 13 ft,29,33
113,2,11:31.0,K. Lowry misses 3-pt jump shot from 23 ft,,29,33
114,2,11:31.0,,Defensive rebound by C. Diallo,29,33
115,2,11:15.0,Violation by Team (kicked ball),,29,33
116,2,11:03.0,,C. Diallo makes 2-pt dunk at rim (assist by D. Miller),29,35
117,2,10:45.0,N. Powell makes 2-pt layup from 2 ft (assist by K. Lowry),,31,35
118,2,10:34.0,,S. Johnson misses 3-pt jump shot from 22 ft,31,35
119,2,10:32.0,Defensive rebound by S. Ibaka,,31,35
120,2,10:27.0,O. Anunoby makes 2-pt layup from 2 ft (assist by K. Lowry),,33,35
121,2,10:08.0,,C. Diallo makes 2-pt jump shot from 10 ft (assist by E. Payton),33,37
122,2,9:55.0,S. Ibaka misses 2-pt jump shot from 2 ft,,33,37
123,2,9:52.0,,Defensive rebound by C. Diallo,33,37
124,2,9:42.0,,C. Diallo makes 2-pt jump shot from 10 ft (assist by I. Clark),33,39
125,2,9:25.0,S. Ibaka misses 2-pt jump shot from 13 ft,,33,39
126,2,9:21.0,,Defensive rebound by E. Payton,33,39
127,2,9:15.0,,C. Diallo misses 2-pt jump shot from 22 ft,33,39
128,2,9:11.0,Defensive rebound by K. Lowry,,33,39
129,2,8:57.0,J. Lin makes 2-pt jump shot from 12 ft (assist by S. Ibaka),,35,39
130,2,8:43.0,,I. Clark misses 3-pt jump shot from 25 ft,35,39
131,2,8:40.0,Defensive rebound by S. Ibaka,,35,39
132,2,8:36.0,K. Lowry misses 3-pt jump shot from 29 ft,,35,39
133,2,8:33.0,,Defensive rebound by C. Diallo,35,39
134,2,8:26.0,,Personal foul by O. Anunoby (drawn by C. Diallo),35,39
135,2,8:26.0,M. Gasol enters the game for S. Ibaka,,35,39
136,2,8:26.0,,F. Jackson enters the game for I. Clark,35,39
137,2,8:26.0,,J. Okafor enters the game for C. Diallo,35,39
138,2,8:18.0,,Offensive foul by S. Johnson (drawn by M. Gasol),35,39
139,2,8:18.0,,Turnover by S. Johnson (offensive foul),35,39
140,2,8:18.0,P. McCaw enters the game for J. Lin,,35,39
141,2,8:05.0,N. Powell makes 2-pt layup from 1 ft (assist by K. Lowry),,37,39
142,2,7:54.0,,E. Payton misses 2-pt layup from 2 ft,37,39
143,2,7:52.0,,Offensive rebound by S. Johnson,37,39
144,2,7:42.0,,D. Miller misses 3-pt jump shot from 24 ft,37,39
145,2,7:42.0,Defensive rebound by M. Gasol,,37,39
146,2,7:28.0,N. Powell misses 3-pt jump shot from 23 ft,,37,39
147,2,7:26.0,,Defensive rebound by E. Payton,37,39
148,2,7:20.0,,F. Jackson makes 2-pt layup from 2 ft (assist by E. Payton),37,41
149,2,7:14.0,Personal foul by D. Miller (drawn by K. Lowry),,37,41
150,2,7:14.0,K. Leonard enters the game for N. Powell,,37,41
151,2,7:14.0,,J. Randle enters the game for S. Johnson,37,41
152,2,7:14.0,,K. Williams enters the game for D. Miller,37,41
153,2,7:10.0,M. Gasol makes 2-pt hook shot from 4 ft,,39,41
154,2,6:57.0,,F. Jackson misses 2-pt layup from 1 ft,39,41
155,2,6:55.0,Defensive rebound by K. Lowry,,39,41
156,2,6:53.0,P. McCaw misses 3-pt jump shot from 25 ft,,39,41
157,2,6:49.0,,Defensive rebound by E. Payton,39,41
158,2,6:49.0,,New Orleans full timeout,39,41
159,2,6:38.0,,Turnover by E. Payton (bad pass; steal by K. Leonard),39,41
160,2,6:35.0,K. Leonard makes 2-pt layup from 1 ft,,41,41
161,2,6:35.0,Shooting foul by E. Payton (drawn by K. Leonard),,41,41
162,2,6:35.0,K. Leonard makes free throw 1 of 1,,42,41
163,2,6:25.0,,F. Jackson misses 2-pt layup from 2 ft (block by M. Gasol),42,41
164,2,6:25.0,,Offensive rebound by Team,42,41
165,2,6:16.0,,F. Jackson makes 2-pt jump shot from 7 ft (assist by J. Randle),42,43
166,2,6:09.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by P. McCaw),,45,43
167,2,6:03.0,,New Orleans full timeout,45,43
168,2,5:51.0,,J. Randle makes 2-pt jump shot from 10 ft (assist by E. Payton),45,45
169,2,5:36.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by K. Leonard),,48,45
170,2,5:24.0,,F. Jackson makes 2-pt jump shot from 11 ft,48,47
171,2,5:11.0,Personal foul by K. Williams (drawn by K. Leonard),,48,47
172,2,5:11.0,D. Green enters the game for O. Anunoby,,48,47
173,2,5:11.0,P. Siakam enters the game for P. McCaw,,48,47
174,2,5:07.0,Turnover by K. Lowry (bad pass; steal by K. Williams),,48,47
175,2,4:51.0,Violation by Team (kicked ball),,48,47
176,2,4:45.0,,J. Randle misses 3-pt jump shot from 28 ft,48,47
177,2,4:41.0,Defensive rebound by K. Lowry,,48,47
178,2,4:32.0,D. Green misses 3-pt jump shot from 23 ft,,48,47
179,2,4:30.0,,Defensive rebound by J. Randle,48,47
180,2,4:25.0,,F. Jackson makes 2-pt layup from 2 ft (assist by E. Payton),48,49
181,2,4:12.0,P. Siakam misses 2-pt hook shot from 10 ft,,48,49
182,2,4:09.0,,Defensive rebound by J. Randle,48,49
183,2,3:56.0,,Shooting foul by P. Siakam (drawn by J. Randle),48,49
184,2,3:56.0,,J. Randle makes free throw 1 of 2,48,50
185,2,3:56.0,,J. Randle makes free throw 2 of 2,48,51
186,2,3:42.0,K. Lowry misses 3-pt jump shot from 26 ft,,48,51
187,2,3:40.0,,Defensive rebound by Team,48,51
188,2,3:22.0,,E. Payton misses 2-pt layup from 4 ft (block by D. Green),48,51
189,2,3:19.0,Defensive rebound by Team,,48,51
190,2,3:10.0,D. Green makes 2-pt layup from 2 ft,,50,51
191,2,3:01.0,,F. Jackson misses 3-pt jump shot from 27 ft,50,51
192,2,2:58.0,Defensive rebound by K. Lowry,,50,51
193,2,2:55.0,D. Green makes 2-pt layup from 2 ft (assist by K. Lowry),,52,51
194,2,2:47.0,,Turnover by J. Randle (bad pass),52,51
195,2,2:41.0,M. Gasol makes 2-pt jump shot from 13 ft (assist by K. Lowry),,54,51
196,2,2:20.0,,F. Jackson makes 3-pt jump shot from 26 ft (assist by J. Randle),54,54
197,2,2:13.0,Shooting foul by J. Randle (drawn by P. Siakam),,54,54
198,2,2:13.0,P. Siakam makes free throw 1 of 2,,55,54
199,2,2:13.0,P. Siakam makes free throw 2 of 2,,56,54
200,2,2:02.0,,E. Payton makes 3-pt jump shot from 26 ft (assist by K. Williams),56,57
201,2,1:49.0,D. Green misses 2-pt layup from 2 ft,,56,57
202,2,1:48.0,,Defensive rebound by F. Jackson,56,57
203,2,1:48.0,,Turnover by F. Jackson (bad pass),56,57
204,2,1:37.0,K. Leonard makes 2-pt jump shot from 10 ft (assist by M. Gasol),,58,57
205,2,1:22.0,,J. Randle misses 2-pt jump shot from 6 ft,58,57
206,2,1:20.0,Defensive rebound by D. Green,,58,57
207,2,1:15.0,M. Gasol misses 3-pt jump shot from 25 ft,,58,57
208,2,1:11.0,Offensive rebound by P. Siakam,,58,57
209,2,1:09.0,Shooting foul by E. Payton (drawn by K. Lowry),,58,57
210,2,1:09.0,K. Lowry makes free throw 1 of 2,,59,57
211,2,1:09.0,S. Ibaka enters the game for M. Gasol,,59,57
212,2,1:09.0,,C. Diallo enters the game for J. Okafor,59,57
213,2,1:09.0,K. Lowry makes free throw 2 of 2,,60,57
214,2,1:01.0,,C. Diallo misses 2-pt jump shot from 7 ft (block by S. Ibaka),60,57
215,2,1:01.0,,Offensive rebound by J. Randle,60,57
216,2,0:56.0,,E. Payton makes 2-pt jump shot from 19 ft (assist by J. Randle),60,59
217,2,0:45.0,P. Siakam makes 2-pt layup from 2 ft,,62,59
218,2,0:40.0,,Personal foul by K. Leonard (drawn by E. Payton),62,59
219,2,0:28.0,,J. Randle makes 2-pt dunk from 1 ft (assist by E. Payton),62,61
220,2,0:10.0,K. Leonard makes 2-pt dunk from 1 ft,,64,61
221,2,0:02.0,,J. Randle misses 3-pt jump shot from 26 ft,64,61
222,2,0:02.0,Defensive rebound by D. Green,,64,61
223,3,11:48.0,,J. Randle misses 2-pt layup from 4 ft,64,61
224,3,11:46.0,Defensive rebound by K. Lowry,,64,61
225,3,11:44.0,P. Siakam makes 2-pt dunk from 1 ft (assist by K. Lowry),,66,61
226,3,11:41.0,,New Orleans full timeout,66,61
227,3,11:19.0,,J. Randle misses 2-pt jump shot from 10 ft,66,61
228,3,11:15.0,Defensive rebound by M. Gasol,,66,61
229,3,11:02.0,P. Siakam makes 2-pt layup from 2 ft,,68,61
230,3,10:49.0,,E. Payton misses 3-pt jump shot from 26 ft,68,61
231,3,10:44.0,Defensive rebound by M. Gasol,,68,61
232,3,10:27.0,P. Siakam makes 2-pt hook shot from 3 ft,,70,61
233,3,10:14.0,,J. Randle makes 2-pt dunk from 1 ft,70,63
234,3,9:50.0,P. Siakam misses 2-pt jump shot from 10 ft,,70,63
235,3,9:47.0,,Defensive rebound by J. Okafor,70,63
236,3,9:39.0,,F. Jackson misses 2-pt jump shot from 16 ft,70,63
237,3,9:35.0,Defensive rebound by P. Siakam,,70,63
238,3,9:29.0,P. Siakam misses 2-pt layup from 2 ft,,70,63
239,3,9:27.0,,Defensive rebound by J. Randle,70,63
240,3,9:24.0,,K. Williams makes 3-pt jump shot from 23 ft (assist by J. Randle),70,66
241,3,9:07.0,K. Leonard makes 2-pt jump shot from 10 ft (assist by K. Lowry),,72,66
242,3,9:07.0,,C. Diallo enters the game for J. Okafor,72,66
243,3,8:53.0,,E. Payton misses 3-pt jump shot from 24 ft,72,66
244,3,8:50.0,Defensive rebound by M. Gasol,,72,66
245,3,8:44.0,K. Lowry misses 2-pt layup from 1 ft,,72,66
246,3,8:42.0,,Defensive rebound by E. Payton,72,66
247,3,8:41.0,,Turnover by F. Jackson (out of bounds lost ball),72,66
248,3,8:31.0,Turnover by P. Siakam (bad pass),,72,66
249,3,8:22.0,,Turnover by K. Williams (bad pass; steal by K. Leonard),72,66
250,3,8:15.0,Turnover by K. Leonard (bad pass; steal by K. Williams),,72,66
251,3,8:11.0,,F. Jackson makes 2-pt layup from 2 ft (assist by J. Randle),72,68
252,3,8:04.0,K. Lowry misses 3-pt jump shot from 27 ft,,72,68
253,3,8:01.0,,Defensive rebound by K. Williams,72,68
254,3,7:53.0,,K. Williams misses 2-pt jump shot from 10 ft,72,68
255,3,7:50.0,,Offensive rebound by C. Diallo,72,68
256,3,7:49.0,,Turnover by C. Diallo (lost ball; steal by K. Lowry),72,68
257,3,7:45.0,D. Green makes 3-pt jump shot from 23 ft (assist by P. Siakam),,75,68
258,3,7:18.0,,C. Diallo makes 2-pt layup from 6 ft (assist by J. Randle),75,70
259,3,7:09.0,K. Leonard misses 3-pt jump shot from 27 ft,,75,70
260,3,7:06.0,,Defensive rebound by C. Diallo,75,70
261,3,6:58.0,,Turnover by J. Randle (lost ball; steal by D. Green),75,70
262,3,6:53.0,K. Leonard makes 2-pt layup from 2 ft (assist by K. Lowry),,77,70
263,3,6:36.0,,E. Payton makes 3-pt jump shot from 26 ft,77,73
264,3,6:16.0,K. Leonard makes 2-pt jump shot from 9 ft,,79,73
265,3,6:01.0,,K. Williams misses 2-pt layup from 3 ft,79,73
266,3,5:58.0,Defensive rebound by M. Gasol,,79,73
267,3,5:53.0,Turnover by P. Siakam (bad pass; steal by E. Payton),,79,73
268,3,5:48.0,,F. Jackson misses 3-pt jump shot from 25 ft,79,73
269,3,5:46.0,Defensive rebound by Team,,79,73
270,3,5:46.0,,S. Hill enters the game for J. Randle,79,73
271,3,5:46.0,,D. Miller enters the game for K. Williams,79,73
272,3,5:46.0,Toronto full timeout,,79,73
273,3,5:46.0,,I. Clark enters the game for F. Jackson,79,73
274,3,5:46.0,,S. Johnson enters the game for E. Payton,79,73
275,3,5:33.0,Turnover by M. Gasol (bad pass; steal by S. Johnson),,79,73
276,3,5:27.0,,S. Johnson misses 2-pt layup from 2 ft (block by M. Gasol),79,73
277,3,5:24.0,Defensive rebound by P. Siakam,,79,73
278,3,5:20.0,K. Leonard misses 3-pt jump shot from 25 ft,,79,73
279,3,5:17.0,,Defensive rebound by I. Clark,79,73
280,3,5:03.0,,D. Miller makes 2-pt jump shot from 14 ft (assist by I. Clark),79,75
281,3,4:49.0,K. Lowry misses 3-pt jump shot from 26 ft,,79,75
282,3,4:46.0,Offensive rebound by M. Gasol,,79,75
283,3,4:45.0,Personal foul by S. Johnson (drawn by K. Leonard),,79,75
284,3,4:45.0,S. Ibaka enters the game for M. Gasol,,79,75
285,3,4:45.0,J. Lin enters the game for K. Lowry,,79,75
286,3,4:34.0,Shooting foul by C. Diallo (drawn by P. Siakam),,79,75
287,3,4:34.0,P. Siakam makes free throw 1 of 2,,80,75
288,3,4:34.0,P. Siakam makes free throw 2 of 2,,81,75
289,3,4:22.0,,Turnover by S. Johnson (bad pass),81,75
290,3,4:09.0,Turnover by K. Leonard (bad pass; steal by S. Hill),,81,75
291,3,4:00.0,,C. Diallo misses 2-pt layup from 1 ft,81,75
292,3,3:57.0,Defensive rebound by S. Ibaka,,81,75
293,3,3:53.0,Shooting foul by S. Hill (drawn by K. Leonard),,81,75
294,3,3:53.0,K. Leonard misses free throw 1 of 2,,81,75
295,3,3:53.0,Offensive rebound by Team,,81,75
296,3,3:53.0,K. Leonard makes free throw 2 of 2,,82,75
297,3,3:38.0,,S. Johnson misses 3-pt jump shot from 24 ft,82,75
298,3,3:34.0,Defensive rebound by S. Ibaka,,82,75
299,3,3:25.0,K. Leonard misses 2-pt jump shot from 13 ft,,82,75
300,3,3:22.0,,Defensive rebound by I. Clark,82,75
301,3,3:18.0,,D. Miller misses 3-pt jump shot from 22 ft (block by P. Siakam),82,75
302,3,3:13.0,,Offensive rebound by S. Hill,82,75
303,3,3:05.0,,S. Johnson misses 3-pt jump shot from 25 ft,82,75
304,3,3:03.0,Defensive rebound by D. Green,,82,75
305,3,2:59.0,D. Green makes 3-pt jump shot from 26 ft,,85,75
306,3,2:34.0,,I. Clark misses 2-pt jump shot from 10 ft (block by S. Ibaka),85,75
307,3,2:31.0,Defensive rebound by P. Siakam,,85,75
308,3,2:28.0,D. Green makes 3-pt jump shot from 24 ft (assist by P. Siakam),,88,75
309,3,2:08.0,,S. Hill misses 3-pt jump shot from 24 ft,88,75
310,3,2:05.0,Defensive rebound by S. Ibaka,,88,75
311,3,1:53.0,K. Leonard misses 2-pt jump shot from 15 ft,,88,75
312,3,1:51.0,,Defensive rebound by C. Diallo,88,75
313,3,1:45.0,,C. Diallo makes 2-pt layup from 1 ft (assist by I. Clark),88,77
314,3,1:44.0,Toronto full timeout,,88,77
315,3,1:44.0,O. Anunoby enters the game for D. Green,,88,77
316,3,1:44.0,N. Powell enters the game for K. Leonard,,88,77
317,3,1:44.0,,F. Jackson enters the game for C. Diallo,88,77
318,3,1:44.0,,J. Randle enters the game for S. Johnson,88,77
319,3,1:31.0,P. Siakam misses 2-pt layup from 3 ft,,88,77
320,3,1:27.0,Offensive rebound by S. Ibaka,,88,77
321,3,1:27.0,S. Ibaka makes 2-pt layup from 1 ft,,90,77
322,3,1:11.0,,Turnover by S. Hill (lost ball; steal by O. Anunoby),90,77
323,3,1:04.0,J. Lin makes 3-pt jump shot from 25 ft,,93,77
324,3,0:47.0,,D. Miller makes 2-pt jump shot from 8 ft,93,79
325,3,0:30.0,J. Lin misses 2-pt layup from 2 ft,,93,79
326,3,0:30.0,Offensive rebound by Team,,93,79
327,3,0:30.0,Loose ball foul by J. Lin (drawn by F. Jackson),,93,79
328,3,0:30.0,Turnover by J. Lin (turnover),,93,79
329,3,0:20.0,,Shooting foul by J. Lin (drawn by F. Jackson),93,79
330,3,0:20.0,,F. Jackson misses free throw 1 of 2,93,79
331,3,0:20.0,,Offensive rebound by Team,93,79
332,3,0:20.0,,F. Jackson makes free throw 2 of 2,93,80
333,3,0:02.0,P. Siakam misses 2-pt layup from 2 ft,,93,80
334,3,0:02.0,,Defensive rebound by F. Jackson,93,80
335,4,11:50.0,K. Lowry misses 3-pt jump shot from 26 ft,,93,80
336,4,11:45.0,Offensive rebound by O. Anunoby,,93,80
337,4,11:45.0,Turnover by O. Anunoby (back court),,93,80
338,4,11:31.0,,J. Randle misses 2-pt jump shot from 11 ft,93,80
339,4,11:31.0,Defensive rebound by K. Lowry,,93,80
340,4,11:25.0,N. Powell makes 2-pt dunk from 1 ft (assist by J. Lin),,95,80
341,4,11:07.0,,I. Clark misses 2-pt jump shot from 9 ft,95,80
342,4,11:07.0,,Offensive rebound by J. Randle,95,80
343,4,11:01.0,,K. Williams makes 3-pt jump shot from 26 ft (assist by D. Miller),95,83
344,4,10:32.0,Personal foul by J. Randle (drawn by S. Ibaka),,95,83
345,4,10:26.0,Turnover by J. Lin (out of bounds lost ball),,95,83
346,4,10:20.0,,F. Jackson makes 2-pt layup from 4 ft,95,85
347,4,9:59.0,O. Anunoby makes 2-pt layup from 1 ft,,97,85
348,4,9:47.0,,F. Jackson makes 2-pt layup from 2 ft (assist by I. Clark),97,87
349,4,9:34.0,Personal foul by K. Williams (drawn by S. Ibaka),,97,87
350,4,9:28.0,J. Lin makes 2-pt layup from 2 ft,,99,87
351,4,9:10.0,,Turnover by K. Williams (bad pass; steal by O. Anunoby),99,87
352,4,9:03.0,J. Lin makes 2-pt layup from 2 ft (assist by K. Lowry),,101,87
353,4,8:47.0,,D. Miller misses 2-pt jump shot from 12 ft,101,87
354,4,8:45.0,Defensive rebound by K. Lowry,,101,87
355,4,8:45.0,,E. Payton enters the game for I. Clark,101,87
356,4,8:35.0,J. Lin misses 2-pt jump shot from 14 ft,,101,87
357,4,8:33.0,,Defensive rebound by D. Miller,101,87
358,4,8:25.0,,D. Miller misses 3-pt jump shot from 26 ft,101,87
359,4,8:21.0,,Offensive rebound by J. Randle,101,87
360,4,8:17.0,,J. Randle misses 2-pt layup from 6 ft,101,87
361,4,8:14.0,Defensive rebound by N. Powell,,101,87
362,4,8:05.0,Turnover by N. Powell (lost ball; steal by K. Williams),,101,87
363,4,8:05.0,,Turnover by K. Williams (lost ball; steal by S. Ibaka),101,87
364,4,8:05.0,O. Anunoby misses 3-pt jump shot from 22 ft,,101,87
365,4,8:01.0,,Defensive rebound by K. Williams,101,87
366,4,8:01.0,,Personal foul by N. Powell (drawn by K. Williams),101,87
367,4,7:50.0,,Personal foul by J. Lin (drawn by F. Jackson),101,87
368,4,7:40.0,,F. Jackson misses 3-pt jump shot from 25 ft,101,87
369,4,7:38.0,Defensive rebound by O. Anunoby,,101,87
370,4,7:32.0,N. Powell misses 2-pt layup from 2 ft,,101,87
371,4,7:28.0,Offensive rebound by K. Lowry,,101,87
372,4,7:28.0,K. Lowry makes 2-pt layup from 1 ft,,103,87
373,4,7:23.0,,J. Randle makes 2-pt layup from 2 ft,103,89
374,4,7:23.0,,Shooting foul by J. Lin (drawn by J. Randle),103,89
375,4,7:23.0,,J. Randle makes free throw 1 of 1,103,90
376,4,7:06.0,S. Ibaka makes 2-pt layup from 1 ft (assist by K. Lowry),,105,90
377,4,6:54.0,,K. Williams misses 3-pt jump shot from 25 ft,105,90
378,4,6:51.0,Defensive rebound by J. Lin,,105,90
379,4,6:48.0,J. Lin makes 3-pt jump shot from 26 ft,,108,90
380,4,6:35.0,,D. Miller misses 3-pt jump shot from 25 ft,108,90
381,4,6:32.0,,Offensive rebound by K. Williams,108,90
382,4,6:28.0,,J. Randle misses 3-pt jump shot from 25 ft,108,90
