,QUARTER,TIME_REMAINING,PHOENIX_ACTION,ATLANTA_ACTION,PHOENIX_SCORE,ATLANTA_SCORE
388,4,7:42.0,D. Ayton enters the game for R. Holmes,,96,93
389,4,7:27.0,,T. Prince misses 3-pt jump shot from 25 ft,96,93
390,4,7:24.0,Defensive rebound by D. Ayton,,96,93
391,4,7:20.0,Turnover by D. Booker (lost ball; steal by T. Prince),,96,93
392,4,7:14.0,,T. Prince misses 2-pt layup from 1 ft,96,93
393,4,7:12.0,Defensive rebound by M. Bridges,,96,93
394,4,7:09.0,Shooting foul by D. Dedmon (drawn by K. Oubre),,96,93
395,4,7:09.0,K. Oubre misses free throw 1 of 2,,96,93
396,4,7:09.0,Offensive rebound by Team,,96,93
397,4,7:09.0,K. Oubre makes free throw 2 of 2,,97,93
398,4,6:58.0,,T. Young misses 2-pt jump shot from 13 ft (block by T. Johnson),97,93
399,4,6:54.0,,Offensive rebound by J. Collins,97,93
400,4,6:45.0,,D. Dedmon makes 2-pt layup from 1 ft (assist by T. Prince),97,95
401,4,6:32.0,D. Booker makes 2-pt layup from 2 ft,,99,95
402,4,6:17.0,,T. Young misses 2-pt layup from 2 ft,99,95
403,4,6:13.0,Defensive rebound by D. Ayton,,99,95
404,4,6:09.0,D. Booker makes 2-pt layup from 1 ft,,101,95
405,4,6:09.0,,Atlanta full timeout,101,95
406,4,6:09.0,,D. Bembry enters the game for K. Bazemore,101,95
407,4,6:09.0,,O. Spellman enters the game for J. Collins,101,95
408,4,5:51.0,,T. Prince misses 2-pt jump shot from 8 ft,101,95
409,4,5:47.0,,Offensive rebound by D. Dedmon,101,95
410,4,5:46.0,,D. Dedmon misses 2-pt jump shot from 9 ft,101,95
411,4,5:46.0,Defensive rebound by Team,,101,95
412,4,5:46.0,,Loose ball foul by O. Spellman (drawn by D. Ayton),101,95
413,4,5:46.0,D. Ayton makes free throw 1 of 2,,102,95
414,4,5:46.0,D. Ayton makes free throw 2 of 2,,103,95
415,4,5:39.0,,O. Spellman makes 3-pt jump shot from 23 ft (assist by T. Young),103,98
416,4,5:18.0,Turnover by K. Oubre (lost ball; steal by T. Prince),,103,98
417,4,5:04.0,,T. Young misses 2-pt layup from 1 ft,103,98
418,4,5:03.0,,Offensive rebound by Team,103,98
419,4,4:50.0,,O. Spellman makes 2-pt layup from 1 ft (assist by T. Young),103,100
420,4,4:50.0,,Shooting foul by D. Booker (drawn by O. Spellman),103,100
421,4,4:50.0,,J. Collins enters the game for D. Dedmon,103,100
422,4,4:50.0,,O. Spellman misses free throw 1 of 1,103,100
423,4,4:48.0,Defensive rebound by D. Ayton,,103,100
424,4,4:33.0,D. Booker misses 3-pt jump shot from 25 ft,,103,100
425,4,4:30.0,,Defensive rebound by J. Collins,103,100
426,4,4:27.0,,Personal foul by D. Booker (drawn by T. Young),103,100
427,4,4:27.0,,T. Young makes free throw 1 of 2,103,101
428,4,4:27.0,,T. Young makes free throw 2 of 2,103,102
429,4,4:16.0,T. Johnson makes 2-pt jump shot from 11 ft (assist by D. Booker),,105,102
430,4,4:05.0,,T. Young makes 3-pt jump shot from 29 ft (assist by J. Collins),105,105
431,4,4:03.0,Phoenix full timeout,,105,105
432,4,4:03.0,,K. Bazemore enters the game for T. Prince,105,105
433,4,3:48.0,K. Oubre misses 3-pt jump shot from 24 ft,,105,105
434,4,3:47.0,,Defensive rebound by Team,105,105
435,4,3:36.0,,Shooting foul by K. Oubre (drawn by J. Collins),105,105
436,4,3:36.0,,J. Collins makes free throw 1 of 2,105,106
437,4,3:36.0,,J. Collins makes free throw 2 of 2,105,107
438,4,3:29.0,Shooting foul by T. Young (drawn by T. Johnson),,105,107
439,4,3:29.0,T. Johnson makes free throw 1 of 2,,106,107
440,4,3:29.0,T. Johnson makes free throw 2 of 2,,107,107
441,4,3:19.0,,Offensive foul by J. Collins (drawn by K. Oubre),107,107
442,4,3:19.0,,Turnover by J. Collins (offensive foul),107,107
443,4,3:05.0,D. Booker misses 2-pt jump shot from 17 ft,,107,107
444,4,3:00.0,,Defensive rebound by J. Collins,107,107
445,4,2:56.0,,Personal foul by D. Ayton (drawn by T. Young),107,107
446,4,2:56.0,,T. Young makes free throw 1 of 2,107,108
447,4,2:56.0,,D. Dedmon enters the game for D. Bembry,107,108
448,4,2:56.0,,T. Prince enters the game for O. Spellman,107,108
449,4,2:56.0,,T. Young makes free throw 2 of 2,107,109
450,4,2:43.0,M. Bridges misses 3-pt jump shot from 25 ft,,107,109
451,4,2:39.0,,Defensive rebound by T. Prince,107,109
452,4,2:19.0,,K. Bazemore misses 2-pt jump shot from 7 ft,107,109
453,4,2:16.0,Defensive rebound by D. Booker,,107,109
454,4,2:13.0,D. Booker misses 2-pt layup from 2 ft (block by D. Dedmon),,107,109
455,4,2:10.0,,Defensive rebound by T. Prince,107,109
456,4,2:09.0,,T. Prince makes 2-pt layup from 2 ft,107,111
457,4,2:09.0,,Shooting foul by M. Bridges (drawn by T. Prince),107,111
458,4,2:09.0,,Technical foul by I. Kokoskov,107,111
459,4,2:09.0,,T. Prince makes technical free throw,107,112
460,4,2:09.0,,T. Prince misses free throw 1 of 1,107,112
461,4,2:06.0,Defensive rebound by D. Ayton,,107,112
462,4,1:55.0,Personal foul by K. Bazemore (drawn by D. Booker),,107,112
463,4,1:55.0,D. Booker makes free throw 1 of 2,,108,112
464,4,1:55.0,D. Booker makes free throw 2 of 2,,109,112
465,4,1:45.0,,Shooting foul by D. Ayton (drawn by T. Prince),109,112
466,4,1:45.0,,T. Prince makes free throw 1 of 2,109,113
467,4,1:45.0,,T. Prince misses free throw 2 of 2,109,113
468,4,1:43.0,Defensive rebound by D. Booker,,109,113
469,4,1:24.0,Turnover by D. Ayton (bad pass; steal by D. Dedmon),,109,113
470,4,1:11.0,,T. Young misses 2-pt jump shot from 9 ft,109,113
471,4,1:07.0,Defensive rebound by D. Booker,,109,113
472,4,1:03.0,M. Bridges misses 3-pt jump shot from 23 ft,,109,113
473,4,0:59.0,,Defensive rebound by K. Bazemore,109,113
474,4,0:58.0,,Atlanta full timeout,109,113
475,4,0:47.0,,D. Dedmon makes 2-pt dunk from 1 ft (assist by J. Collins),109,115
476,4,0:40.0,T. Johnson misses 2-pt layup from 3 ft,,109,115
477,4,0:36.0,,Defensive rebound by J. Collins,109,115
478,4,0:30.0,,Personal foul by M. Bridges (drawn by T. Young),109,115
479,4,0:30.0,,Offensive rebound by Team,109,115
480,4,0:30.0,,T. Young misses free throw 1 of 2,109,115
481,4,0:30.0,R. Holmes enters the game for T. Johnson,,109,115
482,4,0:30.0,,T. Young makes free throw 2 of 2,109,116
483,4,0:30.0,Phoenix full timeout,,109,116
484,4,0:30.0,T. Johnson enters the game for R. Holmes,,109,116
485,4,0:28.0,D. Booker misses 3-pt jump shot from 25 ft,,109,116
486,4,0:23.0,Offensive rebound by M. Bridges,,109,116
487,4,0:23.0,M. Bridges misses 2-pt layup from 1 ft,,109,116
488,4,0:22.0,,Defensive rebound by D. Dedmon,109,116
489,4,0:19.0,,Personal foul by K. Oubre (drawn by J. Collins),109,116
490,4,0:19.0,,J. Collins makes free throw 1 of 2,109,117
491,4,0:19.0,,J. Collins makes free throw 2 of 2,109,118
492,4,0:13.0,Shooting foul by K. Bazemore (drawn by D. Booker),,109,118
493,4,0:13.0,D. Booker makes free throw 1 of 3,,110,118
494,4,0:13.0,D. Booker makes free throw 2 of 3,,111,118
495,4,0:13.0,D. Booker makes free throw 3 of 3,,112,118
496,4,0:12.0,,Personal take foul by K. Oubre (drawn by T. Young),112,118
497,4,0:12.0,,T. Young makes free throw 1 of 2,112,119
498,4,0:12.0,D. Melton enters the game for K. Oubre,,112,119
499,4,0:12.0,,T. Young makes free throw 2 of 2,112,120
500,4,0:04.0,M. Bridges misses 3-pt jump shot from 26 ft,,112,120
501,4,0:00.0,,Defensive rebound by T. Young,112,120
