,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,LA LAKERS_ACTION,NEW ORLEANS_SCORE,LA LAKERS_SCORE
106,1,0:00.0,E. Moore misses 2-pt jump shot from 22 ft,,34,34
107,1,0:00.0,Offensive rebound by Team,,34,34
108,2,11:39.0,,T. Chandler makes 2-pt dunk from 2 ft (assist by R. Rondo),34,36
109,2,11:21.0,D. Miller misses 2-pt jump shot from 10 ft,,34,36
110,2,11:16.0,Offensive rebound by J. Okafor,,34,36
111,2,11:16.0,J. Okafor misses 2-pt layup at rim,,34,36
112,2,11:15.0,,Defensive rebound by T. Chandler,34,36
113,2,10:57.0,,K. Kuzma makes 2-pt jump shot from 13 ft (assist by R. Rondo),34,38
114,2,10:36.0,A. Davis makes 2-pt jump shot from 10 ft,,36,38
115,2,10:08.0,,R. Rondo misses 2-pt layup from 2 ft,36,38
116,2,10:05.0,,Offensive rebound by T. Chandler,36,38
117,2,10:05.0,,T. Chandler misses 2-pt layup from 1 ft,36,38
118,2,10:04.0,Defensive rebound by A. Davis,,36,38
119,2,10:01.0,A. Davis makes 2-pt dunk from 3 ft (assist by A. Harrison),,38,38
120,2,9:45.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by R. Rondo),38,41
121,2,9:31.0,J. Okafor makes 2-pt hook shot from 1 ft,,40,41
122,2,9:19.0,,K. Kuzma misses 2-pt hook shot from 4 ft,40,41
123,2,9:19.0,Defensive rebound by J. Okafor,,40,41
124,2,9:11.0,Turnover by A. Harrison (bad pass; steal by K. Kuzma),,40,41
125,2,9:09.0,,Personal take foul by D. Miller (drawn by R. Rondo),40,41
126,2,9:09.0,T. Frazier enters the game for A. Davis,,40,41
127,2,9:09.0,J. Randle enters the game for A. Harrison,,40,41
128,2,9:09.0,,I. Zubac enters the game for T. Chandler,40,41
129,2,9:03.0,,Turnover by K. Caldwell-Pope (bad pass; steal by D. Miller),40,41
130,2,8:55.0,J. Randle makes 2-pt layup from 4 ft (assist by T. Frazier),,42,41
131,2,8:42.0,,K. Caldwell-Pope misses 3-pt jump shot from 28 ft,42,41
132,2,8:42.0,Defensive rebound by J. Randle,,42,41
133,2,8:32.0,E. Moore misses 3-pt jump shot from 27 ft,,42,41
134,2,8:30.0,,Defensive rebound by R. Rondo,42,41
135,2,8:27.0,,Personal foul by T. Frazier (drawn by R. Rondo),42,41
136,2,8:14.0,,I. Zubac makes 2-pt hook shot from 6 ft (assist by R. Rondo),42,43
137,2,7:51.0,J. Randle makes 2-pt jump shot from 4 ft,,44,43
138,2,7:41.0,,Shooting foul by J. Okafor (drawn by R. Rondo),44,43
139,2,7:41.0,,R. Rondo misses free throw 1 of 2,44,43
140,2,7:41.0,,Offensive rebound by Team,44,43
141,2,7:41.0,J. Holiday enters the game for D. Miller,,44,43
142,2,7:41.0,K. Williams enters the game for E. Moore,,44,43
143,2,7:41.0,,R. Rondo makes free throw 2 of 2,44,44
144,2,7:41.0,,L. Ball enters the game for R. Rondo,44,44
145,2,7:25.0,J. Holiday misses 2-pt jump shot from 17 ft,,44,44
146,2,7:23.0,Offensive rebound by T. Frazier,,44,44
147,2,7:20.0,J. Holiday makes 2-pt jump shot from 2 ft (assist by T. Frazier),,46,44
148,2,7:16.0,,K. Kuzma makes 2-pt layup from 1 ft (assist by L. Ball),46,46
149,2,7:16.0,,Shooting foul by J. Okafor (drawn by K. Kuzma),46,46
150,2,7:16.0,,B. Ingram enters the game for K. Caldwell-Pope,46,46
151,2,7:16.0,,L. James enters the game for J. Hart,46,46
152,2,7:16.0,,K. Kuzma makes free throw 1 of 1,46,47
153,2,6:59.0,J. Okafor misses 2-pt layup from 2 ft,,46,47
154,2,6:54.0,Offensive rebound by J. Okafor,,46,47
155,2,6:54.0,Turnover by J. Okafor (lost ball; steal by L. James),,46,47
156,2,6:49.0,,L. Ball misses 3-pt jump shot from 25 ft,46,47
157,2,6:47.0,,Offensive rebound by L. James,46,47
158,2,6:46.0,,L. James makes 2-pt layup from 2 ft,46,49
159,2,6:46.0,,Shooting foul by T. Frazier (drawn by L. James),46,49
160,2,6:46.0,,LA Lakers full timeout,46,49
161,2,6:46.0,A. Davis enters the game for J. Okafor,,46,49
162,2,6:46.0,S. Hill enters the game for K. Williams,,46,49
163,2,6:46.0,,L. James makes free throw 1 of 1,46,50
164,2,6:32.0,J. Randle misses 2-pt jump shot from 10 ft,,46,50
165,2,6:30.0,,Defensive rebound by L. James,46,50
166,2,6:23.0,,Personal foul by T. Frazier (drawn by B. Ingram),46,50
167,2,6:23.0,,B. Ingram makes free throw 1 of 2,46,51
168,2,6:23.0,E. Moore enters the game for T. Frazier,,46,51
169,2,6:23.0,,B. Ingram makes free throw 2 of 2,46,52
170,2,6:15.0,J. Holiday makes 2-pt jump shot from 2 ft,,48,52
171,2,6:15.0,Shooting foul by L. James (drawn by J. Holiday),,48,52
172,2,6:15.0,J. Holiday misses free throw 1 of 1,,48,52
173,2,6:11.0,Offensive rebound by J. Holiday,,48,52
174,2,6:08.0,J. Holiday misses 3-pt jump shot from 27 ft,,48,52
175,2,6:03.0,,Defensive rebound by K. Kuzma,48,52
176,2,5:57.0,,K. Kuzma misses 3-pt jump shot from 26 ft,48,52
177,2,5:54.0,Defensive rebound by A. Davis,,48,52
178,2,5:49.0,S. Hill misses 3-pt jump shot from 23 ft,,48,52
179,2,5:45.0,,Defensive rebound by I. Zubac,48,52
180,2,5:32.0,,L. Ball misses 3-pt jump shot from 26 ft,48,52
181,2,5:29.0,Defensive rebound by E. Moore,,48,52
182,2,5:23.0,A. Davis misses 3-pt jump shot from 26 ft,,48,52
183,2,5:20.0,,Defensive rebound by B. Ingram,48,52
184,2,5:15.0,,B. Ingram misses 2-pt layup from 2 ft (block by J. Holiday),48,52
185,2,5:12.0,,Offensive rebound by B. Ingram,48,52
186,2,5:12.0,,B. Ingram makes 2-pt layup from 1 ft,48,54
187,2,5:04.0,J. Randle makes 2-pt layup from 2 ft (assist by E. Moore),,50,54
188,2,4:54.0,,B. Ingram misses 3-pt jump shot from 26 ft,50,54
189,2,4:52.0,Defensive rebound by A. Davis,,50,54
190,2,4:48.0,J. Holiday misses 2-pt jump shot from 9 ft,,50,54
191,2,4:48.0,,Defensive rebound by L. James,50,54
192,2,4:44.0,,L. Ball misses 2-pt layup from 1 ft (block by J. Randle),50,54
193,2,4:44.0,Defensive rebound by J. Holiday,,50,54
194,2,4:35.0,E. Moore misses 2-pt layup from 2 ft,,50,54
195,2,4:32.0,Offensive rebound by A. Davis,,50,54
196,2,4:32.0,A. Davis misses 2-pt layup at rim,,50,54
197,2,4:30.0,,Defensive rebound by I. Zubac,50,54
198,2,4:30.0,,Turnover by I. Zubac (lost ball; steal by E. Moore),50,54
199,2,4:29.0,E. Moore misses 2-pt jump shot from 10 ft,,50,54
200,2,4:29.0,,Defensive rebound by Team,50,54
201,2,4:21.0,,K. Kuzma makes 3-pt jump shot from 25 ft (assist by L. James),50,57
202,2,4:13.0,New Orleans full timeout,,50,57
203,2,4:13.0,D. Miller enters the game for S. Hill,,50,57
204,2,4:13.0,,R. Rondo enters the game for L. Ball,50,57
205,2,4:03.0,J. Randle makes 2-pt layup from 2 ft (assist by J. Holiday),,52,57
206,2,3:40.0,,L. James makes 2-pt layup from 3 ft,52,59
207,2,3:26.0,J. Randle misses 3-pt jump shot from 27 ft,,52,59
208,2,3:24.0,,Defensive rebound by R. Rondo,52,59
209,2,3:17.0,,L. James makes 2-pt layup from 3 ft (assist by R. Rondo),52,61
210,2,3:08.0,Turnover by J. Holiday (bad pass; steal by L. James),,52,61
211,2,3:03.0,,B. Ingram makes 2-pt dunk from 2 ft (assist by R. Rondo),52,63
212,2,2:49.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by A. Davis),,55,63
213,2,2:34.0,,Turnover by R. Rondo (bad pass),55,63
214,2,2:22.0,J. Holiday makes 2-pt layup from 3 ft,,57,63
215,2,2:12.0,,B. Ingram misses 2-pt hook shot from 3 ft (block by J. Holiday),57,63
216,2,2:05.0,Defensive rebound by J. Randle,,57,63
217,2,2:03.0,E. Moore makes 3-pt jump shot from 26 ft (assist by J. Holiday),,60,63
218,2,1:42.0,,B. Ingram makes 2-pt layup from 2 ft (assist by L. James),60,65
219,2,1:26.0,A. Davis misses 2-pt layup from 5 ft,,60,65
220,2,1:25.0,,Defensive rebound by L. James,60,65
221,2,1:15.0,,I. Zubac misses 2-pt jump shot from 15 ft,60,65
222,2,1:09.0,Defensive rebound by A. Davis,,60,65
223,2,1:04.0,A. Davis makes 2-pt dunk from 2 ft (assist by J. Holiday),,62,65
224,2,0:46.0,,R. Rondo misses 3-pt jump shot from 27 ft,62,65
225,2,0:43.0,,Offensive rebound by B. Ingram,62,65
226,2,0:41.0,,I. Zubac makes 2-pt dunk from 2 ft (assist by B. Ingram),62,67
227,2,0:34.0,Shooting foul by I. Zubac (drawn by J. Randle),,62,67
228,2,0:34.0,J. Randle misses free throw 1 of 2,,62,67
229,2,0:34.0,Offensive rebound by Team,,62,67
230,2,0:34.0,,J. Hart enters the game for K. Kuzma,62,67
231,2,0:34.0,J. Randle makes free throw 2 of 2,,63,67
232,2,0:33.0,,Personal foul by A. Davis (drawn by L. James),63,67
233,2,0:33.0,,L. James makes free throw 1 of 2,63,68
234,2,0:33.0,,L. Ball enters the game for R. Rondo,63,68
235,2,0:33.0,,L. James makes free throw 2 of 2,63,69
236,2,0:16.0,J. Randle makes 2-pt hook shot from 10 ft (assist by A. Davis),,65,69
237,2,0:01.0,,L. James misses 3-pt jump shot from 27 ft,65,69
238,2,0:00.0,,Offensive rebound by Team,65,69
239,3,11:39.0,,L. James misses 3-pt jump shot from 27 ft,65,69
240,3,11:36.0,Defensive rebound by Team,,65,69
241,3,11:36.0,,Loose ball foul by I. Zubac (drawn by A. Davis),65,69
242,3,11:15.0,A. Davis makes 3-pt jump shot from 28 ft (assist by J. Holiday),,68,69
243,3,10:55.0,,B. Ingram misses 2-pt jump shot from 17 ft,68,69
244,3,10:52.0,Defensive rebound by T. Frazier,,68,69
245,3,10:48.0,J. Holiday misses 3-pt jump shot from 27 ft,,68,69
246,3,10:46.0,,Defensive rebound by L. James,68,69
247,3,10:37.0,,L. Ball makes 3-pt jump shot from 28 ft (assist by K. Kuzma),68,72
248,3,10:28.0,A. Davis misses 3-pt jump shot from 26 ft,,68,72
249,3,10:25.0,Offensive rebound by S. Hill,,68,72
250,3,10:23.0,S. Hill makes 2-pt layup from 1 ft,,70,72
251,3,10:14.0,,Shooting foul by S. Hill (drawn by K. Kuzma),70,72
252,3,10:14.0,,K. Kuzma makes free throw 1 of 2,70,73
253,3,10:14.0,,K. Kuzma makes free throw 2 of 2,70,74
254,3,10:01.0,Turnover by J. Holiday (bad pass; steal by I. Zubac),,70,74
255,3,10:01.0,,Personal foul by J. Randle (drawn by I. Zubac),70,74
256,3,9:53.0,,K. Kuzma makes 2-pt jump shot from 19 ft (assist by L. James),70,76
257,3,9:40.0,Turnover by J. Holiday (traveling),,70,76
258,3,9:28.0,,B. Ingram makes 2-pt jump shot from 11 ft (assist by L. James),70,78
259,3,9:17.0,J. Randle misses 2-pt layup at rim,,70,78
260,3,9:15.0,,Defensive rebound by K. Kuzma,70,78
261,3,9:10.0,,K. Kuzma misses 2-pt layup from 3 ft (block by S. Hill),70,78
262,3,9:10.0,,Offensive rebound by Team,70,78
263,3,8:53.0,,B. Ingram makes 2-pt jump shot from 11 ft,70,80
264,3,8:46.0,New Orleans full timeout,,70,80
265,3,8:46.0,E. Moore enters the game for T. Frazier,,70,80
266,3,8:25.0,J. Holiday misses 2-pt jump shot from 14 ft,,70,80
267,3,8:25.0,Offensive rebound by Team,,70,80
268,3,8:24.0,Turnover by Team (shot clock),,70,80
269,3,8:08.0,,I. Zubac makes 2-pt layup from 3 ft (assist by L. James),70,82
270,3,7:56.0,E. Moore misses 2-pt jump shot from 3 ft,,70,82
271,3,7:54.0,,Defensive rebound by I. Zubac,70,82
272,3,7:49.0,,K. Kuzma misses 3-pt jump shot from 27 ft,70,82
273,3,7:46.0,Defensive rebound by J. Holiday,,70,82
274,3,7:41.0,J. Randle makes 2-pt dunk from 2 ft (assist by J. Holiday),,72,82
275,3,7:24.0,,B. Ingram makes 2-pt jump shot from 12 ft,72,84
276,3,7:04.0,Shooting foul by I. Zubac (drawn by A. Davis),,72,84
277,3,7:04.0,A. Davis makes free throw 1 of 2,,73,84
278,3,7:04.0,D. Miller enters the game for S. Hill,,73,84
279,3,7:04.0,,T. Chandler enters the game for I. Zubac,73,84
280,3,7:04.0,A. Davis makes free throw 2 of 2,,74,84
281,3,6:58.0,,Shooting foul by E. Moore (drawn by K. Kuzma),74,84
282,3,6:58.0,,K. Kuzma misses free throw 1 of 2,74,84
283,3,6:58.0,,Offensive rebound by Team,74,84
284,3,6:58.0,K. Williams enters the game for J. Randle,,74,84
285,3,6:58.0,,K. Kuzma makes free throw 2 of 2,74,85
286,3,6:48.0,E. Moore makes 2-pt layup from 2 ft (assist by A. Davis),,76,85
287,3,6:31.0,,Turnover by B. Ingram (bad pass; steal by K. Williams),76,85
288,3,6:24.0,D. Miller misses 3-pt jump shot from 27 ft,,76,85
289,3,6:20.0,,Defensive rebound by L. Ball,76,85
290,3,6:16.0,,L. James misses 2-pt layup from 2 ft,76,85
291,3,6:12.0,,Offensive rebound by L. Ball,76,85
292,3,6:12.0,,L. Ball makes 2-pt layup at rim,76,87
293,3,6:00.0,Turnover by J. Holiday (lost ball; steal by T. Chandler),,76,87
294,3,5:58.0,,Personal foul by J. Holiday (drawn by L. James),76,87
295,3,5:42.0,,Turnover by L. Ball (traveling),76,87
296,3,5:30.0,J. Holiday misses 3-pt jump shot from 24 ft,,76,87
297,3,5:28.0,,Defensive rebound by L. James,76,87
298,3,5:14.0,,L. James makes 2-pt dunk from 2 ft (assist by B. Ingram),76,89
299,3,5:04.0,D. Miller makes 3-pt jump shot from 26 ft (assist by J. Holiday),,79,89
300,3,4:49.0,,Personal foul by K. Williams (drawn by B. Ingram),79,89
301,3,4:49.0,,B. Ingram misses free throw 1 of 2,79,89
302,3,4:49.0,,Offensive rebound by Team,79,89
303,3,4:49.0,,J. Hart enters the game for K. Kuzma,79,89
304,3,4:49.0,,B. Ingram makes free throw 2 of 2,79,90
305,3,4:38.0,E. Moore misses 2-pt layup from 2 ft (block by T. Chandler),,79,90
306,3,4:34.0,,Defensive rebound by L. James,79,90
307,3,4:23.0,,B. Ingram misses 2-pt jump shot from 8 ft,79,90
308,3,4:21.0,Defensive rebound by A. Davis,,79,90
309,3,4:14.0,E. Moore misses 3-pt jump shot from 26 ft,,79,90
310,3,4:11.0,,Defensive rebound by B. Ingram,79,90
311,3,3:57.0,,L. Ball misses 3-pt jump shot from 27 ft,79,90
312,3,3:54.0,Defensive rebound by D. Miller,,79,90
313,3,3:46.0,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),,81,90
314,3,3:45.0,,LA Lakers full timeout,81,90
315,3,3:45.0,F. Jackson enters the game for J. Holiday,,81,90
316,3,3:45.0,,K. Caldwell-Pope enters the game for L. Ball,81,90
317,3,3:45.0,,R. Rondo enters the game for B. Ingram,81,90
318,3,3:31.0,,R. Rondo misses 2-pt layup from 2 ft,81,90
319,3,3:29.0,Defensive rebound by A. Davis,,81,90
320,3,3:22.0,K. Williams misses 2-pt jump shot from 14 ft,,81,90
321,3,3:17.0,Offensive rebound by A. Davis,,81,90
322,3,3:17.0,A. Davis makes 2-pt dunk from 1 ft,,83,90
323,3,2:53.0,,J. Hart misses 2-pt jump shot from 15 ft,83,90
324,3,2:51.0,Defensive rebound by K. Williams,,83,90
325,3,2:36.0,A. Davis misses 2-pt jump shot from 19 ft,,83,90
326,3,2:33.0,,Defensive rebound by J. Hart,83,90
327,3,2:32.0,,Turnover by J. Hart (bad pass),83,90
328,3,2:32.0,Turnover by K. Williams (back court),,83,90
329,3,2:22.0,,R. Rondo misses 2-pt layup from 4 ft,83,90
330,3,2:22.0,Defensive rebound by A. Davis,,83,90
331,3,2:10.0,E. Moore misses 2-pt jump shot from 6 ft,,83,90
332,3,2:08.0,,Defensive rebound by R. Rondo,83,90
333,3,2:02.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,83,90
334,3,2:02.0,Defensive rebound by A. Davis,,83,90
335,3,1:54.0,K. Williams makes 2-pt dunk from 2 ft (assist by E. Moore),,85,90
336,3,1:39.0,,K. Caldwell-Pope makes 2-pt jump shot from 20 ft (assist by L. James),85,92
337,3,1:24.0,F. Jackson misses 2-pt jump shot from 18 ft,,85,92
338,3,1:22.0,,Defensive rebound by K. Caldwell-Pope,85,92
339,3,1:20.0,,Shooting foul by E. Moore (drawn by L. James),85,92
340,3,1:20.0,,L. James makes free throw 1 of 2,85,93
341,3,1:20.0,J. Randle enters the game for A. Davis,,85,93
342,3,1:20.0,,L. James makes free throw 2 of 2,85,94
343,3,1:15.0,F. Jackson misses 2-pt layup at rim (block by T. Chandler),,85,94
344,3,1:13.0,,Defensive rebound by T. Chandler,85,94
345,3,0:50.0,,R. Rondo misses 3-pt jump shot from 27 ft,85,94
346,3,0:47.0,Defensive rebound by K. Williams,,85,94
347,3,0:36.0,E. Moore misses 2-pt jump shot from 7 ft,,85,94
348,3,0:36.0,Offensive rebound by E. Moore,,85,94
349,3,0:36.0,E. Moore misses 2-pt layup from 1 ft,,85,94
350,3,0:36.0,Offensive rebound by Team,,85,94
351,3,0:36.0,J. Holiday enters the game for E. Moore,,85,94
352,3,0:36.0,,K. Kuzma enters the game for L. James,85,94
353,3,0:34.0,D. Miller misses 2-pt jump shot from 18 ft,,85,94
354,3,0:30.0,,Defensive rebound by K. Caldwell-Pope,85,94
355,3,0:19.0,,J. Hart misses 3-pt jump shot from 29 ft,85,94
356,3,0:16.0,Defensive rebound by F. Jackson,,85,94
357,3,0:03.0,Personal take foul by K. Caldwell-Pope (drawn by J. Holiday),,85,94
358,3,0:01.0,J. Holiday makes 3-pt jump shot from 27 ft (assist by D. Miller),,88,94
359,4,11:50.0,Personal foul by K. Caldwell-Pope (drawn by J. Holiday),,88,94
360,4,11:45.0,Shooting foul by T. Chandler (drawn by J. Randle),,88,94
361,4,11:45.0,J. Randle makes free throw 1 of 2,,89,94
362,4,11:45.0,J. Randle misses free throw 2 of 2,,89,94
363,4,11:42.0,,Defensive rebound by R. Rondo,89,94
364,4,11:22.0,,Turnover by R. Rondo (bad pass; steal by F. Jackson),89,94
365,4,11:14.0,J. Holiday misses 2-pt layup from 1 ft,,89,94
366,4,11:11.0,Offensive rebound by J. Holiday,,89,94
367,4,11:05.0,Offensive foul by J. Randle (drawn by K. Kuzma),,89,94
368,4,11:05.0,Turnover by J. Randle (offensive foul),,89,94
369,4,11:05.0,,I. Zubac enters the game for T. Chandler,89,94
370,4,10:45.0,,K. Caldwell-Pope misses 2-pt layup from 2 ft,89,94
371,4,10:42.0,,Offensive rebound by I. Zubac,89,94
372,4,10:41.0,,I. Zubac makes 2-pt dunk from 2 ft,89,96
373,4,10:33.0,Personal foul by R. Rondo (drawn by J. Holiday),,89,96
374,4,10:24.0,J. Holiday makes 2-pt jump shot from 13 ft,,91,96
375,4,10:06.0,,K. Kuzma makes 3-pt jump shot from 25 ft (assist by R. Rondo),91,99
376,4,9:42.0,D. Miller makes 3-pt jump shot from 25 ft (assist by J. Randle),,94,99
377,4,9:23.0,,K. Kuzma misses 3-pt jump shot from 27 ft,94,99
378,4,9:23.0,Defensive rebound by K. Williams,,94,99
379,4,9:08.0,K. Williams misses 2-pt jump shot from 17 ft,,94,99
380,4,9:06.0,,Defensive rebound by I. Zubac,94,99
381,4,9:05.0,,Personal foul by K. Williams (drawn by K. Kuzma),94,99
382,4,9:05.0,,LA Lakers full timeout,94,99
383,4,9:05.0,A. Davis enters the game for K. Williams,,94,99
384,4,8:59.0,,J. Hart misses 3-pt jump shot from 27 ft,94,99
