,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MILWAUKEE_ACTION,PHILADELPHIA_SCORE,MILWAUKEE_SCORE
519,4,1:31.0,T. McConnell enters the game for J. Redick,,106,119
520,4,1:31.0,M. Muscala enters the game for D. Šarić,,106,119
521,4,1:31.0,L. Shamet enters the game for B. Simmons,,106,119
522,4,1:31.0,,D. DiVincenzo enters the game for G. Antetokounmpo,106,119
523,4,1:31.0,,E. İlyasova enters the game for K. Middleton,106,119
524,4,1:31.0,,E. Bledsoe makes free throw 2 of 2,106,120
525,4,1:14.0,L. Shamet misses 2-pt jump shot from 7 ft,,106,120
526,4,1:13.0,Offensive rebound by M. Muscala,,106,120
527,4,1:12.0,,Violation by Team (def goaltending),106,120
528,4,1:12.0,M. Muscala makes 2-pt layup from 1 ft,,108,120
529,4,0:59.0,,E. Bledsoe misses 2-pt jump shot from 16 ft,108,120
530,4,0:56.0,Defensive rebound by F. Korkmaz,,108,120
531,4,0:38.0,L. Shamet misses 2-pt jump shot from 18 ft,,108,120
532,4,0:35.0,,Defensive rebound by D. DiVincenzo,108,120
533,4,0:20.0,,M. Brogdon misses 2-pt layup from 2 ft,108,120
534,4,0:19.0,,Offensive rebound by Team,108,120
535,4,0:19.0,,J. Henson enters the game for E. Bledsoe,108,120
536,4,0:19.0,,T. Snell enters the game for B. Lopez,108,120
537,4,0:08.0,,T. Snell makes 3-pt jump shot from 28 ft,108,123
