,QUARTER,TIME_REMAINING,DETROIT_ACTION,UTAH_ACTION,DETROIT_SCORE,UTAH_SCORE
96,1,2:04.0,,D. Favors makes 2-pt layup from 2 ft (assist by J. Ingles),28,23
97,1,1:40.0,I. Smith misses 3-pt jump shot from 26 ft,,28,23
98,1,1:36.0,,Defensive rebound by K. Korver,28,23
99,1,1:24.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by J. Ingles),28,26
100,1,1:01.0,L. Galloway misses 3-pt jump shot from 26 ft,,28,26
101,1,0:59.0,,Defensive rebound by D. Favors,28,26
102,1,0:56.0,,Offensive foul by J. Ingles (drawn by B. Griffin),28,26
103,1,0:56.0,,Turnover by J. Ingles (offensive foul),28,26
104,1,0:56.0,S. Johnson enters the game for B. Griffin,,28,26
105,1,0:38.0,L. Galloway misses 2-pt layup from 2 ft,,28,26
106,1,0:36.0,,Defensive rebound by D. Favors,28,26
107,1,0:29.0,,J. Crowder misses 2-pt jump shot from 7 ft,28,26
108,1,0:26.0,Defensive rebound by A. Drummond,,28,26
109,1,0:05.0,S. Johnson makes 3-pt jump shot from 25 ft (assist by I. Smith),,31,26
110,1,0:03.0,,Personal foul by L. Galloway (drawn by J. Ingles),31,26
111,1,0:00.0,,Shooting foul by A. Drummond (drawn by D. Favors),31,26
112,1,0:00.0,,D. Favors makes free throw 1 of 2,31,27
113,1,0:00.0,,D. Favors misses free throw 2 of 2,31,27
114,1,0:00.0,,Offensive rebound by J. Ingles,31,27
115,1,0:00.0,,J. Ingles misses 2-pt layup from 1 ft,31,27
116,1,0:00.0,,Offensive rebound by Team,31,27
117,2,11:45.0,J. Leuer makes 2-pt layup from 3 ft (assist by L. Galloway),,33,27
118,2,11:22.0,,Turnover by J. Crowder (bad pass; steal by J. Leuer),33,27
119,2,11:05.0,L. Kennard makes 3-pt jump shot from 25 ft (assist by J. Leuer),,36,27
120,2,10:50.0,,Shooting foul by L. Galloway (drawn by D. Favors),36,27
121,2,10:50.0,,D. Favors misses free throw 1 of 2,36,27
122,2,10:50.0,,Offensive rebound by Team,36,27
123,2,10:50.0,,D. Favors makes free throw 2 of 2,36,28
124,2,10:38.0,L. Kennard makes 2-pt jump shot from 19 ft,,38,28
125,2,10:17.0,,K. Korver misses 3-pt jump shot from 23 ft,38,28
126,2,10:09.0,Defensive rebound by L. Galloway,,38,28
127,2,9:56.0,S. Johnson misses 3-pt jump shot from 25 ft,,38,28
128,2,9:54.0,,Defensive rebound by D. Favors,38,28
129,2,9:43.0,,G. Allen misses 2-pt layup from 3 ft,38,28
130,2,9:41.0,Defensive rebound by L. Kennard,,38,28
131,2,9:37.0,Offensive foul by J. Leuer (drawn by G. Allen),,38,28
132,2,9:37.0,Turnover by J. Leuer (offensive foul),,38,28
133,2,9:37.0,R. Jackson enters the game for I. Smith,,38,28
134,2,9:37.0,,G. Niang enters the game for J. Crowder,38,28
135,2,9:29.0,,Shooting foul by L. Kennard (drawn by J. Ingles),38,28
136,2,9:29.0,,J. Ingles misses free throw 1 of 2,38,28
137,2,9:29.0,,Offensive rebound by Team,38,28
138,2,9:29.0,,J. Ingles makes free throw 2 of 2,38,29
139,2,9:15.0,J. Leuer makes 2-pt jump shot from 20 ft (assist by R. Jackson),,40,29
140,2,9:01.0,,G. Allen makes 2-pt layup from 2 ft (assist by J. Ingles),40,31
141,2,8:49.0,R. Jackson misses 3-pt jump shot from 26 ft,,40,31
142,2,8:47.0,,Defensive rebound by J. Ingles,40,31
143,2,8:40.0,,J. Ingles makes 2-pt layup from 3 ft,40,33
144,2,8:23.0,L. Galloway makes 2-pt jump shot from 18 ft,,42,33
145,2,8:09.0,,D. Favors makes 2-pt layup from 2 ft (assist by J. Ingles),42,35
146,2,7:52.0,L. Galloway makes 3-pt jump shot from 27 ft (assist by S. Johnson),,45,35
147,2,7:50.0,,Utah full timeout,45,35
148,2,7:50.0,,R. Gobert enters the game for D. Favors,45,35
149,2,7:50.0,,D. Mitchell enters the game for J. Ingles,45,35
150,2,7:37.0,,K. Korver makes 3-pt jump shot from 26 ft (assist by R. Gobert),45,38
151,2,7:16.0,L. Galloway misses 3-pt jump shot from 23 ft,,45,38
152,2,7:13.0,,Defensive rebound by G. Niang,45,38
153,2,7:07.0,,Shooting foul by R. Jackson (drawn by R. Gobert),45,38
154,2,7:07.0,,R. Gobert makes free throw 1 of 2,45,39
155,2,7:07.0,,R. O'Neale enters the game for K. Korver,45,39
156,2,7:07.0,,R. Gobert misses free throw 2 of 2,45,39
157,2,7:02.0,Defensive rebound by J. Leuer,,45,39
158,2,6:56.0,L. Kennard makes 3-pt jump shot from 26 ft (assist by R. Jackson),,48,39
159,2,6:42.0,,G. Niang misses 3-pt jump shot from 23 ft,48,39
160,2,6:40.0,,Offensive rebound by R. Gobert,48,39
161,2,6:38.0,,Shooting foul by J. Leuer (drawn by R. Gobert),48,39
162,2,6:38.0,,R. Gobert makes free throw 1 of 2,48,40
163,2,6:38.0,R. Bullock enters the game for L. Galloway,,48,40
164,2,6:38.0,,K. Korver enters the game for G. Allen,48,40
165,2,6:38.0,,R. Gobert makes free throw 2 of 2,48,41
166,2,6:26.0,L. Kennard misses 2-pt jump shot from 19 ft,,48,41
167,2,6:23.0,,Defensive rebound by R. Gobert,48,41
168,2,6:06.0,,G. Niang misses 3-pt jump shot from 26 ft,48,41
169,2,6:03.0,Defensive rebound by S. Johnson,,48,41
170,2,5:57.0,S. Johnson misses 2-pt layup from 2 ft,,48,41
171,2,5:52.0,,Defensive rebound by R. Gobert,48,41
172,2,5:50.0,,K. Korver misses 3-pt jump shot from 28 ft,48,41
173,2,5:47.0,Defensive rebound by S. Johnson,,48,41
174,2,5:40.0,R. Jackson misses 2-pt layup from 4 ft,,48,41
175,2,5:37.0,Offensive rebound by Team,,48,41
176,2,5:37.0,A. Drummond enters the game for S. Johnson,,48,41
177,2,5:37.0,B. Griffin enters the game for J. Leuer,,48,41
178,2,5:37.0,,J. Crowder enters the game for G. Niang,48,41
179,2,5:29.0,B. Griffin makes 2-pt layup from 2 ft,,50,41
180,2,5:29.0,Shooting foul by J. Crowder (drawn by B. Griffin),,50,41
181,2,5:29.0,B. Griffin makes free throw 1 of 1,,51,41
182,2,5:18.0,,Turnover by K. Korver (bad pass; steal by B. Griffin),51,41
183,2,5:11.0,A. Drummond misses 2-pt hook shot from 8 ft,,51,41
184,2,5:10.0,,Defensive rebound by R. Gobert,51,41
185,2,5:03.0,,D. Mitchell makes 2-pt layup from 2 ft,51,43
186,2,4:49.0,B. Griffin misses 3-pt jump shot from 23 ft,,51,43
187,2,4:47.0,,Defensive rebound by R. O'Neale,51,43
188,2,4:41.0,,K. Korver misses 3-pt jump shot from 25 ft,51,43
189,2,4:38.0,Defensive rebound by A. Drummond,,51,43
190,2,4:32.0,B. Griffin makes 2-pt layup from 2 ft (assist by R. Jackson),,53,43
191,2,4:06.0,,D. Mitchell misses 3-pt jump shot from 25 ft,53,43
192,2,4:03.0,Defensive rebound by R. Jackson,,53,43
193,2,3:59.0,Detroit full timeout,,53,43
194,2,3:59.0,K. Thomas enters the game for L. Kennard,,53,43
195,2,3:59.0,,J. Ingles enters the game for K. Korver,53,43
196,2,3:45.0,R. Jackson misses 2-pt jump shot from 17 ft,,53,43
197,2,3:42.0,,Defensive rebound by R. Gobert,53,43
198,2,3:37.0,,Turnover by R. Gobert (bad pass; steal by R. Jackson),53,43
199,2,3:18.0,A. Drummond makes 2-pt hook shot from 6 ft,,55,43
200,2,3:00.0,,J. Ingles misses 3-pt jump shot from 25 ft,55,43
201,2,2:58.0,Defensive rebound by B. Griffin,,55,43
202,2,2:44.0,A. Drummond misses 2-pt layup from 2 ft,,55,43
203,2,2:43.0,Offensive rebound by A. Drummond,,55,43
204,2,2:41.0,A. Drummond misses 2-pt jump shot from 8 ft,,55,43
205,2,2:41.0,,Defensive rebound by R. Gobert,55,43
206,2,2:41.0,,Personal foul by B. Griffin (drawn by R. Gobert),55,43
207,2,2:41.0,,R. Gobert makes free throw 1 of 2,55,44
208,2,2:41.0,,R. Gobert makes free throw 2 of 2,55,45
209,2,2:22.0,B. Griffin makes 2-pt hook shot from 5 ft,,57,45
210,2,2:14.0,,Shooting foul by R. Bullock (drawn by J. Crowder),57,45
211,2,2:14.0,,J. Crowder misses free throw 1 of 2,57,45
212,2,2:14.0,,Offensive rebound by Team,57,45
213,2,2:14.0,L. Kennard enters the game for R. Bullock,,57,45
214,2,2:14.0,,J. Crowder makes free throw 2 of 2,57,46
215,2,2:03.0,Turnover by B. Griffin (bad pass; steal by D. Mitchell),,57,46
216,2,2:02.0,,Personal foul by L. Kennard (drawn by J. Ingles),57,46
217,2,2:02.0,,J. Ingles makes free throw 1 of 2,57,47
218,2,2:02.0,,J. Ingles makes free throw 2 of 2,57,48
219,2,1:44.0,A. Drummond makes 2-pt hook shot from 7 ft (assist by B. Griffin),,59,48
220,2,1:34.0,,D. Mitchell makes 3-pt jump shot from 26 ft,59,51
221,2,1:26.0,Personal foul by J. Ingles (drawn by A. Drummond),,59,51
222,2,1:26.0,,K. Korver enters the game for J. Ingles,59,51
223,2,1:13.0,B. Griffin misses 2-pt jump shot from 8 ft,,59,51
224,2,1:09.0,,Defensive rebound by J. Crowder,59,51
225,2,0:59.0,,Personal foul by A. Drummond (drawn by K. Korver),59,51
226,2,0:59.0,,K. Korver makes free throw 1 of 2,59,52
227,2,0:59.0,,K. Korver makes free throw 2 of 2,59,53
228,2,0:47.0,Turnover by L. Kennard (lost ball; steal by R. O'Neale),,59,53
229,2,0:40.0,,K. Korver misses 2-pt jump shot from 21 ft (block by K. Thomas),59,53
230,2,0:36.0,Defensive rebound by A. Drummond,,59,53
231,2,0:29.0,R. Jackson misses 3-pt jump shot from 25 ft,,59,53
232,2,0:26.0,,Defensive rebound by R. O'Neale,59,53
233,2,0:03.0,,Turnover by D. Mitchell (bad pass; steal by A. Drummond),59,53
234,3,11:39.0,B. Brown makes 3-pt jump shot from 23 ft (assist by R. Jackson),,62,53
235,3,11:22.0,,D. Mitchell makes 2-pt jump shot from 12 ft,62,55
236,3,11:22.0,,Shooting foul by B. Brown (drawn by D. Mitchell),62,55
237,3,11:22.0,,D. Mitchell makes free throw 1 of 1,62,56
238,3,11:13.0,R. Jackson misses 3-pt jump shot from 26 ft,,62,56
239,3,11:09.0,,Defensive rebound by R. Gobert,62,56
240,3,10:52.0,,D. Favors misses 3-pt jump shot from 23 ft,62,56
241,3,10:50.0,,Offensive rebound by R. Gobert,62,56
242,3,10:48.0,,R. Gobert makes 2-pt layup from 2 ft,62,58
243,3,10:38.0,R. Bullock misses 3-pt jump shot from 26 ft,,62,58
244,3,10:35.0,,Defensive rebound by R. Gobert,62,58
245,3,10:26.0,,D. Mitchell makes 2-pt layup from 2 ft,62,60
246,3,10:15.0,B. Griffin misses 3-pt jump shot from 25 ft,,62,60
247,3,10:12.0,,Defensive rebound by Team,62,60
248,3,9:52.0,,D. Mitchell misses 3-pt jump shot from 31 ft,62,60
249,3,9:50.0,Defensive rebound by Team,,62,60
250,3,9:36.0,Turnover by B. Brown (out of bounds lost ball),,62,60
251,3,9:18.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by D. Favors),62,62
252,3,9:17.0,Detroit full timeout,,62,62
253,3,8:56.0,R. Jackson misses 2-pt jump shot from 11 ft,,62,62
254,3,8:56.0,,Defensive rebound by Team,62,62
255,3,8:39.0,,R. Gobert makes 2-pt layup from 3 ft (assist by J. Ingles),62,64
256,3,8:19.0,Turnover by B. Griffin (lost ball; steal by R. O'Neale),,62,64
257,3,8:15.0,,D. Mitchell misses 2-pt layup from 2 ft,62,64
258,3,8:15.0,,Offensive rebound by D. Favors,62,64
259,3,8:15.0,,D. Favors makes 2-pt dunk at rim,62,66
260,3,8:15.0,,Shooting foul by R. Jackson (drawn by D. Favors),62,66
261,3,8:15.0,,D. Favors misses free throw 1 of 1,62,66
262,3,8:14.0,,Offensive rebound by J. Ingles,62,66
263,3,8:04.0,,J. Ingles misses 2-pt layup from 4 ft,62,66
264,3,8:04.0,Defensive rebound by Team,,62,66
265,3,8:04.0,,Loose ball foul by R. Gobert (drawn by A. Drummond),62,66
266,3,7:51.0,R. Bullock makes 2-pt layup from 2 ft,,64,66
267,3,7:37.0,,Offensive foul by D. Favors (drawn by B. Griffin),64,66
268,3,7:37.0,,Turnover by D. Favors (offensive foul),64,66
269,3,7:20.0,B. Griffin misses 3-pt jump shot from 23 ft,,64,66
270,3,7:18.0,,Defensive rebound by R. Gobert,64,66
271,3,7:13.0,,J. Ingles misses 3-pt jump shot from 26 ft,64,66
272,3,7:09.0,Defensive rebound by R. Bullock,,64,66
273,3,7:00.0,R. Jackson makes 2-pt layup from 3 ft,,66,66
274,3,6:42.0,,D. Mitchell misses 2-pt jump shot from 14 ft,66,66
275,3,6:38.0,Defensive rebound by R. Bullock,,66,66
276,3,6:27.0,Turnover by B. Griffin (lost ball; steal by D. Favors),,66,66
277,3,6:22.0,,Turnover by R. O'Neale (bad pass; steal by R. Bullock),66,66
278,3,6:22.0,Personal foul by R. Gobert (drawn by B. Brown),,66,66
279,3,6:22.0,I. Smith enters the game for R. Jackson,,66,66
280,3,6:22.0,,J. Crowder enters the game for D. Favors,66,66
281,3,6:22.0,,K. Korver enters the game for J. Ingles,66,66
282,3,6:10.0,I. Smith misses 2-pt jump shot from 17 ft,,66,66
283,3,6:07.0,,Defensive rebound by D. Mitchell,66,66
284,3,6:02.0,,D. Mitchell misses 2-pt layup from 2 ft,66,66
285,3,6:00.0,Defensive rebound by A. Drummond,,66,66
286,3,5:49.0,Personal foul by R. O'Neale (drawn by R. Bullock),,66,66
287,3,5:45.0,A. Drummond misses 2-pt dunk from 2 ft,,66,66
288,3,5:42.0,,Defensive rebound by K. Korver,66,66
289,3,5:37.0,,R. Gobert makes 2-pt layup from 3 ft (assist by K. Korver),66,68
290,3,5:05.0,A. Drummond misses 3-pt jump shot from 25 ft,,66,68
291,3,5:05.0,Offensive rebound by Team,,66,68
292,3,5:05.0,Turnover by Team (shot clock),,66,68
293,3,4:45.0,,R. Gobert makes 2-pt dunk at rim (assist by R. O'Neale),66,70
294,3,4:20.0,B. Griffin makes 3-pt jump shot from 23 ft,,69,70
295,3,3:53.0,,D. Mitchell misses 3-pt jump shot from 28 ft,69,70
296,3,3:52.0,,Offensive rebound by Team,69,70
297,3,3:52.0,,Turnover by Team (shot clock),69,70
298,3,3:52.0,L. Galloway enters the game for B. Brown,,69,70
299,3,3:31.0,Turnover by R. Bullock (bad pass; steal by D. Mitchell),,69,70
300,3,3:28.0,,Shooting foul by R. Bullock (drawn by D. Mitchell),69,70
301,3,3:28.0,,D. Mitchell makes free throw 1 of 2,69,71
302,3,3:28.0,L. Kennard enters the game for R. Bullock,,69,71
303,3,3:28.0,,D. Mitchell makes free throw 2 of 2,69,72
304,3,3:13.0,I. Smith makes 2-pt jump shot from 8 ft,,71,72
305,3,3:04.0,,Utah full timeout,71,72
306,3,3:04.0,,G. Allen enters the game for R. Gobert,71,72
307,3,3:04.0,,D. Favors enters the game for D. Mitchell,71,72
308,3,3:04.0,,J. Ingles enters the game for R. O'Neale,71,72
309,3,2:58.0,,J. Crowder misses 2-pt layup from 4 ft (block by B. Griffin),71,72
310,3,2:58.0,,Offensive rebound by Team,71,72
311,3,2:52.0,,K. Korver misses 3-pt jump shot from 23 ft,71,72
312,3,2:52.0,Defensive rebound by Team,,71,72
313,3,2:36.0,A. Drummond misses 2-pt dunk from 1 ft,,71,72
314,3,2:33.0,,Defensive rebound by G. Allen,71,72
315,3,2:13.0,,J. Crowder misses 3-pt jump shot from 23 ft,71,72
316,3,2:10.0,Defensive rebound by A. Drummond,,71,72
317,3,1:51.0,A. Drummond makes 2-pt dunk from 2 ft (assist by B. Griffin),,73,72
318,3,1:32.0,,J. Crowder misses 3-pt jump shot from 24 ft,73,72
319,3,1:29.0,Defensive rebound by L. Kennard,,73,72
320,3,1:22.0,Shooting foul by G. Allen (drawn by A. Drummond),,73,72
321,3,1:22.0,A. Drummond makes free throw 1 of 2,,74,72
322,3,1:22.0,S. Johnson enters the game for B. Griffin,,74,72
323,3,1:22.0,A. Drummond misses free throw 2 of 2,,74,72
324,3,1:20.0,,Defensive rebound by D. Favors,74,72
325,3,0:59.0,,Turnover by J. Ingles (bad pass; steal by S. Johnson),74,72
326,3,0:55.0,S. Johnson misses 2-pt layup from 4 ft (block by G. Allen),,74,72
327,3,0:55.0,,Defensive rebound by Team,74,72
328,3,0:55.0,Loose ball foul by S. Johnson (drawn by G. Allen),,74,72
329,3,0:43.0,,J. Ingles misses 3-pt jump shot from 23 ft,74,72
330,3,0:40.0,Defensive rebound by L. Kennard,,74,72
331,3,0:29.0,L. Galloway misses 2-pt layup from 4 ft,,74,72
332,3,0:26.0,,Defensive rebound by D. Favors,74,72
333,3,0:11.0,,J. Ingles misses 2-pt layup from 3 ft,74,72
334,3,0:09.0,,Offensive rebound by D. Favors,74,72
335,3,0:07.0,,D. Favors misses 2-pt layup from 3 ft (block by I. Smith),74,72
336,3,0:07.0,,Offensive rebound by J. Ingles,74,72
337,3,0:07.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by J. Ingles),74,75
338,3,0:01.0,I. Smith misses 3-pt jump shot from 25 ft,,74,75
339,3,0:00.0,,Defensive rebound by Team,74,75
340,3,0:00.0,,J. Ingles misses 3-pt jump shot from 62 ft,74,75
341,3,0:00.0,,Offensive rebound by Team,74,75
342,4,11:48.0,,Turnover by J. Crowder (bad pass),74,75
343,4,11:34.0,L. Kennard makes 2-pt layup from 3 ft,,76,75
344,4,11:22.0,,D. Favors misses 2-pt dunk from 2 ft,76,75
345,4,11:20.0,Defensive rebound by L. Kennard,,76,75
346,4,11:16.0,Personal foul by G. Allen (drawn by J. Leuer),,76,75
347,4,11:12.0,Shooting foul by D. Favors (drawn by J. Leuer),,76,75
348,4,11:12.0,J. Leuer makes free throw 1 of 2,,77,75
349,4,11:12.0,J. Leuer misses free throw 2 of 2,,77,75
350,4,11:10.0,,Defensive rebound by J. Crowder,77,75
351,4,11:00.0,,D. Favors misses 2-pt layup from 2 ft,77,75
352,4,10:58.0,Defensive rebound by S. Johnson,,77,75
353,4,10:55.0,R. Jackson makes 2-pt layup from 2 ft,,79,75
354,4,10:55.0,Shooting foul by G. Allen (drawn by R. Jackson),,79,75
355,4,10:55.0,R. Jackson makes free throw 1 of 1,,80,75
356,4,10:42.0,,Turnover by K. Korver (bad pass; steal by S. Johnson),80,75
357,4,10:35.0,Offensive foul by J. Leuer (drawn by K. Korver),,80,75
358,4,10:35.0,Turnover by J. Leuer (offensive foul),,80,75
359,4,10:35.0,,R. Gobert enters the game for D. Favors,80,75
360,4,10:35.0,,D. Mitchell enters the game for J. Ingles,80,75
361,4,10:20.0,,Turnover by J. Crowder (bad pass; steal by J. Leuer),80,75
362,4,10:14.0,S. Johnson misses 3-pt jump shot from 23 ft,,80,75
363,4,10:09.0,,Defensive rebound by R. Gobert,80,75
364,4,10:04.0,,Personal foul by J. Leuer (drawn by D. Mitchell),80,75
365,4,10:04.0,,G. Niang enters the game for J. Crowder,80,75
366,4,9:52.0,,G. Allen misses 3-pt jump shot from 25 ft,80,75
367,4,9:50.0,Defensive rebound by S. Johnson,,80,75
368,4,9:41.0,L. Galloway misses 3-pt jump shot from 27 ft,,80,75
369,4,9:37.0,,Defensive rebound by R. Gobert,80,75
370,4,9:29.0,,G. Allen makes 3-pt jump shot from 26 ft (assist by G. Niang),80,78
371,4,9:14.0,R. Jackson makes 2-pt jump shot from 12 ft,,82,78
372,4,8:57.0,,G. Niang makes 2-pt layup from 2 ft (assist by D. Mitchell),82,80
373,4,8:43.0,R. Jackson misses 3-pt jump shot from 26 ft,,82,80
374,4,8:40.0,,Defensive rebound by R. Gobert,82,80
375,4,8:33.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by G. Allen),82,83
376,4,8:32.0,Detroit full timeout,,82,83
377,4,8:32.0,B. Griffin enters the game for S. Johnson,,82,83
378,4,8:16.0,J. Leuer misses 2-pt jump shot from 8 ft,,82,83
379,4,8:13.0,,Defensive rebound by R. Gobert,82,83
380,4,8:05.0,,D. Mitchell makes 2-pt layup from 2 ft,82,85
381,4,7:47.0,B. Griffin misses 3-pt jump shot from 24 ft,,82,85
382,4,7:45.0,,Defensive rebound by G. Niang,82,85
383,4,7:39.0,,G. Allen misses 3-pt jump shot from 27 ft,82,85
384,4,7:35.0,Defensive rebound by B. Griffin,,82,85
385,4,7:26.0,B. Griffin makes 2-pt layup from 2 ft,,84,85
386,4,7:12.0,,K. Korver misses 2-pt jump shot from 20 ft,84,85
387,4,7:10.0,Defensive rebound by L. Kennard,,84,85
388,4,6:56.0,R. Jackson misses 3-pt jump shot from 26 ft,,84,85
