,QUARTER,TIME_REMAINING,UTAH_ACTION,WASHINGTON_ACTION,UTAH_SCORE,WASHINGTON_SCORE
117,2,9:53.0,R. O'Neale enters the game for J. Ingles,,38,29
118,2,9:34.0,,T. Satoranský makes 2-pt jump shot from 9 ft,38,31
119,2,9:18.0,K. Korver makes 3-pt jump shot from 26 ft (assist by D. Favors),,41,31
120,2,9:00.0,,T. Satoranský makes 2-pt jump shot from 3 ft,41,33
121,2,8:39.0,D. Favors misses 2-pt jump shot from 16 ft,,41,33
122,2,8:34.0,,Defensive rebound by J. Parker,41,33
123,2,8:29.0,,J. Parker makes 2-pt jump shot from 9 ft,41,35
124,2,8:08.0,G. Niang makes 2-pt layup from 2 ft (assist by R. Neto),,43,35
125,2,8:08.0,Shooting foul by J. Parker (drawn by G. Niang),,43,35
126,2,8:08.0,D. Mitchell enters the game for R. Neto,,43,35
127,2,8:08.0,G. Niang misses free throw 1 of 1,,43,35
128,2,8:05.0,,Defensive rebound by J. Parker,43,35
129,2,7:47.0,,T. Bryant misses 2-pt layup from 6 ft (block by D. Favors),43,35
130,2,7:47.0,Defensive rebound by Team,,43,35
131,2,7:47.0,R. Gobert enters the game for D. Favors,,43,35
132,2,7:36.0,K. Korver misses 3-pt jump shot from 27 ft,,43,35
133,2,7:31.0,,Defensive rebound by J. Parker,43,35
134,2,7:29.0,,J. Parker misses 2-pt jump shot from 16 ft,43,35
135,2,7:25.0,Defensive rebound by R. Gobert,,43,35
136,2,7:04.0,D. Mitchell misses 2-pt jump shot from 19 ft (block by T. Brown),,43,35
137,2,7:01.0,,Defensive rebound by J. Parker,43,35
138,2,6:54.0,,J. Parker makes 2-pt layup from 2 ft (assist by C. Randle),43,37
139,2,6:54.0,Utah full timeout,,43,37
140,2,6:54.0,R. Rubio enters the game for K. Korver,,43,37
141,2,6:54.0,,B. Beal enters the game for T. Brown,43,37
142,2,6:54.0,,J. Green enters the game for C. Randle,43,37
143,2,6:41.0,Turnover by R. Rubio (bad pass),,43,37
144,2,6:21.0,,Personal foul by D. Mitchell (drawn by T. Satoranský),43,37
145,2,6:09.0,,J. Parker makes 2-pt jump shot from 11 ft,43,39
146,2,5:50.0,D. Mitchell makes 2-pt layup from 2 ft (assist by R. Rubio),,45,39
147,2,5:36.0,,Personal foul by R. O'Neale (drawn by J. Parker),45,39
148,2,5:36.0,J. Crowder enters the game for G. Niang,,45,39
149,2,5:28.0,,B. Beal makes 2-pt jump shot from 19 ft,45,41
150,2,5:08.0,D. Mitchell makes 3-pt jump shot from 26 ft (assist by R. O'Neale),,48,41
151,2,4:46.0,,T. Bryant misses 2-pt layup from 4 ft (block by D. Mitchell),48,41
152,2,4:42.0,Defensive rebound by R. O'Neale,,48,41
153,2,4:30.0,R. Rubio misses 3-pt jump shot from 23 ft,,48,41
154,2,4:26.0,,Defensive rebound by J. Parker,48,41
155,2,4:26.0,,Turnover by J. Parker (lost ball; steal by R. Rubio),48,41
156,2,4:25.0,Personal foul by J. Parker (drawn by R. Rubio),,48,41
157,2,4:25.0,J. Ingles enters the game for R. O'Neale,,48,41
158,2,4:25.0,,T. Ariza enters the game for T. Bryant,48,41
159,2,4:25.0,,B. Portis enters the game for T. Satoranský,48,41
160,2,4:04.0,Turnover by J. Ingles (bad pass; steal by J. Green),,48,41
161,2,3:59.0,,T. Ariza makes 2-pt layup from 1 ft (assist by J. Green),48,43
162,2,3:35.0,J. Crowder misses 3-pt jump shot from 24 ft,,48,43
163,2,3:35.0,,Defensive rebound by J. Green,48,43
164,2,3:26.0,,J. Parker makes 2-pt layup from 1 ft,48,45
165,2,3:26.0,Utah full timeout,,48,45
166,2,3:15.0,J. Crowder makes 2-pt jump shot from 6 ft (assist by R. Rubio),,50,45
167,2,2:56.0,,B. Beal misses 3-pt jump shot from 28 ft,50,45
168,2,2:53.0,Defensive rebound by J. Ingles,,50,45
169,2,2:38.0,Turnover by R. Rubio (bad pass; steal by J. Parker),,50,45
170,2,2:28.0,,J. Green misses 2-pt jump shot from 3 ft,50,45
171,2,2:26.0,Defensive rebound by R. Gobert,,50,45
172,2,2:22.0,J. Crowder makes 2-pt layup from 1 ft (assist by R. Rubio),,52,45
173,2,2:14.0,,J. Parker misses 2-pt layup from 6 ft (block by R. Gobert),52,45
174,2,2:14.0,Defensive rebound by J. Ingles,,52,45
175,2,2:04.0,J. Ingles misses 3-pt jump shot from 26 ft,,52,45
176,2,2:00.0,Offensive rebound by R. Gobert,,52,45
177,2,1:58.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by R. Rubio),,55,45
178,2,1:55.0,,Washington full timeout,55,45
179,2,1:55.0,,T. Satoranský enters the game for J. Parker,55,45
180,2,1:35.0,,J. Green misses 2-pt jump shot from 20 ft,55,45
181,2,1:30.0,Defensive rebound by R. Gobert,,55,45
182,2,1:20.0,Personal foul by B. Portis (drawn by R. Gobert),,55,45
183,2,1:10.0,R. Gobert makes 2-pt layup from 3 ft (assist by J. Ingles),,57,45
184,2,0:54.0,,J. Green misses 3-pt jump shot from 26 ft,57,45
185,2,0:52.0,Defensive rebound by R. Rubio,,57,45
186,2,0:42.0,Turnover by D. Mitchell (bad pass),,57,45
187,2,0:35.0,Violation by Team (kicked ball),,57,45
188,2,0:31.0,,B. Beal misses 2-pt layup from 5 ft,57,45
189,2,0:28.0,Defensive rebound by J. Ingles,,57,45
190,2,0:13.0,Turnover by R. Gobert (traveling),,57,45
191,2,0:04.0,,Personal foul by J. Ingles (drawn by B. Beal),57,45
192,2,0:04.0,R. O'Neale enters the game for J. Ingles,,57,45
193,2,0:01.0,,Turnover by B. Beal (bad pass),57,45
194,3,11:45.0,,B. Portis misses 2-pt layup from 5 ft,57,45
195,3,11:42.0,,Offensive rebound by B. Portis,57,45
196,3,11:42.0,,B. Portis makes 2-pt layup from 1 ft,57,47
197,3,11:16.0,J. Ingles makes 2-pt jump shot from 18 ft,,59,47
198,3,10:59.0,,B. Beal makes 2-pt jump shot from 14 ft,59,49
199,3,10:42.0,Turnover by D. Mitchell (bad pass; steal by J. Green),,59,49
200,3,10:25.0,,T. Ariza misses 2-pt layup from 2 ft,59,49
201,3,10:22.0,Defensive rebound by J. Crowder,,59,49
202,3,10:10.0,R. Rubio makes 2-pt layup from 1 ft,,61,49
203,3,9:55.0,,B. Portis makes 3-pt jump shot from 27 ft (assist by T. Satoranský),61,52
204,3,9:35.0,D. Mitchell makes 3-pt jump shot from 23 ft (assist by R. Gobert),,64,52
205,3,9:21.0,,B. Portis makes 3-pt jump shot from 27 ft (assist by T. Satoranský),64,55
206,3,9:00.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by J. Crowder),,67,55
207,3,8:50.0,,J. Green makes 3-pt jump shot from 23 ft (assist by T. Ariza),67,58
208,3,8:45.0,Utah full timeout,,67,58
209,3,8:35.0,Shooting foul by B. Portis (drawn by R. Gobert),,67,58
210,3,8:35.0,R. Gobert misses free throw 1 of 2,,67,58
211,3,8:35.0,Offensive rebound by Team,,67,58
212,3,8:35.0,R. Gobert makes free throw 2 of 2,,68,58
213,3,8:24.0,,B. Beal misses 2-pt jump shot from 14 ft,68,58
214,3,8:16.0,Defensive rebound by J. Crowder,,68,58
215,3,8:10.0,Turnover by J. Ingles (step out of bounds),,68,58
216,3,7:58.0,,T. Satoranský misses 3-pt jump shot from 27 ft,68,58
217,3,7:53.0,Defensive rebound by R. Gobert,,68,58
218,3,7:48.0,D. Mitchell makes 2-pt layup from 1 ft,,70,58
219,3,7:29.0,,Personal foul by D. Mitchell (drawn by B. Beal),70,58
220,3,7:18.0,,Turnover by T. Ariza (traveling),70,58
221,3,6:56.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),,72,58
222,3,6:39.0,,B. Portis misses 3-pt jump shot from 27 ft,72,58
223,3,6:35.0,Defensive rebound by R. Gobert,,72,58
224,3,6:32.0,J. Crowder makes 2-pt layup from 2 ft (assist by D. Mitchell),,74,58
225,3,6:32.0,,Washington full timeout,74,58
226,3,6:32.0,,J. Parker enters the game for B. Portis,74,58
227,3,6:15.0,,T. Satoranský makes 2-pt layup from 2 ft (assist by T. Ariza),74,60
228,3,5:59.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by R. Rubio),,77,60
229,3,5:50.0,,J. Parker misses 3-pt jump shot from 27 ft,77,60
230,3,5:50.0,Defensive rebound by Team,,77,60
231,3,5:39.0,D. Mitchell makes 2-pt dunk at rim (assist by R. Rubio),,79,60
232,3,5:30.0,,Offensive foul by J. Parker (drawn by J. Ingles),79,60
233,3,5:30.0,,Turnover by J. Parker (offensive foul),79,60
234,3,5:30.0,R. O'Neale enters the game for J. Ingles,,79,60
235,3,5:30.0,,T. Bryant enters the game for J. Green,79,60
236,3,5:19.0,Turnover by R. Rubio (bad pass; steal by J. Parker),,79,60
237,3,5:14.0,,Personal foul by R. Rubio (drawn by J. Parker),79,60
238,3,5:08.0,,Shooting foul by J. Crowder (drawn by B. Beal),79,60
239,3,5:08.0,,B. Beal makes free throw 1 of 2,79,61
240,3,5:08.0,,B. Beal makes free throw 2 of 2,79,62
241,3,4:57.0,R. O'Neale misses 3-pt jump shot from 23 ft,,79,62
242,3,4:53.0,,Defensive rebound by T. Ariza,79,62
243,3,4:45.0,,T. Bryant misses 2-pt layup from 2 ft,79,62
244,3,4:45.0,Defensive rebound by D. Mitchell,,79,62
245,3,4:39.0,Turnover by D. Mitchell (bad pass; steal by T. Satoranský),,79,62
246,3,4:38.0,,Personal take foul by J. Crowder (drawn by T. Satoranský),79,62
247,3,4:38.0,K. Korver enters the game for J. Crowder,,79,62
248,3,4:38.0,R. Neto enters the game for D. Mitchell,,79,62
249,3,4:38.0,G. Niang enters the game for R. Rubio,,79,62
250,3,4:30.0,,B. Beal misses 2-pt layup from 4 ft,79,62
251,3,4:30.0,,Offensive rebound by Team,79,62
252,3,4:30.0,Loose ball foul by R. O'Neale (drawn by T. Bryant),,79,62
253,3,4:30.0,,T. Bryant makes free throw 1 of 2,79,63
254,3,4:30.0,,T. Bryant misses free throw 2 of 2,79,63
255,3,4:26.0,Defensive rebound by G. Niang,,79,63
256,3,4:17.0,Turnover by R. Neto (out of bounds lost ball),,79,63
257,3,4:07.0,,B. Beal makes 2-pt jump shot from 20 ft (assist by T. Satoranský),79,65
258,3,3:54.0,K. Korver makes 3-pt jump shot from 26 ft (assist by R. Neto),,82,65
259,3,3:40.0,,T. Satoranský misses 2-pt jump shot from 19 ft,82,65
260,3,3:40.0,Defensive rebound by Team,,82,65
261,3,3:40.0,Personal foul by T. Bryant (drawn by R. Gobert),,82,65
262,3,3:40.0,J. Crowder enters the game for R. Gobert,,82,65
263,3,3:40.0,J. Ingles enters the game for G. Niang,,82,65
264,3,3:40.0,E. Udoh enters the game for R. O'Neale,,82,65
265,3,3:40.0,,T. Brown enters the game for T. Satoranský,82,65
266,3,3:28.0,Offensive rebound by Team,,82,65
267,3,3:28.0,E. Udoh misses 2-pt layup from 2 ft (block by J. Parker),,82,65
268,3,3:19.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by K. Korver),,85,65
269,3,3:07.0,,T. Bryant misses 3-pt jump shot from 28 ft,85,65
270,3,3:02.0,Defensive rebound by J. Crowder,,85,65
271,3,2:50.0,K. Korver misses 3-pt jump shot from 29 ft,,85,65
272,3,2:48.0,,Defensive rebound by Team,85,65
273,3,2:30.0,,T. Brown misses 2-pt layup from 5 ft (block by J. Crowder),85,65
274,3,2:28.0,Defensive rebound by J. Crowder,,85,65
275,3,2:26.0,Personal foul by T. Brown (drawn by R. Neto),,85,65
276,3,2:26.0,,J. McRae enters the game for T. Ariza,85,65
277,3,2:14.0,J. Ingles misses 2-pt layup from 6 ft,,85,65
278,3,2:13.0,Offensive rebound by E. Udoh,,85,65
279,3,2:13.0,E. Udoh makes 2-pt dunk at rim,,87,65
280,3,2:04.0,,T. Brown misses 2-pt jump shot from 7 ft (block by E. Udoh),87,65
281,3,2:04.0,Defensive rebound by Team,,87,65
282,3,1:53.0,R. Neto misses 2-pt layup from 1 ft,,87,65
283,3,1:52.0,Offensive rebound by E. Udoh,,87,65
284,3,1:52.0,E. Udoh misses 2-pt layup at rim,,87,65
285,3,1:50.0,Offensive rebound by E. Udoh,,87,65
286,3,1:50.0,J. Crowder makes 2-pt layup from 2 ft,,89,65
287,3,1:38.0,,Shooting foul by E. Udoh (drawn by B. Beal),89,65
288,3,1:38.0,,B. Beal makes free throw 1 of 2,89,66
289,3,1:38.0,T. Sefolosha enters the game for J. Crowder,,89,66
290,3,1:38.0,,B. Beal makes free throw 2 of 2,89,67
291,3,1:21.0,T. Sefolosha makes 2-pt layup from 9 ft (assist by K. Korver),,91,67
292,3,1:05.0,,B. Beal makes 2-pt layup from 4 ft (assist by T. Brown),91,69
293,3,0:56.0,R. Neto misses 3-pt jump shot from 26 ft,,91,69
294,3,0:53.0,,Defensive rebound by B. Beal,91,69
295,3,0:46.0,,B. Beal misses 2-pt layup from 5 ft,91,69
296,3,0:44.0,Defensive rebound by T. Sefolosha,,91,69
297,3,0:44.0,Personal foul by T. Brown (drawn by R. Neto),,91,69
298,3,0:23.0,E. Udoh misses 2-pt layup from 6 ft,,91,69
299,3,0:20.0,,Defensive rebound by J. Parker,91,69
300,3,0:05.0,,T. Bryant makes 2-pt dunk from 1 ft (assist by J. Parker),91,71
301,3,0:01.0,J. Ingles misses 2-pt jump shot from 15 ft,,91,71
302,3,0:01.0,,Defensive rebound by T. Bryant,91,71
303,4,11:43.0,K. Korver misses 2-pt jump shot from 17 ft,,91,71
304,4,11:39.0,,Defensive rebound by T. Brown,91,71
305,4,11:20.0,,Turnover by J. Parker (lost ball; steal by T. Sefolosha),91,71
306,4,11:15.0,R. Rubio misses 2-pt layup from 2 ft,,91,71
307,4,11:11.0,,Defensive rebound by T. Brown,91,71
308,4,11:10.0,,Turnover by T. Brown (lost ball; steal by R. Rubio),91,71
309,4,11:08.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),,93,71
310,4,10:49.0,,Turnover by J. Parker (bad pass; steal by R. Rubio),93,71
311,4,10:49.0,Personal take foul by J. Parker (drawn by R. Rubio),,93,71
312,4,10:36.0,K. Korver misses 3-pt jump shot from 26 ft,,93,71
313,4,10:32.0,,Defensive rebound by T. Bryant,93,71
314,4,10:26.0,,J. Parker makes 3-pt jump shot from 27 ft,93,74
315,4,10:07.0,T. Sefolosha misses 3-pt jump shot from 25 ft,,93,74
316,4,10:07.0,Offensive rebound by Team,,93,74
317,4,10:07.0,R. O'Neale enters the game for K. Korver,,93,74
318,4,9:58.0,D. Mitchell misses 2-pt jump shot from 15 ft,,93,74
319,4,9:54.0,,Defensive rebound by T. Bryant,93,74
320,4,9:50.0,,Turnover by J. Parker (bad pass; steal by T. Sefolosha),93,74
321,4,9:44.0,Turnover by R. Rubio (bad pass; steal by T. Satoranský),,93,74
322,4,9:41.0,,Shooting foul by D. Mitchell (drawn by J. McRae),93,74
323,4,9:41.0,,J. McRae makes free throw 1 of 2,93,75
324,4,9:41.0,,J. McRae makes free throw 2 of 2,93,76
325,4,9:31.0,D. Mitchell misses 3-pt jump shot from 27 ft,,93,76
326,4,9:27.0,,Defensive rebound by J. Parker,93,76
327,4,9:21.0,,Offensive foul by T. Brown (drawn by R. Rubio),93,76
328,4,9:21.0,,Turnover by T. Brown (offensive foul),93,76
329,4,9:06.0,T. Sefolosha makes 2-pt jump shot from 8 ft,,95,76
330,4,8:54.0,,T. Brown misses 2-pt jump shot from 17 ft,95,76
331,4,8:49.0,Defensive rebound by R. Rubio,,95,76
332,4,8:37.0,D. Mitchell makes 2-pt layup from 2 ft (assist by R. Rubio),,97,76
333,4,8:28.0,,Personal foul by R. Rubio (drawn by J. McRae),97,76
334,4,8:18.0,,T. Bryant misses 2-pt layup from 1 ft (block by R. Gobert),97,76
335,4,8:14.0,Defensive rebound by R. Gobert,,97,76
336,4,8:08.0,R. Rubio makes 2-pt jump shot from 17 ft,,99,76
337,4,8:06.0,,Washington full timeout,99,76
338,4,8:06.0,R. Neto enters the game for R. Rubio,,99,76
339,4,8:06.0,,S. Dekker enters the game for T. Bryant,99,76
340,4,8:06.0,,I. Mahinmi enters the game for T. Satoranský,99,76
341,4,7:46.0,,I. Mahinmi misses 3-pt jump shot from 27 ft,99,76
342,4,7:42.0,Defensive rebound by R. Gobert,,99,76
343,4,7:29.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. O'Neale),,101,76
344,4,7:20.0,,Personal foul by R. Neto (drawn by T. Brown),101,76
345,4,7:10.0,,T. Brown makes 2-pt jump shot from 7 ft,101,78
346,4,6:58.0,D. Mitchell misses 2-pt jump shot from 18 ft,,101,78
347,4,6:53.0,,Defensive rebound by J. McRae,101,78
348,4,6:49.0,,J. Parker makes 2-pt layup from 1 ft (assist by J. McRae),101,80
349,4,6:33.0,T. Sefolosha makes 2-pt dunk at rim (assist by D. Mitchell),,103,80
350,4,6:15.0,,I. Mahinmi makes 2-pt dunk from 1 ft (assist by T. Brown),103,82
351,4,5:52.0,Personal foul by I. Mahinmi (drawn by R. Gobert),,103,82
352,4,5:52.0,J. Crowder enters the game for R. Gobert,,103,82
353,4,5:52.0,R. Rubio enters the game for R. Neto,,103,82
354,4,5:52.0,E. Udoh enters the game for T. Sefolosha,,103,82
355,4,5:40.0,D. Mitchell makes 3-pt jump shot from 27 ft (assist by R. O'Neale),,106,82
356,4,5:26.0,,J. Parker misses 3-pt jump shot from 24 ft,106,82
357,4,5:24.0,,Offensive rebound by Team,106,82
358,4,5:17.0,,J. McRae misses 2-pt jump shot from 16 ft,106,82
359,4,5:12.0,Defensive rebound by R. O'Neale,,106,82
360,4,5:05.0,Turnover by R. Rubio (lost ball; steal by J. McRae),,106,82
361,4,5:02.0,,Shooting foul by R. O'Neale (drawn by J. McRae),106,82
362,4,5:02.0,,J. McRae makes free throw 1 of 2,106,83
363,4,5:02.0,G. Niang enters the game for R. O'Neale,,106,83
364,4,5:02.0,,J. McRae makes free throw 2 of 2,106,84
365,4,4:48.0,D. Mitchell misses 3-pt jump shot from 25 ft,,106,84
366,4,4:42.0,,Defensive rebound by S. Dekker,106,84
367,4,4:41.0,,S. Dekker misses 3-pt jump shot from 27 ft,106,84
368,4,4:39.0,,Offensive rebound by Team,106,84
369,4,4:39.0,K. Korver enters the game for D. Mitchell,,106,84
370,4,4:37.0,,Shooting foul by R. Rubio (drawn by J. McRae),106,84
371,4,4:37.0,,J. McRae makes free throw 1 of 2,106,85
372,4,4:37.0,R. Neto enters the game for R. Rubio,,106,85
373,4,4:37.0,,J. McRae makes free throw 2 of 2,106,86
374,4,4:26.0,Offensive foul by E. Udoh (drawn by J. Parker),,106,86
375,4,4:26.0,Turnover by E. Udoh (offensive foul),,106,86
376,4,4:15.0,,T. Brown misses 2-pt jump shot from 9 ft,106,86
377,4,4:08.0,Defensive rebound by E. Udoh,,106,86
378,4,4:08.0,,I. Mahinmi misses 2-pt layup from 1 ft,106,86
379,4,4:08.0,,Offensive rebound by I. Mahinmi,106,86
380,4,4:03.0,Turnover by J. Crowder (bad pass; steal by J. Parker),,106,86
381,4,4:03.0,,Shooting foul by R. Neto (drawn by J. Parker),106,86
