,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BOSTON_ACTION,MILWAUKEE_SCORE,BOSTON_SCORE
38,1,5:57.0,Defensive rebound by B. Lopez,,7,13
39,1,5:45.0,G. Antetokounmpo misses 2-pt layup from 2 ft (block by A. Horford),,7,13
40,1,5:41.0,,Defensive rebound by A. Horford,7,13
41,1,5:36.0,,S. Ojeleye makes 3-pt jump shot from 26 ft (assist by J. Tatum),7,16
42,1,5:18.0,Turnover by G. Antetokounmpo (lost ball; steal by K. Irving),,7,16
43,1,5:07.0,,Personal foul by E. Bledsoe (drawn by A. Horford),7,16
44,1,5:07.0,D. DiVincenzo enters the game for G. Antetokounmpo,,7,16
45,1,5:07.0,J. Henson enters the game for B. Lopez,,7,16
46,1,5:07.0,,M. Morris enters the game for G. Hayward,7,16
47,1,5:07.0,,T. Rozier enters the game for S. Ojeleye,7,16
48,1,5:07.0,,M. Smart enters the game for J. Tatum,7,16
49,1,4:55.0,,A. Horford misses 3-pt jump shot from 27 ft,7,16
50,1,4:52.0,Defensive rebound by E. İlyasova,,7,16
51,1,4:39.0,K. Middleton misses 2-pt jump shot from 14 ft,,7,16
52,1,4:37.0,Offensive rebound by Team,,7,16
53,1,4:34.0,K. Middleton makes 2-pt layup from 1 ft (assist by D. DiVincenzo),,9,16
54,1,4:21.0,,Turnover by K. Irving (lost ball; steal by E. İlyasova),9,16
55,1,4:17.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,9,16
56,1,4:14.0,,Defensive rebound by T. Rozier,9,16
57,1,4:10.0,,K. Irving misses 3-pt jump shot from 27 ft,9,16
58,1,4:07.0,Defensive rebound by J. Henson,,9,16
59,1,3:52.0,K. Middleton misses 3-pt jump shot from 25 ft,,9,16
60,1,3:48.0,,Defensive rebound by T. Rozier,9,16
61,1,3:44.0,,M. Smart misses 3-pt jump shot from 26 ft,9,16
62,1,3:41.0,Defensive rebound by K. Middleton,,9,16
63,1,3:33.0,D. DiVincenzo makes 3-pt jump shot from 25 ft (assist by K. Middleton),,12,16
64,1,3:16.0,,K. Irving makes 2-pt layup from 2 ft (assist by A. Horford),12,18
65,1,3:09.0,J. Henson makes 2-pt dunk from 1 ft (assist by K. Middleton),,14,18
66,1,2:55.0,,T. Rozier misses 3-pt jump shot from 26 ft,14,18
67,1,2:53.0,,Offensive rebound by M. Smart,14,18
68,1,2:52.0,,T. Rozier misses 2-pt layup from 3 ft,14,18
69,1,2:50.0,,Offensive rebound by Team,14,18
70,1,2:50.0,Milwaukee full timeout,,14,18
71,1,2:50.0,M. Brogdon enters the game for E. Bledsoe,,14,18
72,1,2:50.0,T. Snell enters the game for K. Middleton,,14,18
73,1,2:50.0,,A. Baynes enters the game for A. Horford,14,18
74,1,2:39.0,,M. Smart misses 3-pt jump shot from 22 ft,14,18
75,1,2:39.0,,Offensive rebound by Team,14,18
76,1,2:39.0,,Turnover by Team (shot clock),14,18
77,1,2:23.0,Turnover by T. Snell (bad pass; steal by M. Smart),,14,18
78,1,2:14.0,,K. Irving misses 2-pt jump shot from 16 ft,14,18
79,1,2:11.0,Defensive rebound by T. Snell,,14,18
80,1,2:03.0,T. Snell misses 3-pt jump shot from 25 ft,,14,18
81,1,1:58.0,Offensive rebound by E. İlyasova,,14,18
82,1,1:58.0,E. İlyasova makes 2-pt layup from 1 ft,,16,18
83,1,1:47.0,,T. Rozier makes 2-pt jump shot from 9 ft,16,20
84,1,1:32.0,J. Henson misses 3-pt jump shot from 26 ft,,16,20
85,1,1:32.0,,Defensive rebound by T. Rozier,16,20
86,1,1:22.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by A. Baynes),16,23
87,1,1:10.0,D. DiVincenzo misses 3-pt jump shot from 25 ft,,16,23
88,1,1:10.0,,Defensive rebound by M. Morris,16,23
89,1,1:00.0,,K. Irving misses 2-pt jump shot from 16 ft,16,23
90,1,0:57.0,Defensive rebound by D. DiVincenzo,,16,23
91,1,0:49.0,E. İlyasova misses 2-pt layup from 1 ft,,16,23
92,1,0:47.0,,Defensive rebound by M. Smart,16,23
93,1,0:33.0,,T. Rozier misses 2-pt jump shot from 14 ft,16,23
94,1,0:31.0,Defensive rebound by J. Henson,,16,23
95,1,0:21.0,J. Henson misses 2-pt layup from 2 ft,,16,23
96,1,0:19.0,,Defensive rebound by A. Baynes,16,23
97,1,0:07.0,,Personal foul by T. Snell (drawn by M. Smart),16,23
98,1,0:07.0,G. Antetokounmpo enters the game for E. İlyasova,,16,23
99,1,0:07.0,,A. Horford enters the game for A. Baynes,16,23
100,1,0:05.0,,Turnover by A. Horford (traveling),16,23
101,1,0:05.0,B. Lopez enters the game for J. Henson,,16,23
102,1,0:03.0,B. Lopez misses 3-pt jump shot from 27 ft,,16,23
103,1,0:03.0,,Defensive rebound by K. Irving,16,23
104,2,11:45.0,,M. Morris misses 3-pt jump shot from 27 ft,16,23
105,2,11:42.0,Defensive rebound by D. DiVincenzo,,16,23
106,2,11:38.0,B. Lopez misses 3-pt jump shot from 24 ft,,16,23
107,2,11:36.0,,Defensive rebound by M. Morris,16,23
108,2,11:23.0,,Turnover by M. Morris (bad pass; steal by B. Lopez),16,23
109,2,11:17.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,18,23
110,2,11:05.0,,J. Tatum misses 2-pt jump shot from 12 ft,18,23
111,2,11:03.0,Defensive rebound by D. DiVincenzo,,18,23
112,2,10:55.0,T. Snell makes 2-pt layup from 1 ft (assist by M. Brogdon),,20,23
113,2,10:55.0,Shooting foul by J. Tatum (drawn by T. Snell),,20,23
114,2,10:55.0,P. Connaughton enters the game for D. DiVincenzo,,20,23
115,2,10:55.0,T. Snell makes free throw 1 of 1,,21,23
116,2,10:44.0,,J. Tatum misses 2-pt jump shot from 15 ft,21,23
117,2,10:40.0,Defensive rebound by T. Snell,,21,23
118,2,10:36.0,Turnover by G. Antetokounmpo (offensive foul),,21,23
119,2,10:36.0,Offensive foul by G. Antetokounmpo (drawn by A. Baynes),,21,23
120,2,10:27.0,,Personal foul by M. Brogdon (drawn by M. Morris),21,23
121,2,10:20.0,,A. Baynes misses 3-pt jump shot from 27 ft,21,23
122,2,10:18.0,Defensive rebound by G. Antetokounmpo,,21,23
123,2,10:15.0,Turnover by B. Lopez (offensive foul),,21,23
124,2,10:15.0,Offensive foul by B. Lopez (drawn by M. Smart),,21,23
125,2,10:03.0,,M. Smart makes 2-pt jump shot from 12 ft,21,25
126,2,9:48.0,P. Connaughton misses 3-pt jump shot from 23 ft,,21,25
127,2,9:46.0,,Defensive rebound by J. Tatum,21,25
128,2,9:33.0,,T. Rozier misses 2-pt jump shot from 19 ft,21,25
129,2,9:31.0,Defensive rebound by P. Connaughton,,21,25
130,2,9:27.0,Shooting foul by M. Morris (drawn by G. Antetokounmpo),,21,25
131,2,9:27.0,G. Antetokounmpo makes free throw 1 of 2,,22,25
132,2,9:27.0,,G. Hayward enters the game for M. Smart,22,25
133,2,9:27.0,G. Antetokounmpo makes free throw 2 of 2,,23,25
134,2,9:10.0,,J. Tatum misses 2-pt jump shot from 12 ft,23,25
135,2,9:07.0,Defensive rebound by G. Antetokounmpo,,23,25
136,2,8:51.0,M. Brogdon misses 2-pt layup from 5 ft,,23,25
137,2,8:50.0,Offensive rebound by G. Antetokounmpo,,23,25
138,2,8:50.0,G. Antetokounmpo misses 2-pt layup from 2 ft (block by T. Rozier),,23,25
139,2,8:50.0,Offensive rebound by Team,,23,25
140,2,8:50.0,,S. Ojeleye enters the game for J. Tatum,23,25
141,2,8:47.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft,,23,25
142,2,8:45.0,Offensive rebound by M. Brogdon,,23,25
143,2,8:43.0,M. Brogdon makes 2-pt layup from 2 ft,,25,25
144,2,8:27.0,,A. Baynes misses 3-pt jump shot from 27 ft,25,25
145,2,8:25.0,Defensive rebound by P. Connaughton,,25,25
146,2,8:20.0,Personal foul by T. Rozier (drawn by M. Brogdon),,25,25
147,2,8:20.0,K. Middleton enters the game for T. Snell,,25,25
148,2,8:16.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,27,25
149,2,8:03.0,,A. Baynes misses 3-pt jump shot from 26 ft,27,25
150,2,8:01.0,Defensive rebound by P. Connaughton,,27,25
151,2,7:54.0,G. Antetokounmpo makes 2-pt dunk from 1 ft,,29,25
152,2,7:39.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by G. Hayward),29,28
153,2,7:18.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,31,28
154,2,6:56.0,,S. Ojeleye makes 3-pt jump shot from 26 ft (assist by G. Hayward),31,31
155,2,6:38.0,M. Brogdon makes 2-pt jump shot from 11 ft (assist by P. Connaughton),,33,31
156,2,6:20.0,,M. Morris makes 3-pt jump shot from 23 ft (assist by A. Baynes),33,34
157,2,6:18.0,Milwaukee full timeout,,33,34
158,2,6:18.0,E. Bledsoe enters the game for M. Brogdon,,33,34
159,2,6:18.0,E. İlyasova enters the game for B. Lopez,,33,34
160,2,6:18.0,,A. Horford enters the game for A. Baynes,33,34
161,2,6:18.0,,K. Irving enters the game for T. Rozier,33,34
162,2,6:09.0,Personal foul by K. Irving (drawn by P. Connaughton),,33,34
163,2,6:02.0,Turnover by E. Bledsoe (traveling),,33,34
164,2,5:52.0,,Personal foul by E. İlyasova (drawn by A. Horford),33,34
165,2,5:46.0,,Turnover by G. Hayward (lost ball; steal by K. Middleton),33,34
166,2,5:41.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by K. Middleton),,35,34
167,2,5:25.0,,G. Hayward makes 2-pt jump shot from 16 ft (assist by K. Irving),35,36
168,2,5:04.0,G. Antetokounmpo makes 2-pt jump shot from 12 ft (assist by E. Bledsoe),,37,36
169,2,4:48.0,,G. Hayward makes 3-pt jump shot from 26 ft,37,39
170,2,4:35.0,P. Connaughton makes 2-pt layup from 1 ft (assist by K. Middleton),,39,39
171,2,4:35.0,,Violation by Team (def goaltending),39,39
172,2,4:24.0,,Shooting foul by P. Connaughton (drawn by G. Hayward),39,39
173,2,4:24.0,,G. Hayward makes free throw 1 of 3,39,40
174,2,4:24.0,,G. Hayward makes free throw 2 of 3,39,41
175,2,4:24.0,D. DiVincenzo enters the game for G. Antetokounmpo,,39,41
176,2,4:24.0,,M. Smart enters the game for M. Morris,39,41
177,2,4:24.0,,G. Hayward makes free throw 3 of 3,39,42
178,2,4:15.0,K. Middleton makes 3-pt jump shot from 25 ft,,42,42
179,2,3:59.0,,S. Ojeleye makes 2-pt dunk from 2 ft (assist by A. Horford),42,44
180,2,3:43.0,D. DiVincenzo makes 2-pt layup from 1 ft (assist by P. Connaughton),,44,44
181,2,3:31.0,,A. Horford makes 3-pt jump shot from 27 ft (assist by K. Irving),44,47
182,2,3:21.0,E. İlyasova misses 3-pt jump shot from 26 ft,,44,47
183,2,3:21.0,,Defensive rebound by S. Ojeleye,44,47
184,2,3:12.0,,Turnover by A. Horford (lost ball; steal by E. Bledsoe),44,47
185,2,3:08.0,D. DiVincenzo makes 2-pt layup from 1 ft (assist by E. Bledsoe),,46,47
186,2,3:08.0,Shooting foul by M. Smart (drawn by D. DiVincenzo),,46,47
187,2,3:08.0,D. DiVincenzo makes free throw 1 of 1,,47,47
188,2,2:56.0,,A. Horford misses 3-pt jump shot from 25 ft,47,47
189,2,2:53.0,,Offensive rebound by A. Horford,47,47
190,2,2:51.0,,K. Irving misses 3-pt jump shot from 23 ft,47,47
191,2,2:49.0,Defensive rebound by E. Bledsoe,,47,47
192,2,2:45.0,E. Bledsoe misses 2-pt layup from 2 ft,,47,47
193,2,2:45.0,,Defensive rebound by K. Irving,47,47
194,2,2:42.0,,A. Horford makes 2-pt dunk from 2 ft (assist by K. Irving),47,49
195,2,2:24.0,K. Middleton makes 2-pt layup from 3 ft,,49,49
196,2,2:01.0,,Turnover by K. Irving (step out of bounds),49,49
197,2,2:01.0,,Boston full timeout,49,49
198,2,2:01.0,G. Antetokounmpo enters the game for P. Connaughton,,49,49
199,2,2:01.0,,T. Rozier enters the game for G. Hayward,49,49
200,2,2:01.0,,J. Tatum enters the game for S. Ojeleye,49,49
201,2,1:43.0,E. İlyasova makes 2-pt layup at rim (assist by G. Antetokounmpo),,51,49
202,2,1:25.0,,K. Irving makes 3-pt jump shot from 23 ft (assist by T. Rozier),51,52
203,2,1:13.0,E. İlyasova misses 2-pt layup from 2 ft (block by K. Irving),,51,52
204,2,1:12.0,,Defensive rebound by Team,51,52
205,2,1:12.0,Loose ball foul by E. Bledsoe (drawn by K. Irving),,51,52
206,2,0:58.0,,K. Irving makes 3-pt jump shot from 27 ft (assist by T. Rozier),51,55
207,2,0:45.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by M. Smart),,51,55
208,2,0:42.0,,Defensive rebound by T. Rozier,51,55
209,2,0:29.0,,A. Horford misses 2-pt hook shot from 8 ft,51,55
210,2,0:27.0,Defensive rebound by D. DiVincenzo,,51,55
211,2,0:04.0,K. Middleton misses 2-pt layup from 1 ft,,51,55
212,2,0:02.0,Offensive rebound by E. İlyasova,,51,55
213,2,0:02.0,E. İlyasova makes 2-pt layup from 1 ft,,53,55
214,2,0:00.0,,M. Smart misses 3-pt jump shot from 36 ft,53,55
215,2,0:00.0,,Offensive rebound by Team,53,55
216,3,11:47.0,,K. Irving makes 3-pt jump shot from 23 ft (assist by G. Hayward),53,58
217,3,11:37.0,Shooting foul by G. Hayward (drawn by G. Antetokounmpo),,53,58
218,3,11:37.0,G. Antetokounmpo makes free throw 1 of 2,,54,58
219,3,11:37.0,G. Antetokounmpo misses free throw 2 of 2,,54,58
220,3,11:37.0,,Defensive rebound by G. Hayward,54,58
221,3,11:23.0,,A. Horford misses 3-pt jump shot from 24 ft,54,58
222,3,11:21.0,Defensive rebound by G. Antetokounmpo,,54,58
223,3,11:11.0,M. Brogdon makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,56,58
224,3,10:59.0,,K. Irving makes 3-pt jump shot from 24 ft,56,61
225,3,10:43.0,E. Bledsoe misses 2-pt layup from 3 ft,,56,61
226,3,10:41.0,,Defensive rebound by S. Ojeleye,56,61
227,3,10:34.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by J. Tatum),56,64
228,3,10:18.0,Personal foul by J. Tatum (drawn by E. Bledsoe),,56,64
229,3,10:18.0,,M. Smart enters the game for G. Hayward,56,64
230,3,10:13.0,K. Middleton misses 3-pt jump shot from 27 ft (block by K. Irving),,56,64
231,3,10:10.0,Offensive rebound by K. Middleton,,56,64
232,3,10:08.0,B. Lopez misses 3-pt jump shot from 26 ft,,56,64
233,3,10:05.0,,Defensive rebound by J. Tatum,56,64
234,3,10:00.0,,J. Tatum makes 3-pt jump shot from 23 ft (assist by K. Irving),56,67
235,3,9:59.0,Milwaukee full timeout,,56,67
236,3,9:44.0,G. Antetokounmpo makes 2-pt jump shot from 15 ft,,58,67
237,3,9:35.0,,Personal foul by E. Bledsoe (drawn by K. Irving),58,67
238,3,9:28.0,,Turnover by A. Horford (bad pass; steal by K. Middleton),58,67
239,3,9:26.0,Personal foul by M. Smart (drawn by K. Middleton),,58,67
240,3,9:15.0,Turnover by G. Antetokounmpo (bad pass),,58,67
241,3,8:59.0,,S. Ojeleye misses 3-pt jump shot from 25 ft,58,67
242,3,8:57.0,Defensive rebound by G. Antetokounmpo,,58,67
243,3,8:50.0,M. Brogdon makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,61,67
244,3,8:42.0,,K. Irving misses 2-pt jump shot from 9 ft (block by M. Brogdon),61,67
245,3,8:40.0,Defensive rebound by M. Brogdon,,61,67
246,3,8:30.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,61,67
247,3,8:27.0,,Defensive rebound by M. Smart,61,67
248,3,8:20.0,,Personal foul by K. Middleton (drawn by J. Tatum),61,67
249,3,8:07.0,,A. Horford makes 2-pt jump shot from 20 ft,61,69
250,3,7:54.0,K. Middleton misses 3-pt jump shot from 26 ft,,61,69
251,3,7:53.0,,Defensive rebound by Team,61,69
252,3,7:37.0,,A. Horford misses 3-pt jump shot from 25 ft,61,69
253,3,7:35.0,Defensive rebound by G. Antetokounmpo,,61,69
254,3,7:26.0,M. Brogdon misses 3-pt jump shot from 26 ft,,61,69
255,3,7:26.0,,Defensive rebound by J. Tatum,61,69
256,3,7:19.0,,S. Ojeleye makes 2-pt dunk from 1 ft (assist by J. Tatum),61,71
257,3,6:58.0,K. Middleton misses 2-pt hook shot from 5 ft,,61,71
258,3,6:56.0,,Defensive rebound by J. Tatum,61,71
259,3,6:45.0,,A. Horford makes 3-pt jump shot from 24 ft (assist by K. Irving),61,74
260,3,6:44.0,Milwaukee full timeout,,61,74
261,3,6:44.0,D. DiVincenzo enters the game for E. Bledsoe,,61,74
262,3,6:44.0,E. İlyasova enters the game for B. Lopez,,61,74
263,3,6:28.0,M. Brogdon makes 3-pt jump shot from 29 ft (assist by D. DiVincenzo),,64,74
264,3,6:14.0,,Personal foul by D. DiVincenzo (drawn by M. Smart),64,74
265,3,6:05.0,,K. Irving makes 2-pt jump shot from 21 ft,64,76
266,3,5:50.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,66,76
267,3,5:50.0,,Violation by Team (def goaltending),66,76
268,3,5:38.0,,K. Irving misses 3-pt jump shot from 26 ft,66,76
269,3,5:35.0,Defensive rebound by G. Antetokounmpo,,66,76
270,3,5:24.0,Personal foul by M. Smart (drawn by G. Antetokounmpo),,66,76
271,3,5:24.0,,M. Morris enters the game for A. Horford,66,76
272,3,5:17.0,Def 3 sec tech foul by Team,,66,76
273,3,5:17.0,K. Middleton makes technical free throw,,67,76
274,3,5:07.0,Personal foul by K. Irving (drawn by G. Antetokounmpo),,67,76
275,3,5:07.0,G. Antetokounmpo misses free throw 1 of 2,,67,76
276,3,5:07.0,Offensive rebound by Team,,67,76
277,3,5:07.0,G. Antetokounmpo misses free throw 2 of 2,,67,76
278,3,5:05.0,,Defensive rebound by J. Tatum,67,76
279,3,4:53.0,,Personal foul by M. Brogdon (drawn by K. Irving),67,76
280,3,4:53.0,J. Henson enters the game for G. Antetokounmpo,,67,76
281,3,4:53.0,,A. Baynes enters the game for S. Ojeleye,67,76
282,3,4:44.0,,M. Morris misses 2-pt layup from 2 ft,67,76
283,3,4:42.0,Defensive rebound by K. Middleton,,67,76
284,3,4:38.0,Turnover by K. Middleton (bad pass; steal by M. Morris),,67,76
285,3,4:33.0,,Personal foul by D. DiVincenzo (drawn by J. Tatum),67,76
286,3,4:33.0,,J. Tatum makes free throw 1 of 2,67,77
287,3,4:33.0,,T. Rozier enters the game for K. Irving,67,77
288,3,4:33.0,,J. Tatum makes free throw 2 of 2,67,78
289,3,4:20.0,K. Middleton misses 3-pt jump shot from 26 ft,,67,78
290,3,4:14.0,,Defensive rebound by T. Rozier,67,78
291,3,4:00.0,,T. Rozier misses 2-pt jump shot from 17 ft,67,78
292,3,3:58.0,Defensive rebound by M. Brogdon,,67,78
293,3,3:55.0,Shooting foul by T. Rozier (drawn by M. Brogdon),,67,78
294,3,3:55.0,M. Brogdon makes free throw 1 of 2,,68,78
295,3,3:55.0,E. Bledsoe enters the game for K. Middleton,,68,78
296,3,3:55.0,M. Brogdon makes free throw 2 of 2,,69,78
297,3,3:55.0,T. Snell enters the game for M. Brogdon,,69,78
298,3,3:38.0,,Personal foul by T. Snell (drawn by A. Baynes),69,78
299,3,3:38.0,,A. Baynes misses free throw 1 of 2,69,78
300,3,3:38.0,,Offensive rebound by Team,69,78
301,3,3:38.0,,A. Baynes makes free throw 2 of 2,69,79
302,3,3:31.0,Personal foul by M. Morris (drawn by E. İlyasova),,69,79
303,3,3:31.0,E. İlyasova makes free throw 1 of 2,,70,79
304,3,3:31.0,E. İlyasova makes free throw 2 of 2,,71,79
305,3,3:14.0,,M. Morris misses 2-pt jump shot from 8 ft,71,79
306,3,3:13.0,,Offensive rebound by M. Morris,71,79
307,3,3:11.0,,M. Morris makes 2-pt layup from 3 ft,71,81
308,3,2:57.0,D. DiVincenzo misses 3-pt jump shot from 27 ft,,71,81
309,3,2:57.0,,Defensive rebound by A. Baynes,71,81
310,3,2:43.0,,A. Baynes makes 3-pt jump shot from 24 ft (assist by M. Morris),71,84
311,3,2:27.0,E. Bledsoe misses 2-pt layup from 4 ft (block by M. Morris),,71,84
312,3,2:24.0,,Defensive rebound by M. Smart,71,84
313,3,2:19.0,,M. Morris misses 3-pt jump shot from 25 ft,71,84
314,3,2:17.0,Defensive rebound by J. Henson,,71,84
315,3,2:09.0,Personal foul by A. Baynes (drawn by J. Henson),,71,84
316,3,2:09.0,J. Henson makes free throw 1 of 2,,72,84
317,3,2:09.0,,G. Hayward enters the game for J. Tatum,72,84
318,3,2:09.0,J. Henson misses free throw 2 of 2,,72,84
319,3,2:09.0,,Defensive rebound by M. Morris,72,84
320,3,1:52.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by G. Hayward),72,87
321,3,1:33.0,J. Henson makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),,75,87
322,3,1:16.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by G. Hayward),75,90
323,3,1:04.0,E. Bledsoe makes 2-pt jump shot from 7 ft,,77,90
324,3,0:42.0,,G. Hayward misses 2-pt layup at rim,77,90
325,3,0:41.0,,Offensive rebound by G. Hayward,77,90
326,3,0:41.0,,G. Hayward makes 2-pt layup from 1 ft,77,92
327,3,0:32.0,Shooting foul by T. Rozier (drawn by E. Bledsoe),,77,92
328,3,0:32.0,E. Bledsoe makes free throw 1 of 2,,78,92
329,3,0:32.0,G. Antetokounmpo enters the game for E. İlyasova,,78,92
330,3,0:32.0,,S. Ojeleye enters the game for M. Smart,78,92
331,3,0:32.0,E. Bledsoe misses free throw 2 of 2,,78,92
332,3,0:32.0,,Defensive rebound by Team,78,92
333,3,0:13.0,,Personal foul by G. Antetokounmpo (drawn by A. Baynes),78,92
334,3,0:13.0,,A. Baynes misses free throw 1 of 2,78,92
335,3,0:13.0,,Offensive rebound by Team,78,92
336,3,0:13.0,,M. Smart enters the game for G. Hayward,78,92
337,3,0:13.0,,A. Baynes makes free throw 2 of 2,78,93
338,3,0:04.0,G. Antetokounmpo misses 2-pt layup from 4 ft,,78,93
339,3,0:02.0,,Defensive rebound by A. Baynes,78,93
340,3,0:02.0,,Boston full timeout,78,93
341,3,0:02.0,B. Lopez enters the game for T. Snell,,78,93
342,3,0:02.0,,A. Horford enters the game for A. Baynes,78,93
343,3,0:02.0,,K. Irving enters the game for S. Ojeleye,78,93
344,3,0:00.0,,T. Rozier misses 3-pt jump shot from 29 ft,78,93
345,3,0:00.0,,Offensive rebound by Team,78,93
346,4,11:49.0,Personal foul by T. Rozier (drawn by G. Antetokounmpo),,78,93
347,4,11:40.0,Shooting foul by S. Ojeleye (drawn by E. Bledsoe),,78,93
348,4,11:40.0,E. Bledsoe misses free throw 1 of 3,,78,93
349,4,11:40.0,Offensive rebound by Team,,78,93
350,4,11:40.0,E. Bledsoe makes free throw 2 of 3,,79,93
351,4,11:40.0,E. Bledsoe makes free throw 3 of 3,,80,93
352,4,11:23.0,,T. Rozier misses 2-pt layup from 3 ft,80,93
353,4,11:21.0,Defensive rebound by B. Lopez,,80,93
354,4,11:13.0,T. Snell makes 2-pt layup from 2 ft (assist by E. Bledsoe),,82,93
355,4,10:57.0,,A. Baynes misses 3-pt jump shot from 25 ft,82,93
356,4,10:54.0,Defensive rebound by G. Antetokounmpo,,82,93
357,4,10:51.0,Shooting foul by S. Ojeleye (drawn by G. Antetokounmpo),,82,93
358,4,10:51.0,G. Antetokounmpo makes free throw 1 of 2,,83,93
359,4,10:51.0,,K. Irving enters the game for S. Ojeleye,83,93
360,4,10:51.0,G. Antetokounmpo makes free throw 2 of 2,,84,93
361,4,10:39.0,,T. Rozier misses 3-pt jump shot from 25 ft,84,93
362,4,10:35.0,Defensive rebound by B. Lopez,,84,93
363,4,10:26.0,G. Antetokounmpo makes 2-pt dunk from 1 ft,,86,93
364,4,10:25.0,,Boston full timeout,86,93
365,4,10:11.0,,K. Irving misses 3-pt jump shot from 25 ft,86,93
366,4,10:09.0,,Offensive rebound by M. Morris,86,93
367,4,10:07.0,,Personal foul by T. Snell (drawn by M. Morris),86,93
368,4,9:58.0,,Turnover by M. Morris (bad pass; steal by G. Antetokounmpo),86,93
369,4,9:44.0,Def 3 sec tech foul by Team,,86,93
370,4,9:44.0,T. Snell makes technical free throw,,87,93
371,4,9:44.0,,A. Horford enters the game for A. Baynes,87,93
372,4,9:44.0,,J. Tatum enters the game for G. Hayward,87,93
373,4,9:31.0,T. Snell makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),,90,93
