,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,GOLDEN STATE_ACTION,SAN ANTONIO_SCORE,GOLDEN STATE_SCORE
81,1,2:48.0,,Defensive rebound by S. Curry,26,28
82,1,2:37.0,,S. Curry misses 2-pt jump shot from 8 ft,26,28
83,1,2:36.0,Defensive rebound by L. Walker,,26,28
84,1,2:19.0,L. Walker misses 3-pt jump shot from 26 ft,,26,28
85,1,2:17.0,,Defensive rebound by A. Iguodala,26,28
86,1,2:06.0,,A. McKinnie makes 2-pt layup from 2 ft (assist by K. Durant),26,30
87,1,2:06.0,San Antonio full timeout,,26,30
88,1,2:06.0,P. Gasol enters the game for M. Belinelli,,26,30
89,1,2:06.0,R. Gay enters the game for J. Poeltl,,26,30
90,1,2:06.0,,D. Green enters the game for S. Curry,26,30
91,1,1:49.0,B. Forbes makes 2-pt jump shot from 18 ft (assist by P. Gasol),,28,30
92,1,1:28.0,,A. Iguodala misses 3-pt jump shot from 26 ft,28,30
93,1,1:26.0,Defensive rebound by P. Gasol,,28,30
94,1,1:15.0,Shooting foul by A. McKinnie (drawn by P. Gasol),,28,30
95,1,1:15.0,P. Gasol misses free throw 1 of 2,,28,30
96,1,1:15.0,Offensive rebound by Team,,28,30
97,1,1:15.0,P. Gasol makes free throw 2 of 2,,29,30
98,1,1:07.0,,D. Green misses 3-pt jump shot from 23 ft,29,30
99,1,1:05.0,,Offensive rebound by A. McKinnie,29,30
100,1,0:53.0,,D. Green makes 3-pt jump shot from 27 ft (assist by K. Durant),29,33
101,1,0:46.0,Turnover by B. Forbes (palming),,29,33
102,1,0:35.0,,K. Looney misses 2-pt layup from 4 ft (block by P. Gasol),29,33
103,1,0:33.0,Defensive rebound by P. Gasol,,29,33
104,1,0:11.0,R. Gay makes 2-pt jump shot from 10 ft,,31,33
105,1,0:06.0,,Personal foul by R. Gay (drawn by K. Durant),31,33
106,1,0:06.0,D. Bertāns enters the game for P. Gasol,,31,33
107,1,0:06.0,,S. Curry enters the game for K. Looney,31,33
108,1,0:06.0,,K. Thompson enters the game for A. McKinnie,31,33
109,1,0:06.0,,Turnover by D. Green (bad pass; steal by L. Walker),31,33
110,1,0:00.0,L. Walker misses 2-pt jump shot from 3 ft,,31,33
111,1,0:00.0,Offensive rebound by Team,,31,33
112,2,11:42.0,P. Gasol misses 2-pt jump shot from 11 ft (block by D. Cousins),,31,33
113,2,11:40.0,,Defensive rebound by D. Cousins,31,33
114,2,11:25.0,,A. Iguodala makes 2-pt dunk from 2 ft (assist by K. Thompson),31,35
115,2,11:24.0,San Antonio full timeout,,31,35
116,2,11:07.0,R. Gay misses 2-pt jump shot from 16 ft,,31,35
117,2,11:05.0,,Defensive rebound by D. Green,31,35
118,2,10:45.0,,D. Green misses 2-pt hook shot from 7 ft,31,35
119,2,10:44.0,Defensive rebound by D. Cunningham,,31,35
120,2,10:32.0,B. Forbes misses 2-pt jump shot from 12 ft,,31,35
121,2,10:30.0,,Defensive rebound by A. Iguodala,31,35
122,2,10:30.0,,Personal foul by B. Forbes (drawn by S. Livingston),31,35
123,2,10:22.0,,K. Thompson makes 2-pt jump shot from 18 ft (assist by A. Iguodala),31,37
124,2,9:56.0,L. Walker misses 2-pt jump shot from 13 ft (block by S. Livingston),,31,37
125,2,9:54.0,,Defensive rebound by D. Green,31,37
126,2,9:48.0,,Turnover by K. Thompson (out of bounds lost ball),31,37
127,2,9:48.0,D. Bertāns enters the game for B. Forbes,,31,37
128,2,9:48.0,P. Mills enters the game for L. Walker,,31,37
129,2,9:39.0,Turnover by P. Mills (bad pass; steal by K. Thompson),,31,37
130,2,9:33.0,,K. Thompson makes 3-pt jump shot from 29 ft,31,40
131,2,9:20.0,R. Gay misses 2-pt jump shot from 9 ft (block by K. Thompson),,31,40
132,2,9:18.0,,Defensive rebound by S. Livingston,31,40
133,2,9:12.0,,S. Livingston makes 2-pt jump shot from 12 ft (assist by A. Iguodala),31,42
134,2,8:58.0,Turnover by R. Gay (bad pass; steal by S. Livingston),,31,42
135,2,8:47.0,,Personal foul by D. Bertāns (drawn by S. Livingston),31,42
136,2,8:47.0,M. Belinelli enters the game for D. Cunningham,,31,42
137,2,8:47.0,,A. McKinnie enters the game for A. Iguodala,31,42
138,2,8:39.0,,Shooting foul by R. Gay (drawn by D. Cousins),31,42
139,2,8:39.0,,D. Cousins misses free throw 1 of 2,31,42
140,2,8:39.0,,Offensive rebound by Team,31,42
141,2,8:39.0,J. Poeltl enters the game for P. Gasol,,31,42
142,2,8:39.0,,D. Cousins misses free throw 2 of 2,31,42
143,2,8:38.0,Defensive rebound by R. Gay,,31,42
144,2,8:31.0,D. Bertāns makes 3-pt jump shot from 27 ft (assist by R. Gay),,34,42
145,2,8:16.0,,Personal foul by J. Poeltl (drawn by D. Cousins),34,42
146,2,8:11.0,,Personal foul by M. Belinelli (drawn by D. Cousins),34,42
147,2,8:11.0,,D. Cousins misses free throw 1 of 2,34,42
148,2,8:11.0,,Offensive rebound by Team,34,42
149,2,8:11.0,,S. Curry enters the game for D. Green,34,42
150,2,8:11.0,,D. Cousins makes free throw 2 of 2,34,43
151,2,8:01.0,R. Gay misses 3-pt jump shot from 24 ft,,34,43
152,2,7:59.0,,Defensive rebound by Team,34,43
153,2,7:45.0,,A. McKinnie misses 3-pt jump shot from 22 ft,34,43
154,2,7:43.0,Defensive rebound by P. Mills,,34,43
155,2,7:39.0,Shooting foul by A. McKinnie (drawn by D. Bertāns),,34,43
156,2,7:39.0,D. Bertāns makes free throw 1 of 2,,35,43
157,2,7:39.0,,K. Looney enters the game for D. Cousins,35,43
158,2,7:39.0,D. Bertāns makes free throw 2 of 2,,36,43
159,2,7:26.0,,S. Curry misses 3-pt jump shot from 28 ft,36,43
160,2,7:24.0,,Offensive rebound by S. Curry,36,43
161,2,7:24.0,,Turnover by S. Curry (traveling),36,43
162,2,7:17.0,P. Mills misses 3-pt jump shot from 26 ft,,36,43
163,2,7:15.0,,Defensive rebound by S. Livingston,36,43
164,2,7:02.0,,A. McKinnie misses 2-pt jump shot from 7 ft,36,43
165,2,7:00.0,,Offensive rebound by K. Looney,36,43
166,2,7:00.0,,K. Looney misses 2-pt layup at rim,36,43
167,2,6:59.0,,Offensive rebound by K. Looney,36,43
168,2,6:59.0,,K. Looney makes 2-pt layup at rim,36,45
169,2,6:43.0,R. Gay makes 2-pt layup from 2 ft (assist by J. Poeltl),,38,45
170,2,6:29.0,,Offensive foul by A. McKinnie (drawn by P. Mills),38,45
171,2,6:29.0,,Turnover by A. McKinnie (offensive foul),38,45
172,2,6:10.0,Shooting foul by A. McKinnie (drawn by R. Gay),,38,45
173,2,6:10.0,R. Gay makes free throw 1 of 2,,39,45
174,2,6:10.0,,K. Durant enters the game for A. McKinnie,39,45
175,2,6:10.0,,D. Green enters the game for K. Thompson,39,45
176,2,6:10.0,R. Gay makes free throw 2 of 2,,40,45
177,2,5:57.0,,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),40,47
178,2,5:39.0,P. Mills misses 3-pt jump shot from 23 ft,,40,47
179,2,5:37.0,,Defensive rebound by K. Durant,40,47
180,2,5:31.0,,K. Looney makes 2-pt dunk from 2 ft (assist by S. Curry),40,49
181,2,5:09.0,R. Gay makes 3-pt jump shot from 25 ft,,43,49
182,2,4:53.0,,K. Durant misses 2-pt jump shot from 11 ft,43,49
183,2,4:52.0,Defensive rebound by D. Bertāns,,43,49
184,2,4:42.0,R. Gay makes 2-pt layup from 1 ft (assist by D. Bertāns),,45,49
185,2,4:33.0,,S. Curry misses 3-pt jump shot from 26 ft (block by D. Bertāns),45,49
186,2,4:31.0,Defensive rebound by R. Gay,,45,49
187,2,4:26.0,D. Bertāns misses 3-pt jump shot from 27 ft,,45,49
188,2,4:24.0,,Defensive rebound by K. Durant,45,49
189,2,4:17.0,,Golden State full timeout,45,49
190,2,4:17.0,B. Forbes enters the game for R. Gay,,45,49
191,2,4:17.0,,A. Iguodala enters the game for S. Livingston,45,49
192,2,4:17.0,,K. Thompson enters the game for K. Looney,45,49
193,2,4:12.0,,K. Durant misses 2-pt layup from 2 ft,45,49
194,2,4:11.0,Defensive rebound by J. Poeltl,,45,49
195,2,4:00.0,D. Bertāns misses 2-pt hook shot from 12 ft,,45,49
196,2,3:59.0,,Defensive rebound by K. Durant,45,49
197,2,3:53.0,,K. Thompson makes 2-pt layup from 2 ft (assist by K. Durant),45,51
198,2,3:44.0,M. Belinelli misses 3-pt jump shot from 26 ft,,45,51
199,2,3:42.0,,Defensive rebound by D. Green,45,51
200,2,3:38.0,,Shooting foul by M. Belinelli (drawn by K. Durant),45,51
201,2,3:38.0,,K. Durant makes free throw 1 of 2,45,52
202,2,3:38.0,,K. Durant makes free throw 2 of 2,45,53
203,2,3:26.0,Shooting foul by A. Iguodala (drawn by D. Bertāns),,45,53
204,2,3:26.0,D. Bertāns makes free throw 1 of 2,,46,53
205,2,3:26.0,D. Bertāns makes free throw 2 of 2,,47,53
206,2,3:12.0,,Turnover by S. Curry (lost ball; steal by J. Poeltl),47,53
207,2,3:04.0,P. Mills makes 3-pt jump shot from 23 ft (assist by B. Forbes),,50,53
208,2,3:01.0,,Golden State full timeout,50,53
209,2,3:01.0,L. Walker enters the game for P. Mills,,50,53
210,2,2:50.0,,A. Iguodala makes 2-pt dunk from 1 ft (assist by D. Green),50,55
211,2,2:33.0,Turnover by J. Poeltl (bad pass; steal by K. Thompson),,50,55
212,2,2:30.0,,K. Thompson makes 2-pt layup from 1 ft,50,57
213,2,2:16.0,M. Belinelli misses 2-pt layup from 6 ft,,50,57
214,2,2:15.0,,Defensive rebound by A. Iguodala,50,57
215,2,2:10.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Thompson),50,60
216,2,1:59.0,Turnover by M. Belinelli (bad pass; steal by S. Curry),,50,60
217,2,1:49.0,,S. Curry makes 2-pt layup from 2 ft,50,62
218,2,1:32.0,Turnover by B. Forbes (bad pass; steal by D. Green),,50,62
219,2,1:26.0,,A. Iguodala makes 2-pt dunk from 2 ft (assist by K. Thompson),50,64
220,2,1:22.0,San Antonio full timeout,,50,64
221,2,1:22.0,D. Cunningham enters the game for L. Walker,,50,64
222,2,1:03.0,D. Cunningham makes 2-pt hook shot from 5 ft (assist by J. Poeltl),,52,64
223,2,0:45.0,,A. Iguodala makes 2-pt layup from 2 ft (assist by S. Curry),52,66
224,2,0:27.0,J. Poeltl misses 2-pt hook shot from 10 ft,,52,66
225,2,0:26.0,,Defensive rebound by K. Durant,52,66
226,2,0:01.0,,Turnover by Team (shot clock),52,66
227,2,0:00.0,B. Forbes misses 3-pt jump shot from 47 ft (block by S. Curry),,52,66
228,2,0:00.0,Offensive rebound by Team,,52,66
229,3,11:46.0,R. Gay makes 2-pt jump shot from 20 ft (assist by J. Poeltl),,54,66
230,3,11:36.0,,Turnover by D. Green (bad pass; steal by J. Poeltl),54,66
231,3,11:20.0,R. Gay misses 2-pt jump shot from 21 ft,,54,66
232,3,11:19.0,,Defensive rebound by D. Cousins,54,66
233,3,11:12.0,,Offensive foul by D. Cousins (drawn by J. Poeltl),54,66
234,3,11:12.0,,Turnover by D. Cousins (offensive foul),54,66
235,3,11:06.0,Personal foul by D. Cousins (drawn by J. Poeltl),,54,66
236,3,11:04.0,Personal foul by S. Curry (drawn by P. Mills),,54,66
237,3,11:02.0,P. Mills makes 3-pt jump shot from 26 ft (assist by R. Gay),,57,66
238,3,10:44.0,,Shooting foul by J. Poeltl (drawn by D. Cousins),57,66
239,3,10:44.0,,D. Cousins makes free throw 1 of 2,57,67
240,3,10:44.0,,D. Cousins makes free throw 2 of 2,57,68
241,3,10:37.0,P. Mills makes 2-pt layup from 1 ft,,59,68
242,3,10:32.0,,Personal foul by J. Poeltl (drawn by D. Cousins),59,68
243,3,10:32.0,D. Eubanks enters the game for J. Poeltl,,59,68
244,3,10:27.0,,D. Green makes 2-pt dunk from 2 ft (assist by D. Cousins),59,70
245,3,10:20.0,Turnover by P. Mills (bad pass; steal by D. Green),,59,70
246,3,10:10.0,,K. Durant makes 2-pt dunk from 1 ft (assist by K. Thompson),59,72
247,3,10:10.0,San Antonio full timeout,,59,72
248,3,9:56.0,P. Mills misses 3-pt jump shot from 26 ft,,59,72
249,3,9:54.0,,Defensive rebound by D. Cousins,59,72
250,3,9:48.0,,K. Thompson makes 2-pt layup from 9 ft (assist by K. Durant),59,74
251,3,9:39.0,D. Bertāns makes 3-pt jump shot from 23 ft (assist by P. Mills),,62,74
252,3,9:22.0,,Offensive foul by D. Cousins (drawn by R. Gay),62,74
253,3,9:22.0,,Turnover by D. Cousins (offensive foul),62,74
254,3,9:13.0,P. Mills makes 2-pt layup from 1 ft (assist by R. Gay),,64,74
255,3,9:01.0,,D. Cousins makes 2-pt layup from 3 ft,64,76
256,3,9:01.0,,Shooting foul by D. Eubanks (drawn by D. Cousins),64,76
257,3,9:01.0,,D. Cousins makes free throw 1 of 1,64,77
258,3,8:53.0,P. Mills misses 2-pt jump shot from 20 ft,,64,77
259,3,8:52.0,,Defensive rebound by D. Green,64,77
260,3,8:40.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Thompson),64,80
261,3,8:25.0,Turnover by D. Bertāns (bad pass; steal by K. Durant),,64,80
262,3,8:21.0,,D. Green makes 2-pt dunk from 1 ft (assist by S. Curry),64,82
263,3,8:05.0,Turnover by R. Gay (bad pass; steal by S. Curry),,64,82
264,3,7:58.0,,K. Durant makes 2-pt dunk from 1 ft (assist by S. Curry),64,84
265,3,7:58.0,San Antonio full timeout,,64,84
266,3,7:58.0,D. Cunningham enters the game for M. Belinelli,,64,84
267,3,7:58.0,B. Forbes enters the game for D. Bertāns,,64,84
268,3,7:58.0,Q. Pondexter enters the game for R. Gay,,64,84
269,3,7:58.0,L. Walker enters the game for P. Mills,,64,84
270,3,7:43.0,B. Forbes misses 3-pt jump shot from 27 ft,,64,84
271,3,7:41.0,,Defensive rebound by D. Green,64,84
272,3,7:31.0,,Shooting foul by D. Eubanks (drawn by D. Cousins),64,84
273,3,7:31.0,,D. Cousins makes free throw 1 of 2,64,85
274,3,7:31.0,C. Metu enters the game for D. Eubanks,,64,85
275,3,7:31.0,,D. Cousins makes free throw 2 of 2,64,86
276,3,7:14.0,Q. Pondexter makes 2-pt layup from 3 ft (assist by L. Walker),,66,86
277,3,7:00.0,,Turnover by S. Curry (bad pass; steal by L. Walker),66,86
278,3,7:00.0,Personal foul by D. Green (drawn by L. Walker),,66,86
279,3,6:39.0,B. Forbes misses 2-pt jump shot from 21 ft,,66,86
280,3,6:35.0,,Defensive rebound by D. Cousins,66,86
281,3,6:28.0,,D. Green misses 3-pt jump shot from 27 ft,66,86
282,3,6:24.0,Defensive rebound by B. Forbes,,66,86
283,3,6:13.0,L. Walker misses 2-pt layup from 4 ft,,66,86
284,3,6:12.0,Offensive rebound by D. Cunningham,,66,86
285,3,6:12.0,D. Cunningham makes 2-pt layup at rim,,68,86
286,3,6:07.0,,Personal foul by C. Metu (drawn by D. Cousins),68,86
287,3,6:07.0,,D. Cousins misses free throw 1 of 2,68,86
288,3,6:07.0,,Offensive rebound by Team,68,86
289,3,6:07.0,D. Eubanks enters the game for C. Metu,,68,86
290,3,6:07.0,,D. Cousins makes free throw 2 of 2,68,87
291,3,5:45.0,D. Cunningham misses 3-pt jump shot from 23 ft (block by D. Cousins),,68,87
292,3,5:43.0,,Defensive rebound by S. Curry,68,87
293,3,5:40.0,,Shooting foul by D. Eubanks (drawn by D. Cousins),68,87
294,3,5:40.0,,D. Cousins makes free throw 1 of 2,68,88
295,3,5:40.0,,D. Cousins makes free throw 2 of 2,68,89
296,3,5:22.0,Shooting foul by D. Green (drawn by D. Eubanks),,68,89
297,3,5:22.0,D. Eubanks makes free throw 1 of 2,,69,89
298,3,5:22.0,,A. Iguodala enters the game for D. Cousins,69,89
299,3,5:22.0,,K. Looney enters the game for D. Green,69,89
300,3,5:22.0,D. Eubanks makes free throw 2 of 2,,70,89
301,3,5:01.0,,K. Looney makes 2-pt layup from 2 ft (assist by A. Iguodala),70,91
302,3,5:01.0,,Shooting foul by Q. Pondexter (drawn by K. Looney),70,91
303,3,5:01.0,,K. Looney makes free throw 1 of 1,70,92
304,3,4:47.0,D. Eubanks makes 2-pt hook shot from 7 ft,,72,92
305,3,4:47.0,Shooting foul by K. Looney (drawn by D. Eubanks),,72,92
306,3,4:47.0,D. Eubanks makes free throw 1 of 1,,73,92
307,3,4:34.0,,S. Curry makes 2-pt layup from 1 ft (assist by K. Durant),73,94
308,3,4:34.0,,Shooting foul by D. Cunningham (drawn by S. Curry),73,94
309,3,4:34.0,,S. Curry misses free throw 1 of 1,73,94
310,3,4:32.0,Defensive rebound by D. Cunningham,,73,94
311,3,4:14.0,B. Forbes makes 3-pt jump shot from 29 ft (assist by Q. Pondexter),,76,94
312,3,3:57.0,,K. Thompson makes 2-pt jump shot from 12 ft (assist by S. Curry),76,96
313,3,3:44.0,L. Walker misses 2-pt jump shot from 19 ft,,76,96
314,3,3:43.0,,Defensive rebound by K. Durant,76,96
315,3,3:36.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by K. Durant),76,99
316,3,3:17.0,Turnover by B. Forbes (bad pass; steal by K. Durant),,76,99
317,3,3:12.0,,S. Curry makes 2-pt layup from 2 ft (assist by K. Durant),76,101
318,3,3:00.0,L. Walker misses 2-pt jump shot from 18 ft,,76,101
319,3,2:59.0,,Defensive rebound by K. Durant,76,101
320,3,2:53.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by K. Durant),76,104
321,3,2:28.0,B. Forbes makes 3-pt jump shot from 29 ft (assist by D. Cunningham),,79,104
322,3,2:14.0,,A. Iguodala makes 3-pt jump shot from 23 ft (assist by S. Curry),79,107
323,3,2:04.0,Personal foul by S. Curry (drawn by B. Forbes),,79,107
324,3,2:04.0,B. Forbes makes free throw 1 of 2,,80,107
325,3,2:04.0,M. Belinelli enters the game for L. Walker,,80,107
326,3,2:04.0,,J. Jerebko enters the game for K. Thompson,80,107
327,3,2:04.0,B. Forbes makes free throw 2 of 2,,81,107
328,3,2:00.0,,S. Curry makes 3-pt jump shot from 28 ft (assist by K. Durant),81,110
329,3,1:48.0,B. Forbes misses 2-pt jump shot from 20 ft,,81,110
330,3,1:47.0,,Defensive rebound by K. Durant,81,110
331,3,1:37.0,,K. Durant makes 2-pt dunk from 1 ft (assist by A. Iguodala),81,112
332,3,1:35.0,San Antonio full timeout,,81,112
333,3,1:35.0,,Q. Cook enters the game for S. Curry,81,112
334,3,1:35.0,,S. Livingston enters the game for K. Durant,81,112
335,3,1:26.0,B. Forbes misses 2-pt jump shot from 17 ft,,81,112
336,3,1:25.0,,Defensive rebound by A. Iguodala,81,112
337,3,1:03.0,,K. Looney makes 2-pt jump shot from 17 ft (assist by J. Jerebko),81,114
338,3,1:03.0,L. Walker enters the game for B. Forbes,,81,114
339,3,0:40.0,Q. Pondexter makes 2-pt layup from 3 ft,,83,114
340,3,0:26.0,,A. Iguodala misses 3-pt jump shot from 26 ft,83,114
341,3,0:24.0,,Offensive rebound by K. Looney,83,114
342,3,0:23.0,,K. Looney misses 2-pt layup from 4 ft,83,114
343,3,0:22.0,,Offensive rebound by J. Jerebko,83,114
344,3,0:22.0,,J. Jerebko misses 2-pt layup from 1 ft,83,114
345,3,0:22.0,,Offensive rebound by K. Looney,83,114
346,3,0:22.0,,Shooting foul by D. Cunningham (drawn by K. Looney),83,114
347,3,0:22.0,,K. Looney misses free throw 1 of 2,83,114
348,3,0:22.0,,Offensive rebound by Team,83,114
349,3,0:22.0,,K. Looney makes free throw 2 of 2,83,115
350,3,0:03.0,Turnover by D. Eubanks (out of bounds lost ball),,83,115
351,3,0:00.0,,Q. Cook misses 2-pt layup from 5 ft (block by D. Eubanks),83,115
352,3,0:00.0,,Offensive rebound by Team,83,115
353,4,11:37.0,,S. Livingston misses 2-pt jump shot from 13 ft,83,115
354,4,11:36.0,Defensive rebound by D. Cunningham,,83,115
355,4,11:14.0,Q. Pondexter makes 2-pt dunk from 1 ft (assist by C. Metu),,85,115
356,4,10:50.0,,J. Bell misses 2-pt jump shot from 16 ft,85,115
357,4,10:49.0,Defensive rebound by C. Metu,,85,115
358,4,10:37.0,Shooting foul by J. Bell (drawn by D. Cunningham),,85,115
359,4,10:37.0,D. Cunningham makes free throw 1 of 2,,86,115
360,4,10:37.0,D. Cunningham makes free throw 2 of 2,,87,115
361,4,10:25.0,,Q. Cook misses 2-pt jump shot from 20 ft,87,115
362,4,10:24.0,Defensive rebound by L. Walker,,87,115
363,4,10:12.0,Personal foul by K. Looney (drawn by D. Eubanks),,87,115
364,4,10:06.0,Turnover by L. Walker (bad pass; steal by J. Bell),,87,115
365,4,10:01.0,,J. Jerebko misses 3-pt jump shot from 29 ft,87,115
366,4,9:59.0,Defensive rebound by C. Metu,,87,115
367,4,9:44.0,Q. Pondexter misses 2-pt layup from 4 ft,,87,115
368,4,9:43.0,,Defensive rebound by J. Bell,87,115
369,4,9:37.0,,S. Livingston makes 2-pt layup from 3 ft,87,117
370,4,9:11.0,Q. Pondexter misses 3-pt jump shot from 32 ft,,87,117
371,4,9:09.0,,Defensive rebound by Q. Cook,87,117
372,4,8:59.0,,J. Bell makes 2-pt dunk from 1 ft (assist by Q. Cook),87,119
373,4,8:59.0,,M. Derrickson enters the game for S. Livingston,87,119
374,4,8:59.0,,A. McKinnie enters the game for K. Looney,87,119
375,4,8:39.0,C. Metu misses 2-pt jump shot from 11 ft,,87,119
376,4,8:38.0,,Defensive rebound by J. Jerebko,87,119
