,QUARTER,TIME_REMAINING,MIAMI_ACTION,NEW YORK_ACTION,MIAMI_SCORE,NEW YORK_SCORE
48,1,5:39.0,,D. Dotson makes free throw 2 of 2,19,20
49,1,5:15.0,G. Dragić misses 2-pt layup from 2 ft,,19,20
50,1,5:13.0,,Defensive rebound by M. Robinson,19,20
51,1,4:53.0,,K. Knox misses 2-pt jump shot from 10 ft,19,20
52,1,4:51.0,Defensive rebound by K. Olynyk,,19,20
53,1,4:38.0,D. Waiters misses 2-pt layup from 3 ft (block by M. Robinson),,19,20
54,1,4:37.0,Offensive rebound by Team,,19,20
55,1,4:37.0,D. Wade enters the game for G. Dragić,,19,20
56,1,4:37.0,,L. Thomas enters the game for L. Kornet,19,20
57,1,4:32.0,D. Waiters makes 3-pt jump shot from 23 ft,,22,20
58,1,4:19.0,,D. Dotson misses 3-pt jump shot from 24 ft,22,20
59,1,4:17.0,Defensive rebound by K. Olynyk,,22,20
60,1,4:06.0,Personal foul by L. Thomas (drawn by B. Adebayo),,22,20
61,1,4:06.0,J. Johnson enters the game for D. Jones,,22,20
62,1,4:06.0,D. Robinson enters the game for K. Olynyk,,22,20
63,1,4:06.0,,D. Smith enters the game for D. Dotson,22,20
64,1,3:56.0,Turnover by D. Robinson (bad pass; steal by M. Robinson),,22,20
65,1,3:56.0,,Personal foul by D. Robinson (drawn by E. Mudiay),22,20
66,1,3:56.0,,E. Mudiay makes free throw 1 of 2,22,21
67,1,3:56.0,,E. Mudiay makes free throw 2 of 2,22,22
68,1,3:47.0,Turnover by D. Wade (bad pass; steal by M. Robinson),,22,22
69,1,3:41.0,,K. Knox misses 3-pt jump shot from 25 ft,22,22
70,1,3:39.0,,Offensive rebound by M. Robinson,22,22
71,1,3:37.0,,M. Robinson makes 2-pt layup from 1 ft,22,24
72,1,3:30.0,D. Wade misses 2-pt jump shot from 13 ft,,22,24
73,1,3:29.0,,Defensive rebound by E. Mudiay,22,24
74,1,3:22.0,,E. Mudiay misses 2-pt layup from 3 ft (block by D. Waiters),22,24
75,1,3:19.0,,Offensive rebound by E. Mudiay,22,24
76,1,3:18.0,,E. Mudiay makes 2-pt layup from 1 ft,22,26
77,1,2:54.0,D. Waiters misses 3-pt jump shot from 25 ft,,22,26
78,1,2:53.0,,Defensive rebound by D. Smith,22,26
79,1,2:47.0,,Offensive foul by D. Smith (drawn by D. Robinson),22,26
80,1,2:47.0,,Turnover by D. Smith (offensive foul),22,26
81,1,2:47.0,Miami full timeout,,22,26
82,1,2:47.0,H. Whiteside enters the game for B. Adebayo,,22,26
83,1,2:32.0,D. Wade makes 2-pt layup from 2 ft,,24,26
84,1,2:21.0,,D. Smith makes 2-pt layup from 1 ft (assist by E. Mudiay),24,28
85,1,2:11.0,D. Wade misses 2-pt jump shot from 8 ft (block by M. Robinson),,24,28
86,1,2:09.0,,Defensive rebound by M. Robinson,24,28
87,1,2:03.0,,Turnover by E. Mudiay (bad pass; steal by H. Whiteside),24,28
88,1,1:48.0,Shooting foul by M. Robinson (drawn by H. Whiteside),,24,28
89,1,1:48.0,G. Dragić enters the game for D. Waiters,,24,28
90,1,1:48.0,,K. Allen enters the game for E. Mudiay,24,28
91,1,1:48.0,,L. Kornet enters the game for M. Robinson,24,28
92,1,1:48.0,H. Whiteside makes free throw 1 of 2,,25,28
93,1,1:48.0,H. Whiteside misses free throw 2 of 2,,25,28
94,1,1:46.0,,Defensive rebound by L. Kornet,25,28
95,1,1:34.0,,K. Allen makes 2-pt layup from 2 ft (assist by L. Kornet),25,30
96,1,1:34.0,,Shooting foul by D. Wade (drawn by K. Allen),25,30
97,1,1:34.0,,K. Allen makes free throw 1 of 1,25,31
98,1,1:24.0,,Violation by Team (kicked ball),25,31
99,1,1:12.0,G. Dragić misses 3-pt jump shot from 25 ft,,25,31
100,1,1:09.0,,Defensive rebound by Team,25,31
101,1,0:53.0,,D. Smith makes 2-pt jump shot from 7 ft (assist by L. Thomas),25,33
102,1,0:40.0,H. Whiteside makes 2-pt hook shot from 7 ft (assist by J. Johnson),,27,33
103,1,0:22.0,,L. Kornet misses 3-pt jump shot from 26 ft,27,33
104,1,0:19.0,Defensive rebound by H. Whiteside,,27,33
105,1,0:03.0,Shooting foul by K. Allen (drawn by D. Wade),,27,33
106,1,0:03.0,B. Adebayo enters the game for G. Dragić,,27,33
107,1,0:03.0,D. Jones enters the game for D. Robinson,,27,33
108,1,0:03.0,D. Wade makes free throw 1 of 2,,28,33
109,1,0:03.0,D. Wade makes free throw 2 of 2,,29,33
110,1,0:01.0,,D. Smith misses 2-pt layup from 9 ft,29,33
111,1,0:01.0,,Offensive rebound by Team,29,33
112,2,11:46.0,,L. Thomas misses 3-pt jump shot from 26 ft,29,33
113,2,11:44.0,,Offensive rebound by D. Smith,29,33
114,2,11:39.0,,D. Smith misses 3-pt jump shot from 25 ft,29,33
115,2,11:36.0,Defensive rebound by Team,,29,33
116,2,11:34.0,Turnover by D. Wade (bad pass; steal by D. Dotson),,29,33
117,2,11:31.0,,D. Smith makes 2-pt dunk at rim (assist by D. Dotson),29,35
118,2,11:13.0,D. Robinson misses 3-pt jump shot from 30 ft,,29,35
119,2,11:11.0,,Defensive rebound by L. Kornet,29,35
120,2,11:04.0,,K. Allen makes 2-pt layup from 2 ft,29,37
121,2,10:50.0,H. Whiteside misses 2-pt layup from 2 ft,,29,37
122,2,10:48.0,,Defensive rebound by D. Dotson,29,37
123,2,10:41.0,,L. Thomas misses 2-pt jump shot from 9 ft,29,37
124,2,10:39.0,Defensive rebound by J. Johnson,,29,37
125,2,10:31.0,H. Whiteside makes 2-pt layup from 1 ft (assist by G. Dragić),,31,37
126,2,10:18.0,,D. Dotson misses 3-pt jump shot from 23 ft,31,37
127,2,10:16.0,Defensive rebound by H. Whiteside,,31,37
128,2,10:07.0,G. Dragić makes 2-pt jump shot from 16 ft,,33,37
129,2,9:46.0,,D. Smith misses 2-pt layup from 1 ft,33,37
130,2,9:45.0,Defensive rebound by H. Whiteside,,33,37
131,2,9:39.0,Turnover by G. Dragić (bad pass; steal by D. Smith),,33,37
132,2,9:34.0,,D. Dotson misses 3-pt jump shot from 27 ft,33,37
133,2,9:32.0,Defensive rebound by H. Whiteside,,33,37
134,2,9:21.0,J. Johnson misses 2-pt layup from 5 ft,,33,37
135,2,9:20.0,,Defensive rebound by L. Kornet,33,37
136,2,9:15.0,,Personal foul by D. Robinson (drawn by L. Thomas),33,37
137,2,9:06.0,,L. Kornet makes 3-pt jump shot from 25 ft (assist by K. Allen),33,40
138,2,8:49.0,H. Whiteside misses 2-pt jump shot from 13 ft,,33,40
139,2,8:47.0,,Defensive rebound by K. Allen,33,40
140,2,8:42.0,,D. Smith misses 3-pt jump shot from 25 ft,33,40
141,2,8:40.0,Defensive rebound by D. Wade,,33,40
142,2,8:32.0,D. Wade misses 2-pt layup from 2 ft (block by L. Kornet),,33,40
143,2,8:30.0,Offensive rebound by D. Wade,,33,40
144,2,8:28.0,D. Wade makes 2-pt layup from 1 ft,,35,40
145,2,8:23.0,,L. Thomas makes 2-pt dunk from 2 ft (assist by D. Smith),35,42
146,2,8:21.0,Miami full timeout,,35,42
147,2,8:21.0,B. Adebayo enters the game for J. Johnson,,35,42
148,2,8:21.0,D. Jones enters the game for H. Whiteside,,35,42
149,2,8:21.0,,E. Mudiay enters the game for D. Smith,35,42
150,2,8:04.0,D. Wade misses 2-pt layup from 2 ft,,35,42
151,2,8:02.0,,Defensive rebound by D. Dotson,35,42
152,2,7:53.0,,Turnover by L. Thomas (bad pass; steal by B. Adebayo),35,42
153,2,7:38.0,B. Adebayo misses 2-pt jump shot from 10 ft,,35,42
154,2,7:36.0,,Defensive rebound by L. Kornet,35,42
155,2,7:14.0,,K. Allen misses 2-pt jump shot from 10 ft,35,42
156,2,7:13.0,,Offensive rebound by K. Allen,35,42
157,2,7:12.0,,Shooting foul by D. Robinson (drawn by K. Allen),35,42
158,2,7:12.0,R. Anderson enters the game for G. Dragić,,35,42
159,2,7:12.0,D. Waiters enters the game for D. Robinson,,35,42
160,2,7:12.0,,M. Robinson enters the game for L. Kornet,35,42
161,2,7:12.0,,K. Allen makes free throw 1 of 2,35,43
162,2,7:12.0,,K. Allen makes free throw 2 of 2,35,44
163,2,6:59.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by D. Wade),,37,44
164,2,6:47.0,,Personal foul by D. Jones (drawn by K. Allen),37,44
165,2,6:34.0,,E. Mudiay misses 3-pt jump shot from 25 ft,37,44
166,2,6:32.0,Defensive rebound by D. Waiters,,37,44
167,2,6:14.0,R. Anderson misses 3-pt jump shot from 25 ft,,37,44
168,2,6:12.0,,Defensive rebound by M. Robinson,37,44
169,2,6:02.0,,D. Dotson misses 3-pt jump shot from 23 ft,37,44
170,2,6:00.0,Defensive rebound by B. Adebayo,,37,44
171,2,5:49.0,D. Waiters makes 2-pt layup from 3 ft,,39,44
172,2,5:43.0,,Turnover by K. Allen (lost ball; steal by D. Jones),39,44
173,2,5:43.0,,Loose ball foul by K. Allen (drawn by D. Jones),39,44
174,2,5:43.0,,K. Knox enters the game for K. Allen,39,44
175,2,5:43.0,,L. Kornet enters the game for L. Thomas,39,44
176,2,5:24.0,D. Wade makes 2-pt layup from 4 ft,,41,44
177,2,5:19.0,,New York full timeout,41,44
178,2,5:19.0,G. Dragić enters the game for D. Wade,,41,44
179,2,5:07.0,,E. Mudiay makes 3-pt jump shot from 23 ft (assist by D. Dotson),41,47
180,2,4:49.0,Shooting foul by L. Kornet (drawn by D. Jones),,41,47
181,2,4:49.0,D. Jones makes free throw 1 of 2,,42,47
182,2,4:49.0,D. Jones makes free throw 2 of 2,,43,47
183,2,4:31.0,,D. Dotson misses 3-pt jump shot from 26 ft,43,47
184,2,4:29.0,Defensive rebound by R. Anderson,,43,47
185,2,4:11.0,D. Waiters makes 3-pt jump shot from 25 ft (assist by G. Dragić),,46,47
186,2,3:53.0,,K. Knox misses 3-pt jump shot from 25 ft,46,47
187,2,3:51.0,,Offensive rebound by M. Robinson,46,47
188,2,3:45.0,,Shooting foul by D. Jones (drawn by E. Mudiay),46,47
189,2,3:45.0,,E. Mudiay makes free throw 1 of 2,46,48
190,2,3:45.0,J. Johnson enters the game for D. Jones,,46,48
191,2,3:45.0,,K. Allen enters the game for D. Dotson,46,48
192,2,3:45.0,,E. Mudiay makes free throw 2 of 2,46,49
193,2,3:27.0,B. Adebayo makes 2-pt dunk from 2 ft (assist by D. Waiters),,48,49
194,2,3:14.0,,Shooting foul by B. Adebayo (drawn by L. Kornet),48,49
195,2,3:14.0,,L. Kornet makes free throw 1 of 2,48,50
196,2,3:14.0,,L. Kornet makes free throw 2 of 2,48,51
197,2,3:00.0,G. Dragić misses 3-pt jump shot from 26 ft,,48,51
198,2,2:58.0,Offensive rebound by R. Anderson,,48,51
199,2,2:52.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by D. Waiters),,51,51
200,2,2:32.0,,L. Kornet makes 3-pt jump shot from 23 ft (assist by E. Mudiay),51,54
201,2,2:18.0,Offensive foul by D. Waiters (drawn by K. Allen),,51,54
202,2,2:18.0,Turnover by D. Waiters (offensive foul),,51,54
203,2,2:18.0,D. Wade enters the game for B. Adebayo,,51,54
204,2,2:10.0,,L. Kornet makes 3-pt jump shot from 28 ft (assist by E. Mudiay),51,57
205,2,1:51.0,J. Johnson misses 3-pt jump shot from 25 ft,,51,57
206,2,1:49.0,,Defensive rebound by M. Robinson,51,57
207,2,1:42.0,,L. Kornet misses 3-pt jump shot from 24 ft,51,57
208,2,1:40.0,Defensive rebound by D. Waiters,,51,57
209,2,1:31.0,J. Johnson misses 3-pt jump shot from 22 ft,,51,57
210,2,1:29.0,,Defensive rebound by E. Mudiay,51,57
211,2,1:23.0,,Personal foul by J. Johnson (drawn by E. Mudiay),51,57
212,2,1:23.0,H. Whiteside enters the game for R. Anderson,,51,57
213,2,1:23.0,,E. Mudiay makes free throw 1 of 2,51,58
214,2,1:23.0,,E. Mudiay makes free throw 2 of 2,51,59
215,2,1:19.0,G. Dragić misses 2-pt layup from 2 ft (block by L. Kornet),,51,59
216,2,1:18.0,Offensive rebound by Team,,51,59
217,2,1:15.0,D. Waiters makes 2-pt jump shot from 17 ft (assist by G. Dragić),,53,59
218,2,1:04.0,,Personal foul by G. Dragić (drawn by E. Mudiay),53,59
219,2,1:04.0,,E. Mudiay makes free throw 1 of 2,53,60
220,2,1:04.0,,E. Mudiay makes free throw 2 of 2,53,61
221,2,0:49.0,J. Johnson makes 2-pt dunk from 1 ft (assist by G. Dragić),,55,61
222,2,0:49.0,,L. Thomas enters the game for L. Kornet,55,61
223,2,0:32.0,,Turnover by K. Knox (lost ball; steal by D. Wade),55,61
224,2,0:26.0,D. Wade misses 2-pt jump shot from 8 ft,,55,61
225,2,0:24.0,,Defensive rebound by K. Knox,55,61
226,2,0:02.0,,K. Allen misses 3-pt jump shot from 23 ft,55,61
227,2,0:01.0,Defensive rebound by J. Johnson,,55,61
228,2,0:00.0,J. Johnson misses 3-pt jump shot from 68 ft,,55,61
229,2,0:00.0,Offensive rebound by Team,,55,61
230,3,11:38.0,,K. Knox misses 3-pt jump shot from 24 ft,55,61
231,3,11:36.0,Defensive rebound by B. Adebayo,,55,61
232,3,11:20.0,B. Adebayo misses 2-pt layup from 1 ft,,55,61
233,3,11:18.0,,Defensive rebound by M. Robinson,55,61
234,3,11:05.0,,Turnover by D. Dotson (bad pass; steal by D. Jones),55,61
235,3,11:03.0,Personal foul by E. Mudiay (drawn by D. Jones),,55,61
236,3,10:56.0,Turnover by G. Dragić (bad pass; steal by M. Robinson),,55,61
237,3,10:50.0,,Turnover by E. Mudiay (bad pass; steal by B. Adebayo),55,61
238,3,10:42.0,Turnover by G. Dragić (step out of bounds),,55,61
239,3,10:33.0,,D. Dotson misses 2-pt jump shot from 18 ft,55,61
240,3,10:31.0,Defensive rebound by D. Jones,,55,61
241,3,10:16.0,D. Waiters misses 3-pt jump shot from 26 ft,,55,61
242,3,10:14.0,,Defensive rebound by M. Robinson,55,61
243,3,10:03.0,,Turnover by D. Dotson (bad pass; steal by D. Jones),55,61
244,3,9:54.0,Shooting foul by E. Mudiay (drawn by K. Olynyk),,55,61
245,3,9:54.0,K. Olynyk makes free throw 1 of 2,,56,61
246,3,9:54.0,K. Olynyk misses free throw 2 of 2,,56,61
247,3,9:53.0,,Defensive rebound by L. Kornet,56,61
248,3,9:44.0,,E. Mudiay makes 2-pt layup from 1 ft,56,63
249,3,9:37.0,Turnover by B. Adebayo (lost ball; steal by K. Knox),,56,63
250,3,9:32.0,,K. Knox makes 2-pt layup from 1 ft,56,65
251,3,9:08.0,D. Waiters makes 2-pt layup from 2 ft (assist by G. Dragić),,58,65
252,3,8:56.0,,Turnover by E. Mudiay (out of bounds lost ball),58,65
253,3,8:56.0,,K. Allen enters the game for D. Dotson,58,65
254,3,8:43.0,K. Olynyk misses 2-pt layup from 2 ft,,58,65
255,3,8:41.0,,Defensive rebound by M. Robinson,58,65
256,3,8:29.0,,L. Kornet misses 3-pt jump shot from 25 ft,58,65
257,3,8:27.0,Defensive rebound by D. Jones,,58,65
258,3,8:14.0,,Violation by Team (kicked ball),58,65
259,3,8:02.0,Shooting foul by M. Robinson (drawn by K. Olynyk),,58,65
260,3,8:02.0,K. Olynyk makes free throw 1 of 2,,59,65
261,3,8:02.0,K. Olynyk makes free throw 2 of 2,,60,65
262,3,7:54.0,,Turnover by K. Allen (traveling),60,65
263,3,7:38.0,G. Dragić makes 3-pt jump shot from 25 ft (assist by D. Waiters),,63,65
264,3,7:37.0,,New York full timeout,63,65
265,3,7:22.0,,E. Mudiay makes 2-pt jump shot from 16 ft (assist by K. Allen),63,67
266,3,7:03.0,G. Dragić misses 3-pt jump shot from 26 ft,,63,67
267,3,7:01.0,Offensive rebound by K. Olynyk,,63,67
268,3,6:52.0,D. Waiters makes 3-pt jump shot from 23 ft,,66,67
269,3,6:37.0,,K. Knox makes 2-pt dunk from 1 ft (assist by K. Allen),66,69
270,3,6:18.0,K. Olynyk makes 2-pt hook shot from 6 ft,,68,69
271,3,6:00.0,,K. Allen misses 3-pt jump shot from 22 ft,68,69
272,3,5:58.0,Defensive rebound by B. Adebayo,,68,69
273,3,5:52.0,Turnover by D. Jones (out of bounds lost ball),,68,69
274,3,5:52.0,D. Wade enters the game for G. Dragić,,68,69
275,3,5:39.0,,Turnover by K. Knox (out of bounds lost ball),68,69
276,3,5:39.0,,L. Thomas enters the game for L. Kornet,68,69
277,3,5:16.0,D. Waiters makes 2-pt layup at rim,,70,69
278,3,5:03.0,,Shooting foul by K. Olynyk (drawn by L. Thomas),70,69
279,3,5:03.0,,L. Thomas makes free throw 1 of 2,70,70
280,3,5:03.0,,L. Thomas makes free throw 2 of 2,70,71
281,3,4:51.0,K. Olynyk misses 3-pt jump shot from 26 ft,,70,71
282,3,4:49.0,,Defensive rebound by M. Robinson,70,71
283,3,4:35.0,,E. Mudiay misses 3-pt jump shot from 26 ft,70,71
284,3,4:33.0,Defensive rebound by D. Waiters,,70,71
285,3,4:24.0,K. Olynyk makes 2-pt layup from 1 ft (assist by D. Waiters),,72,71
286,3,4:03.0,,K. Knox makes 3-pt jump shot from 26 ft (assist by K. Allen),72,74
287,3,3:47.0,D. Wade makes 2-pt dunk from 1 ft (assist by K. Olynyk),,74,74
288,3,3:20.0,,K. Knox misses 3-pt jump shot from 28 ft,74,74
289,3,3:18.0,Defensive rebound by D. Wade,,74,74
290,3,3:07.0,D. Waiters makes 2-pt layup from 1 ft,,76,74
291,3,3:06.0,,New York full timeout,76,74
292,3,3:06.0,J. Johnson enters the game for D. Jones,,76,74
293,3,3:06.0,,L. Kornet enters the game for E. Mudiay,76,74
294,3,3:06.0,,D. Smith enters the game for M. Robinson,76,74
295,3,2:49.0,,D. Smith misses 2-pt jump shot from 11 ft (block by D. Wade),76,74
296,3,2:47.0,Defensive rebound by D. Wade,,76,74
297,3,2:40.0,D. Waiters misses 3-pt jump shot from 26 ft,,76,74
298,3,2:38.0,,Defensive rebound by D. Smith,76,74
299,3,2:17.0,,Shooting foul by J. Johnson (drawn by K. Allen),76,74
300,3,2:17.0,,K. Allen misses free throw 1 of 2,76,74
301,3,2:17.0,,Offensive rebound by Team,76,74
302,3,2:17.0,,K. Allen makes free throw 2 of 2,76,75
303,3,1:56.0,K. Olynyk misses 2-pt jump shot from 14 ft,,76,75
304,3,1:54.0,Offensive rebound by K. Olynyk,,76,75
305,3,1:50.0,D. Wade misses 2-pt layup from 2 ft (block by L. Kornet),,76,75
306,3,1:48.0,Offensive rebound by D. Wade,,76,75
307,3,1:40.0,D. Wade misses 2-pt layup from 1 ft,,76,75
308,3,1:38.0,Offensive rebound by K. Olynyk,,76,75
309,3,1:34.0,Offensive foul by D. Wade (drawn by L. Kornet),,76,75
310,3,1:34.0,Turnover by D. Wade (offensive foul),,76,75
311,3,1:21.0,,D. Smith makes 2-pt jump shot from 18 ft,76,77
312,3,1:08.0,Turnover by J. Johnson (bad pass),,76,77
313,3,0:51.0,,L. Kornet misses 3-pt jump shot from 22 ft,76,77
314,3,0:49.0,Defensive rebound by B. Adebayo,,76,77
315,3,0:35.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by B. Adebayo),,79,77
316,3,0:14.0,,D. Smith makes 2-pt jump shot from 19 ft,79,79
317,3,0:01.0,D. Waiters misses 3-pt jump shot from 26 ft,,79,79
318,3,0:00.0,Offensive rebound by D. Wade,,79,79
319,4,11:42.0,H. Whiteside makes 2-pt hook shot from 6 ft (assist by G. Dragić),,81,79
320,4,11:26.0,,L. Kornet misses 2-pt jump shot from 14 ft,81,79
321,4,11:25.0,Defensive rebound by G. Dragić,,81,79
322,4,11:09.0,D. Wade makes 2-pt layup from 3 ft (assist by G. Dragić),,83,79
323,4,10:46.0,,L. Kornet misses 3-pt jump shot from 23 ft (block by H. Whiteside),83,79
324,4,10:44.0,Defensive rebound by D. Wade,,83,79
325,4,10:31.0,D. Wade makes 2-pt layup from 1 ft,,85,79
326,4,10:31.0,,New York full timeout,85,79
327,4,10:31.0,,M. Robinson enters the game for L. Kornet,85,79
328,4,10:11.0,,E. Mudiay misses 3-pt jump shot from 25 ft,85,79
329,4,10:09.0,Defensive rebound by H. Whiteside,,85,79
330,4,9:57.0,D. Wade misses 2-pt jump shot from 5 ft (block by M. Robinson),,85,79
331,4,9:56.0,Offensive rebound by Team,,85,79
332,4,9:56.0,,K. Knox enters the game for K. Allen,85,79
333,4,9:54.0,G. Dragić misses 2-pt jump shot from 20 ft,,85,79
334,4,9:52.0,,Defensive rebound by L. Thomas,85,79
335,4,9:45.0,,D. Smith misses 2-pt jump shot from 13 ft,85,79
336,4,9:43.0,Defensive rebound by K. Olynyk,,85,79
337,4,9:33.0,D. Wade misses 2-pt jump shot from 11 ft,,85,79
338,4,9:31.0,Offensive rebound by H. Whiteside,,85,79
339,4,9:29.0,Shooting foul by K. Knox (drawn by H. Whiteside),,85,79
340,4,9:29.0,H. Whiteside makes free throw 1 of 2,,86,79
341,4,9:29.0,H. Whiteside makes free throw 2 of 2,,87,79
342,4,9:10.0,,D. Smith misses 3-pt jump shot from 24 ft,87,79
343,4,9:08.0,,Offensive rebound by L. Thomas,87,79
344,4,8:53.0,,Turnover by Team (shot clock),87,79
345,4,8:43.0,Turnover by J. Johnson (out of bounds lost ball),,87,79
346,4,8:43.0,,D. Dotson enters the game for D. Smith,87,79
347,4,8:29.0,,E. Mudiay misses 2-pt jump shot from 16 ft,87,79
348,4,8:27.0,Defensive rebound by G. Dragić,,87,79
349,4,8:17.0,J. Johnson misses 3-pt jump shot from 26 ft,,87,79
350,4,8:15.0,Offensive rebound by H. Whiteside,,87,79
351,4,8:12.0,H. Whiteside misses 2-pt hook shot from 4 ft (block by M. Robinson),,87,79
352,4,8:11.0,,Defensive rebound by Team,87,79
353,4,8:11.0,Loose ball foul by H. Whiteside (drawn by M. Robinson),,87,79
354,4,8:11.0,Technical foul by H. Whiteside,,87,79
355,4,8:11.0,,E. Mudiay makes technical free throw,87,80
356,4,7:57.0,,Turnover by D. Dotson (out of bounds lost ball),87,80
357,4,7:47.0,D. Wade misses 2-pt jump shot from 8 ft,,87,80
358,4,7:45.0,,Defensive rebound by M. Robinson,87,80
359,4,7:36.0,,M. Robinson makes 2-pt dunk from 2 ft (assist by L. Thomas),87,82
360,4,7:21.0,H. Whiteside makes 2-pt layup from 1 ft (assist by G. Dragić),,89,82
361,4,7:21.0,Shooting foul by K. Knox (drawn by H. Whiteside),,89,82
362,4,7:21.0,D. Waiters enters the game for D. Wade,,89,82
363,4,7:21.0,H. Whiteside misses free throw 1 of 1,,89,82
364,4,7:19.0,,Defensive rebound by L. Thomas,89,82
365,4,7:04.0,,Turnover by K. Knox (out of bounds lost ball),89,82
366,4,6:48.0,G. Dragić misses 3-pt jump shot from 26 ft,,89,82
367,4,6:46.0,,Defensive rebound by L. Thomas,89,82
368,4,6:41.0,,Personal foul by G. Dragić (drawn by E. Mudiay),89,82
369,4,6:29.0,,D. Dotson misses 3-pt jump shot from 25 ft,89,82
370,4,6:27.0,Defensive rebound by K. Olynyk,,89,82
371,4,6:23.0,Miami full timeout,,89,82
372,4,6:23.0,,L. Kornet enters the game for L. Thomas,89,82
373,4,6:13.0,D. Waiters misses 3-pt jump shot from 26 ft,,89,82
374,4,6:12.0,,Defensive rebound by E. Mudiay,89,82
375,4,6:09.0,,Shooting foul by K. Olynyk (drawn by E. Mudiay),89,82
376,4,6:09.0,,E. Mudiay makes free throw 1 of 2,89,83
377,4,6:09.0,,E. Mudiay misses free throw 2 of 2,89,83
378,4,6:07.0,Defensive rebound by H. Whiteside,,89,83
379,4,5:53.0,Turnover by G. Dragić (bad pass; steal by L. Kornet),,89,83
380,4,5:47.0,,Turnover by D. Dotson (bad pass; steal by K. Olynyk),89,83
381,4,5:45.0,Personal foul by M. Robinson (drawn by K. Olynyk),,89,83
