,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SACRAMENTO_ACTION,HOUSTON_SCORE,SACRAMENTO_SCORE
386,4,5:57.0,,Violation by Team (kicked ball),114,89
387,4,5:57.0,A. Rivers enters the game for J. Harden,,114,89
388,4,5:49.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by G. Clark),,117,89
389,4,5:29.0,,M. Bagley misses 2-pt jump shot from 10 ft,117,89
390,4,5:27.0,Defensive rebound by P. Tucker,,117,89
391,4,5:18.0,E. Gordon misses 3-pt jump shot from 25 ft,,117,89
392,4,5:14.0,,Defensive rebound by C. Brewer,117,89
393,4,5:07.0,,M. Bagley makes 2-pt jump shot from 9 ft (assist by F. Mason),117,91
394,4,4:57.0,D. House makes 3-pt jump shot from 26 ft,,120,91
395,4,4:40.0,,M. Bagley misses 2-pt jump shot from 10 ft,120,91
396,4,4:34.0,,C. Brewer makes 2-pt layup from 1 ft,120,93
397,4,4:34.0,,Offensive rebound by C. Brewer,120,93
398,4,4:31.0,Personal foul by F. Mason (drawn by D. House),,120,93
399,4,4:31.0,C. Chiozza enters the game for E. Gordon,,120,93
400,4,4:31.0,K. Faried enters the game for P. Tucker,,120,93
401,4,4:31.0,,C. Swanigan enters the game for M. Bagley,120,93
402,4,4:25.0,A. Rivers makes 3-pt jump shot from 25 ft (assist by C. Chiozza),,123,93
403,4,4:11.0,,Personal foul by C. Chiozza (drawn by K. Koufos),123,93
404,4,4:11.0,,K. Koufos makes 2-pt hook shot from 6 ft (assist by A. Burks),123,95
405,4,4:11.0,,K. Koufos makes free throw 1 of 1,123,96
406,4,3:58.0,G. Clark misses 3-pt jump shot from 26 ft,,123,96
407,4,3:55.0,,Defensive rebound by A. Burks,123,96
408,4,3:48.0,,F. Mason makes 3-pt jump shot from 24 ft,123,99
409,4,3:19.0,K. Faried makes 3-pt jump shot from 26 ft (assist by C. Chiozza),,126,99
410,4,3:07.0,,Turnover by F. Mason (out of bounds lost ball),126,99
411,4,2:57.0,C. Chiozza makes 3-pt jump shot from 23 ft (assist by K. Faried),,129,99
412,4,2:34.0,,C. Swanigan misses 2-pt jump shot from 12 ft,129,99
413,4,2:31.0,,Offensive rebound by C. Brewer,129,99
414,4,2:29.0,,K. Koufos makes 2-pt layup from 2 ft (assist by C. Brewer),129,101
415,4,2:17.0,Personal foul by K. Koufos (drawn by A. Rivers),,129,101
416,4,2:17.0,Houston full timeout,,129,101
417,4,2:09.0,Shooting foul by F. Mason (drawn by K. Faried),,129,101
418,4,2:09.0,K. Faried misses free throw 1 of 2,,129,101
419,4,2:09.0,Offensive rebound by Team,,129,101
420,4,2:09.0,K. Faried makes free throw 2 of 2,,130,101
421,4,1:55.0,,K. Koufos misses 2-pt hook shot from 6 ft (block by G. Clark),130,101
422,4,1:53.0,Defensive rebound by C. Chiozza,,130,101
423,4,1:48.0,A. Rivers misses 3-pt jump shot from 25 ft,,130,101
424,4,1:45.0,,Defensive rebound by C. Brewer,130,101
425,4,1:35.0,,F. Mason misses 2-pt layup from 2 ft,130,101
426,4,1:31.0,Defensive rebound by D. House,,130,101
427,4,1:22.0,Personal foul by C. Swanigan (drawn by A. Rivers),,130,101
428,4,1:22.0,Houston full timeout,,130,101
429,4,1:16.0,K. Faried misses 3-pt jump shot from 25 ft,,130,101
430,4,1:14.0,,Defensive rebound by C. Brewer,130,101
431,4,0:56.0,,Turnover by C. Swanigan (bad pass; steal by A. Rivers),130,101
432,4,0:51.0,D. House misses 3-pt jump shot from 25 ft,,130,101
433,4,0:46.0,Offensive rebound by C. Chiozza,,130,101
434,4,0:44.0,G. Clark misses 3-pt jump shot from 24 ft,,130,101
435,4,0:44.0,,Defensive rebound by C. Swanigan,130,101
436,4,0:38.0,,C. Brewer makes 2-pt layup from 3 ft,130,103
437,4,0:38.0,Violation by Team (def goaltending),,130,103
438,4,0:32.0,G. Clark misses 3-pt jump shot from 27 ft,,130,103
439,4,0:30.0,,Defensive rebound by Team,130,103
440,4,0:22.0,,F. Mason misses 3-pt jump shot from 26 ft,130,103
441,4,0:20.0,,Offensive rebound by A. Burks,130,103
442,4,0:18.0,,F. Mason misses 3-pt jump shot from 29 ft,130,103
443,4,0:18.0,,Offensive rebound by C. Swanigan,130,103
444,4,0:09.0,,K. Koufos makes 2-pt jump shot from 9 ft,130,105
