,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
384,4,10:53.0,B. Caboclo misses 3-pt jump shot from 23 ft,,92,67
385,4,10:52.0,,Defensive rebound by Team,92,67
386,4,10:52.0,Loose ball foul by J. Valančiūnas (drawn by D. Nowitzki),,92,67
387,4,10:52.0,C. Miles enters the game for C. Parsons,,92,67
388,4,10:36.0,,R. Broekhoff makes 2-pt jump shot from 18 ft (assist by T. Burke),92,69
389,4,10:20.0,Personal foul by D. Nowitzki (drawn by J. Valančiūnas),,92,69
390,4,10:13.0,J. Valančiūnas makes 2-pt jump shot from 21 ft (assist by C. Miles),,94,69
391,4,9:52.0,,D. Nowitzki misses 2-pt jump shot from 6 ft,94,69
392,4,9:50.0,Defensive rebound by J. Valančiūnas,,94,69
393,4,9:46.0,B. Caboclo misses 2-pt layup from 3 ft,,94,69
394,4,9:45.0,,Defensive rebound by D. Nowitzki,94,69
395,4,9:37.0,,T. Burke makes 2-pt jump shot from 4 ft,94,71
396,4,9:13.0,M. Conley misses 2-pt jump shot from 8 ft (block by C. Lee),,94,71
397,4,9:11.0,,Defensive rebound by C. Lee,94,71
398,4,9:06.0,,C. Lee misses 3-pt jump shot from 27 ft,94,71
399,4,9:06.0,Defensive rebound by D. Wright,,94,71
400,4,9:01.0,Offensive foul by D. Wright (drawn by C. Lee),,94,71
401,4,9:01.0,Turnover by D. Wright (offensive foul),,94,71
402,4,9:01.0,A. Bradley enters the game for D. Wright,,94,71
403,4,8:40.0,,T. Burke misses 2-pt jump shot from 15 ft,94,71
404,4,8:37.0,,Offensive rebound by D. Powell,94,71
405,4,8:36.0,,C. Lee misses 3-pt jump shot from 26 ft,94,71
406,4,8:36.0,Defensive rebound by B. Caboclo,,94,71
407,4,8:15.0,J. Valančiūnas misses 2-pt jump shot from 7 ft,,94,71
408,4,8:11.0,,Defensive rebound by D. Nowitzki,94,71
409,4,8:04.0,,Offensive foul by D. Powell (drawn by J. Valančiūnas),94,71
410,4,8:04.0,,Turnover by D. Powell (offensive foul),94,71
411,4,8:04.0,,D. Harris enters the game for D. Powell,94,71
412,4,7:48.0,Shooting foul by D. Harris (drawn by J. Valančiūnas),,94,71
413,4,7:48.0,J. Valančiūnas makes free throw 1 of 2,,95,71
414,4,7:48.0,J. Valančiūnas misses free throw 2 of 2,,95,71
415,4,7:45.0,,Defensive rebound by R. Broekhoff,95,71
416,4,7:35.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,95,71
417,4,7:32.0,Defensive rebound by B. Caboclo,,95,71
418,4,7:17.0,J. Valančiūnas makes 2-pt jump shot from 13 ft (assist by M. Conley),,97,71
419,4,6:58.0,,R. Broekhoff misses 2-pt jump shot from 13 ft,97,71
420,4,6:55.0,Defensive rebound by B. Caboclo,,97,71
421,4,6:45.0,C. Miles makes 3-pt jump shot from 23 ft (assist by M. Conley),,100,71
422,4,6:44.0,,Dallas full timeout,100,71
423,4,6:44.0,J. Carter enters the game for A. Bradley,,100,71
424,4,6:44.0,T. Dorsey enters the game for M. Conley,,100,71
425,4,6:44.0,I. Rabb enters the game for J. Valančiūnas,,100,71
426,4,6:44.0,,J. Brunson enters the game for T. Burke,100,71
427,4,6:44.0,,J. Jackson enters the game for D. Harris,100,71
428,4,6:44.0,,M. Kleber enters the game for D. Nowitzki,100,71
429,4,6:31.0,,Personal foul by C. Miles (drawn by J. Brunson),100,71
430,4,6:23.0,,J. Jackson misses 3-pt jump shot from 25 ft,100,71
431,4,6:22.0,Defensive rebound by Team,,100,71
432,4,6:01.0,Offensive foul by J. Carter (drawn by J. Brunson),,100,71
433,4,6:01.0,Turnover by J. Carter (offensive foul),,100,71
434,4,5:45.0,,Personal foul by B. Caboclo (drawn by J. Brunson),100,71
435,4,5:40.0,,Personal foul by J. Carter (drawn by J. Brunson),100,71
436,4,5:40.0,,S. Mejri enters the game for M. Kleber,100,71
437,4,5:31.0,,R. Broekhoff misses 3-pt jump shot from 25 ft,100,71
438,4,5:27.0,Defensive rebound by J. Carter,,100,71
439,4,5:23.0,T. Dorsey misses 3-pt jump shot from 23 ft,,100,71
440,4,5:22.0,,Defensive rebound by Team,100,71
441,4,5:22.0,,T. Burke enters the game for J. Brunson,100,71
442,4,5:12.0,,R. Broekhoff misses 3-pt jump shot from 26 ft,100,71
443,4,5:09.0,Defensive rebound by C. Miles,,100,71
444,4,5:02.0,J. Carter makes 3-pt jump shot from 26 ft (assist by B. Caboclo),,103,71
445,4,4:49.0,,C. Lee makes 2-pt layup from 1 ft (assist by S. Mejri),103,73
446,4,4:39.0,Turnover by B. Caboclo (bad pass; steal by S. Mejri),,103,73
447,4,4:31.0,,S. Mejri misses 3-pt jump shot from 25 ft,103,73
448,4,4:28.0,Defensive rebound by I. Rabb,,103,73
449,4,4:14.0,C. Miles misses 3-pt jump shot from 27 ft,,103,73
450,4,4:10.0,Offensive rebound by B. Caboclo,,103,73
451,4,3:56.0,J. Carter misses 3-pt jump shot from 26 ft,,103,73
452,4,3:53.0,,Defensive rebound by S. Mejri,103,73
453,4,3:39.0,,Turnover by S. Mejri (lost ball; steal by J. Carter),103,73
454,4,3:26.0,Turnover by I. Rabb (lost ball; steal by J. Jackson),,103,73
455,4,3:24.0,,R. Broekhoff misses 2-pt jump shot from 4 ft (block by J. Carter),103,73
456,4,3:24.0,,Offensive rebound by Team,103,73
457,4,3:20.0,,J. Jackson misses 2-pt layup from 1 ft,103,73
458,4,3:19.0,Defensive rebound by B. Caboclo,,103,73
459,4,3:04.0,B. Caboclo misses 2-pt jump shot from 2 ft,,103,73
460,4,3:01.0,,Defensive rebound by S. Mejri,103,73
461,4,2:54.0,,T. Burke misses 2-pt jump shot from 4 ft,103,73
462,4,2:52.0,Defensive rebound by J. Carter,,103,73
463,4,2:48.0,J. Carter makes 2-pt layup from 2 ft,,105,73
464,4,2:48.0,Shooting foul by R. Broekhoff (drawn by J. Carter),,105,73
465,4,2:48.0,Memphis full timeout,,105,73
466,4,2:48.0,J. Carter makes free throw 1 of 1,,106,73
467,4,2:29.0,,C. Lee misses 2-pt layup from 2 ft,106,73
468,4,2:27.0,Defensive rebound by J. Carter,,106,73
469,4,2:12.0,C. Miles misses 2-pt jump shot from 8 ft,,106,73
470,4,2:10.0,,Defensive rebound by R. Broekhoff,106,73
471,4,2:04.0,,T. Burke misses 3-pt jump shot from 23 ft,106,73
472,4,2:01.0,Defensive rebound by B. Caboclo,,106,73
473,4,1:52.0,J. Carter makes 3-pt jump shot from 25 ft (assist by C. Miles),,109,73
474,4,1:44.0,,S. Mejri makes 2-pt dunk at rim (assist by T. Burke),109,75
475,4,1:33.0,Turnover by T. Dorsey (out of bounds lost ball),,109,75
476,4,1:20.0,,Shooting foul by T. Dorsey (drawn by J. Jackson),109,75
477,4,1:20.0,,J. Jackson misses free throw 1 of 2,109,75
478,4,1:20.0,,Offensive rebound by Team,109,75
479,4,1:20.0,,J. Jackson makes free throw 2 of 2,109,76
480,4,1:06.0,I. Rabb makes 2-pt jump shot from 20 ft (assist by C. Miles),,111,76
481,4,0:52.0,,T. Burke makes 2-pt layup from 2 ft,111,78
482,4,0:29.0,J. Carter misses 2-pt jump shot from 11 ft,,111,78
483,4,0:28.0,,Defensive rebound by R. Broekhoff,111,78
484,4,0:17.0,,J. Jackson makes 3-pt jump shot from 24 ft (assist by S. Mejri),111,81
