,QUARTER,TIME_REMAINING,DENVER_ACTION,SACRAMENTO_ACTION,DENVER_SCORE,SACRAMENTO_SCORE
24,1,8:50.0,,N. Bjelica makes 2-pt layup from 2 ft (assist by W. Cauley-Stein),4,9
25,1,8:32.0,N. Jokić misses 3-pt jump shot from 26 ft,,4,9
26,1,8:32.0,Offensive rebound by M. Plumlee,,4,9
27,1,8:21.0,Shooting foul by N. Bjelica (drawn by M. Plumlee),,4,9
28,1,8:21.0,M. Plumlee makes free throw 1 of 2,,5,9
29,1,8:21.0,M. Plumlee misses free throw 2 of 2,,5,9
30,1,8:21.0,,Defensive rebound by N. Bjelica,5,9
31,1,8:05.0,,D. Fox misses 2-pt jump shot from 11 ft,5,9
32,1,8:03.0,Defensive rebound by J. Hernangómez,,5,9
33,1,8:00.0,J. Hernangómez makes 2-pt layup from 1 ft (assist by M. Plumlee),,7,9
34,1,8:00.0,Shooting foul by I. Shumpert (drawn by J. Hernangómez),,7,9
35,1,8:00.0,J. Hernangómez makes free throw 1 of 1,,8,9
36,1,7:42.0,,N. Bjelica makes 3-pt jump shot from 24 ft (assist by I. Shumpert),8,12
37,1,7:27.0,N. Jokić makes 2-pt hook shot from 3 ft (assist by M. Plumlee),,10,12
38,1,7:20.0,,N. Bjelica misses 3-pt jump shot from 29 ft,10,12
39,1,7:20.0,Defensive rebound by N. Jokić,,10,12
40,1,7:14.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by T. Craig),,12,12
41,1,7:02.0,,Turnover by W. Cauley-Stein (traveling),12,12
42,1,6:57.0,T. Craig misses 2-pt jump shot from 5 ft,,12,12
43,1,6:53.0,Offensive rebound by M. Plumlee,,12,12
44,1,6:53.0,M. Plumlee makes 2-pt layup from 1 ft,,14,12
45,1,6:51.0,,Sacramento full timeout,14,12
46,1,6:35.0,,I. Shumpert misses 3-pt jump shot from 24 ft,14,12
47,1,6:31.0,,Offensive rebound by N. Bjelica,14,12
48,1,6:30.0,,I. Shumpert misses 2-pt jump shot from 16 ft,14,12
49,1,6:26.0,,Offensive rebound by N. Bjelica,14,12
50,1,6:26.0,,N. Bjelica makes 2-pt hook shot from 8 ft,14,14
51,1,6:10.0,M. Plumlee misses 2-pt hook shot from 6 ft,,14,14
52,1,6:06.0,,Defensive rebound by W. Cauley-Stein,14,14
53,1,5:59.0,,N. Bjelica makes 3-pt jump shot from 23 ft (assist by B. Hield),14,17
54,1,5:42.0,Shooting foul by W. Cauley-Stein (drawn by N. Jokić),,14,17
55,1,5:42.0,N. Jokić makes free throw 1 of 2,,15,17
56,1,5:42.0,G. Harris enters the game for J. Hernangómez,,15,17
57,1,5:42.0,P. Millsap enters the game for M. Plumlee,,15,17
58,1,5:42.0,N. Jokić makes free throw 2 of 2,,16,17
59,1,5:30.0,,B. Hield makes 2-pt jump shot from 16 ft (assist by N. Bjelica),16,19
60,1,5:14.0,P. Millsap misses 3-pt jump shot from 26 ft,,16,19
61,1,5:12.0,Offensive rebound by T. Craig,,16,19
62,1,5:09.0,G. Harris makes 3-pt jump shot from 25 ft (assist by T. Craig),,19,19
63,1,5:01.0,,D. Fox makes 2-pt jump shot from 7 ft,19,21
64,1,5:01.0,,Shooting foul by T. Craig (drawn by D. Fox),19,21
65,1,5:01.0,,D. Fox misses free throw 1 of 1,19,21
66,1,4:58.0,Defensive rebound by N. Jokić,,19,21
67,1,4:38.0,G. Harris makes 3-pt jump shot from 26 ft (assist by P. Millsap),,22,21
68,1,4:20.0,,B. Hield misses 2-pt jump shot from 21 ft,22,21
69,1,4:16.0,,Offensive rebound by N. Bjelica,22,21
70,1,4:16.0,,N. Bjelica makes 2-pt layup from 3 ft,22,23
71,1,4:08.0,Turnover by J. Murray (traveling),,22,23
72,1,4:08.0,,B. Bogdanović enters the game for N. Bjelica,22,23
73,1,4:08.0,,H. Giles enters the game for I. Shumpert,22,23
74,1,3:51.0,,Turnover by B. Hield (lost ball; steal by N. Jokić),22,23
75,1,3:48.0,N. Jokić makes 2-pt dunk from 1 ft,,24,23
76,1,3:37.0,,Personal foul by N. Jokić (drawn by B. Bogdanović),24,23
77,1,3:37.0,M. Morris enters the game for J. Murray,,24,23
78,1,3:23.0,,D. Fox makes 3-pt jump shot from 25 ft (assist by H. Giles),24,26
79,1,3:06.0,T. Craig misses 3-pt jump shot from 25 ft,,24,26
80,1,3:04.0,,Defensive rebound by D. Fox,24,26
81,1,3:04.0,,Turnover by D. Fox (out of bounds lost ball),24,26
82,1,2:51.0,Shooting foul by B. Hield (drawn by P. Millsap),,24,26
83,1,2:51.0,Denver full timeout,,24,26
84,1,2:51.0,T. Lyles enters the game for N. Jokić,,24,26
85,1,2:51.0,P. Millsap misses free throw 1 of 2,,24,26
86,1,2:51.0,Offensive rebound by Team,,24,26
87,1,2:51.0,P. Millsap makes free throw 2 of 2,,25,26
88,1,2:51.0,,J. Jackson enters the game for W. Cauley-Stein,25,26
89,1,2:29.0,,H. Giles misses 2-pt hook shot from 10 ft,25,26
90,1,2:26.0,Defensive rebound by T. Lyles,,25,26
91,1,2:13.0,T. Lyles misses 3-pt jump shot from 24 ft,,25,26
92,1,2:13.0,,Defensive rebound by Team,25,26
93,1,2:00.0,,H. Giles makes 2-pt layup from 2 ft (assist by B. Hield),25,28
94,1,2:00.0,M. Beasley enters the game for T. Craig,,25,28
95,1,2:00.0,,Y. Ferrell enters the game for D. Fox,25,28
96,1,1:33.0,Turnover by M. Morris (back court),,25,28
97,1,1:15.0,,H. Giles makes 2-pt hook shot from 5 ft,25,30
98,1,0:55.0,G. Harris makes 2-pt layup from 3 ft,,27,30
99,1,0:55.0,Shooting foul by J. Jackson (drawn by G. Harris),,27,30
100,1,0:55.0,G. Harris makes free throw 1 of 1,,28,30
101,1,0:44.0,,J. Jackson misses 2-pt jump shot from 19 ft,28,30
102,1,0:40.0,Defensive rebound by M. Beasley,,28,30
103,1,0:24.0,Shooting foul by B. Bogdanović (drawn by T. Lyles),,28,30
104,1,0:24.0,T. Lyles makes free throw 1 of 2,,29,30
105,1,0:24.0,T. Lyles makes free throw 2 of 2,,30,30
106,1,0:01.0,,B. Hield misses 2-pt jump shot from 13 ft,30,30
107,1,0:01.0,Defensive rebound by M. Morris,,30,30
108,2,11:47.0,,Shooting foul by P. Millsap (drawn by B. Bogdanović),30,30
109,2,11:47.0,,B. Bogdanović makes free throw 1 of 2,30,31
110,2,11:47.0,,B. Bogdanović makes free throw 2 of 2,30,32
111,2,11:30.0,G. Harris misses 3-pt jump shot from 25 ft,,30,32
112,2,11:25.0,,Defensive rebound by H. Giles,30,32
113,2,11:22.0,,Y. Ferrell misses 2-pt layup from 2 ft (block by M. Beasley),30,32
114,2,11:18.0,Defensive rebound by T. Lyles,,30,32
115,2,11:17.0,M. Beasley misses 2-pt layup from 7 ft (block by N. Bjelica),,30,32
116,2,11:17.0,,Defensive rebound by Team,30,32
117,2,11:02.0,,B. Bogdanović makes 2-pt jump shot from 10 ft (assist by H. Giles),30,34
118,2,10:50.0,T. Lyles misses 3-pt jump shot from 26 ft,,30,34
119,2,10:46.0,,Defensive rebound by H. Giles,30,34
120,2,10:39.0,,B. Bogdanović makes 2-pt layup from 3 ft,30,36
121,2,10:39.0,Denver full timeout,,30,36
122,2,10:26.0,Shooting foul by H. Giles (drawn by P. Millsap),,30,36
123,2,10:26.0,P. Millsap makes free throw 1 of 2,,31,36
124,2,10:26.0,P. Millsap makes free throw 2 of 2,,32,36
125,2,10:11.0,,Offensive foul by N. Bjelica (drawn by M. Beasley),32,36
126,2,10:11.0,,Turnover by N. Bjelica (offensive foul),32,36
127,2,9:57.0,P. Millsap makes 2-pt jump shot from 13 ft,,34,36
128,2,9:46.0,,H. Giles misses 2-pt layup from 3 ft,34,36
129,2,9:46.0,,Offensive rebound by H. Giles,34,36
130,2,9:46.0,,H. Giles makes 2-pt layup at rim,34,38
131,2,9:46.0,,Shooting foul by P. Millsap (drawn by H. Giles),34,38
132,2,9:46.0,,H. Giles misses free throw 1 of 1,34,38
133,2,9:43.0,Defensive rebound by P. Millsap,,34,38
134,2,9:35.0,Turnover by G. Harris (lost ball; steal by Y. Ferrell),,34,38
135,2,9:30.0,,Y. Ferrell makes 3-pt jump shot from 25 ft,34,41
136,2,9:17.0,M. Morris misses 2-pt jump shot from 20 ft,,34,41
137,2,9:17.0,,Defensive rebound by B. Bogdanović,34,41
138,2,9:06.0,,B. Bogdanović misses 2-pt layup from 2 ft,34,41
139,2,9:01.0,Defensive rebound by P. Millsap,,34,41
140,2,8:55.0,M. Beasley misses 3-pt jump shot from 26 ft,,34,41
141,2,8:53.0,,Defensive rebound by B. Bogdanović,34,41
142,2,8:46.0,,Offensive foul by N. Bjelica (drawn by G. Harris),34,41
143,2,8:46.0,,Turnover by N. Bjelica (offensive foul),34,41
144,2,8:46.0,M. Plumlee enters the game for P. Millsap,,34,41
145,2,8:46.0,,K. Koufos enters the game for H. Giles,34,41
146,2,8:40.0,Offensive foul by M. Plumlee (drawn by Y. Ferrell),,34,41
147,2,8:40.0,Turnover by M. Plumlee (offensive foul),,34,41
148,2,8:30.0,,Personal foul by M. Beasley (drawn by B. Bogdanović),34,41
149,2,8:19.0,,B. Bogdanović makes 2-pt jump shot from 19 ft,34,43
150,2,8:04.0,G. Harris misses 2-pt jump shot from 10 ft,,34,43
151,2,8:01.0,,Defensive rebound by N. Bjelica,34,43
152,2,7:59.0,,N. Bjelica misses 3-pt jump shot from 25 ft,34,43
153,2,7:55.0,Defensive rebound by M. Plumlee,,34,43
154,2,7:44.0,M. Beasley makes 3-pt jump shot from 25 ft,,37,43
155,2,7:22.0,,K. Koufos misses 2-pt hook shot from 11 ft,37,43
156,2,7:20.0,Defensive rebound by G. Harris,,37,43
157,2,7:20.0,Shooting foul by K. Koufos (drawn by G. Harris),,37,43
158,2,7:20.0,G. Harris misses free throw 1 of 2,,37,43
159,2,7:20.0,Offensive rebound by Team,,37,43
160,2,7:20.0,J. Murray enters the game for M. Morris,,37,43
161,2,7:20.0,,I. Shumpert enters the game for N. Bjelica,37,43
162,2,7:20.0,G. Harris makes free throw 2 of 2,,38,43
163,2,7:01.0,,J. Jackson makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),38,46
164,2,6:38.0,G. Harris misses 3-pt jump shot from 25 ft,,38,46
165,2,6:35.0,,Defensive rebound by B. Bogdanović,38,46
166,2,6:30.0,,Shooting foul by M. Beasley (drawn by K. Koufos),38,46
167,2,6:30.0,,K. Koufos makes free throw 1 of 2,38,47
168,2,6:30.0,T. Craig enters the game for G. Harris,,38,47
169,2,6:30.0,N. Jokić enters the game for T. Lyles,,38,47
170,2,6:30.0,,K. Koufos makes free throw 2 of 2,38,48
171,2,6:15.0,N. Jokić makes 3-pt jump shot from 25 ft,,41,48
172,2,6:01.0,,J. Jackson misses 2-pt jump shot from 10 ft,41,48
173,2,5:58.0,Defensive rebound by M. Plumlee,,41,48
174,2,5:45.0,M. Beasley misses 2-pt jump shot from 16 ft,,41,48
175,2,5:44.0,,Defensive rebound by K. Koufos,41,48
176,2,5:37.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by I. Shumpert),41,51
177,2,5:30.0,Denver full timeout,,41,51
178,2,5:22.0,J. Murray misses 2-pt layup from 2 ft,,41,51
179,2,5:19.0,,Defensive rebound by J. Jackson,41,51
180,2,5:10.0,,K. Koufos makes 2-pt layup from 2 ft (assist by J. Jackson),41,53
181,2,5:00.0,N. Jokić makes 2-pt jump shot from 5 ft,,43,53
182,2,4:39.0,,Y. Ferrell makes 2-pt jump shot from 15 ft,43,55
183,2,4:26.0,N. Jokić misses 3-pt jump shot from 26 ft,,43,55
184,2,4:20.0,Offensive rebound by M. Plumlee,,43,55
185,2,4:20.0,M. Plumlee makes 2-pt dunk from 1 ft,,45,55
186,2,4:01.0,,Y. Ferrell makes 2-pt jump shot from 12 ft,45,57
187,2,3:50.0,N. Jokić makes 3-pt jump shot from 26 ft (assist by J. Murray),,48,57
188,2,3:34.0,,I. Shumpert misses 3-pt jump shot from 23 ft,48,57
189,2,3:30.0,Defensive rebound by N. Jokić,,48,57
190,2,3:28.0,M. Beasley makes 2-pt dunk from 1 ft (assist by J. Murray),,50,57
191,2,3:27.0,,Sacramento full timeout,50,57
192,2,3:27.0,G. Harris enters the game for M. Beasley,,50,57
193,2,3:27.0,J. Hernangómez enters the game for M. Plumlee,,50,57
194,2,3:27.0,,W. Cauley-Stein enters the game for B. Bogdanović,50,57
195,2,3:27.0,,D. Fox enters the game for Y. Ferrell,50,57
196,2,3:27.0,,B. Hield enters the game for K. Koufos,50,57
197,2,3:17.0,,D. Fox makes 2-pt layup from 2 ft,50,59
198,2,3:08.0,Turnover by G. Harris (offensive foul),,50,59
199,2,3:08.0,Offensive foul by G. Harris (drawn by I. Shumpert),,50,59
200,2,2:49.0,,B. Hield makes 3-pt jump shot from 26 ft,50,62
201,2,2:24.0,G. Harris misses 2-pt dunk from 2 ft,,50,62
202,2,2:24.0,,Defensive rebound by D. Fox,50,62
203,2,2:16.0,,D. Fox makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),50,64
204,2,1:58.0,Turnover by N. Jokić (bad pass; steal by J. Jackson),,50,64
205,2,1:53.0,,B. Hield misses 3-pt jump shot from 22 ft,50,64
206,2,1:49.0,Defensive rebound by J. Hernangómez,,50,64
207,2,1:46.0,Shooting foul by J. Jackson (drawn by N. Jokić),,50,64
208,2,1:46.0,,Technical foul by D. Fox,50,64
209,2,1:46.0,J. Murray misses technical free throw,,50,64
210,2,1:46.0,Offensive rebound by Team,,50,64
211,2,1:46.0,N. Jokić misses free throw 1 of 2,,50,64
212,2,1:46.0,Offensive rebound by Team,,50,64
213,2,1:46.0,M. Beasley enters the game for J. Hernangómez,,50,64
214,2,1:46.0,N. Jokić makes free throw 2 of 2,,51,64
215,2,1:20.0,,B. Hield makes 2-pt layup from 2 ft (assist by W. Cauley-Stein),51,66
216,2,0:56.0,M. Beasley misses 3-pt jump shot from 26 ft,,51,66
217,2,0:50.0,,Defensive rebound by W. Cauley-Stein,51,66
218,2,0:46.0,,I. Shumpert misses 3-pt jump shot from 25 ft,51,66
219,2,0:42.0,,Offensive rebound by B. Hield,51,66
220,2,0:42.0,,J. Jackson misses 3-pt jump shot from 26 ft,51,66
221,2,0:42.0,Defensive rebound by Team,,51,66
222,2,0:35.0,Personal foul by D. Fox (drawn by J. Murray),,51,66
223,2,0:35.0,J. Murray makes free throw 1 of 2,,52,66
224,2,0:35.0,M. Plumlee enters the game for N. Jokić,,52,66
225,2,0:35.0,J. Murray makes free throw 2 of 2,,53,66
226,2,0:23.0,,B. Hield misses 3-pt jump shot from 25 ft,53,66
227,2,0:17.0,Defensive rebound by M. Plumlee,,53,66
228,2,0:00.0,J. Murray misses 3-pt jump shot from 26 ft,,53,66
229,2,0:00.0,Offensive rebound by Team,,53,66
230,3,11:46.0,,D. Fox misses 2-pt jump shot from 14 ft,53,66
231,3,11:43.0,Defensive rebound by M. Plumlee,,53,66
232,3,11:40.0,,Violation by Team (kicked ball),53,66
233,3,11:28.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by N. Jokić),,55,66
234,3,11:17.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by N. Bjelica),55,68
235,3,11:03.0,J. Murray misses 2-pt layup from 2 ft,,55,68
236,3,10:59.0,,Defensive rebound by W. Cauley-Stein,55,68
237,3,10:55.0,,B. Hield makes 2-pt jump shot from 16 ft (assist by I. Shumpert),55,70
238,3,10:27.0,J. Murray makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,58,70
239,3,10:16.0,,Personal foul by M. Plumlee (drawn by N. Bjelica),58,70
240,3,10:03.0,,I. Shumpert misses 2-pt jump shot from 19 ft,58,70
241,3,10:01.0,Defensive rebound by J. Murray,,58,70
242,3,9:54.0,J. Murray makes 3-pt jump shot from 25 ft (assist by N. Jokić),,61,70
243,3,9:43.0,,N. Bjelica misses 3-pt jump shot from 28 ft,61,70
244,3,9:40.0,Defensive rebound by N. Jokić,,61,70
245,3,9:35.0,Shooting foul by D. Fox (drawn by J. Murray),,61,70
246,3,9:35.0,J. Murray makes free throw 1 of 2,,62,70
247,3,9:35.0,J. Murray makes free throw 2 of 2,,63,70
248,3,9:11.0,,N. Bjelica misses 2-pt layup from 3 ft,63,70
249,3,9:09.0,Defensive rebound by J. Murray,,63,70
250,3,9:07.0,Personal foul by I. Shumpert (drawn by J. Hernangómez),,63,70
251,3,8:59.0,N. Jokić makes 3-pt jump shot from 26 ft (assist by J. Hernangómez),,66,70
252,3,8:58.0,,Sacramento full timeout,66,70
253,3,8:44.0,,Turnover by D. Fox (bad pass; steal by M. Plumlee),66,70
254,3,8:33.0,N. Jokić misses 3-pt jump shot from 25 ft,,66,70
255,3,8:28.0,,Defensive rebound by I. Shumpert,66,70
256,3,8:15.0,,I. Shumpert misses 3-pt jump shot from 25 ft,66,70
257,3,8:11.0,Defensive rebound by N. Jokić,,66,70
258,3,7:55.0,J. Murray misses 3-pt jump shot from 25 ft,,66,70
259,3,7:51.0,Offensive rebound by J. Hernangómez,,66,70
260,3,7:43.0,J. Murray makes 2-pt jump shot from 20 ft (assist by N. Jokić),,68,70
261,3,7:30.0,,B. Hield makes 2-pt jump shot from 15 ft (assist by D. Fox),68,72
262,3,7:30.0,,H. Giles enters the game for N. Bjelica,68,72
263,3,7:02.0,J. Murray misses 3-pt jump shot from 29 ft,,68,72
264,3,6:59.0,Offensive rebound by N. Jokić,,68,72
265,3,6:54.0,Turnover by J. Murray (lost ball; steal by D. Fox),,68,72
266,3,6:50.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Fox),68,74
267,3,6:43.0,Personal foul by H. Giles (drawn by N. Jokić),,68,74
268,3,6:38.0,N. Jokić misses 2-pt layup from 2 ft,,68,74
269,3,6:36.0,,Defensive rebound by H. Giles,68,74
270,3,6:29.0,,B. Hield misses 3-pt jump shot from 26 ft,68,74
271,3,6:24.0,Defensive rebound by N. Jokić,,68,74
272,3,6:14.0,J. Hernangómez makes 2-pt dunk from 1 ft (assist by M. Plumlee),,70,74
273,3,5:54.0,,W. Cauley-Stein misses 2-pt layup from 2 ft,70,74
274,3,5:50.0,Defensive rebound by J. Hernangómez,,70,74
275,3,5:42.0,Shooting foul by W. Cauley-Stein (drawn by J. Murray),,70,74
276,3,5:42.0,J. Murray misses free throw 1 of 2,,70,74
277,3,5:42.0,Offensive rebound by Team,,70,74
278,3,5:42.0,P. Millsap enters the game for M. Plumlee,,70,74
279,3,5:42.0,,B. Bogdanović enters the game for I. Shumpert,70,74
280,3,5:42.0,J. Murray makes free throw 2 of 2,,71,74
281,3,5:30.0,,H. Giles misses 3-pt jump shot from 23 ft,71,74
282,3,5:26.0,Defensive rebound by J. Hernangómez,,71,74
283,3,5:18.0,J. Murray makes 2-pt dunk from 1 ft (assist by N. Jokić),,73,74
284,3,5:00.0,,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by D. Fox),73,76
285,3,4:45.0,J. Murray makes 2-pt jump shot from 18 ft,,75,76
286,3,4:28.0,,Shooting foul by P. Millsap (drawn by W. Cauley-Stein),75,76
287,3,4:28.0,,W. Cauley-Stein makes free throw 1 of 2,75,77
288,3,4:28.0,G. Harris enters the game for J. Hernangómez,,75,77
289,3,4:28.0,,Y. Ferrell enters the game for D. Fox,75,77
290,3,4:28.0,,W. Cauley-Stein makes free throw 2 of 2,75,78
291,3,4:07.0,T. Craig makes 2-pt jump shot from 7 ft (assist by J. Murray),,77,78
292,3,3:56.0,,W. Cauley-Stein misses 2-pt jump shot from 16 ft,77,78
293,3,3:54.0,Defensive rebound by G. Harris,,77,78
294,3,3:43.0,J. Murray misses 2-pt jump shot from 5 ft,,77,78
295,3,3:43.0,Offensive rebound by Team,,77,78
296,3,3:43.0,Turnover by J. Murray (traveling),,77,78
297,3,3:31.0,,W. Cauley-Stein misses 2-pt jump shot from 8 ft,77,78
298,3,3:29.0,Defensive rebound by N. Jokić,,77,78
299,3,3:17.0,T. Craig misses 3-pt jump shot from 25 ft,,77,78
300,3,3:15.0,,Defensive rebound by W. Cauley-Stein,77,78
301,3,3:06.0,,W. Cauley-Stein misses 2-pt layup from 2 ft,77,78
302,3,3:03.0,Defensive rebound by T. Craig,,77,78
303,3,3:00.0,Turnover by J. Murray (bad pass),,77,78
304,3,2:39.0,,B. Hield misses 2-pt jump shot from 15 ft,77,78
305,3,2:37.0,Defensive rebound by P. Millsap,,77,78
306,3,2:27.0,J. Murray misses 2-pt layup from 4 ft,,77,78
307,3,2:23.0,Offensive rebound by J. Murray,,77,78
308,3,2:23.0,J. Murray makes 2-pt layup at rim,,79,78
309,3,2:18.0,,Shooting foul by J. Murray (drawn by Y. Ferrell),79,78
310,3,2:18.0,Denver full timeout,,79,78
311,3,2:18.0,M. Morris enters the game for N. Jokić,,79,78
312,3,2:18.0,M. Plumlee enters the game for J. Murray,,79,78
313,3,2:18.0,,N. Bjelica enters the game for W. Cauley-Stein,79,78
314,3,2:18.0,,Y. Ferrell misses free throw 1 of 2,79,78
315,3,2:18.0,,Offensive rebound by Team,79,78
316,3,2:18.0,,Y. Ferrell makes free throw 2 of 2,79,79
317,3,2:05.0,M. Morris misses 2-pt jump shot from 16 ft,,79,79
318,3,2:02.0,Offensive rebound by M. Plumlee,,79,79
319,3,1:59.0,M. Morris misses 3-pt jump shot from 26 ft,,79,79
320,3,1:53.0,Offensive rebound by T. Craig,,79,79
321,3,1:52.0,P. Millsap makes 2-pt layup from 1 ft (assist by T. Craig),,81,79
322,3,1:39.0,,N. Bjelica makes 2-pt dunk from 1 ft (assist by H. Giles),81,81
323,3,1:17.0,G. Harris misses 2-pt jump shot from 17 ft,,81,81
324,3,1:15.0,Offensive rebound by T. Craig,,81,81
325,3,1:13.0,M. Morris makes 3-pt jump shot from 26 ft (assist by T. Craig),,84,81
326,3,1:01.0,,Personal foul by T. Craig (drawn by B. Bogdanović),84,81
327,3,1:01.0,M. Beasley enters the game for T. Craig,,84,81
328,3,1:01.0,,J. Jackson enters the game for B. Bogdanović,84,81
329,3,0:52.0,,Personal foul by M. Morris (drawn by Y. Ferrell),84,81
330,3,0:52.0,,Y. Ferrell makes free throw 1 of 2,84,82
331,3,0:52.0,,Y. Ferrell misses free throw 2 of 2,84,82
332,3,0:49.0,Defensive rebound by M. Beasley,,84,82
333,3,0:30.0,M. Morris misses 3-pt jump shot from 25 ft,,84,82
334,3,0:27.0,,Defensive rebound by H. Giles,84,82
335,3,0:11.0,,B. Hield makes 2-pt layup from 2 ft,84,84
336,3,0:04.0,M. Morris misses 2-pt jump shot from 14 ft (block by J. Jackson),,84,84
337,3,0:00.0,,Defensive rebound by J. Jackson,84,84
338,4,11:49.0,G. Harris misses 3-pt jump shot from 25 ft,,84,84
339,4,11:46.0,Offensive rebound by P. Millsap,,84,84
340,4,11:40.0,P. Millsap misses 2-pt jump shot from 9 ft (block by J. Jackson),,84,84
341,4,11:37.0,,Defensive rebound by J. Jackson,84,84
342,4,11:31.0,,Personal foul by M. Plumlee (drawn by N. Bjelica),84,84
343,4,11:22.0,,H. Giles misses 2-pt jump shot from 13 ft,84,84
344,4,11:19.0,Defensive rebound by P. Millsap,,84,84
345,4,11:00.0,J. Murray makes 3-pt jump shot from 25 ft,,87,84
346,4,10:42.0,,N. Bjelica misses 3-pt jump shot from 25 ft,87,84
347,4,10:39.0,Defensive rebound by M. Beasley,,87,84
348,4,10:29.0,M. Beasley makes 2-pt jump shot from 13 ft (assist by J. Murray),,89,84
349,4,10:08.0,,Y. Ferrell makes 2-pt layup from 4 ft,89,86
350,4,9:54.0,M. Beasley misses 3-pt jump shot from 26 ft,,89,86
351,4,9:51.0,,Defensive rebound by J. Jackson,89,86
352,4,9:42.0,,Y. Ferrell misses 2-pt layup from 3 ft,89,86
353,4,9:39.0,,Offensive rebound by J. Jackson,89,86
354,4,9:39.0,,J. Jackson misses 2-pt layup from 3 ft,89,86
355,4,9:39.0,Defensive rebound by J. Murray,,89,86
356,4,9:28.0,M. Plumlee misses 2-pt layup from 3 ft,,89,86
357,4,9:24.0,,Defensive rebound by B. Bogdanović,89,86
358,4,9:23.0,,Turnover by B. Bogdanović (bad pass),89,86
359,4,9:04.0,Flagrant foul type 1 by H. Giles (drawn by M. Plumlee),,89,86
360,4,9:04.0,M. Plumlee makes flagrant free throw 1 of 2,,90,86
361,4,9:04.0,Offensive rebound by Team,,90,86
362,4,9:04.0,M. Plumlee misses flagrant free throw 2 of 2,,90,86
363,4,8:54.0,P. Millsap misses 2-pt jump shot from 12 ft,,90,86
364,4,8:52.0,,Defensive rebound by Team,90,86
365,4,8:27.0,,H. Giles misses 2-pt hook shot from 11 ft,90,86
366,4,8:27.0,,Offensive rebound by N. Bjelica,90,86
367,4,8:26.0,,N. Bjelica misses 2-pt layup from 1 ft,90,86
368,4,8:26.0,Defensive rebound by J. Murray,,90,86
369,4,8:12.0,M. Beasley misses 2-pt jump shot from 17 ft,,90,86
370,4,8:08.0,,Defensive rebound by B. Bogdanović,90,86
371,4,8:04.0,,N. Bjelica makes 3-pt jump shot from 28 ft (assist by B. Bogdanović),90,89
372,4,7:45.0,P. Millsap makes 3-pt jump shot from 26 ft (assist by J. Murray),,93,89
373,4,7:24.0,,B. Bogdanović misses 2-pt layup from 2 ft,93,89
374,4,7:24.0,Defensive rebound by Team,,93,89
375,4,7:24.0,,Loose ball foul by N. Bjelica (drawn by J. Murray),93,89
376,4,7:24.0,N. Jokić enters the game for M. Plumlee,,93,89
377,4,7:24.0,,W. Cauley-Stein enters the game for Y. Ferrell,93,89
378,4,7:24.0,,D. Fox enters the game for H. Giles,93,89
379,4,7:12.0,J. Murray makes 2-pt layup from 1 ft (assist by N. Jokić),,95,89
