,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DETROIT_ACTION,ATLANTA_SCORE,DETROIT_SCORE
88,1,1:38.0,Turnover by D. Hamilton (bad pass),,23,18
89,1,1:38.0,J. Anderson enters the game for V. Carter,,23,18
90,1,1:38.0,,L. Galloway enters the game for R. Bullock,23,18
91,1,1:38.0,,S. Johnson enters the game for B. Griffin,23,18
92,1,1:14.0,,A. Drummond misses 2-pt jump shot from 16 ft,23,18
93,1,1:07.0,Defensive rebound by J. Anderson,,23,18
94,1,1:04.0,J. Anderson makes 3-pt jump shot from 29 ft (assist by J. Lin),,26,18
95,1,0:44.0,,A. Drummond misses 2-pt layup from 4 ft,26,18
96,1,0:40.0,Defensive rebound by J. Lin,,26,18
97,1,0:20.0,J. Lin makes 2-pt jump shot from 8 ft (assist by J. Anderson),,28,18
98,1,0:03.0,,B. Brown makes 3-pt jump shot from 23 ft (assist by J. Calderón),28,21
99,1,0:00.0,J. Lin misses 3-pt jump shot from 42 ft,,28,21
100,1,0:00.0,Offensive rebound by Team,,28,21
101,2,11:50.0,D. Dedmon makes 2-pt jump shot from 8 ft (assist by J. Lin),,30,21
102,2,11:29.0,,J. Calderón makes 2-pt jump shot from 19 ft (assist by Z. Pachulia),30,23
103,2,11:23.0,Personal foul by B. Brown (drawn by J. Lin),,30,23
104,2,11:17.0,D. Hamilton misses 3-pt jump shot from 27 ft,,30,23
105,2,11:15.0,Offensive rebound by K. Huerter,,30,23
106,2,11:11.0,D. Dedmon makes 2-pt jump shot from 16 ft (assist by K. Huerter),,32,23
107,2,10:56.0,,B. Brown misses 2-pt layup from 3 ft,32,23
108,2,10:48.0,,Offensive rebound by B. Brown,32,23
109,2,10:48.0,,B. Brown makes 2-pt layup from 1 ft,32,25
110,2,10:42.0,Shooting foul by B. Brown (drawn by D. Dedmon),,32,25
111,2,10:42.0,D. Dedmon misses free throw 1 of 2,,32,25
112,2,10:42.0,Offensive rebound by Team,,32,25
113,2,10:42.0,D. Dedmon misses free throw 2 of 2,,32,25
114,2,10:38.0,,Defensive rebound by S. Johnson,32,25
115,2,10:23.0,,B. Brown misses 2-pt layup from 6 ft,32,25
116,2,10:23.0,K. Bazemore enters the game for D. Hamilton,,32,25
117,2,10:22.0,,Offensive rebound by Team,32,25
118,2,10:15.0,,S. Johnson misses 2-pt jump shot from 20 ft,32,25
119,2,10:12.0,Defensive rebound by J. Anderson,,32,25
120,2,10:07.0,J. Lin misses 2-pt layup from 1 ft,,32,25
121,2,10:07.0,,Defensive rebound by J. Calderón,32,25
122,2,9:51.0,,S. Johnson makes 2-pt layup from 5 ft (assist by J. Calderón),32,27
123,2,9:30.0,K. Bazemore misses 2-pt jump shot from 19 ft,,32,27
124,2,9:26.0,,Defensive rebound by Z. Pachulia,32,27
125,2,9:24.0,,Offensive foul by S. Johnson (drawn by J. Anderson),32,27
126,2,9:24.0,,Turnover by S. Johnson (offensive foul),32,27
127,2,9:24.0,T. Young enters the game for J. Lin,,32,27
128,2,9:12.0,Shooting foul by Z. Pachulia (drawn by K. Bazemore),,32,27
129,2,9:12.0,K. Bazemore makes free throw 1 of 2,,33,27
130,2,9:12.0,K. Bazemore makes free throw 2 of 2,,34,27
131,2,8:54.0,,Z. Pachulia makes 2-pt jump shot from 17 ft,34,29
132,2,8:41.0,K. Bazemore misses 2-pt layup from 3 ft (block by Z. Pachulia),,34,29
133,2,8:41.0,Offensive rebound by Team,,34,29
134,2,8:30.0,Shooting foul by B. Brown (drawn by T. Young),,34,29
135,2,8:30.0,T. Young makes free throw 1 of 2,,35,29
136,2,8:30.0,A. Len enters the game for D. Dedmon,,35,29
137,2,8:30.0,,R. Bullock enters the game for B. Brown,35,29
138,2,8:30.0,T. Young makes free throw 2 of 2,,36,29
139,2,8:16.0,,Z. Pachulia makes 2-pt layup from 4 ft (assist by R. Bullock),36,31
140,2,8:11.0,Turnover by T. Young (discontinued dribble),,36,31
141,2,8:11.0,V. Carter enters the game for J. Anderson,,36,31
142,2,8:00.0,,Shooting foul by K. Huerter (drawn by Z. Pachulia),36,31
143,2,8:00.0,,Z. Pachulia makes free throw 1 of 2,36,32
144,2,8:00.0,D. Bembry enters the game for K. Huerter,,36,32
145,2,8:00.0,,Z. Pachulia misses free throw 2 of 2,36,32
146,2,7:57.0,Defensive rebound by V. Carter,,36,32
147,2,7:38.0,V. Carter makes 2-pt layup from 1 ft,,38,32
148,2,7:29.0,,L. Galloway misses 2-pt jump shot from 5 ft,38,32
149,2,7:28.0,Defensive rebound by A. Len,,38,32
150,2,7:23.0,Personal foul by L. Galloway (drawn by T. Young),,38,32
151,2,7:23.0,T. Young makes free throw 1 of 2,,39,32
152,2,7:23.0,T. Young misses free throw 2 of 2,,39,32
153,2,7:18.0,,Defensive rebound by J. Calderón,39,32
154,2,7:09.0,,J. Calderón misses 2-pt jump shot from 21 ft,39,32
155,2,7:06.0,Defensive rebound by V. Carter,,39,32
156,2,7:01.0,A. Len makes 2-pt layup from 2 ft (assist by T. Young),,41,32
157,2,6:54.0,,Detroit full timeout,41,32
158,2,6:54.0,,B. Griffin enters the game for J. Calderón,41,32
159,2,6:54.0,,R. Jackson enters the game for S. Johnson,41,32
160,2,6:44.0,,R. Bullock makes 3-pt jump shot from 23 ft (assist by R. Jackson),41,35
161,2,6:26.0,T. Young misses 2-pt jump shot from 21 ft,,41,35
162,2,6:25.0,Offensive rebound by D. Bembry,,41,35
163,2,6:25.0,Turnover by D. Bembry (bad pass),,41,35
164,2,6:04.0,,Turnover by R. Jackson (lost ball; steal by K. Bazemore),41,35
165,2,5:56.0,Turnover by A. Len (3 sec),,41,35
166,2,5:56.0,,L. Kennard enters the game for L. Galloway,41,35
167,2,5:44.0,,Def 3 sec tech foul by Team,41,35
168,2,5:44.0,,R. Jackson makes technical free throw,41,36
169,2,5:41.0,,Turnover by L. Kennard (bad pass; steal by D. Bembry),41,36
170,2,5:37.0,D. Bembry makes 2-pt dunk from 1 ft,,43,36
171,2,5:16.0,,Z. Pachulia misses 2-pt layup from 4 ft,43,36
172,2,5:16.0,Defensive rebound by Team,,43,36
173,2,5:12.0,A. Len misses 2-pt layup from 2 ft,,43,36
174,2,5:06.0,Offensive rebound by A. Len,,43,36
175,2,5:06.0,A. Len makes 2-pt layup at rim,,45,36
176,2,4:55.0,,Personal foul by A. Len (drawn by Z. Pachulia),45,36
177,2,4:55.0,D. Dedmon enters the game for A. Len,,45,36
178,2,4:55.0,,A. Drummond enters the game for Z. Pachulia,45,36
179,2,4:44.0,,Offensive foul by A. Drummond (drawn by D. Bembry),45,36
180,2,4:44.0,,Turnover by A. Drummond (offensive foul),45,36
181,2,4:33.0,V. Carter makes 3-pt jump shot from 27 ft (assist by T. Young),,48,36
182,2,4:10.0,,B. Griffin misses 2-pt layup from 5 ft (block by K. Bazemore),48,36
183,2,4:05.0,Defensive rebound by D. Dedmon,,48,36
184,2,4:02.0,T. Young makes 2-pt jump shot from 12 ft (assist by D. Bembry),,50,36
185,2,3:54.0,,Detroit full timeout,50,36
186,2,3:42.0,,L. Kennard misses 3-pt jump shot from 29 ft,50,36
187,2,3:41.0,Defensive rebound by Team,,50,36
188,2,3:33.0,Personal foul by R. Jackson (drawn by T. Young),,50,36
189,2,3:33.0,T. Young misses free throw 1 of 2,,50,36
190,2,3:33.0,Offensive rebound by Team,,50,36
191,2,3:33.0,T. Young makes free throw 2 of 2,,51,36
192,2,3:23.0,,Personal foul by V. Carter (drawn by B. Griffin),51,36
193,2,3:15.0,,Turnover by R. Bullock (bad pass),51,36
194,2,2:57.0,T. Young makes 2-pt jump shot from 6 ft,,53,36
195,2,2:42.0,,B. Griffin makes 2-pt layup from 4 ft (assist by R. Jackson),53,38
196,2,2:32.0,Offensive foul by D. Dedmon (drawn by R. Jackson),,53,38
197,2,2:32.0,Turnover by D. Dedmon (offensive foul),,53,38
198,2,2:16.0,,B. Griffin makes 2-pt layup from 5 ft,53,40
199,2,2:16.0,,Shooting foul by K. Bazemore (drawn by B. Griffin),53,40
200,2,2:16.0,A. Len enters the game for V. Carter,,53,40
201,2,2:16.0,,S. Johnson enters the game for L. Kennard,53,40
202,2,2:16.0,,B. Griffin misses free throw 1 of 1,53,40
203,2,2:13.0,Defensive rebound by D. Dedmon,,53,40
204,2,1:59.0,D. Bembry misses 2-pt jump shot from 22 ft (block by A. Drummond),,53,40
205,2,1:55.0,,Defensive rebound by B. Griffin,53,40
206,2,1:52.0,,A. Drummond misses 2-pt layup from 3 ft (block by K. Bazemore),53,40
207,2,1:48.0,Defensive rebound by A. Len,,53,40
208,2,1:46.0,A. Len misses 2-pt layup from 3 ft,,53,40
209,2,1:46.0,Offensive rebound by Team,,53,40
210,2,1:46.0,,Loose ball foul by A. Drummond (drawn by D. Dedmon),53,40
211,2,1:46.0,D. Dedmon makes free throw 1 of 2,,54,40
212,2,1:46.0,J. Anderson enters the game for D. Bembry,,54,40
213,2,1:46.0,D. Dedmon makes free throw 2 of 2,,55,40
214,2,1:32.0,,B. Griffin misses 2-pt jump shot from 9 ft (block by D. Dedmon),55,40
215,2,1:32.0,Defensive rebound by J. Anderson,,55,40
216,2,1:32.0,Personal foul by B. Griffin (drawn by J. Anderson),,55,40
217,2,1:32.0,J. Anderson makes free throw 1 of 2,,56,40
218,2,1:32.0,J. Anderson makes free throw 2 of 2,,57,40
219,2,1:16.0,,B. Griffin misses 3-pt jump shot from 23 ft,57,40
220,2,1:13.0,Defensive rebound by T. Young,,57,40
221,2,1:11.0,T. Young misses 3-pt jump shot from 29 ft,,57,40
222,2,1:06.0,,Defensive rebound by R. Jackson,57,40
223,2,1:01.0,,B. Griffin makes 3-pt jump shot from 24 ft (assist by R. Jackson),57,43
224,2,0:45.0,K. Bazemore misses 3-pt jump shot from 24 ft,,57,43
225,2,0:41.0,,Defensive rebound by S. Johnson,57,43
226,2,0:25.0,,B. Griffin misses 3-pt jump shot from 28 ft,57,43
227,2,0:23.0,Defensive rebound by J. Anderson,,57,43
228,2,0:04.0,A. Len misses 3-pt jump shot from 27 ft,,57,43
229,2,0:01.0,,Defensive rebound by B. Griffin,57,43
230,2,0:01.0,,Turnover by B. Griffin (lost ball; steal by D. Dedmon),57,43
231,3,11:44.0,K. Huerter makes 2-pt layup from 1 ft (assist by D. Dedmon),,59,43
232,3,11:26.0,,R. Jackson makes 2-pt jump shot from 10 ft (assist by A. Drummond),59,45
233,3,11:07.0,Personal foul by A. Drummond (drawn by D. Dedmon),,59,45
234,3,11:01.0,K. Bazemore misses 3-pt jump shot from 26 ft,,59,45
235,3,10:58.0,,Defensive rebound by A. Drummond,59,45
236,3,10:48.0,,R. Bullock misses 3-pt jump shot from 24 ft,59,45
237,3,10:45.0,Defensive rebound by D. Dedmon,,59,45
238,3,10:42.0,Turnover by T. Young (traveling),,59,45
239,3,10:30.0,,Personal foul by D. Dedmon (drawn by B. Griffin),59,45
240,3,10:26.0,,Personal foul by D. Dedmon (drawn by B. Griffin),59,45
241,3,10:26.0,V. Carter enters the game for D. Dedmon,,59,45
242,3,10:12.0,,B. Brown misses 2-pt layup from 7 ft (block by K. Huerter),59,45
243,3,10:09.0,Defensive rebound by V. Carter,,59,45
244,3,10:07.0,K. Bazemore misses 2-pt layup from 3 ft,,59,45
245,3,10:05.0,,Defensive rebound by A. Drummond,59,45
246,3,9:59.0,,R. Jackson misses 3-pt jump shot from 30 ft,59,45
247,3,9:54.0,Defensive rebound by K. Bazemore,,59,45
248,3,9:52.0,T. Young makes 2-pt layup from 3 ft (assist by K. Bazemore),,61,45
249,3,9:28.0,,A. Drummond makes 2-pt layup from 3 ft (assist by R. Jackson),61,47
250,3,9:16.0,A. Len misses 2-pt layup from 3 ft,,61,47
251,3,9:15.0,Offensive rebound by A. Len,,61,47
252,3,9:11.0,A. Len misses 2-pt layup from 5 ft (block by A. Drummond),,61,47
253,3,9:07.0,,Defensive rebound by B. Brown,61,47
254,3,9:05.0,,B. Brown misses 2-pt layup from 5 ft,61,47
255,3,9:01.0,,Offensive rebound by A. Drummond,61,47
256,3,9:00.0,,A. Drummond makes 2-pt layup from 2 ft,61,49
257,3,8:48.0,V. Carter misses 3-pt jump shot from 26 ft,,61,49
258,3,8:44.0,,Defensive rebound by B. Brown,61,49
259,3,8:33.0,,B. Brown makes 3-pt jump shot from 26 ft,61,52
260,3,8:32.0,Atlanta full timeout,,61,52
261,3,8:13.0,K. Bazemore misses 2-pt jump shot from 10 ft,,61,52
262,3,8:13.0,Offensive rebound by A. Len,,61,52
263,3,8:08.0,A. Len makes 2-pt dunk from 1 ft,,63,52
264,3,7:52.0,,Turnover by B. Griffin (bad pass; steal by T. Young),63,52
265,3,7:48.0,T. Young makes 2-pt layup from 3 ft,,65,52
266,3,7:39.0,,A. Drummond misses 2-pt hook shot from 8 ft,65,52
267,3,7:37.0,Defensive rebound by A. Len,,65,52
268,3,7:34.0,T. Young misses 3-pt jump shot from 28 ft,,65,52
269,3,7:30.0,Offensive rebound by A. Len,,65,52
270,3,7:30.0,A. Len misses 2-pt layup from 1 ft,,65,52
271,3,7:29.0,Offensive rebound by A. Len,,65,52
272,3,7:24.0,A. Len makes 2-pt layup from 1 ft,,67,52
273,3,7:19.0,,Personal foul by T. Young (drawn by R. Jackson),67,52
274,3,7:19.0,D. Bembry enters the game for K. Bazemore,,67,52
275,3,7:07.0,,Shooting foul by A. Len (drawn by A. Drummond),67,52
276,3,7:07.0,,A. Drummond misses free throw 1 of 2,67,52
277,3,7:07.0,,Offensive rebound by Team,67,52
278,3,7:07.0,,A. Drummond misses free throw 2 of 2,67,52
279,3,7:05.0,Defensive rebound by T. Young,,67,52
280,3,6:59.0,Turnover by T. Young (bad pass; steal by B. Griffin),,67,52
281,3,6:57.0,,Personal foul by V. Carter (drawn by B. Griffin),67,52
282,3,6:57.0,,B. Griffin makes free throw 1 of 2,67,53
283,3,6:57.0,J. Lin enters the game for T. Young,,67,53
284,3,6:57.0,,B. Griffin makes free throw 2 of 2,67,54
285,3,6:36.0,V. Carter misses 3-pt jump shot from 32 ft,,67,54
286,3,6:29.0,,Defensive rebound by A. Drummond,67,54
287,3,6:24.0,,B. Griffin misses 3-pt jump shot from 29 ft,67,54
288,3,6:20.0,Defensive rebound by D. Bembry,,67,54
289,3,6:11.0,A. Len misses 2-pt jump shot from 18 ft,,67,54
290,3,6:07.0,,Defensive rebound by A. Drummond,67,54
291,3,6:00.0,,R. Jackson makes 2-pt jump shot from 10 ft,67,56
292,3,5:45.0,K. Huerter misses 3-pt jump shot from 29 ft,,67,56
293,3,5:45.0,Offensive rebound by Team,,67,56
294,3,5:45.0,,Loose ball foul by B. Brown (drawn by A. Len),67,56
295,3,5:45.0,,S. Johnson enters the game for B. Brown,67,56
296,3,5:31.0,A. Len makes 2-pt dunk from 1 ft (assist by J. Lin),,69,56
297,3,5:15.0,,B. Griffin misses 2-pt layup from 9 ft,69,56
298,3,5:12.0,Defensive rebound by V. Carter,,69,56
299,3,5:09.0,J. Lin misses 2-pt layup from 4 ft,,69,56
300,3,5:07.0,Offensive rebound by V. Carter,,69,56
301,3,5:07.0,V. Carter makes 2-pt layup from 1 ft,,71,56
302,3,5:07.0,,Detroit full timeout,71,56
303,3,5:07.0,J. Anderson enters the game for K. Huerter,,71,56
304,3,4:58.0,,Shooting foul by A. Len (drawn by R. Jackson),71,56
305,3,4:58.0,,R. Jackson misses free throw 1 of 2,71,56
306,3,4:58.0,,Offensive rebound by Team,71,56
307,3,4:58.0,,R. Jackson makes free throw 2 of 2,71,57
308,3,4:40.0,A. Len misses 2-pt layup from 1 ft,,71,57
309,3,4:38.0,,Defensive rebound by A. Drummond,71,57
310,3,4:18.0,,S. Johnson misses 3-pt jump shot from 27 ft,71,57
311,3,4:16.0,Defensive rebound by A. Len,,71,57
312,3,3:59.0,V. Carter misses 3-pt jump shot from 26 ft,,71,57
313,3,3:56.0,,Defensive rebound by A. Drummond,71,57
314,3,3:39.0,,R. Bullock misses 3-pt jump shot from 27 ft,71,57
315,3,3:37.0,,Offensive rebound by Team,71,57
316,3,3:27.0,,R. Jackson misses 2-pt jump shot from 6 ft,71,57
317,3,3:27.0,,Offensive rebound by Team,71,57
318,3,3:26.0,Loose ball foul by D. Bembry (drawn by R. Bullock),,71,57
319,3,3:26.0,,R. Bullock makes free throw 1 of 2,71,58
320,3,3:26.0,,R. Bullock makes free throw 2 of 2,71,59
321,3,3:13.0,Shooting foul by R. Jackson (drawn by J. Lin),,71,59
322,3,3:13.0,J. Lin makes free throw 1 of 2,,72,59
323,3,3:13.0,J. Lin makes free throw 2 of 2,,73,59
324,3,2:52.0,,S. Johnson makes 2-pt layup from 4 ft,73,61
325,3,2:39.0,Personal foul by B. Griffin (drawn by V. Carter),,73,61
326,3,2:34.0,J. Lin misses 2-pt jump shot from 6 ft,,73,61
327,3,2:30.0,Offensive rebound by A. Len,,73,61
328,3,2:29.0,A. Len misses 2-pt hook shot from 5 ft,,73,61
329,3,2:27.0,,Defensive rebound by A. Drummond,73,61
330,3,2:21.0,,R. Jackson makes 3-pt jump shot from 27 ft (assist by B. Griffin),73,64
331,3,2:04.0,D. Bembry misses 2-pt layup from 5 ft (block by A. Drummond),,73,64
332,3,2:04.0,Offensive rebound by Team,,73,64
333,3,2:04.0,Atlanta full timeout,,73,64
334,3,2:04.0,K. Huerter enters the game for J. Anderson,,73,64
335,3,2:04.0,T. Young enters the game for J. Lin,,73,64
336,3,2:04.0,,L. Galloway enters the game for B. Griffin,73,64
337,3,1:58.0,K. Huerter misses 2-pt jump shot from 11 ft,,73,64
338,3,1:56.0,,Defensive rebound by A. Drummond,73,64
339,3,1:50.0,,S. Johnson misses 2-pt layup from 8 ft,73,64
340,3,1:48.0,Defensive rebound by A. Len,,73,64
341,3,1:32.0,A. Len makes 2-pt dunk from 1 ft (assist by V. Carter),,75,64
342,3,1:09.0,,R. Jackson misses 2-pt layup from 5 ft,75,64
343,3,1:07.0,Defensive rebound by A. Len,,75,64
344,3,1:04.0,D. Bembry makes 2-pt layup from 3 ft (assist by V. Carter),,77,64
345,3,0:40.0,,L. Galloway makes 2-pt jump shot from 19 ft (assist by R. Bullock),77,66
346,3,0:29.0,T. Young misses 2-pt layup from 8 ft (block by A. Drummond),,77,66
347,3,0:26.0,,Defensive rebound by A. Drummond,77,66
348,3,0:15.0,,A. Drummond misses 2-pt layup from 7 ft,77,66
349,3,0:13.0,Defensive rebound by D. Bembry,,77,66
350,3,0:03.0,A. Len makes 2-pt dunk from 2 ft (assist by T. Young),,79,66
351,3,0:00.0,,S. Johnson misses 3-pt jump shot from 42 ft,79,66
352,3,0:00.0,,Offensive rebound by Team,79,66
353,4,11:48.0,,L. Galloway misses 3-pt jump shot from 26 ft,79,66
354,4,11:47.0,,Offensive rebound by Team,79,66
355,4,11:47.0,Loose ball foul by D. Dedmon (drawn by Z. Pachulia),,79,66
356,4,11:47.0,A. Poythress enters the game for D. Dedmon,,79,66
357,4,11:36.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by J. Calderón),79,69
358,4,11:20.0,K. Huerter misses 2-pt jump shot from 19 ft,,79,69
359,4,11:17.0,Offensive rebound by T. Young,,79,69
360,4,11:15.0,T. Young misses 3-pt jump shot from 31 ft,,79,69
361,4,11:10.0,,Defensive rebound by B. Griffin,79,69
362,4,11:10.0,,Turnover by B. Griffin (lost ball; steal by J. Anderson),79,69
363,4,11:10.0,K. Huerter misses 2-pt layup from 1 ft,,79,69
364,4,11:02.0,Offensive rebound by T. Young,,79,69
365,4,10:56.0,A. Poythress misses 2-pt jump shot from 16 ft,,79,69
366,4,10:52.0,Offensive rebound by A. Poythress,,79,69
367,4,10:45.0,J. Anderson makes 2-pt dunk from 1 ft (assist by T. Young),,81,69
368,4,10:18.0,,S. Johnson misses 2-pt jump shot from 7 ft,81,69
369,4,10:16.0,Defensive rebound by J. Anderson,,81,69
370,4,10:01.0,K. Bazemore makes 2-pt jump shot from 21 ft (assist by J. Anderson),,83,69
371,4,9:39.0,,L. Galloway misses 2-pt layup from 3 ft (block by A. Poythress),83,69
372,4,9:39.0,,Offensive rebound by Team,83,69
373,4,9:37.0,,S. Johnson misses 2-pt layup from 2 ft (block by K. Bazemore),83,69
374,4,9:37.0,,Offensive rebound by Team,83,69
375,4,9:32.0,,L. Galloway makes 3-pt jump shot from 27 ft (assist by Z. Pachulia),83,72
376,4,9:12.0,T. Young misses 2-pt jump shot from 15 ft,,83,72
377,4,9:08.0,,Defensive rebound by Z. Pachulia,83,72
378,4,9:02.0,,S. Johnson misses 3-pt jump shot from 25 ft,83,72
379,4,8:58.0,,Offensive rebound by Z. Pachulia,83,72
380,4,8:55.0,,L. Galloway makes 3-pt jump shot from 30 ft (assist by S. Johnson),83,75
381,4,8:36.0,Personal foul by L. Galloway (drawn by K. Bazemore),,83,75
382,4,8:36.0,V. Carter enters the game for J. Anderson,,83,75
383,4,8:36.0,A. Len enters the game for A. Poythress,,83,75
384,4,8:30.0,Personal foul by S. Johnson (drawn by T. Young),,83,75
385,4,8:21.0,K. Huerter misses 2-pt layup from 4 ft,,83,75
386,4,8:13.0,Offensive rebound by A. Len,,83,75
387,4,8:13.0,A. Len misses 2-pt layup from 1 ft,,83,75
388,4,8:13.0,Offensive rebound by A. Len,,83,75
