,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,NEW YORK_ACTION,OKLAHOMA CITY_SCORE,NEW YORK_SCORE
385,4,7:36.0,,Defensive rebound by D. Dotson,113,92
386,4,7:32.0,,Shooting foul by J. Grant (drawn by M. Hezonja),113,92
387,4,7:32.0,,M. Hezonja makes free throw 1 of 2,113,93
388,4,7:32.0,,M. Hezonja misses free throw 2 of 2,113,93
389,4,7:30.0,Defensive rebound by A. Nader,,113,93
390,4,7:20.0,Turnover by D. Schröder (traveling),,113,93
391,4,7:02.0,,M. Robinson makes 2-pt dunk from 2 ft (assist by A. Trier),113,95
392,4,6:43.0,A. Nader misses 3-pt jump shot from 26 ft,,113,95
393,4,6:41.0,Offensive rebound by H. Diallo,,113,95
394,4,6:32.0,Personal foul by D. Dotson (drawn by S. Adams),,113,95
395,4,6:32.0,,K. Knox enters the game for M. Hezonja,113,95
396,4,6:18.0,Turnover by Team (shot clock),,113,95
397,4,6:09.0,,D. Dotson misses 3-pt jump shot from 27 ft,113,95
398,4,6:07.0,Defensive rebound by H. Diallo,,113,95
399,4,6:00.0,H. Diallo misses 2-pt layup from 1 ft,,113,95
400,4,5:58.0,,Defensive rebound by A. Trier,113,95
401,4,5:58.0,,Personal foul by H. Diallo (drawn by A. Trier),113,95
402,4,5:58.0,,A. Trier makes free throw 1 of 2,113,96
403,4,5:58.0,,A. Trier makes free throw 2 of 2,113,97
404,4,5:41.0,J. Grant makes 2-pt layup from 1 ft (assist by S. Adams),,115,97
405,4,5:41.0,Shooting foul by M. Robinson (drawn by J. Grant),,115,97
406,4,5:41.0,,N. Vonleh enters the game for M. Robinson,115,97
407,4,5:41.0,J. Grant makes free throw 1 of 1,,116,97
408,4,5:27.0,,F. Ntilikina misses 3-pt jump shot from 24 ft,116,97
409,4,5:25.0,Defensive rebound by A. Nader,,116,97
410,4,5:20.0,A. Nader makes 3-pt jump shot from 26 ft (assist by D. Schröder),,119,97
411,4,5:07.0,,K. Knox makes 2-pt layup from 3 ft,119,99
412,4,5:07.0,,Shooting foul by H. Diallo (drawn by K. Knox),119,99
413,4,5:07.0,N. Noel enters the game for J. Grant,,119,99
414,4,5:07.0,,K. Knox misses free throw 1 of 1,119,99
415,4,5:05.0,Defensive rebound by N. Noel,,119,99
416,4,4:49.0,Turnover by N. Noel (bad pass; steal by F. Ntilikina),,119,99
417,4,4:45.0,,A. Trier makes 2-pt layup from 1 ft (assist by F. Ntilikina),119,101
418,4,4:36.0,D. Schröder misses 2-pt jump shot from 9 ft,,119,101
419,4,4:34.0,Offensive rebound by N. Noel,,119,101
420,4,4:34.0,N. Noel misses 2-pt layup from 1 ft,,119,101
421,4,4:32.0,Offensive rebound by S. Adams,,119,101
422,4,4:30.0,S. Adams misses 2-pt layup from 2 ft,,119,101
423,4,4:28.0,,Defensive rebound by F. Ntilikina,119,101
424,4,4:24.0,,Personal foul by H. Diallo (drawn by N. Vonleh),119,101
425,4,4:24.0,,N. Vonleh misses free throw 1 of 2,119,101
426,4,4:24.0,,Offensive rebound by Team,119,101
427,4,4:24.0,,N. Vonleh makes free throw 2 of 2,119,102
428,4,4:13.0,D. Schröder misses 2-pt jump shot from 19 ft,,119,102
429,4,4:11.0,,Defensive rebound by N. Vonleh,119,102
430,4,4:04.0,,K. Knox makes 3-pt jump shot from 23 ft (assist by A. Trier),119,105
431,4,3:48.0,A. Nader makes 2-pt layup from 2 ft (assist by S. Adams),,121,105
432,4,3:48.0,Shooting foul by F. Ntilikina (drawn by A. Nader),,121,105
433,4,3:48.0,T. Ferguson enters the game for S. Adams,,121,105
434,4,3:48.0,A. Nader makes free throw 1 of 1,,122,105
435,4,3:34.0,,N. Vonleh makes 2-pt hook shot from 3 ft (assist by F. Ntilikina),122,107
436,4,3:21.0,D. Schröder misses 2-pt jump shot from 11 ft,,122,107
437,4,3:19.0,,Defensive rebound by N. Vonleh,122,107
438,4,3:02.0,,D. Dotson misses 2-pt jump shot from 18 ft,122,107
439,4,3:00.0,Defensive rebound by A. Nader,,122,107
440,4,2:40.0,A. Nader makes 2-pt jump shot from 23 ft,,124,107
441,4,2:25.0,,Turnover by A. Trier (bad pass; steal by D. Schröder),124,107
442,4,2:19.0,Turnover by H. Diallo (bad pass; steal by N. Vonleh),,124,107
443,4,2:14.0,,Turnover by N. Vonleh (lost ball; steal by A. Nader),124,107
444,4,2:07.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by A. Nader),,127,107
445,4,2:06.0,,New York full timeout,127,107
446,4,2:06.0,T. Luwawu-Cabarrot enters the game for D. Schröder,,127,107
447,4,1:46.0,,F. Ntilikina misses 2-pt jump shot from 9 ft,127,107
448,4,1:44.0,Defensive rebound by A. Nader,,127,107
449,4,1:40.0,Offensive foul by A. Nader (drawn by F. Ntilikina),,127,107
450,4,1:40.0,Turnover by A. Nader (offensive foul),,127,107
451,4,1:28.0,,K. Knox misses 2-pt jump shot from 22 ft,127,107
452,4,1:26.0,,Offensive rebound by A. Trier,127,107
453,4,1:20.0,,Shooting foul by N. Noel (drawn by A. Trier),127,107
454,4,1:20.0,,A. Trier makes free throw 1 of 2,127,108
455,4,1:20.0,,A. Trier makes free throw 2 of 2,127,109
456,4,1:06.0,T. Ferguson misses 3-pt jump shot from 27 ft,,127,109
457,4,1:04.0,,Defensive rebound by D. Dotson,127,109
458,4,0:47.0,,Turnover by F. Ntilikina (bad pass; steal by A. Nader),127,109
459,4,0:31.0,T. Luwawu-Cabarrot misses 2-pt jump shot from 15 ft,,127,109
460,4,0:29.0,,Defensive rebound by A. Trier,127,109
461,4,0:22.0,,A. Trier misses 2-pt layup at rim,127,109
462,4,0:20.0,Defensive rebound by T. Luwawu-Cabarrot,,127,109
