,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BROOKLYN_ACTION,CHICAGO_SCORE,BROOKLYN_SCORE
55,1,5:48.0,,Defensive rebound by D. Russell,19,15
56,1,5:36.0,,J. Allen misses 2-pt layup from 7 ft,19,15
57,1,5:33.0,Defensive rebound by R. Lopez,,19,15
58,1,5:24.0,O. Porter makes 3-pt jump shot from 26 ft,,22,15
59,1,5:08.0,,D. Russell makes 2-pt jump shot from 13 ft,22,17
60,1,4:52.0,R. Lopez makes 2-pt hook shot from 4 ft,,24,17
61,1,4:43.0,,D. Russell misses 3-pt jump shot from 25 ft,24,17
62,1,4:39.0,Defensive rebound by L. Markkanen,,24,17
63,1,4:22.0,L. Markkanen misses 2-pt jump shot from 13 ft,,24,17
64,1,4:19.0,,Defensive rebound by R. Kurucs,24,17
65,1,4:12.0,,D. Russell misses 2-pt jump shot from 8 ft,24,17
66,1,4:10.0,,Offensive rebound by J. Allen,24,17
67,1,4:09.0,,J. Allen makes 2-pt dunk from 1 ft,24,19
68,1,4:08.0,Chicago full timeout,,24,19
69,1,4:08.0,R. Arcidiacono enters the game for K. Dunn,,24,19
70,1,4:08.0,,D. Carroll enters the game for T. Graham,24,19
71,1,4:08.0,,A. Crabbe enters the game for J. Harris,24,19
72,1,4:08.0,,R. Hollis-Jefferson enters the game for R. Kurucs,24,19
73,1,4:08.0,,S. Napier enters the game for D. Russell,24,19
74,1,3:49.0,R. Arcidiacono misses 3-pt jump shot from 22 ft,,24,19
75,1,3:47.0,Offensive rebound by Team,,24,19
76,1,3:47.0,W. Selden enters the game for R. Lopez,,24,19
77,1,3:47.0,,E. Davis enters the game for J. Allen,24,19
78,1,3:39.0,Z. LaVine misses 2-pt jump shot from 12 ft,,24,19
79,1,3:34.0,,Defensive rebound by E. Davis,24,19
80,1,3:22.0,,S. Napier misses 2-pt jump shot from 6 ft (block by L. Markkanen),24,19
81,1,3:22.0,,Offensive rebound by Team,24,19
82,1,3:14.0,,A. Crabbe makes 3-pt jump shot from 26 ft (assist by D. Carroll),24,22
83,1,2:51.0,Shooting foul by E. Davis (drawn by L. Markkanen),,24,22
84,1,2:51.0,L. Markkanen makes free throw 1 of 2,,25,22
85,1,2:51.0,L. Markkanen misses free throw 2 of 2,,25,22
86,1,2:47.0,,Defensive rebound by E. Davis,25,22
87,1,2:36.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by E. Davis),25,25
88,1,2:23.0,O. Porter makes 2-pt jump shot from 5 ft (assist by R. Arcidiacono),,27,25
89,1,2:08.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,27,25
90,1,2:06.0,Defensive rebound by R. Arcidiacono,,27,25
91,1,2:02.0,Z. LaVine makes 2-pt dunk from 1 ft (assist by W. Selden),,29,25
92,1,1:34.0,,S. Napier misses 2-pt layup from 1 ft (block by L. Markkanen),29,25
93,1,1:33.0,,Offensive rebound by D. Carroll,29,25
94,1,1:33.0,,Turnover by Team (shot clock),29,25
95,1,1:24.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by R. Arcidiacono),,32,25
96,1,1:07.0,,S. Napier misses 3-pt jump shot from 24 ft,32,25
97,1,1:05.0,,Offensive rebound by Team,32,25
98,1,1:05.0,Loose ball foul by L. Markkanen (drawn by E. Davis),,32,25
99,1,1:05.0,C. Felício enters the game for Z. LaVine,,32,25
100,1,1:05.0,T. Luwawu-Cabarrot enters the game for L. Markkanen,,32,25
101,1,1:05.0,Violation by Team (delay of game),,32,25
102,1,0:55.0,,A. Crabbe makes 2-pt jump shot from 15 ft (assist by E. Davis),32,27
103,1,0:34.0,C. Felício misses 2-pt jump shot from 17 ft,,32,27
104,1,0:30.0,,Defensive rebound by E. Davis,32,27
105,1,0:14.0,,R. Hollis-Jefferson misses 2-pt jump shot from 9 ft,32,27
106,1,0:11.0,Defensive rebound by O. Porter,,32,27
107,1,0:00.0,Turnover by O. Porter (bad pass; steal by A. Crabbe),,32,27
108,1,0:00.0,,A. Crabbe misses 3-pt jump shot from 42 ft,32,27
109,1,0:00.0,,Offensive rebound by Team,32,27
110,2,11:47.0,,D. Carroll misses 3-pt jump shot from 25 ft,32,27
111,2,11:44.0,Defensive rebound by T. Luwawu-Cabarrot,,32,27
112,2,11:36.0,W. Selden makes 3-pt jump shot from 25 ft,,35,27
113,2,11:11.0,,E. Davis misses 2-pt layup from 2 ft,35,27
114,2,11:08.0,Defensive rebound by R. Arcidiacono,,35,27
115,2,10:52.0,S. Harrison misses 2-pt jump shot from 6 ft,,35,27
116,2,10:52.0,Offensive rebound by Team,,35,27
117,2,10:47.0,C. Felício misses 2-pt layup from 2 ft,,35,27
118,2,10:45.0,,Defensive rebound by E. Davis,35,27
119,2,10:39.0,,Offensive foul by S. Napier (drawn by S. Harrison),35,27
120,2,10:39.0,,Turnover by S. Napier (offensive foul),35,27
121,2,10:39.0,,C. LeVert enters the game for R. Hollis-Jefferson,35,27
122,2,10:39.0,,D. Russell enters the game for S. Napier,35,27
123,2,10:22.0,Turnover by C. Felício (out of bounds lost ball),,35,27
124,2,10:06.0,,D. Carroll misses 2-pt jump shot from 13 ft,35,27
125,2,10:02.0,Defensive rebound by S. Harrison,,35,27
126,2,9:51.0,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft (assist by S. Harrison),,37,27
127,2,9:35.0,,C. LeVert misses 2-pt layup from 1 ft,37,27
128,2,9:33.0,Defensive rebound by C. Felício,,37,27
129,2,9:26.0,Turnover by W. Selden (bad pass; steal by D. Russell),,37,27
130,2,9:20.0,,Turnover by D. Russell (bad pass; steal by S. Harrison),37,27
131,2,9:05.0,S. Harrison misses 2-pt jump shot from 13 ft,,37,27
132,2,9:03.0,Offensive rebound by C. Felício,,37,27
133,2,8:59.0,Turnover by S. Harrison (lost ball; steal by C. LeVert),,37,27
134,2,8:54.0,,D. Carroll makes 3-pt jump shot from 25 ft (assist by C. LeVert),37,30
135,2,8:51.0,Chicago full timeout,,37,30
136,2,8:51.0,,T. Graham enters the game for A. Crabbe,37,30
137,2,8:31.0,W. Selden makes 3-pt jump shot from 25 ft (assist by S. Harrison),,40,30
138,2,8:10.0,,C. LeVert misses 3-pt jump shot from 25 ft,40,30
139,2,8:08.0,Defensive rebound by C. Felício,,40,30
140,2,7:55.0,S. Harrison misses 2-pt dunk from 1 ft,,40,30
141,2,7:55.0,Offensive rebound by Team,,40,30
142,2,7:55.0,Turnover by S. Harrison (off goaltending),,40,30
143,2,7:48.0,,Personal foul by T. Luwawu-Cabarrot (drawn by D. Carroll),40,30
144,2,7:40.0,,D. Russell misses 3-pt jump shot from 25 ft,40,30
145,2,7:36.0,Defensive rebound by R. Arcidiacono,,40,30
146,2,7:24.0,T. Luwawu-Cabarrot misses 2-pt jump shot from 15 ft,,40,30
147,2,7:24.0,,Defensive rebound by D. Carroll,40,30
148,2,7:16.0,,Turnover by D. Carroll (step out of bounds),40,30
149,2,7:16.0,K. Dunn enters the game for R. Arcidiacono,,40,30
150,2,7:16.0,Z. LaVine enters the game for S. Harrison,,40,30
151,2,7:16.0,L. Markkanen enters the game for T. Luwawu-Cabarrot,,40,30
152,2,6:53.0,Turnover by L. Markkanen (bad pass; steal by C. LeVert),,40,30
153,2,6:48.0,,D. Carroll makes 2-pt layup from 2 ft (assist by C. LeVert),40,32
154,2,6:38.0,Z. LaVine misses 2-pt jump shot from 17 ft,,40,32
155,2,6:34.0,,Defensive rebound by E. Davis,40,32
156,2,6:25.0,,Shooting foul by K. Dunn (drawn by E. Davis),40,32
157,2,6:25.0,,E. Davis makes free throw 1 of 2,40,33
158,2,6:25.0,,J. Harris enters the game for D. Carroll,40,33
159,2,6:25.0,,E. Davis makes free throw 2 of 2,40,34
160,2,6:15.0,Turnover by L. Markkanen (bad pass; steal by C. LeVert),,40,34
161,2,6:08.0,,Personal foul by C. Felício (drawn by D. Russell),40,34
162,2,6:08.0,R. Lopez enters the game for C. Felício,,40,34
163,2,6:08.0,,J. Allen enters the game for E. Davis,40,34
164,2,6:04.0,,Personal foul by Z. LaVine (drawn by J. Allen),40,34
165,2,5:53.0,,Personal foul by K. Dunn (drawn by D. Russell),40,34
166,2,5:53.0,,D. Russell makes free throw 1 of 2,40,35
167,2,5:53.0,,D. Russell makes free throw 2 of 2,40,36
168,2,5:34.0,Personal foul by J. Allen (drawn by R. Lopez),,40,36
169,2,5:34.0,O. Porter enters the game for W. Selden,,40,36
170,2,5:25.0,K. Dunn misses 3-pt jump shot from 25 ft,,40,36
171,2,5:21.0,,Defensive rebound by C. LeVert,40,36
172,2,5:16.0,,C. LeVert makes 2-pt jump shot from 12 ft,40,38
173,2,5:00.0,Z. LaVine makes 2-pt layup from 3 ft (assist by R. Lopez),,42,38
174,2,5:00.0,Shooting foul by J. Allen (drawn by Z. LaVine),,42,38
175,2,5:00.0,Z. LaVine makes free throw 1 of 1,,43,38
176,2,4:52.0,,Offensive foul by J. Harris (drawn by K. Dunn),43,38
177,2,4:52.0,,Turnover by J. Harris (offensive foul),43,38
178,2,4:52.0,,R. Hollis-Jefferson enters the game for J. Allen,43,38
179,2,4:44.0,Offensive foul by R. Lopez (drawn by T. Graham),,43,38
180,2,4:44.0,Turnover by R. Lopez (offensive foul),,43,38
181,2,4:37.0,,J. Harris misses 3-pt jump shot from 25 ft,43,38
182,2,4:34.0,Defensive rebound by K. Dunn,,43,38
183,2,4:27.0,Turnover by K. Dunn (bad pass; steal by C. LeVert),,43,38
184,2,4:22.0,,D. Russell makes 2-pt layup from 1 ft (assist by C. LeVert),43,40
185,2,4:10.0,Personal foul by J. Harris (drawn by Z. LaVine),,43,40
186,2,4:10.0,R. Arcidiacono enters the game for K. Dunn,,43,40
187,2,4:10.0,W. Selden enters the game for R. Lopez,,43,40
188,2,4:10.0,,R. Kurucs enters the game for C. LeVert,43,40
189,2,4:02.0,Z. LaVine misses 2-pt layup from 1 ft,,43,40
190,2,4:00.0,,Defensive rebound by J. Harris,43,40
191,2,3:56.0,,D. Russell makes 2-pt layup from 2 ft,43,42
192,2,3:56.0,,Shooting foul by L. Markkanen (drawn by D. Russell),43,42
193,2,3:56.0,,D. Russell makes free throw 1 of 1,43,43
194,2,3:42.0,W. Selden misses 2-pt jump shot from 7 ft,,43,43
195,2,3:38.0,,Defensive rebound by R. Hollis-Jefferson,43,43
196,2,3:32.0,,T. Graham misses 3-pt jump shot from 25 ft,43,43
197,2,3:29.0,Defensive rebound by R. Arcidiacono,,43,43
198,2,3:17.0,O. Porter makes 2-pt jump shot from 11 ft (assist by R. Arcidiacono),,45,43
199,2,3:15.0,,Brooklyn full timeout,45,43
200,2,3:15.0,,S. Napier enters the game for D. Russell,45,43
201,2,2:56.0,,Turnover by S. Napier (out of bounds lost ball),45,43
202,2,2:45.0,L. Markkanen makes 2-pt layup from 1 ft (assist by Z. LaVine),,47,43
203,2,2:20.0,,T. Graham misses 3-pt jump shot from 22 ft,47,43
204,2,2:17.0,Defensive rebound by R. Arcidiacono,,47,43
205,2,2:10.0,R. Arcidiacono misses 2-pt layup from 1 ft,,47,43
206,2,2:08.0,,Defensive rebound by R. Hollis-Jefferson,47,43
207,2,2:03.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),47,46
208,2,1:48.0,Shooting foul by T. Graham (drawn by Z. LaVine),,47,46
209,2,1:48.0,Z. LaVine makes free throw 1 of 2,,48,46
210,2,1:48.0,,A. Crabbe enters the game for T. Graham,48,46
211,2,1:48.0,Z. LaVine makes free throw 2 of 2,,49,46
212,2,1:25.0,,R. Hollis-Jefferson misses 2-pt jump shot from 11 ft,49,46
213,2,1:23.0,Defensive rebound by L. Markkanen,,49,46
214,2,1:18.0,Z. LaVine makes 3-pt jump shot from 25 ft,,52,46
215,2,1:03.0,,R. Kurucs misses 2-pt layup from 3 ft,52,46
216,2,1:01.0,Defensive rebound by L. Markkanen,,52,46
217,2,0:54.0,W. Selden makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,55,46
218,2,0:36.0,,Shooting foul by W. Selden (drawn by J. Harris),55,46
219,2,0:36.0,,J. Harris makes free throw 1 of 2,55,47
220,2,0:36.0,,J. Harris makes free throw 2 of 2,55,48
221,2,0:35.0,L. Markkanen misses 3-pt jump shot from 26 ft,,55,48
222,2,0:26.0,,Defensive rebound by A. Crabbe,55,48
223,2,0:07.0,,R. Kurucs misses 3-pt jump shot from 26 ft,55,48
224,2,0:04.0,Defensive rebound by O. Porter,,55,48
225,2,0:00.0,Z. LaVine misses 2-pt jump shot from 5 ft,,55,48
226,2,0:00.0,Offensive rebound by Team,,55,48
227,3,11:44.0,,D. Russell misses 2-pt layup from 6 ft,55,48
228,3,11:42.0,Defensive rebound by R. Lopez,,55,48
229,3,11:30.0,Z. LaVine makes 2-pt jump shot from 18 ft (assist by R. Lopez),,57,48
230,3,11:20.0,,J. Harris misses 3-pt jump shot from 25 ft,57,48
231,3,11:16.0,Defensive rebound by K. Dunn,,57,48
232,3,11:14.0,O. Porter makes 3-pt jump shot from 25 ft (assist by K. Dunn),,60,48
233,3,11:12.0,,Brooklyn full timeout,60,48
234,3,10:59.0,,J. Allen makes 2-pt dunk at rim (assist by J. Harris),60,50
235,3,10:40.0,Z. LaVine misses 2-pt jump shot from 16 ft,,60,50
236,3,10:35.0,,Defensive rebound by J. Allen,60,50
237,3,10:25.0,,T. Graham makes 3-pt jump shot from 25 ft (assist by D. Russell),60,53
238,3,10:25.0,,D. Carroll enters the game for R. Kurucs,60,53
239,3,10:05.0,L. Markkanen makes 3-pt jump shot from 23 ft (assist by K. Dunn),,63,53
240,3,9:54.0,,D. Russell makes 2-pt jump shot from 5 ft,63,55
241,3,9:43.0,O. Porter makes 3-pt jump shot from 26 ft (assist by K. Dunn),,66,55
242,3,9:32.0,,T. Graham makes 3-pt jump shot from 25 ft (assist by D. Russell),66,58
243,3,9:22.0,K. Dunn misses 2-pt layup from 6 ft (block by J. Allen),,66,58
244,3,9:22.0,,Defensive rebound by Team,66,58
245,3,9:10.0,,D. Russell misses 2-pt jump shot from 13 ft,66,58
246,3,9:08.0,Defensive rebound by K. Dunn,,66,58
247,3,8:57.0,R. Lopez makes 2-pt hook shot from 8 ft (assist by Z. LaVine),,68,58
248,3,8:44.0,,Def 3 sec tech foul by Team,68,58
249,3,8:44.0,,D. Russell makes technical free throw,68,59
250,3,8:41.0,,D. Russell misses 3-pt jump shot from 25 ft,68,59
251,3,8:38.0,Defensive rebound by L. Markkanen,,68,59
252,3,8:33.0,K. Dunn misses 3-pt jump shot from 25 ft,,68,59
253,3,8:31.0,,Defensive rebound by Team,68,59
254,3,8:20.0,,J. Allen misses 2-pt hook shot from 3 ft,68,59
255,3,8:18.0,Defensive rebound by L. Markkanen,,68,59
256,3,8:12.0,L. Markkanen makes 2-pt jump shot from 4 ft,,70,59
257,3,8:00.0,,D. Carroll misses 2-pt jump shot from 8 ft,70,59
258,3,7:57.0,Defensive rebound by L. Markkanen,,70,59
259,3,7:54.0,Turnover by L. Markkanen (bad pass; steal by D. Carroll),,70,59
260,3,7:50.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by D. Carroll),70,62
261,3,7:48.0,Chicago full timeout,,70,62
262,3,7:29.0,L. Markkanen makes 2-pt jump shot from 5 ft (assist by K. Dunn),,72,62
263,3,7:16.0,,T. Graham misses 3-pt jump shot from 24 ft,72,62
264,3,7:13.0,,Offensive rebound by J. Allen,72,62
265,3,7:04.0,,D. Russell misses 3-pt jump shot from 25 ft,72,62
266,3,6:59.0,Defensive rebound by Z. LaVine,,72,62
267,3,6:50.0,R. Lopez makes 2-pt layup from 1 ft (assist by O. Porter),,74,62
268,3,6:36.0,,Personal foul by L. Markkanen (drawn by D. Russell),74,62
269,3,6:31.0,,Shooting foul by R. Lopez (drawn by J. Allen),74,62
270,3,6:31.0,,J. Allen makes free throw 1 of 2,74,63
271,3,6:31.0,,J. Allen makes free throw 2 of 2,74,64
272,3,6:11.0,O. Porter misses 3-pt jump shot from 25 ft,,74,64
273,3,6:08.0,,Defensive rebound by J. Harris,74,64
274,3,6:02.0,,D. Russell makes 3-pt jump shot from 24 ft,74,67
275,3,5:43.0,L. Markkanen misses 3-pt jump shot from 24 ft,,74,67
276,3,5:38.0,Offensive rebound by R. Lopez,,74,67
277,3,5:38.0,R. Lopez makes 2-pt layup at rim,,76,67
278,3,5:21.0,,D. Russell makes 2-pt layup from 3 ft,76,69
279,3,5:10.0,Offensive foul by R. Lopez (drawn by J. Allen),,76,69
280,3,5:10.0,Turnover by R. Lopez (offensive foul),,76,69
281,3,5:10.0,C. Felício enters the game for R. Lopez,,76,69
282,3,5:10.0,,R. Hollis-Jefferson enters the game for T. Graham,76,69
283,3,4:55.0,,D. Carroll misses 3-pt jump shot from 25 ft,76,69
284,3,4:51.0,Defensive rebound by K. Dunn,,76,69
285,3,4:40.0,O. Porter makes 2-pt jump shot from 10 ft (assist by K. Dunn),,78,69
286,3,4:31.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by D. Russell),78,72
287,3,4:17.0,L. Markkanen makes 2-pt layup from 2 ft (assist by K. Dunn),,80,72
288,3,3:59.0,,R. Hollis-Jefferson makes 2-pt jump shot from 4 ft (assist by J. Harris),80,74
289,3,3:36.0,O. Porter misses 2-pt jump shot from 14 ft,,80,74
290,3,3:32.0,Offensive rebound by L. Markkanen,,80,74
291,3,3:32.0,L. Markkanen misses 2-pt layup at rim,,80,74
292,3,3:28.0,Offensive rebound by L. Markkanen,,80,74
293,3,3:28.0,L. Markkanen makes 2-pt layup at rim,,82,74
294,3,3:19.0,,Turnover by D. Russell (bad pass; steal by Z. LaVine),82,74
295,3,3:18.0,Turnover by Z. LaVine (out of bounds lost ball),,82,74
296,3,3:18.0,,A. Crabbe enters the game for J. Allen,82,74
297,3,3:18.0,,E. Davis enters the game for J. Harris,82,74
298,3,3:18.0,,S. Napier enters the game for D. Russell,82,74
299,3,3:08.0,,R. Hollis-Jefferson misses 2-pt layup from 3 ft,82,74
300,3,3:06.0,Defensive rebound by L. Markkanen,,82,74
301,3,2:54.0,C. Felício makes 2-pt jump shot from 9 ft (assist by K. Dunn),,84,74
302,3,2:43.0,,D. Carroll makes 2-pt dunk from 2 ft (assist by R. Hollis-Jefferson),84,76
303,3,2:33.0,K. Dunn makes 3-pt jump shot from 25 ft,,87,76
304,3,2:14.0,,Personal foul by K. Dunn (drawn by R. Hollis-Jefferson),87,76
305,3,2:14.0,S. Harrison enters the game for Z. LaVine,,87,76
306,3,2:14.0,T. Luwawu-Cabarrot enters the game for O. Porter,,87,76
307,3,1:59.0,,Turnover by D. Carroll (lost ball; steal by T. Luwawu-Cabarrot),87,76
308,3,1:50.0,K. Dunn makes 2-pt jump shot from 19 ft (assist by S. Harrison),,89,76
309,3,1:32.0,,A. Crabbe misses 3-pt jump shot from 23 ft,89,76
310,3,1:29.0,Defensive rebound by S. Harrison,,89,76
311,3,1:27.0,Shooting foul by S. Napier (drawn by C. Felício),,89,76
312,3,1:27.0,C. Felício makes free throw 1 of 2,,90,76
313,3,1:27.0,W. Selden enters the game for L. Markkanen,,90,76
314,3,1:27.0,C. Felício misses free throw 2 of 2,,90,76
315,3,1:24.0,,Defensive rebound by R. Hollis-Jefferson,90,76
316,3,1:13.0,,A. Crabbe misses 2-pt jump shot from 7 ft,90,76
317,3,1:10.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft,90,78
318,3,1:10.0,,Offensive rebound by R. Hollis-Jefferson,90,78
319,3,0:57.0,Shooting foul by S. Napier (drawn by K. Dunn),,90,78
320,3,0:57.0,K. Dunn makes free throw 1 of 2,,91,78
321,3,0:57.0,K. Dunn makes free throw 2 of 2,,92,78
322,3,0:42.0,,A. Crabbe makes 2-pt layup from 2 ft (assist by S. Napier),92,80
323,3,0:29.0,W. Selden misses 2-pt jump shot from 10 ft,,92,80
324,3,0:26.0,,Defensive rebound by S. Napier,92,80
325,3,0:21.0,,D. Carroll misses 3-pt jump shot from 25 ft,92,80
326,3,0:18.0,,Offensive rebound by R. Hollis-Jefferson,92,80
327,3,0:05.0,,S. Napier misses 3-pt jump shot from 26 ft,92,80
328,3,0:05.0,,Offensive rebound by Team,92,80
329,3,0:05.0,,Turnover by Team (shot clock),92,80
330,3,0:01.0,Shooting foul by E. Davis (drawn by K. Dunn),,92,80
331,3,0:01.0,K. Dunn misses free throw 1 of 2,,92,80
332,3,0:01.0,Offensive rebound by Team,,92,80
333,3,0:01.0,K. Dunn makes free throw 2 of 2,,93,80
334,3,0:00.0,,S. Napier misses 3-pt jump shot from 43 ft,93,80
335,3,0:00.0,,Offensive rebound by Team,93,80
336,4,11:50.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,93,80
337,4,11:46.0,,Defensive rebound by C. LeVert,93,80
338,4,11:39.0,,C. LeVert misses 2-pt layup from 3 ft (block by S. Harrison),93,80
339,4,11:36.0,,Offensive rebound by R. Hollis-Jefferson,93,80
340,4,11:35.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft (block by C. Felício),93,80
341,4,11:35.0,Defensive rebound by T. Luwawu-Cabarrot,,93,80
342,4,11:34.0,Personal foul by C. LeVert (drawn by T. Luwawu-Cabarrot),,93,80
343,4,11:22.0,Turnover by K. Dunn (bad pass; steal by D. Russell),,93,80
344,4,11:20.0,,Turnover by R. Hollis-Jefferson (bad pass),93,80
345,4,11:11.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,93,80
346,4,11:09.0,,Defensive rebound by Team,93,80
347,4,11:09.0,Loose ball foul by C. Felício (drawn by R. Hollis-Jefferson),,93,80
348,4,11:09.0,L. Markkanen enters the game for W. Selden,,93,80
349,4,11:01.0,,Personal foul by S. Harrison (drawn by R. Hollis-Jefferson),93,80
350,4,11:01.0,,J. Allen enters the game for R. Hollis-Jefferson,93,80
351,4,10:56.0,,D. Russell misses 2-pt layup from 1 ft,93,80
352,4,10:54.0,Defensive rebound by L. Markkanen,,93,80
353,4,10:39.0,Personal foul by A. Crabbe (drawn by T. Luwawu-Cabarrot),,93,80
354,4,10:25.0,Turnover by Team (shot clock),,93,80
355,4,10:07.0,,D. Russell misses 3-pt jump shot from 25 ft,93,80
356,4,10:04.0,Defensive rebound by T. Luwawu-Cabarrot,,93,80
357,4,9:57.0,Shooting foul by A. Crabbe (drawn by C. Felício),,93,80
358,4,9:57.0,R. Arcidiacono enters the game for K. Dunn,,93,80
359,4,9:57.0,Z. LaVine enters the game for S. Harrison,,93,80
360,4,9:57.0,C. Felício makes free throw 1 of 2,,94,80
361,4,9:57.0,C. Felício makes free throw 2 of 2,,95,80
362,4,9:44.0,,J. Allen misses 2-pt layup from 2 ft,95,80
363,4,9:42.0,Defensive rebound by C. Felício,,95,80
364,4,9:34.0,C. Felício misses 2-pt layup from 1 ft,,95,80
365,4,9:32.0,,Defensive rebound by J. Allen,95,80
366,4,9:23.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by D. Russell),95,83
367,4,9:02.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 24 ft (assist by R. Arcidiacono),,98,83
368,4,9:02.0,Shooting foul by A. Crabbe (drawn by T. Luwawu-Cabarrot),,98,83
369,4,9:02.0,W. Selden enters the game for C. Felício,,98,83
370,4,9:02.0,,J. Harris enters the game for D. Russell,98,83
371,4,9:02.0,T. Luwawu-Cabarrot makes free throw 1 of 1,,99,83
372,4,8:49.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by C. LeVert),99,86
373,4,8:35.0,L. Markkanen makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,102,86
374,4,8:13.0,,C. LeVert misses 3-pt jump shot from 26 ft,102,86
