,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CLEVELAND_ACTION,MILWAUKEE_SCORE,CLEVELAND_SCORE
383,4,8:44.0,E. İlyasova misses 2-pt jump shot from 7 ft,,84,87
384,4,8:40.0,,Defensive rebound by B. Knight,84,87
385,4,8:26.0,,N. Stauskas misses 3-pt jump shot from 23 ft,84,87
386,4,8:24.0,Defensive rebound by K. Middleton,,84,87
387,4,8:05.0,K. Middleton misses 3-pt jump shot from 26 ft,,84,87
388,4,8:02.0,,Defensive rebound by D. Nwaba,84,87
389,4,7:57.0,,B. Knight misses 3-pt jump shot from 24 ft,84,87
390,4,7:54.0,Defensive rebound by E. Bledsoe,,84,87
391,4,7:47.0,Milwaukee full timeout,,84,87
392,4,7:47.0,T. Snell enters the game for P. Connaughton,,84,87
393,4,7:47.0,D. Wilson enters the game for E. İlyasova,,84,87
394,4,7:38.0,T. Snell misses 3-pt jump shot from 23 ft,,84,87
395,4,7:34.0,,Defensive rebound by A. Žižić,84,87
396,4,7:21.0,,B. Knight misses 2-pt jump shot from 8 ft,84,87
397,4,7:16.0,,A. Žižić makes 2-pt layup from 1 ft,84,89
398,4,7:16.0,,Offensive rebound by A. Žižić,84,89
399,4,7:15.0,E. Bledsoe misses 2-pt layup from 3 ft,,84,89
400,4,7:14.0,Offensive rebound by D. Wilson,,84,89
401,4,7:14.0,Shooting foul by A. Žižić (drawn by D. Wilson),,84,89
402,4,7:14.0,D. Wilson makes free throw 1 of 2,,85,89
403,4,7:14.0,D. Wilson makes free throw 2 of 2,,86,89
404,4,6:57.0,,D. Nwaba misses 2-pt jump shot from 10 ft,86,89
405,4,6:46.0,,Offensive rebound by A. Žižić,86,89
406,4,6:46.0,,A. Žižić makes 2-pt layup from 1 ft,86,91
407,4,6:41.0,T. Snell misses 3-pt jump shot from 27 ft,,86,91
408,4,6:38.0,,Defensive rebound by D. Nwaba,86,91
409,4,6:32.0,,A. Žižić misses 2-pt jump shot from 12 ft,86,91
410,4,6:28.0,Defensive rebound by D. Wilson,,86,91
411,4,6:08.0,E. Bledsoe misses 2-pt layup from 1 ft (block by A. Žižić),,86,91
412,4,6:05.0,,Defensive rebound by D. Nwaba,86,91
413,4,6:01.0,,D. Nwaba misses 2-pt jump shot from 6 ft,86,91
414,4,5:58.0,Defensive rebound by D. Wilson,,86,91
415,4,5:48.0,K. Middleton makes 2-pt jump shot from 7 ft,,88,91
416,4,5:48.0,,Cleveland full timeout,88,91
417,4,5:48.0,P. Connaughton enters the game for T. Snell,,88,91
418,4,5:48.0,,L. Nance enters the game for B. Knight,88,91
419,4,5:48.0,,C. Osman enters the game for D. Nwaba,88,91
420,4,5:48.0,,C. Sexton enters the game for N. Stauskas,88,91
421,4,5:30.0,,J. Clarkson makes 2-pt jump shot from 14 ft,88,93
422,4,5:04.0,D. Wilson misses 2-pt jump shot from 15 ft,,88,93
423,4,4:58.0,Offensive rebound by D. Wilson,,88,93
424,4,4:58.0,D. Wilson misses 2-pt dunk at rim,,88,93
425,4,4:57.0,,Defensive rebound by C. Osman,88,93
426,4,4:37.0,,J. Clarkson misses 3-pt jump shot from 23 ft,88,93
427,4,4:36.0,Defensive rebound by E. Bledsoe,,88,93
428,4,4:31.0,P. Connaughton makes 2-pt layup from 1 ft (assist by E. Bledsoe),,90,93
429,4,4:17.0,,C. Sexton makes 3-pt jump shot from 25 ft,90,96
430,4,4:04.0,B. Lopez makes 3-pt jump shot from 22 ft (assist by E. Bledsoe),,93,96
431,4,3:35.0,,J. Clarkson misses 2-pt jump shot from 8 ft,93,96
432,4,3:33.0,,Offensive rebound by L. Nance,93,96
433,4,3:33.0,,L. Nance makes 2-pt layup from 1 ft,93,98
434,4,3:33.0,Milwaukee full timeout,,93,98
435,4,3:33.0,,Cleveland full timeout,93,98
436,4,3:33.0,E. İlyasova enters the game for D. Wilson,,93,98
437,4,3:21.0,E. Bledsoe makes 2-pt layup from 1 ft,,95,98
438,4,3:05.0,,L. Nance misses 2-pt layup from 8 ft (block by E. İlyasova),95,98
439,4,3:05.0,,Offensive rebound by Team,95,98
440,4,2:56.0,,J. Clarkson makes 2-pt jump shot from 19 ft,95,100
441,4,2:42.0,B. Lopez makes 3-pt jump shot from 34 ft (assist by P. Connaughton),,98,100
442,4,2:18.0,,Offensive foul by C. Sexton (drawn by E. İlyasova),98,100
443,4,2:18.0,,Turnover by C. Sexton (offensive foul),98,100
444,4,2:06.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,98,100
445,4,2:03.0,,Defensive rebound by L. Nance,98,100
446,4,1:42.0,,C. Sexton makes 3-pt jump shot from 24 ft (assist by J. Clarkson),98,103
447,4,1:33.0,K. Middleton misses 2-pt jump shot from 13 ft,,98,103
448,4,1:30.0,,Defensive rebound by L. Nance,98,103
449,4,1:05.0,,J. Clarkson misses 3-pt jump shot from 26 ft,98,103
450,4,1:03.0,Defensive rebound by E. Bledsoe,,98,103
451,4,1:02.0,E. Bledsoe makes 2-pt layup from 2 ft,,100,103
452,4,0:42.0,,C. Sexton makes 2-pt layup from 1 ft,100,105
453,4,0:42.0,Milwaukee full timeout,,100,105
454,4,0:38.0,Shooting foul by C. Sexton (drawn by E. Bledsoe),,100,105
455,4,0:38.0,E. Bledsoe makes free throw 1 of 2,,101,105
456,4,0:38.0,D. Wilson enters the game for B. Lopez,,101,105
457,4,0:38.0,E. Bledsoe makes free throw 2 of 2,,102,105
458,4,0:13.0,,C. Osman misses 3-pt jump shot from 23 ft,102,105
459,4,0:11.0,Defensive rebound by P. Connaughton,,102,105
460,4,0:11.0,Milwaukee full timeout,,102,105
461,4,0:11.0,B. Lopez enters the game for D. Wilson,,102,105
462,4,0:11.0,,D. Nwaba enters the game for A. Žižić,102,105
463,4,0:09.0,Turnover by E. İlyasova (bad pass; steal by J. Clarkson),,102,105
464,4,0:09.0,,Personal take foul by E. Bledsoe (drawn by J. Clarkson),102,105
465,4,0:09.0,D. Wilson enters the game for B. Lopez,,102,105
466,4,0:09.0,,Cleveland full timeout,102,105
467,4,0:09.0,,N. Stauskas enters the game for D. Nwaba,102,105
468,4,0:08.0,,Personal take foul by P. Connaughton (drawn by J. Clarkson),102,105
469,4,0:08.0,,J. Clarkson makes free throw 1 of 2,102,106
470,4,0:08.0,B. Lopez enters the game for D. Wilson,,102,106
471,4,0:08.0,,D. Nwaba enters the game for N. Stauskas,102,106
472,4,0:08.0,,J. Clarkson makes free throw 2 of 2,102,107
