,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DENVER_ACTION,LA CLIPPERS_SCORE,DENVER_SCORE
384,3,0:01.0,,Turnover by M. Plumlee (out of bounds lost ball),77,97
385,4,11:49.0,,M. Morris makes 2-pt layup from 2 ft (assist by J. Hernangómez),77,99
386,4,11:49.0,Violation by Team (def goaltending),,77,99
387,4,11:38.0,J. Green misses 3-pt jump shot from 25 ft,,77,99
388,4,11:34.0,,Defensive rebound by G. Harris,77,99
389,4,11:28.0,,Turnover by J. Hernangómez (traveling),77,99
390,4,11:18.0,Turnover by J. Green (traveling),,77,99
391,4,11:08.0,,I. Thomas misses 3-pt jump shot from 24 ft,77,99
392,4,11:05.0,Defensive rebound by J. Green,,77,99
393,4,11:01.0,G. Temple misses 2-pt jump shot from 3 ft,,77,99
394,4,10:59.0,Offensive rebound by I. Zubac,,77,99
395,4,10:58.0,J. Green makes 2-pt jump shot from 14 ft (assist by I. Zubac),,79,99
396,4,10:47.0,,N. Jokić misses 3-pt jump shot from 25 ft,79,99
397,4,10:42.0,Defensive rebound by J. Green,,79,99
398,4,10:36.0,L. Williams misses 2-pt jump shot from 16 ft,,79,99
399,4,10:33.0,,Defensive rebound by G. Harris,79,99
400,4,10:27.0,,G. Harris misses 2-pt jump shot from 23 ft,79,99
401,4,10:24.0,Defensive rebound by I. Zubac,,79,99
402,4,10:10.0,S. Gilgeous-Alexander misses 2-pt jump shot from 8 ft,,79,99
403,4,10:08.0,,Defensive rebound by N. Jokić,79,99
404,4,9:55.0,,M. Morris misses 3-pt jump shot from 22 ft,79,99
405,4,9:51.0,Defensive rebound by L. Williams,,79,99
406,4,9:46.0,Shooting foul by I. Thomas (drawn by L. Williams),,79,99
407,4,9:46.0,L. Williams makes free throw 1 of 2,,80,99
408,4,9:46.0,L. Williams makes free throw 2 of 2,,81,99
409,4,9:37.0,,Shooting foul by I. Zubac (drawn by G. Harris),81,99
410,4,9:37.0,,G. Harris makes free throw 1 of 2,81,100
411,4,9:37.0,L. Shamet enters the game for L. Williams,,81,100
412,4,9:37.0,,P. Millsap enters the game for J. Hernangómez,81,100
413,4,9:37.0,,G. Harris makes free throw 2 of 2,81,101
414,4,9:37.0,LA Clippers full timeout,,81,101
415,4,9:20.0,I. Zubac misses 2-pt layup from 3 ft,,81,101
416,4,9:19.0,,Defensive rebound by P. Millsap,81,101
417,4,9:01.0,,N. Jokić makes 2-pt layup from 1 ft (assist by I. Thomas),81,103
418,4,8:42.0,J. Green makes 3-pt jump shot from 25 ft,,84,103
419,4,8:26.0,,Turnover by N. Jokić (bad pass),84,103
420,4,8:26.0,J. Motley enters the game for I. Zubac,,84,103
421,4,8:12.0,L. Shamet makes 3-pt jump shot from 25 ft (assist by S. Gilgeous-Alexander),,87,103
422,4,7:44.0,,I. Thomas misses 2-pt jump shot from 4 ft,87,103
423,4,7:42.0,Defensive rebound by S. Gilgeous-Alexander,,87,103
424,4,7:28.0,J. Motley misses 2-pt jump shot from 6 ft,,87,103
425,4,7:27.0,,Defensive rebound by N. Jokić,87,103
426,4,7:23.0,,Turnover by I. Thomas (lost ball; steal by L. Shamet),87,103
427,4,7:15.0,Shooting foul by N. Jokić (drawn by J. Motley),,87,103
428,4,7:15.0,,Denver full timeout,87,103
429,4,7:15.0,J. Motley misses free throw 1 of 2,,87,103
430,4,7:15.0,Offensive rebound by Team,,87,103
431,4,7:15.0,J. Motley makes free throw 2 of 2,,88,103
432,4,7:03.0,,G. Harris misses 3-pt jump shot from 22 ft,88,103
433,4,7:01.0,Defensive rebound by J. Motley,,88,103
434,4,6:54.0,S. Gilgeous-Alexander misses 2-pt layup from 2 ft (block by P. Millsap),,88,103
435,4,6:52.0,,Defensive rebound by P. Millsap,88,103
436,4,6:39.0,,M. Morris misses 2-pt layup from 3 ft,88,103
437,4,6:37.0,,Offensive rebound by N. Jokić,88,103
438,4,6:36.0,,N. Jokić misses 2-pt layup from 1 ft (block by S. Gilgeous-Alexander),88,103
439,4,6:36.0,,Offensive rebound by N. Jokić,88,103
440,4,6:31.0,,N. Jokić makes 2-pt layup at rim,88,105
441,4,6:14.0,S. Gilgeous-Alexander misses 2-pt jump shot from 18 ft,,88,105
442,4,6:11.0,,Defensive rebound by P. Millsap,88,105
443,4,6:00.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by M. Morris),88,108
444,4,5:40.0,Turnover by S. Gilgeous-Alexander (bad pass; steal by M. Morris),,88,108
445,4,5:35.0,,I. Thomas makes 2-pt layup from 2 ft (assist by M. Morris),88,110
446,4,5:23.0,J. Motley makes 2-pt layup from 3 ft (assist by S. Gilgeous-Alexander),,90,110
447,4,5:09.0,,P. Millsap misses 3-pt jump shot from 23 ft,90,110
448,4,5:06.0,Defensive rebound by J. Green,,90,110
449,4,5:02.0,Turnover by J. Green (bad pass; steal by N. Jokić),,90,110
450,4,4:52.0,,Shooting foul by G. Temple (drawn by I. Thomas),90,110
451,4,4:52.0,J. Robinson enters the game for S. Gilgeous-Alexander,,90,110
452,4,4:52.0,S. Thornwell enters the game for J. Green,,90,110
453,4,4:52.0,T. Wallace enters the game for G. Temple,,90,110
454,4,4:52.0,,W. Barton enters the game for G. Harris,90,110
455,4,4:52.0,,J. Murray enters the game for M. Morris,90,110
456,4,4:52.0,,I. Thomas makes free throw 1 of 2,90,111
457,4,4:52.0,,I. Thomas makes free throw 2 of 2,90,112
458,4,4:39.0,Turnover by J. Robinson (bad pass; steal by P. Millsap),,90,112
459,4,4:36.0,,P. Millsap makes 2-pt dunk from 1 ft,90,114
460,4,4:32.0,Personal take foul by J. Murray (drawn by J. Robinson),,90,114
461,4,4:32.0,,M. Beasley enters the game for P. Millsap,90,114
462,4,4:26.0,J. Robinson misses 2-pt layup from 4 ft (block by N. Jokić),,90,114
463,4,4:26.0,Offensive rebound by Team,,90,114
464,4,4:26.0,Away from play foul by W. Barton (drawn by L. Shamet),,90,114
465,4,4:26.0,L. Shamet makes free throw 1 of 1,,91,114
466,4,4:24.0,J. Robinson misses 2-pt jump shot from 15 ft,,91,114
467,4,4:22.0,Offensive rebound by Team,,91,114
468,4,4:11.0,S. Thornwell misses 2-pt hook shot from 3 ft,,91,114
469,4,4:10.0,,Defensive rebound by N. Jokić,91,114
470,4,4:10.0,,Personal foul by J. Motley (drawn by N. Jokić),91,114
471,4,4:10.0,,M. Plumlee enters the game for N. Jokić,91,114
472,4,3:58.0,,Personal foul by J. Motley (drawn by I. Thomas),91,114
473,4,3:52.0,,J. Murray makes 2-pt layup from 1 ft (assist by M. Plumlee),91,116
474,4,3:35.0,T. Wallace misses 2-pt jump shot from 8 ft,,91,116
475,4,3:32.0,,Defensive rebound by J. Murray,91,116
476,4,3:25.0,,I. Thomas misses 3-pt jump shot from 25 ft,91,116
477,4,3:23.0,Defensive rebound by J. Robinson,,91,116
478,4,3:18.0,Personal foul by M. Beasley (drawn by J. Motley),,91,116
479,4,3:18.0,J. Motley makes free throw 1 of 2,,92,116
480,4,3:18.0,S. Gilgeous-Alexander enters the game for L. Shamet,,92,116
481,4,3:18.0,,T. Craig enters the game for W. Barton,92,116
482,4,3:18.0,,M. Morris enters the game for J. Murray,92,116
483,4,3:18.0,J. Motley makes free throw 2 of 2,,93,116
484,4,3:07.0,,T. Craig makes 2-pt layup from 1 ft (assist by M. Plumlee),93,118
485,4,2:52.0,S. Gilgeous-Alexander misses 2-pt jump shot from 12 ft,,93,118
486,4,2:49.0,,Defensive rebound by M. Plumlee,93,118
487,4,2:43.0,,Turnover by I. Thomas (traveling),93,118
488,4,2:43.0,,J. Hernangómez enters the game for M. Beasley,93,118
489,4,2:43.0,,J. Vanderbilt enters the game for M. Plumlee,93,118
490,4,2:33.0,J. Robinson misses 2-pt jump shot from 7 ft (block by M. Morris),,93,118
491,4,2:31.0,,Defensive rebound by J. Hernangómez,93,118
492,4,2:17.0,,J. Vanderbilt makes 2-pt dunk at rim (assist by M. Morris),93,120
493,4,2:05.0,J. Robinson makes 2-pt layup from 1 ft (assist by J. Motley),,95,120
494,4,1:54.0,,I. Thomas misses 3-pt jump shot from 26 ft,95,120
495,4,1:51.0,Defensive rebound by J. Robinson,,95,120
496,4,1:45.0,S. Thornwell misses 2-pt layup from 4 ft,,95,120
497,4,1:42.0,,Defensive rebound by T. Craig,95,120
498,4,1:31.0,,T. Craig misses 3-pt jump shot from 26 ft,95,120
499,4,1:27.0,Defensive rebound by J. Motley,,95,120
500,4,1:20.0,J. Robinson misses 2-pt jump shot from 9 ft,,95,120
501,4,1:18.0,,Defensive rebound by Team,95,120
502,4,1:18.0,,T. Lydon enters the game for M. Morris,95,120
503,4,1:04.0,,T. Craig makes 2-pt dunk from 1 ft (assist by I. Thomas),95,122
504,4,1:04.0,,Shooting foul by T. Wallace (drawn by T. Craig),95,122
505,4,1:04.0,,T. Craig makes free throw 1 of 1,95,123
506,4,0:54.0,J. Robinson misses 3-pt jump shot from 25 ft,,95,123
507,4,0:52.0,,Defensive rebound by T. Lydon,95,123
508,4,0:44.0,,Shooting foul by J. Motley (drawn by J. Vanderbilt),95,123
509,4,0:44.0,,J. Vanderbilt misses free throw 1 of 2,95,123
510,4,0:44.0,,Offensive rebound by Team,95,123
511,4,0:44.0,,J. Vanderbilt misses free throw 2 of 2,95,123
512,4,0:44.0,Defensive rebound by J. Motley,,95,123
513,4,0:31.0,S. Gilgeous-Alexander misses 2-pt layup from 5 ft (block by I. Thomas),,95,123
514,4,0:30.0,,Defensive rebound by J. Hernangómez,95,123
515,4,0:19.0,,Turnover by I. Thomas (bad pass),95,123
516,4,0:14.0,Shooting foul by T. Craig (drawn by S. Gilgeous-Alexander),,95,123
517,4,0:14.0,S. Gilgeous-Alexander misses free throw 1 of 2,,95,123
518,4,0:14.0,Offensive rebound by Team,,95,123
519,4,0:14.0,S. Gilgeous-Alexander makes free throw 2 of 2,,96,123
