,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHICAGO_ACTION,CLEVELAND_SCORE,CHICAGO_SCORE
31,1,6:38.0,R. Hood misses 2-pt jump shot from 22 ft,,11,12
32,1,6:35.0,,Defensive rebound by Z. LaVine,11,12
33,1,6:29.0,,Turnover by Z. LaVine (bad pass; steal by C. Osman),11,12
34,1,6:23.0,Shooting foul by K. Dunn (drawn by A. Burks),,11,12
35,1,6:23.0,A. Burks makes free throw 1 of 2,,12,12
36,1,6:23.0,A. Burks misses free throw 2 of 2,,12,12
37,1,6:20.0,,Defensive rebound by L. Markkanen,12,12
38,1,6:04.0,,Z. LaVine makes 2-pt jump shot from 22 ft,12,14
39,1,5:44.0,A. Burks misses 2-pt jump shot from 6 ft,,12,14
40,1,5:42.0,,Defensive rebound by R. Lopez,12,14
41,1,5:34.0,,Personal foul by C. Osman (drawn by L. Markkanen),12,14
42,1,5:34.0,J. Clarkson enters the game for R. Hood,,12,14
43,1,5:28.0,,Z. LaVine makes 2-pt layup from 3 ft,12,16
44,1,5:14.0,A. Žižić makes 2-pt dunk from 1 ft (assist by C. Osman),,14,16
45,1,5:03.0,,K. Dunn misses 2-pt jump shot from 17 ft,14,16
46,1,5:01.0,Defensive rebound by A. Žižić,,14,16
47,1,4:45.0,J. Clarkson makes 2-pt jump shot from 14 ft (assist by A. Žižić),,16,16
48,1,4:22.0,,Shooting foul by A. Žižić (drawn by R. Lopez),16,16
49,1,4:22.0,,R. Lopez makes free throw 1 of 2,16,17
50,1,4:22.0,L. Nance enters the game for A. Žižić,,16,17
51,1,4:22.0,,R. Lopez makes free throw 2 of 2,16,18
52,1,4:08.0,C. Sexton misses 2-pt layup from 1 ft (block by R. Lopez),,16,18
53,1,4:05.0,Offensive rebound by L. Nance,,16,18
54,1,4:03.0,A. Burks misses 3-pt jump shot from 26 ft,,16,18
55,1,4:01.0,,Defensive rebound by Z. LaVine,16,18
56,1,3:55.0,,Turnover by Z. LaVine (bad pass),16,18
57,1,3:55.0,,B. Portis enters the game for R. Lopez,16,18
58,1,3:33.0,C. Sexton misses 2-pt jump shot from 16 ft,,16,18
59,1,3:30.0,,Defensive rebound by Z. LaVine,16,18
60,1,3:19.0,,Z. LaVine misses 2-pt layup from 1 ft,16,18
61,1,3:16.0,Defensive rebound by J. Clarkson,,16,18
62,1,3:12.0,A. Burks makes 2-pt dunk from 1 ft (assist by J. Clarkson),,18,18
63,1,2:56.0,,W. Selden makes 3-pt jump shot from 24 ft (assist by K. Dunn),18,21
64,1,2:35.0,L. Nance misses 2-pt jump shot from 6 ft,,18,21
65,1,2:32.0,Offensive rebound by L. Nance,,18,21
66,1,2:32.0,L. Nance misses 2-pt layup at rim,,18,21
67,1,2:30.0,Offensive rebound by L. Nance,,18,21
68,1,2:28.0,C. Osman makes 2-pt layup from 1 ft (assist by J. Clarkson),,20,21
69,1,2:20.0,,K. Dunn misses 3-pt jump shot from 25 ft,20,21
70,1,2:17.0,Defensive rebound by A. Burks,,20,21
71,1,2:04.0,C. Osman makes 3-pt jump shot from 22 ft (assist by J. Clarkson),,23,21
72,1,1:49.0,,W. Selden makes 3-pt jump shot from 24 ft (assist by K. Dunn),23,24
73,1,1:41.0,Cleveland full timeout,,23,24
74,1,1:41.0,D. Adel enters the game for A. Burks,,23,24
75,1,1:41.0,M. Dellavedova enters the game for C. Sexton,,23,24
76,1,1:41.0,,R. Arcidiacono enters the game for K. Dunn,23,24
77,1,1:41.0,,J. Parker enters the game for L. Markkanen,23,24
78,1,1:28.0,M. Dellavedova makes 2-pt layup from 2 ft,,25,24
79,1,1:08.0,,Personal foul by L. Nance (drawn by B. Portis),25,24
80,1,1:08.0,C. Frye enters the game for C. Osman,,25,24
81,1,0:59.0,,J. Parker misses 3-pt jump shot from 25 ft,25,24
82,1,0:56.0,Defensive rebound by M. Dellavedova,,25,24
83,1,0:43.0,L. Nance misses 3-pt jump shot from 22 ft,,25,24
84,1,0:40.0,,Defensive rebound by W. Selden,25,24
85,1,0:35.0,,Z. LaVine misses 2-pt layup from 2 ft (block by C. Frye),25,24
86,1,0:35.0,,Offensive rebound by Team,25,24
87,1,0:30.0,,R. Arcidiacono makes 3-pt jump shot from 26 ft (assist by W. Selden),25,27
88,1,0:06.0,J. Clarkson misses 2-pt jump shot from 7 ft,,25,27
89,1,0:06.0,Offensive rebound by J. Clarkson,,25,27
90,1,0:05.0,J. Clarkson makes 2-pt layup at rim,,27,27
91,1,0:00.0,,Z. LaVine makes 2-pt layup from 1 ft,27,29
92,2,11:44.0,D. Adel makes 3-pt jump shot from 25 ft (assist by C. Frye),,30,29
93,2,11:30.0,,B. Portis misses 2-pt layup from 1 ft,30,29
94,2,11:26.0,Defensive rebound by C. Frye,,30,29
95,2,11:20.0,J. Clarkson misses 3-pt jump shot from 24 ft,,30,29
96,2,11:18.0,,Defensive rebound by R. Arcidiacono,30,29
97,2,11:03.0,,A. Blakeney makes 2-pt jump shot from 19 ft (assist by J. Parker),30,31
98,2,10:40.0,C. Frye misses 2-pt jump shot from 16 ft,,30,31
99,2,10:38.0,,Defensive rebound by B. Portis,30,31
100,2,10:17.0,,A. Blakeney makes 2-pt jump shot from 14 ft,30,33
101,2,10:00.0,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by J. Clarkson),,33,33
102,2,9:43.0,,J. Parker makes 2-pt jump shot from 16 ft (assist by B. Portis),33,35
103,2,9:28.0,J. Clarkson misses 3-pt jump shot from 26 ft,,33,35
104,2,9:25.0,,Defensive rebound by J. Parker,33,35
105,2,9:20.0,,R. Arcidiacono misses 3-pt jump shot from 26 ft,33,35
106,2,9:17.0,Defensive rebound by J. Clarkson,,33,35
107,2,9:09.0,J. Clarkson makes 2-pt layup from 5 ft,,35,35
108,2,9:09.0,Shooting foul by J. Parker (drawn by J. Clarkson),,35,35
109,2,9:09.0,R. Hood enters the game for D. Adel,,35,35
110,2,9:09.0,A. Žižić enters the game for L. Nance,,35,35
111,2,9:09.0,J. Clarkson makes free throw 1 of 1,,36,35
112,2,8:53.0,,J. Parker makes 2-pt dunk from 1 ft (assist by A. Blakeney),36,37
113,2,8:44.0,Cleveland full timeout,,36,37
114,2,8:44.0,C. Osman enters the game for C. Frye,,36,37
115,2,8:34.0,C. Osman misses 2-pt layup from 1 ft (block by S. Harrison),,36,37
116,2,8:34.0,,Defensive rebound by Team,36,37
117,2,8:14.0,,Turnover by S. Harrison (bad pass; steal by R. Hood),36,37
118,2,8:11.0,C. Osman makes 2-pt layup from 2 ft (assist by R. Hood),,38,37
119,2,7:56.0,,J. Parker misses 3-pt jump shot from 25 ft,38,37
120,2,7:54.0,Defensive rebound by J. Clarkson,,38,37
121,2,7:46.0,Turnover by J. Clarkson (traveling),,38,37
122,2,7:33.0,,B. Portis misses 2-pt hook shot from 7 ft,38,37
123,2,7:32.0,Defensive rebound by A. Žižić,,38,37
124,2,7:27.0,R. Hood makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),,41,37
125,2,7:25.0,,Chicago full timeout,41,37
126,2,7:25.0,,K. Dunn enters the game for S. Harrison,41,37
127,2,7:25.0,,L. Markkanen enters the game for J. Parker,41,37
128,2,7:17.0,,B. Portis misses 3-pt jump shot from 26 ft,41,37
129,2,7:14.0,Defensive rebound by A. Žižić,,41,37
130,2,7:02.0,R. Hood misses 3-pt jump shot from 23 ft,,41,37
131,2,6:56.0,,Defensive rebound by L. Markkanen,41,37
132,2,6:50.0,,A. Blakeney misses 2-pt jump shot from 13 ft,41,37
133,2,6:47.0,Defensive rebound by C. Osman,,41,37
134,2,6:42.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,41,37
135,2,6:38.0,,Defensive rebound by K. Dunn,41,37
136,2,6:31.0,,B. Portis misses 2-pt layup from 2 ft (block by A. Žižić),41,37
137,2,6:28.0,,Offensive rebound by R. Arcidiacono,41,37
138,2,6:26.0,,L. Markkanen makes 3-pt jump shot from 26 ft (assist by R. Arcidiacono),41,40
139,2,6:10.0,J. Clarkson makes 2-pt dunk at rim (assist by M. Dellavedova),,43,40
140,2,5:56.0,,A. Blakeney misses 2-pt jump shot from 18 ft,43,40
141,2,5:54.0,Defensive rebound by C. Osman,,43,40
142,2,5:42.0,C. Osman misses 2-pt layup from 2 ft,,43,40
143,2,5:40.0,,Defensive rebound by B. Portis,43,40
144,2,5:38.0,,A. Blakeney misses 2-pt layup from 2 ft,43,40
145,2,5:38.0,Defensive rebound by M. Dellavedova,,43,40
146,2,5:38.0,Personal foul by B. Portis (drawn by M. Dellavedova),,43,40
147,2,5:38.0,A. Burks enters the game for J. Clarkson,,43,40
148,2,5:38.0,C. Sexton enters the game for M. Dellavedova,,43,40
149,2,5:38.0,,Z. LaVine enters the game for R. Arcidiacono,43,40
150,2,5:38.0,,W. Selden enters the game for A. Blakeney,43,40
151,2,5:23.0,C. Osman misses 3-pt jump shot from 26 ft,,43,40
152,2,5:20.0,,Defensive rebound by Z. LaVine,43,40
153,2,5:08.0,,L. Markkanen misses 2-pt jump shot from 15 ft,43,40
154,2,5:05.0,Defensive rebound by A. Žižić,,43,40
155,2,4:54.0,Turnover by A. Burks (bad pass; steal by W. Selden),,43,40
156,2,4:51.0,,B. Portis makes 2-pt layup from 1 ft (assist by W. Selden),43,42
157,2,4:51.0,Cleveland full timeout,,43,42
158,2,4:51.0,,R. Lopez enters the game for B. Portis,43,42
159,2,4:41.0,Personal foul by K. Dunn (drawn by C. Sexton),,43,42
160,2,4:28.0,C. Osman misses 3-pt jump shot from 26 ft,,43,42
161,2,4:27.0,,Defensive rebound by Team,43,42
162,2,4:15.0,,Z. LaVine makes 2-pt layup from 4 ft,43,44
163,2,4:00.0,C. Sexton makes 2-pt jump shot from 5 ft,,45,44
164,2,3:47.0,,L. Markkanen makes 3-pt jump shot from 26 ft (assist by K. Dunn),45,47
165,2,3:24.0,R. Hood misses 3-pt jump shot from 22 ft,,45,47
166,2,3:22.0,,Defensive rebound by Z. LaVine,45,47
167,2,3:10.0,,Z. LaVine misses 2-pt jump shot from 19 ft,45,47
168,2,3:08.0,Defensive rebound by C. Osman,,45,47
169,2,2:50.0,A. Burks misses 2-pt jump shot from 6 ft,,45,47
170,2,2:48.0,,Defensive rebound by W. Selden,45,47
171,2,2:43.0,,L. Markkanen misses 3-pt jump shot from 26 ft,45,47
172,2,2:40.0,Defensive rebound by A. Žižić,,45,47
173,2,2:29.0,A. Žižić misses 2-pt jump shot from 17 ft,,45,47
174,2,2:26.0,,Defensive rebound by Z. LaVine,45,47
175,2,2:21.0,,Shooting foul by A. Žižić (drawn by Z. LaVine),45,47
176,2,2:21.0,,Z. LaVine makes free throw 1 of 2,45,48
177,2,2:21.0,L. Nance enters the game for A. Žižić,,45,48
178,2,2:21.0,,J. Parker enters the game for R. Lopez,45,48
179,2,2:21.0,,Z. LaVine makes free throw 2 of 2,45,49
180,2,2:07.0,R. Hood makes 2-pt layup from 1 ft (assist by A. Burks),,47,49
181,2,1:53.0,,J. Parker makes 2-pt layup from 2 ft (assist by Z. LaVine),47,51
182,2,1:42.0,Personal foul by W. Selden (drawn by C. Osman),,47,51
183,2,1:42.0,,R. Arcidiacono enters the game for K. Dunn,47,51
184,2,1:32.0,Turnover by A. Burks (bad pass),,47,51
185,2,1:20.0,,J. Parker makes 2-pt layup from 2 ft,47,53
186,2,1:20.0,,Shooting foul by L. Nance (drawn by J. Parker),47,53
187,2,1:20.0,,J. Parker misses free throw 1 of 1,47,53
188,2,1:18.0,Defensive rebound by L. Nance,,47,53
189,2,1:03.0,Personal foul by J. Parker (drawn by C. Osman),,47,53
190,2,1:03.0,C. Osman makes free throw 1 of 2,,48,53
191,2,1:03.0,C. Osman makes free throw 2 of 2,,49,53
192,2,0:40.0,,R. Arcidiacono misses 2-pt jump shot from 18 ft,49,53
193,2,0:38.0,Defensive rebound by A. Burks,,49,53
194,2,0:31.0,A. Burks misses 2-pt jump shot from 12 ft,,49,53
195,2,0:29.0,,Defensive rebound by W. Selden,49,53
196,2,0:26.0,,Turnover by W. Selden (bad pass),49,53
197,2,0:04.0,R. Hood makes 2-pt layup from 1 ft (assist by C. Sexton),,51,53
198,2,0:00.0,,Z. LaVine misses 3-pt jump shot from 32 ft,51,53
199,2,0:00.0,,Offensive rebound by Team,51,53
200,3,11:44.0,C. Sexton misses 2-pt jump shot from 14 ft,,51,53
201,3,11:40.0,,Defensive rebound by L. Markkanen,51,53
202,3,11:32.0,,Z. LaVine makes 2-pt layup from 1 ft,51,55
203,3,11:32.0,,Shooting foul by R. Hood (drawn by Z. LaVine),51,55
204,3,11:32.0,,Z. LaVine makes free throw 1 of 1,51,56
205,3,11:11.0,C. Osman misses 2-pt layup from 1 ft,,51,56
206,3,11:07.0,Offensive rebound by A. Žižić,,51,56
207,3,11:07.0,A. Žižić makes 2-pt dunk from 1 ft,,53,56
208,3,10:53.0,,L. Markkanen misses 2-pt layup from 2 ft,53,56
209,3,10:48.0,,Offensive rebound by R. Lopez,53,56
210,3,10:48.0,,R. Lopez misses 2-pt layup at rim,53,56
211,3,10:46.0,,Offensive rebound by R. Lopez,53,56
212,3,10:46.0,,R. Lopez makes 2-pt layup at rim,53,58
213,3,10:30.0,A. Burks makes 3-pt jump shot from 23 ft (assist by C. Sexton),,56,58
214,3,10:19.0,,K. Dunn misses 2-pt jump shot from 13 ft,56,58
215,3,10:14.0,,Offensive rebound by R. Lopez,56,58
216,3,10:14.0,,R. Lopez makes 2-pt layup at rim,56,60
217,3,10:01.0,Shooting foul by W. Selden (drawn by R. Hood),,56,60
218,3,10:01.0,R. Hood makes free throw 1 of 2,,57,60
219,3,10:01.0,R. Hood makes free throw 2 of 2,,58,60
220,3,9:38.0,,K. Dunn misses 3-pt jump shot from 26 ft,58,60
221,3,9:35.0,Defensive rebound by C. Osman,,58,60
222,3,9:29.0,A. Burks misses 3-pt jump shot from 23 ft,,58,60
223,3,9:25.0,,Defensive rebound by L. Markkanen,58,60
224,3,9:24.0,Violation by Team (kicked ball),,58,60
225,3,9:18.0,,Z. LaVine misses 2-pt jump shot from 22 ft,58,60
226,3,9:14.0,Defensive rebound by C. Sexton,,58,60
227,3,8:57.0,A. Žižić misses 2-pt layup from 4 ft (block by R. Lopez),,58,60
228,3,8:54.0,,Defensive rebound by L. Markkanen,58,60
229,3,8:44.0,,L. Markkanen misses 2-pt layup from 2 ft,58,60
230,3,8:39.0,,Offensive rebound by W. Selden,58,60
231,3,8:39.0,,W. Selden misses 2-pt layup at rim,58,60
232,3,8:38.0,Defensive rebound by R. Hood,,58,60
233,3,8:36.0,C. Sexton misses 3-pt jump shot from 25 ft,,58,60
234,3,8:34.0,,Defensive rebound by L. Markkanen,58,60
235,3,8:29.0,,W. Selden misses 3-pt jump shot from 25 ft,58,60
236,3,8:26.0,Defensive rebound by A. Žižić,,58,60
237,3,8:17.0,Personal foul by K. Dunn (drawn by C. Sexton),,58,60
238,3,8:17.0,M. Dellavedova enters the game for C. Sexton,,58,60
239,3,8:11.0,A. Žižić misses 2-pt layup from 3 ft (block by R. Lopez),,58,60
240,3,8:10.0,Offensive rebound by C. Osman,,58,60
241,3,8:09.0,C. Osman misses 2-pt layup from 3 ft (block by W. Selden),,58,60
242,3,8:08.0,Offensive rebound by C. Osman,,58,60
243,3,8:02.0,A. Burks makes 3-pt jump shot from 25 ft (assist by C. Osman),,61,60
244,3,7:38.0,,Z. LaVine misses 2-pt jump shot from 8 ft,61,60
245,3,7:36.0,Defensive rebound by A. Žižić,,61,60
246,3,7:29.0,R. Hood misses 2-pt layup from 4 ft,,61,60
247,3,7:25.0,,Defensive rebound by R. Lopez,61,60
248,3,7:23.0,,Shooting foul by M. Dellavedova (drawn by L. Markkanen),61,60
249,3,7:23.0,,L. Markkanen makes free throw 1 of 2,61,61
250,3,7:23.0,,L. Markkanen makes free throw 2 of 2,61,62
251,3,7:15.0,R. Hood misses 2-pt jump shot from 15 ft,,61,62
252,3,7:10.0,,Defensive rebound by Z. LaVine,61,62
253,3,7:06.0,,Turnover by Z. LaVine (bad pass; steal by C. Osman),61,62
254,3,7:04.0,Shooting foul by L. Markkanen (drawn by C. Osman),,61,62
255,3,7:04.0,C. Osman makes free throw 1 of 2,,62,62
256,3,7:04.0,C. Osman misses free throw 2 of 2,,62,62
257,3,7:00.0,,Defensive rebound by W. Selden,62,62
258,3,6:42.0,,Shooting foul by A. Burks (drawn by R. Lopez),62,62
259,3,6:42.0,,Chicago full timeout,62,62
260,3,6:42.0,,R. Lopez misses free throw 1 of 2,62,62
261,3,6:42.0,,Offensive rebound by Team,62,62
262,3,6:42.0,,R. Lopez misses free throw 2 of 2,62,62
263,3,6:40.0,Defensive rebound by A. Burks,,62,62
264,3,6:24.0,A. Žižić makes 2-pt hook shot from 5 ft (assist by M. Dellavedova),,64,62
265,3,6:02.0,,L. Markkanen misses 2-pt jump shot from 6 ft,64,62
266,3,5:58.0,Defensive rebound by M. Dellavedova,,64,62
267,3,5:51.0,A. Burks makes 2-pt layup from 2 ft (assist by M. Dellavedova),,66,62
268,3,5:37.0,,Z. LaVine misses 3-pt jump shot from 25 ft,66,62
269,3,5:34.0,Defensive rebound by C. Osman,,66,62
270,3,5:22.0,Turnover by C. Osman (bad pass; steal by K. Dunn),,66,62
271,3,5:20.0,,Shooting foul by M. Dellavedova (drawn by Z. LaVine),66,62
272,3,5:20.0,,Z. LaVine makes free throw 1 of 2,66,63
273,3,5:20.0,,B. Portis enters the game for R. Lopez,66,63
274,3,5:20.0,,Z. LaVine makes free throw 2 of 2,66,64
275,3,4:56.0,A. Burks misses 3-pt jump shot from 26 ft,,66,64
276,3,4:53.0,,Defensive rebound by L. Markkanen,66,64
277,3,4:41.0,,L. Markkanen misses 2-pt jump shot from 10 ft,66,64
278,3,4:38.0,Defensive rebound by A. Burks,,66,64
279,3,4:33.0,Personal foul by Z. LaVine (drawn by A. Žižić),,66,64
280,3,4:22.0,M. Dellavedova makes 2-pt layup from 1 ft,,68,64
281,3,4:07.0,,L. Markkanen makes 3-pt jump shot from 26 ft (assist by K. Dunn),68,67
282,3,3:55.0,M. Dellavedova makes 3-pt jump shot from 26 ft,,71,67
283,3,3:41.0,,Personal foul by C. Osman (drawn by K. Dunn),71,67
284,3,3:41.0,,K. Dunn makes free throw 1 of 2,71,68
285,3,3:41.0,J. Clarkson enters the game for R. Hood,,71,68
286,3,3:41.0,,K. Dunn makes free throw 2 of 2,71,69
287,3,3:31.0,C. Osman makes 2-pt layup from 1 ft (assist by M. Dellavedova),,73,69
288,3,3:11.0,,Turnover by K. Dunn (bad pass; steal by A. Žižić),73,69
289,3,2:49.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,73,69
290,3,2:47.0,,Defensive rebound by Z. LaVine,73,69
291,3,2:40.0,,B. Portis misses 2-pt jump shot from 22 ft,73,69
292,3,2:37.0,Defensive rebound by M. Dellavedova,,73,69
293,3,2:35.0,Cleveland full timeout,,73,69
294,3,2:35.0,L. Nance enters the game for A. Žižić,,73,69
295,3,2:35.0,,R. Arcidiacono enters the game for K. Dunn,73,69
296,3,2:35.0,,A. Blakeney enters the game for Z. LaVine,73,69
297,3,2:31.0,Shooting foul by B. Portis (drawn by A. Burks),,73,69
298,3,2:31.0,A. Burks makes free throw 1 of 2,,74,69
299,3,2:31.0,A. Burks makes free throw 2 of 2,,75,69
300,3,2:06.0,,L. Markkanen makes 3-pt jump shot from 24 ft (assist by R. Arcidiacono),75,72
301,3,1:51.0,Turnover by C. Osman (bad pass; steal by L. Markkanen),,75,72
302,3,1:39.0,,W. Selden makes 2-pt layup from 3 ft (assist by A. Blakeney),75,74
303,3,1:19.0,Personal foul by L. Markkanen (drawn by M. Dellavedova),,75,74
304,3,1:19.0,M. Dellavedova makes free throw 1 of 2,,76,74
305,3,1:19.0,D. Adel enters the game for A. Burks,,76,74
306,3,1:19.0,,S. Harrison enters the game for W. Selden,76,74
307,3,1:19.0,M. Dellavedova makes free throw 2 of 2,,77,74
308,3,1:06.0,,B. Portis makes 2-pt layup from 5 ft (assist by R. Arcidiacono),77,76
309,3,0:48.0,C. Osman misses 2-pt layup from 2 ft,,77,76
310,3,0:48.0,,Defensive rebound by L. Markkanen,77,76
311,3,0:39.0,,B. Portis misses 2-pt layup from 2 ft,77,76
312,3,0:37.0,Defensive rebound by L. Nance,,77,76
313,3,0:23.0,J. Clarkson makes 2-pt jump shot from 17 ft,,79,76
314,3,0:02.0,,B. Portis makes 3-pt jump shot from 25 ft (assist by A. Blakeney),79,79
315,3,0:00.0,M. Dellavedova misses 3-pt jump shot from 46 ft,,79,79
316,3,0:00.0,Offensive rebound by Team,,79,79
317,4,11:44.0,,B. Portis makes 2-pt jump shot from 11 ft (assist by R. Arcidiacono),79,81
318,4,11:32.0,Turnover by L. Nance (bad pass; steal by S. Harrison),,79,81
319,4,11:28.0,,S. Harrison misses 2-pt layup from 2 ft (block by D. Adel),79,81
320,4,11:25.0,Defensive rebound by J. Clarkson,,79,81
321,4,11:19.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by D. Adel),,82,81
322,4,11:05.0,,R. Arcidiacono misses 3-pt jump shot from 26 ft,82,81
323,4,11:03.0,Defensive rebound by A. Žižić,,82,81
324,4,10:53.0,J. Clarkson makes 2-pt layup from 2 ft,,84,81
325,4,10:51.0,,Chicago full timeout,84,81
326,4,10:51.0,C. Sexton enters the game for M. Dellavedova,,84,81
327,4,10:29.0,,R. Arcidiacono makes 2-pt jump shot from 6 ft,84,83
328,4,10:08.0,J. Clarkson makes 2-pt jump shot from 18 ft (assist by C. Sexton),,86,83
329,4,9:57.0,,B. Portis misses 3-pt jump shot from 25 ft,86,83
330,4,9:54.0,Defensive rebound by J. Clarkson,,86,83
331,4,9:43.0,A. Žižić makes 2-pt layup at rim (assist by L. Nance),,88,83
332,4,9:25.0,,A. Blakeney misses 2-pt jump shot from 15 ft,88,83
333,4,9:23.0,Defensive rebound by D. Adel,,88,83
334,4,9:12.0,D. Adel makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,91,83
335,4,9:11.0,,Chicago full timeout,91,83
336,4,9:11.0,,K. Dunn enters the game for R. Arcidiacono,91,83
337,4,9:11.0,,Z. LaVine enters the game for A. Blakeney,91,83
338,4,9:11.0,,R. Lopez enters the game for S. Harrison,91,83
339,4,9:11.0,,L. Markkanen enters the game for J. Parker,91,83
340,4,9:11.0,,W. Selden enters the game for B. Portis,91,83
341,4,8:54.0,,Z. LaVine misses 3-pt jump shot from 25 ft,91,83
342,4,8:49.0,Defensive rebound by A. Žižić,,91,83
343,4,8:29.0,Personal foul by K. Dunn (drawn by D. Adel),,91,83
344,4,8:22.0,C. Sexton misses 2-pt layup from 2 ft (block by K. Dunn),,91,83
345,4,8:19.0,Offensive rebound by C. Sexton,,91,83
346,4,8:15.0,D. Adel misses 2-pt layup from 3 ft,,91,83
347,4,8:11.0,Offensive rebound by A. Žižić,,91,83
348,4,8:11.0,A. Žižić misses 2-pt layup from 1 ft,,91,83
349,4,8:10.0,,Defensive rebound by Z. LaVine,91,83
350,4,8:01.0,,W. Selden makes 2-pt jump shot from 18 ft,91,85
351,4,7:34.0,L. Nance misses 2-pt jump shot from 15 ft,,91,85
352,4,7:31.0,,Defensive rebound by L. Markkanen,91,85
353,4,7:23.0,,L. Markkanen misses 3-pt jump shot from 26 ft,91,85
354,4,7:19.0,Defensive rebound by J. Clarkson,,91,85
355,4,7:17.0,Personal foul by L. Markkanen (drawn by L. Nance),,91,85
356,4,7:17.0,C. Osman enters the game for D. Adel,,91,85
357,4,7:04.0,Turnover by L. Nance (bad pass),,91,85
358,4,6:55.0,,Shooting foul by A. Žižić (drawn by L. Markkanen),91,85
359,4,6:55.0,,L. Markkanen makes free throw 1 of 2,91,86
360,4,6:55.0,R. Hood enters the game for L. Nance,,91,86
361,4,6:55.0,,L. Markkanen makes free throw 2 of 2,91,87
362,4,6:37.0,R. Hood makes 3-pt jump shot from 23 ft (assist by J. Clarkson),,94,87
363,4,6:19.0,,R. Lopez misses 2-pt hook shot from 7 ft,94,87
364,4,6:16.0,,Offensive rebound by R. Lopez,94,87
365,4,6:15.0,,R. Lopez makes 2-pt dunk from 1 ft,94,89
366,4,5:52.0,R. Hood misses 3-pt jump shot from 23 ft,,94,89
367,4,5:48.0,,Defensive rebound by K. Dunn,94,89
368,4,5:42.0,,Z. LaVine misses 2-pt layup from 2 ft,94,89
369,4,5:42.0,,Offensive rebound by L. Markkanen,94,89
370,4,5:42.0,,L. Markkanen misses 2-pt layup at rim,94,89
371,4,5:42.0,,Offensive rebound by Z. LaVine,94,89
372,4,5:42.0,,Z. LaVine makes 2-pt layup at rim,94,91
373,4,5:42.0,Cleveland full timeout,,94,91
374,4,5:42.0,A. Burks enters the game for J. Clarkson,,94,91
375,4,5:29.0,Turnover by C. Sexton (lost ball; steal by K. Dunn),,94,91
376,4,5:27.0,,L. Markkanen makes 2-pt layup from 1 ft (assist by W. Selden),94,93
377,4,5:27.0,,Shooting foul by C. Osman (drawn by L. Markkanen),94,93
378,4,5:27.0,,L. Markkanen makes free throw 1 of 1,94,94
379,4,5:13.0,C. Osman makes 2-pt layup from 2 ft,,96,94
380,4,5:02.0,,Turnover by R. Lopez (bad pass; steal by R. Hood),96,94
