,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHARLOTTE_ACTION,BROOKLYN_SCORE,CHARLOTTE_SCORE
54,1,5:41.0,,M. Kidd-Gilchrist enters the game for M. Williams,6,24
55,1,5:29.0,,C. Zeller misses 2-pt layup from 2 ft,6,24
56,1,5:27.0,,Offensive rebound by C. Zeller,6,24
57,1,5:26.0,,C. Zeller misses 2-pt layup from 6 ft (block by J. Harris),6,24
58,1,5:26.0,,Offensive rebound by C. Zeller,6,24
59,1,5:26.0,,C. Zeller misses 2-pt dunk from 4 ft (block by J. Allen),6,24
60,1,5:26.0,Defensive rebound by Team,,6,24
61,1,5:09.0,Personal foul by N. Batum (drawn by R. Kurucs),,6,24
62,1,4:58.0,R. Hollis-Jefferson misses 3-pt jump shot from 23 ft,,6,24
63,1,4:56.0,,Defensive rebound by M. Kidd-Gilchrist,6,24
64,1,4:49.0,,C. Zeller makes 2-pt layup from 3 ft (assist by J. Lamb),6,26
65,1,4:41.0,R. Hollis-Jefferson misses 2-pt layup from 4 ft (block by M. Kidd-Gilchrist),,6,26
66,1,4:38.0,Offensive rebound by J. Harris,,6,26
67,1,4:37.0,Shooting foul by K. Walker (drawn by J. Allen),,6,26
68,1,4:37.0,J. Allen makes free throw 1 of 2,,7,26
69,1,4:37.0,D. Carroll enters the game for R. Hollis-Jefferson,,7,26
70,1,4:37.0,J. Dudley enters the game for R. Kurucs,,7,26
71,1,4:37.0,J. Allen makes free throw 2 of 2,,8,26
72,1,4:24.0,,J. Lamb misses 3-pt jump shot from 27 ft,8,26
73,1,4:22.0,Defensive rebound by J. Allen,,8,26
74,1,4:15.0,J. Allen misses 2-pt layup from 5 ft (block by C. Zeller),,8,26
75,1,4:15.0,Offensive rebound by J. Allen,,8,26
76,1,4:15.0,Shooting foul by C. Zeller (drawn by J. Allen),,8,26
77,1,4:15.0,J. Allen makes free throw 1 of 2,,9,26
78,1,4:15.0,J. Allen makes free throw 2 of 2,,10,26
79,1,4:02.0,,Turnover by N. Batum (bad pass; steal by S. Dinwiddie),10,26
80,1,3:56.0,D. Carroll misses 3-pt jump shot from 25 ft,,10,26
81,1,3:54.0,Offensive rebound by J. Allen,,10,26
82,1,3:54.0,Turnover by J. Allen (traveling),,10,26
83,1,3:54.0,,Charlotte full timeout,10,26
84,1,3:54.0,E. Davis enters the game for J. Allen,,10,26
85,1,3:32.0,,C. Zeller misses 2-pt layup from 4 ft (block by E. Davis),10,26
86,1,3:30.0,,Offensive rebound by J. Lamb,10,26
87,1,3:27.0,,J. Lamb misses 2-pt jump shot from 17 ft,10,26
88,1,3:25.0,Defensive rebound by E. Davis,,10,26
89,1,3:07.0,J. Dudley misses 2-pt jump shot from 6 ft,,10,26
90,1,3:05.0,,Defensive rebound by M. Kidd-Gilchrist,10,26
91,1,2:57.0,,C. Zeller misses 2-pt hook shot from 4 ft,10,26
92,1,2:55.0,,Offensive rebound by M. Kidd-Gilchrist,10,26
93,1,2:45.0,,J. Lamb makes 2-pt jump shot from 7 ft,10,28
94,1,2:27.0,D. Carroll makes 2-pt layup from 3 ft (assist by S. Dinwiddie),,12,28
95,1,2:27.0,Shooting foul by K. Walker (drawn by D. Carroll),,12,28
96,1,2:27.0,D. Russell enters the game for J. Harris,,12,28
97,1,2:27.0,,W. Hernangómez enters the game for K. Walker,12,28
98,1,2:27.0,,T. Parker enters the game for C. Zeller,12,28
99,1,2:27.0,D. Carroll makes free throw 1 of 1,,13,28
100,1,2:14.0,,N. Batum makes 3-pt jump shot from 24 ft (assist by T. Parker),13,31
101,1,1:59.0,D. Russell makes 2-pt jump shot from 12 ft,,15,31
102,1,1:39.0,,W. Hernangómez misses 2-pt layup from 7 ft,15,31
103,1,1:35.0,,Offensive rebound by N. Batum,15,31
104,1,1:35.0,,N. Batum misses 2-pt layup from 1 ft,15,31
105,1,1:34.0,Defensive rebound by D. Carroll,,15,31
106,1,1:26.0,D. Russell misses 2-pt jump shot from 18 ft,,15,31
107,1,1:24.0,,Defensive rebound by W. Hernangómez,15,31
108,1,1:16.0,,M. Kidd-Gilchrist misses 2-pt layup from 4 ft,15,31
109,1,1:14.0,Defensive rebound by D. Carroll,,15,31
110,1,1:10.0,D. Carroll makes 2-pt layup from 3 ft,,17,31
111,1,0:49.0,,M. Kidd-Gilchrist misses 2-pt layup from 3 ft,17,31
112,1,0:47.0,Defensive rebound by J. Dudley,,17,31
113,1,0:40.0,D. Russell misses 3-pt jump shot from 24 ft,,17,31
114,1,0:38.0,,Defensive rebound by M. Kidd-Gilchrist,17,31
115,1,0:30.0,,T. Parker misses 2-pt jump shot from 15 ft,17,31
116,1,0:28.0,Defensive rebound by J. Dudley,,17,31
117,1,0:20.0,D. Carroll misses 2-pt layup from 9 ft,,17,31
118,1,0:18.0,,Defensive rebound by W. Hernangómez,17,31
119,1,0:04.0,,Personal foul by D. Russell (drawn by T. Parker),17,31
120,1,0:04.0,,M. Williams enters the game for M. Kidd-Gilchrist,17,31
121,1,0:00.0,,T. Parker makes 2-pt jump shot from 13 ft (assist by N. Batum),17,33
122,2,11:38.0,,T. Parker misses 2-pt jump shot from 17 ft,17,33
123,2,11:33.0,,Offensive rebound by W. Hernangómez,17,33
124,2,11:33.0,,W. Hernangómez misses 2-pt layup at rim,17,33
125,2,11:33.0,,Offensive rebound by W. Hernangómez,17,33
126,2,11:30.0,,W. Hernangómez misses 2-pt layup at rim,17,33
127,2,11:29.0,Defensive rebound by S. Dinwiddie,,17,33
128,2,11:22.0,D. Russell makes 2-pt layup from 5 ft,,19,33
129,2,11:02.0,,M. Bridges misses 3-pt jump shot from 26 ft,19,33
130,2,11:00.0,,Offensive rebound by M. Williams,19,33
131,2,10:56.0,,M. Williams makes 2-pt layup from 7 ft,19,35
132,2,10:44.0,Def 3 sec tech foul by Team,,19,35
133,2,10:44.0,D. Russell makes technical free throw,,20,35
134,2,10:34.0,D. Russell misses 2-pt jump shot from 10 ft,,20,35
135,2,10:32.0,,Defensive rebound by M. Williams,20,35
136,2,10:26.0,,M. Bridges misses 3-pt jump shot from 23 ft,20,35
137,2,10:23.0,Defensive rebound by J. Dudley,,20,35
138,2,10:17.0,S. Dinwiddie makes 3-pt jump shot from 27 ft,,23,35
139,2,9:59.0,,M. Bridges misses 2-pt jump shot from 4 ft,23,35
140,2,9:56.0,Defensive rebound by E. Davis,,23,35
141,2,9:46.0,Personal foul by T. Parker (drawn by D. Russell),,23,35
142,2,9:46.0,R. Kurucs enters the game for S. Dinwiddie,,23,35
143,2,9:40.0,D. Russell misses 2-pt jump shot from 16 ft,,23,35
144,2,9:37.0,,Defensive rebound by M. Williams,23,35
145,2,9:34.0,,Offensive foul by W. Hernangómez (drawn by D. Carroll),23,35
146,2,9:34.0,,Turnover by W. Hernangómez (offensive foul),23,35
147,2,9:18.0,R. Kurucs misses 2-pt jump shot from 11 ft,,23,35
148,2,9:16.0,,Defensive rebound by M. Williams,23,35
149,2,9:09.0,,M. Monk misses 3-pt jump shot from 26 ft,23,35
150,2,9:07.0,Defensive rebound by E. Davis,,23,35
151,2,8:52.0,D. Carroll misses 3-pt jump shot from 27 ft,,23,35
152,2,8:52.0,,Defensive rebound by Team,23,35
153,2,8:43.0,,W. Hernangómez misses 2-pt layup from 4 ft (block by D. Carroll),23,35
154,2,8:40.0,Defensive rebound by D. Carroll,,23,35
155,2,8:38.0,D. Russell makes 2-pt layup from 2 ft (assist by D. Carroll),,25,35
156,2,8:38.0,,Charlotte full timeout,25,35
157,2,8:38.0,,J. Lamb enters the game for M. Bridges,25,35
158,2,8:22.0,,M. Williams makes 2-pt layup from 3 ft (assist by M. Monk),25,37
159,2,8:10.0,Shooting foul by M. Monk (drawn by R. Kurucs),,25,37
160,2,8:10.0,R. Kurucs misses free throw 1 of 2,,25,37
161,2,8:10.0,Offensive rebound by Team,,25,37
162,2,8:10.0,R. Kurucs makes free throw 2 of 2,,26,37
163,2,7:53.0,,M. Williams misses 2-pt layup from 3 ft,26,37
164,2,7:49.0,,Offensive rebound by W. Hernangómez,26,37
165,2,7:49.0,,W. Hernangómez makes 2-pt layup at rim,26,39
166,2,7:27.0,R. Kurucs makes 2-pt layup from 3 ft (assist by D. Russell),,28,39
167,2,7:06.0,,M. Williams misses 2-pt jump shot from 7 ft,28,39
168,2,7:04.0,Defensive rebound by D. Carroll,,28,39
169,2,6:47.0,E. Davis misses 2-pt layup from 4 ft (block by T. Parker),,28,39
170,2,6:44.0,,Defensive rebound by T. Parker,28,39
171,2,6:40.0,,M. Monk misses 2-pt layup from 2 ft (block by J. Dudley),28,39
172,2,6:37.0,Defensive rebound by E. Davis,,28,39
173,2,6:32.0,D. Russell makes 3-pt jump shot from 28 ft (assist by D. Carroll),,31,39
174,2,6:13.0,,Turnover by W. Hernangómez (bad pass; steal by D. Carroll),31,39
175,2,6:04.0,J. Dudley misses 3-pt jump shot from 28 ft,,31,39
176,2,6:00.0,,Defensive rebound by M. Williams,31,39
177,2,5:56.0,,M. Monk makes 2-pt layup from 1 ft,31,41
178,2,5:56.0,Brooklyn full timeout,,31,41
179,2,5:56.0,S. Dinwiddie enters the game for D. Carroll,,31,41
180,2,5:56.0,J. Harris enters the game for D. Russell,,31,41
181,2,5:56.0,,N. Batum enters the game for W. Hernangómez,31,41
182,2,5:56.0,,K. Walker enters the game for M. Monk,31,41
183,2,5:56.0,,C. Zeller enters the game for T. Parker,31,41
184,2,5:36.0,J. Dudley misses 3-pt jump shot from 27 ft,,31,41
185,2,5:34.0,,Defensive rebound by C. Zeller,31,41
186,2,5:22.0,,K. Walker misses 3-pt jump shot from 24 ft,31,41
187,2,5:22.0,,Offensive rebound by Team,31,41
188,2,5:22.0,Loose ball foul by E. Davis (drawn by C. Zeller),,31,41
189,2,5:22.0,J. Allen enters the game for E. Davis,,31,41
190,2,5:09.0,,K. Walker misses 3-pt jump shot from 25 ft,31,41
191,2,5:07.0,Defensive rebound by J. Dudley,,31,41
192,2,4:58.0,Turnover by S. Dinwiddie (bad pass),,31,41
193,2,4:41.0,,C. Zeller misses 2-pt jump shot from 6 ft,31,41
194,2,4:39.0,Defensive rebound by J. Dudley,,31,41
195,2,4:33.0,J. Dudley makes 2-pt layup from 3 ft,,33,41
196,2,4:17.0,,K. Walker makes 3-pt jump shot from 24 ft (assist by N. Batum),33,44
197,2,4:11.0,J. Harris misses 2-pt layup from 5 ft (block by K. Walker),,33,44
198,2,4:11.0,Offensive rebound by Team,,33,44
199,2,4:11.0,R. Hollis-Jefferson enters the game for J. Dudley,,33,44
200,2,4:03.0,R. Kurucs misses 3-pt jump shot from 26 ft,,33,44
201,2,4:01.0,,Defensive rebound by N. Batum,33,44
202,2,3:54.0,,J. Lamb makes 2-pt jump shot from 7 ft (assist by N. Batum),33,46
203,2,3:44.0,S. Dinwiddie misses 2-pt layup from 5 ft,,33,46
204,2,3:39.0,Offensive rebound by R. Kurucs,,33,46
205,2,3:39.0,R. Kurucs makes 2-pt layup from 1 ft,,35,46
206,2,3:31.0,,M. Williams misses 3-pt jump shot from 24 ft,35,46
207,2,3:28.0,Defensive rebound by S. Dinwiddie,,35,46
208,2,3:23.0,J. Allen misses 2-pt layup from 6 ft (block by K. Walker),,35,46
209,2,3:22.0,,Defensive rebound by C. Zeller,35,46
210,2,3:22.0,,Personal foul by R. Hollis-Jefferson (drawn by C. Zeller),35,46
211,2,3:12.0,,N. Batum makes 2-pt dunk from 2 ft,35,48
212,2,3:12.0,Brooklyn full timeout,,35,48
213,2,3:12.0,D. Carroll enters the game for R. Kurucs,,35,48
214,2,2:48.0,S. Dinwiddie misses 2-pt layup from 3 ft,,35,48
215,2,2:45.0,,Defensive rebound by N. Batum,35,48
216,2,2:31.0,,J. Lamb misses 2-pt jump shot from 4 ft,35,48
217,2,2:30.0,Defensive rebound by Team,,35,48
218,2,2:30.0,,Loose ball foul by J. Lamb (drawn by J. Allen),35,48
219,2,2:11.0,J. Harris makes 2-pt layup from 3 ft (assist by R. Hollis-Jefferson),,37,48
220,2,2:01.0,,K. Walker misses 2-pt layup from 2 ft,37,48
221,2,1:59.0,Defensive rebound by J. Allen,,37,48
222,2,1:55.0,D. Carroll makes 2-pt layup from 3 ft (assist by S. Dinwiddie),,39,48
223,2,1:37.0,,Personal foul by S. Dinwiddie (drawn by N. Batum),39,48
224,2,1:25.0,,J. Lamb makes 2-pt jump shot from 4 ft,39,50
225,2,1:16.0,Personal foul by N. Batum (drawn by S. Dinwiddie),,39,50
226,2,1:06.0,Shooting foul by N. Batum (drawn by D. Carroll),,39,50
227,2,1:06.0,D. Carroll makes free throw 1 of 2,,40,50
228,2,1:06.0,D. Carroll makes free throw 2 of 2,,41,50
229,2,0:55.0,,K. Walker misses 2-pt jump shot from 11 ft,41,50
230,2,0:55.0,,Offensive rebound by Team,41,50
231,2,0:52.0,,C. Zeller makes 2-pt jump shot from 8 ft (assist by N. Batum),41,52
232,2,0:38.0,S. Dinwiddie misses 2-pt layup from 5 ft (block by C. Zeller),,41,52
233,2,0:37.0,Offensive rebound by J. Allen,,41,52
234,2,0:37.0,Shooting foul by M. Williams (drawn by J. Allen),,41,52
235,2,0:37.0,J. Allen makes free throw 1 of 2,,42,52
236,2,0:37.0,J. Allen misses free throw 2 of 2,,42,52
237,2,0:35.0,,Defensive rebound by N. Batum,42,52
238,2,0:28.0,,M. Williams misses 2-pt layup from 3 ft (block by J. Allen),42,52
239,2,0:24.0,Defensive rebound by D. Carroll,,42,52
240,2,0:16.0,Turnover by D. Carroll (bad pass),,42,52
241,2,0:16.0,,M. Monk enters the game for C. Zeller,42,52
242,2,0:03.0,,K. Walker makes 2-pt jump shot from 13 ft,42,54
243,3,11:47.0,,K. Walker makes 3-pt jump shot from 26 ft,42,57
244,3,11:19.0,D. Russell misses 3-pt jump shot from 26 ft,,42,57
245,3,11:16.0,,Defensive rebound by N. Batum,42,57
246,3,10:59.0,,C. Zeller makes 2-pt hook shot from 7 ft (assist by J. Lamb),42,59
247,3,10:42.0,D. Russell makes 2-pt layup from 7 ft,,44,59
248,3,10:33.0,,Turnover by K. Walker (lost ball; steal by J. Allen),44,59
249,3,10:25.0,D. Russell misses 3-pt jump shot from 24 ft,,44,59
250,3,10:23.0,Offensive rebound by J. Allen,,44,59
251,3,10:22.0,J. Allen makes 2-pt dunk from 1 ft,,46,59
252,3,10:13.0,,Offensive foul by J. Lamb (drawn by R. Kurucs),46,59
253,3,10:13.0,,Turnover by J. Lamb (offensive foul),46,59
254,3,10:03.0,Personal foul by M. Williams (drawn by J. Allen),,46,59
255,3,9:55.0,D. Russell misses 3-pt jump shot from 27 ft,,46,59
256,3,9:54.0,,Defensive rebound by Team,46,59
257,3,9:41.0,,K. Walker makes 3-pt jump shot from 27 ft (assist by C. Zeller),46,62
258,3,9:31.0,Personal foul by N. Batum (drawn by D. Russell),,46,62
259,3,9:31.0,,M. Monk enters the game for N. Batum,46,62
260,3,9:31.0,,Technical foul by N. Batum,46,62
261,3,9:31.0,D. Russell makes technical free throw,,47,62
262,3,9:23.0,Turnover by J. Allen (bad pass; steal by K. Walker),,47,62
263,3,9:23.0,,Personal foul by R. Kurucs (drawn by K. Walker),47,62
264,3,9:13.0,,K. Walker makes 2-pt layup from 3 ft (assist by C. Zeller),47,64
265,3,8:48.0,D. Russell misses 2-pt jump shot from 9 ft,,47,64
266,3,8:46.0,,Defensive rebound by C. Zeller,47,64
267,3,8:34.0,,J. Lamb misses 2-pt jump shot from 17 ft,47,64
268,3,8:32.0,Defensive rebound by J. Allen,,47,64
269,3,8:26.0,Shooting foul by M. Monk (drawn by J. Allen),,47,64
270,3,8:26.0,J. Allen makes free throw 1 of 2,,48,64
271,3,8:26.0,J. Allen misses free throw 2 of 2,,48,64
272,3,8:24.0,,Defensive rebound by Team,48,64
273,3,8:24.0,S. Dinwiddie enters the game for J. Allen,,48,64
274,3,8:13.0,,K. Walker misses 3-pt jump shot from 26 ft,48,64
275,3,8:11.0,Defensive rebound by R. Kurucs,,48,64
276,3,8:05.0,J. Harris misses 2-pt layup from 5 ft,,48,64
277,3,8:03.0,,Defensive rebound by K. Walker,48,64
278,3,8:00.0,,K. Walker makes 2-pt layup from 5 ft,48,66
279,3,8:00.0,Violation by Team (def goaltending),,48,66
280,3,8:00.0,Brooklyn full timeout,,48,66
281,3,7:39.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,50,66
282,3,7:22.0,,C. Zeller misses 2-pt layup from 4 ft (block by R. Hollis-Jefferson),50,66
283,3,7:19.0,Defensive rebound by J. Harris,,50,66
284,3,7:17.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft,,50,66
285,3,7:15.0,,Defensive rebound by J. Lamb,50,66
286,3,7:07.0,,M. Monk misses 3-pt jump shot from 24 ft,50,66
287,3,7:05.0,Defensive rebound by R. Kurucs,,50,66
288,3,6:59.0,J. Harris misses 3-pt jump shot from 26 ft,,50,66
289,3,6:56.0,,Defensive rebound by M. Williams,50,66
290,3,6:51.0,,Turnover by M. Williams (offensive foul),50,66
291,3,6:51.0,,Offensive foul by M. Williams (drawn by S. Dinwiddie),50,66
292,3,6:51.0,,Technical foul by M. Williams,50,66
293,3,6:51.0,D. Russell makes technical free throw,,51,66
294,3,6:27.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,51,66
295,3,6:25.0,,Defensive rebound by J. Lamb,51,66
296,3,6:21.0,,J. Lamb misses 2-pt layup from 3 ft,51,66
297,3,6:19.0,,Offensive rebound by C. Zeller,51,66
298,3,6:18.0,,C. Zeller misses 2-pt dunk from 3 ft (block by R. Kurucs),51,66
299,3,6:18.0,Defensive rebound by S. Dinwiddie,,51,66
300,3,6:08.0,Offensive foul by R. Kurucs (drawn by K. Walker),,51,66
301,3,6:08.0,Turnover by R. Kurucs (offensive foul),,51,66
302,3,6:08.0,S. Napier enters the game for S. Dinwiddie,,51,66
303,3,5:49.0,,Shooting foul by R. Hollis-Jefferson (drawn by C. Zeller),51,66
304,3,5:49.0,,C. Zeller misses free throw 1 of 2,51,66
305,3,5:49.0,,Offensive rebound by Team,51,66
306,3,5:49.0,,C. Zeller misses free throw 2 of 2,51,66
307,3,5:47.0,Defensive rebound by R. Hollis-Jefferson,,51,66
308,3,5:38.0,R. Kurucs misses 3-pt jump shot from 27 ft,,51,66
309,3,5:38.0,,Defensive rebound by Team,51,66
310,3,5:38.0,E. Davis enters the game for R. Hollis-Jefferson,,51,66
311,3,5:38.0,J. Dudley enters the game for R. Kurucs,,51,66
312,3,5:16.0,,J. Lamb misses 3-pt jump shot from 26 ft,51,66
313,3,5:12.0,,Offensive rebound by M. Williams,51,66
314,3,5:05.0,,M. Monk misses 3-pt jump shot from 26 ft,51,66
315,3,5:05.0,,Offensive rebound by Team,51,66
316,3,5:05.0,Loose ball foul by J. Harris (drawn by C. Zeller),,51,66
317,3,5:05.0,D. Carroll enters the game for J. Harris,,51,66
318,3,5:05.0,,W. Hernangómez enters the game for C. Zeller,51,66
319,3,4:56.0,,K. Walker misses 3-pt jump shot from 26 ft,51,66
320,3,4:54.0,Defensive rebound by E. Davis,,51,66
321,3,4:40.0,D. Russell makes 2-pt layup from 2 ft (assist by S. Napier),,53,66
322,3,4:25.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by W. Hernangómez),53,69
323,3,4:12.0,D. Russell makes 2-pt jump shot from 9 ft,,55,69
324,3,3:55.0,,J. Lamb misses 3-pt jump shot from 27 ft,55,69
325,3,3:53.0,Defensive rebound by E. Davis,,55,69
326,3,3:31.0,S. Napier makes 2-pt layup from 1 ft,,57,69
327,3,3:31.0,,Charlotte full timeout,57,69
328,3,3:31.0,,M. Kidd-Gilchrist enters the game for K. Walker,57,69
329,3,3:31.0,,T. Parker enters the game for M. Williams,57,69
330,3,3:15.0,,M. Monk makes 3-pt jump shot from 23 ft (assist by J. Lamb),57,72
331,3,2:57.0,S. Napier makes 2-pt layup from 2 ft,,59,72
332,3,2:31.0,,J. Lamb misses 3-pt jump shot from 28 ft,59,72
333,3,2:29.0,Defensive rebound by D. Carroll,,59,72
334,3,2:16.0,Turnover by D. Russell (out of bounds lost ball),,59,72
335,3,1:55.0,,M. Monk misses 3-pt jump shot from 27 ft,59,72
336,3,1:53.0,Defensive rebound by D. Russell,,59,72
337,3,1:38.0,J. Dudley misses 2-pt layup from 1 ft,,59,72
338,3,1:36.0,,Defensive rebound by W. Hernangómez,59,72
339,3,1:28.0,,J. Lamb misses 2-pt jump shot from 10 ft,59,72
340,3,1:26.0,Defensive rebound by E. Davis,,59,72
341,3,1:15.0,E. Davis makes 2-pt layup from 3 ft,,61,72
342,3,0:57.0,,M. Monk misses 3-pt jump shot from 24 ft,61,72
343,3,0:54.0,Defensive rebound by E. Davis,,61,72
344,3,0:37.0,D. Carroll makes 2-pt layup from 2 ft (assist by D. Russell),,63,72
345,3,0:31.0,,Shooting foul by E. Davis (drawn by W. Hernangómez),63,72
346,3,0:31.0,,W. Hernangómez misses free throw 1 of 2,63,72
347,3,0:31.0,,Offensive rebound by Team,63,72
348,3,0:31.0,,D. Graham enters the game for M. Monk,63,72
349,3,0:31.0,,W. Hernangómez makes free throw 2 of 2,63,73
350,3,0:15.0,D. Russell makes 2-pt jump shot from 15 ft (assist by E. Davis),,65,73
351,3,0:01.0,,T. Parker misses 2-pt layup from 1 ft,65,73
352,3,0:01.0,,Offensive rebound by M. Kidd-Gilchrist,65,73
353,3,0:00.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft,65,73
354,3,0:00.0,,Offensive rebound by Team,65,73
355,4,11:34.0,S. Dinwiddie misses 3-pt jump shot from 23 ft,,65,73
356,4,11:32.0,,Defensive rebound by M. Kidd-Gilchrist,65,73
357,4,11:30.0,,Offensive foul by M. Kidd-Gilchrist (drawn by S. Napier),65,73
358,4,11:30.0,,Turnover by M. Kidd-Gilchrist (offensive foul),65,73
359,4,11:20.0,J. Dudley misses 3-pt jump shot from 26 ft,,65,73
360,4,11:18.0,,Defensive rebound by K. Walker,65,73
361,4,11:12.0,,K. Walker makes 2-pt jump shot from 5 ft,65,75
362,4,10:57.0,E. Davis misses 2-pt layup from 5 ft,,65,75
363,4,10:54.0,,Defensive rebound by M. Williams,65,75
364,4,10:46.0,,Shooting foul by E. Davis (drawn by M. Williams),65,75
365,4,10:46.0,,M. Williams makes free throw 1 of 2,65,76
366,4,10:46.0,,M. Williams makes free throw 2 of 2,65,77
367,4,10:35.0,Turnover by S. Dinwiddie (offensive foul),,65,77
368,4,10:35.0,Offensive foul by S. Dinwiddie (drawn by K. Walker),,65,77
369,4,10:22.0,,Away from play foul by E. Davis (drawn by M. Kidd-Gilchrist),65,77
370,4,10:14.0,,K. Walker misses 2-pt jump shot from 17 ft,65,77
371,4,10:12.0,Defensive rebound by E. Davis,,65,77
372,4,10:02.0,S. Napier makes 3-pt jump shot from 26 ft,,68,77
373,4,9:42.0,,T. Parker makes 2-pt layup from 4 ft,68,79
374,4,9:26.0,Turnover by S. Dinwiddie (bad pass; steal by D. Graham),,68,79
375,4,9:04.0,,D. Graham misses 3-pt jump shot from 27 ft,68,79
376,4,9:04.0,Defensive rebound by Team,,68,79
377,4,8:45.0,E. Davis makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,70,79
378,4,8:18.0,,Personal foul by D. Carroll (drawn by K. Walker),70,79
379,4,8:18.0,,N. Batum enters the game for T. Parker,70,79
380,4,8:09.0,,M. Williams misses 2-pt jump shot from 14 ft,70,79
381,4,8:07.0,Defensive rebound by E. Davis,,70,79
382,4,8:03.0,S. Napier makes 2-pt layup from 3 ft,,72,79
383,4,7:48.0,,D. Graham misses 2-pt jump shot from 17 ft,72,79
384,4,7:46.0,Defensive rebound by D. Carroll,,72,79
