,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BOSTON_ACTION,WASHINGTON_SCORE,BOSTON_SCORE
391,4,5:40.0,,J. Brown misses 3-pt jump shot from 27 ft,88,97
392,4,5:39.0,Defensive rebound by B. Portis,,88,97
393,4,5:22.0,T. Satoranský misses 3-pt jump shot from 26 ft,,88,97
394,4,5:20.0,Offensive rebound by B. Beal,,88,97
395,4,5:11.0,Turnover by T. Ariza (bad pass),,88,97
396,4,5:09.0,,J. Tatum misses 3-pt jump shot from 26 ft,88,97
397,4,5:07.0,Defensive rebound by T. Satoranský,,88,97
398,4,4:59.0,Personal foul by J. Tatum (drawn by B. Portis),,88,97
399,4,4:55.0,T. Ariza misses 3-pt jump shot from 26 ft,,88,97
400,4,4:52.0,,Defensive rebound by Team,88,97
401,4,4:32.0,,J. Tatum misses 3-pt jump shot from 24 ft,88,97
402,4,4:31.0,Defensive rebound by Team,,88,97
403,4,4:31.0,,Loose ball foul by K. Irving (drawn by B. Portis),88,97
404,4,4:31.0,,G. Hayward enters the game for J. Tatum,88,97
405,4,4:22.0,B. Beal misses 2-pt jump shot from 20 ft,,88,97
406,4,4:20.0,,Defensive rebound by Team,88,97
407,4,4:20.0,Loose ball foul by B. Portis (drawn by A. Horford),,88,97
408,4,4:00.0,,J. Brown makes 2-pt layup from 2 ft,88,99
409,4,3:51.0,T. Satoranský makes 2-pt layup from 2 ft (assist by T. Ariza),,90,99
410,4,3:50.0,,Boston full timeout,90,99
411,4,3:35.0,,K. Irving misses 3-pt jump shot from 25 ft,90,99
412,4,3:31.0,Defensive rebound by J. Green,,90,99
413,4,3:18.0,T. Satoranský misses 2-pt layup from 3 ft (block by A. Horford),,90,99
414,4,3:16.0,,Defensive rebound by A. Horford,90,99
415,4,3:10.0,,Boston full timeout,90,99
416,4,2:58.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by K. Irving),90,102
417,4,2:40.0,J. Green makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,93,102
418,4,2:21.0,,Shooting foul by T. Satoranský (drawn by J. Brown),93,102
419,4,2:21.0,,J. Brown makes free throw 1 of 2,93,103
420,4,2:21.0,,J. Brown makes free throw 2 of 2,93,104
421,4,2:01.0,J. Green misses 3-pt jump shot from 25 ft,,93,104
422,4,2:00.0,Offensive rebound by T. Satoranský,,93,104
423,4,1:55.0,B. Beal misses 3-pt jump shot from 23 ft,,93,104
424,4,1:53.0,,Defensive rebound by J. Brown,93,104
425,4,1:47.0,,M. Smart makes 2-pt dunk from 2 ft (assist by A. Horford),93,106
426,4,1:37.0,J. Green misses 3-pt jump shot from 23 ft,,93,106
427,4,1:35.0,,Defensive rebound by K. Irving,93,106
428,4,1:28.0,,K. Irving misses 2-pt layup from 3 ft,93,106
429,4,1:26.0,Defensive rebound by B. Portis,,93,106
430,4,1:24.0,Shooting foul by G. Hayward (drawn by B. Portis),,93,106
431,4,1:24.0,B. Portis misses free throw 1 of 2,,93,106
432,4,1:24.0,Offensive rebound by Team,,93,106
433,4,1:24.0,B. Portis makes free throw 2 of 2,,94,106
434,4,1:12.0,,J. Brown misses 3-pt jump shot from 24 ft,94,106
435,4,1:10.0,Defensive rebound by B. Beal,,94,106
436,4,1:02.0,T. Ariza misses 3-pt jump shot from 24 ft,,94,106
437,4,1:00.0,,Defensive rebound by J. Brown,94,106
438,4,0:45.0,,Shooting foul by B. Portis (drawn by G. Hayward),94,106
439,4,0:45.0,,G. Hayward makes free throw 1 of 2,94,107
440,4,0:45.0,T. Brown enters the game for B. Beal,,94,107
441,4,0:45.0,T. Bryant enters the game for B. Portis,,94,107
442,4,0:45.0,C. Randle enters the game for T. Satoranský,,94,107
443,4,0:45.0,,T. Rozier enters the game for A. Horford,94,107
444,4,0:45.0,,R. Williams enters the game for K. Irving,94,107
445,4,0:45.0,,G. Hayward misses free throw 2 of 2,94,107
446,4,0:45.0,Defensive rebound by T. Bryant,,94,107
447,4,0:37.0,T. Bryant makes 2-pt jump shot from 17 ft (assist by T. Brown),,96,107
448,4,0:23.0,,J. Brown misses 3-pt jump shot from 27 ft,96,107
449,4,0:21.0,Defensive rebound by T. Bryant,,96,107
