,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHOENIX_ACTION,BOSTON_SCORE,PHOENIX_SCORE
392,4,5:30.0,J. Tatum makes 2-pt layup from 1 ft,,78,92
393,4,5:08.0,,T. Warren misses 3-pt jump shot from 25 ft,78,92
394,4,5:05.0,Defensive rebound by J. Tatum,,78,92
395,4,5:00.0,A. Horford makes 2-pt layup from 2 ft (assist by J. Tatum),,80,92
396,4,5:00.0,Shooting foul by T. Ariza (drawn by A. Horford),,80,92
397,4,5:00.0,J. Brown enters the game for K. Irving,,80,92
398,4,5:00.0,A. Horford misses free throw 1 of 1,,80,92
399,4,5:00.0,,Defensive rebound by T. Ariza,80,92
400,4,4:37.0,,D. Booker misses 3-pt jump shot from 25 ft,80,92
401,4,4:35.0,Defensive rebound by A. Horford,,80,92
402,4,4:28.0,Turnover by A. Horford (bad pass; steal by I. Canaan),,80,92
403,4,4:11.0,,T. Warren misses 2-pt jump shot from 18 ft,80,92
404,4,4:09.0,Defensive rebound by G. Hayward,,80,92
405,4,4:05.0,Shooting foul by T. Warren (drawn by J. Brown),,80,92
406,4,4:05.0,J. Brown misses free throw 1 of 2,,80,92
407,4,4:05.0,Offensive rebound by Team,,80,92
408,4,4:05.0,K. Irving enters the game for M. Smart,,80,92
409,4,4:05.0,J. Brown misses free throw 2 of 2,,80,92
410,4,4:02.0,,Defensive rebound by D. Ayton,80,92
411,4,3:56.0,,Phoenix full timeout,80,92
412,4,3:45.0,,D. Booker makes 2-pt jump shot from 8 ft,80,94
413,4,3:30.0,J. Brown makes 2-pt layup from 1 ft (assist by K. Irving),,82,94
414,4,3:16.0,,D. Booker misses 3-pt jump shot from 25 ft,82,94
415,4,3:13.0,Defensive rebound by J. Brown,,82,94
416,4,3:02.0,K. Irving makes 3-pt jump shot from 23 ft,,85,94
417,4,2:38.0,,I. Canaan misses 3-pt jump shot from 26 ft,85,94
418,4,2:35.0,Defensive rebound by J. Brown,,85,94
419,4,2:30.0,Shooting foul by I. Canaan (drawn by K. Irving),,85,94
420,4,2:30.0,K. Irving makes free throw 1 of 2,,86,94
421,4,2:30.0,M. Morris enters the game for G. Hayward,,86,94
422,4,2:30.0,M. Smart enters the game for J. Tatum,,86,94
423,4,2:30.0,K. Irving makes free throw 2 of 2,,87,94
424,4,2:11.0,,T. Ariza misses 3-pt jump shot from 23 ft,87,94
425,4,2:09.0,Defensive rebound by M. Morris,,87,94
426,4,2:05.0,J. Brown makes 2-pt layup from 1 ft,,89,94
427,4,1:41.0,,D. Booker misses 3-pt jump shot from 26 ft,89,94
428,4,1:40.0,,Offensive rebound by Team,89,94
429,4,1:40.0,,Phoenix full timeout,89,94
430,4,1:37.0,,D. Booker makes 2-pt jump shot from 11 ft (assist by T. Ariza),89,96
431,4,1:37.0,,Shooting foul by M. Morris (drawn by D. Booker),89,96
432,4,1:37.0,,D. Booker makes free throw 1 of 1,89,97
433,4,1:26.0,K. Irving makes 2-pt layup from 1 ft,,91,97
434,4,1:04.0,,I. Canaan misses 2-pt jump shot from 4 ft,91,97
435,4,1:03.0,Defensive rebound by M. Morris,,91,97
436,4,0:58.0,Shooting foul by D. Booker (drawn by M. Smart),,91,97
437,4,0:58.0,M. Smart misses free throw 1 of 2,,91,97
438,4,0:58.0,Offensive rebound by Team,,91,97
439,4,0:58.0,M. Smart makes free throw 2 of 2,,92,97
440,4,0:43.0,,Personal foul by M. Smart (drawn by D. Booker),92,97
441,4,0:43.0,,D. Booker makes free throw 1 of 2,92,98
442,4,0:43.0,,D. Booker misses free throw 2 of 2,92,98
443,4,0:42.0,Defensive rebound by J. Brown,,92,98
444,4,0:42.0,Boston full timeout,,92,98
445,4,0:42.0,J. Tatum enters the game for M. Smart,,92,98
446,4,0:35.0,K. Irving makes 3-pt jump shot from 27 ft,,95,98
447,4,0:12.0,,Turnover by D. Booker (lost ball; steal by K. Irving),95,98
448,4,0:07.0,J. Brown misses 2-pt layup from 1 ft (block by T. Warren),,95,98
449,4,0:07.0,Offensive rebound by J. Brown,,95,98
450,4,0:07.0,J. Brown makes 2-pt layup from 1 ft,,97,98
451,4,0:07.0,,Phoenix full timeout,97,98
452,4,0:07.0,T. Rozier enters the game for K. Irving,,97,98
453,4,0:07.0,M. Smart enters the game for M. Morris,,97,98
454,4,0:06.0,,Personal take foul by M. Smart (drawn by T. Warren),97,98
455,4,0:06.0,,T. Warren makes free throw 1 of 2,97,99
456,4,0:06.0,A. Baynes enters the game for J. Brown,,97,99
457,4,0:06.0,,T. Warren makes free throw 2 of 2,97,100
458,4,0:06.0,Boston full timeout,,97,100
459,4,0:06.0,J. Brown enters the game for A. Baynes,,97,100
460,4,0:06.0,K. Irving enters the game for A. Horford,,97,100
461,4,0:06.0,M. Morris enters the game for M. Smart,,97,100
462,4,0:01.0,M. Morris makes 3-pt jump shot from 26 ft (assist by K. Irving),,100,100
463,4,0:00.0,,D. Booker misses 3-pt jump shot from 69 ft,100,100
464,4,0:00.0,,Offensive rebound by Team,100,100
465,1OT,4:40.0,,I. Canaan misses 3-pt jump shot from 25 ft,100,100
466,1OT,4:38.0,,Offensive rebound by Team,100,100
467,1OT,4:34.0,,Turnover by D. Ayton (bad pass; steal by K. Irving),100,100
468,1OT,4:31.0,K. Irving makes 2-pt layup from 1 ft,,102,100
469,1OT,4:15.0,,D. Booker makes 2-pt layup at rim,102,102
470,1OT,3:56.0,K. Irving makes 2-pt layup from 4 ft,,104,102
471,1OT,3:34.0,,T. Warren makes 2-pt jump shot from 6 ft,104,104
472,1OT,3:12.0,K. Irving makes 2-pt layup from 1 ft,,106,104
473,1OT,2:54.0,,D. Booker makes 2-pt layup from 4 ft,106,106
474,1OT,2:39.0,A. Horford makes 3-pt jump shot from 26 ft (assist by K. Irving),,109,106
475,1OT,2:20.0,,D. Booker makes 3-pt jump shot from 25 ft,109,109
476,1OT,2:05.0,J. Brown makes 3-pt jump shot from 23 ft (assist by M. Morris),,112,109
477,1OT,1:47.0,,D. Booker misses 2-pt layup from 1 ft,112,109
478,1OT,1:45.0,Defensive rebound by M. Morris,,112,109
479,1OT,1:39.0,M. Morris makes 2-pt layup at rim (assist by K. Irving),,114,109
480,1OT,1:26.0,,D. Booker misses 2-pt layup from 2 ft (block by K. Irving),114,109
481,1OT,1:23.0,Defensive rebound by A. Horford,,114,109
482,1OT,1:17.0,J. Tatum misses 3-pt jump shot from 23 ft,,114,109
483,1OT,1:15.0,,Defensive rebound by I. Canaan,114,109
484,1OT,1:15.0,,Personal take foul by K. Irving (drawn by I. Canaan),114,109
485,1OT,1:00.0,,D. Booker misses 3-pt jump shot from 26 ft,114,109
486,1OT,0:57.0,Defensive rebound by M. Morris,,114,109
487,1OT,0:41.0,Personal foul by I. Canaan (drawn by M. Morris),,114,109
488,1OT,0:33.0,K. Irving misses 3-pt jump shot from 25 ft,,114,109
489,1OT,0:30.0,Offensive rebound by A. Horford,,114,109
490,1OT,0:15.0,K. Irving misses 2-pt jump shot from 16 ft,,114,109
491,1OT,0:13.0,,Defensive rebound by T. Ariza,114,109
492,1OT,0:10.0,,D. Booker misses 3-pt jump shot from 26 ft,114,109
493,1OT,0:09.0,Defensive rebound by J. Tatum,,114,109
494,1OT,0:09.0,Personal foul by D. Booker (drawn by J. Tatum),,114,109
495,1OT,0:09.0,J. Tatum makes free throw 1 of 2,,115,109
496,1OT,0:09.0,J. Tatum makes free throw 2 of 2,,116,109
497,1OT,0:04.0,,I. Canaan misses 3-pt jump shot from 28 ft,116,109
498,1OT,0:01.0,Defensive rebound by M. Morris,,116,109
