,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PHOENIX_ACTION,NEW ORLEANS_SCORE,PHOENIX_SCORE
36,1,8:04.0,E. Payton misses 2-pt layup at rim,,6,11
37,1,8:02.0,,Defensive rebound by D. Bender,6,11
38,1,7:54.0,,D. Bender makes 2-pt layup from 1 ft,6,13
39,1,7:44.0,K. Williams misses 3-pt jump shot from 23 ft,,6,13
40,1,7:41.0,,Defensive rebound by D. Booker,6,13
41,1,7:32.0,,D. Ayton makes 2-pt hook shot from 4 ft (assist by K. Oubre),6,15
42,1,7:24.0,J. Holiday misses 2-pt layup at rim,,6,15
43,1,7:23.0,,Defensive rebound by K. Oubre,6,15
44,1,7:19.0,,T. Johnson misses 3-pt jump shot from 25 ft,6,15
45,1,7:16.0,,Offensive rebound by D. Booker,6,15
46,1,7:14.0,,D. Ayton makes 2-pt jump shot from 11 ft (assist by D. Booker),6,17
47,1,7:05.0,Personal foul by K. Oubre (drawn by J. Holiday),,6,17
48,1,6:55.0,A. Davis misses 3-pt jump shot from 24 ft,,6,17
49,1,6:52.0,,Defensive rebound by K. Oubre,6,17
50,1,6:45.0,,K. Oubre misses 3-pt jump shot from 28 ft,6,17
51,1,6:42.0,Defensive rebound by J. Randle,,6,17
52,1,6:38.0,Shooting foul by D. Ayton (drawn by J. Randle),,6,17
53,1,6:38.0,J. Randle makes free throw 1 of 2,,7,17
54,1,6:38.0,D. Miller enters the game for E. Payton,,7,17
55,1,6:38.0,E. Moore enters the game for K. Williams,,7,17
56,1,6:38.0,J. Randle makes free throw 2 of 2,,8,17
57,1,6:28.0,,Turnover by D. Booker (lost ball; steal by J. Holiday),8,17
58,1,6:22.0,A. Davis makes 2-pt layup at rim,,10,17
59,1,6:22.0,,Phoenix full timeout,10,17
60,1,6:22.0,,R. Holmes enters the game for D. Ayton,10,17
61,1,6:03.0,,K. Oubre makes 3-pt jump shot from 23 ft (assist by T. Johnson),10,20
62,1,5:49.0,E. Moore makes 2-pt jump shot from 12 ft (assist by J. Holiday),,12,20
63,1,5:38.0,,Personal foul by E. Moore (drawn by D. Booker),12,20
64,1,5:38.0,C. Diallo enters the game for J. Holiday,,12,20
65,1,5:38.0,F. Jackson enters the game for J. Randle,,12,20
66,1,5:27.0,,R. Holmes misses 2-pt hook shot from 4 ft (block by A. Davis),12,20
67,1,5:22.0,Defensive rebound by E. Moore,,12,20
68,1,5:19.0,A. Davis makes 2-pt layup from 1 ft (assist by E. Moore),,14,20
69,1,4:56.0,,K. Oubre makes 2-pt jump shot from 11 ft,14,22
70,1,4:41.0,F. Jackson misses 2-pt jump shot from 15 ft,,14,22
71,1,4:39.0,,Defensive rebound by D. Booker,14,22
72,1,4:30.0,,D. Booker misses 2-pt jump shot from 17 ft,14,22
73,1,4:27.0,Defensive rebound by F. Jackson,,14,22
74,1,4:26.0,Turnover by F. Jackson (out of bounds lost ball),,14,22
75,1,4:12.0,,Shooting foul by E. Moore (drawn by R. Holmes),14,22
76,1,4:12.0,,R. Holmes misses free throw 1 of 2,14,22
77,1,4:12.0,,Offensive rebound by Team,14,22
78,1,4:12.0,,J. Jackson enters the game for D. Bender,14,22
79,1,4:12.0,,R. Holmes makes free throw 2 of 2,14,23
80,1,4:02.0,Shooting foul by R. Holmes (drawn by A. Davis),,14,23
81,1,4:02.0,A. Davis misses free throw 1 of 2,,14,23
82,1,4:02.0,Offensive rebound by Team,,14,23
83,1,4:02.0,A. Davis makes free throw 2 of 2,,15,23
84,1,3:50.0,,K. Oubre misses 2-pt jump shot from 11 ft,15,23
85,1,3:47.0,,Offensive rebound by K. Oubre,15,23
86,1,3:41.0,,J. Jackson misses 2-pt hook shot from 6 ft (block by A. Davis),15,23
87,1,3:37.0,,Offensive rebound by K. Oubre,15,23
88,1,3:35.0,,K. Oubre misses 3-pt jump shot from 23 ft,15,23
89,1,3:31.0,Defensive rebound by C. Diallo,,15,23
90,1,3:21.0,A. Davis makes 2-pt jump shot from 13 ft,,17,23
91,1,3:12.0,,Shooting foul by A. Davis (drawn by D. Booker),17,23
92,1,3:12.0,,D. Booker makes free throw 1 of 2,17,24
93,1,3:12.0,J. Randle enters the game for A. Davis,,17,24
94,1,3:12.0,,M. Bridges enters the game for T. Johnson,17,24
95,1,3:12.0,,D. Melton enters the game for K. Oubre,17,24
96,1,3:12.0,,D. Booker makes free throw 2 of 2,17,25
97,1,3:04.0,Turnover by F. Jackson (bad pass; steal by R. Holmes),,17,25
98,1,3:00.0,,D. Booker misses 2-pt jump shot from 12 ft,17,25
99,1,2:56.0,Defensive rebound by C. Diallo,,17,25
100,1,2:41.0,C. Diallo misses 2-pt jump shot from 15 ft,,17,25
101,1,2:38.0,,Defensive rebound by J. Jackson,17,25
102,1,2:34.0,,Shooting foul by J. Randle (drawn by R. Holmes),17,25
103,1,2:34.0,,R. Holmes makes free throw 1 of 2,17,26
104,1,2:34.0,,R. Holmes misses free throw 2 of 2,17,26
105,1,2:29.0,Defensive rebound by J. Randle,,17,26
106,1,2:18.0,J. Randle makes 2-pt jump shot from 13 ft (assist by D. Miller),,19,26
107,1,2:14.0,,Offensive foul by D. Booker (drawn by F. Jackson),19,26
108,1,2:14.0,,Turnover by D. Booker (offensive foul),19,26
109,1,2:00.0,F. Jackson makes 3-pt jump shot from 23 ft (assist by D. Miller),,22,26
110,1,1:38.0,,D. Booker misses 2-pt layup from 5 ft,22,26
111,1,1:36.0,,Offensive rebound by R. Holmes,22,26
112,1,1:35.0,,R. Holmes makes 2-pt layup from 1 ft,22,28
113,1,1:34.0,J. Randle misses 3-pt jump shot from 25 ft,,22,28
114,1,1:20.0,,Defensive rebound by D. Melton,22,28
115,1,1:15.0,,J. Jackson misses 2-pt dunk from 1 ft,22,28
116,1,1:13.0,Defensive rebound by F. Jackson,,22,28
117,1,1:11.0,Personal take foul by M. Bridges (drawn by E. Moore),,22,28
118,1,1:11.0,E. Moore makes free throw 1 of 2,,23,28
119,1,1:11.0,E. Moore makes free throw 2 of 2,,24,28
120,1,1:01.0,,Shooting foul by F. Jackson (drawn by D. Booker),24,28
121,1,1:01.0,,D. Booker makes free throw 1 of 2,24,29
122,1,1:01.0,,D. Booker makes free throw 2 of 2,24,30
123,1,0:52.0,F. Jackson makes 3-pt jump shot from 26 ft (assist by C. Diallo),,27,30
124,1,0:46.0,,Turnover by D. Booker (bad pass; steal by C. Diallo),27,30
125,1,0:39.0,J. Randle misses 2-pt layup from 1 ft,,27,30
126,1,0:36.0,,Defensive rebound by D. Booker,27,30
127,1,0:32.0,,R. Holmes makes 2-pt dunk from 1 ft (assist by J. Jackson),27,32
128,1,0:23.0,E. Moore misses 2-pt jump shot from 13 ft,,27,32
129,1,0:20.0,,Defensive rebound by D. Melton,27,32
130,1,0:01.0,,D. Melton misses 3-pt jump shot from 25 ft,27,32
131,1,0:01.0,,Offensive rebound by Team,27,32
132,2,11:47.0,,Shooting foul by J. Okafor (drawn by J. Jackson),27,32
133,2,11:47.0,,J. Jackson makes free throw 1 of 2,27,33
134,2,11:47.0,,J. Jackson makes free throw 2 of 2,27,34
135,2,11:36.0,Personal foul by R. Holmes (drawn by J. Okafor),,27,34
136,2,11:25.0,J. Holiday makes 2-pt layup from 1 ft (assist by J. Okafor),,29,34
137,2,11:12.0,,D. Melton misses 2-pt jump shot from 10 ft,29,34
138,2,11:10.0,Defensive rebound by J. Holiday,,29,34
139,2,11:02.0,J. Holiday misses 2-pt jump shot from 10 ft,,29,34
140,2,10:59.0,Offensive rebound by J. Holiday,,29,34
141,2,10:52.0,D. Miller misses 3-pt jump shot from 25 ft,,29,34
142,2,10:50.0,,Defensive rebound by R. Holmes,29,34
143,2,10:43.0,,Turnover by J. Jackson (bad pass; steal by D. Miller),29,34
144,2,10:43.0,Personal take foul by M. Bridges (drawn by K. Williams),,29,34
145,2,10:43.0,,D. Ayton enters the game for R. Holmes,29,34
146,2,10:22.0,J. Okafor misses 2-pt jump shot from 10 ft,,29,34
147,2,10:19.0,,Defensive rebound by D. Ayton,29,34
148,2,10:16.0,,T. Daniels misses 3-pt jump shot from 25 ft,29,34
149,2,10:15.0,Defensive rebound by Team,,29,34
150,2,10:15.0,,Loose ball foul by D. Ayton (drawn by K. Williams),29,34
151,2,10:04.0,K. Williams makes 3-pt jump shot from 25 ft (assist by E. Payton),,32,34
152,2,9:49.0,,T. Daniels misses 2-pt jump shot from 19 ft,32,34
153,2,9:44.0,Defensive rebound by K. Williams,,32,34
154,2,9:39.0,Turnover by E. Payton (bad pass; steal by D. Melton),,32,34
155,2,9:33.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by M. Bridges),32,37
156,2,9:14.0,D. Miller makes 2-pt hook shot from 3 ft,,34,37
157,2,8:50.0,,D. Ayton makes 2-pt layup at rim (assist by J. Jackson),34,39
158,2,8:43.0,Personal foul by M. Bridges (drawn by J. Holiday),,34,39
159,2,8:34.0,E. Payton misses 2-pt jump shot from 3 ft,,34,39
160,2,8:32.0,,Defensive rebound by D. Ayton,34,39
161,2,8:22.0,,D. Melton makes 3-pt jump shot from 26 ft (assist by M. Bridges),34,42
162,2,8:12.0,J. Okafor makes 2-pt dunk from 1 ft (assist by J. Holiday),,36,42
163,2,7:55.0,,J. Jackson misses 2-pt layup from 1 ft,36,42
164,2,7:52.0,Defensive rebound by E. Payton,,36,42
165,2,7:42.0,D. Miller misses 3-pt jump shot from 23 ft,,36,42
166,2,7:38.0,,Defensive rebound by M. Bridges,36,42
167,2,7:36.0,,D. Melton makes 3-pt jump shot from 26 ft (assist by J. Jackson),36,45
168,2,7:22.0,J. Holiday makes 2-pt layup from 1 ft,,38,45
169,2,7:01.0,,T. Daniels makes 3-pt jump shot from 23 ft (assist by D. Melton),38,48
170,2,6:51.0,New Orleans full timeout,,38,48
171,2,6:51.0,F. Jackson enters the game for D. Miller,,38,48
172,2,6:51.0,E. Moore enters the game for E. Payton,,38,48
173,2,6:51.0,,K. Oubre enters the game for M. Bridges,38,48
174,2,6:50.0,Turnover by F. Jackson (back court),,38,48
175,2,6:37.0,,Turnover by D. Ayton (off goaltending),38,48
176,2,6:22.0,F. Jackson makes 3-pt jump shot from 23 ft (assist by E. Moore),,41,48
177,2,6:10.0,,D. Ayton misses 2-pt jump shot from 19 ft,41,48
178,2,6:06.0,Defensive rebound by J. Okafor,,41,48
179,2,5:46.0,E. Moore misses 2-pt jump shot from 13 ft,,41,48
180,2,5:44.0,,Defensive rebound by D. Ayton,41,48
181,2,5:38.0,,K. Oubre misses 2-pt layup from 1 ft (block by K. Williams),41,48
182,2,5:38.0,,Offensive rebound by Team,41,48
183,2,5:38.0,,T. Johnson enters the game for D. Melton,41,48
184,2,5:36.0,,T. Daniels misses 2-pt jump shot from 12 ft,41,48
185,2,5:33.0,Defensive rebound by J. Holiday,,41,48
186,2,5:30.0,Turnover by E. Moore (out of bounds lost ball),,41,48
187,2,5:09.0,,D. Ayton misses 2-pt jump shot from 16 ft,41,48
188,2,5:06.0,Defensive rebound by K. Williams,,41,48
189,2,5:03.0,Turnover by K. Williams (bad pass; steal by D. Ayton),,41,48
190,2,5:03.0,E. Payton enters the game for J. Holiday,,41,48
191,2,5:03.0,,D. Booker enters the game for T. Daniels,41,48
192,2,4:55.0,,Turnover by K. Oubre (bad pass; steal by E. Moore),41,48
193,2,4:35.0,J. Okafor makes 2-pt layup from 4 ft (assist by E. Payton),,43,48
194,2,4:12.0,,D. Booker makes 2-pt layup from 2 ft,43,50
195,2,4:04.0,E. Moore misses 3-pt jump shot from 23 ft,,43,50
196,2,4:00.0,,Defensive rebound by T. Johnson,43,50
197,2,3:59.0,,Turnover by T. Johnson (bad pass),43,50
198,2,3:59.0,A. Davis enters the game for J. Okafor,,43,50
199,2,3:59.0,J. Randle enters the game for K. Williams,,43,50
200,2,3:59.0,,D. Bender enters the game for J. Jackson,43,50
201,2,3:44.0,F. Jackson misses 2-pt jump shot from 20 ft,,43,50
202,2,3:39.0,Offensive rebound by A. Davis,,43,50
203,2,3:39.0,A. Davis makes 2-pt layup at rim,,45,50
204,2,3:32.0,,D. Booker makes 2-pt jump shot from 10 ft,45,52
205,2,3:19.0,E. Payton misses 2-pt layup from 2 ft,,45,52
206,2,3:19.0,Offensive rebound by E. Payton,,45,52
207,2,3:13.0,E. Payton makes 2-pt layup at rim,,47,52
208,2,2:58.0,,K. Oubre misses 3-pt jump shot from 26 ft,47,52
209,2,2:56.0,Defensive rebound by E. Moore,,47,52
210,2,2:47.0,Turnover by J. Randle (traveling),,47,52
211,2,2:47.0,,Phoenix full timeout,47,52
212,2,2:47.0,,R. Holmes enters the game for D. Ayton,47,52
213,2,2:28.0,,Turnover by D. Bender (bad pass; steal by A. Davis),47,52
214,2,2:28.0,Turnover by A. Davis (bad pass; steal by R. Holmes),,47,52
215,2,2:28.0,,Turnover by R. Holmes (bad pass),47,52
216,2,2:17.0,Shooting foul by K. Oubre (drawn by A. Davis),,47,52
217,2,2:17.0,A. Davis misses free throw 1 of 2,,47,52
218,2,2:17.0,Offensive rebound by Team,,47,52
219,2,2:17.0,A. Davis makes free throw 2 of 2,,48,52
220,2,1:59.0,,Shooting foul by J. Randle (drawn by K. Oubre),48,52
221,2,1:59.0,,K. Oubre makes free throw 1 of 2,48,53
222,2,1:59.0,,K. Oubre makes free throw 2 of 2,48,54
223,2,1:52.0,Turnover by E. Payton (bad pass; steal by K. Oubre),,48,54
224,2,1:46.0,,D. Booker misses 3-pt jump shot from 26 ft,48,54
225,2,1:43.0,Defensive rebound by F. Jackson,,48,54
226,2,1:38.0,Shooting foul by D. Bender (drawn by E. Moore),,48,54
227,2,1:38.0,E. Moore makes free throw 1 of 2,,49,54
228,2,1:38.0,E. Moore makes free throw 2 of 2,,50,54
229,2,1:27.0,,T. Johnson misses 2-pt jump shot from 13 ft,50,54
230,2,1:23.0,Defensive rebound by A. Davis,,50,54
231,2,1:15.0,E. Moore makes 3-pt jump shot from 25 ft (assist by A. Davis),,53,54
232,2,0:53.0,,K. Oubre makes 2-pt layup from 1 ft (assist by R. Holmes),53,56
233,2,0:45.0,J. Randle misses 3-pt jump shot from 25 ft,,53,56
234,2,0:42.0,,Defensive rebound by T. Johnson,53,56
235,2,0:38.0,,Personal foul by E. Moore (drawn by D. Booker),53,56
236,2,0:38.0,,D. Booker makes free throw 1 of 2,53,57
237,2,0:38.0,D. Miller enters the game for E. Moore,,53,57
238,2,0:38.0,,D. Booker misses free throw 2 of 2,53,57
239,2,0:35.0,Defensive rebound by A. Davis,,53,57
240,2,0:32.0,A. Davis makes 3-pt jump shot from 25 ft (assist by E. Payton),,56,57
241,2,0:10.0,,K. Oubre misses 2-pt dunk from 1 ft (block by A. Davis),56,57
242,2,0:08.0,Defensive rebound by E. Payton,,56,57
243,2,0:04.0,E. Payton misses 2-pt layup from 1 ft (block by T. Johnson),,56,57
244,2,0:02.0,Offensive rebound by E. Payton,,56,57
245,2,0:00.0,D. Miller misses 3-pt jump shot from 23 ft,,56,57
246,2,0:00.0,Offensive rebound by Team,,56,57
247,3,11:37.0,,D. Booker misses 3-pt jump shot from 25 ft,56,57
248,3,11:33.0,Defensive rebound by E. Payton,,56,57
249,3,11:24.0,Personal foul by D. Bender (drawn by K. Williams),,56,57
250,3,11:18.0,A. Davis makes 2-pt hook shot from 10 ft,,58,57
251,3,11:03.0,,D. Bender makes 3-pt jump shot from 25 ft (assist by D. Booker),58,60
252,3,10:47.0,J. Holiday makes 3-pt jump shot from 27 ft (assist by E. Payton),,61,60
253,3,10:31.0,,K. Oubre misses 3-pt jump shot from 25 ft,61,60
254,3,10:27.0,Defensive rebound by K. Williams,,61,60
255,3,10:21.0,Shooting foul by D. Bender (drawn by J. Randle),,61,60
256,3,10:21.0,J. Randle makes free throw 1 of 2,,62,60
257,3,10:21.0,J. Randle makes free throw 2 of 2,,63,60
258,3,9:57.0,,Shooting foul by K. Williams (drawn by D. Booker),63,60
259,3,9:57.0,,D. Booker makes free throw 1 of 2,63,61
260,3,9:57.0,,D. Booker makes free throw 2 of 2,63,62
261,3,9:48.0,A. Davis misses 2-pt hook shot from 7 ft,,63,62
262,3,9:45.0,Offensive rebound by J. Randle,,63,62
263,3,9:45.0,J. Randle makes 2-pt layup from 1 ft,,65,62
264,3,9:34.0,,D. Booker makes 2-pt jump shot from 18 ft,65,64
265,3,9:25.0,J. Randle makes 3-pt jump shot from 26 ft (assist by A. Davis),,68,64
266,3,9:13.0,,D. Booker makes 2-pt jump shot from 17 ft (assist by T. Johnson),68,66
267,3,9:05.0,J. Randle makes 2-pt layup from 1 ft (assist by E. Payton),,70,66
268,3,9:05.0,,Phoenix full timeout,70,66
269,3,8:55.0,,D. Booker misses 3-pt jump shot from 26 ft,70,66
270,3,8:51.0,Defensive rebound by A. Davis,,70,66
271,3,8:47.0,J. Holiday makes 3-pt jump shot from 29 ft (assist by A. Davis),,73,66
272,3,8:28.0,,K. Oubre misses 2-pt jump shot from 8 ft,73,66
273,3,8:25.0,Defensive rebound by A. Davis,,73,66
274,3,8:19.0,E. Payton makes 2-pt layup at rim (assist by J. Randle),,75,66
275,3,8:02.0,,K. Oubre misses 2-pt jump shot from 20 ft,75,66
276,3,7:59.0,Defensive rebound by K. Williams,,75,66
277,3,7:52.0,J. Randle makes 2-pt jump shot from 9 ft (assist by J. Holiday),,77,66
278,3,7:35.0,,D. Bender misses 3-pt jump shot from 23 ft,77,66
279,3,7:31.0,Defensive rebound by A. Davis,,77,66
280,3,7:27.0,J. Holiday misses 3-pt jump shot from 25 ft,,77,66
281,3,7:23.0,Offensive rebound by K. Williams,,77,66
282,3,7:14.0,Offensive foul by A. Davis (drawn by D. Booker),,77,66
283,3,7:14.0,Turnover by A. Davis (offensive foul),,77,66
284,3,7:14.0,,M. Bridges enters the game for D. Bender,77,66
285,3,7:14.0,,J. Jackson enters the game for K. Oubre,77,66
286,3,7:04.0,,D. Ayton makes 2-pt jump shot from 13 ft (assist by T. Johnson),77,68
287,3,6:51.0,Personal foul by M. Bridges (drawn by J. Holiday),,77,68
288,3,6:47.0,Offensive foul by J. Holiday (drawn by D. Booker),,77,68
289,3,6:47.0,Turnover by J. Holiday (offensive foul),,77,68
290,3,6:39.0,,Turnover by T. Johnson (lost ball; steal by E. Payton),77,68
291,3,6:30.0,J. Randle makes 2-pt layup from 1 ft,,79,68
292,3,6:30.0,Shooting foul by J. Jackson (drawn by J. Randle),,79,68
293,3,6:30.0,J. Randle makes free throw 1 of 1,,80,68
294,3,6:17.0,,Turnover by D. Booker (back court),80,68
295,3,6:05.0,A. Davis misses 2-pt jump shot from 7 ft,,80,68
296,3,6:04.0,,Defensive rebound by D. Ayton,80,68
297,3,5:46.0,,M. Bridges makes 2-pt layup from 1 ft (assist by D. Booker),80,70
298,3,5:38.0,Turnover by J. Randle (traveling),,80,70
299,3,5:38.0,F. Jackson enters the game for J. Holiday,,80,70
300,3,5:22.0,,J. Jackson misses 3-pt jump shot from 27 ft,80,70
301,3,5:18.0,,Offensive rebound by D. Booker,80,70
302,3,5:12.0,,D. Booker misses 2-pt jump shot from 15 ft,80,70
303,3,5:11.0,,Offensive rebound by Team,80,70
304,3,4:58.0,,T. Johnson misses 3-pt jump shot from 27 ft,80,70
305,3,4:55.0,,Offensive rebound by T. Johnson,80,70
306,3,4:52.0,,J. Jackson makes 2-pt jump shot from 6 ft (assist by T. Johnson),80,72
307,3,4:41.0,A. Davis misses 2-pt jump shot from 11 ft,,80,72
308,3,4:39.0,,Defensive rebound by D. Booker,80,72
309,3,4:33.0,,D. Booker makes 2-pt dunk at rim,80,74
310,3,4:18.0,E. Payton makes 2-pt jump shot from 3 ft,,82,74
311,3,4:02.0,,D. Ayton makes 2-pt dunk from 1 ft (assist by D. Booker),82,76
312,3,3:55.0,Turnover by E. Payton (lost ball; steal by M. Bridges),,82,76
313,3,3:50.0,,Turnover by M. Bridges (lost ball; steal by F. Jackson),82,76
314,3,3:44.0,J. Randle makes 2-pt dunk from 2 ft (assist by E. Payton),,84,76
315,3,3:29.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by D. Booker),84,79
316,3,3:29.0,New Orleans full timeout,,84,79
317,3,3:29.0,C. Diallo enters the game for A. Davis,,84,79
318,3,3:29.0,J. Holiday enters the game for E. Payton,,84,79
319,3,3:29.0,D. Miller enters the game for J. Randle,,84,79
320,3,3:29.0,E. Moore enters the game for K. Williams,,84,79
321,3,3:29.0,,R. Holmes enters the game for D. Ayton,84,79
322,3,3:07.0,F. Jackson misses 2-pt jump shot from 18 ft,,84,79
323,3,3:04.0,,Defensive rebound by J. Jackson,84,79
324,3,2:57.0,,J. Jackson misses 2-pt layup from 2 ft,84,79
325,3,2:55.0,Defensive rebound by E. Moore,,84,79
326,3,2:46.0,E. Moore makes 3-pt jump shot from 23 ft (assist by J. Holiday),,87,79
327,3,2:29.0,,D. Booker misses 3-pt jump shot from 25 ft,87,79
328,3,2:26.0,Defensive rebound by C. Diallo,,87,79
329,3,2:16.0,J. Holiday makes 2-pt layup from 1 ft,,89,79
330,3,2:16.0,Shooting foul by D. Booker (drawn by J. Holiday),,89,79
331,3,2:16.0,J. Holiday misses free throw 1 of 1,,89,79
332,3,2:14.0,,Defensive rebound by J. Jackson,89,79
333,3,1:58.0,,Shooting foul by E. Moore (drawn by M. Bridges),89,79
334,3,1:58.0,,M. Bridges makes free throw 1 of 2,89,80
335,3,1:58.0,,T. Daniels enters the game for D. Booker,89,80
336,3,1:58.0,,D. Melton enters the game for T. Johnson,89,80
337,3,1:58.0,,M. Bridges makes free throw 2 of 2,89,81
338,3,1:45.0,Turnover by J. Holiday (bad pass; steal by M. Bridges),,89,81
339,3,1:38.0,,Turnover by D. Melton (lost ball; steal by J. Holiday),89,81
340,3,1:32.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by E. Moore),,92,81
341,3,1:08.0,,R. Holmes misses 2-pt hook shot from 9 ft,92,81
342,3,1:05.0,Defensive rebound by F. Jackson,,92,81
343,3,0:59.0,J. Holiday misses 3-pt jump shot from 25 ft,,92,81
344,3,0:56.0,Offensive rebound by C. Diallo,,92,81
345,3,0:43.0,Turnover by Team (shot clock),,92,81
346,3,0:32.0,,T. Daniels makes 3-pt jump shot from 28 ft (assist by D. Melton),92,84
347,3,0:18.0,J. Holiday makes 2-pt jump shot from 6 ft,,94,84
348,3,0:01.0,,D. Melton misses 2-pt hook shot from 12 ft,94,84
349,3,0:00.0,Defensive rebound by C. Diallo,,94,84
350,4,11:44.0,J. Holiday misses 2-pt jump shot from 12 ft,,94,84
351,4,11:40.0,,Defensive rebound by T. Daniels,94,84
352,4,11:24.0,,J. Jackson makes 2-pt jump shot from 19 ft,94,86
353,4,11:14.0,Personal foul by D. Melton (drawn by J. Holiday),,94,86
354,4,11:10.0,C. Diallo makes 2-pt layup at rim (assist by J. Holiday),,96,86
355,4,11:03.0,,Shooting foul by C. Diallo (drawn by R. Holmes),96,86
356,4,11:03.0,,R. Holmes makes free throw 1 of 2,96,87
357,4,11:03.0,,R. Holmes makes free throw 2 of 2,96,88
358,4,10:55.0,J. Randle misses 2-pt jump shot from 17 ft,,96,88
359,4,10:51.0,,Defensive rebound by T. Daniels,96,88
360,4,10:38.0,,R. Holmes misses 2-pt hook shot from 3 ft,96,88
361,4,10:37.0,,Offensive rebound by T. Daniels,96,88
362,4,10:24.0,,Turnover by J. Jackson (bad pass; steal by E. Moore),96,88
363,4,10:16.0,E. Moore makes 3-pt jump shot from 26 ft (assist by J. Randle),,99,88
364,4,9:56.0,,J. Jackson misses 3-pt jump shot from 23 ft,99,88
365,4,9:54.0,Defensive rebound by F. Jackson,,99,88
366,4,9:51.0,C. Diallo misses 2-pt layup from 1 ft,,99,88
367,4,9:47.0,,Defensive rebound by T. Daniels,99,88
368,4,9:46.0,,T. Daniels makes 2-pt layup from 1 ft,99,90
369,4,9:46.0,,Shooting foul by J. Holiday (drawn by T. Daniels),99,90
370,4,9:46.0,New Orleans full timeout,,99,90
371,4,9:46.0,E. Payton enters the game for J. Randle,,99,90
372,4,9:46.0,,K. Oubre enters the game for D. Melton,99,90
373,4,9:46.0,,T. Daniels makes free throw 1 of 1,99,91
374,4,9:46.0,J. Randle enters the game for J. Holiday,,99,91
375,4,9:46.0,,D. Melton enters the game for J. Jackson,99,91
376,4,9:30.0,J. Randle misses 2-pt hook shot from 4 ft (block by R. Holmes),,99,91
377,4,9:24.0,,Defensive rebound by M. Bridges,99,91
378,4,9:21.0,,D. Melton misses 3-pt jump shot from 25 ft,99,91
379,4,9:21.0,Defensive rebound by C. Diallo,,99,91
380,4,9:07.0,Turnover by E. Payton (bad pass; steal by T. Daniels),,99,91
381,4,8:57.0,,Turnover by T. Daniels (bad pass; steal by C. Diallo),99,91
382,4,8:45.0,E. Moore misses 2-pt jump shot from 21 ft,,99,91
383,4,8:40.0,Offensive rebound by E. Payton,,99,91
384,4,8:39.0,Shooting foul by R. Holmes (drawn by E. Moore),,99,91
385,4,8:39.0,E. Moore makes free throw 1 of 2,,100,91
