,QUARTER,TIME_REMAINING,DENVER_ACTION,MINNESOTA_ACTION,DENVER_SCORE,MINNESOTA_SCORE
103,2,10:29.0,,Defensive rebound by D. Šarić,23,25
104,2,10:19.0,,T. Jones misses 2-pt jump shot from 21 ft,23,25
105,2,10:14.0,,Offensive rebound by D. Šarić,23,25
106,2,10:13.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by G. Dieng),23,28
107,2,9:55.0,M. Beasley makes 2-pt dunk from 1 ft (assist by M. Plumlee),,25,28
108,2,9:41.0,,R. Covington misses 2-pt layup from 3 ft,25,28
109,2,9:38.0,Defensive rebound by M. Plumlee,,25,28
110,2,9:31.0,T. Lyles makes 2-pt dunk from 2 ft (assist by M. Plumlee),,27,28
111,2,9:12.0,,D. Rose makes 2-pt jump shot from 9 ft,27,30
112,2,9:01.0,J. Murray makes 3-pt jump shot from 26 ft (assist by M. Morris),,30,30
113,2,8:47.0,,D. Šarić misses 3-pt jump shot from 25 ft,30,30
114,2,8:44.0,,Offensive rebound by G. Dieng,30,30
115,2,8:43.0,,D. Šarić makes 2-pt jump shot from 19 ft (assist by G. Dieng),30,32
116,2,8:26.0,T. Lyles makes 2-pt layup from 2 ft (assist by M. Plumlee),,32,32
117,2,8:07.0,,R. Covington makes 3-pt jump shot from 23 ft (assist by G. Dieng),32,35
118,2,8:07.0,Denver full timeout,,32,35
119,2,7:57.0,Personal foul by G. Dieng (drawn by M. Morris),,32,35
120,2,7:48.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by J. Murray),,35,35
121,2,7:29.0,,Shooting foul by M. Beasley (drawn by T. Jones),35,35
122,2,7:29.0,,T. Jones makes free throw 1 of 2,35,36
123,2,7:29.0,,K. Towns enters the game for G. Dieng,35,36
124,2,7:29.0,,T. Jones makes free throw 2 of 2,35,37
125,2,7:16.0,M. Plumlee misses 2-pt layup from 5 ft,,35,37
126,2,7:14.0,,Defensive rebound by R. Covington,35,37
127,2,6:57.0,,D. Rose makes 2-pt jump shot from 4 ft,35,39
128,2,6:39.0,M. Plumlee makes 2-pt layup from 1 ft (assist by M. Morris),,37,39
129,2,6:32.0,,R. Covington misses 3-pt jump shot from 25 ft,37,39
130,2,6:32.0,,Offensive rebound by Team,37,39
131,2,6:32.0,G. Harris enters the game for J. Murray,,37,39
132,2,6:32.0,,J. Teague enters the game for T. Jones,37,39
133,2,6:19.0,,Personal foul by M. Plumlee (drawn by K. Towns),37,39
134,2,6:19.0,P. Millsap enters the game for T. Lyles,,37,39
135,2,6:07.0,,K. Towns misses 2-pt layup from 7 ft,37,39
136,2,6:05.0,Defensive rebound by P. Millsap,,37,39
137,2,6:02.0,M. Beasley makes 3-pt jump shot from 23 ft (assist by M. Morris),,40,39
138,2,5:45.0,,D. Šarić misses 2-pt jump shot from 20 ft,40,39
139,2,5:43.0,Defensive rebound by M. Morris,,40,39
140,2,5:38.0,Turnover by P. Millsap (bad pass; steal by J. Teague),,40,39
141,2,5:29.0,,Personal foul by M. Beasley (drawn by D. Šarić),40,39
142,2,5:29.0,N. Jokić enters the game for M. Plumlee,,40,39
143,2,5:29.0,,T. Gibson enters the game for D. Šarić,40,39
144,2,5:26.0,,Personal foul by M. Morris (drawn by K. Towns),40,39
145,2,5:22.0,,T. Gibson makes 2-pt layup from 2 ft (assist by D. Rose),40,41
146,2,5:22.0,,Shooting foul by M. Beasley (drawn by T. Gibson),40,41
147,2,5:22.0,J. Hernangómez enters the game for M. Beasley,,40,41
148,2,5:22.0,J. Murray enters the game for M. Morris,,40,41
149,2,5:22.0,,T. Gibson makes free throw 1 of 1,40,42
150,2,5:09.0,P. Millsap makes 2-pt layup from 5 ft (assist by J. Hernangómez),,42,42
151,2,4:50.0,,Personal foul by P. Millsap (drawn by K. Towns),42,42
152,2,4:50.0,,K. Towns makes free throw 1 of 2,42,43
153,2,4:50.0,,A. Wiggins enters the game for D. Rose,42,43
154,2,4:50.0,,K. Towns misses free throw 2 of 2,42,43
155,2,4:48.0,Defensive rebound by N. Jokić,,42,43
156,2,4:33.0,Offensive foul by N. Jokić (drawn by R. Covington),,42,43
157,2,4:33.0,Turnover by N. Jokić (offensive foul),,42,43
158,2,4:18.0,,K. Towns makes 2-pt layup from 2 ft (assist by J. Teague),42,45
159,2,4:05.0,Turnover by J. Hernangómez (lost ball; steal by R. Covington),,42,45
160,2,3:58.0,,K. Towns makes 2-pt layup from 2 ft (assist by J. Teague),42,47
161,2,3:46.0,J. Murray makes 2-pt layup from 1 ft,,44,47
162,2,3:33.0,,Turnover by A. Wiggins (out of bounds lost ball),44,47
163,2,3:18.0,N. Jokić makes 2-pt layup from 2 ft,,46,47
164,2,3:02.0,,K. Towns makes 2-pt hook shot from 7 ft,46,49
165,2,2:59.0,Denver full timeout,,46,49
166,2,2:45.0,J. Hernangómez misses 3-pt jump shot from 27 ft,,46,49
167,2,2:42.0,,Defensive rebound by T. Gibson,46,49
168,2,2:26.0,,Shooting foul by P. Millsap (drawn by K. Towns),46,49
169,2,2:26.0,,K. Towns makes free throw 1 of 2,46,50
170,2,2:26.0,,K. Towns makes free throw 2 of 2,46,51
171,2,2:16.0,P. Millsap misses 2-pt jump shot from 12 ft,,46,51
172,2,2:12.0,,Defensive rebound by K. Towns,46,51
173,2,2:05.0,,Shooting foul by J. Murray (drawn by J. Teague),46,51
174,2,2:05.0,,J. Teague misses free throw 1 of 2,46,51
175,2,2:05.0,,Offensive rebound by Team,46,51
176,2,2:05.0,,J. Teague makes free throw 2 of 2,46,52
177,2,1:54.0,Shooting foul by T. Gibson (drawn by G. Harris),,46,52
178,2,1:54.0,G. Harris makes free throw 1 of 2,,47,52
179,2,1:54.0,M. Plumlee enters the game for P. Millsap,,47,52
180,2,1:54.0,G. Harris makes free throw 2 of 2,,48,52
181,2,1:36.0,,Turnover by J. Teague (bad pass; steal by M. Plumlee),48,52
182,2,1:32.0,G. Harris makes 2-pt jump shot from 21 ft (assist by M. Plumlee),,50,52
183,2,1:20.0,,Shooting foul by M. Plumlee (drawn by K. Towns),50,52
184,2,1:20.0,,K. Towns makes free throw 1 of 2,50,53
185,2,1:20.0,,K. Towns makes free throw 2 of 2,50,54
186,2,1:13.0,N. Jokić misses 2-pt jump shot from 21 ft,,50,54
187,2,1:02.0,Offensive rebound by J. Hernangómez,,50,54
188,2,1:02.0,J. Hernangómez misses 2-pt layup from 1 ft,,50,54
189,2,1:01.0,,Defensive rebound by K. Towns,50,54
190,2,0:49.0,,R. Covington misses 3-pt jump shot from 25 ft,50,54
191,2,0:47.0,,Offensive rebound by K. Towns,50,54
192,2,0:47.0,,Turnover by Team (shot clock),50,54
193,2,0:35.0,Turnover by J. Hernangómez (traveling),,50,54
194,2,0:28.0,,Offensive foul by J. Teague (drawn by J. Murray),50,54
195,2,0:28.0,,Turnover by J. Teague (offensive foul),50,54
196,2,0:28.0,,G. Dieng enters the game for K. Towns,50,54
197,2,0:13.0,N. Jokić misses 3-pt jump shot from 25 ft,,50,54
198,2,0:10.0,Offensive rebound by M. Plumlee,,50,54
199,2,0:08.0,G. Harris misses 3-pt jump shot from 25 ft,,50,54
200,2,0:07.0,,Defensive rebound by J. Teague,50,54
201,2,0:07.0,,Personal foul by N. Jokić (drawn by J. Teague),50,54
202,2,0:07.0,,J. Teague makes free throw 1 of 2,50,55
203,2,0:07.0,M. Beasley enters the game for M. Plumlee,,50,55
204,2,0:07.0,,J. Teague makes free throw 2 of 2,50,56
205,2,0:01.0,J. Murray misses 2-pt layup from 3 ft,,50,56
206,2,0:01.0,Offensive rebound by Team,,50,56
207,3,11:50.0,Offensive foul by J. Murray (drawn by J. Teague),,50,56
208,3,11:50.0,Turnover by J. Murray (offensive foul),,50,56
209,3,11:36.0,,Turnover by R. Covington (lost ball; steal by J. Murray),50,56
210,3,11:24.0,J. Murray misses 3-pt jump shot from 26 ft,,50,56
211,3,11:22.0,,Defensive rebound by K. Towns,50,56
212,3,11:12.0,,J. Teague misses 2-pt layup from 1 ft (block by J. Murray),50,56
213,3,11:08.0,Defensive rebound by N. Jokić,,50,56
214,3,11:05.0,N. Jokić misses 3-pt jump shot from 25 ft,,50,56
215,3,11:01.0,,Defensive rebound by K. Towns,50,56
216,3,10:50.0,,K. Towns misses 3-pt jump shot from 25 ft,50,56
217,3,10:50.0,Defensive rebound by J. Hernangómez,,50,56
218,3,10:41.0,G. Harris makes 2-pt dunk from 1 ft,,52,56
219,3,10:22.0,,A. Wiggins misses 2-pt jump shot from 16 ft,52,56
220,3,10:19.0,Defensive rebound by P. Millsap,,52,56
221,3,10:10.0,P. Millsap makes 2-pt layup from 2 ft,,54,56
222,3,10:01.0,,Minnesota full timeout,54,56
223,3,9:53.0,,A. Wiggins misses 2-pt layup from 4 ft,54,56
224,3,9:50.0,Defensive rebound by J. Murray,,54,56
225,3,9:47.0,Shooting foul by A. Wiggins (drawn by P. Millsap),,54,56
226,3,9:47.0,P. Millsap misses free throw 1 of 2,,54,56
227,3,9:47.0,Offensive rebound by Team,,54,56
228,3,9:47.0,P. Millsap makes free throw 2 of 2,,55,56
229,3,9:33.0,,Turnover by K. Towns (bad pass; steal by P. Millsap),55,56
230,3,9:16.0,G. Harris misses 3-pt jump shot from 23 ft,,55,56
231,3,9:13.0,,Defensive rebound by T. Gibson,55,56
232,3,8:55.0,,Turnover by K. Towns (lost ball; steal by P. Millsap),55,56
233,3,8:38.0,J. Murray misses 2-pt jump shot from 21 ft,,55,56
234,3,8:34.0,,Defensive rebound by T. Gibson,55,56
235,3,8:16.0,,Personal foul by P. Millsap (drawn by K. Towns),55,56
236,3,8:13.0,Violation by Team (kicked ball),,55,56
237,3,8:06.0,,Turnover by K. Towns (3 sec),55,56
238,3,7:55.0,P. Millsap makes 2-pt jump shot from 17 ft (assist by J. Murray),,57,56
239,3,7:42.0,,A. Wiggins misses 2-pt jump shot from 20 ft,57,56
240,3,7:40.0,Defensive rebound by G. Harris,,57,56
241,3,7:34.0,J. Murray misses 3-pt jump shot from 24 ft,,57,56
242,3,7:31.0,Offensive rebound by N. Jokić,,57,56
243,3,7:30.0,N. Jokić misses 2-pt hook shot from 1 ft,,57,56
244,3,7:26.0,,Defensive rebound by T. Gibson,57,56
245,3,7:16.0,,A. Wiggins makes 3-pt jump shot from 23 ft (assist by K. Towns),57,59
246,3,7:01.0,Personal foul by T. Gibson (drawn by N. Jokić),,57,59
247,3,6:55.0,Personal foul by A. Wiggins (drawn by G. Harris),,57,59
248,3,6:43.0,J. Murray makes 3-pt jump shot from 25 ft (assist by N. Jokić),,60,59
249,3,6:24.0,,Turnover by K. Towns (lost ball; steal by P. Millsap),60,59
250,3,6:20.0,P. Millsap makes 2-pt layup from 2 ft (assist by G. Harris),,62,59
251,3,6:07.0,,K. Towns makes 3-pt jump shot from 26 ft (assist by J. Teague),62,62
252,3,6:00.0,P. Millsap makes 2-pt jump shot from 12 ft (assist by N. Jokić),,64,62
253,3,5:48.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by J. Teague),64,65
254,3,5:36.0,P. Millsap makes 3-pt jump shot from 25 ft (assist by J. Murray),,67,65
255,3,5:23.0,,K. Towns misses 2-pt jump shot from 4 ft,67,65
256,3,5:23.0,Defensive rebound by Team,,67,65
257,3,5:23.0,,Loose ball foul by K. Towns (drawn by P. Millsap),67,65
258,3,5:23.0,M. Plumlee enters the game for P. Millsap,,67,65
259,3,5:23.0,,D. Rose enters the game for R. Covington,67,65
260,3,5:23.0,,D. Šarić enters the game for T. Gibson,67,65
261,3,5:07.0,J. Hernangómez misses 2-pt jump shot from 5 ft,,67,65
262,3,5:05.0,,Defensive rebound by J. Teague,67,65
263,3,4:48.0,,Turnover by J. Teague (bad pass; steal by G. Harris),67,65
264,3,4:47.0,G. Harris misses 2-pt layup from 1 ft,,67,65
265,3,4:47.0,Offensive rebound by J. Hernangómez,,67,65
266,3,4:40.0,J. Hernangómez makes 2-pt dunk at rim,,69,65
267,3,4:31.0,,J. Teague misses 3-pt jump shot from 25 ft,69,65
268,3,4:31.0,,Offensive rebound by D. Rose,69,65
269,3,4:26.0,,D. Šarić misses 3-pt jump shot from 26 ft,69,65
270,3,4:22.0,Defensive rebound by M. Plumlee,,69,65
271,3,4:15.0,J. Murray makes 3-pt jump shot from 26 ft (assist by M. Plumlee),,72,65
272,3,3:59.0,,Shooting foul by J. Murray (drawn by D. Šarić),72,65
273,3,3:59.0,,D. Šarić makes free throw 1 of 2,72,66
274,3,3:59.0,M. Morris enters the game for G. Harris,,72,66
275,3,3:59.0,,T. Jones enters the game for J. Teague,72,66
276,3,3:59.0,,D. Šarić makes free throw 2 of 2,72,67
277,3,3:43.0,J. Murray misses 2-pt jump shot from 6 ft,,72,67
278,3,3:40.0,,Defensive rebound by A. Wiggins,72,67
279,3,3:34.0,,K. Towns misses 3-pt jump shot from 26 ft,72,67
280,3,3:32.0,Defensive rebound by J. Hernangómez,,72,67
281,3,3:21.0,M. Morris makes 3-pt jump shot from 25 ft (assist by J. Hernangómez),,75,67
282,3,2:58.0,,A. Wiggins misses 3-pt jump shot from 22 ft,75,67
283,3,2:56.0,,Offensive rebound by D. Šarić,75,67
284,3,2:53.0,,D. Rose misses 3-pt jump shot from 26 ft,75,67
285,3,2:49.0,Defensive rebound by N. Jokić,,75,67
286,3,2:34.0,J. Murray makes 3-pt jump shot from 24 ft (assist by M. Plumlee),,78,67
287,3,2:27.0,,Minnesota full timeout,78,67
288,3,2:27.0,,G. Dieng enters the game for K. Towns,78,67
289,3,2:12.0,,D. Rose misses 3-pt jump shot from 25 ft (block by J. Murray),78,67
290,3,2:09.0,Defensive rebound by N. Jokić,,78,67
291,3,1:56.0,J. Murray makes 2-pt jump shot from 11 ft (assist by N. Jokić),,80,67
292,3,1:40.0,,Turnover by A. Wiggins (bad pass; steal by M. Plumlee),80,67
293,3,1:38.0,Turnover by M. Plumlee (bad pass),,80,67
294,3,1:20.0,,A. Wiggins misses 2-pt layup from 2 ft (block by M. Plumlee),80,67
295,3,1:20.0,,Offensive rebound by Team,80,67
296,3,1:13.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by G. Dieng),80,70
297,3,0:56.0,J. Hernangómez misses 3-pt jump shot from 23 ft,,80,70
298,3,0:55.0,,Defensive rebound by Team,80,70
299,3,0:55.0,Loose ball foul by N. Jokić (drawn by G. Dieng),,80,70
300,3,0:55.0,T. Lyles enters the game for N. Jokić,,80,70
301,3,0:41.0,,A. Wiggins makes 2-pt layup from 4 ft,80,72
302,3,0:31.0,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,83,72
303,3,0:18.0,,Shooting foul by J. Murray (drawn by D. Rose),83,72
304,3,0:18.0,,D. Rose makes free throw 1 of 2,83,73
305,3,0:18.0,G. Harris enters the game for J. Murray,,83,73
306,3,0:18.0,,D. Rose makes free throw 2 of 2,83,74
307,3,0:04.0,M. Morris makes 2-pt jump shot from 10 ft,,85,74
308,3,0:00.0,,T. Jones misses 2-pt layup from 2 ft,85,74
309,3,0:00.0,,Offensive rebound by Team,85,74
310,4,11:43.0,,T. Jones misses 3-pt jump shot from 25 ft,85,74
311,4,11:37.0,,Offensive rebound by D. Rose,85,74
312,4,11:34.0,,R. Covington misses 3-pt jump shot from 26 ft,85,74
313,4,11:30.0,Defensive rebound by M. Plumlee,,85,74
314,4,11:19.0,M. Morris makes 2-pt jump shot from 15 ft,,87,74
315,4,11:09.0,,Turnover by T. Jones (bad pass; steal by G. Harris),87,74
316,4,10:56.0,G. Harris misses 3-pt jump shot from 23 ft,,87,74
317,4,10:53.0,,Defensive rebound by G. Dieng,87,74
318,4,10:42.0,,Shooting foul by G. Harris (drawn by D. Rose),87,74
319,4,10:42.0,,D. Rose makes free throw 1 of 2,87,75
320,4,10:42.0,,D. Rose makes free throw 2 of 2,87,76
321,4,10:20.0,M. Morris misses 2-pt jump shot from 13 ft,,87,76
322,4,10:18.0,,Defensive rebound by G. Dieng,87,76
323,4,10:05.0,,Turnover by D. Rose (lost ball; steal by M. Plumlee),87,76
324,4,9:55.0,M. Beasley misses 2-pt layup from 7 ft (block by G. Dieng),,87,76
325,4,9:54.0,Offensive rebound by G. Harris,,87,76
326,4,9:53.0,Turnover by M. Morris (step out of bounds),,87,76
327,4,9:42.0,,D. Šarić misses 3-pt jump shot from 25 ft,87,76
328,4,9:39.0,Defensive rebound by M. Beasley,,87,76
329,4,9:28.0,Personal foul by D. Šarić (drawn by T. Lyles),,87,76
330,4,9:20.0,M. Plumlee makes 2-pt layup from 1 ft,,89,76
331,4,9:06.0,,Shooting foul by M. Plumlee (drawn by D. Rose),89,76
332,4,9:06.0,,D. Rose makes free throw 1 of 2,89,77
333,4,9:06.0,,D. Rose makes free throw 2 of 2,89,78
334,4,8:49.0,T. Lyles misses 2-pt jump shot from 7 ft,,89,78
335,4,8:47.0,,Defensive rebound by G. Dieng,89,78
336,4,8:42.0,,T. Jones misses 3-pt jump shot from 23 ft,89,78
337,4,8:42.0,Defensive rebound by M. Beasley,,89,78
338,4,8:33.0,Turnover by G. Harris (bad pass; steal by R. Covington),,89,78
339,4,8:20.0,,T. Jones makes 2-pt layup from 1 ft (assist by D. Šarić),89,80
340,4,8:20.0,Denver full timeout,,89,80
341,4,8:20.0,N. Jokić enters the game for M. Plumlee,,89,80
342,4,8:04.0,Turnover by T. Lyles (lost ball; steal by G. Dieng),,89,80
343,4,8:03.0,,Personal foul by N. Jokić (drawn by G. Dieng),89,80
344,4,7:45.0,,D. Šarić makes 2-pt layup from 3 ft (assist by D. Rose),89,82
345,4,7:45.0,,Shooting foul by T. Lyles (drawn by D. Šarić),89,82
346,4,7:45.0,,D. Šarić makes free throw 1 of 1,89,83
347,4,7:33.0,Turnover by N. Jokić (bad pass; steal by T. Jones),,89,83
348,4,7:25.0,,D. Rose makes 3-pt jump shot from 26 ft (assist by D. Šarić),89,86
349,4,7:10.0,G. Harris misses 2-pt layup from 3 ft (block by G. Dieng),,89,86
350,4,7:08.0,,Defensive rebound by D. Šarić,89,86
351,4,7:03.0,,D. Šarić makes 2-pt jump shot from 20 ft (assist by D. Rose),89,88
352,4,7:02.0,Denver full timeout,,89,88
353,4,7:02.0,P. Millsap enters the game for M. Beasley,,89,88
354,4,7:02.0,J. Murray enters the game for T. Lyles,,89,88
355,4,6:44.0,J. Murray misses 3-pt jump shot from 26 ft,,89,88
356,4,6:41.0,,Defensive rebound by Team,89,88
357,4,6:24.0,,D. Rose misses 2-pt jump shot from 21 ft,89,88
358,4,6:20.0,Defensive rebound by M. Morris,,89,88
359,4,6:15.0,Personal foul by R. Covington (drawn by G. Harris),,89,88
360,4,6:09.0,N. Jokić misses 3-pt jump shot from 25 ft,,89,88
361,4,6:07.0,,Defensive rebound by Team,89,88
362,4,5:48.0,,Turnover by G. Dieng (bad pass; steal by N. Jokić),89,88
363,4,5:26.0,J. Murray misses 3-pt jump shot from 25 ft,,89,88
364,4,5:23.0,,Defensive rebound by D. Šarić,89,88
365,4,5:09.0,,G. Dieng misses 2-pt jump shot from 15 ft,89,88
366,4,5:06.0,Defensive rebound by P. Millsap,,89,88
367,4,4:56.0,G. Harris makes 3-pt jump shot from 26 ft (assist by M. Morris),,92,88
368,4,4:55.0,,Minnesota full timeout,92,88
369,4,4:55.0,J. Hernangómez enters the game for M. Morris,,92,88
370,4,4:55.0,,J. Teague enters the game for G. Dieng,92,88
371,4,4:55.0,,K. Towns enters the game for T. Jones,92,88
372,4,4:44.0,,D. Rose makes 3-pt jump shot from 26 ft (assist by K. Towns),92,91
373,4,4:23.0,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),,94,91
374,4,4:06.0,,K. Towns misses 2-pt layup from 3 ft (block by P. Millsap),94,91
375,4,4:03.0,Defensive rebound by G. Harris,,94,91
376,4,3:45.0,N. Jokić misses 2-pt jump shot from 2 ft,,94,91
377,4,3:43.0,,Defensive rebound by R. Covington,94,91
378,4,3:19.0,,D. Rose misses 3-pt jump shot from 28 ft,94,91
379,4,3:15.0,Defensive rebound by P. Millsap,,94,91
380,4,3:07.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by G. Harris),,97,91
381,4,2:52.0,,R. Covington misses 3-pt jump shot from 26 ft,97,91
382,4,2:50.0,,Offensive rebound by D. Šarić,97,91
