,QUARTER,TIME_REMAINING,DENVER_ACTION,CHARLOTTE_ACTION,DENVER_SCORE,CHARLOTTE_SCORE
382,4,8:54.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft (block by T. Lyles),84,89
383,4,8:54.0,,Offensive rebound by Team,84,89
384,4,8:54.0,,K. Walker enters the game for T. Parker,84,89
385,4,8:47.0,,M. Monk makes 3-pt jump shot from 25 ft (assist by K. Walker),84,92
386,4,8:29.0,T. Lyles misses 2-pt layup from 4 ft (block by F. Kaminsky),,84,92
387,4,8:26.0,,Defensive rebound by K. Walker,84,92
388,4,8:20.0,,K. Walker makes 2-pt layup from 2 ft,84,94
389,4,8:11.0,J. Murray misses 3-pt jump shot from 26 ft,,84,94
390,4,8:07.0,,Defensive rebound by K. Walker,84,94
391,4,8:00.0,,F. Kaminsky misses 3-pt jump shot from 23 ft,84,94
392,4,7:53.0,,Offensive rebound by N. Batum,84,94
393,4,7:52.0,,K. Walker misses 3-pt jump shot from 23 ft,84,94
394,4,7:49.0,,Offensive rebound by M. Kidd-Gilchrist,84,94
395,4,7:47.0,,M. Monk misses 3-pt jump shot from 25 ft,84,94
396,4,7:47.0,Defensive rebound by M. Beasley,,84,94
397,4,7:26.0,Shooting foul by M. Monk (drawn by J. Murray),,84,94
398,4,7:26.0,J. Murray makes free throw 1 of 2,,85,94
399,4,7:26.0,T. Craig enters the game for M. Beasley,,85,94
400,4,7:26.0,N. Jokić enters the game for T. Lyles,,85,94
401,4,7:26.0,,C. Zeller enters the game for F. Kaminsky,85,94
402,4,7:26.0,J. Murray makes free throw 2 of 2,,86,94
403,4,7:16.0,,Personal foul by M. Plumlee (drawn by K. Walker),86,94
404,4,7:08.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 15 ft (assist by M. Monk),86,96
405,4,6:52.0,T. Craig misses 2-pt layup from 5 ft,,86,96
406,4,6:49.0,Offensive rebound by T. Craig,,86,96
407,4,6:48.0,T. Craig misses 2-pt layup from 4 ft,,86,96
408,4,6:48.0,Offensive rebound by T. Craig,,86,96
409,4,6:48.0,T. Craig misses 2-pt layup from 4 ft,,86,96
410,4,6:48.0,Offensive rebound by M. Plumlee,,86,96
411,4,6:48.0,M. Plumlee misses 2-pt layup from 2 ft (block by N. Batum),,86,96
412,4,6:48.0,,Defensive rebound by N. Batum,86,96
413,4,6:33.0,,N. Batum misses 2-pt jump shot from 17 ft,86,96
414,4,6:30.0,Defensive rebound by M. Plumlee,,86,96
415,4,6:25.0,Personal foul by C. Zeller (drawn by N. Jokić),,86,96
416,4,6:25.0,,J. Lamb enters the game for N. Batum,86,96
417,4,6:17.0,N. Jokić misses 3-pt jump shot from 25 ft,,86,96
418,4,6:14.0,,Defensive rebound by J. Lamb,86,96
419,4,6:02.0,,K. Walker makes 3-pt jump shot from 26 ft,86,99
420,4,5:47.0,J. Murray misses 2-pt layup from 3 ft,,86,99
421,4,5:45.0,Offensive rebound by N. Jokić,,86,99
422,4,5:45.0,N. Jokić misses 2-pt layup from 5 ft (block by M. Monk),,86,99
423,4,5:45.0,,Defensive rebound by Team,86,99
424,4,5:28.0,,M. Monk misses 3-pt jump shot from 25 ft,86,99
425,4,5:25.0,,Offensive rebound by M. Kidd-Gilchrist,86,99
426,4,5:22.0,,Turnover by K. Walker (traveling),86,99
427,4,5:12.0,N. Jokić makes 2-pt layup from 2 ft (assist by J. Murray),,88,99
428,4,4:59.0,,Personal foul by N. Jokić (drawn by K. Walker),88,99
429,4,4:59.0,,Charlotte full timeout,88,99
430,4,4:59.0,M. Beasley enters the game for M. Plumlee,,88,99
431,4,4:52.0,,Shooting foul by T. Craig (drawn by K. Walker),88,99
432,4,4:52.0,,K. Walker misses free throw 1 of 2,88,99
433,4,4:52.0,,Offensive rebound by Team,88,99
434,4,4:52.0,,K. Walker makes free throw 2 of 2,88,100
435,4,4:35.0,N. Jokić makes 2-pt layup from 2 ft,,90,100
436,4,4:35.0,Shooting foul by C. Zeller (drawn by N. Jokić),,90,100
437,4,4:35.0,N. Jokić misses free throw 1 of 1,,90,100
438,4,4:34.0,,Defensive rebound by Team,90,100
439,4,4:19.0,,Turnover by C. Zeller (lost ball),90,100
440,4,4:08.0,J. Murray makes 2-pt layup from 1 ft,,92,100
441,4,3:45.0,,M. Kidd-Gilchrist misses 2-pt hook shot from 3 ft,92,100
442,4,3:45.0,Defensive rebound by N. Jokić,,92,100
443,4,3:33.0,N. Jokić misses 3-pt jump shot from 26 ft,,92,100
444,4,3:31.0,,Defensive rebound by M. Kidd-Gilchrist,92,100
445,4,3:25.0,,Shooting foul by T. Craig (drawn by K. Walker),92,100
446,4,3:25.0,M. Morris enters the game for T. Craig,,92,100
447,4,3:25.0,,K. Walker makes free throw 1 of 2,92,101
448,4,3:25.0,,T. Parker enters the game for M. Kidd-Gilchrist,92,101
449,4,3:25.0,,M. Williams enters the game for M. Monk,92,101
450,4,3:25.0,,K. Walker makes free throw 2 of 2,92,102
451,4,3:14.0,M. Beasley misses 3-pt jump shot from 26 ft,,92,102
452,4,3:13.0,Offensive rebound by N. Jokić,,92,102
453,4,3:04.0,Shooting foul by K. Walker (drawn by J. Murray),,92,102
454,4,3:04.0,J. Murray makes free throw 1 of 2,,93,102
455,4,3:04.0,,Charlotte full timeout,93,102
456,4,3:04.0,J. Murray misses free throw 2 of 2,,93,102
457,4,3:02.0,,Defensive rebound by M. Williams,93,102
458,4,2:56.0,,Turnover by M. Williams (lost ball; steal by J. Murray),93,102
459,4,2:53.0,J. Hernangómez misses 3-pt jump shot from 23 ft,,93,102
460,4,2:53.0,,Defensive rebound by Team,93,102
461,4,2:53.0,Loose ball foul by N. Jokić (drawn by C. Zeller),,93,102
462,4,2:53.0,,C. Zeller makes free throw 1 of 2,93,103
463,4,2:53.0,,C. Zeller makes free throw 2 of 2,93,104
464,4,2:43.0,M. Beasley makes 3-pt jump shot from 26 ft (assist by J. Murray),,96,104
465,4,2:24.0,,K. Walker misses 3-pt jump shot from 26 ft,96,104
466,4,2:24.0,Defensive rebound by N. Jokić,,96,104
467,4,2:04.0,J. Murray makes 2-pt jump shot from 19 ft,,98,104
468,4,1:49.0,,T. Parker makes 2-pt jump shot from 17 ft,98,106
469,4,1:40.0,J. Murray misses 3-pt jump shot from 26 ft,,98,106
470,4,1:37.0,Offensive rebound by N. Jokić,,98,106
471,4,1:37.0,N. Jokić makes 2-pt layup from 1 ft,,100,106
472,4,1:20.0,,C. Zeller misses 2-pt layup from 1 ft,100,106
473,4,1:17.0,Defensive rebound by N. Jokić,,100,106
474,4,1:13.0,M. Morris makes 3-pt jump shot from 27 ft (assist by J. Murray),,103,106
475,4,1:13.0,,Charlotte full timeout,103,106
476,4,1:13.0,,N. Batum enters the game for J. Lamb,103,106
477,4,0:56.0,,T. Parker makes 2-pt jump shot from 9 ft,103,108
478,4,0:56.0,Denver full timeout,,103,108
479,4,0:56.0,,M. Kidd-Gilchrist enters the game for M. Williams,103,108
480,4,0:38.0,J. Murray misses 2-pt layup from 6 ft (block by K. Walker),,103,108
481,4,0:37.0,Offensive rebound by Team,,103,108
482,4,0:34.0,J. Hernangómez misses 2-pt layup from 2 ft (block by M. Kidd-Gilchrist),,103,108
483,4,0:30.0,,Defensive rebound by M. Kidd-Gilchrist,103,108
484,4,0:23.0,,Personal foul by M. Beasley (drawn by T. Parker),103,108
485,4,0:23.0,,T. Parker misses free throw 1 of 2,103,108
486,4,0:23.0,,Offensive rebound by Team,103,108
487,4,0:23.0,,T. Parker makes free throw 2 of 2,103,109
488,4,0:15.0,J. Murray makes 2-pt layup from 7 ft,,105,109
489,4,0:14.0,,Personal take foul by J. Murray (drawn by K. Walker),105,109
490,4,0:14.0,,K. Walker makes free throw 1 of 2,105,110
491,4,0:14.0,,K. Walker makes free throw 2 of 2,105,111
492,4,0:14.0,Denver full timeout,,105,111
493,4,0:10.0,M. Morris misses 3-pt jump shot from 24 ft,,105,111
494,4,0:05.0,Offensive rebound by M. Beasley,,105,111
495,4,0:03.0,M. Beasley misses 3-pt jump shot from 25 ft,,105,111
496,4,0:02.0,Offensive rebound by M. Morris,,105,111
497,4,0:02.0,M. Morris makes 2-pt jump shot from 2 ft,,107,111
498,4,0:01.0,,Personal take foul by N. Jokić (drawn by K. Walker),107,111
499,4,0:01.0,,K. Walker makes free throw 1 of 2,107,112
500,4,0:01.0,,K. Walker makes free throw 2 of 2,107,113
501,4,0:00.0,N. Jokić misses 3-pt jump shot from 78 ft,,107,113
502,4,0:00.0,Offensive rebound by Team,,107,113
