,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,HOUSTON_ACTION,MEMPHIS_SCORE,HOUSTON_SCORE
397,4,6:50.0,,Offensive rebound by Team,83,97
398,4,6:50.0,,J. Harden makes free throw 2 of 2,83,98
399,4,6:50.0,,Houston full timeout,83,98
400,4,6:42.0,,Violation by Team (kicked ball),83,98
401,4,6:42.0,M. Gasol enters the game for J. Noah,,83,98
402,4,6:36.0,Turnover by M. Conley (bad pass; steal by J. Harden),,83,98
403,4,6:30.0,,D. House misses 3-pt jump shot from 23 ft,83,98
404,4,6:23.0,Defensive rebound by M. Gasol,,83,98
405,4,6:19.0,Personal foul by C. Capela (drawn by M. Conley),,83,98
406,4,6:13.0,M. Gasol misses 3-pt jump shot from 26 ft,,83,98
407,4,6:10.0,,Defensive rebound by P. Tucker,83,98
408,4,5:56.0,,Turnover by J. Harden (bad pass; steal by M. Gasol),83,98
409,4,5:53.0,Shooting foul by D. House (drawn by G. Temple),,83,98
410,4,5:53.0,G. Temple makes free throw 1 of 2,,84,98
411,4,5:53.0,G. Temple makes free throw 2 of 2,,85,98
412,4,5:40.0,,Turnover by J. Harden (bad pass; steal by K. Anderson),85,98
413,4,5:36.0,K. Anderson makes 2-pt layup from 1 ft,,87,98
414,4,5:33.0,,Houston full timeout,87,98
415,4,5:33.0,,G. Green enters the game for D. House,87,98
416,4,5:12.0,,G. Green makes 3-pt jump shot from 25 ft (assist by A. Rivers),87,101
417,4,4:56.0,M. Conley misses 3-pt jump shot from 26 ft,,87,101
418,4,4:53.0,,Defensive rebound by G. Green,87,101
419,4,4:44.0,,J. Harden misses 2-pt jump shot from 18 ft,87,101
420,4,4:41.0,Defensive rebound by M. Conley,,87,101
421,4,4:35.0,M. Conley misses 2-pt layup from 1 ft,,87,101
422,4,4:32.0,,Defensive rebound by G. Green,87,101
423,4,4:20.0,,A. Rivers misses 2-pt jump shot from 7 ft,87,101
424,4,4:19.0,,Offensive rebound by C. Capela,87,101
425,4,4:19.0,,Shooting foul by D. Brooks (drawn by C. Capela),87,101
426,4,4:19.0,,C. Capela makes free throw 1 of 2,87,102
427,4,4:19.0,,C. Capela makes free throw 2 of 2,87,103
428,4,4:08.0,K. Anderson makes 3-pt jump shot from 22 ft (assist by M. Gasol),,90,103
429,4,3:47.0,Violation by Team (kicked ball),,90,103
430,4,3:35.0,,Shooting foul by M. Conley (drawn by J. Harden),90,103
431,4,3:35.0,,J. Harden makes free throw 1 of 2,90,104
432,4,3:35.0,,J. Harden misses free throw 2 of 2,90,104
433,4,3:35.0,Defensive rebound by M. Gasol,,90,104
434,4,3:30.0,Personal foul by G. Green (drawn by K. Anderson),,90,104
435,4,3:22.0,M. Conley makes 2-pt layup from 2 ft,,92,104
436,4,3:22.0,Shooting foul by J. Harden (drawn by M. Conley),,92,104
437,4,3:22.0,M. Conley makes free throw 1 of 1,,93,104
438,4,3:08.0,,A. Rivers makes 2-pt layup from 2 ft,93,106
439,4,3:00.0,Personal foul by A. Rivers (drawn by M. Conley),,93,106
440,4,3:00.0,M. Conley makes free throw 1 of 2,,94,106
441,4,3:00.0,M. Conley misses free throw 2 of 2,,94,106
442,4,3:00.0,,Defensive rebound by J. Harden,94,106
443,4,2:44.0,,Turnover by J. Harden (bad pass; steal by M. Conley),94,106
444,4,2:41.0,D. Brooks misses 2-pt layup from 2 ft,,94,106
445,4,2:39.0,,Defensive rebound by G. Green,94,106
446,4,2:23.0,,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),94,108
447,4,2:09.0,M. Conley makes 2-pt layup from 2 ft,,96,108
448,4,1:58.0,,Personal foul by K. Anderson (drawn by P. Tucker),96,108
449,4,1:58.0,,P. Tucker makes free throw 1 of 2,96,109
450,4,1:58.0,,P. Tucker makes free throw 2 of 2,96,110
451,4,1:49.0,M. Conley makes 2-pt layup from 3 ft (assist by M. Gasol),,98,110
452,4,1:49.0,Shooting foul by P. Tucker (drawn by M. Conley),,98,110
453,4,1:49.0,M. Conley makes free throw 1 of 1,,99,110
454,4,1:27.0,,Turnover by A. Rivers (bad pass; steal by G. Temple),99,110
455,4,1:26.0,G. Temple makes 2-pt dunk from 1 ft,,101,110
456,4,1:11.0,,G. Green misses 3-pt jump shot from 25 ft,101,110
457,4,1:10.0,,Offensive rebound by Team,101,110
458,4,1:10.0,Loose ball foul by G. Temple (drawn by P. Tucker),,101,110
459,4,1:10.0,,P. Tucker makes free throw 1 of 2,101,111
460,4,1:10.0,,P. Tucker misses free throw 2 of 2,101,111
461,4,1:10.0,Defensive rebound by K. Anderson,,101,111
462,4,1:00.0,D. Brooks misses 3-pt jump shot from 28 ft,,101,111
463,4,0:58.0,,Defensive rebound by C. Capela,101,111
464,4,0:35.0,,A. Rivers makes 2-pt layup from 4 ft,101,113
465,4,0:25.0,M. Conley misses 2-pt layup from 3 ft,,101,113
466,4,0:23.0,,Defensive rebound by J. Harden,101,113
467,4,0:02.0,,Turnover by Team (shot clock),101,113
