,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MINNESOTA_ACTION,GOLDEN STATE_SCORE,MINNESOTA_SCORE
155,2,7:15.0,K. Thompson makes 2-pt layup from 1 ft (assist by K. Durant),,44,40
156,2,7:05.0,,K. Towns misses 2-pt jump shot from 16 ft,44,40
157,2,7:02.0,Defensive rebound by K. Durant,,44,40
158,2,6:54.0,Shooting foul by K. Towns (drawn by D. Cousins),,44,40
159,2,6:54.0,D. Cousins makes free throw 1 of 2,,45,40
160,2,6:54.0,D. Cousins makes free throw 2 of 2,,46,40
161,2,6:41.0,,J. Bayless misses 2-pt jump shot from 19 ft,46,40
162,2,6:38.0,,Offensive rebound by K. Towns,46,40
163,2,6:38.0,,K. Towns makes 2-pt layup from 2 ft,46,42
164,2,6:21.0,K. Durant makes 2-pt dunk from 2 ft,,48,42
165,2,6:10.0,,Minnesota full timeout,48,42
166,2,6:10.0,S. Curry enters the game for Q. Cook,,48,42
167,2,6:10.0,D. Green enters the game for K. Thompson,,48,42
168,2,6:10.0,,T. Jones enters the game for K. Bates-Diop,48,42
169,2,6:10.0,,D. Šarić enters the game for J. Bayless,48,42
170,2,6:10.0,,A. Wiggins enters the game for A. Tolliver,48,42
171,2,5:51.0,,K. Towns misses 2-pt jump shot from 15 ft,48,42
172,2,5:49.0,Defensive rebound by S. Livingston,,48,42
173,2,5:27.0,D. Cousins misses 3-pt jump shot from 26 ft,,48,42
174,2,5:23.0,,Defensive rebound by A. Wiggins,48,42
175,2,5:08.0,,K. Towns makes 2-pt layup from 2 ft (assist by A. Wiggins),48,44
176,2,4:52.0,Personal foul by K. Towns (drawn by D. Cousins),,48,44
177,2,4:52.0,D. Cousins makes free throw 1 of 2,,49,44
178,2,4:52.0,K. Thompson enters the game for S. Livingston,,49,44
179,2,4:52.0,,G. Dieng enters the game for K. Towns,49,44
180,2,4:52.0,D. Cousins misses free throw 2 of 2,,49,44
181,2,4:49.0,,Defensive rebound by G. Dieng,49,44
182,2,4:40.0,,Personal foul by K. Durant (drawn by A. Wiggins),49,44
183,2,4:29.0,,T. Jones makes 2-pt jump shot from 8 ft,49,46
184,2,4:20.0,Personal foul by D. Šarić (drawn by K. Durant),,49,46
185,2,4:20.0,K. Durant makes free throw 1 of 2,,50,46
186,2,4:20.0,A. Iguodala enters the game for D. Cousins,,50,46
187,2,4:20.0,K. Durant makes free throw 2 of 2,,51,46
188,2,4:08.0,,T. Jones misses 2-pt jump shot from 20 ft,51,46
189,2,4:06.0,,Offensive rebound by D. Šarić,51,46
190,2,3:57.0,,Turnover by T. Jones (bad pass),51,46
191,2,3:48.0,S. Curry makes 3-pt jump shot from 27 ft (assist by K. Durant),,54,46
192,2,3:33.0,,A. Wiggins makes 3-pt jump shot from 25 ft,54,49
193,2,3:24.0,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),,56,49
194,2,3:10.0,,A. Wiggins misses 3-pt jump shot from 25 ft,56,49
195,2,3:07.0,Defensive rebound by D. Green,,56,49
196,2,2:58.0,K. Durant misses 2-pt jump shot from 19 ft,,56,49
197,2,2:56.0,,Defensive rebound by D. Šarić,56,49
198,2,2:32.0,,G. Dieng misses 2-pt jump shot from 13 ft,56,49
199,2,2:30.0,Defensive rebound by K. Durant,,56,49
200,2,2:17.0,K. Durant misses 3-pt jump shot from 26 ft,,56,49
201,2,2:14.0,,Defensive rebound by J. Okogie,56,49
202,2,2:02.0,,J. Okogie misses 3-pt jump shot from 26 ft,56,49
203,2,1:59.0,,Offensive rebound by G. Dieng,56,49
204,2,1:57.0,,T. Jones makes 3-pt jump shot from 25 ft (assist by A. Wiggins),56,52
205,2,1:37.0,K. Durant makes 3-pt jump shot from 26 ft (assist by A. Iguodala),,59,52
206,2,1:26.0,,A. Wiggins misses 2-pt jump shot from 5 ft,59,52
207,2,1:25.0,,Offensive rebound by Team,59,52
208,2,1:25.0,,Turnover by A. Wiggins (traveling),59,52
209,2,1:15.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by A. Iguodala),,62,52
210,2,0:55.0,,Turnover by T. Jones (bad pass; steal by D. Green),62,52
211,2,0:51.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Curry),,65,52
212,2,0:44.0,,Turnover by A. Wiggins (bad pass; steal by A. Iguodala),65,52
213,2,0:31.0,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Durant),,68,52
214,2,0:09.0,,A. Wiggins makes 2-pt layup from 2 ft,68,54
215,2,0:01.0,S. Curry misses 3-pt jump shot from 28 ft,,68,54
216,2,0:01.0,,Defensive rebound by G. Dieng,68,54
217,3,11:39.0,D. Cousins makes 2-pt layup from 4 ft,,70,54
218,3,11:26.0,,K. Towns misses 3-pt jump shot from 25 ft,70,54
219,3,11:23.0,Defensive rebound by K. Thompson,,70,54
220,3,11:11.0,K. Thompson misses 2-pt layup from 2 ft,,70,54
221,3,11:09.0,,Defensive rebound by D. Šarić,70,54
222,3,10:58.0,,D. Šarić misses 2-pt jump shot from 3 ft,70,54
223,3,10:58.0,,Offensive rebound by Team,70,54
224,3,10:58.0,Loose ball foul by D. Cousins (drawn by K. Towns),,70,54
225,3,10:55.0,,A. Wiggins misses 3-pt jump shot from 27 ft,70,54
226,3,10:52.0,Defensive rebound by K. Thompson,,70,54
227,3,10:43.0,K. Durant makes 2-pt jump shot from 14 ft,,72,54
228,3,10:30.0,,Turnover by A. Wiggins (bad pass; steal by D. Cousins),72,54
229,3,10:25.0,Turnover by S. Curry (bad pass; steal by J. Okogie),,72,54
230,3,10:19.0,,D. Šarić misses 3-pt jump shot from 24 ft,72,54
231,3,10:16.0,Defensive rebound by K. Durant,,72,54
232,3,10:10.0,K. Thompson misses 3-pt jump shot from 27 ft,,72,54
233,3,10:06.0,,Defensive rebound by D. Šarić,72,54
234,3,10:00.0,,Offensive foul by K. Towns (drawn by D. Cousins),72,54
235,3,10:00.0,,Turnover by K. Towns (offensive foul),72,54
236,3,10:00.0,,G. Dieng enters the game for K. Towns,72,54
237,3,9:37.0,D. Cousins misses 2-pt jump shot from 19 ft,,72,54
238,3,9:34.0,,Defensive rebound by A. Wiggins,72,54
239,3,9:25.0,,A. Wiggins misses 2-pt jump shot from 19 ft,72,54
240,3,9:23.0,Defensive rebound by K. Durant,,72,54
241,3,9:14.0,S. Curry misses 3-pt jump shot from 25 ft,,72,54
242,3,9:13.0,,Loose ball foul by G. Dieng (drawn by D. Cousins),72,54
243,3,9:13.0,Offensive rebound by Team,,72,54
244,3,9:05.0,Shooting foul by G. Dieng (drawn by D. Cousins),,72,54
245,3,9:05.0,D. Cousins misses free throw 1 of 2,,72,54
246,3,9:05.0,Offensive rebound by Team,,72,54
247,3,9:05.0,D. Cousins makes free throw 2 of 2,,73,54
248,3,8:54.0,,D. Šarić makes 2-pt layup from 2 ft (assist by T. Jones),73,56
249,3,8:54.0,,Shooting foul by D. Green (drawn by D. Šarić),73,56
250,3,8:54.0,Technical foul by D. Green,,73,56
251,3,8:54.0,,T. Jones makes technical free throw,73,57
252,3,8:54.0,,D. Šarić makes free throw 1 of 1,73,58
253,3,8:35.0,Turnover by K. Thompson (lost ball; steal by J. Okogie),,73,58
254,3,8:17.0,,Shooting foul by K. Durant (drawn by J. Okogie),73,58
255,3,8:17.0,,J. Okogie makes free throw 1 of 2,73,59
256,3,8:17.0,,J. Okogie makes free throw 2 of 2,73,60
257,3,8:12.0,Offensive foul by D. Cousins (drawn by G. Dieng),,73,60
258,3,8:12.0,Turnover by D. Cousins (offensive foul),,73,60
259,3,8:01.0,,A. Wiggins makes 2-pt layup from 2 ft (assist by G. Dieng),73,62
260,3,8:01.0,Golden State full timeout,,73,62
261,3,7:52.0,K. Durant misses 2-pt layup from 2 ft,,73,62
262,3,7:50.0,,Defensive rebound by G. Dieng,73,62
263,3,7:31.0,,A. Wiggins misses 2-pt jump shot from 18 ft,73,62
264,3,7:27.0,,G. Dieng makes 2-pt layup from 1 ft,73,64
265,3,7:27.0,,Offensive rebound by G. Dieng,73,64
266,3,7:18.0,Shooting foul by J. Okogie (drawn by D. Cousins),,73,64
267,3,7:18.0,D. Cousins makes free throw 1 of 2,,74,64
268,3,7:18.0,D. Cousins makes free throw 2 of 2,,75,64
269,3,7:07.0,,G. Dieng makes 2-pt jump shot from 18 ft (assist by T. Jones),75,66
270,3,6:52.0,K. Durant misses 3-pt jump shot from 23 ft,,75,66
271,3,6:49.0,,Defensive rebound by J. Okogie,75,66
272,3,6:37.0,,D. Šarić misses 2-pt jump shot from 13 ft,75,66
273,3,6:33.0,Defensive rebound by D. Cousins,,75,66
274,3,6:29.0,K. Durant makes 2-pt jump shot from 4 ft,,77,66
275,3,6:29.0,Shooting foul by A. Wiggins (drawn by K. Durant),,77,66
276,3,6:29.0,K. Durant makes free throw 1 of 1,,78,66
277,3,6:16.0,,Turnover by A. Wiggins (traveling),78,66
278,3,6:00.0,Turnover by K. Durant (lost ball; steal by J. Okogie),,78,66
279,3,5:56.0,,J. Okogie misses 2-pt layup at rim,78,66
280,3,5:56.0,,Offensive rebound by Team,78,66
281,3,5:56.0,Loose ball foul by D. Cousins (drawn by J. Okogie),,78,66
282,3,5:46.0,,T. Jones makes 2-pt layup from 1 ft,78,68
283,3,5:35.0,Turnover by D. Cousins (bad pass; steal by G. Dieng),,78,68
284,3,5:29.0,,T. Jones misses 3-pt jump shot from 25 ft,78,68
285,3,5:25.0,,Offensive rebound by A. Wiggins,78,68
286,3,5:25.0,,A. Wiggins misses 2-pt layup from 1 ft,78,68
287,3,5:23.0,,Offensive rebound by A. Wiggins,78,68
288,3,5:23.0,,A. Wiggins makes 2-pt layup from 1 ft,78,70
289,3,5:22.0,Golden State full timeout,,78,70
290,3,5:22.0,K. Looney enters the game for D. Cousins,,78,70
291,3,5:06.0,K. Thompson misses 2-pt jump shot from 19 ft,,78,70
292,3,5:01.0,Offensive rebound by D. Green,,78,70
293,3,4:59.0,S. Curry misses 3-pt jump shot from 25 ft,,78,70
294,3,4:59.0,,Defensive rebound by J. Okogie,78,70
295,3,4:44.0,,A. Wiggins misses 2-pt jump shot from 16 ft,78,70
296,3,4:39.0,Defensive rebound by K. Durant,,78,70
297,3,4:37.0,Shooting foul by J. Okogie (drawn by K. Looney),,78,70
298,3,4:37.0,K. Looney makes free throw 1 of 2,,79,70
299,3,4:37.0,A. Iguodala enters the game for K. Thompson,,79,70
300,3,4:37.0,K. Looney makes free throw 2 of 2,,80,70
301,3,4:21.0,,G. Dieng makes 2-pt jump shot from 17 ft,80,72
302,3,4:08.0,Personal foul by D. Šarić (drawn by D. Green),,80,72
303,3,4:08.0,D. Green makes free throw 1 of 2,,81,72
304,3,4:08.0,D. Green makes free throw 2 of 2,,82,72
305,3,3:57.0,,Turnover by G. Dieng (lost ball; steal by K. Looney),82,72
306,3,3:46.0,Turnover by S. Curry (out of bounds lost ball),,82,72
307,3,3:46.0,,A. Tolliver enters the game for D. Šarić,82,72
308,3,3:33.0,,Turnover by A. Wiggins (lost ball; steal by A. Iguodala),82,72
309,3,3:30.0,Turnover by A. Iguodala (lost ball; steal by J. Okogie),,82,72
310,3,3:30.0,,Personal foul by A. Iguodala (drawn by J. Okogie),82,72
311,3,3:30.0,,J. Okogie makes free throw 1 of 2,82,73
312,3,3:30.0,,J. Okogie makes free throw 2 of 2,82,74
313,3,3:15.0,D. Green misses 3-pt jump shot from 25 ft,,82,74
314,3,3:13.0,,Defensive rebound by G. Dieng,82,74
315,3,3:03.0,,A. Wiggins misses 2-pt jump shot from 14 ft,82,74
316,3,2:58.0,Defensive rebound by K. Looney,,82,74
317,3,2:49.0,K. Durant misses 3-pt jump shot from 25 ft,,82,74
318,3,2:47.0,,Defensive rebound by Team,82,74
319,3,2:47.0,A. McKinnie enters the game for K. Durant,,82,74
320,3,2:30.0,,A. Wiggins makes 2-pt jump shot from 17 ft,82,76
321,3,2:16.0,S. Curry misses 3-pt jump shot from 24 ft,,82,76
322,3,2:13.0,,Defensive rebound by A. Wiggins,82,76
323,3,2:07.0,,J. Okogie makes 3-pt jump shot from 26 ft (assist by T. Jones),82,79
324,3,1:53.0,S. Curry misses 2-pt jump shot from 19 ft,,82,79
325,3,1:51.0,,Defensive rebound by A. Wiggins,82,79
326,3,1:45.0,,Shooting foul by K. Looney (drawn by A. Wiggins),82,79
327,3,1:45.0,,A. Wiggins misses free throw 1 of 2,82,79
328,3,1:45.0,,Offensive rebound by Team,82,79
329,3,1:45.0,,A. Wiggins makes free throw 2 of 2,82,80
330,3,1:30.0,K. Looney misses 2-pt layup from 2 ft,,82,80
331,3,1:23.0,Offensive rebound by K. Looney,,82,80
332,3,1:23.0,K. Looney makes 2-pt layup at rim,,84,80
333,3,1:11.0,,T. Jones makes 2-pt layup at rim,84,82
334,3,1:01.0,D. Green misses 3-pt jump shot from 25 ft,,84,82
335,3,0:58.0,,Defensive rebound by G. Dieng,84,82
336,3,0:47.0,,G. Dieng makes 2-pt jump shot from 17 ft (assist by T. Jones),84,84
337,3,0:38.0,S. Curry makes 2-pt layup from 2 ft,,86,84
338,3,0:32.0,,A. Wiggins misses 3-pt jump shot from 26 ft,86,84
339,3,0:32.0,Defensive rebound by Team,,86,84
340,3,0:10.0,Turnover by A. McKinnie (bad pass; steal by T. Jones),,86,84
341,3,0:07.0,,Shooting foul by S. Curry (drawn by T. Jones),86,84
342,3,0:07.0,,T. Jones makes free throw 1 of 2,86,85
343,3,0:07.0,K. Durant enters the game for K. Looney,,86,85
344,3,0:07.0,K. Thompson enters the game for A. McKinnie,,86,85
345,3,0:07.0,,K. Bates-Diop enters the game for G. Dieng,86,85
346,3,0:07.0,,C. Reynolds enters the game for A. Wiggins,86,85
347,3,0:07.0,,T. Jones makes free throw 2 of 2,86,86
348,3,0:02.0,K. Durant misses 3-pt jump shot from 29 ft,,86,86
349,3,0:02.0,,Defensive rebound by A. Tolliver,86,86
350,4,11:41.0,,A. Tolliver makes 3-pt jump shot from 27 ft (assist by C. Reynolds),86,89
351,4,11:22.0,K. Thompson misses 2-pt jump shot from 23 ft,,86,89
352,4,11:20.0,,Defensive rebound by K. Bates-Diop,86,89
353,4,11:10.0,,Shooting foul by D. Cousins (drawn by C. Reynolds),86,89
354,4,11:10.0,,C. Reynolds misses free throw 1 of 2,86,89
355,4,11:10.0,,Offensive rebound by Team,86,89
356,4,11:10.0,,C. Reynolds makes free throw 2 of 2,86,90
357,4,10:48.0,D. Cousins misses 2-pt layup from 2 ft,,86,90
358,4,10:40.0,Offensive rebound by D. Cousins,,86,90
359,4,10:40.0,D. Cousins makes 2-pt layup at rim,,88,90
360,4,10:35.0,,K. Bates-Diop misses 2-pt jump shot from 13 ft,88,90
361,4,10:33.0,Defensive rebound by D. Cousins,,88,90
362,4,10:18.0,A. Iguodala makes 3-pt jump shot from 23 ft (assist by K. Thompson),,91,90
363,4,10:00.0,,J. Bayless makes 2-pt jump shot from 19 ft,91,92
364,4,9:44.0,K. Thompson misses 2-pt jump shot from 13 ft,,91,92
365,4,9:40.0,Offensive rebound by A. Iguodala,,91,92
366,4,9:40.0,A. Iguodala misses 2-pt layup at rim,,91,92
367,4,9:39.0,,Defensive rebound by A. Tolliver,91,92
368,4,9:28.0,,C. Reynolds makes 3-pt jump shot from 27 ft (assist by A. Tolliver),91,95
369,4,9:08.0,D. Cousins misses 2-pt layup from 2 ft,,91,95
370,4,9:06.0,,Defensive rebound by K. Bates-Diop,91,95
371,4,9:01.0,,Shooting foul by S. Livingston (drawn by J. Bayless),91,95
372,4,9:01.0,,J. Bayless makes free throw 1 of 2,91,96
373,4,9:01.0,K. Durant enters the game for A. Iguodala,,91,96
374,4,9:01.0,,J. Bayless makes free throw 2 of 2,91,97
375,4,8:52.0,Shooting foul by A. Tolliver (drawn by D. Cousins),,91,97
376,4,8:52.0,D. Cousins makes free throw 1 of 2,,92,97
377,4,8:52.0,D. Cousins misses free throw 2 of 2,,92,97
378,4,8:50.0,,Defensive rebound by K. Towns,92,97
379,4,8:39.0,,A. Tolliver misses 3-pt jump shot from 25 ft,92,97
380,4,8:37.0,Defensive rebound by K. Durant,,92,97
381,4,8:20.0,Q. Cook makes 3-pt jump shot from 23 ft (assist by K. Durant),,95,97
382,4,7:54.0,,J. Bayless misses 3-pt jump shot from 24 ft,95,97
383,4,7:51.0,,Offensive rebound by C. Reynolds,95,97
