,QUARTER,TIME_REMAINING,PORTLAND_ACTION,HOUSTON_ACTION,PORTLAND_SCORE,HOUSTON_SCORE
44,1,6:27.0,E. Turner enters the game for J. Layman,,9,6
45,1,6:27.0,,M. Carter-Williams enters the game for C. Paul,9,6
46,1,6:27.0,,G. Green enters the game for P. Tucker,9,6
47,1,6:27.0,J. Nurkić misses free throw 1 of 2,,9,6
48,1,6:27.0,Offensive rebound by Team,,9,6
49,1,6:27.0,J. Nurkić makes free throw 2 of 2,,10,6
50,1,6:15.0,,E. Gordon misses 3-pt jump shot from 27 ft (block by C. McCollum),10,6
51,1,6:12.0,,Offensive rebound by C. Capela,10,6
52,1,6:11.0,,C. Capela misses 2-pt hook shot from 4 ft,10,6
53,1,6:09.0,Defensive rebound by J. Nurkić,,10,6
54,1,6:02.0,D. Lillard makes 2-pt jump shot from 9 ft,,12,6
55,1,5:48.0,,G. Green makes 3-pt jump shot from 26 ft (assist by C. Capela),12,9
56,1,5:29.0,Turnover by E. Turner (lost ball; steal by M. Carter-Williams),,12,9
57,1,5:26.0,,Turnover by C. Capela (lost ball; steal by E. Turner),12,9
58,1,5:16.0,Personal foul by C. Capela (drawn by D. Lillard),,12,9
59,1,5:16.0,Turnover by (5 sec),,12,9
60,1,5:06.0,,E. Gordon makes 2-pt layup from 2 ft,12,11
61,1,4:46.0,C. McCollum misses 2-pt layup from 5 ft (block by C. Anthony),,12,11
62,1,4:40.0,,Defensive rebound by C. Anthony,12,11
63,1,4:38.0,,C. Anthony misses 2-pt jump shot from 21 ft,12,11
64,1,4:36.0,Defensive rebound by E. Turner,,12,11
65,1,4:29.0,E. Turner makes 2-pt jump shot from 18 ft,,14,11
66,1,4:05.0,,E. Gordon misses 2-pt layup from 3 ft,14,11
67,1,4:05.0,Defensive rebound by Team,,14,11
68,1,4:05.0,Z. Collins enters the game for J. Nurkić,,14,11
69,1,4:05.0,,I. Hartenstein enters the game for C. Capela,14,11
70,1,3:45.0,C. McCollum makes 2-pt jump shot from 15 ft,,16,11
71,1,3:23.0,,M. Carter-Williams misses 3-pt jump shot from 26 ft,16,11
72,1,3:20.0,,Offensive rebound by I. Hartenstein,16,11
73,1,3:13.0,,Shooting foul by Z. Collins (drawn by C. Anthony),16,11
74,1,3:13.0,,C. Anthony makes free throw 1 of 2,16,12
75,1,3:13.0,,C. Anthony makes free throw 2 of 2,16,13
76,1,2:54.0,Portland full timeout,,16,13
77,1,2:54.0,,G. Clark enters the game for C. Anthony,16,13
78,1,2:54.0,,C. Paul enters the game for M. Carter-Williams,16,13
79,1,2:54.0,,P. Tucker enters the game for E. Gordon,16,13
80,1,2:50.0,A. Aminu misses 2-pt jump shot from 12 ft,,16,13
81,1,2:46.0,,Defensive rebound by G. Clark,16,13
82,1,2:41.0,,G. Clark misses 3-pt jump shot from 29 ft,16,13
83,1,2:40.0,Defensive rebound by D. Lillard,,16,13
84,1,2:40.0,Personal foul by I. Hartenstein (drawn by D. Lillard),,16,13
85,1,2:40.0,S. Curry enters the game for A. Aminu,,16,13
86,1,2:40.0,N. Stauskas enters the game for D. Lillard,,16,13
87,1,2:40.0,C. Swanigan enters the game for C. McCollum,,16,13
88,1,2:27.0,Turnover by Z. Collins (bad pass),,16,13
89,1,2:10.0,,G. Green misses 3-pt jump shot from 26 ft,16,13
90,1,2:07.0,,Offensive rebound by G. Green,16,13
91,1,2:07.0,,G. Green misses 2-pt layup from 3 ft,16,13
92,1,2:05.0,Defensive rebound by E. Turner,,16,13
93,1,1:49.0,N. Stauskas misses 2-pt layup from 3 ft,,16,13
94,1,1:47.0,,Defensive rebound by C. Paul,16,13
95,1,1:42.0,,I. Hartenstein misses 2-pt layup from 4 ft,16,13
96,1,1:38.0,Defensive rebound by Z. Collins,,16,13
97,1,1:32.0,N. Stauskas misses 3-pt jump shot from 25 ft,,16,13
98,1,1:29.0,,Defensive rebound by C. Paul,16,13
99,1,1:26.0,,G. Green misses 3-pt jump shot from 26 ft,16,13
100,1,1:26.0,Defensive rebound by Z. Collins,,16,13
101,1,1:15.0,C. Swanigan misses 2-pt jump shot from 5 ft,,16,13
102,1,1:12.0,,Defensive rebound by C. Paul,16,13
103,1,0:58.0,,C. Paul misses 3-pt jump shot from 26 ft,16,13
104,1,0:55.0,Defensive rebound by C. Swanigan,,16,13
105,1,0:45.0,E. Turner misses 2-pt jump shot from 4 ft,,16,13
106,1,0:43.0,,Defensive rebound by P. Tucker,16,13
107,1,0:41.0,,Personal foul by E. Turner (drawn by C. Paul),16,13
108,1,0:34.0,,G. Green misses 3-pt jump shot from 28 ft,16,13
109,1,0:31.0,Defensive rebound by S. Curry,,16,13
110,1,0:24.0,N. Stauskas makes 3-pt jump shot from 25 ft (assist by S. Curry),,19,13
111,1,0:10.0,,Personal foul by E. Turner (drawn by C. Paul),19,13
112,1,0:10.0,,C. Paul makes free throw 1 of 2,19,14
113,1,0:10.0,,C. Paul makes free throw 2 of 2,19,15
114,1,0:00.0,E. Turner misses 2-pt jump shot from 9 ft,,19,15
115,1,0:00.0,Offensive rebound by Team,,19,15
116,2,11:47.0,,G. Clark misses 3-pt jump shot from 28 ft,19,15
117,2,11:44.0,Defensive rebound by E. Turner,,19,15
118,2,11:29.0,Z. Collins makes 2-pt jump shot from 8 ft,,21,15
119,2,11:29.0,Shooting foul by G. Green (drawn by Z. Collins),,21,15
120,2,11:29.0,Z. Collins makes free throw 1 of 1,,22,15
121,2,11:07.0,,C. Paul misses 2-pt layup from 3 ft,22,15
122,2,11:06.0,Defensive rebound by Team,,22,15
123,2,11:06.0,,Loose ball foul by I. Hartenstein (drawn by S. Curry),22,15
124,2,11:06.0,,C. Capela enters the game for I. Hartenstein,22,15
125,2,10:45.0,C. Swanigan misses 2-pt hook shot from 10 ft (block by C. Capela),,22,15
126,2,10:43.0,,Defensive rebound by C. Capela,22,15
127,2,10:35.0,,C. Capela makes 2-pt dunk from 3 ft (assist by C. Paul),22,17
128,2,10:35.0,,Shooting foul by Z. Collins (drawn by C. Capela),22,17
129,2,10:35.0,,C. Capela misses free throw 1 of 1,22,17
130,2,10:35.0,Defensive rebound by C. Swanigan,,22,17
131,2,10:18.0,Z. Collins misses 3-pt jump shot from 26 ft,,22,17
132,2,10:15.0,,Defensive rebound by G. Clark,22,17
133,2,10:08.0,,Shooting foul by C. Swanigan (drawn by C. Capela),22,17
134,2,10:08.0,,C. Capela makes free throw 1 of 2,22,18
135,2,10:08.0,,M. Carter-Williams enters the game for G. Green,22,18
136,2,10:08.0,,C. Capela misses free throw 2 of 2,22,18
137,2,10:08.0,Defensive rebound by C. Swanigan,,22,18
138,2,9:51.0,S. Curry misses 2-pt layup from 2 ft (block by G. Clark),,22,18
139,2,9:48.0,,Defensive rebound by P. Tucker,22,18
140,2,9:33.0,,G. Clark misses 2-pt layup from 10 ft (block by Z. Collins),22,18
141,2,9:30.0,,Offensive rebound by P. Tucker,22,18
142,2,9:26.0,,C. Paul misses 2-pt jump shot from 5 ft,22,18
143,2,9:26.0,Defensive rebound by C. Swanigan,,22,18
144,2,9:17.0,Turnover by N. Stauskas (lost ball; steal by P. Tucker),,22,18
145,2,9:09.0,,Turnover by M. Carter-Williams (traveling),22,18
146,2,8:49.0,E. Turner makes 2-pt jump shot from 4 ft,,24,18
147,2,8:39.0,,M. Carter-Williams misses 3-pt jump shot from 23 ft,24,18
148,2,8:39.0,,Offensive rebound by C. Capela,24,18
149,2,8:35.0,,Turnover by C. Capela (offensive foul),24,18
150,2,8:35.0,,Offensive foul by C. Capela (drawn by C. Swanigan),24,18
151,2,8:35.0,,C. Anthony enters the game for G. Clark,24,18
152,2,8:35.0,,E. Gordon enters the game for C. Paul,24,18
153,2,8:25.0,Turnover by E. Turner (bad pass),,24,18
154,2,8:13.0,,C. Anthony misses 3-pt jump shot from 27 ft,24,18
155,2,8:10.0,Defensive rebound by N. Stauskas,,24,18
156,2,8:05.0,N. Stauskas makes 2-pt jump shot from 11 ft,,26,18
157,2,7:47.0,,M. Carter-Williams makes 2-pt hook shot from 3 ft,26,20
158,2,7:35.0,S. Curry misses 2-pt jump shot from 20 ft,,26,20
159,2,7:32.0,,Defensive rebound by E. Gordon,26,20
160,2,7:25.0,,C. Capela misses 2-pt hook shot from 9 ft,26,20
161,2,7:20.0,Defensive rebound by E. Turner,,26,20
162,2,7:15.0,N. Stauskas misses 3-pt jump shot from 26 ft,,26,20
163,2,7:13.0,,Defensive rebound by E. Gordon,26,20
164,2,7:10.0,,Turnover by P. Tucker (step out of bounds),26,20
165,2,7:10.0,A. Aminu enters the game for Z. Collins,,26,20
166,2,7:10.0,D. Lillard enters the game for S. Curry,,26,20
167,2,7:10.0,C. McCollum enters the game for C. Swanigan,,26,20
168,2,7:10.0,J. Nurkić enters the game for E. Turner,,26,20
169,2,7:10.0,,I. Hartenstein enters the game for C. Capela,26,20
170,2,6:58.0,Turnover by D. Lillard (out of bounds lost ball),,26,20
171,2,6:58.0,,Houston full timeout,26,20
172,2,6:58.0,,C. Paul enters the game for M. Carter-Williams,26,20
173,2,6:49.0,,C. Paul makes 3-pt jump shot from 26 ft (assist by I. Hartenstein),26,23
174,2,6:29.0,Turnover by J. Nurkić (traveling),,26,23
175,2,6:19.0,,Turnover by C. Paul (bad pass),26,23
176,2,6:08.0,J. Nurkić makes 2-pt dunk from 1 ft (assist by D. Lillard),,28,23
177,2,5:49.0,,C. Anthony makes 2-pt dunk from 1 ft,28,25
178,2,5:29.0,Turnover by J. Nurkić (bad pass; steal by C. Anthony),,28,25
179,2,5:24.0,,E. Gordon makes 3-pt jump shot from 27 ft (assist by C. Paul),28,28
180,2,5:10.0,Shooting foul by I. Hartenstein (drawn by D. Lillard),,28,28
181,2,5:10.0,D. Lillard makes free throw 1 of 2,,29,28
182,2,5:10.0,,C. Capela enters the game for I. Hartenstein,29,28
183,2,5:10.0,,G. Green enters the game for P. Tucker,29,28
184,2,5:10.0,D. Lillard makes free throw 2 of 2,,30,28
185,2,4:51.0,,C. Paul misses 2-pt layup from 3 ft,30,28
186,2,4:48.0,Defensive rebound by D. Lillard,,30,28
187,2,4:44.0,Shooting foul by C. Anthony (drawn by J. Nurkić),,30,28
188,2,4:44.0,J. Nurkić makes free throw 1 of 2,,31,28
189,2,4:44.0,J. Nurkić makes free throw 2 of 2,,32,28
190,2,4:32.0,,C. Capela makes 2-pt hook shot from 3 ft,32,30
191,2,4:20.0,C. McCollum makes 2-pt layup from 3 ft,,34,30
192,2,4:00.0,,E. Gordon misses 3-pt jump shot from 24 ft,34,30
193,2,3:58.0,Defensive rebound by D. Lillard,,34,30
194,2,3:52.0,D. Lillard makes 2-pt layup from 2 ft,,36,30
195,2,3:52.0,Shooting foul by E. Gordon (drawn by D. Lillard),,36,30
196,2,3:52.0,S. Curry enters the game for N. Stauskas,,36,30
197,2,3:52.0,D. Lillard makes free throw 1 of 1,,37,30
198,2,3:43.0,,Shooting foul by C. McCollum (drawn by C. Paul),37,30
199,2,3:43.0,,C. Paul misses free throw 1 of 2,37,30
200,2,3:43.0,,Offensive rebound by Team,37,30
201,2,3:43.0,,C. Paul makes free throw 2 of 2,37,31
202,2,3:26.0,Turnover by D. Lillard (step out of bounds),,37,31
203,2,3:21.0,,Offensive foul by C. Paul (drawn by D. Lillard),37,31
204,2,3:21.0,,Turnover by C. Paul (offensive foul),37,31
205,2,3:11.0,C. McCollum makes 3-pt jump shot from 22 ft (assist by D. Lillard),,40,31
206,2,2:53.0,,C. Anthony misses 2-pt layup from 4 ft,40,31
207,2,2:52.0,,Offensive rebound by C. Capela,40,31
208,2,2:51.0,,Shooting foul by J. Nurkić (drawn by C. Capela),40,31
209,2,2:51.0,Portland full timeout,,40,31
210,2,2:51.0,,P. Tucker enters the game for G. Green,40,31
211,2,2:51.0,,C. Capela misses free throw 1 of 2,40,31
212,2,2:51.0,,Offensive rebound by Team,40,31
213,2,2:51.0,,C. Capela misses free throw 2 of 2,40,31
214,2,2:51.0,Defensive rebound by J. Nurkić,,40,31
215,2,2:41.0,D. Lillard misses 2-pt jump shot from 17 ft,,40,31
216,2,2:40.0,Offensive rebound by Team,,40,31
217,2,2:40.0,,Loose ball foul by C. Anthony (drawn by J. Nurkić),40,31
218,2,2:40.0,J. Nurkić misses free throw 1 of 2,,40,31
219,2,2:40.0,Offensive rebound by Team,,40,31
220,2,2:40.0,J. Nurkić makes free throw 2 of 2,,41,31
221,2,2:22.0,,E. Gordon misses 2-pt jump shot from 5 ft,41,31
222,2,2:18.0,Defensive rebound by C. McCollum,,41,31
223,2,2:11.0,J. Nurkić makes 2-pt layup from 2 ft,,43,31
224,2,1:50.0,,C. Capela makes 2-pt dunk at rim (assist by P. Tucker),43,33
225,2,1:27.0,Shooting foul by E. Gordon (drawn by C. McCollum),,43,33
226,2,1:27.0,C. McCollum makes free throw 1 of 2,,44,33
227,2,1:27.0,C. McCollum makes free throw 2 of 2,,45,33
228,2,1:15.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by C. Paul),45,36
229,2,1:01.0,Shooting foul by E. Gordon (drawn by D. Lillard),,45,36
230,2,1:01.0,D. Lillard makes free throw 1 of 2,,46,36
231,2,1:01.0,D. Lillard makes free throw 2 of 2,,47,36
232,2,0:54.0,,C. Paul misses 2-pt jump shot from 14 ft,47,36
233,2,0:51.0,Defensive rebound by A. Aminu,,47,36
234,2,0:34.0,C. McCollum misses 3-pt jump shot from 25 ft,,47,36
235,2,0:32.0,Offensive rebound by A. Aminu,,47,36
236,2,0:27.0,D. Lillard makes 2-pt layup from 2 ft,,49,36
237,2,0:11.0,,C. Anthony misses 2-pt jump shot from 15 ft,49,36
238,2,0:08.0,,Offensive rebound by C. Capela,49,36
239,2,0:07.0,,Turnover by C. Capela (lost ball; steal by A. Aminu),49,36
240,2,0:02.0,C. McCollum makes 2-pt jump shot from 2 ft,,51,36
241,2,0:00.0,,C. Paul misses 3-pt jump shot from 33 ft,51,36
242,2,0:00.0,,Offensive rebound by Team,51,36
243,3,11:40.0,,Shooting foul by J. Nurkić (drawn by E. Gordon),51,36
244,3,11:40.0,,E. Gordon misses free throw 1 of 2,51,36
245,3,11:40.0,,Offensive rebound by Team,51,36
246,3,11:40.0,,E. Gordon makes free throw 2 of 2,51,37
247,3,11:26.0,J. Nurkić makes 2-pt dunk from 3 ft (assist by D. Lillard),,53,37
248,3,11:10.0,,E. Gordon misses 2-pt jump shot from 5 ft,53,37
249,3,11:07.0,Defensive rebound by C. McCollum,,53,37
250,3,11:03.0,C. McCollum makes 2-pt jump shot from 17 ft,,55,37
251,3,10:49.0,,C. Capela makes 2-pt hook shot from 2 ft (assist by C. Paul),55,39
252,3,10:38.0,J. Nurkić makes 2-pt dunk from 1 ft (assist by D. Lillard),,57,39
253,3,10:32.0,,E. Gordon misses 3-pt jump shot from 25 ft,57,39
254,3,10:32.0,Defensive rebound by A. Aminu,,57,39
255,3,10:20.0,D. Lillard makes 2-pt layup from 3 ft,,59,39
256,3,10:20.0,,Houston full timeout,59,39
257,3,10:02.0,,C. Capela misses 2-pt jump shot from 6 ft,59,39
258,3,10:01.0,Defensive rebound by J. Nurkić,,59,39
259,3,9:54.0,J. Layman makes 3-pt jump shot from 23 ft (assist by C. McCollum),,62,39
260,3,9:33.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by E. Gordon),62,42
261,3,9:12.0,J. Nurkić makes 2-pt layup from 2 ft (assist by D. Lillard),,64,42
262,3,9:12.0,Violation by Team (delay of game),,64,42
263,3,8:59.0,,Personal foul by A. Aminu (drawn by C. Anthony),64,42
264,3,8:47.0,,C. Paul misses 2-pt jump shot from 3 ft,64,42
265,3,8:47.0,Defensive rebound by Team,,64,42
266,3,8:36.0,A. Aminu misses 3-pt jump shot from 27 ft,,64,42
267,3,8:33.0,,Defensive rebound by P. Tucker,64,42
268,3,8:24.0,,P. Tucker misses 3-pt jump shot from 23 ft,64,42
269,3,8:18.0,,Offensive rebound by C. Capela,64,42
270,3,8:18.0,,C. Capela makes 2-pt hook shot from 2 ft,64,44
271,3,8:08.0,J. Nurkić misses 2-pt jump shot from 12 ft,,64,44
272,3,8:06.0,,Defensive rebound by E. Gordon,64,44
273,3,8:03.0,,Personal foul by A. Aminu (drawn by C. Anthony),64,44
274,3,7:52.0,,C. Anthony misses 3-pt jump shot from 26 ft,64,44
275,3,7:49.0,,Offensive rebound by P. Tucker,64,44
276,3,7:44.0,,C. Paul misses 3-pt jump shot from 25 ft,64,44
277,3,7:41.0,,Offensive rebound by C. Paul,64,44
278,3,7:28.0,,C. Capela misses 2-pt hook shot from 10 ft,64,44
279,3,7:28.0,,Offensive rebound by Team,64,44
280,3,7:28.0,,Turnover by Team (shot clock),64,44
281,3,7:17.0,Personal foul by C. Paul (drawn by D. Lillard),,64,44
282,3,7:08.0,C. McCollum makes 3-pt jump shot from 27 ft,,67,44
283,3,6:56.0,,C. Paul makes 2-pt jump shot from 7 ft,67,46
284,3,6:46.0,Personal foul by C. Paul (drawn by D. Lillard),,67,46
285,3,6:46.0,,G. Green enters the game for C. Capela,67,46
286,3,6:41.0,J. Layman misses 2-pt jump shot from 7 ft,,67,46
287,3,6:39.0,,Defensive rebound by P. Tucker,67,46
288,3,6:29.0,,C. Paul misses 3-pt jump shot from 26 ft,67,46
289,3,6:26.0,Defensive rebound by A. Aminu,,67,46
290,3,6:20.0,J. Nurkić makes 2-pt layup from 4 ft (assist by C. McCollum),,69,46
291,3,6:02.0,,C. Anthony makes 2-pt layup from 3 ft,69,48
292,3,5:41.0,Shooting foul by E. Gordon (drawn by J. Nurkić),,69,48
293,3,5:41.0,J. Nurkić makes free throw 1 of 2,,70,48
294,3,5:41.0,E. Turner enters the game for J. Layman,,70,48
295,3,5:41.0,,M. Carter-Williams enters the game for C. Anthony,70,48
296,3,5:41.0,,G. Clark enters the game for C. Paul,70,48
297,3,5:41.0,J. Nurkić makes free throw 2 of 2,,71,48
298,3,5:33.0,,E. Gordon misses 3-pt jump shot from 26 ft,71,48
299,3,5:29.0,Defensive rebound by A. Aminu,,71,48
300,3,5:25.0,A. Aminu makes 2-pt layup from 2 ft,,73,48
301,3,5:25.0,Shooting foul by E. Gordon (drawn by A. Aminu),,73,48
302,3,5:25.0,A. Aminu makes free throw 1 of 1,,74,48
303,3,5:19.0,,Shooting foul by D. Lillard (drawn by M. Carter-Williams),74,48
304,3,5:19.0,,Offensive rebound by Team,74,48
305,3,5:19.0,,M. Carter-Williams misses free throw 1 of 2,74,48
306,3,5:19.0,,C. Anthony enters the game for E. Gordon,74,48
307,3,5:19.0,,M. Carter-Williams misses free throw 2 of 2,74,48
308,3,5:17.0,Defensive rebound by J. Nurkić,,74,48
309,3,5:05.0,Shooting foul by G. Clark (drawn by J. Nurkić),,74,48
310,3,5:05.0,J. Nurkić makes free throw 1 of 2,,75,48
311,3,5:05.0,J. Nurkić makes free throw 2 of 2,,76,48
312,3,4:50.0,,G. Clark makes 3-pt jump shot from 23 ft (assist by M. Carter-Williams),76,51
313,3,4:22.0,A. Aminu misses 2-pt jump shot from 14 ft,,76,51
314,3,4:20.0,,Defensive rebound by M. Carter-Williams,76,51
315,3,4:17.0,,Shooting foul by E. Turner (drawn by M. Carter-Williams),76,51
316,3,4:17.0,,M. Carter-Williams makes free throw 1 of 2,76,52
317,3,4:17.0,,M. Chriss enters the game for P. Tucker,76,52
318,3,4:17.0,,M. Carter-Williams makes free throw 2 of 2,76,53
319,3,3:59.0,J. Nurkić makes 2-pt jump shot from 3 ft (assist by D. Lillard),,78,53
320,3,3:44.0,,M. Chriss misses 3-pt jump shot from 24 ft,78,53
321,3,3:43.0,Defensive rebound by Team,,78,53
322,3,3:31.0,D. Lillard makes 3-pt jump shot from 26 ft,,81,53
323,3,3:07.0,,G. Clark misses 3-pt jump shot from 27 ft,81,53
324,3,3:04.0,Defensive rebound by J. Nurkić,,81,53
325,3,2:58.0,C. McCollum misses 2-pt layup from 6 ft (block by M. Chriss),,81,53
326,3,2:58.0,Offensive rebound by Team,,81,53
327,3,2:58.0,Portland full timeout,,81,53
328,3,2:58.0,Z. Collins enters the game for J. Nurkić,,81,53
329,3,2:47.0,C. McCollum misses 3-pt jump shot from 27 ft,,81,53
330,3,2:45.0,,Defensive rebound by M. Chriss,81,53
331,3,2:35.0,,C. Anthony misses 2-pt jump shot from 21 ft,81,53
332,3,2:35.0,,Offensive rebound by G. Green,81,53
333,3,2:28.0,,G. Clark makes 3-pt jump shot from 28 ft (assist by G. Green),81,56
334,3,2:13.0,E. Turner misses 2-pt jump shot from 4 ft,,81,56
335,3,2:13.0,Offensive rebound by A. Aminu,,81,56
336,3,2:09.0,A. Aminu makes 2-pt layup at rim,,83,56
337,3,2:03.0,,M. Chriss misses 3-pt jump shot from 25 ft,83,56
338,3,2:00.0,,Offensive rebound by C. Anthony,83,56
339,3,1:59.0,,C. Anthony misses 2-pt layup from 1 ft,83,56
340,3,1:59.0,,Offensive rebound by C. Anthony,83,56
341,3,1:58.0,,C. Anthony misses 2-pt layup from 3 ft,83,56
342,3,1:55.0,,Offensive rebound by G. Clark,83,56
343,3,1:55.0,,G. Clark makes 2-pt layup from 1 ft,83,58
344,3,1:35.0,Turnover by C. McCollum (lost ball; steal by M. Carter-Williams),,83,58
345,3,1:27.0,,M. Chriss makes 2-pt dunk from 3 ft (assist by G. Clark),83,60
346,3,1:01.0,D. Lillard makes 2-pt layup from 3 ft,,85,60
347,3,0:55.0,,G. Green misses 3-pt jump shot from 23 ft,85,60
348,3,0:54.0,,Offensive rebound by Team,85,60
349,3,0:54.0,Loose ball foul by Z. Collins (drawn by C. Anthony),,85,60
350,3,0:54.0,S. Curry enters the game for A. Aminu,,85,60
351,3,0:54.0,N. Stauskas enters the game for D. Lillard,,85,60
352,3,0:54.0,C. Swanigan enters the game for C. McCollum,,85,60
353,3,0:54.0,,C. Paul enters the game for M. Carter-Williams,85,60
354,3,0:54.0,,C. Anthony makes free throw 1 of 2,85,61
355,3,0:54.0,,C. Anthony makes free throw 2 of 2,85,62
356,3,0:31.0,Offensive foul by Z. Collins (drawn by C. Anthony),,85,62
357,3,0:31.0,Turnover by Z. Collins (offensive foul),,85,62
358,3,0:29.0,,C. Paul misses 3-pt jump shot from 26 ft,85,62
359,3,0:26.0,Defensive rebound by C. Swanigan,,85,62
360,3,0:03.0,N. Stauskas misses 3-pt jump shot from 27 ft,,85,62
361,3,0:03.0,Offensive rebound by Team,,85,62
362,4,11:48.0,Personal foul by C. Paul (drawn by E. Turner),,85,62
363,4,11:37.0,C. Swanigan misses 2-pt layup from 5 ft (block by C. Anthony),,85,62
364,4,11:34.0,,Defensive rebound by M. Chriss,85,62
365,4,11:21.0,,M. Chriss misses 2-pt jump shot from 7 ft (block by Z. Collins),85,62
366,4,11:17.0,Defensive rebound by S. Curry,,85,62
367,4,11:06.0,E. Turner misses 3-pt jump shot from 24 ft,,85,62
368,4,11:01.0,Offensive rebound by C. Swanigan,,85,62
369,4,10:59.0,Shooting foul by M. Chriss (drawn by E. Turner),,85,62
370,4,10:59.0,E. Turner makes free throw 1 of 2,,86,62
371,4,10:59.0,E. Turner misses free throw 2 of 2,,86,62
372,4,10:57.0,,Defensive rebound by C. Anthony,86,62
373,4,10:40.0,,C. Paul makes 3-pt jump shot from 26 ft,86,65
374,4,10:15.0,Z. Collins makes 2-pt layup from 3 ft,,88,65
375,4,10:09.0,,Turnover by C. Anthony (offensive foul),88,65
376,4,10:09.0,,Offensive foul by C. Anthony (drawn by Z. Collins),88,65
377,4,10:09.0,,C. Capela enters the game for C. Anthony,88,65
378,4,10:09.0,,E. Gordon enters the game for M. Chriss,88,65
379,4,10:09.0,,P. Tucker enters the game for G. Green,88,65
380,4,9:51.0,C. Swanigan misses 2-pt jump shot from 8 ft,,88,65
381,4,9:50.0,Offensive rebound by Team,,88,65
382,4,9:46.0,Z. Collins misses 2-pt jump shot from 19 ft,,88,65
383,4,9:43.0,,Defensive rebound by C. Capela,88,65
384,4,9:28.0,,C. Paul misses 3-pt jump shot from 23 ft,88,65
385,4,9:25.0,,Offensive rebound by G. Clark,88,65
386,4,9:25.0,,Shooting foul by N. Stauskas (drawn by C. Capela),88,65
387,4,9:25.0,,C. Capela makes free throw 1 of 2,88,66
388,4,9:25.0,,C. Capela misses free throw 2 of 2,88,66
389,4,9:25.0,Defensive rebound by E. Turner,,88,66
390,4,9:10.0,S. Curry misses 2-pt jump shot from 18 ft,,88,66
