,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW YORK_ACTION,ATLANTA_SCORE,NEW YORK_SCORE
46,1,7:35.0,T. Prince misses 2-pt jump shot from 16 ft,,10,5
47,1,7:33.0,,Defensive rebound by E. Freedom,10,5
48,1,7:22.0,,F. Ntilikina misses 2-pt jump shot from 17 ft,10,5
49,1,7:20.0,Defensive rebound by K. Bazemore,,10,5
50,1,7:11.0,Turnover by K. Bazemore (bad pass; steal by F. Ntilikina),,10,5
51,1,7:08.0,,T. Burke makes 2-pt layup from 1 ft (assist by T. Hardaway),10,7
52,1,6:54.0,T. Prince misses 2-pt jump shot from 16 ft,,10,7
53,1,6:52.0,,Defensive rebound by T. Hardaway,10,7
54,1,6:52.0,D. Bembry enters the game for K. Bazemore,,10,7
55,1,6:52.0,J. Lin enters the game for T. Young,,10,7
56,1,6:33.0,,T. Hardaway makes 2-pt layup at rim,10,9
57,1,6:15.0,Turnover by T. Prince (bad pass; steal by T. Hardaway),,10,9
58,1,6:11.0,,T. Burke makes 3-pt jump shot from 25 ft (assist by T. Hardaway),10,12
59,1,5:49.0,Turnover by A. Len (3 sec),,10,12
60,1,5:49.0,M. Plumlee enters the game for A. Len,,10,12
61,1,5:49.0,,K. Knox enters the game for L. Thomas,10,12
62,1,5:26.0,,Turnover by T. Burke (bad pass; steal by A. Poythress),10,12
63,1,5:20.0,J. Lin misses 3-pt jump shot from 25 ft,,10,12
64,1,5:18.0,,Defensive rebound by T. Burke,10,12
65,1,5:10.0,,K. Knox misses 2-pt layup from 2 ft,10,12
66,1,5:08.0,Defensive rebound by D. Bembry,,10,12
67,1,4:50.0,Turnover by T. Prince (bad pass; steal by K. Knox),,10,12
68,1,4:45.0,,T. Hardaway makes 2-pt layup from 1 ft,10,14
69,1,4:45.0,Atlanta full timeout,,10,14
70,1,4:45.0,K. Bazemore enters the game for A. Poythress,,10,14
71,1,4:45.0,V. Carter enters the game for T. Prince,,10,14
72,1,4:45.0,,R. Baker enters the game for T. Burke,10,14
73,1,4:41.0,Personal foul by R. Baker (drawn by J. Lin),,10,14
74,1,4:29.0,V. Carter makes 2-pt layup from 1 ft,,12,14
75,1,4:18.0,,K. Knox misses 2-pt jump shot from 20 ft,12,14
76,1,4:17.0,Defensive rebound by Team,,12,14
77,1,4:08.0,Turnover by V. Carter (bad pass),,12,14
78,1,4:08.0,,M. Robinson enters the game for E. Freedom,12,14
79,1,3:54.0,,Shooting foul by M. Plumlee (drawn by K. Knox),12,14
80,1,3:54.0,,A. Trier enters the game for T. Hardaway,12,14
81,1,3:54.0,,K. Knox misses free throw 1 of 2,12,14
82,1,3:54.0,,Offensive rebound by Team,12,14
83,1,3:54.0,,K. Knox misses free throw 2 of 2,12,14
84,1,3:52.0,Defensive rebound by J. Lin,,12,14
85,1,3:38.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by J. Lin),,14,14
86,1,3:26.0,,M. Robinson makes 2-pt layup at rim (assist by R. Baker),14,16
87,1,3:15.0,J. Lin misses 2-pt layup at rim,,14,16
88,1,3:12.0,,Defensive rebound by F. Ntilikina,14,16
89,1,3:08.0,,A. Trier misses 3-pt jump shot from 26 ft,14,16
90,1,3:06.0,Defensive rebound by V. Carter,,14,16
91,1,3:01.0,V. Carter misses 3-pt jump shot from 25 ft,,14,16
92,1,2:59.0,,Defensive rebound by A. Trier,14,16
93,1,2:53.0,,Turnover by A. Trier (bad pass; steal by J. Lin),14,16
94,1,2:50.0,Shooting foul by R. Baker (drawn by J. Lin),,14,16
95,1,2:50.0,T. Dorsey enters the game for K. Bazemore,,14,16
96,1,2:50.0,,N. Vonleh enters the game for M. Robinson,14,16
97,1,2:50.0,J. Lin makes free throw 1 of 2,,15,16
98,1,2:50.0,J. Lin makes free throw 2 of 2,,16,16
99,1,2:37.0,,K. Knox misses 2-pt jump shot from 19 ft,16,16
100,1,2:35.0,Defensive rebound by D. Bembry,,16,16
101,1,2:26.0,J. Lin makes 2-pt layup from 1 ft (assist by D. Bembry),,18,16
102,1,2:18.0,Violation by Team (kicked ball),,18,16
103,1,2:18.0,T. Young enters the game for J. Lin,,18,16
104,1,2:18.0,,M. Hezonja enters the game for F. Ntilikina,18,16
105,1,2:06.0,,K. Knox misses 2-pt jump shot from 15 ft,18,16
106,1,2:04.0,,Offensive rebound by N. Vonleh,18,16
107,1,2:04.0,,N. Vonleh makes 2-pt dunk from 1 ft,18,18
108,1,1:51.0,D. Bembry makes 2-pt jump shot from 9 ft,,20,18
109,1,1:43.0,,Shooting foul by T. Dorsey (drawn by A. Trier),20,18
110,1,1:43.0,,A. Trier makes free throw 1 of 2,20,19
111,1,1:43.0,,A. Trier makes free throw 2 of 2,20,20
112,1,1:32.0,T. Young makes 2-pt jump shot from 9 ft,,22,20
113,1,1:12.0,,Turnover by R. Baker (bad pass; steal by D. Bembry),22,20
114,1,1:05.0,D. Bembry misses 2-pt layup from 2 ft,,22,20
115,1,1:03.0,,Defensive rebound by M. Hezonja,22,20
116,1,0:50.0,,Personal foul by M. Plumlee (drawn by R. Baker),22,20
117,1,0:50.0,A. Len enters the game for M. Plumlee,,22,20
118,1,0:50.0,,R. Baker makes free throw 1 of 2,22,21
119,1,0:50.0,,R. Baker makes free throw 2 of 2,22,22
120,1,0:38.0,Turnover by T. Young (bad pass; steal by M. Hezonja),,22,22
121,1,0:34.0,,Turnover by K. Knox (traveling),22,22
122,1,0:21.0,T. Dorsey makes 2-pt layup from 1 ft,,24,22
123,1,0:03.0,,R. Baker misses 3-pt jump shot from 23 ft,24,22
124,1,0:02.0,,Offensive rebound by Team,24,22
125,1,0:02.0,Loose ball foul by T. Dorsey (drawn by N. Vonleh),,24,22
126,1,0:02.0,,N. Vonleh misses free throw 1 of 2,24,22
127,1,0:02.0,,Offensive rebound by Team,24,22
128,1,0:02.0,,N. Vonleh makes free throw 2 of 2,24,23
129,1,0:00.0,T. Young misses 2-pt layup from 3 ft,,24,23
130,1,0:00.0,Offensive rebound by Team,,24,23
131,2,11:49.0,,A. Trier misses 2-pt jump shot from 15 ft,24,23
132,2,11:48.0,,Offensive rebound by Team,24,23
133,2,11:48.0,Loose ball foul by V. Carter (drawn by N. Vonleh),,24,23
134,2,11:39.0,,N. Vonleh makes 2-pt dunk from 1 ft (assist by M. Hezonja),24,25
135,2,11:27.0,Turnover by T. Young (lost ball; steal by R. Baker),,24,25
136,2,11:14.0,,A. Trier makes 2-pt jump shot from 20 ft,24,27
137,2,10:58.0,V. Carter misses 3-pt jump shot from 27 ft,,24,27
138,2,10:56.0,,Defensive rebound by A. Trier,24,27
139,2,10:43.0,,M. Hezonja misses 2-pt jump shot from 10 ft,24,27
140,2,10:41.0,,Offensive rebound by N. Vonleh,24,27
141,2,10:38.0,,M. Hezonja misses 3-pt jump shot from 25 ft,24,27
142,2,10:36.0,,Offensive rebound by Team,24,27
143,2,10:36.0,T. Prince enters the game for D. Bembry,,24,27
144,2,10:29.0,,A. Trier makes 2-pt jump shot from 16 ft,24,29
145,2,10:11.0,Shooting foul by K. Knox (drawn by T. Young),,24,29
146,2,10:11.0,T. Young makes free throw 1 of 2,,25,29
147,2,10:11.0,T. Young makes free throw 2 of 2,,26,29
148,2,9:53.0,,M. Hezonja makes 3-pt jump shot from 27 ft,26,32
149,2,9:35.0,T. Dorsey makes 2-pt layup from 1 ft (assist by T. Prince),,28,32
150,2,9:21.0,,K. Knox makes 2-pt jump shot from 13 ft (assist by N. Vonleh),28,34
151,2,9:13.0,T. Young misses 3-pt jump shot from 26 ft,,28,34
152,2,9:11.0,,Defensive rebound by R. Baker,28,34
153,2,8:54.0,,N. Vonleh makes 2-pt hook shot from 7 ft,28,36
154,2,8:40.0,Personal foul by M. Hezonja (drawn by A. Len),,28,36
155,2,8:40.0,K. Bazemore enters the game for V. Carter,,28,36
156,2,8:40.0,A. Poythress enters the game for T. Dorsey,,28,36
157,2,8:40.0,,T. Burke enters the game for R. Baker,28,36
158,2,8:40.0,,T. Hardaway enters the game for A. Trier,28,36
159,2,8:32.0,K. Bazemore misses 3-pt jump shot from 25 ft,,28,36
160,2,8:30.0,,Defensive rebound by Team,28,36
161,2,8:30.0,Loose ball foul by A. Len (drawn by K. Knox),,28,36
162,2,8:15.0,,T. Hardaway makes 2-pt jump shot from 11 ft,28,38
163,2,8:02.0,Turnover by T. Prince (bad pass; steal by M. Hezonja),,28,38
164,2,7:59.0,,T. Hardaway makes 2-pt dunk from 1 ft (assist by T. Burke),28,40
165,2,7:58.0,Atlanta full timeout,,28,40
166,2,7:46.0,K. Bazemore makes 3-pt jump shot from 24 ft (assist by T. Prince),,31,40
167,2,7:28.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by N. Vonleh),31,43
168,2,7:13.0,A. Len misses 3-pt jump shot from 24 ft,,31,43
169,2,7:11.0,,Defensive rebound by N. Vonleh,31,43
170,2,7:04.0,,K. Knox makes 2-pt jump shot from 18 ft (assist by N. Vonleh),31,45
171,2,7:04.0,,Shooting foul by T. Prince (drawn by K. Knox),31,45
172,2,7:04.0,,E. Freedom enters the game for M. Hezonja,31,45
173,2,7:04.0,,F. Ntilikina enters the game for N. Vonleh,31,45
174,2,7:04.0,,K. Knox makes free throw 1 of 1,31,46
175,2,6:51.0,K. Bazemore misses 3-pt jump shot from 24 ft,,31,46
176,2,6:49.0,,Defensive rebound by T. Hardaway,31,46
177,2,6:43.0,,K. Knox misses 3-pt jump shot from 23 ft,31,46
178,2,6:41.0,Defensive rebound by T. Young,,31,46
179,2,6:36.0,T. Young misses 2-pt layup from 3 ft (block by K. Knox),,31,46
180,2,6:34.0,,Defensive rebound by T. Burke,31,46
181,2,6:29.0,,Turnover by K. Knox (out of bounds lost ball),31,46
182,2,6:13.0,T. Prince makes 3-pt jump shot from 26 ft,,34,46
183,2,5:59.0,,T. Burke makes 2-pt jump shot from 20 ft,34,48
184,2,5:46.0,Offensive foul by A. Poythress (drawn by T. Hardaway),,34,48
185,2,5:46.0,Turnover by A. Poythress (offensive foul),,34,48
186,2,5:46.0,,L. Thomas enters the game for K. Knox,34,48
187,2,5:34.0,,T. Hardaway makes 2-pt jump shot from 11 ft (assist by E. Freedom),34,50
188,2,5:27.0,Atlanta full timeout,,34,50
189,2,5:27.0,J. Lin enters the game for T. Young,,34,50
190,2,5:17.0,T. Prince misses 3-pt jump shot from 23 ft,,34,50
191,2,5:15.0,,Defensive rebound by E. Freedom,34,50
192,2,5:04.0,,Personal foul by K. Bazemore (drawn by T. Hardaway),34,50
193,2,5:02.0,,F. Ntilikina misses 3-pt jump shot from 26 ft,34,50
194,2,5:00.0,Defensive rebound by K. Bazemore,,34,50
195,2,4:53.0,K. Bazemore makes 2-pt layup from 1 ft,,36,50
196,2,4:45.0,,T. Burke makes 2-pt jump shot from 3 ft,36,52
197,2,4:31.0,T. Prince makes 2-pt jump shot from 9 ft (assist by A. Len),,38,52
198,2,4:23.0,,Personal foul by A. Len (drawn by E. Freedom),38,52
199,2,4:23.0,M. Plumlee enters the game for A. Len,,38,52
200,2,4:23.0,,E. Freedom makes free throw 1 of 2,38,53
201,2,4:23.0,,E. Freedom makes free throw 2 of 2,38,54
202,2,4:07.0,T. Prince makes 2-pt jump shot from 12 ft,,40,54
203,2,3:53.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by T. Burke),40,57
204,2,3:41.0,A. Poythress misses 2-pt layup from 1 ft (block by L. Thomas),,40,57
205,2,3:39.0,,Defensive rebound by Team,40,57
206,2,3:23.0,,T. Hardaway makes 2-pt jump shot from 15 ft,40,59
207,2,3:09.0,Atlanta full timeout,,40,59
208,2,3:09.0,D. Bembry enters the game for J. Lin,,40,59
209,2,3:09.0,T. Young enters the game for A. Poythress,,40,59
210,2,2:59.0,Turnover by T. Prince (bad pass; steal by E. Freedom),,40,59
211,2,2:55.0,,E. Freedom makes 2-pt dunk at rim (assist by T. Hardaway),40,61
212,2,2:41.0,Personal foul by T. Burke (drawn by T. Young),,40,61
213,2,2:33.0,T. Young misses 2-pt jump shot from 8 ft,,40,61
214,2,2:31.0,,Defensive rebound by T. Hardaway,40,61
215,2,2:28.0,,T. Hardaway misses 3-pt jump shot from 25 ft,40,61
216,2,2:26.0,,Offensive rebound by Team,40,61
217,2,2:26.0,V. Carter enters the game for K. Bazemore,,40,61
218,2,2:24.0,,L. Thomas misses 2-pt jump shot from 20 ft,40,61
219,2,2:21.0,,Offensive rebound by T. Burke,40,61
220,2,2:17.0,,T. Hardaway misses 2-pt jump shot from 11 ft,40,61
221,2,2:15.0,Defensive rebound by D. Bembry,,40,61
222,2,2:11.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by D. Bembry),,42,61
223,2,2:11.0,Shooting foul by E. Freedom (drawn by M. Plumlee),,42,61
224,2,2:11.0,M. Plumlee makes free throw 1 of 1,,43,61
225,2,1:54.0,,F. Ntilikina misses 2-pt jump shot from 17 ft,43,61
226,2,1:53.0,,Offensive rebound by Team,43,61
227,2,1:53.0,Loose ball foul by T. Prince (drawn by E. Freedom),,43,61
228,2,1:53.0,,E. Freedom makes free throw 1 of 2,43,62
229,2,1:53.0,,E. Freedom makes free throw 2 of 2,43,63
230,2,1:40.0,T. Young misses 2-pt jump shot from 12 ft,,43,63
231,2,1:39.0,,Defensive rebound by Team,43,63
232,2,1:27.0,,Personal foul by D. Bembry (drawn by T. Hardaway),43,63
233,2,1:27.0,,R. Baker enters the game for T. Burke,43,63
234,2,1:27.0,,T. Hardaway makes free throw 1 of 2,43,64
235,2,1:27.0,,T. Hardaway makes free throw 2 of 2,43,65
236,2,1:09.0,Personal foul by T. Hardaway (drawn by V. Carter),,43,65
237,2,1:09.0,,A. Trier enters the game for T. Hardaway,43,65
238,2,1:09.0,V. Carter makes free throw 1 of 2,,44,65
239,2,1:09.0,V. Carter makes free throw 2 of 2,,45,65
240,2,0:56.0,,E. Freedom makes 2-pt layup from 1 ft,45,67
241,2,0:49.0,T. Young misses 3-pt jump shot from 27 ft,,45,67
242,2,0:47.0,,Defensive rebound by R. Baker,45,67
243,2,0:40.0,,A. Trier makes 3-pt jump shot from 26 ft (assist by R. Baker),45,70
244,2,0:29.0,Shooting foul by F. Ntilikina (drawn by M. Plumlee),,45,70
245,2,0:29.0,A. Poythress enters the game for V. Carter,,45,70
246,2,0:29.0,M. Plumlee makes free throw 1 of 2,,46,70
247,2,0:29.0,M. Plumlee makes free throw 2 of 2,,47,70
248,2,0:09.0,,E. Freedom makes 2-pt dunk from 1 ft,47,72
249,2,0:03.0,T. Prince makes 2-pt layup at rim,,49,72
250,2,0:02.0,,Turnover by F. Ntilikina (traveling),49,72
251,2,0:00.0,T. Prince misses 3-pt jump shot from 26 ft,,49,72
252,2,0:00.0,Offensive rebound by Team,,49,72
253,3,11:36.0,,E. Freedom makes 2-pt hook shot from 3 ft,49,74
254,3,11:25.0,T. Young makes 2-pt jump shot from 21 ft,,51,74
255,3,11:09.0,,T. Burke makes 3-pt jump shot from 25 ft,51,77
256,3,10:52.0,A. Len misses 3-pt jump shot from 23 ft,,51,77
257,3,10:50.0,,Defensive rebound by E. Freedom,51,77
258,3,10:36.0,,T. Hardaway misses 3-pt jump shot from 25 ft,51,77
259,3,10:34.0,Defensive rebound by T. Young,,51,77
260,3,10:30.0,Shooting foul by L. Thomas (drawn by T. Young),,51,77
261,3,10:30.0,T. Young makes free throw 1 of 2,,52,77
262,3,10:30.0,T. Young misses free throw 2 of 2,,52,77
263,3,10:28.0,,Defensive rebound by E. Freedom,52,77
264,3,10:12.0,,L. Thomas makes 3-pt jump shot from 23 ft (assist by T. Burke),52,80
265,3,10:02.0,V. Carter makes 2-pt layup from 2 ft (assist by T. Young),,54,80
266,3,9:50.0,,T. Hardaway misses 2-pt layup at rim,54,80
267,3,9:48.0,Defensive rebound by K. Bazemore,,54,80
268,3,9:48.0,K. Bazemore misses 2-pt layup at rim,,54,80
269,3,9:46.0,Offensive rebound by Team,,54,80
270,3,9:44.0,T. Young misses 3-pt jump shot from 26 ft,,54,80
271,3,9:42.0,,Defensive rebound by E. Freedom,54,80
272,3,9:31.0,,T. Burke makes 2-pt jump shot from 10 ft,54,82
273,3,9:30.0,Atlanta full timeout,,54,82
274,3,9:25.0,Personal foul by L. Thomas (drawn by V. Carter),,54,82
275,3,9:06.0,V. Carter makes 3-pt jump shot from 31 ft (assist by T. Prince),,57,82
276,3,8:45.0,,Shooting foul by T. Young (drawn by T. Burke),57,82
277,3,8:45.0,,T. Burke makes free throw 1 of 2,57,83
278,3,8:45.0,,T. Burke misses free throw 2 of 2,57,83
279,3,8:43.0,Defensive rebound by T. Prince,,57,83
280,3,8:38.0,T. Young misses 2-pt layup from 4 ft (block by E. Freedom),,57,83
281,3,8:36.0,,Defensive rebound by F. Ntilikina,57,83
282,3,8:33.0,,T. Burke misses 3-pt jump shot from 25 ft,57,83
283,3,8:31.0,Defensive rebound by T. Young,,57,83
284,3,8:27.0,Shooting foul by L. Thomas (drawn by A. Len),,57,83
285,3,8:27.0,,K. Knox enters the game for L. Thomas,57,83
286,3,8:27.0,A. Len misses free throw 1 of 2,,57,83
287,3,8:27.0,Offensive rebound by Team,,57,83
288,3,8:27.0,A. Len makes free throw 2 of 2,,58,83
289,3,8:09.0,,K. Knox misses 3-pt jump shot from 27 ft,58,83
290,3,8:07.0,Defensive rebound by T. Young,,58,83
291,3,8:04.0,K. Bazemore makes 2-pt dunk from 1 ft (assist by T. Young),,60,83
292,3,8:04.0,,New York full timeout,60,83
293,3,7:56.0,,K. Knox misses 2-pt layup from 1 ft,60,83
294,3,7:54.0,Defensive rebound by T. Prince,,60,83
295,3,7:49.0,T. Prince makes 3-pt jump shot from 25 ft,,63,83
296,3,7:31.0,,Shooting foul by T. Young (drawn by T. Hardaway),63,83
297,3,7:31.0,,T. Hardaway makes free throw 1 of 2,63,84
298,3,7:31.0,,T. Hardaway makes free throw 2 of 2,63,85
299,3,7:18.0,Turnover by T. Prince (traveling),,63,85
300,3,7:02.0,,K. Knox makes 3-pt jump shot from 27 ft (assist by T. Burke),63,88
301,3,6:54.0,V. Carter makes 3-pt jump shot from 27 ft (assist by T. Young),,66,88
302,3,6:40.0,,T. Burke misses 2-pt jump shot from 17 ft,66,88
303,3,6:39.0,Defensive rebound by T. Young,,66,88
304,3,6:35.0,V. Carter misses 3-pt jump shot from 28 ft,,66,88
305,3,6:32.0,Offensive rebound by A. Len,,66,88
306,3,6:32.0,A. Len misses 2-pt jump shot from 11 ft,,66,88
307,3,6:32.0,Offensive rebound by A. Len,,66,88
308,3,6:29.0,A. Len makes 2-pt layup from 2 ft,,68,88
309,3,6:15.0,,F. Ntilikina makes 2-pt layup from 1 ft,68,90
310,3,6:06.0,T. Prince makes 3-pt jump shot from 25 ft,,71,90
311,3,5:56.0,,T. Hardaway misses 3-pt jump shot from 26 ft,71,90
312,3,5:54.0,Defensive rebound by Team,,71,90
313,3,5:54.0,,Loose ball foul by E. Freedom (drawn by V. Carter),71,90
314,3,5:54.0,D. Bembry enters the game for A. Len,,71,90
315,3,5:54.0,A. Poythress enters the game for T. Young,,71,90
316,3,5:54.0,,R. Baker enters the game for T. Burke,71,90
317,3,5:54.0,,A. Trier enters the game for T. Hardaway,71,90
318,3,5:38.0,T. Prince misses 2-pt jump shot from 15 ft,,71,90
319,3,5:36.0,,Defensive rebound by F. Ntilikina,71,90
320,3,5:33.0,,Personal foul by T. Prince (drawn by F. Ntilikina),71,90
321,3,5:21.0,,Turnover by A. Trier (lost ball; steal by K. Bazemore),71,90
322,3,5:15.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by T. Prince),,74,90
323,3,4:57.0,,K. Knox misses 3-pt jump shot from 25 ft,74,90
324,3,4:55.0,,Offensive rebound by E. Freedom,74,90
325,3,4:53.0,,E. Freedom misses 2-pt jump shot from 3 ft,74,90
326,3,4:52.0,Defensive rebound by D. Bembry,,74,90
327,3,4:44.0,A. Poythress makes 3-pt jump shot from 24 ft (assist by D. Bembry),,77,90
328,3,4:44.0,,New York full timeout,77,90
329,3,4:44.0,J. Lin enters the game for T. Prince,,77,90
330,3,4:44.0,,N. Vonleh enters the game for E. Freedom,77,90
331,3,4:31.0,,Personal foul by V. Carter (drawn by A. Trier),77,90
332,3,4:21.0,,F. Ntilikina misses 2-pt jump shot from 17 ft,77,90
333,3,4:19.0,Defensive rebound by J. Lin,,77,90
334,3,4:05.0,Turnover by D. Bembry (out of bounds lost ball),,77,90
335,3,3:42.0,,A. Trier misses 2-pt layup from 2 ft,77,90
336,3,3:40.0,,Offensive rebound by N. Vonleh,77,90
337,3,3:34.0,,A. Trier makes 2-pt layup from 2 ft,77,92
338,3,3:22.0,J. Lin misses 3-pt jump shot from 26 ft,,77,92
339,3,3:20.0,,Defensive rebound by F. Ntilikina,77,92
340,3,3:16.0,,Personal foul by V. Carter (drawn by N. Vonleh),77,92
341,3,3:16.0,T. Dorsey enters the game for K. Bazemore,,77,92
342,3,3:16.0,A. Len enters the game for V. Carter,,77,92
343,3,3:16.0,,T. Hardaway enters the game for F. Ntilikina,77,92
344,3,3:16.0,,N. Vonleh makes free throw 1 of 2,77,93
345,3,3:16.0,,N. Vonleh misses free throw 2 of 2,77,93
346,3,3:14.0,Defensive rebound by A. Poythress,,77,93
347,3,2:54.0,Turnover by J. Lin (bad pass),,77,93
348,3,2:41.0,,K. Knox misses 2-pt layup from 4 ft,77,93
349,3,2:38.0,Defensive rebound by A. Len,,77,93
350,3,2:38.0,Turnover by A. Len (lost ball; steal by K. Knox),,77,93
351,3,2:37.0,,K. Knox misses 2-pt layup from 5 ft (block by A. Len),77,93
352,3,2:36.0,Defensive rebound by J. Lin,,77,93
353,3,2:34.0,Offensive foul by A. Len (drawn by T. Hardaway),,77,93
354,3,2:34.0,Turnover by A. Len (offensive foul),,77,93
355,3,2:34.0,T. Prince enters the game for A. Len,,77,93
356,3,2:29.0,,K. Knox makes 2-pt layup from 2 ft (assist by R. Baker),77,95
357,3,2:18.0,T. Dorsey misses 3-pt jump shot from 26 ft,,77,95
358,3,2:16.0,,Defensive rebound by N. Vonleh,77,95
359,3,2:02.0,,T. Hardaway misses 2-pt jump shot from 16 ft,77,95
360,3,2:02.0,,Offensive rebound by N. Vonleh,77,95
361,3,1:56.0,,N. Vonleh makes 2-pt layup at rim,77,97
362,3,1:44.0,A. Poythress misses 3-pt jump shot from 25 ft,,77,97
363,3,1:42.0,,Defensive rebound by A. Trier,77,97
364,3,1:30.0,,K. Knox misses 2-pt jump shot from 9 ft,77,97
365,3,1:28.0,Defensive rebound by T. Dorsey,,77,97
366,3,1:20.0,T. Prince misses 3-pt jump shot from 25 ft,,77,97
367,3,1:18.0,,Defensive rebound by N. Vonleh,77,97
368,3,1:12.0,,Shooting foul by T. Prince (drawn by A. Trier),77,97
369,3,1:12.0,O. Spellman enters the game for J. Lin,,77,97
370,3,1:12.0,T. Young enters the game for A. Poythress,,77,97
371,3,1:12.0,,A. Trier makes free throw 1 of 2,77,98
372,3,1:12.0,,A. Trier makes free throw 2 of 2,77,99
373,3,1:06.0,D. Bembry misses 2-pt layup from 2 ft,,77,99
374,3,1:04.0,,Defensive rebound by N. Vonleh,77,99
375,3,0:58.0,,A. Trier misses 3-pt jump shot from 23 ft,77,99
376,3,0:55.0,Defensive rebound by O. Spellman,,77,99
377,3,0:48.0,T. Dorsey misses 2-pt layup from 1 ft,,77,99
378,3,0:46.0,Offensive rebound by O. Spellman,,77,99
379,3,0:46.0,O. Spellman makes 2-pt layup from 1 ft,,79,99
380,3,0:45.0,,Personal foul by T. Young (drawn by T. Hardaway),79,99
381,3,0:45.0,K. Bazemore enters the game for D. Bembry,,79,99
382,3,0:45.0,,T. Hardaway makes free throw 1 of 2,79,100
383,3,0:45.0,,T. Hardaway makes free throw 2 of 2,79,101
384,3,0:36.0,T. Young makes 3-pt jump shot from 27 ft,,82,101
385,3,0:28.0,,T. Hardaway makes 3-pt jump shot from 25 ft,82,104
386,3,0:17.0,T. Young makes 2-pt layup from 6 ft,,84,104
387,3,0:01.0,,A. Trier makes 2-pt dunk from 1 ft (assist by T. Hardaway),84,106
388,3,0:00.0,K. Bazemore misses 3-pt jump shot from 51 ft,,84,106
389,3,0:00.0,Offensive rebound by Team,,84,106
390,4,11:47.0,Shooting foul by N. Vonleh (drawn by T. Prince),,84,106
